cleaned_text	lemm_text
что я хорошо справляюсь с такими делами, ни и в том,	справляться такой дело тот
что дела об убийстве...	дело убийство
у адвокатов остаются от них ужасные шрамы.	адвокат оставаться ужасный шрам
Никто не любит об этом говорить, но это очень неприятное занятие.	никто любить говорить это очень неприятный занятие
Скажем прямо, мало того, что я хорош, я ко всему ещё и толстокожий дуболом.	скажем прямо мало тот хороший к весь ещё толстокожий дуболом
А вот ты -	а
самая замечательная из всех женщин.	самый замечательный женщина
Было бы ужасно,	быть ужасно
если бы на тебе появились шрамы.	ты появиться шрам
Это был замечательный комплимент.	это замечательный комплимент
Профессор права однажды сказал мне..	профессор право однажды сказать я
звучит глупо, но я верю в это всем своим малюсеньким сердцем...	звучать глупо верить это весь свой малюсенький сердце
адвокаты по делам об убийствах...	адвокат дело убийство
они мертвы, если не танцуют.	мёртвый танцевать
Прошу прощения?	просить прощение
Даже не считая клиента,	даже считать клиент
все кто связан с убийством,	связать убийство
и свидетели, и все остальные, -	свидетель остальной
они не самые лучшие представители человечества.	самый хороший представитель человечество
Если танцевать время от времени,	если танцевать время время
почувствуешь нежность, дружбу, песню.	почувствовать нежность дружба песня
То, что больше всего обогащает нашу жизнь.	то обогащать наш жизнь
Вроде как подзаправиться человеколюбием.	вроде подзаправиться человеколюбие
Тебе стоит попробовать разок-другой.	ты стоить попробовать разокдруга
Говорю тебе.	говорить ты
Ты очень странный человек.	ты очень странный человек
Я такой.	я такой
Привет, мальчики. Сейчас освобожусь.	привет мальчик сейчас освободиться
Присаживайтесь.	присаживаться
На столике есть жвачка, если хотите.	на столик жвачка хотеть
Только, пожалуйста, не жуйте её здесь.	только пожалуйста жевать её здесь
Итак.	итак
Как у нас дела?	как дело
У вас всё готово?	у весь готовый
Чувствуете себя хорошо?	чувствовать хорошо
- Мы думаем, дело надёжное. - Хорошо, хорошо.	мы думать дело надёжный хорошо хорошо
Так мы и должны себя чувствовать перед судом,	так должный чувствовать суд
что дело надёжное, крепкое,	дело надёжный крепкий
и мы подготовлены.	подготовить
Судебные дела выигрываются или проигрываются за счёт подготовки,	судебный дело выигрываться проигрываться счёт подготовка
вы согласны, детективы?	согласный детектив
Да.	да
Нет ничего хуже незавершённой работы.	нет худой незавершённый работа
Это немного сводит меня с ума.	это немного сводить ум
А вас это не сводит с ума?	а это сводить ум
Меня сводит.	я сводить
Хотите расскажу кое-что забавное?	хотеть рассказать коечто забавный
У нас мужем потрясающе хорошо идут дела в постели.	у муж потрясающе идти дело постель
Это не забавная часть, в этом плане всё хорошо.	это забавный часть план весь хорошо
Сколько пар продолжают заниматься сексом после 15-ти лет брака?	сколько пара продолжать заниматься секс 15ть год брак
А у вас, ребята, как дела?	а вы ребята дело
Вы всё ещё занимаетесь сексом с жёнами?	вы весь ещё заниматься секс жена
- Отлично. - Иногда.	отлично иногда
Хорошо. Хорошо.	хорошо хорошо
У меня есть небольшая особенность... и это как раз забавная часть...	у небольшой особенность это забавный часть
когда я чем-то отвлечена, я не могу,	чемтый отвлечь мочь
ну, вы понимаете.	ну понимать
А незавершённая работа меня очень отвлекает.	а незавершённый работа очень отвлекать
У меня больше 8 недель не было оргазма	у 8 неделя оргазм
из-за того, что вы, халтурщики, не можете найти орудия убийства.	изз тот вы халтурщик мочь найти орудие убийство
Итак, у нас есть подозреваемый,	итак подозревать
забивший свою жену до смерти в доме,	забить жена смерть дом
дом он не покидал,	дом покидать
так что, очевидно, что орудие убийства всё ещё где-то там,	что очевидно орудие убийство весь ещё гдеть там
и целое управление полиции Цинциннати не может его найти.	целое управление полиция цинциннать найти
Как такое может быть?	как такой быть
Думаете, это честно,	думать это честно
что я лишилась возможности получить удовольствие с мужем	лишиться возможность получить удовольствие муж
из-за вашей некомпетентности?	изз ваш некомпетентность
Как вы считаете?	как считать
- Нет... нет. - Нет, мэм.	нет нет нет мэм
Она мне не нравилась.	она нравиться
Я её не убивала, но она мне не нравилась.	я её убивать нравиться
Я слышала, она вас оскорбляла.	я слышать оскорблять
Это правда?	это правда
Она была очень грубой.	она очень грубый
Бесчувственной.	бесчувственный
Я рада, что меня уволили.	я рада уволить
А за что вас уволили?	а уволить
Она всегда была мной недовольна.	она я недовольный
За семь лет она ни разу не сказала мне,	за семь год раз сказать я
что я что-то сделала хорошо.	чтоть сделать хорошо
Это стало невыносимо.	это стать невыносимый
Я думаю...	я думать
меня уволили из-за того, что ей не понравилось,	уволить изз тот понравиться
как я застелила её постель в тот день.	застелить её постель день
Ей не понравилось то, как вы застелили постель?	она понравиться то застелить постель
Между простынями была дохлая крыса.	между простыня дохлый крыса
Извините. В её постели была мёртвая крыса?	извинить в её постель мёртвый крыса
Я хотела, чтоб меня уволили.	я хотеть уволить
Если бы я сама уволилась, то не получила бы выходного пособия.	если сам уволиться получить выходной пособие
Вы положили дохлую крысу ей в постель, чтобы получить выходное пособие?	вы положить дохлый крыса постель получить выходной пособие
Она не была приятным человеком.	она приятный человек
Я не стану оплакивать её,	я стать оплакивать её
но я её не убивала.	её убивать
Что значит, подложила крысу в постель?	что значит подложить крыса постель
Это значит крысу, мёртвую крысу.	это значит крыса мёртвый крыса
Она подложила в постель крысу, чтобы её уволили.	она подложить постель крыса её уволить
Она тебе сама об этом рассказала?	она ты сам рассказать
Да, и её поведение заставляет задуматься о психозе.	да её поведение заставлять задуматься психоз
Может, Винни был прав.	мочь винний право
Может нам стоит обвинить её в убийстве и настаивать на этом.	мочь мы стоить обвинить её убийство настаивать это
Слишком рискованно, может сыграть против нас.	слишком рискованно сыграть против мы
Адам, она подложила крысу женщине в постель.	адам подложить крыса женщина постель
Это не делает её убийцей! А если мы обвиним её	это делать её убийца а обвинить её
а она докажет свою невиновность, то нам конец.	доказать невиновность мы конец
- Нам и так конец. - Нет, это не так.	мы конец нет это так
Хэрри, у них нет орудия убийства.	хэрри орудие убийство
- А у нас вообще ничего нет. - Да, есть.	а вообще нет да есть
У нас есть психованная домработница и дохлая крыса.	у психованный домработница дохлый крыса
Слушайте, я сама всегда за то, чтобы просто оспаривать детали,	слушать сам то просто оспаривать деталь
но сейчас нам предоставился удобный случай.	мы предоставиться удобный случай
У нас есть чокнутая без алиби.	у чокнутый алиби
Она, по крайней мере, даст нам шанс на обоснованное сомнение.	она крайний мера дать мы шанс обоснованный сомнение
Так, Адам. Это важно.	так адам это важный
И не пытайся её поцеловать.	и пытаться её поцеловать
Спасибо, что согласились прийти.	спасибо согласиться прийти
Не знаю, чего вы ждёте от меня.	не знать ждать я
Не думаю, что мы вообще чего-либо ждём.	не думать вообще чеголибо ждать
Но я бы хотел, чтобы вы выступили в защиту своего отца.	но хотеть выступить защита свой отец
И что именно я должна сказать?	и именно должный сказать
Отец, которого вы знаете...	отец который знаете
способен ли он на такое жестокое убийство?	способный такой жестокий убийство
Возможно, нет, но я и не думала, что он способен написать	возможно нет думать способный написать
такие отвратительные вещи в своём дневнике.	такой отвратительный вещий свой дневник
Многие люди пишут отвратительные вещи в своих дневниках,	многие человек писать отвратительный вещий свой дневник
но они не делают того, о чём пишут.	делать тот что писать
Вы серьёзно?	вы серьёзно
Вы видели фото головы моей матери?	вы видеть фото голов мой матерь
Кое-что из написанного было сделано.	коечто написать сделать
Но, возможно, кем-то другим, тем, кто читал дневник.	но возможно кемтый другой тем читать дневник
Не могли бы вы	не мочь
немного рассказать мне о ваших отношениях с отцом?	немного рассказать ваш отношение отец
Всё было хорошо.	весь хорошо
К ужину он всегда был дома,	к ужин дом
учил меня кататься на велосипеде, был на всех моих выпускных.	учить кататься велосипед мой выпускной
Делал всё, что положено отцу. Сдал экзамен на отлично.	делать весь положить отец сдать экзамен отлично
Кажется, вы злитесь.	кажется злиться
Вы бы поговорили с моим психоаналитиком.	вы поговорить мой психоаналитик
Или с предыдущим. Или с тем, который был до него,	или предыдущий или тем который он
или ещё раньше.	ещё ранний
Ладно, дело обстоит так -	ладный дело обстоять
сейчас у нас нет никого, кроме вас, кто мог бы выступить в его защиту.	никто кроме вы мочь выступить защита
Ваша мать мертва, и если вы нам не поможете,	ваш мать мёртвый мы помочь
ваш отец тоже будет мёртв.	ваш отец мёртвый
Он будет осуждён и, скорее всего, казнён	он осудить и скорее всего казнить
в течении трёх лет. - Это нечестно.	течение три год это нечестно
Хотите подумать о нечестности? Предположим, он невиновен.	хотеть подумать нечестность предположим невиновный
Я знаю, как это выглядит.	я знать это выглядеть
Но я неплохо разбираюсь в людях, а Хэрри делает это просто отлично.	но неплохо разбираться человек хэрри делать это просто отлично
Мы действительно думаем, что ваш отец не делал этого.	мы действительно думать ваш отец делать это
И вообще, насколько я знаю Хэрри,	и вообще насколько знать хэрри
она не взялась бы за это дело, если бы нутром не чувствовала,	взяться это дело нутро чувствовать
что он невиновен.	невиновный
Кто-то другой убил вашу мать.	ктоть убить ваш мать
Смог ли я её убедить? Не знаю.	смочь её убедить не знать
Но она сочувствует своему отцу.	но сочувствовать свой отец
Мне кажется, она хочет верить в его невиновность.	я кажется хотеть верить невиновность
Так. Кто-нибудь знает, что Эллен Сандерс	так ктонибыть знать эллен сандерс
порвала своё завещание за две недели до смерти?	порвать свой завещание два неделя смерть
- Прости, что? - Я только что говорила	простить что я говорить
с её душеприказчиком. Она была зла на весь мир.	её душеприказчик она зло весь мир
На Эрика, на детей, на всех.. Поэтому просто порвала его.	на эрик ребёнок весь поэтому просто порвать он
- Она умерла без завещания. - Это нам ничего не даёт.	она умереть завещание это мы давать
Если кто-то умирает без завещания,	если ктоть умирать завещание
всё по-прежнему достаётся мужу и детям.	весь попрежний доставаться муж ребёнок
И я, кстати, читал то завещание.	и я кстати читать завещание
Единственные, кто лишился наследства, это её благотворительные фонды.	единственный лишиться наследство это её благотворительный фонд
Сомневаюсь что её убили они, разве что, Общество защиты животных.	сомневаться её убить они что общество защита животное
Кто-нибудь знает, что её так разозлило,	ктонибыть знать её разозлить
что заставило порвать завещание?	заставить порвать завещание
Томми Джефферсон, как поживаете?	томми джефферсон поживать
Томми, даже не пытайся.	томми пытаться
Эрик, в мой кабинет.	эрик кабинет
Если мать порвала завещание,	если мать порвать завещание
они могли решить, что остались без наследства.	мочь решить остаться наследство
Это могло стать мотивом. Олли, пошли.	это мочь стать мотив олли послать
Прошу прощения за вчерашнее. Мне не следовало туда идти.	просить прощение вчерашний я следовать туда идти
- Нужно переселить вас из этого дома. - Нет, всё в порядке.	нужно переселить дом нет весь порядок
Я больше никогда не зайду в эту ванную комнату, поверьте.	я зайти ванная комната поверьте
Эрик, на суде вы должны быть собранным.	эрик суд должный собранный
Возможно, мы решим вызвать вас в качестве свидетеля.	возможно решить вызвать качество свидетель
Если вы будете настолько подавлены...	если быть настолько подавить
- Я в порядке. - Эрик...	я порядок эрик
На случай, если нам понадобится, чтобы вы дали показания,	на случай мы понадобиться дать показание
нужно поработать над тем, как вам себя вести.	нужно поработать тем вести
Мы собираемся пригласить психолога, чтобы он позанимался с вами,	мы собираться пригласить психолог позаниматься вы
кого-нибудь, кто специализируется на языке тела и тому подобному.	когонибудь специализироваться язык тело тот подобный
Также, мы хотим, чтобы вы прошли тест на полиграфе.	также хотеть пройти тест полиграф
Я думал, суд не принимает его результаты.	я думать суд принимать результат
Не принимает, за исключением случаев, когда обе стороны согласны.	не принимать исключение случай оба сторона согласный
Розанна Реммик их обожает.	розанна реммик обожать
Мы собираемся провести тренировочный тест.	мы собираться провести тренировочный тест
Если пройдёте его, мы подадим ходатайство об официальном тесте	если пройти он подать ходатайство официальный тест
и включим его результаты в свидетельства.	включить результат свидетельство
Эрик, есть причина по которой вы не хотите проходить полиграф?	эрик причина который хотеть проходить полиграф
Не думаю, что я убил свою жену.	не думать убить жена
Не думаете?	не думать
Послушайте, я... я принял снотворное.	послушать я принять снотворный
Иногда раньше я... просыпался,	иногда ранний я просыпаться
ходил на кухню, ел,	ходить кухня есть
о чём на следующий день не помнил.	что следующий день помнить
Однажды я даже сел в машину, проехал три километра	однажды сесть машина проехать километр
и проснулся на обочине.	проснуться обочина
Я... я не знаю.	я знать
Мы поссорились.	мы поссориться
Я пошёл спать.	я пойти спать
Следующее, что я помню - я в её ванной,	следующий помнить её ванна
а она лежит там мёртвая.	лежать мёртвый
Я... не могу представить, что я мог...	я мочь представить мочь
Я не способен на жестокость.	я способный жестокость
Я ни разу не ударил ни её, ни кого-то ещё.	я раз ударить её коготь ещё
- И что теперь? - Понятия не имею.	и теперь понятие иметь
И знаешь, что хуже всего?	и знаешь худой всего
Я даже не знаю, чему верить.	я знать что верить
Обычно я хорошо разбираюсь в людях. Я им либо доверяю, либо нет.	обычно разбираться человек я либо доверять либо нет
Но всё намного хуже, когда не знаешь, что и подумать.	но весь намного худой знаешь подумать
На самом деле, не имеет значения во что мы верим.	на самый дело иметь значение верить
Для меня имеет.	для иметь
К тому же, теперь я не могу вызвать его давать показания.	к тот же мочь вызвать давать показание
"Нельзя, чтобы он сказал присяжным ""я не думаю, что убил свою жену""."	нельзя сказать присяжный я думать убить жена
Я говорил с тремя его детьми. Все они выглядят	я говорить три ребёнок весь выглядеть
заслуживающими доверия и подтвердили то, что мы уже знаем - мать была жёсткой,	заслуживать доверие подтвердить то знать мать жёсткий
отец отстранённым, они и представить не могли, что он способен убить её,	отец отстранить представить мочь способный убить её
но записи в дневнике их убедили.	запись дневник убедить
Так вот как живут остальные.	так жить остальной
- Что вам нужно? - Кэсси, Кэсси,	что нужно кэсся кэсся
дорогая малышка Кэсси. Никогда не думала,	дорогой малышок кэсся никогда думать
что ты перейдёшь на другую сторону.	перейти другой сторона
И как тебе это, нравится?	и ты это нравиться
Да, Осанна. Очень мило, что вы спросили.	да осанна очень мило спросить
А вот и Олли без пиджака.	а олли пиджак
Он любит, когда видны его плечи.	он любить видный плечо
Всё ещё качаешься, Олли?	весь ещё качаться олли
- Фу. - Что тебе нужно, Ро?	фу что ты нужно ро
У вас есть кабинет, где можно поговорить наедине?	у кабинет поговорить наедине
Ладно. Говорите.	ладный говорить
Я готова допустить, что, возможно, убийство, было непредумышленным.	я готовый допустить что возможно убийство непредумышленный
Возможно, хоть я и уверена в обратном.	возможно уверить обратный
Но я пришла предложить вам сойтись на убийстве второй степени.	но пришлый предложить сойтись убийство два степень
Это позволит вашему череподробителю	это позволить ваш череподробитель
избежать смертной казни.	избежать смертный казнь
Она нервничает.	она нервничать
Она ни за что не отказалась бы от смертельного приговора,	она отказаться смертельный приговор
если бы была уверена, что сможет его добиться.	уверить смочь добиться
Эта женщина приходит на казнь с попкорном и конфетками.	этот женщина приходить казнь попкорн конфетка
Ты отвратителен.	ты отвратительный
С какой стати вдруг предлагать вторую степень?	с стать предлагать два степень
Потому что, вероятно, это именно так.	потому что вероятно это именно так
Он сам потерял голову и лишил головы свою жену.	он потерять голова лишить голов жена
Давайте, остановимся на этом. Вы спасёте жизнь своему клиенту.	давать остановиться это вы спасти жизнь свой клиент
А мы навсегда лишим убийцу свободы.	а навсегда лишить убийца свобода
Серьёзно, о чём тут можно спорить?	серьёзно что спорить
Чему я меньше всего доверяю,	что маленький доверять
так это вашему желанию закончить дело миром.	это ваш желание закончить дело мир
Хорошо, отказывайтесь.	хорошо отказываться
Но вам бы стоило сначала спросить своего клиента.	но стоить сначала спросить свой клиент
Это его жизнь.	это жизнь
Ты отвратителен.	ты отвратительный
Что это было такое?	что это такой
Просто у неё нет орудия убийства.	просто она орудие убийство
Она не сделала бы такого предложения,	она сделать такой предложение
если бы считала, что сможет выиграть, я её знаю.	считать смочь выиграть её знать
Может, ей известно что-то ещё.	мочь известно чтоть ещё
Что-то, что может помочь нам.	чтоть помочь мы
Нужно позвать Винни.	нужно позвать винний
Что-то мне подсказывает, что у нас появился шанс.	чтоть подсказывать появиться шанс
Не спрашивай какой	не спрашивать
или откуда, но... битва продолжается.	откуда но битва продолжаться
Ладно, ладно. Вот что я нарыл,	ладный ладный вот нарыть
и это может быть важно.	это важный
Якобы, курьер доставки слышал, как она говорила по телефону,	якобы курьер доставка слышать говорить телефон
порывая отношения с любовником или с кем-то в этом роде.	порывать отношение любовник кемтый род
- Жена? - Да, жена. Про кого, по-твоему,	жена да жена про кто потвоему
я говорю? Это было где-то за месяц до того, как её замочили.	говорить это гдеть месяц тот её замочить
Ты с этим курьером лично разговаривал?	ты это курьер лично разговаривать
Лично, нет. Сказать по правде, мне бы он ни хрена не рассказал.	лично нет сказать правда хрен рассказать
Я узнал об этом только потому, что он слишком болтлив на работе.	я узнать потому слишком болтливый работа
Олли, возможно тебе стоит этим заняться, это может быть важно.	олли возможно ты стоить это заняться это важный
- А куда подевался Адам? - Пошёл встретиться с Джеймсом,	а подеваться адам пойти встретиться джеймс
старшим сыном... который со странностями.	старший сын который странность
Я люблю обоих своих родителей.	я любить оба свой родитель
Вы можете описать свои отношения с ними?	вы мочь описать свой отношение они
Они были прекрасными.	они прекрасный
Я любил свою мать, я люблю своего отца.	я любить мать любить свой отец
Они мои родители.	они мой родитель
Они замечательные люди.	они замечательный человек
Я так понимаю, ваша мать	я понимать ваш мать
недавно лишила вас всех наследства.	недавно лишить наследство
Это было странно, не так ли?	это странно ли
Вы знаете, почему она это сделала?	вы знаете почему это сделать
Нет. А вы знаете?	нет а знаете
Полиция включила вас в список свидетелей обвинения.	полиция включить список свидетель обвинение
Не знаете почему?	не знаете почему
