cleaned_text	lemm_text
Говорила: нет, страшный, злой медведь это бредни старухи,	говорить нет страшный злой медведь это бредни старуха
которая рассказывает их за чашкой ромашкового чая.	который рассказывать чашка ромашковый чай
Но она ошибалась.	но ошибаться
В один прекрасный день... она...	в прекрасный день она
Ты нарисовала, Селестина?	ты нарисовать селестина
Поверьте мне, дети, только в сказках медведи дружат с мышками.	поверьте я ребёнок сказка медведь дружить мышка
Не стоит думать, будто медведь может хорошо к вам относиться...	не стоить думать медведь относиться
- Что она говорит? - Ничего не пойму!	что говорить ничто понять
- Что ты говоришь? - Говорю, что ничего не пойму!	что говорить говорить понять
- Замолчите! Я тут слушаю! - Можно подумать, ты что-то понял!	замолчать я слушать можно подумать чтоть понять
Еще как!	ещё как
- Как же, понял он! - Это я не понял?	как же понять он это понять
Ты ничего не понимаешь даже когда всем понятно!	ты понимать весь понятно
- Что ты сказал?! - Что ты тупой.	что сказать что тупой
Молчать! Тихо! А ну, по кроватям!	молчать тихо а ну кровать
Молчать! Слышите?	молчать слышать
Эрнест и Селестина: приключения мышки и медведя	эрнест селестина приключение мышка медведь
Ламбер Вильсон	ламбер вильсон
Полин Брюннер	полина брюннер
Автор сценария и диалогов: Даниэль Пеннак	автор сценарий диалог даниэль пеннак
По альбомам Габриэль Венсан <<Эрнест и Селестина>> издательства Эдисьон Кастерман	по альбом габриэль венсан эрнест селестина издательство эдисьон кастерман
Композитор: Венсан Куртуа Автор текстов: Тома Ферсен	композитор венсан куртуа автор текст том ферсный
Режиссеры: Бенжамин Реннер, Венсан Патар и Стефан Обье	режиссёр бенжамин реннер венсан патар стефан обие
Есть хочу!	есть хотеть
Чик-чирик, иди сюда, чик-чирик, иди ко мне, птенчик...	чикчирика идти сюда чикчирика идти к я птенчик
А ну, вернись, гаденыш! Кому говорю!	а ну вернуться гадёныш кома говорить
<<Сахарный король>>	сахарный король
Селестина!	селестина
Все чисто, можно идти?	весь чисто идти
Погоди.	погодить
Они ушли.	они уйти
Люсьена, посмотри! У Леона выпал первый зубик!	люсьен посмотреть у леон выпасть один зубик
Ох, бедняжка!	ох бедняжка
- Ни пятнышка от сахара! - Прямо жемчужинка!	ни пятнышко сахара прямо жемчужинка
Не плачь, маленький, ничего страшного.	не плакать маленький страшный
Я положу твой зубик на столик, а ночью прибежит мышка.	я положить твой зубик столик ночью прибежать мышка
Мышка? Что еще за мышка?	мышка что мышка
Маленькая сказочная мышка.	маленький сказочный мышка
Ты заснешь, а она прибежит, заберет твой зубик и оставит тебе денежку!	ты заснуть прибежать забрать твой зубик оставить ты денежка
Большую денежку?	большой денежка
Большущую!	большущий
Первая сделка!	один сделка
Основа богатства, конечно, если с умом распорядиться средствами.	основа богатство конечно ум распорядиться средство
Но я раньше не слышал ни про каких сказочных мышек...	но ранний слышать какой сказочный мышка
Это потому, что раньше и зубки у тебя не выпадали.	это потому ранний зубок выпадать
Что за ерунда?	что ерунда
Во-первых, если мышка сказочная, то ее не бывает.	вопервое мышка сказочный бывать
Как же так? А кто же тогда уносит зубки?	как так а уносить зубок
- Ну, просто они... - Ладно, ладно, лучше засыпай, вот так.	ну просто они ладный ладный засыпать так
Чтобы мышка пришла, забрала зубик и принесла монетку.	чтобы мышка пришлый забрать зубик принести монетка
- Какую монетку? - Один су?	какой монетка один су
Два.	два
Так держать, вот это мой парень!	так держать это парень
Ложись, сынок, а теперь баиньки.	ложиться сынок баинька
Мышь!!!	мышь
Да ладно?	да ладный
Мышь? Где?	мышь где
Вон там! Внизу, под игрушками!	вон там внизу игрушка
Ах, ты! Выметайся оттуда!	ах ты выметаться оттуда
- Держи ее, папа! Лови! - Убирайся! Я мышей не потерплю!	держать она папа ловить убираться я мышей потерпеть
Жорж! Убери ее, Жорж!	жорж убрать она жорж
Куда она делась?	куда деться
Вон она!	вон она
Убирайся! Пошла вон, паршивка!	убираться пошлый вон паршивка
Вот она! Вон там, вижу!	вот она вон там видеть
Жорж!	жорж
Зуб! А деньги? Гони монетку!	зуб а деньга гнать монетка
Пошла вон, козявка!	пошлый вон козявка
Ай, черт!	ай черта
Не шуми, Жорж! Сыночек спит!	не шуметь жорж сыночек спать
Жорж! Мусор!	жорж мусор
Эрнест, Эрнест, зовусь я Эрнест!	эрнест эрнест зваться эрнест
Зовусь я Эрнест, и я хочу есть.	зваться эрнест хотеть есть
Я очень голодный, Проглочу что угодно,	я очень голодный проглотить угодный
Проглочу что угодно - Такой я голодный.	проглотить угодный такой голодный
Лет эдак сто ничего я не ел, Какая досада - я так похудел.	год эдак сто есть какой досада похуделый
Шкура мне велика, И впали бока.	шкура велик и впасть бок
Что вам не нужно, Мне отдайте на ужин.	что нужно я отдать ужин
Эрнест, Эрнест, зовусь я Эрнест.	эрнест эрнест зваться эрнест
На ужин мне бы Горбушечку хлеба.	на ужин горбушечка хлеб
Дав немного сейчас, Ощутите тотчас,	дать немного сейчас ощутить тотчас
Как вам станет теплей - И мне заодно.	как стать теплеть и заодно
Эрнест, Эрнест, зовусь я Эрнест.	эрнест эрнест зваться эрнест
Как я похудел Оттого, что не ел.	как похуделый оттого есть
Пойдет на закуску Кусок вафли вкусной.	пойти закуска кусок вафля вкусный
Отведать бы снова Мне вафли медовой.	отведать снова я вафля медовый
Милый дружочек, отдай мне кусочек, Вафлей чудесной угостите Эрнеста.	милый дружочек отдать кусочек вафля чудесный угостить эрнест
Идем!	идти
Окажите услугу Как старому другу:	оказать услуга как старое друг
За столом дайте место Бедняге Эрнесту!	за стол дать место бедняга эрнест
Вот бы рагу и колбаски мне дали,	вот рагу колбаска дать
Пока в каталажку меня не забрали.	пока каталажка забрать
Пять дней на оплату!	пять день оплата
Есть хочу!	есть хотеть
Неееет! Не ешь меня! Не ешь!	неееть не есть я не есть
Но я есть хочу.	но хотеть
- Как тебя зовут? - Эрнест.	как звать эрнест
А меня Селестина.	а селестина
У меня к тебе серьезный разговор, Эрнест.	у ты серьёзный разговор эрнест
Меня есть нельзя.	я нельзя
Медведи едят мышей только в сказках.	медведь есть мышей сказка
Только не говори, что ты веришь в сказочки, Эрнест!	только говорить верить сказочка эрнест
- Ты что, медвежонок глупый? - Да, но я хочу есть!	ты что медвежонок глупый да хотеть есть
Есть, есть, что, думаешь, съешь одну крошечную мышку - и лучше станет?	есть есть что думать съесть один крошечный мышка стать
Посмотри на меня: кожа да кости!	посмотреть я кожа костя
К тому же, подбирать еду на помойке вредно для здоровья!	к тот же подбирать еда помойка вредный здоровье
В помойке сплошные микробы! Грипп, тиф, гепатит, холера!	в помойка сплошной микроб грипп тиф гепатит холера
Эрнест! Ты что, хочешь все болячки в мире подхватить?	эрнест ты что хотеть болячка мир подхватить
- Нет, Селестина, но... - Ну-ка, посмотрим!	нет селестина но нук посмотреть
Нос холодный и мокрый, глаза стеклянные, шерсть тусклая.	нос холодный мокрый глаз стеклянный шерсть тусклый
А уши? А зубы?	а ухо а зуб
- Скажи - Аааа! - Аааа!	сказать аааа аааа
Скажите, пожалуйста!	сказать пожалуйста
- Что? Я заболел? - Пока нет, но это временно.	что я заболеть пока нет это временно
Слушай, Эрнест... Я знаю одно местечко,	слушай эрнест я знать один местечко
где ты сможешь поправить здоровье и съесть все, что душе угодно!	смочь поправить здоровье съесть весь душа угодный
И пастилу?	и пастила
Пастилу, леденцы, нугу, подушечки, марципаны, зефир...	пастила леденец нуга подушечка марципан зефира
- Идет? - Идет!	идти идти
Вот здесь.	вот здесь
И ни в чем себе не отказывай, Эрнест!	и отказывать эрнест
Погоди!	погодить
Вот так! Приятного аппетита!	вот так приятный аппетит
- Селестина! Спасибо! - Пожалуйста.	селестина спасибо пожалуйста
Поберегись!	поберечься
Лучшие зубные щетки!	хороший зубной щётка
Отличная зубная нить! Покупайте зубную нить!	отличный зубной нить покупать зубной нить
Мышиные новости!	мышиный новость
Не пожалеете!	не пожалеть
И раз, и два! И раз, и два! И раз, и два!	и раз два и раз два и раз два
Соберись! И раз, и два! И раз, и два! И раз, и два!	собраться и раз два и раз два и раз два
С пылу с жару!	с пыл жара
Пальчики оближешь! Подходите!	пальчик облизать подходить
Куда несешься, смотри под ноги, девчонка!	куда нестись смотреть нога девчонка
Извините, мадам! Я опаздываю!	извинить мадам я опаздывать
Еще не начали.	ещё начать
Сказали тут подождать.	сказать подождать
Что-то помойкой воняет, нет?	чтоть помойка вонять нет
Поживее! А то придет страшный злой медведь и вас проглотит живьем!	живой а прийти страшный злой медведь проглотить живьём
Ну-ка, за мной! Понятно?	нук я понятно
- Сколько зубов собрала? - Семь...	сколько зуб собрать семь
Ничего так. А я двенадцать.	ничто так а двенадцать
Двенадцать!	двенадцать
А что... Обычно больше выходит, до моего рекорда тут далеко.	а что обычно выходить мой рекорд далеко
А ты, Селестина? Ты сколько?	а ты селестина ты сколько
А? Я? Ну... Я...	а я ну я
Стоп, ждите вот здесь!	стоп ждать здесь
Расслабьтесь, вы слишком напряжены.	расслабиться слишком напряжённый
Сейчас будет больно!	сейчас больно
Если вас это успокоит, я и сам зубных врачей не люблю.	если это успокоить зубной врач любить
Подходите!	подходить
Вот, мадам... Двенадцать.	вот мадам двенадцать
Неплохо.	неплохо
Вы же знаете, я могу и лучше.	вы знаете мочь хороший
Проходите, следующий!	проходить следующий
Семь? И все?	семь и весь
Да, но тут три резца! А качество - смотрите!	да резец а качество смотреть
Резцы? Я возьму!	резец я взять
Этот коротковат.	этот коротковатый
Спасибо!	спасибо
Попробуем-ка этот...	попробуёмка этот
Повторяйте за мной: шкуру с нас сдерет, старый злой медведь.	повторять я шкура содрать старый злой медведь
Шкуру с нас сдерет, старый злой медведь.	шкура содрать старый злой медведь
Ну-ка, минутку.	нук минутка
Попробуйте еще раз.	попробовать раз
Разрешите?	разрешить
Попробуйте еще раз.	попробовать раз
Стоп!	стоп
А теперь? <<Страшный злой медведь... >>	а теперь страшный злой медведь
Шкуру с нас сдерет, старый злой медведь.	шкура содрать старый злой медведь
Вот и все. Все дело в сноровке, друг мой! В сноровке!	вот весь весь дело сноровка друг мой в сноровка
Всего один зуб? Один за всю ночь?	всего зуб один ночь
Дело в том, что меня закрыли в мусорном баке!	дело тот закрыть мусорный бак
Да? И как же ты выбралась?	да и выбраться
Медведь помог.	медведь помочь
- Что? - Нет, ничего.	что нет ничто
Можно поинтересоваться, что у тебя в сумке?	можно поинтересоваться сумка
Вот чем ты занимаешься на практике, Селестина?	вот заниматься практика селестина
Рисуешь!	рисовать
Вместо работы.	вместо работа
Так тебе стоматологом не стать.	так ты стоматолог стать
Но я и не хочу... Не хочу быть стоматологом!	но хотеть не хотеть стоматолог
Понятно.	понятно
Селестина, за тобой недостача в пятьдесят зубов.	селестина ты недостача пятьдесят зуб
Ты работаешь хуже всех.	ты работать худой весь
Проведем небольшой мотивационный сеанс.	провести небольшой мотивационный сеанс
Идем со мной.	идти я
Смотри, Селестина. Мы грызуны, не медведи.	смотреть селестина мы грызун медведь
Наша сила зависит не от массы тела, не от мышц,	наш сила зависеть масса тело мышца
не от когтей, не от мощи челюстей.	коготь мощь челюсть
Нет! Мы нежные создания, хрупкие, утонченные.	нет мы нежный создание хрупкий утончённый
Всей нашей цивилизацией, всем, что построено за века, мы обязаны... .	весь наш цивилизация весь построить век обязать
Чему? Чему мы этим обязаны?	что что это обязать
Резцам.	резец
- Чему? - Резцам.	что резец
Резцам - вот именно!	резец именно
Это основа нашего общества.	это основа наш общество
Благодаря им, мы воздвигли огромные города!	благодаря имя воздвигнуть огромный город
Мы прорыли ходы в скалах!	мы прорыть ход скал
Соорудили сложные механизмы!	соорудить сложный механизм
Мы получили власть над реками!	мы получить власть река
И все это благодаря нашим крошечным, любимым, хрупким, бесценным,	и это благодаря наш крошечный любимый хрупкий бесценный
совершенным, острейшим резцам!	совершенный острый резец
Но что случится, Селестина, если несчастный грызун лишится резца?	но случиться селестина несчастный грызун лишиться резец
Он умрет.	он умереть
Скончается в невыносимых мучениях.	скончаться невыносимый мучение
Он не сможет ни есть, ни говорить.	он смочь есть говорить
И умрет, терзаемый голодом и одиночеством.	и умереть терзать голод одиночество
Начнем с основ, Селестина.	начать основа селестина
Какой зуб лучше всего подойдет для беззубого грызуна?	какой зуб подойти беззубый грызун
Зуб медведя.	зуб медведь
Действительно, именно зубы медведей крепче любых других.	действительно именно зуб медведь крепкий любой другой
А легче всего раздобыть зубки, которые медвежата, прячут под подушкой.	а лёгкий раздобыть зубок который медвежонок прятать подушка
Так вот, Селестина...	так вот селестина
Ты пойдешь наверх и будешь искать зубы этих кретинов.	ты пойти наверх быть искать зуб этот кретин
Но ты не вернешься сюда, Селестина, пока не соберешь пятьдесят зубов.	но вернуться сюда селестина пока собрать пятьдесят зуб
Пятьдесят, Селестина! Пятьдесят!	пятьдесят селестина пятьдесят
Пятьдесят, Селестина! Пятьдесят!	пятьдесят селестина пятьдесят
У дачи, Селестина!	у дача селестина
- Ну что, ты там идешь? - Иду! Иду!	ну что идти идти идти
Здравствуйте, дети!	здравствовать ребёнок
- Делишки в порядке? - Да!	делишки порядок да
- Мне пирожное с кремом. - Есть пирожное с кремом!	я пирожное крем есть пирожное крем
- Добрый день, мне пакетик конфет. - Пакетик конфет, да-да!	добрый день пакетик конфета пакетик конфета дада
- Пять леденцов на палочке и пастилы! - Сейчас... Пять леденцов и пастила.	пять леденец палочка пастила сейчас пять леденец пастила
- Пакетик зефира! - Пакетик зефир! Сию минуту!	пакетик зефира пакетик зефира сей минута
- Сахарные палочки! - Сейчас, сейчас, сахарные палочки.	сахарный палочка сейчас сейчас сахарный палочка
- И лимонное мороженое, папа! - И лимонное мороженое...	и лимонный мороженое папа и лимонный мороженое
Что? Погоди-ка...	что погодик
Пойди сюда.	пойти сюда
Тебе нельзя сладости, Леон, сколько раз говорить. Нельзя!	ты сладость леон сколько говорить нельзя
- Но папа, почему мне.... - Никаких но!	но папа почему я никакой но
Я тебе запретил есть сладости!	я ты запретить сладость
Ты что, хочешь, чтобы зубы выпадали прямо в карманы?	ты что хотеть зуб выпадать прямо карман
Чтобы надо было ходить через дорогу, в мамин магазин, менять гнилые зубы?	чтобы ходить дорога мамин магазин менять гнилой зуб
Или как?	или как
Ну давай, иди. Вечером поговорим.	ну давать идти вечером поговорить
Месье Рансонэ, здравствуйте! Как поживаете?	месье рансонэ здравствовать как поживать
Недурно, недурно...	недурно недурно
Мне нужен зуб, чтобы жевать нугу.	я нужный зуб жевать нуга
Разумеется!	разумеется
Который вам нужен? Резец?	который нужный резец
Клык?	клык
Нет-нет, малый коренной.	нетнуть малый коренной
Дайте подумать! Ага!	дать подумать ага
У меня есть в точности то, что вам нужно!	у точность то нужно
Первоклассный малый коренной! Примерьте!	первоклассный малый коренной примерить
Беру! Идеально! Спасибо, мадам.	брать идеально спасибо мадам
- Держи, цыпленочек! - Спасибо!	держать цыплёночек спасибо
А тебе чего хочется, зайка?	а ты хотеться зайка
Леденцовых палочек? Сахарной ваты?	леденцовый палочка сахарный вата
Цветных конфеток?	цветной конфетка
- У вас есть пастила? - Пастила? Ну конечно...	у пастила пастила ну конечно
Ох, вся закончилась.	ох весь закончиться
Нет-нет-нет! Не плачь, у меня в кладовке осталась. Не плачь!	нетнетнуть не плакать кладовка остаться не плакать
Я сейчас. Сейчас вернусь!	я сейчас сейчас вернуться
А, что вы тут делаете? Вор! Вор! Вор!	а делать вор вор вор
Он же все разнес!	он разнести
Все разнес! Нет! Нет!	весь разнести нет нет
А ну, вернись! Я вызову полицию!	а ну вернуться я вызов полиция
Полиция!	полиция
Эрнест?	эрнест
- Моя пастила! - Нет, моя!	мой пастила нет мой
Полиция!	полиция
Полиция!	полиция
Держите вора! Он украл мои конфеты!	держать вор он украсть мой конфета
Вот он! Здесь - вот - тут! Вот он! Вот! Здесь!	вот он здесь тут вот он вот здесь
Что еще случилось?	что случиться
Эрнест?	эрнест
С утра на этом самом месте ты драл глотку, а теперь за грабеж принялся?	с утро самый место драть глотка грабёж приняться
Как ты вообще сюда попал?	как вообще сюда попасть
Есть одна мышка, она... Она...	есть один мышка она она
Кто-кто?	ктокто
Я проголодался, а тут столько вкусного.	я проголодаться столько вкусный
Ладно. Идем. Поехали.	ладный идти поехать
Это моя пастила! Моя пастила, моя! Моя пастила! Моя пастила!	это пастила мой пастила мой мой пастила мой пастила
А ну, лезь! Лезь, кому говорю! Я тебе устрою!	а ну лезть лезть кома говорить я ты устроить
Честных торговцев теперь не уважают. Стыд и срам.	честной торговец уважать стыд срам
Эрнест! Эрнест! Хочешь...	эрнест эрнест хотеть
Хочешь, я тебя развяжу, Эрнест?	хотеть развязать эрнест
А если развяжу, ты сделаешь мне маленькое одолжение?	а развязать сделать маленький одолжение
Эрнест, а большое одолжение сделаешь, если развяжу?	эрнест большой одолжение сделать развязать
Огромное одолжение, Эрнест.	огромный одолжение эрнест
Если развяжу, сделаешь мне громадное одолжение?	если развязать сделать громадный одолжение
Самое громадное на свете?	самый громадный свет
Конечно, Селестина, самое громадное на свете.	конечно селестина самый громадный свет
- Еще горошка, солнышко? - Нет, хочу конфет.	ещё горошек солнышко нет хотеть конфета
Леон, только не начинай!	леон начинать
Мы тебе уже сто раз объясняли, что конфеты тебе нельзя!	мы ты сто объяснять конфета ты нельзя
Почему?	почему
Это, мой мальчик, в интересах торговли!	это мальчик интерес торговля
На одной стороне улицы папа портит зубки.	на один сторона улица папа портить зубок
А на другой мама гнилые зубки заменяет.	а мама гнилой зубок заменять
А когда ты вырастешь, оба дела перейдут к тебе.	а вырасти оба дело перейти ты
Не одно состояние, а целых два, мальчик мой!	не один состояние целое два мальчик мой
Если будешь улыбаться клиентам, конечно.	если быть улыбаться клиент конечно
Как говорил мой старик, <<улыбку красят здоровые зубы>>!	как говорить старик улыбка красить здоровый зуб
Все просто, Леон. Если хочешь заработать,	весь просто леон если хотеть заработать
надо, чтобы от сахара портились чужие зубы, а не твои. Понятно?	надо сахара портиться чужое зуб твой понятно
Да...	да
Хорошо!	хорошо
Завтра мне рано вставать, так что все марш в постель.	завтра рано вставать марш постель
Завтра привезут новый товар вместо того, который слопал Эрнест.	завтра привезти новый товар вместо тот который слопать эрнест
Все сожрал, ну что за тип...	весь сожрать тип
Ну, моему магазину это не грозит.	ну мой магазин это грозить
Ха, кому придет в голову красть зубы?	ха кома прийти голова красть зуб
Сюда, Эрнест! Скорее!	сюда эрнест скорее
Ну вот, пришли.	ну вот прислать
Хорошо!	хорошо
Стой! Не так громко!	стоять не громко
Потише!	тихий
Прекрати! Потише! Ты всех перебудишь!	прекратить тихий ты перебудить
Готово.	готовый
- Эрнест! Подожди! - Ну, где эти твои зубы?	эрнест подождать ну твой зуб
Наверное, в сундуке, по порядку разложены...	наверное сундук порядок разложить
- Смотри-ка, не в этом? - Да, это он!	смотрик это да это он
- Я вскрою замок... - Да нет, я сам.	я вскрыть замок да нет сам
Сам? Но как...	сам но как
Нет! Эрнест, нет! Эрнест, надо не так...	нет эрнест нет эрнест так
Эрнест, прекрати.	эрнест прекратить
- Ну вот! Готово! - С ума сошел!	ну вот готовый с ум сойти
Но ведь получилось.	но получиться
- Эрнест, я их одна не утащу. - Ну нет! Я спать хочу.	эрнест один утащить ну нет я спать хотеть
- Нет, Эрнест, ты обещал! - Больше никаких одолжений?	нет эрнест обещать большой никакой одолжение
Потом мы будем в расчете.	потом быть расчёт
Я посмотрю, нет ли кого.	я посмотреть кто
Все чисто, выходи.	весь чисто выходить
Эрнест! Погоди!	эрнест погодить
Медведи рано ложатся, Селестина.	медведь рано ложиться селестина
Особенно зимой.	особенно зимой
Селестина! Я же велел тебе не возвращаться, пока...	селестина я велеть ты возвращаться пока
Селестина... Это... Это...	селестина это это
Это невероятно! Это...	это невероятно это
Потрясающе! Это...	потрясающе это
Но как же... Каким образом...	но же какой образ
Браво, Селестина! Я тобой горжусь!	бравый селестина я ты гордиться
Все вместе! Виват, Селестина!	весь вместе виват селестина
Виват, Селестина!	виват селестина
Виват, Селестина!	виват селестина
Виват, Селестина!	виват селестина
Страшный злой медведь!	страшный злой медведь
Эрнест?	эрнест
Селестина! Ты его знаешь?	селестина ты знаешь
Это ты? Ты его сюда притащила?	это ты ты сюда притащить
Вот, вот! А она не верила в страшного злого медведя!	вот вот а верить страшный злой медведь
Я вам говорила! Берегитесь страшного...	я говорить беречься страшный
Бегите! Он нас сожрет!	бежать он сожрать
Селестина... Селестина... Я... Я...	селестина селестина я я
Сюда, Эрнест! Скорей!	сюда эрнест скорый
Быстрее! Прыгай, Эрнест!	быстрый прыгать эрнест
Вон он, внизу!	вон он внизу
Нет, Эрнест! Не туда!	нет эрнест не туда
Извините! Простите! Простите!	извинить простить простить
Эрнест! Надо выбираться через тоннель, вон там!	эрнест надо выбираться тоннель вон там
Скорее! Туда!	скорее туда
Налево! Эрнест, налево!	налево эрнест налево
Не понимаю. Я все закрывала.	не понимать я закрывать
Катастрофа! Что скажут люди?	катастрофа что сказать человек
Смотри!	смотреть
Я же помню, что все закрывала.	я помнить закрывать
Мышь! В мужниной машине!	мышь в мужнин машина
Что? Эрнест? А ну, стой! Эрнест, выходи!	что эрнест а ну стоять эрнест выходить
Ну что, браво, они смылись!	ну что бравый смыться
Как их теперь ловить? Все насмарку!	как ловить весь насмарку
Сборище неумех!	сборище неумех
Что на тебя нашло, Эрнест? С чего ты решил остаться внизу?	что найти эрнест с решить остаться внизу
- Я уснул. Что я, виноват? - Может, я виновата?	я уснуть что я виноватый мочь виноватый
Прекрасно, не надо было меня вниз тащить!	прекрасно вниз тащить
Не могла же я сама нести этот мешок!	не мочь сам нести мешок
Надо было проводить меня до выхода!	надо проводить выход
- Ты же сам сказал, что найдешь дорогу! - Я тебе сказал? Я сказал?	ты сказать найти дорога я ты сказать я сказать
Эрнест! Вернись! Тебе не уйти! Вперед!	эрнест вернуться ты уйти вперёд
Я его держу! Прижмись к обочине!	я дерзить прижаться обочина
Ладно, если настаиваете.	ладный настаивать
- Не уйдешь, Эрнест! - Осторожно фонарный столб...	не уйти эрнест осторожно фонарный столб
Что? Фонарный...	что фонарный
Эрнест! Сдавайся! Тебе не скрыться!	эрнест сдаваться ты скрыться
Засим я вас оставляю, мне направо.	засим оставлять направо
<<Национальная полиция: в едином порыве>>	национальный полиция единый порыв
Вот и все. Ну, пока, Селестина.	вот весь ну пока селестина
- Как это - <<пока, Селестина>>? - Вот я и дома.	как это пока селестина вот дом
А как же я?	а я
Ты? Не знаю. Я дома, ну и ты иди домой.	ты не знать я дом идти домой
Но, Эрнест, у меня больше нет дома!	но эрнест дом
Ты же видел, за мной гонятся! Ох, я бедная!	ты видеть я гнаться ох бедный
Селестина, мы в расчете. Ты же сама говорила?	селестина расчёт ты сам говорить
Ты меня развязала, а я за это сделал тебе громадное одолжение.	ты развязать это сделать ты громадный одолжение
Но Эрнест...	но эрнест
Выходит, теперь мы в расчете.	выходить расчёт
В расчете, не в расчете... Обстоятельства изменились, Эрнест!	в расчёт расчёт обстоятельство измениться эрнест
В мой дом мышам нельзя.	в дом мышь нельзя
Эрнест, ты должен меня выслушать.	эрнест должный выслушать
Ничего подобного. Мышам сюда нельзя!	ничто подобный мышь сюда нельзя
Совсем! Пустишь одну, тысяча тут как тут!	совсем пустить один тысяча тут
Все вы такие, любой медведь тебе скажет. Алле-оп!	весь такой люба медведь ты сказать аллеоп
Но Эрнест...	но эрнест
Я же сказал: мышам вход закрыт. И точка!	я сказать мышь вход закрытый и точка
Эрнест, ты должен понять: ситуация изменилась.	эрнест должный понять ситуация измениться
Мышам сюда нельзя!	мышь сюда нельзя
- Но... - Никаких но!	но никакой но
- Эрнест... - Я сказал, нет!	эрнест я сказать нет
- Послушай! - Мышам сюда нельзя! Вон!	послушать мышь сюда нельзя вон
А, спасибо.	а спасибо
Селестина, я же ска...	селестина ска
От мыши не избавиться, Эрнест. Это тебе тоже любой медведь скажет.	от мышь избавиться эрнест это ты люба медведь сказать
Разве что убить можно.	разве убить можно
Шоколад горит, Эрнест.	шоколад гореть эрнест
Ты что, хочешь меня убить, Эрнест?	ты что хотеть убить эрнест
Метлой не выйдет, я слишком быстрая.	метла выйти слишком быстрый
Можешь попробовать старый трюк с мышеловкой, но тоже вряд ли,	мочь попробовать старый трюк мышеловка вряд ли
ты же понимаешь, что мы за все это время научились с ними справляться.	понимать это время научиться они справляться
Остается еще яд или дощечка с клеем.	оставаться яд дощечка клей
Ах, дощечка с клеем - это так жестоко!	ах дощечка клей это жестоко
Бедная мышка заходит на дощечку, и все четыре лапки прилипают.	бедный мышка заходить дощечка четыре лапка прилипать
Что же делать?	что делать
Ее сердечко бьется все быстрее и быстрее, а потом разрывается!	она сердечко биться быстрый быстрый разрываться
Что, ты этого хочешь, Эрнест?	что хотеть эрнест
Чтобы у меня сердце разорвалось?	чтобы сердце разорваться
Но... Нет, Селестина, просто медведь и мышь... Так не пойдет. Это не...	но нет селестина просто медведь мышь так пойти это не
Не что? Не принятно? Так не делается?	не что не принятный так делаться
Мыши живут внизу, а медведи - наверху, и точка?	мышь жить внизу медведь наверху точка
Ну да. Так всегда было! И все!	ну да так быть и весь
Ладно, Эрнест. Погреб есть?	ладный эрнест погреб есть
Да, есть...	да есть
- Идет. Я в погреб, а ты здесь. - Но...	идти я погреб здесь но
Никаких <<но>>! Пока, Эрнест. И сиди наверху!	никакой но пока эрнест и сидеть наверху
Сама сиди внизу, Селестина! Чтоб я тебя не видел и не слышал!	сам сидеть внизу селестина чтоб видеть слышать
Шоколад!	шоколад
Полюбуйтесь! Доигралась!	полюбоваться доиграться
Не верила в страшного злого медведя!	не верить страшный злой медведь
Все ей говорили: <<Берегись страшного злого медведя!>>	весь говорить беречься страшный злой медведь
Нет!	нет
Это просто кошмар.	это просто кошмар
