cleaned_text	lemm_text
Давай его сюда!	давать сюда
- Что ты делаешь?	что делать
Нет!	нет
- Папа, с тобой всё в порядке? - Да, всё хорошо.	папа ты весь порядок да весь хорошо
Но как ты им управляешь?	но управлять
В тех записях, что сохранились, сказано, что при	в тот запись сохраниться сказать
помощи мысленного напряжения и концентрации,	помощь мысленный напряжение концентрация
можно контролировать ширину, направление и мощность излучения.	контролировать ширина направление мощность излучение
Значит, его может использовать кто угодно.	значит использовать угодный
Вот почему он спрятал его, папа. Давай сделаем то же самое.	вот почему спрятать он папа давать сделать самый
То, что Варгас пытался заполучить излучатель... не было случайностью.	то варгаснуть пытаться заполучить излучатель случайность
Он действовал по приказу. И точно знал, что мы ищем.	он действовать приказ и точно знать искать
Если мы просто спрячем это, придёт кто-нибудь другой и найдёт его.	если просто спрятать это прийти ктонибыть найти он
Тогда давай его уничтожим.	тогда давать уничтожить
Мы были раскрыты сразу же, как только там оказались, Джордж.	мы раскрытый сразу же оказаться джордж
Спрашивается, кто ещё мог быть в курсе этого?	спрашиваться ещё мочь курс это
Я связался с ЦРУ сразу после того, как узнал от Нади.	я связаться цру сразу тот узнать надя
"- Какой у нас рейс? - Чартер, ""Джет Стар"" до Альберты."	какой рейс чартер джет старый альберт
Альберты? Зачем нам лететь в Альберту, Питер?	альберт зачем мы лететь альберт питер
Ну, я думал, что план состоит в том, чтобы переправить	ну думать план состоять тот переправить
вас и ваш груз за пределы континента.	ваш груз предел континент
Люди из ЦРУ встречают нас в Эдмонтоне.	человек цру встречать эдмонтон
Они проведут нас через границу на базу командования ПВО в Вайоминге.	они провести граница база командование пво вайоминг
Простите за самолёт. Это лучшее, что я смог найти за столь короткий срок.	простить самолёт это хороший смочь найти столь короткий срок
Я и не ожидал, что вы найдёте излучатель.	я ожидать найти излучатель
Я - самый лучший, Джордж. Никогда не забывай об этом.	я самый хороший джордж никогда забывать это
А теперь расскажите мне, насколько этот чёртов самолёт безопасен?	а рассказать я насколько чёртов самолёт безопасный
Вы напрасно волнуетесь, друг мой.	вы напрасно волноваться друг мой
Это внеплановый чартерный рейс...	это внеплановый чартерный рейс
для горстки туристов и третьесортных американских знаменитостей.	горстка турист третьесортный американский знаменитость
Троечники среди знаменитостей. Кто?	троечник среди знаменитость кто
Во-первых, ээ, Барбара Эсмонд.	вопервое ээ барбара эсмонд
Автор книг о путешествиях, профессиональная пьяница.	автор книга путешествие профессиональный пьяница
Джессика Мартин, профессиональная стерва.	джессика мартин профессиональный стерва
"Ведущая телешоу: ""Жизнь среди дикой природы с Джессикой Мартин""."	ведущий телешоу жизнь среди дикий природа джессика мартин
Тот подлиза - её продюсер, Рэнди Льюис.	тот подлиза её продюсер рэнди льюис
И далее по порядку. Клаудина Де Лер.	и далее порядок клаудин де лера
Супермодель. Живёт на шампанском и таблетках.	супермодель жить шампанский таблетка
Дон Спэнглер, её менеджер.	дон спэнглера её менеджер
На мой взгляд, она слишком уж худая.	на взгляд слишком худой
Ну, это дело вкуса.	ну это дело вкус
Вы правы, друг мой. За столом...	вы правый друг мой за стол
Стюарт Эллиот, тот, который сморкается:	стюарт эллиот тот который сморкаться
у него контракт на модернизацию программного	контракт модернизация программный
обеспечения в нашей стране.	обеспечение наш страна
Седой мужчина - это Боб Иейтс, их ведущий программист.	седа мужчина это боб иейтс ведущий программист
Девушка - его дочь. Однажды ей пришлось пересечься	девушка дочь однажды прийтись пересечься
с нашей русской мафией, когда по чистой случайности	наш русский мафия чистый случайность
они убили её мать.	убить её мать
Её зовут Вэнди.	её звать вэнди
О, Боже. Вы всегда копаете так глубоко?	о бог вы копать глубоко
В этой стране действительно всё продаётся?	в страна действительно весь продаваться
Ну, я просто стараюсь сделать для вас всё возможное, верно?	ну просто стараться сделать весь возможный верно
Так, это наш. Пошли.	так это наш послать
Задержите самолёт!	задержать самолёт
Послушайте, мы - спортсмены, и, как видите, у нас хорошие спонсоры.	послушать спортсмен и видеть хороший спонсор
Я вижу, с документами у них всё в порядке.	я видеть документ весь порядок
Отлично. Пошли.	отлично послать
Джет Стар 918, на связи Братская вышка.	джет старый 918 связь братский вышка
После завершения посадки следуйте на взлётную полосу номер шесть. Приём.	после завершение посадка следовать взлётный полоса номер шесть приём
Говорит капитан Эд Лоренцо. Скоро стартуем.	говорить капитан эда лоренцо скоро стартовать
Для протокола. Морис Хантер - надёжный человек.	для протокол морис хантереть надёжный человек
Участник нашей программы по работе с бывшими кадрами.	участник наш программа работа бывший кадр
"""Седые резервы"". Агенты-пенсионеры, что помогают нам время от времени."	седой резерв агентыпенсионер помогать мы время время
- Помнишь его, Алан? - Да. Берлин, 72-ой или 73-ий.	помнить он алан да берлин 72ий 73ий
Мы тогда воровали русские ракетные технологии.	мы воровать русский ракетный технология
Увлечённый ковбой. Любил читать шпионские романы.	увлечь ковбой любить читать шпионский роман
Истинный дилетант.	истинный дилетант
Из-за дилетантов люди вроде нас часто попадают под пули.	изз дилетант человек вроде часто попадать пуля
Агент, вы верно знакомы с Хербом Карвером. Он руководит операцией.	агент верно знакомый херб карвер он руководить операция
Это Джэкки Андервуд. Она - по научной части.	это джэкк андервуд она научный часть
Наш личный эксперт по истории Управления.	наш личный эксперт история управление
Прошла отличную подготовку в Хантере.	пройти отличный подготовка хантер
Я тоже люблю шпионские романы.	я любить шпионский роман
Джэкки, это агент Джейсон Росс, наш лучший оперативник.	джэкк это агент джейсон росс наш хороший оперативник
Я прочла Ваше дело. Очень красочно. Да, родители очень мной гордятся.	я прочесть ваш дело очень красочно да родитель очень я гордиться
И наконец, Алан Дуглас.	и наконец алан дуглас
"Алан в Управлении со времён операции в ""Бухте Свиней"" в 61-ом году."	алан управление время операция бухта свиной 61 год
Думаю, он знает, кто убил Джона Кеннеди.	думать знать убить джон кеннеди
Если я скажу вам, лучше уж мне самому застрелиться.	если сказать вы самый застрелиться
Джэкки, Вам слово.	джэкк вы слово
Доктор Хантер - специалист по ракетам.	доктор хантереть специалист ракета
Он участвовал в программе ВВС США по модернизации	он участвовать программа ввс сша модернизация
ядерных боеголовок в конце 60-х. Тогда-то мы	ядерный боеголовка конец 60х тогдато
впервые и услышали о нём. Управление завербовало его...	впервые услышать он управление завербовать он
когда нам нужен был учёный, который мог, по его словам,	мы нужный учёный который мочь слово
укротить русскую боеголовку в полёте и отправить обратно.	укротить русский боеголовка полёт отправить обратно
Он вышел на пенсию в 1982-ом.	он выйти пенсия 1982
Теперь ездит по свету и пишет об оружии прошлого.	теперь ездить света писать оружие прошлое
- И о чём же он пишет сейчас? - Что-то под названием	и что писать сейчас чтоть название
"""Излучатель Теслы""."	излучатель теслый
Все детали в вашем досье.	весь деталь ваш досье
Он перевозит это чартерным рейсом из Сибири в Канаду.	он перевозить это чартерный рейс сибирь канада
Самолёт должен сесть сегодня поздно утром в Эдмонтоне, Альберта.	самолёт должный сесть сегодня поздно утром эдмонтон альберт
Необходимо, чтобы самолётом ВВС вы отправились в Эдмонтон и ждали.	необходимый самолёт ввс отправиться эдмонтон ждать
Когда Хантер прилетит, вы будете сопровождать его самого,	когда хантереть прилететь быть сопровождать самый
его спутников и эту игрушку на базу командования ПВО.	спутник игрушка база командование пво
И всё из-за того, что этот ковбой раскопал что-то древнее в Сибири?	и весь изз тот ковбой раскопать чтоть древний сибирь
Хантер открыл ящик Пандоры. И он не сможет его закрыть.	хантереть открыть ящик пандора и смочь закрыть
Всё, что он может сделать, это попытаться добраться до нас	весь сделать это попытаться добраться
прежде, чем будет убит.	прежде убитый
Хантер говорил что-нибудь об его размерах или весе?	хантереть говорить чтонибыть размер вес
Оно достаточно маленькое, чтобы везти его в походной сумке...	оно достаточно маленький везти походный сумка
и достаточно тяжёлое, чтобы уничтожить мир.	достаточно тяжёлый уничтожить мир
Господи, Клаудиа, что ты делаешь с этими таблетками?	господь клаудиа делать этот таблетка
Ты же убиваешь себя.	ты убивать себя
Послушай, меня не волнует, с кем ты спишь,	послушать волновать кто спать
но я не смогу продавать твои фотографии на столе в морге.	смочь продавать твой фотография стол морг
Живи быстро, умри молодым и оставь красивый труп.	живить быстро умереть молодая оставить красивый труп
"Значит ли это, что о клубе ""Майл-Хай"" можно забыть?"	значит это клуб майлхая забыть
Морис, я тут прикинул кое-какие цифры. Если это действительно	морис прикинуть коекакий цифра если это действительно
самое важное научное открытие века,	самый важный научный открытие век
то может, нам попробовать провернуть сделку с телевидением?	мочь мы попробовать провернуть сделка телевидение
- Я предвижу большие деньги. - Телевидение?	я предвидеть большой деньга телевидение
Ты представляешь меня ведущим телешоу, Надя?	ты представлять ведущий телешоу надя
"""Хемингуэй наших дней колесит по свету""."	хемингуэй наш день колесить света
Пап, а почему бы тебе правда не дать интервью,	папа почему ты правда дать интервью
пока мы не передали эту штуку в безопасные руки?	пока передать штука безопасный рука
Как только вы отдадите излучатель властям, мир потеряет его навсегда.	как отдать излучатель власть мир потерять навсегда
Что ж, по-моему, это было бы совсем неплохо.	что ж помоему это неплохо
- Я голоден. Вы хотите что-нибудь? - Нет, спасибо.	я голодный вы хотеть чтонибыть нет спасибо
Успешной работы.	успешный работа
Я Вас знаю.	я вы знать
Думаю, я бы помнила.	думать помнить
Сейчас Вы выглядите лучше, чем...	сейчас вы выглядеть хороший чем
О, Боже. Это действительно прозвучало так	о бог это действительно прозвучать
ужасно, как мне показалось? Простите меня.	ужасно показаться простить я
Признаюсь, я не уверена, как это понимать.	признаться уверить это понимать
У меня что, было лицо как у лошади в те годы...	у что лицо лошадь тот год
когда, как Вы говорите, Вы знали меня?	когда вы говорить вы знать я
Нет-нет, я не был по-настоящему знаком с Вами.	нетнуть понастоящий знак вы
Я восхищался Вами на расстоянии. Я Морис Хантер.	я восхищаться вы расстояние я морис хантереть
- Очень приятно. - Мне очень приятно.	очень приятно я очень приятно
- Вы меня извините, мисс Эсмонд? - Конечно.	вы извинить мисс эсмонд конечно
Итак, что случилось? Расстроился желудок от арахиса?	итак случиться расстроиться желудок арахис
Здесь ещё один самолёт. Большой.	здесь ещё самолёт большой
В направлении на десятичасовую стрелку.	в направление десятичасовой стрелка
Он близко?	он близко
О, Боже.	о бог
У тебя есть что-нибудь для самозащиты?	у чтонибыть самозащита
От изнасилования и тому подобного?	от изнасилование тот подобный
Зачем тебе, пап? Чувствуешь себя под угрозой?	зачем ты папа чувствовать угроза
К тебе кто-то пристаёт? Если есть что-нибудь, отдай это мне.	к ты ктоть приставать если чтонибыть отдать это я
Дамы и господа, пожалуйста, пристегните ремни.	дама господин пожалуйста пристегнуть ремень
Ожидается некоторая турбулентность. Это оружие заряжено,	ожидаться некоторый турбулентность это оружие зарядить
так что прошу не вынуждать нас использовать его, хорошо?	просить вынуждать использовать он хорошо
- Как наши дела? - Мы почти на позиции.	как наш дело мы позиция
Вот остаток твоих денег.	вот остаток твой деньга
Просто оставь их здесь и убирайся к чёрту, хорошо?	просто оставить убираться чёрт хорошо
Знаешь, за такие слова я мог бы просто убить тебя.	знаешь такой слово мочь просто убить ты
Терпеть не могу неблагодарность.	терпеть мочь неблагодарность
Козёл.	козёл
Что случилось?	что случиться
Спасибо, Анкоридж. Остаёмся на связи.	спасибо анкоридж оставаться связь
Лайнер 918 только что снизился на десять тысяч футов.	лайнер 918 снизиться десять тысяча фут
Они летят совсем близко с ДиСи-9.	они лететь близко диси9
Это противоречит всем инструкциям. Кому будем докладывать?	это противоречить весь инструкция кома быть докладывать
Так, на третью полосу только что	так три полоса
приземлился транспортный самолёт ВВС США,	приземлиться транспортный самолёт ввс сша
и мне кажется, он здесь для того, чтобы встретить Джет Стар.	кажется тот встретить джет старый
- Начните с них. - Звучит разумно.	начать они звучать разумно
Хорошо, ты знаешь, что нужно делать.	хорошо знаешь нужно делать
Даже и не пытайся, сучка!	даже пытаться сучка
Одно последнее большое приключение, да, папа?	один последний большой приключение да папа
Только на этот раз, ты возьмёшь всех нас с собой... вон за тот утёс.	только раз взять себя вон утёс
Ребята, вы знаете, что делать.	ребята знаете делать
Теперь уже недолго.	теперь недолго
Трос спускается. Приготовьтесь зацепить его.	трос спускаться приготовиться зацепить он
- Готово. - Отлично.	готовый отлично
Кто Вы?	кто вы
Конкретно на этой неделе, я Джулиан Бэк.	конкретно неделя джулиан бэк
Я занимаюсь посредничеством в международной торговле оружием.	я заниматься посредничество международный торговля оружие
Мы здесь, чтобы забрать наш последний товар.	мы здесь забрать наш последний товар
После чего вы продолжите полёт. Но не раньше, чем наши	после продолжить полёт но ранний наш
друзья сверху спустят сюда небольшой подарочек.	друг сверху спустить сюда небольшой подарочек
Мы кое-что возьмём, и кое-что оставим. Всё будет справедливо	мы коечто взять коечто оставить весь справедливо
Почему бы вам не начать винить тех, кто действительно этого заслуживает?	почему начать винить тот действительно заслуживать
Доктор Хантер - вот тот, кто навлёк на всех вас опасность.	доктор хантереть тот навлечь опасность
Чемодан, доктор Хантер.	чемодан доктор хантереть
Приближаемся к грозовому фронту.	приближаться грозовой фронт
Так у нас будет достаточно времени, чтобы перебраться.	так достаточно время перебраться
Будет сделано.	быть сделать
Как давно вам об этом известно? Ведь я только что нашёл его.	как давно известно ведь найти он
Интернет сослужил хорошую службу. Все эти теоретики конспирации...	интернет сослужить хороший служба весь теоретик конспирация
и оружейные фанатики в сети.	оружейный фанатик сеть
Электронные доски сообщений были забитыи нформацией...	электронный доска сообщение забитый нформация
об Излучателе Теслы ещё со времени вашей первой поездки в Москву.	излучатель теслый ещё время ваш один поездка москва
А теперь, отдайте мне чемодан. Ну же.	а теперь отдать чемодан ну же
Чемодан, доктор Хантер.	чемодан доктор хантереть
Оставайтесь на местах!	оставаться место
Вот чёрт!	вот чёрт
"Мэйдэй. Мэйдэй. Это ""Джет Стар"" 918, Эдмонтон."	мэйдэй мэйдэй это джет старый 918 эдмонтон
У нас повреждена гидравлика.	у повредить гидравлик
Повторяю, повреждена гидравлика.	повторять повредить гидравлик
Брэд, освободи трос! Они утянут нас за собой!	брэд освободить трос они утянуть себя
О, чёрт!	о чёрт
Надя, собери оружие. Джордж, пошли со мной.	надя собрать оружие джордж послать я
Дон, перетащи нашего друга в хвост самолёта.	дон перетащить наш друг хвост самолёт
- Как наши дела? - Гидравлика вышла из строя.	как наш дело гидравлик выйти строй
Я с трудом контролирую снижение.	я труд контролировать снижение
Мы продержимся в воздухе не больше десяти минут.	мы продержаться воздух десять минута
Где мы? В Скалистых горах, возле Тамбл Ридж.	где мы в скалистый гора возле тамбла ридж
Здесь неподалёку есть лыжная база. Мы сможем приземлиться с ней рядом?	здесь неподалёку лыжный база мы смочь приземлиться ряд
Возможно, нам удастся упасть неподалёку.	возможно мы удаться упасть неподалёку
- Я сообщу остальным.	я сообщить остальной
Сообщайте.	сообщать
Сбросим лишнее топливо. Переключатель внизу, второй слева.	сбросить лишний топливо переключатель внизу два слева
Итак, слушайте внимательно. Всем принять аварийные положения.	итак слушать внимательно весь принять аварийный положение
- Держитесь. - Всем спасибо и прощайте.	держаться весь спасибо прощать
Они пропали с экрана радара.	они пропасть экран радар
Просканируйте местность. Ищите тепловой след.	просканировать местность искать теплов след
Уже сделано, исходя из их курса. Вот здесь кое-что есть.	уже сделать исходить курс вот коечто есть
Насколько я помню, самолёты этой модели	насколько помнить самолёт модель
планируют не лучше бетонного блока.	планировать бетонный блок
Прекратить подачу топлива в двигатели.	прекратить подача топливо двигатель
На левой панели, первый и второй.	на левый панель один два
Снижаемся.	снижаться
Приготовиться.	приготовиться
- Держитесь!	держаться
Чёрт.	чёрт
А!	а
Рация не работает. Попытаюсь починить.	рация работать попытаться починить
- Вы в порядке? - Да, в полном. Вы?	вы порядок да полный вы
- Да. - На борту нет пожара?	да на борт пожар
Вы же сами слили топливо. Мы скорее замёрзнем насмерть, чем сгорим.	вы сам слить топливо мы скорее замёрзнуть насмерть сгореть
- Я пойду к остальным. - Хорошо.	я пойти остальной хорошо
Есть что-нибудь?	есть чтонибыть
Вижу тепловой след. Теперь - значительно ниже.	видеть теплов след теперь значительно ниже
О, Боже мой.	о бог мой
- Надя, как ты? - Нормально.	надя ты нормальный
Со мной всё будет хорошо. А теперь слушай.	с я весь хорошо а слушай
В десяти милях отсюда вниз по склону есть лыжная база.	в десять миля отсюда вниз склон лыжный база
Ты возьмёшь чемодан и отправишься туда.	ты взять чемодан отправиться туда
Как дойдёшь, позвонишь в ЦРУ и спросишь Рэнса МакКэри.	как дойти позвонить цру спросить рэнс маккэри
Нельзя посылать её одну.	нельзя посылать её один
Почему нет? Она, по крайней мере, цела.	почему нет она крайний мера целый
Насчёт остальных пассажиров я не уверен.	насчёт остальной пассажир уверенный
Больше всего нам следует опасаться содержимого этого ящика.	большой мы следовать опасаться содержимое ящик
Однажды эти подонки уже приходили за ним. Придут они и снова.	однажды подонок приходить он прийти снова
Я вызову помощь. Вам нужно только продержаться	я вызов помощь вы нужно продержаться
какое-то время, и вас спасут.	какоеть время спасти
Проще простого. Надя...	простой простой надя
и что бы ни случилось, не используй излучатель.	случиться использовать излучатель
- Смотри, но не прикасайся. - Хорошо.	смотреть прикасаться хорошо
Вы в порядке?	вы порядок
Где они? Последние координаты - 275 миль к северо-востоку от Эдмонтона,	где они последний координата 275 миля северовосток эдмонтон
возле Тамблер Ридж.	возле тамблер ридж
Не знаю, смогут ли наши спасатели подняться в воздух.	не знать смочь наш спасатель подняться воздух
Погода портится.	погода портиться
Так чего Вы ждёте? Спросите их.	так вы ждать спросить они
- Давай проверим остальных. - С тобой всё в порядке?	давать проверить остальной с ты весь порядок
Да. Только ушиб колено, когда кресло не выдержало.	да только ушибить колено кресло выдержать
- Питер, как ты? - В норме.	питер ты в норма
Слегка потянул спину, но это мелочи.	слегка потянуть спин это мелочь
А что с Бэком? Кажется, ему здорово досталось.	а бэкома кажется здорово достаться
Что за невезенье. Всё, что я получила в подарок	что невезение весь получить подарок
на Рождество - это сломанная рука.	рождество это сломать рука
- Надеюсь, это не та рука, которой Вы пишите.	надеяться это тот рука который вы писать
- Кто бы мог подумать. Поклонник.	кто мочь подумать поклонник
- Никто не пострадал? - Все в порядке.	никто пострадать весь порядок
Итак, наша рация вышла из строя. Судя по погоде,	итак наш рация выйти строй судить погода
нам предстоит долгая и холодная ночь.	мы предстоять долгий холодный ночь
Там холодно до невозможности. Должно быть, все минус 20.	там холодный невозможность должный быть минус 20
Ночью будет ещё холоднее. Нужно развести костёр.	ночью ещё холодный нужно развести костёр
Нет. Это слишком опасно. Так мы рискуем поджечь обшивку.	нет это слишком опасный так рисковать поджечь обшивка
И что мы собираемся делать, просто замёрзнуть до смерти?	и собираться делать просто замёрзнуть смерть
Нет. Мы наденем куртки. Это всё, что мы можем сделать.	нет мы надеть куртка это весь мочь сделать
Мы ведь не хотим сжечь наше единственное укрытие.	мы хотеть сжечь наш единственный укрытие
Всем сохранять спокойствие! Всё в порядке!	весь сохранять спокойствие весь порядок
Самолёт приземлился в снег.	самолёт приземлиться снег
Возможно, сейчас он просто провалился поглубже.	возможно просто провалиться глубокий
Я выйду наружу и проверю.	я выйти наружу проверить
А вы, ребята, оденьте куртки и постарайтесь сохранить тепло.	а вы ребята одеть куртка постараться сохранить тепло
Дон, почему бы тебе не сходить за куртками?	дон почему ты сходить куртка
Надеюсь, ты замёрзнешь насмерть, подонок.	надеяться замёрзнуть насмерть подонок
- Он сбежал! - Кто сбежал?	он сбежать кто сбежать
Бэк!	бэк
Проклятие!	проклятие
Чёрт.	чёрт
- Плохие новости? - Нет, плохая погода.	плохой новость нет плохой погода
- Сейчас не до шуток.	сейчас шутка
- Сэр, агент Росс на связи. - Где они?	сэр агент росс связь где они
- Где-то в горах, - это всё, что мне известно	гдеть гора это весь известно
Послушайте, до захода солнца осталось семь часов.	послушать заход солнце остаться семь часы
Разрешите мне нанять гида и отправиться на поиски.	разрешить нанять гид отправиться поиск
Я не могу допустить, чтобы вы тоже потерялись.	я мочь допустить потеряться
Если они живы, у Хантера приказ нам позвонить.	если живой хантер приказ мы позвонить
Я хочу, чтобы вы просиживали ваши задницы в номере отеля...	я хотеть просиживать ваш задница номер отель
и ждали звонка.	ждать звонок
Неподвижно, как статуи.	неподвижно статуя
- И что? - Ничего весёлого.	и что ничто весёлый
Хочет, чтобы мы сидели как связанные.	хотеть сидеть связанный
Делает все ставки на этого дилетанта - охотника за сокровищами.	делать ставка дилетант охотник сокровище
Надеюсь только, что нам с тобой не придётся	надеяться только мы ты прийтись
подставляться под пули из-за этого.	подставляться пуля изз это
Я знал одного офицера в шестидесятых - вылитый ты.	я знать один офицер шестьдесят вылить ты
Законченный параноик. Был убеждён,	закончить параноик быть убедить
что коммунисты только и хотят, что убить его.	коммунист хотеть убить он
Думал, они прячутся под его кроватью.	думать прятаться кровать
И что с ним стало?	и стать
Агент КГБ убил его во сне.	агент кгб убить сон
Всё будет хорошо.	весь хорошо
Что это?	что это
Беда. Пузырьки с моими лекарствами разбились во время падения.	беда пузырёк мой лекарство разбиться время падение
У моего отца диабет.	у мой отец диабет
Как скоро вам станет плохо?	как скоро стать плохо
Довольно скоро. Я дам вам знать.	довольно скоро я дать знать
Мы что-нибудь придумаем. Не волнуйтесь.	мы чтонибыть придумать не волноваться
Послушайте, может быть сейчас самое время...	послушать самый время
кроме мёртвых террористов и просроченных орешков.	кроме мёртвый террорист просрочить орешек
Никто не хочет мне помочь?	никто хотеть помочь
Спасибо.	спасибо
Что ж, выпивка у нас есть.	что ж выпивка есть
Может, у мисс Супермодели остались наркотики!	мочь мисс супермодель остаться наркотик
Эй, почему бы Вам просто не успокоиться?	эй почему вы просто успокоиться
Успокойтесь! Чёрт возьми! Ну же!	успокоиться чёрт взять ну же
А куда ушла эта девушка? Ваша дочь.	а уйти этот девушка ваш дочь
Она пошла за помощью.	она пошлый помощь
Морис, а почему бы нам не отправиться за ней следом?	морис почему мы отправиться следом
Потому что она сможет дойти. А мы - нет. Посмотри на нас.	потому смочь дойти а нет посмотреть мы
- Бэк смог. - Этого мы не знаем.	бэк смочь это знать
Я вызову такси.	я вызов такси
Думаю, мы несколько высоковато для ясного сигнала.	думать несколько высоковатый ясный сигнал
но до завтра спасатели даже не вылетят. И то если погода прояснится.	завтра спасатель вылететь и погода проясниться
Некоторые из нас должны уйти сейчас и попытаться вызвать помощь.	некоторый должный уйти попытаться вызвать помощь
- Я принимаю решения. Мы остаёмся. - Нет, Морис.	я принимать решение мы оставаться нет морис
Не ты.	не ты
Эти люди на тебя не работают.	этот человек работать
Они невинные жертвы нашей маленькой охоты за сокровищами.	они невинный жертва наш маленькая охота сокровище
Не думаю, что ты вправе отдавать им приказы.	не думать вправе отдавать приказ
Там снаружи кто-то есть. Кто-то большой.	там снаружи ктоть есть ктоть большой
- Кто? - Я не знаю. Медведь, может быть.	кто я знать медведь быть
Но кто-то есть.	но ктоть есть
Господи, хоть бы здесь был телефон.	господь телефон
Эй! Эй!	эй эй
Эй?	эй
Эй!	эй
Здесь есть кто-нибудь?	здесь ктонибыть
Эй?	эй
- Вашингтонский отдел. - Рэнса МакКэри, пожалуйста.	вашингтонский отдел рэнс маккэри пожалуйста
Как мне Вас представить?	как вы представить
Скажите ему, что это дочь друга.	сказать он это дочь друг
Судя по Вашему виду, это Вам не помешает.	судить ваш вид это вы помешать
- Благодарю. - Как говорил мой последний муж,	благодарить как говорить последний муж
"""Ты ещё не пьян, если можешь лежать на полу, не держась за стены."""	ты ещё пьяный мочь лежать пол держаться стена
Морис, мы всё сёрьёзно обдумали, и решили,	морис весь сёрьёзный обдумать решить
что некоторые из нас попытаются спуститься с горы.	некоторый попытаться спуститься гора
- Правда? - А чего ты от нас ожидал?	правда а ожидать
Что мы будем сидеть на месте, грызть орешки и ждать, пока нас спасут?	что быть сидеть место грызть орешек ждать пока спасти
Мы здесь самые молодые и сильные. Мы должны дойти...	мы самый молодая сильный мы должный дойти
и вызвать сюда спасателей.	вызвать сюда спасатель
Надя вызовет спасателей. Возможно, она уже это сделала.	надя вызвать спасатель возможно это сделать
Бэк был у неё на хвосте. Может, Надя уже мертва.	бэк она хвост мочь надя мёртвый
Я не стал бы так на неё рассчитывать...	я стать она рассчитывать
У капитана Лоренцо есть карты. А Джессика знает всё про	у капитан лоренцо карта а джессика знать весь
выживание в дикой природе.	выживание дикий природа
