cleaned_text	lemm_text
На интуристов батрачил? -Нет.	интурист батрачить
Доля зарубежного капитала в компании - всего 20%.	доля зарубежный капитал компания весь 20
По первому образованию - кинорежиссёр.	первый образование кинорежиссер
В 2006-м окончил Институт кинематографии.	2006 м оканчивать институт кинематография
Но в кино не работал ни дня.	кино работать день
Через 3 месяца после института по международной программе	3 месяц институт международный программа
"отучился в бизнес-школе и сразу попал в ""Маустрон"","	"отучаться бизнес школа сразу попадать маустрон "",
"
где и работал до своей смерти.	работать свой смерть
-Лёша, пробей его родственников, жену, как водится.	леша пробивать родственник жена водиться
Всё, давайте, ребят, работайте. -Саня, данные скинь мне все.	давать ребята работать саня данные скидывать весь
-Так, в очередь. Сначала мне. -Да пожалуйста!	очередь сначала пожалуйста
-Мы вам очень соболезнуем. У нас к вам есть несколько вопросов.	очень соболезновать несколько вопрос
Но если вам не удобно, можем перенести встречу.	удобно мочь перенести встреча
-Да нет же, спрашивайте. Только обязательно найдите этих зверей.	спрашивать обязательно находить зверь
-Хорошо.	
Когда вы последний раз видели мужа?	последний видеть муж
-Четыре дня назад.	четыре день назад
Был выходной, ему кто-то позвонил, он буквально сорвался из дома.	выходной кто-то позвонить буквально срываться дом
"Я спросила: ""Ты куда?"""	"спрашивать : """
"Он так весело ещё ответил: ""В новую старую жизнь""."	"весело отвечать : "" новый старый жизнь"
Сказал, что вернётся через пару часов.	сказать вернуться пара час
"-Ровно 4 дня назад эти двое сняли апартаменты в ""Гелиосе"". Помнишь?"	ровно 4 день назад двое снимать апартамент гелиос помнить
Скажите, а телефон был при муже?	сказать телефон муж
-Телефон всегда был при нём и паспорт.	телефон паспорт
-Значит, телефон и паспорт они похитили.	значит телефон паспорт похищать
-Видимо. -Чтобы не просчитали по номеру.	видимо просчитывать номер
Если б звонил незнакомый,	б звонить незнакомый
"с ""левой"" симки звякнул бы и её же - под каблук."	левый симка звякнуть каблук
-Ну да. -А кто звонил, муж не говорил?	звонить муж говорить
-Нет, может быть, и сказал бы,	мочь сказать
но я говорю, что он буквально сорвался с места.	говорить буквально срываться место
Ну, я не слышала сам разговор. -Понятно.	слышать разговор понятно
-Посмотрите, пожалуйста, кто-то из этих двоих вам не кажется знакомым?	посмотреть пожалуйста кто-то двое казаться знакомый
Нет. Ну, вроде бы нет.	вроде
А это они убили Валю, да?	это убивать валя
-Пока неизвестно.	пока неизвестно
-А где все? -Ну не здесь-то точно.	точно
Что-нибудь новенькое нарыл?	что-нибудь новенький нарыть
-Да, пришли результаты экспертизы по волокнам с места преступления.	приходить результат экспертиза волокно место преступление
Волокна - часть флизелинового полотна. Держи.	волокно часть флизелиновый полотно держать
-И для чего эти полотна? Какие? -Флизелиновые.	полотно флизелиновый
-Для чего их используют? -В основном, для производства обоев.	использовать основной производство обои
-Флизелиновые обои?	флизелиновый обои
Понятно. Чайку? -Давай.	понятно чаек давать
-А нету. -Угу. Так и знал. Я пошёл.	нету угу знать пойти
-Давай.	давать
-Вы хотите сказать, что неприязненных отношений в коллективе с Коноваловым	хотеть сказать неприязненный отношение коллектив коновалов
ни у кого не было?	
-Конфликты деловые и личные случаются.	конфликт деловой личный случаться
Но лично я не слышал, чтобы в них был замешан Коновалов.	лично слышать замешать коновалов
Не припомню.	припоминать
-Валя по натуре не был конфликтным человеком.	валя натура конфликтный человек
И на мой взгляд, это ему, как ни странно, иногда мешало.	взгляд это странно мешать
Особенно когда решались принципиальные вопросы,	особенно решаться принципиальный вопрос
касающиеся дел компании.	касаться дело компания
Главный маркетолог - позиция, конечно, неслабая.	главный маркетолог позиция неслабый
Но будь он поконфлитней или, другими словами, пожёстче в каких-то вещах,	поконфлитня слово жестко какой-то вещь
совершенно точно достиг бы в карьерном росте большего.	совершенно точно достигать карьерный рост больший
-А с кем же он был в дружеских отношениях?	дружеский отношение
Знаете, со всеми и ни с кем.	знать
Да, Коновалов ровно и дружелюбно общался со всеми сотрудниками -	коновалов ровно дружелюбный общаться весь сотрудник
от коллег до курьеров и уборщиц.	коллега курьер уборщица
Если только...	...
-Вы просто поймите, что у меня с Валентином никогда ничего не было	просто понимать валентин ничто
и быть не могло.	мочь
Мы просто сошлись на любви к кинематографу, понимаете?	просто сходиться любовь кинематограф понимать
-Вы тоже заканчивали кинематографический?	заканчивать кинематографический
-Нет. Мне с моим мозгом, знаете,	мозг знать
трудно закончить было бы кинематографический.	трудно заканчивать кинематографический
Просто Валя для меня был таким очень интересным человеком, творческим и...	просто валя очень интересный человек творческий ...
Ну, просто, знаете, он один...	просто знать ...
Ну, как бы он работал здесь, в офисе,	работать офис
и мне всё время казалось, что его очень сильно тяготит это дело.	весь время казаться очень сильно тяготить это дело
Что, несмотря на его зарплату вот эту огромную, там, всё такое...	несмотря зарплата огромный ...
И он даже один раз выпил на корпоративе	выпивать корпоратив
и сказал, что хочет вернуться в эту свою кинематографическую молодость,	сказать хотеть вернуться свой кинематографический молодость
понимаете?	понимать
Что это было очень классно в его жизни,	это очень классно жизнь
ну, как бы в новую старую жизнь. Понимаете?	новый старый жизнь понимать
-Что за запах? -Всё то же самое моющее средство.	запах весь самый моющий средство
-Орудие убийства? -Боевой нож.	орудие убийство боевой нож
-Документы, мобильный телефон? -Ни документов, ни телефона	документ мобильный телефон документ телефон
при жертве не обнаружено. Но арендаторов апартаментов и жертву	жертва обнаруживать арендатор апартамент жертва
зафиксировали камеры наружного наблюдения.	зафиксировать камера наружный наблюдение
-Понятно.	понятно
В результате чего была установлена личность убитого.	результат устанавливать личность убивать
Это Владислав Викторович Самойлов, 1983 года рождения,	это владислав викторович самойлов 1983 год рождение
"работал режиссёром в рекламном агентстве ""Даго"", холост."	"работать режиссер рекламный агентство даго "",  холостой"
Последний, кто его видел, это соседка. Она же его и опознала.	последний видеть это соседка опознавать
Пока это вся информация. -Спасибо, капитан.	пока это весь информация спасибо капитан
Такие вот дела, товарищи офицеры.	дело товарищ офицер
По способу убийства и другим фактам	способ убийство факт
налицо появление в столице банды серийников. Чтоб их...	налицо появление столица банда серийник ...
Поэтому вводные следующие. Сегодня же мной будет подписан приказ	поэтому вводный следующий сегодня подписывать приказ
о создании сводной следственно-оперативной группы.	создание сводный следственно оперативный группа
Начальником группы назначается майор Чернов.	начальник группа назначаться майор чернов
-Есть. -Заместителем - капитан Родионова.	заместитель капитан родионов
-Есть.	
-Штаб группы - в ОВД по Юго-Восточному округу.	штаб группа овд юго-восточный округ
Курировать буду сам лично.	курировать лично
Вопросы есть? -Никак нет.	вопрос никак
-Тогда все свободны. С богом, ребята.	весь свободный бог ребята
-Я сделал компьютерную развёртку и сравнил ряд ключевых параметров	сделать компьютерный развертка сравнивать ряд ключевой параметр
от комплекции объектов до размеров обуви.	комплекция объект размер обувь
С вероятностью 90-98% можно говорить,	вероятность 90 98 говорить
что это одни и те же люди. -Я вижу.	это человек видеть
И эти же люди с интервалом в 3 дня убивают сначала Коновалова,	человек интервал 3 день убивать сначала коновалов
потом Самойлова. Причём одним способом.	самойлов причем способ
-Мне только что позвонили из управления и сказали,	позвонить управление сказать
что убитый Самойлов начал работать в рекламном агентстве	убивать самойлов начинать работать рекламный агентство
сразу после окончания режиссёрского факультета, то есть в 2006 году.	сразу окончание режиссерский факультет 2006 год
-Ну, уже горячо. Так, а когда закончил кузницу кинокадров этот наш?	горячо заканчивать кузница кинокадр наш
-Тоже в 2006-м.	2006 м
-То есть получается, в течение 3 дней убиты двое однокурсников,	получаться течение 3 день убивать двое однокурсник
которые, понятное дело, были знакомы. -Ну, естественно, Лёш.	который понятный дело знакомый естественно леша
И оба после окончания института не проработали в кино ни единого дня.	оба окончание институт прорабатывать кино единый день
-А это уже детали, Витя.	это деталь витя
Одно понятно, по-любому дорога у нас сейчас лежит в этот киноинститут.	понятный любой дорога лежать киноинститут
Хорошо бы ещё узнать, у кого учились убиенные.	узнавать учиться убиенный
-Самойлов учился у профессора Дубинского.	самойлов учиться профессор дубинский
-Ну, значит, и Коновалов тоже.	значит коновалов
-Вот это - тот самый выпуск 2006 года.	это самый выпуск 2006 год
-Это Коновалов и это Самойлов. -Совершенно верно.	это коновал это самойлов совершенно верно
Могу я всё-таки узнать цель визита? -Да, конечно.	мочь все-таки узнавать цель визит
Леонид Николаевич, во время обучения у студентов какие были отношения?	леонид николаевич время обучение студент отношение
-Прекрасные. И человеческие, и творческие.	прекрасный человеческий творческий
Именно на этот курс я возлагал большие надежды.	именно курс возлагать большой надежда
К сожалению, на сегодня в профессии остался только Фима Корзун.	сожаление сегодня профессия оставаться фима корзун
"-Координаты его не дадите? -Да вы поезжайте на ""Мосфильм""."	координата давать поехать мосфильм
Он там с утра до вечера. -Хорошо, спасибо.	утро вечер спасибо
-Спасибо. -Но вас же изначально интересовали	спасибо изначально интересовать
Валя Коновалов и Владик Самойлов? -Их убили, профессор.	валя коновал владик самойлов убивать профессор
-Извините.	извинять
-Ни Коновалов, ни Самойлов в профессии не состоялись,	коновалов самойлов профессия состояться
если не считать подработки последнего в рекламе. Но убили их.	считать подработка последний реклама убивать
-Мотивы убийства мы или узнаем, или нет, но один точно можно исключить.	мотив убийство узнавать точно исключать
-Какой же? -Профессиональная зависть.	профессиональный зависть
-Леонид Николаевич, конечно, заблуждался	леонид николаевич заблуждаться
по поводу безоблачной атмосферы в мастерской.	повод безоблачный атмосфера мастерская
Профессия подразумевает даже в учебе соревнование, как и в жизни.	профессия подразумевать учеба соревнование жизнь
Хоть и пили вместе почти ежедневно,	пить вместе ежедневно
и в одних барышень с киноведческого влюблялись.	барышня киноведческий влюбляться
Но чтоб совсем безоблачно...	безоблачно ...
Тот человек, кого вы ищете, это Стасик Тихаренко.	человек искать это стасик тихаренко
Я вообще удивляюсь, как он тогда нас	вообще удивляться
в нашей мастерской чуть всех не переубивал.	наш мастерская переубивать
-А что, были причины? -Да какие причины? Какие причины?	причина причина причина
Его с 1-го курса клинило, что воруем его идеи!	1 го курс клинивать воровать идея
На Коновалова, царствие небесное, кинулся с операторским штативом,	коновалов царствие небесный кинуться операторский штатив
еле оттащили. На Маринку Туровскую с 6-го этажа общежития	еле оттаскивать маринка туровский 6 го этаж общежитие
на голову цветочный горшок сбросил!	голова цветочный горшок сбросить
-Привет, дорогой. -Привет, Ярик.	привет дорогой привет ярик
-Как дела?	дело
Здравствуйте. -Здрасте.	здравствовать здрасте
-Всё хорошо. Снова в запуске. -Да ты что!	хороший снова запуск
Сколько серий на этот раз? -Не поверишь. 90.	сколько серия поверять 90
-Да? -Да.	
-90! Было 80, стало 90! -Да.	90 80 становиться 90
-Растёшь, Фимочка. -Растём помаленьку.	расти фимочка расти помаленьку
-Очень приятно. -Здрасте.	очень приятно здрасте
-Здрасте.	здрасте
-Всего доброго!	весь добрый
-Это кто?	это
-Вы что, не знаете, что ли? Это Ярослав Попов.	знать это ярослав попов
Ни ВГИК не закончил, ни курсов. Откуда взялся - чёрт его знает!	вгик заканчивать курс откуда взяться черт знать
"Между прочим, за 3 года - 3 ""полных метра""!"	прочее 3 год 3 полный метр
А ты давай, Фима, стругай свои сериалы,	давать фима стругать свой сериал
скажи спасибо, что стругаешь!	сказать спасибо стругать
Главное, голос такой знакомый, где-то я его раньше слышал.	главное голос знакомый где-то рано слышать
-Может быть, какой-нибудь ваш старый знакомый?	мочь какой-нибудь ваш старый знакомый
-Может быть. Может быть, и нет.	мочь мочь
-Привет.	привет
-А, ты!	
Приходил твой отец. -Да я догадалась.	приходить твой отец догадываться
-И что?	
Мы должны сейчас обняться и жить, как ни в чём не бывало?	должный обниматься жить бывать
Как хочет твой отец.	хотеть твой отец
-Ну, вообще-то я ничего не знала. Меня папа послал сюда работать.	вообще-то ничто знать папа посылать сюда работать
Я даже не знала, что ты здесь. -Лучше бы он тебя не посылал.	знать посылать
-Я свободный человек, что хочу, то и делаю.	свободный человек хотеть делать
-Где-то в метре от меня горшок этот упал. Одно слово - идиот.	где-то метр горшок упасть слово идиот
-Почему же его не отчислили? -Ну, потому что жалели мы его	почему отчислять жалеть
и ничего не рассказывали об этом в институте.	ничто рассказывать это институт
Но к курсу четвёртому он вроде как успокоился или сделал вид.	курс четвертый вроде успокаиваться сделать вид
Вот Веню Каца жалко. Самый способный был из нас.	веня кац жалко самый способный
Умер два года назад. Сердце.	умирать год назад сердце
-Какие ещё выходки Тихаренко можете вспомнить?	выходка тихаренко мочь вспомнить
-Да он Владика, царствие ему небесное, чуть не задушил.	владик царствие небесный задушить
Владик тогда не стал на него заявление писать.	владик становиться заявление писать
Не хотел ему жизнь ломать. Мда. Вот как получилось.	хотеть жизнь ломать мда получаться
В общем, и Владика, и Валю убил Тихаренко. Даже не сомневайтесь.	общий владик валя убивать тихаренко сомневаться
-Когда Тихаренко бежал из клиники? -Недели две назад.	тихаренко бежать клиника неделя назад
-Он опасен для общества?	опасный общество
-А как вы сами думаете, если он был помещён к нам по решению суда?	думать помещать решение суд
Параноидальная шизофрения.	параноидальный шизофрения
Один из самых тяжёлых психиатрических диагнозов.	самый тяжелый психиатрический диагноз
-Как же ему удалось бежать?	удаваться бежать
-Изобразил попытку суицида - порезал вены на обеих руках.	изображать попытка суицид порезать вена оба рука
Мы перевели его из особого блока в реанимацию.	переводить особый блок реанимация
Когда вывозили из особого блока, он спрыгнул с носилок,	вывозить особый блок спрыгивать носилки
нанёс травмы санитарам, выбил окно, выпрыгнул со 2-го этажа.	наносить травма санитар выбивать окно выпрыгивать 2 го этаж
Там остановил машину скорой, вышвырнул водителя из салона	останавливать машина скорый вышвыривать водитель салон
и на машине скрылся. Машину бросил потом километрах в 3-х от клиники.	машина скрываться машина бросать километр 3 х клиника
Мы район обыскали. Объявили в розыск.	район обыскивать объявлять розыск
-Он такой здоровый, что смог раскидать санитаров?	здоровый смочь раскидывать санитар
-Здоровый! Мастер спорта по борьбе.	здоровый мастер спорт борьба
ТЕЛЕФОННЫЙ ЗВОНОК	телефонный звонок
-Да.	
Понятно.	понятно
-Ну что, опять всё замыли? -Да не, не везде.	замывать везде
Только вот вокруг жертвы. Орудие убийства, судя по всему, то же самое,	вокруг жертва орудие убийство судя самый
которым были убиты Коновалов и Самойлов.	который убивать коновал самойлов
"-""Лестница в небо""."	"-"" лестница небо"
-Товарищ майор, на полу мною обнаружены	товарищ майор пол обнаруживать
равноудалённые друг от друга царапины. Скорее всего, тут был	равноудаленный друг друг царапина скоро
предмет, который потом передвинули к окну сантиметров на 20.	предмет который передвигать окно сантиметр 20
-Что ты голову морочишь? Какой предмет? Табуретка?	голова морочить предмет табуретка
-По расстоянию между царапинами, может, и табуретка.	расстояние царапина мочь табуретка
Ну это, скорее всего, стул с металлическими ножками.	это скоро стул металлический ножка
-Ну и куда делся твой стул? С собой забрали?	деваться твой стул забирать
-Получается, что так.	получаться
-А зачем они его к окну двигали?	окно двигать
А? Не знаете?	знать
-Сергеич! -А?	сергеич
Корзун вчера сказал жене по телефону, что уехал сюда работать.	корзун вчера сказать жена телефон уезжать сюда работать
Когда выехал из дома на дачу, она не знает.	выезжать дом дача знать
-Ещё что-то есть? -Это вся информация.	что-то это весь информация
-Идём.	идти
-И ещё.	
Найденные на месте убийства Коновалова и Самойлова волокна,	находить место убийство коновалов самойлов волокно
кроме всего прочего, используются для изготовления хромакея.	кроме весь прочее использоваться изготовление хромакей
-Чего? -Ну, это такая штука, на его фоне	это штука фон
снимают человека, а потом на компьютере подкладывают под запись	снимать человек компьютер подкладывать запись
любой фон - море, горы, всё что угодно.	любой фон море гора угодно
Кроме этого, равноудалённые царапины, обнаруженные на полу дачи Корзуна,	кроме это равноудаленный царапина обнаруживать пол дача корзун
моим коллегой из группы Ольги Сергеевны,	коллега группа ольга сергеевна
скорее всего, от штатива видеокамеры.	скоро штатив видеокамера
-Это что получается,	это получаться
Тихаренко убивает своих однокурсников	тихаренко убивать свой однокурсник
и снимает эти убийства на камеру?	снимать убийство камера
-Ну это уже дурдом какой-то!	это дурдом какой-то
-Так он оттуда и сбежал.	оттуда сбегать
-Значит так, в квартирах трёх оставшихся	значит квартира оставаться
потенциальных жертв мы должны поставить	потенциальный жертва должный поставлять
телефоны на прослушку.	телефон прослушка
С учётом побега Тихаренко,	учет побег тихаренко
судейских я уломаю, но это только завтра.	судейский уламывать это завтра
В общем, наша задача сейчас -	общий наш задача
предупредить всех о возможном появлении	предупреждать возможный появление
или звонке Тихаренко.	звонок тихаренко
-Работаем.	работать
ЗВУК ХЛОПНУВШЕЙ ДВЕРИ	звук хлопнуть дверь
ЗВОНОК В ДВЕРЬ -Маринка!	звонок дверь маринка
ХЛОПОК	хлопок
ЗВОНОК В ДВЕРЬ	звонок дверь
Маринка!	маринка
Маринка, открывай, это я!	маринка открывать это
Открывай, я видел, у тебя свет горит!	открывать видеть свет гореть
Маринка!	маринка
Открывай, я видел, у тебя свет горит!	открывать видеть свет гореть
-Гражданин Тихаренко? -Да.	гражданин тихаренко
-УВД по Юго-Востоку... -Камеру подержите!	увд юго-восток ... камера подержать
-Стой!	стоять
Стой, я тебе сказал!	стоять сказать
УДАРЫ ПО ДВЕРИ	удар дверь
-Кто там? УДАРЫ ПО ДВЕРИ	удар дверь
Занято!	занимать
УСТРАШАЮЩИЙ КРИК	устрашать крик
ГРОХОТ	грохот
-Вот тебе! Вот тебе!	
На первый мне надо.	первый
-Да нет, тебе - в двадцать первое отделение.	двадцать первый отделение
Руки!	рука
-Я только что из дурки.	дурок
Тихаренко дал признательные показания.	тихаренко давать признательный показание
-Когда экспертиза? -Через два часа на даче Корзуна.	экспертиза час дача корзун
-Лёх, поехали! Витя, за старшего.	лех поехать витя старший
-Есть.	
-Так, давайте начнём с орудия убийства.	давать начинать орудие убийство
Чем вы убили господина Корзуна?	убивать господин корзун
-А вот этим, что у майора в руках.	это майор рука
-Всем? Или одной? -Половиной.	половина
-Половиной...	половина ...
То есть вы утверждаете, что убили Ефима Корзуна	утверждать убивать ефим корзун
"сценарием фильма ""Лестница в небо"""	сценарий фильм лестница небо
сериями с 56-й по 62-ю, да? -Да.	серия 56 й 62 ю
ТЯЖЁЛЫЙ ВЗДОХ -Показывайте!	тяжелый вздох показывать
-Что? -Как убивали, показывайте.	убивать показывать
-Можно? -Показывай.	показывать
-Вот так! Вот так! Вот так!	
УДАРЫ И ИСТЕРИЧНЫЕ КРИКИ	удар истеричный крик
Так, минуточку, подождите... Что-то знакомое.	минуточка подождать ... что-то знакомый
А, ну вот, пожалуйста! Ну всё же моё!	пожалуйста
Все мои слова, слово в слово! Всё моё!	весь слово слово слово весь
-Так, молчать! Сюда иди!	молчать сюда идти
Сейчас успокоимся, подумаем	успокаиваться подумать
или, может быть, вспомним...	мочь вспомнить ...
Может, как-то по-другому убили Корзуна?	как-то по-другому убивать корзун
Или другим оружием? -Оружие у меня одно!	оружие оружие
Мой талант. И живёт он вот здесь.	талант жить
А они все ходят вот сюда как к себе домой	ходить сюда домой
и воруют, воруют!	воровать воровать
Идею за идеей, сюжет за сюжетом,	идея идея сюжет сюжет
концепцию за концепцией!	концепция концепция
У меня уже мозг весь в дырах от их вороватых ручонок!	мозг весь дыра вороватый ручонка
Вот поэтому они все и поплатились!	поэтому поплатиться
ТЕЛЕФОННЫЙ ЗВОНОК -Тихо!	телефонный звонок тихо
Чернов.	чернов
Понял.	понимать
Только что убили Туровскую.	убивать туровский
-Надо было засаду... -Надо было, Лёша, надо было!	засада ... леша
Но мы вместо этого клоуна ловили!	вместо клоун ловить
У тебя Шекспир не воровал, родной?	шекспир воровать родной
-Значит, дошёл мой горшочек, догнал Мариночку...	значит доходить горшочек догнать мариночка ...
Спи, Мариночка, отдыхай.	спать мариночка отдыхать
А с Шекспиром мы ещё разберёмся...	шекспир разбираться ...
-Куда его теперь?	
-В дом творчества, отдыха и лечения. Лично доставишь.	дом творчество отдых лечение лично доставлять
-Давай газуй!	давать газовать
-Привет!	привет
-Всё то же самое.	весь самый
Ножевое сонной артерии, края замыты, ну, и так далее.	ножевой сонный артерия край замывать далее
-Запутал нас Тихаренко. Если б не он...	запутывать тихаренко б ...
-Хватит, Вить.	хватить вить
-Получается, тех двоих нужно ставить	получаться двое нужно ставить
на засаду и на прослушку?	засада прослушка
-Прослушка ничего не даст.	прослушка ничто давать
У жертв он телефоны забирает,	жертва телефон забирать
чтобы следы запутать.	след запутывать
Пойдём.	пойти
-Значит так, со дня смерти Туровской	значит день смерть туровский
прошла уже неделя.	проходить неделя
Получается, убийца просто лёг на дно.	получаться убийца просто ложиться дно
-Или мы его охраняем. В засаде.	охранять засада
-Не понял?	понимать
-Ведь убийцей может оказаться	убийца мочь оказываться
один из двух оставшихся в живых однокурсников -	оставаться живой однокурсник
Данилов или Куртик. -Вот это хороший вариант!	данилов куртик это хороший вариант
Кем работает этот Куртик?	работать куртик
-Мясником на Черёмушкинском рынке. ТЕЛЕФОННЫЙ ЗВОНОК	мясник черемушкинский рынок телефонный звонок
-То есть ножичек держать умеет.	ножичек держать уметь
-Снимаем засаду и переходим на наружку.	снимать засада переходить наружка
-Или делаем вид, что снимаем. Майор Чернов.	делать вид снимать майор чернов
-А ну, санитарочка, бегом к каталочке! Помогай!	санитарочка бегом каталочка помогать
-Да, хорошо.	
А куда? -В операционную.	операционный
-Вы извините ради бога,	извинять ради бог
что вот так вот сорвал со службы...	сорвать служба ...
Но после смерти Марины Туровской чего только не передумал.	смерть марина туровский передумывать
Кстати, вот фотография курса,	кстати фотография курс
сделанная сразу после поступления.	сделать сразу поступление
Я не знаю, поможет она вам или не поможет.	знать помогать помогать
Вот это Филипп. -Вот этот?	это филипп
-Да-да. Учёбу он не закончил.	учеба заканчивать
Парень был способный, но чересчур амбициозный.	парень способный чересчур амбициозный
Ушёл из института сразу после показа	уходить институт сразу показ
своей первой короткометражки,	свой первый короткометражка
очень жёстко раскритикованной однокурсниками.	очень жестко раскритиковывать однокурсник
-А о чём короткометражка? -Сейчас не вспомню,	короткометражка вспомнить
я после этого уже два курса выпустил.	это курс выпускать
-Куда он делся после того, как ушёл? Судьба его известна?	деваться уходить судьба известный
"-Краем уха слышал, что он работал на ""Мосфильме"""	край ухо слышать работать мосфильм
то ли ассистентом по реквизиту,	ассистент реквизит
то ли рабочим на площадке...	рабочий площадка ...
Если я что-нибудь не путаю.	что-нибудь путать
Вы извините, я опаздываю, у меня лекция.	извинять опаздывать лекция
Фотографию можете оставить себе. -Всего доброго.	фотография мочь оставлять весь добрый
-До свидания.	свидание
-Множественные ножевые, большая потеря крови!	множественный ножевой большой потеря кровь
Срочно в третью операционную! -Хорошо.	срочно третий операционный
-Маринка... свадьба же через неделю,	маринка ... свадьба неделя
а ты платье до сих пор не выбрала.	платье сей пора выбирать
Я забыл тебе сказать...	забывать сказать ...
...серебряные туфли.	... серебряный туфля
Серебристые тебе больше идут, чем другие.	серебристый идти
И с платьем, с платьем не тяни, ладно?	платье платье тянуть ладно
С платьем не тяни...	платье тянуть ...
-Его ведь спасут? -Обязательно.	спасать обязательно
