cleaned_text	lemm_text
У меня не сдают нервишки, а у тебя сдают?	у сдавать нервишки сдавать
Нет.	нет
Привет Аббат, выходиш без прикрытия?	привет аббат выходиш прикрытие
А это что, безбожник? Нимб?	а это что безбожник нимб
Нат, цыганка.	нат цыганка
Здравствуй, принцесса.	здравствовать принцесса
Мы ждали вас. Можно сказать уповали на встречу.	мы ждать вы можно сказать уповать встреча
Приятно что вы сделали покупки.	приятно сделать покупка
Ага, спасибо.	ага спасибо
Кого ограбили?	кто ограбить
Я не граблю, я делаю инвестиции.	я грабить делать инвестиция
А удобно дурить головы языком жестов.	а удобно дурить голов язык жест
Ты меня не научишь?	ты научить
Вы грабили, мы ждали.	вы грабить ждать
Спасибо что пригласили.	спасибо пригласить
Чё?	чё
Давно он такой?	давно такой
Месье уже несколько недель ёрзает.	месье несколько неделя ёрзать
Месье мечтает грабить банки. Мародерствовать...	месье мечтать грабить банка мародёрствовать
Месье думает что полицейские превратились в иллюзию.	месье думать полицейский превратиться иллюзия
Я думаю о новых перспективах, есть разница.	я думать новый перспектива разница
Месье забыл о том веке в котором мы живем.	месье забыть век который жить
Месье плевать на технологии.	месье плевать технология
Система с двойными дверями, видео наблюдение, сейфы с двойным дном.	система двойной дверь видео наблюдение сейф двойной дно
Это на него наганяет скуку.	это наганять скука
Как насчет банков без касс, как насчет электронных кассиров?	как насчёт банк касса насчёт электронный кассир
Как ты их будешь грабить?	как быть грабить
С помощью факса?	с помощь факс
Ян, скажи ему в каком мире мы живем.	ян сказать какой мир жить
Мы уже ничего не можем с ним поделать.	мы мочь поделать
Модернизируют не только банки.	модернизировать банка
Соня дала мне автомат с лазерным наведением.	соня дать автомат лазерный наведение
"Из подствольника вылетают маленькие ракеты ""Маверик""."	из подствольник вылетать маленькая ракета маверик
Никакие двойные двери их не остановят.	никакой двойной дверь остановить
И когда ты врываешься в банк,	и врываться банк
дыхание ракеты пригвождает всех к стене.	дыхание ракета пригвождать стена
Дыхание ракеты.	дыхание ракета
Красота.	красота
Рождество.	рождество
И пахнет хвоей.	и пахнуть хвоя
Да алло, Клодарек, слушаю.	да алло клодарек слушать
Комиссар, с виллы есть новости.	комиссар вилла новость
Недавно приехала парочка и	недавно приехать парочка
вся компания снялась с места минуту назад.	весь компания сняться место минута назад
Как только что-то станет известно, сообщу.	как чтоть стать известно сообщить
Черт...	черта
Выдвигаемся.	выдвигаться
Приехала парочка и все они покинули виллу.	приехать парочка покинуть вилла
Это они... Это должно быть Доберман. Я это чувствую, мать вашу!	это они это должный доберман я это чувствовать мать ваш
Кто сидит на хвосте?	кто сидеть хвост
Касана, Метранше, плюс Райнер на мотоцикле.	касан метранш плюс райнер мотоцикл
Мы им сунули маячок под машину.	мы сунуть маячок машина
Это день расплаты, мы будем держаться нашего плана.	это день расплата быть держаться наш план
Прикажи мобильной команде оставаться на аварийных частотах.	приказать мобильный команда оставаться аварийный частота
Постой, ты не слишком торопишься?	постоять слишком торопиться
Может они в боулинг поехали.	мочь боулинг поехать
Ведь поспешишь, людей насмешишь.	ведь поспешить человек насмешить
Ехать в боулинг, на трех машинах? Не может такого быть.	ехать боулинг три машина не такой быть
Они едут грабить банк.	они ехать грабить банк
И несомненно, нам предстоит встретиться.	и несомненно мы предстоять встретиться
"Эй, ты права свои в ""Киндер Сюрпризе"" нашел, да?"	эй право свой киндёр сюрприз найти да
Что? Что не так?	что что так
- Привет, чемпион. - Иди-ка сюда.	привет чемпион идик сюда
Если со мной что-то случится, позаботься о Нат.	если я чтоть случиться позаботиться нат
Да она меня нахуй пошлет, ты ведь её знаешь.	да нахуй послать её знаешь
Не позволяй ей таких глупостей, ясно?	не позволять такой глупость ясно
Что такое?	что такой
О ла-ла, какая симпатичная блондиночка...	о лал симпатичный блондиночка
Чё?	чё
Я имею ввиду что парик тебе к лицу.	я иметь ввиду парик ты лицо
Если поцарапаешь, я тебя на куски порежу, ясно?	если поцарапать кусок порезать ясно
Я её поставлю на стоянку при отеле, потом	я её поставить стоянка отель
переоденусь в послушного сына чтобы днем поехать домой к родителям.	переодеться послушный сын днём поехать домой родитель
У меня сегодня день рождения, так что не волнуйся.	у сегодня день рождение волноваться
Я никогда не волнуюсь, понял?	я волноваться понять
Давай напиши мне номер по которому я могу с тобой связатся.	давать написать номер который мочь ты связиться
А родители твои думают чем ты занимаешься?	а родитель твой думать заниматься
Изучаю право. Хотят видеть меня в черной сутане.	изучать право хотеть видеть чёрный сутана
Пидар сраный.	пидар сраный
Мне бы хотелось поехать с вами.	я хотеться поехать вы
Да? И чтобы ты делал, пока мы грабим банк?	да и делать пока грабить банк
Отсасывал у охранников?	отсасывать охранник
А с чего это она, так накрасилась перед делом?	а это она накраситься дело
А ты не замечал, что девушки	а замечать девушка
которых арестовывают в газетах всегда выглядят неряшливо?	который арестовывать газета выглядеть неряшливый
И чё?	и чё
Мы это сделали специально,	мы это сделать специально
чтобы подать собой пример.	подать себя пример
А вот из-за твоего парика, например, они скажут что ты педик.	а изз твой парик например сказать педик
Тише будь, понял?	тиша быть понять
Вы чё совсем психи? Охренеть!	вы чё псих охренеть
Ты идеш, крошка?	ты идеш крошка
Да что за бардак!	да бардак
Всё, погнали.	весь погнать
Твоя девченка может и глухая, но иногда мне интерестно вот...	твой девчёнка глухой интерестно вот
Комар, ты что маску не наденешь?	комар маска надеть
Нет, в газетах я хочу видеть свое лицо, мне больше по душе быть самим собой.	нет газета хотеть видеть свой лицо душа сам себя
Так кто там у нас на ложных ограблениях?	так ложный ограбление
Лео, Маню, Носатый, Торпеда и братья Маму.	лео маня носатый торпеда брат мама
- Все братья? - Да.	весь брат да
Ты подвязал на дело банду клоунов.	ты подвязать дело банда клоун
Сомневаюсь, что кто-то будет смеяться.	сомневаться ктоть смеяться
- До вечера. - Пока, Соня.	до вечер пока соня
Не забудь, сегодня мой день рождения.	не забыть сегодня день рождение
Восточный участок.	восточный участок
Такое ощущение что нас надули, я не понимаю.	такой ощущение надуть понимать
Что это за херня?	что это хернить
Лиса 3, вызываю Z1, прием.	лис 3 вызывать z1 приём
Z1, слушаю вас Лиса 3.	z1 слушать лис 3
Мерседес с 5ю пассажирами выехал из	мерседес 5ю пассажир выехать
выезда No. 3, направляемся в сторону Лувра, повторяю,	выезд no 3 направляться сторона лувр повторять
в сторону Лувра.	сторона лувр
Лиса 4, вызываю Z1, прием.	лис 4 вызывать z1 приём
Лиса 4, прием.	лис 4 приём
Мы их потеряли, в центре, сообщили о взрыве	мы потерять центр сообщить взрыв
на итальянском бульваре.	итальянский бульвар
Продолжать отслеживать маячок, черт возьми!	продолжать отслеживать маячок черта взять
Севастопольский бульвар, вооруженное ограбление.	севастопольский бульвар вооружённый ограбление
Площадь республики, вооруженное ограбление.	площадь республика вооружённый ограбление
Посылка с бомбой, вход в метро на площади Нации. Черт...	посылка бомба вход метро площадь нация черта
Пожар на станции Монпарнас, тревога в бизнес центре на улице Перенис.	пожар станция монпарнас тревога бизнес центр улица перенис
Похоже твой дурацкий план сработал, в конце-концов.	похоже твой дурацкий план сработать концеконец
У них очень быстро закончатся люди.	у очень быстро закончиться человек
Кого они пошлют за нами, автоинспекторов?	кто послать мы автоинспектор
Клодарек, это все подставы.	клодарек это подстава
Не лезь не в свое дело.	не лезть свой дело
Лиса 3, вызываю Z1, поездка закончилась, направляюсь прямо к Ля де Фанс.	лис 3 вызывать z1 поездка закончиться направляться прямо ля де фанс
Ля де Фанс, поехали.	ля де фанс поехать
Ты что не видишь что Кристини прав?	ты видеть кристиня право
Все мобильные команды заняты ложными ограблениями.	весь мобильный команда занятый ложный ограбление
Это все подставные, у нас уже не осталось полицейских,	это подставной остаться полицейский
мы должны отложить операцию.	должный отложить операция
Эй, ни в коем случае.	эй кой случай
Одна из этих подстав обязательно будет реальной и я не хочу это пропустить, понял?	один этот подстава обязательно реальный хотеть это пропустить понять
Ну так что Кристини, едешь с нами?	ну кристиня ехать мы
Для подобной бойни я сам назначаю место и время.	для подобный бойня назначать место время
Вперед, вперед.	вперёд вперёд
Сказочная тупизна так красиво выглядит, да?	сказочный тупизна красиво выглядеть да
Эти придурки не смогут найти врага государства No.1 в пачке с лапшой.	этот придурок смочь найти враг государство no1 пачка лапша
Лиса 4, вызываю Z1.	лис 4 вызывать z1
Лиса 4, вызываю Z1.	лис 4 вызывать z1
Лиса 4, вызываю Z1.	лис 4 вызывать z1
Лиса 4, прием.	лис 4 приём
Женщина в Ламборгини, только что	женщина ламборгиня
припарковала автомобиль возле отеля Олимпия.	припарковать автомобиль возле отель олимпий
Ждем указаний.	ждать указание
Повторяю это Лиса 4, ждем указаний.	повторять это лис 4 ждать указание
А ведь хорошая возможность перехватить инициативу, да?	а хороший возможность перехватить инициатива да
- Не знаю как ты это себе представляешь. - Ты займись Ламборгини.	не знать это представлять ты заняться ламборгиня
А я умаслю префекта, скажу ему то что он хочет слышать.	а умаслить префект сказать хотеть слышать
Прикончим Добермана.	прикончить доберман
А как же группа Лиса 4...	а группа лис 4
Избавимся от них, люди Клодарека бесполезны, в пизду их.	избавиться они человек клодарек бесполезный пизда они
Мы возвращаемся на поле боя, только ты и я, как раньше.	мы возвращаться пол бой я ранний
Только если это клоуны не убьют Добермана.	только это клоун убить доберман
Скажи мне, каковы шансы?	сказать я каков шанс
Обязательно так лететь? Мы даже не знаем куда едем, ёбаный ты в рот!	обязательно лететь мы знать ехать ёбаный рота
Пожалуйста, дверь.	пожалуйста дверь
Нет, нет...	нет нет
Блядь, как же она любит всё взрывать.	блядь любить весь взрывать
Это Лиса 1.	это лис 1
Слушаю вас, прием.	слушать вы приём
Они грабят банк на Ля де Фанс.	они грабить банк ля де фанс
Лиса 1, приготовтесь.	лис 1 приготовтесь
- Дави на газ. - Можно было догадаться.	давить газ можно догадаться
У меня от взрыва перепонки лопнули.	у взрыв перепонка лопнуть
Мадам...	мадам
Ты видел Мацист?	ты видеть мациста
Бам-бам-бам!	бамбамб
Ты назвал его Мацист? Прикольно.	ты назвать мациста прикольный
В детстве я любил его фильмы.	в детство любить фильм
Все кассеты покупал.	весь кассета покупать
Да, крутые были фильмы. Жаль что такие больше не снимают.	да крутой фильм жаль такой снимать
Z1 на месте, доложите о своей текущей позиции.	z1 место доложить свой текущий позиция
Не останавливайтесь, продолжайте двигаться!	не останавливаться продолжать двигаться
Постарайтесь ничего не делать до самого бульвара, там много народу, поднимется паника.	постараться делать самый бульвар народ подняться паника
По крайней мере мы заблокироволи все пути отхода.	по крайний мера заблокироволить путь отход
Им не сбежать, они в ловушке.	имя сбежать ловушка
В ловушке? Очень уж дырявая твоя ловушка.	в ловушка очень дырявый твой ловушка
Они уезжают.	они уезжать
За ними, Давид.	за они давид
Ну чего ты ждешь, поехали.	ну ждать поехать
Стойте! Они тормозят.	стоять они тормозить
Что? Они же не будут грабить подряд несколько банков?	что они быть грабить подряд несколько банк
Они остановились... перед Юнион банком.	они остановиться юниона банк
- Не рыпаться! - Тише, тише.	не рыпаться тиша тиша
Что они делают?	что делать
Месье...	месье
Месье... Я очень старая и не могу лечь из-за этого.	месье я очень старый мочь лечь изз это
Ладно, можете стоять.	ладный мочь стоять
- Что? - Можете стоять!	что мочь стоять
Ну чего, я занят.	ну что занятый
Занят я!	занятый я
Почему ты не платиш алименты? (тел.)	почему платиша алименты тело
Я просто пришла получить 500 франков.	я просто пришлый получить 500 франк
Ты забыл про алименты! Забыл о своем ребенке! (тел.)	ты забыть алименты забыть свой ребёнок тело
Да не забыл я.	да забыть я
У меня есть не покрытый чек.	у покрыть чек
Не нужен мне твой чек! Ты должен мне 30.000 франков! (тел.)	не нужный твой чек ты должный 30000 франк тело
- Что? - 30.000, оглох что ли? (тел.)	что 30000 оглохнуть ли тело
За кого ты меня принимаешь?	за кто принимать
За королеву Франции?	за королева франция
Берите, мы не воры.	брать вор
Да иди ты нахуй уже!	да идти нахуй уже
Наконецто.	наконецтый
Ладно, уходим.	ладный уходить
Успокойся, успокойся. Просто жди.	успокоиться успокоиться просто ждать
Они хитрят.	они хитрить
Хитрят? Что значит хитрят?	хитрить что значит хитрить
Двое осталось в банке.	двое остаться банка
Они выйдут и сядут в другую машину.	они выйти сесть другой машина
Нет, они не выходят.	нет выходить
Черт возьми, что за херня!	черта взять хернить
Они нас так просто не наебут.	они просто наебут
Z1 вызываю всех Лис.	z1 вызывать лис
Освободить все выходы.	освободить выход
Без моего приказа не двигаться.	без мой приказ двигаться
Повторяю: Ждать моего приказа.	повторять ждать мой приказ
Еще мне не хватало чтобы заложники находились там с этими уебками.	ещё хватать заложник находиться этот уебками
Если наши ребята в машине скажут что всё в порядке,	если наш ребята машина сказать весь порядок
грабители спокойно выйдут наружу.	грабитель спокойно выйти наружу
- И тогда мы их схватим, ясно? - Да, ясно.	и схватить ясно да ясно
Чё-то как-то всё хуево.	чётый както весь хуево
Все нормально, там всего лишь двое.	весь нормальный лишь двое
А нас шестеро, причем они нас не ждут.	а шестеро причём ждать
Вперед, идем.	вперёд идти
Черт!	черта
Это я, это я.	это я это я
Это как первый прыжок с парашютом, не приземлиться на провода, понял?	это один прыжок парашют приземлиться провод понять
Ублюдок!	ублюдок
Не двигаться!	не двигаться
Не волнуйтесь, это все пустяки.	не волноваться это пустяк
Получай, легавый.	получать легавый
Не нада...	не нада
Ну?	ну
Я ствол об его башку сломал.	я ствол башка сломать
Не люблю маски.	не любить маска
- Алло. - Ян, легавые. (тел.)	алло ян легавый тело
Они все еще в банке, что нам делать? (тел.)	они банка мы делать тело
Щяс будем.	щяс быть
Возвращаемся. Там легавые.	возвращаться там легавый
Лео, один на мотоцикле.	лео мотоцикл
Мотоциклист!	мотоциклист
Черт!	черта
Пристрелите его, быстро!	пристрелить он быстро
Стреляй!	стрелять
Где он?	где он
Призрачный гонщик.	призрачный гонщик
Посланник из преисподней...	посланник преисподняя
Убейте его! Ну же!	убить он ну же
Ублюдок ебаный, щас мы прокатим тебя.	ублюдок ебаный щас прокатить ты
Шлем!	шлем
Быстрее, Аббат. Гранату.	быстрый аббат гранат
Нет!	нет
Да откроет этот заряд свет твой.	да открыть заряд свет твой
Он цепляется!	он цепляться
Исцеление твое скоро возрастет.	исцеление твой скоро возрасти
Как ты воззовёшь и господь услышит тебя.	как воззвать господь услышать ты
Воззовёшь.	воззвать
И скажет он...	и сказать он
Вот я.	вот я
Это что, кровь?	это что кровь
Это от мотоциклиста. Липкая.	это мотоциклист липкий
Не важно.	не важный
Нет, это не его, тут шерсть.	нет это он шерсть
Черт, Мацист.	черта мациста
Что ты делаешь?	что делать
Дай-ка мне его ствол, Хочу чтобы это было похоже на самоубийство.	дайка ствол хотеть это похоже самоубийство
Отличная идея.	отличный идея
Ну что еще надо этой суке? Весь день мне испоганит.	ну сука весь день испоганить
- Алло? - Алло, это Ян. (тел.)	алло алло это ян тело
Прости, я думал это опять моя жена звонит.	простить думать это жена звонить
Так, тут повсюду копы. (тел.)	так повсюду копа тело
Держитесь мы скоро будем. (тел.)	держаться скоро быть тело
Это Ян, они едут за нами.	это ян ехать мы
Как хорошо, но там снаружи все еще куча легавых.	как хорошо снаружи куча легавый
- Я с ними разберусь. - Стой!	я они разобраться стоять
Давай используем этого сосунка как щит.	давать использовать сосунок щит
Выходите, мы здесь. (тел.)	выходить здесь тело
Всё, мы выходим.	весь выходить
Эй! Придурки.	эй придурок
Опустите оружие.	опустить оружие
Очень хорошо...	очень хорошо
Медленно...	медленно
Отлично.	отлично
Давайте, легавые...	давать легавый
Ану отдай ствол!	ана отдать ствол
Спасибо, месье.	спасибо месье
Я коллекционирую оружие. Спасибо.	я коллекционировать оружие спасибо
Вот и такси приехало.	вот такси приехать
Уходим.	уходить
Эх Лоик, Лоик.	эх лоик лоик
Я же говорил тебе что всё хуево обернется.	я говорить ты весь хуево обернуться
А мы победили, а они проиграли. А мы победили.	а победить проиграть а победить
А они проиграли.	а проиграть
Успокойся ты.	успокоиться ты
Мацист, ты где?	мациста где
Где Мацист?	где мациста
Прости.	простить
Я открыл двери и он убежал.	я открыть дверь убежать
Что? Тогда поехали обратно, поищем его.	что тогда поехать обратно поискать он
Не пори чушь. Легавые появятся в любую минуту.	не пори чушь легавый появиться любой минута
Плевать, мне нужен мой пёс!	плевать нужный пёс
Погоди, Питбуль!	погодить питбуля
Отпусти а не то я тебя убью, понял?	отпустить убить понять
Вот он Мацист.	вот мациста
Легавый на мотоцикле стрелял в нас.	легавый мотоцикл стрелять мы
Господь его покарал.	господь покарать
Будучи обезглавленым, он отправился на небеса.	быть обезглавленый отправиться небо
Что?	что
Он говорит про то, что мы ему взорвали голову.	он говорить то взорвать голова
Я сделаю ему самую лучшую в мире могилу.	я сделать самый хороший мир могила
Ни у какой собаки такой могилы больше не будет.	ни собака могила быть
Потом я живьём сдеру шкуру с легавого!	потом живьём содрать шкура легавый
Точно.	точно
- Не вопрос. - Конечно.	не вопрос конечно
Блядь!	блядь
Сендвичи с багета, холодные напитки.	сендвич багет холодное напиток
Острый соус добавить?	острый соус добавить
Соуса не надо, добавьте горчицу.	соус надо добавить горчица
