cleaned_text	lemm_text
и приглашаем Ксебел первым присоединиться к альянсу нашего короля Орма.	приглашать ксебел один присоединиться альянс наш король орм
Как будто у вас есть выбор, Вулко.	как выбор вулко
Без меня его не будет, нападение должны поддержать 4 королевства.	без быть нападение должный поддержать 4 королевство
Потерянные и Пустынники давно мертвы.	потерянный пустынник давно мёртвый
Впадина не годится для боя.	впадина годиться бой
Солёные воды откажут тебе, а Рыбаки трусы.	солёный вода отказать ты рыбак трус
А если переубедишь их с моей армией,	а переубедить мой армия
твой план всё равно плох.	твой план весь равно плохой
Но я знаю, чего ты на самом деле хочешь.	но знать самый дело хотеть
Как только четыре королевства присягнут тебе,	как четыре королевство присягнуть ты
ты провозгласишь себя	провозгласить
Повелителем океана.	повелитель океан
Это всего лишь титул.	это лишь титул
Я не дурак, король Орм.	я дурак король орм
Став Повелителем океана у тебя будет величайшая армия на этой планете.	стать повелитель океан великий армия планета
И я как никто этого достоин.	и никто достойный
Правда?	правда
А что насчёт слухов о другом?	а насчёт слух друг
Атлант, живущий на поверхности.	атлант жить поверхность
В его жилах королевская кровь.	в жила королевский кровь
Ты можешь занять трон Атлантиды.	ты мочь занять трон атлантида
Но твои права ничтожны.	но твой право ничтожный
Как ты вообще будешь объединять империю?	как вообще быть объединять империя
Незаконно рожденный сын моей матери, никогда не был в Атлантиде.	незаконно родить сын мой матерь атлантида
Он предан народу поверх...	он предать народ поверх
Это обитатели поверхности! Назад!	это обитатель поверхность назад
Король ранен!	король раненый
Я не пытаюсь начать войну.	я пытаться начать война
Война уже началась.	война начаться
Тогда пришло время заявить о нашем существовании.	тогда пришлый время заявить наш существование
- Я в порядке. - Да?	я порядок да
- Держи ключ. - Спасибо.	держать ключ спасибо
Пойдем домой, и добьём твои партаки.	пойти домой добить твой партак
Был твой дед ещё жив,	быть твой дед ещё живой
отмудохал бы нас за то, что ещё не закончили.	отмудохать то ещё закончить
Для этого ещё полно времени.	для ещё полно время
Сначала тебе нужно проспаться.	сначала ты нужно проспаться
Готово.	готовый
- Я так долго искала тебя. - О нет. Нет. Нет.	я долго искать ты о нет нет нет
Ты нужен нам в Атлантиде.	ты нужный мы атлантида
Я скажу тебе то,	я сказать ты то
что сказал старой морской звезде Вулко.	сказать старый морской звезда вулко
Ладно, в этот раз повежливее, ты всё-таки дама.	ладный вежливый всётаки дама
Нет, спасибо. Меня это не интересует.	нет спасибо я это интересовать
Ты победил Степного Волка и спас Атлантиду.	ты победить степной волк спасти атлантида
А причём здесь Атлантида?	а причём атлантида
Твой сводный брат, король Орм, собирается напасть на поверхность.	твой сводный брат король орм собираться напасть поверхность
Миллиарды погибнут. Наши народы под угрозой.	миллиард погибнуть наш народ угроза
Мы должны остановить его.	мы должный остановить он
И как ты предлагаешь это сделать?	и предлагать это сделать
Ты перворождённый сын королевы Атланны.	ты перворождённый сын королева атланна
Трон принадлежит тебе по праву.	трон принадлежать ты право
Единственный способ остановить эту войну	единственный способ остановить война
и спасти оба мира -	спасти оба мир
занять своё законное место на троне.	занять свой законный место трон
Думаешь, если я туда заявлюсь и Орм уступит мне трон?	думать туда заявиться орм уступить трон
Я незаконнорожденный сын королевы, которую твой народ ненавидит.	я незаконнорождённый сын королева который твой народ ненавидеть
Поверь мне. Я не король.	поверь я я король
- Я вижу. - Круто. Пока.	я видеть круто пока
Но помечу-то, Вулко верит в тебя.	но помечуть вулко верить ты
Именно поэтому я здесь.	именно поэтому здесь
Вулко узнал, где находится потерянный трезубец Атлантиды.	вулко узнать находиться потерянный трезубец атлантида
Что за чушь. Это миф.	что чушь это миф
Это не просто миф.	это просто миф
Если у тебя будет трезубец, то люди пойдут за тобой.	если трезубец человек пойти ты
А затем ты заявишь о своих правах и свергнешь Орма.	а затем заявить свой право свергнуть орм
Мои права умерли вместе с матерью.	мой право умереть вместе матерь
Но вот, что тебе скажу. Если Орм нападёт,	но вот ты сказать если орм напасть
я поступлю с ним так же, как и твои люди поступили с ней.	поступить же твой человек поступить она
Не пощажу.	не пощадить
ГДЕ-ТО В СЕВЕРНОМ МОРЕ	гдеть в северный мор
Эта подводная лодка едва справилась.	этот подводный лодка едва справиться
Но этого вполне хватило.	но вполне хватить
Один из твоих вмешался.	один твой вмешаться
Он не один из нас.	он мы
Он убил моего отца!	он убить мой отец
Наша сделка завершена.	наш сделка завершить
Мне не нужны деньги.	я нужный деньга
Мне нужен Аквамен.	я нужный аквамена
Отец!	отец
Отец!	отец
Отец!	отец
Папа!	папа
Папа!	папа
Ну же!	ну же
Очнись! Ну же!	очнуться ну же
- Он не дышит. - Отойди! Позволь мне помочь.	он дышать отойти позволить помочь
Ну же, пап...	ну же папа
Я даже твоего имени не знаю.	я твой имя знать
Я старшая принцесса Мера Ксебелл.	я старший принцесса мера ксебелла
Но для тебя просто Мера.	но просто мера
Спасибо, Мера.	спасибо мера
Боже милостивый!	бог милостивый
Это дело рук Орма.	это дело рука орм
Будет ещё хуже.	быть ещё худой
Сегодня случилось жуткое наводнение...	сегодня случиться жуткий наводнение
90 процентов зданий уничтожены...	90 процент здание уничтожить
Беспрецедентные сводки со всего мира…	беспрецедентный сводка мира…
Огромные волны выбросили военные подлодки и мусор из океана.	огромный волна выбросить военный подлодка мусор океан
Эти ужасающие кадры...	этот ужасающий кадр
Правительства многих стран объявили чрезвычайное положение.	правительство многий страна объявить чрезвычайный положение
Загрязнения копившееся десятки лет вернулись на сушу.	загрязнение копиться десятка год вернуться суша
Многие задаются вопросом: Это точно было стихийное бедствие?	многие задаваться вопрос это точно стихийный бедствие
- Или что-то другое? - Нет, нет. Нет.	или чтоть другой нет нет нет
Это точно не стихийное бедствие.	это точно стихийный бедствие
Они выбросили наш мусор и военные подлодки.	они выбросить наш мусор военный подлодка
Это был наш первый контакт с народом Атлантиды.	это наш один контакт народ атлантида
Опять вы со своей безумной теорией об Атлантиде.	опять свой безумный теория атлантида
У вас нет никаких доказательств, доктор Шин.	у никакой доказательство доктор шина
Да разуйте уже глаза.	да разуть глаз
Среди нас уже живёт Атлант,	среди жить атлант
и его зовут Аквамен.	звать аквамена
Что это?	что это
Именно здесь Вулко преподал мне первый урок.	именно вулко преподать один урок
Ты должен забыть всё, чему тебя учили на суше.	ты должный забыть весь что учить суша
Ныряй глубже, чтобы пробудить свои инстинкты Атланта.	нырять глубокий пробудить свой инстинкт атлант
Но я уже умею плавать.	но уметь плавать
Это не так.	это так
Значит решили.	значит решить
Я помогу тебе остановить войну,	я помочь ты остановить война
и всё.	весь
Может, это к лучшему.	мочь это хороший
Океан - это не только источник нашей жизни, Артур,	океан это источник наш жизнь артур
это наша суть.	это наш быть
Стой. Ты можешь говорить под водой?	стоять ты мочь говорить вода
Я тоже могу говорить под водой!	я мочь говорить вода
Крутяк!	крутяк
Мы способны на большее, чем просто разговоры.	мы способный больший просто разговор
Быть Атлантом значит намного больше,	быть атлант значит намного большой
чем просто уметь дышать под водой.	просто уметь дышать вода
Твое тело устроено так, чтобы ты переносил сильный холод и давление,	твой тело устроить так переносить сильный холод давление
а твои глаза могут видеть в темноте.	твой глаз мочь видеть темнота
Как же круто!	как круто
Вулко...	вулко
когда я снова увижу маму?	снова увидеть мама
Скоро, мой юный принц.	скоро юный принц
Когда ты будешь готов, я отведу тебя в Атлантиду к королеве.	когда быть готовый отвести атлантида королева
Я спрятала свою лодку здесь.	я спрятать лодка здесь
Так. Я не полезу в эту штуковину.	так я полезть штуковина
Чтобы добраться туда придётся залезть.	чтобы добраться туда прийтись залезть
Твой корабль так долго был в рассоле.	твой корабль долго рассол
Что от меня уже болотом начинает вонять.	что болото начинать вонять
Так даже лучше.	так хороший
Ага.	ага
КОРОЛЕВСТВО АТЛАНТИДА	королевство атлантида
Какой смысл строить мост под водой?	какой смысл строить мост вода
Этот мост - остаток старого мира.	этот мост остаток старое мир
Это единственный путь в столицу или из неё.	это единственный путь столица она
Разве нельзя просто переплыть через стену?	разве просто переплыть стен
Мимо стражи не пройдёшь.	мимо стража пройти
Ну, а если каким-то чудом их обойдёшь,	ну какимтый чудом обойти
ещё есть гидро-пушки.	ещё гидропушка
Люди вечно сюда рвутся.	человек вечно сюда рваться
Ага. Ясно.	ага ясно
А это что такое?	а это такой
Своего рода таможня.	свой род таможня
Не волнуйся. У меня дипломатический допуск.	не волноваться у дипломатический допуск
Добро пожаловать домой.	добро пожаловать домой
В Старом городе есть укромное местечко.	в старый город укромный местечко
Высокородные никогда не спускаются на дно.	высокородный спускаться дно
мы на месте.	место
Что это такое?	что это такой
Это воздушные капсулы, мы используем их для защиты.	это воздушный капсула использовать защита
Только высокородные могут дышать как под водой, так и на суше.	только высокородный мочь дышать вода суша
А ещё они не пропускают животных.	а ещё пропускать животное
Им тут не по себе.	имя себя
Вулко. Рад тебя видеть, старик.	вулко рад видеть старик
После всех этих лет, ты наконец-то получил то, что хотел.	после этот год наконецтый получить то хотеть
Артур, хотел бы я, чтобы обстоятельства сложились иначе.	артур хотеть я обстоятельство сложиться иначе
Не могу поверить, что Орм напал.	не мочь поверить орм напасть
Это было не нападение. По закону для нападения ещё рано.	это нападение по закон нападение ещё рано
То, что он сделал с вашими подлодками, было всего лишь предупреждение.	то сделать ваш подлодка лишь предупреждение
Что его спровоцировало?	что спровоцировать
На короля Орма и твоего отца напали люди из поверхности.	на король орм твой отец напасть человек поверхность
Да ладно? Что за бред.	да ладный что бред
Люди считают, что Атлантида - это сказка.	человек считать атлантида это сказка
Я был там.	я там
Подлодка выстрелила в нас.	подлодка выстрелить мы
И теперь, Ксебел союзник Атлантиды.	и теперь ксебел союзник атлантида
Он предоставит Орму флот, который заставит остальные королевства сотрудничать.	он предоставить орм флот который заставить остальной королевство сотрудничать
Чтобы предотвратить войну,	чтобы предотвратить война
ты должен свергнуть его с трона.	должный свергнуть трон
Сколько раз мне тебе повторять?	сколько ты повторять
- Я не хочу быть королём. - Ты не понимаешь.	я хотеть король ты понимать
Как только он станет Повелителем океана, будет слишком поздно.	как стать повелитель океан слишком поздно
Он будет так силён, что ты даже и представить себе не можешь.	он силённый представить мочь
Я с поверхности. Меня никто слушать не станет.	я поверхность я никто слушать стать
Ясно? Я даже не знаю, с чего начать.	ясно я знать начать
Покорить сердца и разум наших людей.	покорить сердце разум наш человек
Доказать им, что ты достоин, и получить это.	доказать имя достойный получить это
У меня уже есть один.	у один
Но тебе нужен другой.	но ты нужный другой
Это потерянный трезубец Атлантиды.	это потерянный трезубец атлантида
- Я слышал эти сказки. - Это тебе не байки.	я слышать сказка это ты байка
Он реален.	он реальный
Его выковали величайшие мастера оружия в истории.	он выковать великий мастер оружие история
Его ковали из стали Посейдона для короля Атлана,	он ковать стать посейдон король атлана
первого правителя Атлантиды.	первое правитель атлантида
Легенда гласит, что трезубец был наделён такой силой, что мог управлять океаном.	легенда гласить трезубец наделить силой мочь управлять океан
Так что же с ним случилось?	так случиться
Чтобы узнать это, вспомним времена до Великого падения,	чтобы узнать это вспомнить время великое падение
когда король Атлан был правителем всего.	король атлана правитель всего
Когда королевства Атлантиды были едины.	когда королевство атлантида единый
Это было время великого процветания и технического прогресса.	это время великое процветание технический прогресс
Мы раскрыли тайну бесконечной энергии в то время,	мы раскрыть тайна бесконечный энергия время
когда остальная часть мира думала, что Земля плоская.	остальной часть мир думать земля плоский
Но нас одолели наши амбиции,	но одолеть наш амбиция
и наша жажда власти.	наш жажда власть
Океан поглотил нас и Атлантида затонула.	океан поглотить атлантида затонуть
Но сила, которая уничтожила нашу цивилизацию,	но сила который уничтожить наш цивилизация
проложила нам путь в будущее.	проложить мы путь будущее
У нас появилась возможность дышать под водой.	у появиться возможность дышать вода
И мы эволюционировали.	и эволюционировать
А другие регрессировали, стали дикарями.	а другой регрессировать стать дикарь
И король решил прожить остаток своих дней	и король решить прожить остаток свой день
в добровольном изгнании.	добровольный изгнание
Ни его, ни трезубца больше не видели.	ни он трезубец видеть
Наша команда археологов нашла это несколько месяцев назад.	наш команда археолог найти это несколько месяц назад
Это древняя запись времён Первой династии.	это древний запись время один династия
Я думаю, на ней последнее послание Атлана своему народу,	я думать последний послание атлана свой народ
а так же координаты священного трезубца.	координата священный трезубец
И что же там написано?	и написать
Мы не знаем. Технология слишком старая.	мы знать технология слишком старый
На цилиндре метка Пустынного королевства.	на цилиндр метка пустынный королевство
Отнеси его туда и послушай послание.	отнести туда послушать послание
Указатель, где покоится Атлан прямо здесь.	указатель покоиться атлана прямо здесь
Пограничная оборона. Вы арестованы за незаконное проникновение.	пограничный оборона вы арестовать незаконный проникновение
Нет!	нет
Тебя не должны увидеть.	ты должный увидеть
А вы не разговорчивые, да?	а разговорчивый да
Я тоже.	я тоже
Властью данной мне королём Ормом,	власть дать король орм
ты арестован.	арестовать
Добро пожаловать в Атлантиду,	добро пожаловать атлантида
братец.	братец
Поверить не могу, что ты здесь.	поверить мочь здесь
Я наслышан о тебе.	я наслышан ты
Все эти годы	весь год
мне было так стыдно за мать, которая влюбилась в сухопутного.	стыдно мать который влюбиться сухопутный
Стыдно за то, что у меня есть брат-полукровка,	стыдно то братполукровка
чьё сердце я бы с удовольствием проткнул трезубцем.	чей сердце удовольствие проткнуть трезубец
Но теперь, когда ты, наконец, сам сюда явился...	но теперь ты наконец сюда явиться
Должен признать...	должный признать
У меня назрел конфликт.	у назреть конфликт
Ты хочешь конфликта?	ты хотеть конфликт
Тогда сними цепи, братец.	тогда снять цепь братец
И посмотрим, кто из нас сильнее.	и посмотреть сильный
Да, вижу, ты принёс с собой оружие матери.	да видеть принести себя оружие матерь
Поэтому ты пришёл сюда спустя столько времени?	поэтому прийти сюда спустя столько время
Чтобы убить меня?	чтобы убить я
Я пришел сюда, чтобы не дать маньяку уничтожить мир.	я прийти сюда дать маньяк уничтожить мир
Ясно.	ясно
И как ты планируешь остановить зверства,	и планировать остановить зверство
которые творят жители поверхности?	который творить житель поверхность
Потому что они веками	потому веко
загрязняют нашу воду	загрязнять наш вода
и травят наших детей.	травить наш ребёнок
А теперь небо выжигает наши океаны.	а небо выжигать наш океан
Ты проделал весь этот путь, чтобы пойти против своего народа?	ты проделать весь путь пойти против свой народ
Я не собираюсь принимать ничью сторону.	я собираться принимать ничья сторона
Ты явно сделал выбор и явился сюда, чтобы бороться за трон.	ты явно сделать выбор явиться сюда бороться трон
Это мне и нужно, чтобы остановить войну.	это нужно остановить война
Ты вызываешь меня на битву королей?	ты вызывать битва король
Называй это как хочешь.	называть это хотеть
Я тебе жопу надеру.	я ты жопа надрать
Ну, тогда, мы так и поступим.	ну тогда поступить
- Ваше величество! - Орм, прошу.	ваш величество орм просить
Разве вы не понимаете?	разве понимать
Если одолею первенца Атланны у всех на глазах,	если одолеть первенец атланна глаз
то всем семи королевствам придётся признать,	весь семь королевство прийтись признать
что я единственный истинный король.	единственный истинный король
Ваше величество. Нет смысла бороться с невежей.	ваш величество нет смысл бороться невежа
Ваш брат явно слабоумный.	ваш брат явно слабоумный
Ваше высочество, он даже не знает традиций.	ваш высочество знать традиция
Тогда пора поучиться.	тогда пора поучиться
Ты официально бросаешь мне вызов?	ты официально бросать вызов
Чёрт, да! Я бросаю тебе вызов. И после победы...	чёрт да я бросать ты вызов и победа
Если победишь.	если победить
Я отзову все свои приказы. Прекращу войну.	я отозвать свой приказ прекратить война
Но если выиграю я,	но выиграть я
тебе конец.	ты конец
- Отлично. - Да будет так.	отлично да так
Ты бросил мне вызов, и я его принимаю.	ты бросить вызов принимать
В огненное кольцо его!	в огненный кольцо он
Стой. Какое ещё кольцо?	стоять какой ещё кольцо
Ты так глуп, что позволил Орму вызвать тебя на бой.	ты глупый позволить орм вызвать бой
Но это же решит все наши проблемы.	но это решить наш проблема
Я уделаю его, остановлю войну. Вернусь домой.	я уделать он остановить война вернуться домой
Ты грозный боец на суше,	ты грозный боец суша
но здесь, ты, буквально, не в своей стихии.	здесь ты буквально свой стихия
Орм провёл всю свою жизнь под водой,	орм провести жизнь вода
тренируясь быть воином, быть лучшим.	тренироваться воин хороший
Ты научил меня драться, Карате-пацан.	ты научить драться каратепацан
Посмотрим, что ты помнишь.	посмотреть помнить
- Для чего эта большая вилка? - Это трезубец.	для этот большой вилка это трезубец
Теперь защищайся!	теперь защищаться
Что это такое?	что это такой
Я научу тебя этому, когда ты освоишь трезубец.	я научить это освоить трезубец
Это несправедливо.	это несправедливый
Эта штука такая большая и неудобная. Почему нельзя мечом?	этот штука такой большой неудобный почему меч
Это трезубец твоей матери.	это трезубец твой матерь
Традиционное оружие королевской семьи.	традиционный оружие королевский семья
Ты никогда не станешь королём, пока не овладеешь им.	ты стать король пока овладеть имя
Почему она никогда не приходила ко мне?	почему приходить к я
Я же сказал тебе, когда ты будешь готов...	я сказать ты быть готовый
Хватит мне врать!	хватить врать
Я выполняю всё, что ты просишь.	я выполнять весь просить
И каждый раз, когда я прохожу одно испытание, ты придумываешь новое.	и каждый раз проходить один испытание придумывать новое
