cleaned_text	lemm_text
Хватайте своего дружка, и уматывайте из нашего подвала.	хватать свой дружка уматывать наш подвал
Фроде, милый. Пора спать. Ты почистил зубы?	фродя милый пора спать ты почистить зуб
Да! ...и чтоб я вас больше не видел.	да и видеть
Ты слышишь? Пока, катись спокойненько!	ты слышать пока катиться спокойненький
Ты уже? - Да...	ты уже да
Точно? - Нет...	точно нет
Заканчивай, хорошо?	заканчивать хорошо
Разве я не сказал исчезнуть?	разве сказать исчезнуть
Фроде, пора спать. - Мне надо закончить.	фродя пора спать я закончить
Что...? - Это! Линейкой.	что это линейка
<i>Это</i> важно.	iэтоi важный
Фроде! Поднимайся. Здесь полно места!	фродя подниматься здесь полно место
Фроде? Фроде...	фродя фродя
Фроде?	фродя
Фроде? - Я почти катался на слоне.	фродя я кататься слон
Хорошо.	хорошо
Свитер. И эти брюки.	свитер и брюки
Думаешь они слышали? - Новые жилищные правила.	думать слышать новое жилищный правило
Ну не ужасно? - Придётся платить за всё.	ну ужасно прийтись платить весь
Что...? - Принесу письмо.	что принести письмо
Слушайте. За использование заднего двора: 5,000.	слушать за использование задний двор 5000
За прачечную: 200.	за прачечный 200
Возмутительно. - Бесчеловечно.	возмутительно бесчеловечный
И за подвал: 5,000... - 5,000 за двор?	и подвал 5000 5000 двор
У нас нет таких денег. - Нет, это ужасно.	у такой деньга нет это ужасно
Значит, никакого праздника?	значит никакой праздник
Если только дворник не получит 5,000. - И не позже пятницы.	если дворник получить 5000 и поздний пятница
Это невозможно. - Слава Богу.	это невозможно слава бог
Ненавижу праздники!	ненавидеть праздник
Ларис! - Привет, Клара.	лариса привет клара
Слышал о празднике? Что можно сделать?	слышать праздник что сделать
Не знаю.	не знать
Праздник должен быть! - Но у нас нет 5,000!	праздник должный быть но 5000
154 кроны 25! - Может заработать?	154 крона 25 мочь заработать
Даже если будем петь <i>и</i> собирать бутылки...	даже быть петь iиi собирать бутылка
Последняя бутылка в городе.	последний бутылка город
...<i>и</i> выгуливать собак день и ночь, до пятницы столько не соберём.	iиi выгуливать собака день ночь пятница столько собрать
Чёрт.	чёрт
Не ругайся. - Я знаю, чёрт побери.	не ругаться я знать чёрт побрать
<i>На помощь!</i>	iна помощьi
Это Сторм.	это сторм
<i>Ограбили!</i>	iограбилиi
Кто-то украл мои золотые часы.	ктоть украсть мой золотой часы
Подарок отца на совершеннолетие.	подарок отец совершеннолетие
Очень ценные, можно сказать незаменимые!	очень ценный сказать незаменимый
"Что значит ""незаменимые""?"	что значит незаменимый
То, что очень любишь, и готов на всё лишь бы вернуть.	то очень любить готовый весь лишь вернуть
Вы должны дать денег тому, кто поймает вора.	вы должный дать деньга тот поймать вор
Это называется вознаграждение. - Да, вознаграждение. Как насчёт 5,000?	это называться вознаграждение да вознаграждение как насчёт 5000
Да! Г-н Сторм, это идея.	да гн сторм это идея
Я так не думаю! Не будет никакого вознаграждения.	я думать не никакой вознаграждение
Я лучше сообщу в полицию.	я сообщить полиция
Я лучше пофигачу домой. - Я тоже. И перестань ругаться.	я пофигатить домой я тоже и перестать ругаться
Знаю. Но забываю нафиг.	знать но забывать нафиг
Привет! Нужен трюк.	привет нужный трюк
Полиция слушает. - Это Сторм.	полиция слушать это сторм
Правда? У нас не дует. - Упражняетесь в остроумии?	правда у дуть упражняться остроумие
Речь о золотых часах. Да! Моих золотых часах.	речь золотой часы да мой золотой часы
С 1953 я хорошо помню, что <i>они</i> Сторм!	с 1953 помнить iониi сторм
Папа подарил мне золотые часы. Они пропали!	папа подарить золотой часы они пропасть
Научу тебя своему любимому трюку. Я называю его Уличной шалостью.	научить свой любимый трюк я называть уличный шалость
Укажи на небо. - И что будет?	указать небо и быть
Увидишь!	увидеть
Смотри! Разве не клёво? - Супер!	смотреть разве клёвый супер
Полиция. - Эй! Эй?	полиция эй эй
Эгей! Я здесь, наверху.	эгея я здесь наверху
Эй! Меня ограбили. - Прекратите!	эй я ограбить прекратить
Это я звонил вам. - Ждите своей очереди.	это звонить вы ждать свой очередь
невероятно! Да я сам поймаю вора!	невероятно да поймать вор
Толку от вас!	толк вы
Скажем 2,000. - Нет! 4,000.	скажем 2000 нет 4000
Никто не сделает меньше чем за 4,000. - Это уж слишком.	никто сделать маленький 4000 это слишком
Таковы расценки, Сторм. - Часы незаменимы.	таков расценка сторм часы незаменимый
Ладно, 4,000. - С налогами это даже 5,000.	ладный 4000 с налог это 5000
"Налоги? - Что значит ""с налогами""?"	налог что значит с налог
Это стоит не то, чего стоит. Это стоит больше, чем стоит...	это стоить то стоить это стоить большой стоить
Это для взрослых... - Сдаюсь!	это взрослый сдаваться
Предлагаю вознаграждение в 5,000 за поимку вора.	предлагать вознаграждение 5000 поимка вор
Молодец, Фроде. - Праздник спасён!	молодец фродя праздник спасти
Что? Новые правила? 5,000 за наш подвал!	что новое правило 5000 наш подвал
У нас столько нет. - Лучше достать их.	у столько нет хороший достать они
ВОЗНАГРАЖДЕНИЕ DKK 5,000	вознаграждение dkk 5000
"""нАГРАДА. Кто украл золотые часы? 5,000 если поймаете вора. Сторм."""	награда кто украсть золотой часы 5000 поймать вор сторм
Мама! Мам? На чердаке кто-то есть!	мама мама на чердак ктоть есть
Ма! Может это вор!	ма мочь это вор
Вряд ли.	вряд ли
Мам? У тебя есть ключ от чердака?	мама у ключ чердак
Нет, он только у дворника. Иди уже спать. Спокойной ночи.	нет дворник идти спать спокойный ночь
Уже встал? Нет, ещё сплю.	уже встать нет ещё спать
Иди разбуди меня. - Отвести тебя в школу?	идти разбудить я отвести школа
Нет. Ты совсем ещё не готова.	нет ты ещё готовый
Воровать у приличных людей! И это, пока я спал!	воровать приличный человек и это пока спасть
Ужасно. - Ещё никогда в жизни...	ужасно ещё жизнь
Сколько раз я говорил тебе вести себя спокойно?	сколько говорить ты вести спокойно
Думаю, 1,233 раза.	думать 1233 раз
У Сторма украли трубку. - Очень плохо.	у сторм украсть трубка очень плохо
Но у меня нет времени на болтовню. Пока.	но время болтовня пока
Как он умеет прыгать!	как уметь прыгать
А помнишь, как мы баловались? - Сколько было удовольствия.	а помнить баловаться сколько удовольствие
С хоп-хоп и жжууух...	с хопхоп жжуууха
Куда мы идём? - В дворницкую.	куда идти в дворницкий
Зачем? - Взять ключ от чердака.	зачем взять ключ чердак
Зачем? - Потому что вор там.	зачем потому вор там
Идём, Ларис.	идти лариса
Привет.	привет
Да?	да
Можно взять ключ от чердака?	можно взять ключ чердак
Нет, нельзя.	нет нельзя
Почему? - Таковы правила.	почему таков правило
А в Датском королевстве ещё остались люди, которые -	а датский королевство ещё остаться человек который
придерживаются правил.	придерживаться правило
Шалунам не место на чердаке. - Но мы хотим поймать вора.	шалун место чердак но хотеть поймать вор
Повторяю: никаких шалунов. - Но...	повторять никакой шалун но
За мои 7 лет, 3 месяца и 4 дня работы -	за мой 7 год 3 месяц 4 день работа
я ни разу не сменил 'нет' на 'да'. И такого не будет.	раз сменить нет да и такой быть
Где выход знаете.	где выход знаете
Давай поймаем его по другому. - Как?	давать поймать другой как
Откуда мне знать?	откуда знать
Эй, ребята. Устроим парочку трюков?	эй ребята устроить парочка трюк
Нет, нет. Мы не будем. Так, Фроде?	нет нет мы быть так фродя
Конечно же, будете! В ваших завтраках есть майонез?	конечно же быть в ваш завтрак майонез
Мама готовила. - Нужно море майонеза!	мама готовить нужно мор майонез
Ммм, вкуснятина. - Тонны майонеза...	ммм вкуснятина тонна майонез
Отлично! Я знаю классный трюк. - Как вывести из себя учителя?	отлично я знать классный трюк как вывести учитель
Именно!	именно
Будем учить буквы. - Мы уже поняли, блин.	быть учить буква мы понять блин
Не ругайся, Стинне. - А, да. Я чёрзняюсь.	не ругаться стинна а да я чёрзняться
И я хочу, чтобы вы могли рассказать алфавит даже ночью... Да, Мари?	и хотеть мочь рассказать алфавит ночью да марь
Хочу писать. - Иди писай.	хотеть писать идти писать
Повторяйте за мной... Да, Мальте?	повторять я да мальта
Когда завтрак? Есть хочу.	когда завтрак есть хотеть
Сначала позанимаемся. Повторяйте. - Почему у вас лицо красное?	сначала позаниматься повторять почему лицо красный
Прошу чуточку... - Сконцентрироваться.	просить чуточку сконцентрироваться
Спасибо, Вигго. - Кажется он готов.	спасибо вигго кажется готовый
Повторяйте за мной:	повторять я
A-B-C-D-E-F-G-	abcdefg
H-l-J-K-L-M-N-	hljklmn
O-P-Q-R-S-T-U-	opqrstu
V-X-Y-Z...	vxyz
Летающие бутерброды... Принесу тряпку.	летать бутерброд принести тряпка
Он ни фига не разозлился.	он фига разозлиться
Это только первая часть трюка. А вот для второй части.	это один часть трюк а два часть
Нет, Фроде.	нет фродя
Ты уберёшь его прежде, чем он вернётся, правда?	ты убрать прежде вернуться правда
Нет, Ларис. Расслабься. - Это нехорошо.	нет лариса расслабиться это нехорошо
Итак. Повторяйте за мной.	итак повторять я
A-B-C-D-E-F-G	abcdefg
H-l-J-K-L-M-N	hljklmn
O-P-Q-R-S-T-U	opqrstu
V-X-Y-Z...	vxyz
А как мы узнаем, какой именно ключ от чердака?	а узнать именно ключ чердак
"Там на бирке написано ""Чердак""."	там бирка написать чердак
Но мы не умеем читать. - O, нет. Фроде, иди сюда.	но уметь читать o нет фродя идти сюда
Мышонок, иди сюда. - Мам...	мышонок идти сюда мама
Ты включила тостер, микроволновку <i>и</i> свой фен одновременно.	ты включить тостер микроволновка iиi свой фен одновременно
Из-за тебя пробка полетела. - Это ж малюсенький фен.	изз пробка полететь это малюсенький фен
"Мама? Ты знаешь, как пишется слово ""Чердак""?"	мама ты знаешь писаться слово чердак
Конечно, а зачем? - В школу надо.	конечно зачем в школа надо
Ч-Е-Р-Д-А-К.	чердак
Ч-Е-Р-Д-А-К.	чердак
Ч-Е-Р-Д-А-К, запиши!	чердак записать
Но мы не умеем писать.	но уметь писать
Ма! Напишешь Ч-Е-Р-Д-А-К?	ма написать чердак
Смоти. Ч-Е-Р-Д-А-К	смотя чердак
Хотите потанцевать? - Танцевать?	хотеть потанцевать танцевать
Да! Давайте. Ларис, Стинне! Фроде, Фроде, мышонок Фроде!	да давать лариса стинна фродя фродя мышонок фродя
Надо его выманить...	надо выманить
Я не хочу воровать! - Мы лишь одолжим на время.	я хотеть воровать мы лишь одолжить время
О, нет. Он смотрит футбол. Теперь его не вытащить.	о нет он смотреть футбол теперь вытащить
Мы должны. Идём.	мы должный идти
Дуй туда и помоги им, хватит прятаться в защите.	дуть туда помочь имя хватить прятаться защита
Зачем нам м-р Пинклтон? Он же на батарейках.	зачем мы мр пинклтон он батарейка
А разве не забавно?	а забавно
Ну же... Пасуй!	ну же пасовать
Давай.	давать
Какого чёрта происходит в этом доме?	какой чёрт происходить дом
Проклятие! Как раз в середине игры.	проклятие как середина игра
Идёт!	идти
Электричество пропало как раз в момент кофеварения!	электричество пропасть момент кофеварение
Будет вам через минуту.	быть минута
Он запер на ключ!	он запереть ключ
Ларис, давай!	лариса давать
Веди, вперёд!	вести вперёд
О нет, опять!	о нет опять
Я вcё ещё не могу сварить кофе. - Уже спешу.	я вcё ещё мочь сварить кофе уже спешить
Эй! Дайте свет, в конце концов!	эй дать свет конец конец
Заткнись!	заткнуться
Невероятно...! И он называет себя дворником.	невероятно и называть дворник
Есть!	есть
Дразнитесь, да?	дразниться да
L-O-F-T.	loft
Ну давай же.	ну давать же
Ч-Е-Р-Д-А-К.	чердак
Какого чёрта...	какой чёрт
Правильно...	правильно
Возвращайся, Фроде.	возвращаться фродя
Давай. За ним. Вот так...	давать за он вот так
Нет, нет, дальний!	нет нет дальний
Давай. Передай туда... Нет, слишком близко!	давать передать туда нет слишком близко
Длинную, чёрт побери! Давай. Длинную.	длинный чёрт побрать давать длинный
Фуу! Черт...	фуу черта
Так лучше.	так хороший
Туда, правильно.	туда правильно
Давай, так!	давать так
Вперёд! Так!	вперёд так
Есть!	есть
Гол!	гол
Красота. Так и надо.	красота так надо
Точно! Что ты сказал?	точно что сказать
"Какое ""Вне игры""?!"	какой вне игра
Всё! Не буду больше смотреть.	весь не быть смотреть
Если так, то я лучше отвернусь. Убирайся!	если так отвернуться убираться
<i>- Больно.</i> - Ай.	i больноi ай
Проверим, вправду ли вор приходит с чердака.	проверить вправду вор приходить чердак
Извините! Я нервничаю.	извинить я нервничать
Смотрите, лампа.	смотреть лампа
Включим свет, и не будет так...	включить свет так
Ненавижу!	ненавидеть
Больше нет. Он уже вылетел в окно.	большой нет он вылететь окно
Я присмотрю за тобой. Ты мой лучший друг.	я присмотреть ты ты хороший друг
Вот. Здесь вор прошел босиком. Я <i>знал,</i> что он был тут.	вот здесь вор пройти босиком я iзналi тут
Как мы его поймаем? - С помощью моей бомбы.	как поймать с помощь мой бомба
Так вора не поймать.	так вор поймать
Мы пристроим её к двери и когда он откроет...	мы пристроить её дверь открыть
Если что-нибудь бабахнет и оглушит меня, я сразу уйду.	если чтонибыть бабахнуть оглушить я сразу уйти
Ладно, у нас, блин, получится. - Не надо ругаться.	ладный мы блин получиться не ругаться
Можно, если у тебя офигительная идея.	можно офигительный идея
Представьте, если бы папа знал, что я здесь ловлю вора.	представить папа знать ловить вор
И что? - Он бы наверно гордился.	и что он наверно гордиться
Гордился? - Да.	гордиться да
Он считает меня трусливым. - Ну, так оно и есть.	он считать трусливый ну оно есть
Но я же здесь или как?	но как
Слим? А как мы поймаем вора, если не можем найти его?	слить а поймать вор мочь найти он
Есть одно непроверенное место. - На чердаке?	есть один непроверенный место на чердак
Нет, нельзя. И сегодня это уже второй раз.	нет нельзя и сегодня это два раз
Маленькие хулиганы здесь уже были, а нам хулиганов не надо.	маленькая хулиган быть мы хулиган надо
Таково правило.	таков правило
Есть ещё люди в Датском королевстве -	есть ещё человек датский королевство
живущие по правилам, они любят правила -	жить правило любить правило
и следят за ними, как за своими детьми.	следить они свой ребёнок
Мы лишь хотели помочь вам с ящиками.	мы лишь хотеть помочь ящик
Ну, тогда другой разговор.	ну разговор
А где ключ, чёрт побери?	а ключ чёрт побрать
Это вор.	это вор
Быстро! Сеть!	быстро сеть
Поймали! Включите свет.	поймать включить свет
Чтоб меня! Это дворник. - Какого чёрта здесь происходит?	чтоб я это дворник какой чёрт происходить
Мы подумали, что вы это вор. - Значит <i>это вы</i> украли ключ.	мы подумать это вор значит iэтый выi украсть ключ
Мы просто одолжили. - Без вашего ведома.	мы просто одолжить без ваш ведомо
Что происходит? - Помогите! Хватайте их.	что происходить помочь хватать они
Ловите!	ловить
Молодец, Ларис! - Лови щенков!	молодец лариса ловить щенок
Выпустите меня!	выпустить я
Когда последний день уплаты 5,000 за подвал?	когда последний день уплата 5000 подвал
Пятница, или выметайтесь. - Может как-то договоримся?	пятница выметаться мочь както договориться
Боюсь, что нет. Таково правило, и всегда таким будет.	бояться нет таков правило такой быть
Слышали?	слышать
Шайку выселят, если они до пятницы не найдут 5,000.	шайка выселить пятница найти 5000
Это было бы здорово! Мы бы тогда спокойно забирали велики.	это здорово мы спокойно забирать велик
Покупали сладости, какие захотим и сами их ели.	покупать сладость какой захотеть сам есть
Если только не найдут 5,000. - Откуда они возьмут их?	если найти 5000 откуда взять они
Охотясь за наградой, как и мы. - Надо поймать вора раньше их.	охотиться награда мы надо поймать вор ранний они
<i>Нет, нет, нет! С меня довольно!</i>	iнуть нет нет с довольноi
Украли мои подтяжки.	украсть мой подтяжка
Может теперь он перестанет воровать. - Настоящие ценности не украдут.	мочь перестать воровать настоящий ценность украсть
Хорошие мальчики в подвале поднимут тревогу и поймают вора.	хороший мальчик подвал поднять тревога поймать вор
О, нет. - О, да.	о нет о да
А вы должны ходить в школу и научиться быть такими умными и хорошими как они.	а должный ходить школа научиться такой умный хороший они
Тревогу? Тогда у нас не будет шанса.	тревога тогда шанс
Как насчёт моей бомбы? - Нет!	как насчёт мой бомба нет
Кому-то нужен маленький трюк? - Не сегодня.	комуть нужный маленький трюк не сегодня
Нет. Мы не в настроении. - Тогда вам <i>точно</i> нужен трюк.	нет мы настроение тогда iточноi нужный трюк
Слышали о будильнике в шкафу? - Нет.	слышать будильник шкаф нет
Это разозлит учителя!	это разозлить учитель
У меня семь машин. Я купил ещё две.	у семь машина я купить ещё два
Сколько машин теперь у меня?	сколько машина я
Нет, Вигго, не ты опять. Послушаем кого-то ещё.	нет вигго опять послушать коготь ещё
Стинне? Сколько у меня машин?	стинна сколько машина
Мм... одна? - Не, вначале было семь.	мм один не вначале семь
Семь? Тогда вы экологическая свинья.	семь тогда экологический свинья
Извините. Это мой папа так называет людей, у которых больше одной машины.	извинить это папа называть человек который один машина
Хорошо.	хорошо
Фроде? Сколько машин?	фродя сколько машина
Думаю, вы должны продать одну,	думать должный продать один
и покупать нам кремовые слойки каждый день до 6 класса.	покупать мы кремовый слойка каждый день 6 класс
А что если я экологическая свинья и жадина и хочу иметь все?	а экологический свинья жадина хотеть иметь весь
Сколько тогда их у меня? Думайте, думайте...	сколько я думать думать
Да, Вигго.	да вигго
Что это?	что это
Мы должны посчитать количество машин. Вигго?	мы должный посчитать количество машина вигго
Это действительно раздражает...	это действительно раздражать
Ладно, сколько машин, Вигго?	ладный сколько машина вигго
У кого-то есть ключ? - У Фроде был.	у коготь ключ у фродя быть
Он положил будильник в шкаф и выбросил ключ.	он положить будильник шкаф выбросить ключ
Точно Фроде?	точно фродя
Да. - Не ты, Вигго.	да не ты вигго
Стинне? Это сделал Фроде?	стинна это сделать фродя
Стинне? Это был Фроде?	стинна это фродя
Чтоб меня черти взяли, если я помню.	чтоб чёрт взять помнить
А ты Ларис? Что ты скажешь?	а лариса что сказать
Это я. - Итак, ты, Фроде.	это я итак ты фродя
Это уже не первая твоя выходка. Что нам с этим делать?	это один твой выходка что мы это делать
Может сходим к директору?	мочь сходить директор
Или позвонить твоей маме.	или позвонить твой мама
Или я заставлю тебя ждать в коридоре.	или заставить ждать коридор
Или просто исключить тебя.	или просто исключить ты
Или...	или
Мы поверим, что это был звонок на перерыв.	мы поверить это звонок перерыв
Поверим в что? Он сошел с ума?	поверить что он сойти ум
Перерыв.	перерыв
Это на крюк. - Я так и делаю!	это крюк я делать
А проволоку присоединяем к батарейке.	а проволока присоединять батарейка
Спускайтесь, ребята.	спускаться ребята
Гляньте.	глянуть
Супер! Стырил из машины.	супер стырить машина
Вот теперь, г-н Сторм, ни один вор мимо Вас не проскочит.	вот теперь гн сторм вор мимо вы проскочить
Ах, мальчики! - У нас никогда такого не будет.	ах мальчик у такой быть
Мне как раз выдали карманные. Идём купим конфет.	я выдать карманный идти купить конфета
Кто-то сказал 'карманные'? Как вовремя.	ктоть сказать карманный как вовремя
Нам как раз захотелось свежих пончиков. Ведь так?	мы захотеться свежий пончик ведь так
А если не принесём?	а принести
Ладно, сколько?	ладный сколько
Будет тебе забава в дождливый день.	быть ты забава дождливый день
Ненавижу. - Привыкай.	ненавидеть привыкать
Мы поймаем вора, а значит останемся здесь.	мы поймать вор значит остаться здесь
Что происходит? - Мы починили им рваные сидения.	что происходить мы починить рваный сидение
Какая наглая брехня! - Не ругайся, барышня.	какой наглый брехня не ругаться барышня
Они офигенные вруны. Они солгали. - Правда. Лжецы.	они офигенный врун они солгать правда лжец
Я взрослый, благоразумный человек -	я взрослый благоразумный человек
я бы уже понял, если бы они были лжецами.	понять лжец
Они <i>теперь</i> врут. - Достаточно.	они iтеперьi врать достаточно
Извинитесь и поблагодарите их -	извиниться поблагодарить
или забудьте об играх во дворе.	забыть игра двор
Извините и спасибо!	извинить спасибо
Эй, привет. Кому-то нужен трюк?	эй привет комуть нужный трюк
Хватит на сегодня. - Что с тобой? Нет настроения?	хватить сегодня что ты нет настроение
Да. Неудачный день.	да неудачный день
Тогда вы должны сварить карамель.	тогда должный сварить карамель
Карамель? - Это поднимет вам настроение.	карамель это поднять настроение
Люблю карамель.	любить карамель
Булькает. - Дай помешаю.	булькать дать помешать
Немного убавь. - О, липнет.	немного убавить о липнуть
Смотрите! Ну не здорово? - Я тоже хочу.	смотреть ну здорово я хотеть
Я не могу. - Это нормально.	я мочь это нормальный
Просто мир вверх тормашками. - Не могу.	просто мир вверх тормашки не мочь
Супер классно.	супер классно
Думаю, ты лучший! - Я тоже.	думать хороший я тоже
И я.	и я
Давайте шуметь.	давать шуметь
Я требую тишины на лестнице!	я требовать тишина лестница
Вас снова ограбили? - Нет!	вы снова ограбить нет
Разве он не должен выключиться, при обрыве?	разве должный выключиться обрыв
Слушайте...! - Опять этот сигнал!	слушать опять сигнал
Это ошибка. - Так выключите его.	это ошибка так выключить он
Мы уже с ума сходим. - Говорю вам, это ошибка...	мы ум сходить говорить вы это ошибка
Мы уже не можем слушать! - Я тоже!	мы мочь слушать я тоже
Так выключите. - Что я и делаю!	так выключить что делать
Ещё попробуйте. - Это слишком...	ещё попробовать это слишком
