cleaned_text	lemm_text
Она даже меня воспитала в чём-то.	она воспитать чёмтый
-А-а... Сергей Саидович, вас-то уж весь город знает, да?	аа сергей саид васто весь город знать да
Ну и потом, если уж вас воспитала,	ну потом воспитать
то, думаю, что передаю девочку в надёжные руки.	то думать передавать девочка надёжный рука
-Да. -Сейчас я приведу вашу Сабиночку.	да сейчас привести ваш сабиночка
Секунду.	секунда
-Знаешь, я думаю, запланированную поездку на дальние острова и рыбалку	знаешь думать запланировать поездка дальний остров рыбалка
надо взять и отменить.	взять отменить
-Ну почему отменить?	ну почему отменить
Можно оставить море, но тёплое море, рыбалку тоже можно оставить.	можно оставить мор тёплый мор рыбалка оставить
-Ах вот так? То есть к вопросам воспитания	ах так то вопрос воспитание
вы меня теперь не подпустите?	подпустить
-Ну почему не подпущу? Вы должны её любить, баловать.	ну почему подпустить вы должный её любить баловать
-Вот-вот. И каждый должен знать, кто в семье командир.	вотвота и каждый должный знать семья командир
-Я.	я
-Это очень важное для нас мероприятие.	это очень важный мероприятие
-Януш Владиславович, мы справимся.	януш владислав справиться
-Толик, сигнализация, камеры? -Проверены.	толика сигнализация камера проверить
Сотрудников проинструктировал.	сотрудник проинструктировать
-Всё! Все по своим местам!	весь весь свой место
Помните, это очень важный для нас вечер.	помнить это очень важный вечер
Лина! Очень рад вас видеть!	лина очень рад видеть
-И я. -Что-то случилось?	и я чтоть случиться
-Нет, просто я хотела ещё раз обсудить детали.	нет просто хотеть ещё обсудить деталь
Всё-таки фуршет на выезде, нужно, чтобы всё было чётко.	всётаки фуршет выезд нужно весь чётко
И у меня есть идея.	и идея
Почему бы нам не позвать музыкантов, поиграть классику?	почему мы позвать музыкант поиграть классика
-Прекрасная мысль! Мне очень нравится!	прекрасный мысль я очень нравиться
-Валя, Валя, доченька, открой, пожалуйста, это мама!	валя валя доченька открыть пожалуйста это мама
-Привет! Ты что тут ревёшь?	привет ты реветь
-Да у меня Валя закрылась, одна сидит там!	да валя закрыться один сидеть там
И духовка с курицей включена!	и духовка курица включить
-Ой! Сейчас слесарей из ЖЭКа вызовем, подожди, позвоним.	ой сейчас слесарь жэк вызвать подождать позвонить
Куда же телефон засунула?	куда телефон засунуть
Так, хорошо.	так хорошо
Или в МЧС лучше позвонить? Они быстрее приедут?	или мчс позвонить они быстрый приехать
Алло! Алло! МЧС?	алло алло мчс
Приезжайте быстрее, у нас тут дверь захлопнулась.	приезжать быстрый дверь захлопнуться
Не реви, не реви.	не реветь реветь
Нет, сразу приезжайте, у нас ребёнок маленький в квартире один!	нет сразу приезжать ребёнок маленький квартира один
И духовка включена. Мало ли что... -Валя!	и духовка включить мало что валя
-Я же вспомнил.	я вспомнить
Нам всем срочно надо принять лекарство.	мы весь срочно принять лекарство
-Какое лекарство? -Самое лучше лекарство в мире!	какой лекарство самый лекарство мир
Мороженое!	мороженое
-Напугал. Ну, я поддерживаю.	напугать ну поддерживать
-Взрослым оно поднимает давление, а деткам даёт недостающий кальций.	взрослый оно поднимать давление детка давать недоставать кальций
Так что срочно - лекарство!	так срочно лекарство
-Я в детстве любила эскимо на палочке.	я детство любить эскимо палочка
А тебе какое нравится? -Вафельный рожок.	а ты какой нравиться вафельный рожок
-Рожок так рожок.	рожок рожок
ЗВОНОК ТЕЛЕФОНА	звонок телефон
-Да. Гиреев.	да гирей
А в другой раз нельзя?	а нельзя
-Серёж.	серёж
Если надо - поезжай, служба есть служба.	если поехать служба служба
-Ладно, сбросьте адрес смс.	ладный сбросить адрес смс
Я сейчас уеду ненадолго.	я уехать ненадолго
-Постараюсь быстро-быстро - туда и обратно.	постараться быстробыстро туда обратно
Угу? -Угу.	угу угу
-Ну а вы - за лекарством. -Угу.	ну лекарство угу
-Валя! Девочка моя, Валя!	валя девочка мой валя
-Спокойно, без паники.	спокойно паника
-Спасибо, что вы так быстро пришли. -Ваш ребёнок?	спасибо быстро прислать ваш ребёнок
-Мой. Моя! Я просто мусор выносила.	мой мой я просто мусор выносить
-Спокойно! Классика жанра.	спокойно классика жанр
А что в духовке-то?	а духовкеть
Курица или пирог? -Курица!	курица пирог курица
-Спасать надо курицу. Муж без обеда - вот это ЧСка, да, Саидыч?	спасать курица муж обед это чска да саидыча
Ну что, петли будем резать? -Всё-то тебе резать.	ну что петлить быть резать всётый ты резать
Знаю я эти петли. Резать придётся, но ювелирно. Понял?	знать петлить резать прийтись ювелирно понять
-Я тебя понял. Так. Куда агрегат подключать будем?	я понять так куда агрегат подключать быть
-Давайте ко мне. -Давайте.	давать к я давать
Не волнуйтесь, девушка, мы аккуратненько.	не волноваться девушка аккуратненький
-Да чёрт с ней, с этой дверью!	да чёрт она дверь
-Примеримся. -Ювелирно!	примериться ювелирно
-Всё хорошо пойдёт...	весь пойти
КРИК	крик
ГРОХОТ, КРИК	грохот крик
-Димка! Ты живой?	димка ты живой
СТОНЫ	стон
-Здравия желаю. -И тебе не хворать.	здравие желать и ты хворать
Ты не должен был дежурить. -Поменялся. Готов заступать.	ты должный дежурить поменяться готовый заступать
-Хорошо. За ночь никаких происшествий не произошло.	хорошо за ночь никакой происшествие произойти
Пока всё тихо. На, распишись.	пока весь тихо на расписаться
Время поставь. -Так.	время поставить так
ЗВОНОК ТЕЛЕФОНА	звонок телефон
-О, всё правильно. Ты заступил - ты и бери.	о весь правильно ты заступить брать
-Подожди.	подождать
Спасательный отряд 42-21, лейтенант Грек у телефона, слушаю.	спасательный отряд 4221 лейтенант грек телефон слушать
Ага.	ага
Сейчас.	сейчас
Макс, ты же ещё два часа на службе, да?	макс ещё час служба да
-Вот зря ты вовремя пришёл. Иначе я бы тебя отправил. Что случилось?	вот зря вовремя прийти иначе отправить что случиться
-Бери Балашова и езжайте на песчаный карьер.	брать балашов езжать песчаный карьер
Там пацану деревом ногу защемило. -Понял.	там пацан дерево нога защемить понять
И где вас там с Димоном искать?	и димоном искать
СКРЕЖЕТ МЕТАЛЛА	скрежет металл
-Есть? -Есть!	есть есть
-Подождите вы! -Валя!	подождать вы валя
Господи!	господь
Всё хорошо, солнышко!	весь хорошо солнышко
-Она сказку слушала. -Мама, а кто эти дяди?	она сказка слушать мама дядя
А почему ты плачешь? -Я не плачу, солнышко.	а почему плакать я плач солнышко
-Судя по запаху, курочка готова.	судить запах курочка готовый
-Ну, давай знакомиться.	ну давать знакомиться
Тебя как зовут? -Валя.	ты звать валя
-Что ж ты, Валентина, дверь захлопнула, а?	что ты валентин дверь захлопнуть а
-Мама говорит, что дверь всегда должна быть закрыта.	мама говорить дверь должный закрытый
-Вот молодец человек!	вот молодец человек
-Молодец мама.	молодец мама
-А давайте я вас покормлю?	а давать покормить
-Лучше мужа своего покормите!	хороший муж свой покормить
-Мы курицу съедим - он вряд ли нам спасибо скажет. Ему ещё замок чинить.	мы курица съесть вряд мы спасибо сказать он ещё замок чинить
-Ну всё, пока.	ну весь пока
-Пока. -Спасибо вам большое.	пока спасибо большой
-Не за что.	не что
-О, смотри-ка, Пузырь, кто-то к нам едет.	о смотрик пузырь ктоть мы ехать
Телевидение.	телевидение
ПУЗЫРЬ ЛАЕТ	пузырь лаять
Пузырь, фу!	пузырь фу
Не бойтесь, это он с вами здороваться бежит.	не бояться это вы здороваться бежать
"-Здравствуйте. Мы из региональной компании ""ТВ-10""."	здравствовать мы региональный компания тв10
Я Лариса Туманова, журналист.	я лариса туманов журналист
-Очень приятно! Владимир Александрович.	очень приятно владимир александр
-Виталик. -Очень приятно.	виталик очень приятно
-Это оператор. Наша командировка в пресс-службе МЧС согласована.	это оператор наш командировка прессслужба мчс согласовать
-Ясно. Это вы потом начальству покажете - Сергею Саидовичу Гирееву.	ясно это начальство показать сергей саид гиреева
Он сейчас на задании, но скоро должен быть.	он задание скоро должный быть
А пока предложу чаю. -Мы не откажемся.	а пока предложить чай мы отказаться
-В доме или здесь? -А давайте на свежем воздухе.	в дом здесь а давать свежий воздух
-Прекрасно. Пузырь, пойдём приготовим	прекрасно пузырь пойти приготовить
чаю для дорогих гостей. -Пузырь!	чай дорогой гость пузырь
-Быстро снимай заявочный план, узнаем, где работают спасатели,	быстро снимать заявочный план узнать работать спасатель
а потом выезжаем на место. -Хорошо.	выезжать место хорошо
Давай быстрее, нам нужен доп.материал.	давать быстрый мы нужный допматериал
Надо подснять всё, что они делают. -Да не суетись ты, Лар, всё успеем.	надо подснять весь делать да суетиться ты лара весь успеть
СТОНЕТ	стонать
-Мы его пытались вытащить, как-то подкопать.	мы пытаться вытащить както подкопать
Но не получилось. А потом вам позвонили.	но получиться а позвонить
Нас на уроках учили.	мы урок учить
-Так больно? Как себя чувствуешь?	так больно как чувствовать
-Молодцы, что позвонили, а папам-мамам сообщили?	молодец позвонить папаммама сообщить
-Нам запретили здесь на великах гонять.	мы запретить велик гонять
-В прошлый раз Вовка здесь башку разбил.	в прошлый вовка башка разбить
-Вон они!	вон они
-Что, Андрей, как там? -Да всё нормально.	что андрей там да весь нормальный
Ушиб. Нога распухла, так что надо пилить корень, и вытаскивать.	ушибить нога распухлый пилить корень вытаскивать
"-Здравствуйте. Мы из ""ТВ-10""."	здравствовать мы тв10
У нас есть разрешение на съёмку от вашего начальства.	у разрешение съёмка ваш начальство
-Нас предупредили. Я за инструментом.	мы предупредить я инструмент
-И нас по телику покажут?	и телик показать
-Обязательно. -Меня не надо!	обязательно я надо
-Пацаны, вот вам деньги.	пацан деньга
Быстро метнитесь в ларёк и купите шоколадку и воду.	быстро метнуться ларёк купить шоколадка вода
Ваш товарищ голоден и пить хочет. -Мы мигом.	ваш товарищ голодный пить хотеть мы мигом
-Скажи, что ты сейчас чувствуешь?	сказать чувствовать
-Так, только на своих двоих. И быстро.	так свой двое и быстро
СТОНЫ -Мальчик, тебе очень плохо?	стон мальчик ты очень плохо
ПЛАЧЕТ	плакать
-Меня всё устраивает. Всё замечательно.	я весь устраивать весь замечательный
Пусть ваш администратор к нам подъедет,	пусть ваш администратор мы подъехать
и мы обо всём с ним договоримся.	о весь договориться
-Да мы вместе с ним приедем. -Да вам-то зачем?	да вместе приехать да вамтый зачем
Достаточно администратора. -Януш, на мероприятии	достаточно администратор януш мероприятие
будут важные люди, я сама всё проконтролирую.	быть важный человек сам весь проконтролировать
Для меня это дебют в своём роде на таком мероприятии.	для это дебют свой род такой мероприятие
-А Александр будет вместе с вами? -Нет, к сожалению, он на работе.	а александр вместе вы нет сожаление работа
-Лина, я не хочу вас отговаривать, но мы решим всё с вашим администратором.	лина хотеть отговаривать решить весь ваш администратор
И вы уже видели выставку...	и видеть выставка
-Януш, в чём проблема? Вы с Александром будто сговорились:	януш что проблема вы александр сговориться
оба не хотите, чтобы я приходила на открытие.	оба хотеть приходить открытие
-Хорошо. Я с нетерпением	хорошо я нетерпение
буду ждать вас сегодня вечером. -Спасибо.	быть ждать сегодня вечером спасибо
-Фокус есть?	фокус есть
Подальше отойди.	далёкий отойти
-Фокус есть? -Да-да, работаем.	фокус есть дада работать
-Прямо здесь и сейчас мы присутствуем при работе спасателей.	прямо присутствовать работа спасатель
Это отряд 42-21! -Мама, пап, привет!	это отряд 4221 мама папа привет
-Мальчик, отойди!	мальчик отойти
Давай заново. -Давай ещё раз.	давать заново давать ещё раз
Готова? Давай!	готовый давать
-Прямо здесь и сейчас мы присутствуем при работе спасателей.	прямо присутствовать работа спасатель
Это отряд 42-21!	это отряд 4221
В данный момент они распиливают корень, куда попала нога мальчика.	в данный момент распиливать корень попасть нога мальчик
-Злая кисуся поймала мышонка.	злой кисаться поймать мышонок
И посадила в большую картонку.	и посадить большой картонка
"""Снесу я, мышуся, тебя на базар, Усатому дяде за рубль продам""."	снести я мышаться базар усатый дядя рубль продать
Мышуся, ты куда?!	мышаться куда
ИНТРИГУЮЩАЯ МУЗЫКА	интригующий музыка
-Мама! Мама!	мама мама
-Виталик, работаем - снимаем заявочные планы. Дежурную часть.	виталик работать снимать заявочный план дежурный часть
-Ларис, суетись-не суетись, будет всё зашибись!	лариса суетисьня суетиться весь зашибиться
-Ой, надоели твои присказки.	ой надоесть твой присказка
-Расскажите подробнее о случае поджогов.	рассказать дробный случай поджог
-Все материалы по поджогам мы передаём в ОВД.	весь материал поджог передавать овд
А сами лишь делаем предварительные выводы,	а сам лишь делать предварительный вывод
если есть явные следы занесения огня.	явный след занесение огонь
-А в случае горения торгового центра - там было ограбление.	а случай горение торговый центр ограбление
Вы работали на месте происшествия? -Было дело.	вы работать место происшествие быть дело
Но пожаротушением у нас занимается отдельное подразделение.	но пожаротушение заниматься отдельный подразделение
"Мы всего лишь выходим на помощь нашим доблестным ""тушилам""."	мы лишь выходить помощь наш доблестный тушил
-А по поводу кошек вам можно звонить? Я так кошек люблю!	а повод кошка звонить я кошка любить
-Вам можно звонить в любое время дня и ночи.	вы звонить любой время день ночь
Но есть такая пословица, что никто никогда	но такой пословица никто
не видел мёртвых кошек на деревьях,	видеть мёртвый кошка дерево
они всегда найдут способ спуститься самостоятельно.	найти способ спуститься самостоятельно
-Расскажите, пожалуйста,	рассказать пожалуйста
самый смешной или запоминающийся случай спасения.	самый смешной запоминаться случай спасение
-Девушка, наша работа - обычная рутина,	девушка наш работа обычный рутина
ничего сверхъестественного в ней нет.	сверхъестественный нет
А вот то, что мы люди ненормальные -	а то человек ненормальный
это факт. -А почему?	это факт а почему
-Потому что нормальный человек, когда видит пожар, бежит в другую сторону.	потому нормальный человек видеть пожар бежать другой сторона
А мы - наоборот.	а наоборот
И нормальному человеку три буквы на спине не напишут.	и нормальный человек буква спина написать
-А!	а
-А что происходит? -Сергей Саидович...	а происходить сергей саид
-А ну, не балуй, мальчик.	а ну баловать мальчик
ЗВОНОК ТЕЛЕФОНА -Спасательный отряд 42-21.	звонок телефон спасательный отряд 4221
Дежурный Александр Грек.	дежурный александр грек
-Я видела объявление: должны включить горячую воду для проверки батарей.	я видеть объявление должный включить горячий вода проверка батарея
Что делать, у моей дочки рука в батарее застряла?!	что делать мой дочка рука батарея застрять
-Адрес? Сколько лет девочке?	адрес сколько год девочка
-Там должен быть кран.	там должный кран
-Какой кран? -Не тупи.	какой кран не тупить
-Кран на батарее.	кран батарея
-Там кран должен быть на батарее.	там кран должный батарея
Нашли? Перекройте его.	найти перекрыть он
Не закручивается...	не закручиваться
Ладно, свяжемся с ЖЭКом, отменим тепловые испытания.	ладный связаться жэк отменить тепловой испытание
Всё, отряд выезжает.	весь отряд выезжать
-Хотите посмотреть, как работают настоящие мужики?	хотеть посмотреть работать настоящий мужик
-Сергей Саидович!	сергей саид
-А я подежурю за тебя.	а подежурить ты
-Хотели сенсаций? Поехали.	хотеть сенсация поехать
-Отменить подключение и проверку батарей.	отменить подключение проверка батарея
Указание штаба МЧС. Подтвердил лейтенант Грек.	указание штаб мчс подтвердить лейтенант грек
-Я за руль? -Да.	я руль да
-Ребята! Можно с вами поехать?	ребята можно вы поехать
Я так хочу посмотреть, как вы в дороге работаете.	я хотеть посмотреть дорога работать
-Вообще женщина на корабле - не к добру.	вообще женщина корабль добро
-А красивая девушка - к счастью.	а красивый девушка счастие
Поехали. Давайте-давайте. -Давай за нами!	поехать давайтедавать давать мы
-Ох уж эти красивые девушки!	ох красивый девушка
-Я - Лариса Туманова, журналистка.	я лариса туманов журналистка
Вместе со спасателями МЧС выдвигаюсь на вызов.	вместе спасатель мчс выдвигаться вызов
Рядом со мной находятся опытнейшие спасатели отряда 42-21.	ряд я находиться опытный спасатель отряд 4221
-Капитан Балашов.	капитан балашов
-Капитан Коля Петров. -Николай Петров.	капитан коля петров николай петров
-И старший лейтенант Грек. -Самый молодой и ответственный.	и старший лейтенант грек самый молодая ответственный
-Александр, расскажите, куда мы сейчас направляемся, что случилось?	александр рассказать направляться случиться
-Рядовой случай - ребёнок застрял в батарее.	рядовой случай ребёнок застрять батарея
-Да не скромничай. Он - легенда отряда.	да скромничать он легенда отряд
И вообще он широкий специалист узкого профиля	и вообще широкий специалист узкий профиль
по доставанию детей из труднодоступных мест.	доставание ребёнок труднодоступный место
СМЕХ	смех
-Ты про лифт? -Роды в лифте принимал.	ты лифт роды лифт принимать
-И то случайно. Если не считать роды подруги Пузыря.	и случайно если считать роды подруга пузырь
СМЕХ	смех
-Чего? Ребят, вы издеваетесь? -Мы на полном серьёзе.	что ребята издеваться мы полный серьёз
И у собаки роды принимал. -Да, семь штук тогда достали.	и собака роды принимать да семь штука достать
-Щенят.	щенок
-Слушай, я в интернете лайфхак читал, как достать игрушку.	слушай интернет лайфхак читать достать игрушка
-Славик, чего ты прилип к этому автомату?	славик прилипнуть это автомат
Пойдём, у нас сейчас сеанс начнётся.	пойти сеанс начаться
-Лен, я должен тебе подарить игрушку.	лена должный ты подарить игрушка
-У-у-у! Подарка мне не видать.	ууу подарок видать
Пойдём, криворучка!	пойти криворучка
-Подожди. Будет у тебя подарок. Прикрой меня.	подождать быть подарок прикрыть я
СМЕХ -Ты застрял? Ты чего?	смех ты застрять ты что
ЛЕНА ХОХОЧЕТ	лена хохотать
ПЛАЧ РЕБЁНКА	плач ребёнок
-Ты не плачь. Мы сейчас с дядями посовещаемся и спасём тебя.	ты плакать мы дядя посовещаться спасти ты
Конечно, у ребёнка кость весьма эластичная, но так просто не вытащим.	конечно ребёнок костя весьма эластичный просто вытащить
И ребёнок напуган.	и ребёнок напугать
-Стояк перекроем, гидравликой аккуратненько без травм разожмём.	стояк перекрой гидравлика аккуратненький травма разжать
-Коль, мы полквартиры разнесём, они потом год будут ремонт делать.	коль полквартира разнести год быть ремонт делать
-И что предлагаешь? -Старый дедовский способ.	и предлагать старый дедовский способ
-Какой именно?	какой именно
-Скажите, у вас подсолнечное масло есть?	сказать подсолнечный масло есть
-Есть. -Давайте.	есть давать
-Сейчас -Давайте быстрее.	сейчас давать быстрый
-Ты только не дёргайся. Потерпи.	ты дёргаться потерпеть
-Януш Владиславович, не беспокойтесь, всё идёт по плану.	януш владислав беспокоиться весь идти план
Не первое мероприятие. -Такое - первое!	не первое мероприятие такой первое
Не часто такие экспонаты привозят в Северогорк.	не часто такой экспонат привозить северогорк
Если что-то пойдёт не так... -Всё под контролем.	если чтоть пойти так весь контроль
"ПО РАЦИИ: -""Первый""."	по рация один
Машина подъехала! -Иду.	машина подъехать идти
-Ребят, начинаем. Только, я умоляю, тихонечко.	ребята начинать только умолять тихонечко
ТОРЖЕСТВЕННАЯ МУЗЫКА	торжественный музыка
-Тихо, всё хорошо.	тихо весь хорошо
КРИК, ПЛАЧ	крик плач
Сейчас вытащим.	сейчас вытащить
Ещё чуть-чуть...	ещё чутьчуть
ПЛАЧ, КРИК	плач крик
-Ай, молодец!	ай молодец
-Ну вот... -Молодец!	ну вот молодец
ПЛАЧ	плач
-Так, ну-ка пошевели пальчиками.	так нук пошевелить пальчик
А вот так сделай.	а сделать
А в локоточке согни руку. Болит?	а локоточек согнуть рука болеть
ПЛАЧ	плач
Болит? -Чуть-чуть.	болеть чутьчуть
-Ну всё, иди к маме.	ну весь идти мама
-Спасибо, дяди.	спасибо дядя
СМЕХ	смех
-Не за что.	не что
-А где у вас руки можно помыть? -Там, в ванной.	а рука помыть там ванна
-Только что мы побывали на выезде отряда 42-21.	только побывать выезд отряд 4221
Мы спасали девочку, попавшую в беду.	мы спасать девочка попасть беда
А теперь у меня есть вопрос к старшему лейтенанту Николаю...	а вопрос старший лейтенант николай
-Капитану Петрову! -Капитану Петрову.	капитан петров капитан петров
-Николай, расскажите, пожалуйста, интересный случай,	николай рассказать пожалуйста интересный случай
который вам запомнился больше всего.	который запомниться всего
-А у нас очень было много запоминающихся случаев!	а очень запоминаться случай
Вот один из них. Спасали мы как-то кита.	вот они спасать както кит
-Да не кита мы спасали!	да кит спасать
Мужика, которого кит проглотил. -А, ну да.	мужик который кит проглотить а да
И имя у мужика было такое необычное...	и имя мужик такой необычный
-Иона. Иона его звали.	иона иона звать
Четыре дня его спасали, пока...	четыре день спасать пока
-Хватит уже! Я знаю эту историю.	хватить уже я знать история
-Но зато вы не знаете,	но зато знаете
как мы доставали его из чрева при помощи болгарки.	доставать чрево помощь болгарка
СМЕХ	смех
-Ладно. Вы мне лучше расскажите, как так получается,	ладный вы рассказать получаться
что на чрезвычайных ситуациях происходят случаи мародёрства?	чрезвычайный ситуация происходить случай мародёрство
-Вы о чём?	вы что
-Фантома имеете в виду?	фантом иметь вид
Во-первых, это не наше дело.	вопервое это наш дело
-Вы называете его Фантом? Как вы думаете, кто это может быть?	вы называть фантом как думать это быть
-Девушка, вы понятия не имеете, о чём говорите.	девушка понятие иметь что говорить
