cleaned_text	lemm_text
Извините, я не понимаю где я. И как... И как попал сюда. Я только помню, что упал...	извинить понимать я и как и попасть сюда я помнить упасть
Что? Это? Ты хочешь это?	что это ты хотеть это
Я... Я не понял, что ты сказал.	я я понять сказать
Я.. не.. по-ни-ма-ю.	я не понимать
Надо всего лишь захотеть слышать.	надо лишь захотеть слышать
Берегись.	беречься
Я не знаю, как попал сюда. И кто эти люди, которые хотели убить меня?	я знать попасть сюда и человек который хотеть убить я
Ты был пьяный, но здорово дрался.	ты пьяный здорово драться
Нет. ''Пьяный кулак'' - тайное кунг-фу с юга страны.	нет пьяный кулак тайный кунгф юг страна
Я - Лу Янь. Странствующий ученый.	я лу янь странствовать учёный
А ты с какой страны, монах?	а страна монах
Но я не монах.	но монах
Я Джейсон. Джейсон Дупикитас из Южного Бостона.	я джейсон джейсон дупикитас южный бостон
Это снится мне?	это сниться я
Нет. Но откуда пришел - это вот сон.	нет но откуда прийти это сон
- Ты прошел через призрачные ворота. - Будто кротовой норы?	ты пройти призрачный ворот будто кротовый нора
Что-то вроде этого?	чтоть вроде это
Нет. Скорее всего, ты можешь владеть чем-то довольно важным.	нет скорее всего мочь владеть чемтый довольно важный
Это? Он много лет просто пылился в ломбарде... Ждал бывшего хазяина.	это он год просто пылиться ломбард ждать бывший хазяина
Что?	что
Когда-то было предсказано, что должен прийти тот, кто возвратит шест.	когдато предсказать должный прийти тот возвратить шест
И закончится власть нефритового диктатора.	и закончиться власть нефритовый диктатор
Возвратить шест кому?	возвратить шест кома
Он принадлежит Царю Обезьян, что появился на свет из камня.	он принадлежать царь обезьяна появиться свет камень
На Горе Фруктов и Цветов. Его Ки разило как огонь, боевая палка казалась волшебной.	на горе фрукт цветок он ки разить огонь боевой палка казаться волшебный
Он защищал порядок на Земле. И целая Нефритовая армия не могла побороть его.	он защищать порядок земля и целый нефритовый армия мочь побороть он
Царь Обезьян уничтожал всех солдат посланых убить его.	царь обезьяна уничтожать солдат посланый убить он
Его магическая палка была непобедимой.	он магический палка непобедимый
Слух о его непокорности достигли Запретного Царства	слух непокорность достигнуть запретный царство
и дошел до Горы Пяти Стихий - земли бессмертных.	дойти гора пять стихия земля бессмертный
Каждые 500 лет Нефритовый Император устраивает Персиковый пир.	каждый 500 год нефритовый император устраивать персиковый пир
На нем небесные министры празднуют долголетие. И пьют элексир бессмертия.	на немой небесный министр праздновать долголетие и пить элексирый бессмертие
Один глоток этого небесного напитка дает вечную жизнь,	один глотка небесный напиток давать вечный жизнь
свободное от смертных страданий и желаний.	свободный смертный страдание желание
На такой банкет и ворвался без приглашения Царь Обезьян.	на банкет ворваться приглашение царь обезьяна
Нефритовый Император был очарованный Царем Обезьян.	нефритовый император очаровать царь обезьяна
Но Главному Военачальнику это не понравилось.	но главное военачальник это понравиться
Как командующий армией он потребовал, чтобы Царь Обезьян склонился перед ним.	как командующий армия потребовать царь обезьяна склониться он
Он плохо воспитан, но ничего.	он плохо воспитанный ничто
Дай ему любой почетный титул и отпусти его.	дать люба почётный титул отпустить он
Убедившись, что на небе и на земле все хорошо,	убедиться небо земля хорошо
наивысший Император оставил Царство на Главного Военачальника.	высокий император оставить царство главный военачальник
И отошел, чтобы следующие 500 лет отдаваться медитаций.	и отойти следующий 500 год отдаваться медитация
Но Главный Военачальник не пожелал подчиниться Нефритовому Императору	но главный военачальник пожелать подчиниться нефритовый император
и вызвал Царя Обезьян на поединок.	вызвать царь обезьяна поединок
На вершине Горы Пяти Стихий состоялась драка бессмертных.	на вершина гора пять стихия состояться драка бессмертный
Чтобы доказать раз и навсегда, чье мастерство высшее.	чтобы доказать навсегда чей мастерство высокий
Твой шест хорош в бою, Сунь Укун.	твой шест хороший бой сунуть укун
Но без него ты просто самый обычный отшельник.	но просто самый обычный отшельник
Отбрось свою палку. Бьемся без оружия. Только на кулаках.	отбросить палка биться оружие только кулак
Царь Обезьян был доверчивый.	царь обезьяна доверчивый
Он поверил Главному Военачальнику и отбросил волшебный шест.	он поверить главное военачальник отбросить волшебный шест
Поняв, что его обманули, Царь Обезьян закинул свой шест в Срединное царство.	понять обмануть царь обезьяна закинуть свой шест срединный царство
Военное искусство основанное на обмане, мой друг.	военный искусство основать обман друг
Царь Обезьян бессмертный. Его нельзя убить, но можно подвергнуть в каменную оболочку.	царь обезьяна бессмертный он убить подвергнуть каменный оболочка
И теперь он ждет чтобы ему возвратили его могущественное оружие и дали волю.	и ждать возвратить могущественный оружие дать воля
Я услышал эту легенду еще в детстве.	я услышать легенда детство
- И давно он в заключении? - 500 лет. Плюс, минус года.	и давно заключение 500 год плюс минус год
Говорят, что когда Царя Обезьян будет освобожден, вернется Нефритовый Император.	говорят царь обезьяна освободить вернуться нефритовый император
Я хочу домой.	я хотеть домой
Сначала возврати палку на Гору Пяти Стихий. Надо освободить Царя.	сначала возвратить палка гора пять стихия надо освободить царь
Я не могу, я должен оказаться дома.	я мочь должный оказаться дом
- Эй, девушка, вина. - Друг, или не много ты пьешь?	эй девушка вино друг пить
Вино дает вдохновение. В одних местах я поэт пустой стакан.	вино давать вдохновение в один место поэт пустой стакан
Гамбай.	гамбай
А в других - я просто бурлака.	а другой просто бурлак
- Что будем делать? - Ты владеешь кунг-фу?	что быть делать ты владеть кунгф
А-а-а. Кто может молчать - тот уверенный. Кто не уверенный - тот болтает языком.	ааа кто молчать уверенный кто уверенный болтать язык
Я вижу ты мастер кунг-фу.	я видеть мастер кунгф
- Откуда у тебя это оружие? - Это подделка.	откуда это оружие это подделка
- На Шелковом пути обнаружится что угодно. - Пошел в прочь, дурак.	на шёлковый путь обнаружиться угодный пойти прочь дурак
Отдай шест.	отдать шест
Если боишься смерти - отдай.	если бояться смерть отдать
Беги.	бежать
Лу, помоги.	лу помочь
- Бери и защищайся. - Что?	брать защищаться что
Сзади.	сзади
Бежим.	бежать
Ты куда?	ты куда
- Прыгай. - Боюсь, не смогу.	прыгать бояться смочь
Не бойся, а прыгай.	не бояться прыгать
Ну же...	ну же
Спасибо.	спасибо
Какое мастерство. Ты появилась из Северных гор?	какой мастерство ты появиться северный гора
Она с Юга. Золотой Воробей.	она юг золотой воробей
Ты спасла нам жизнь.	ты спасти мы жизнь
Без тебя мы бы точно пропали.	без точно пропасть
Лишняя трата сил спасать того, кто и так бессмертный.	лишний трата сила спасать тот бессмертный
- Ты бессмертный. - Откуда ты, девочка?	ты бессмертный откуда ты девочка
Нанимаемые охотники пытаются помешать и добраться к Горе Пяти Стихий.	нанимать охотник пытаться помешать добраться горе пять стихия
Советую держать путь на Запад. И останавливаться только, что бы напоить коней.	советовать держать путь запад и останавливаться только напоить конь
Ты не с нами?	ты мы
Дорога пролегает через бесплодные земли, страшные и безводные пустыни.	дорога пролегать бесплодный земля страшный безводный пустынь
Но что для меня хуже, вообще нет вина.	но худой вообще вино
Его элексир. У каждого бессмертного свой.	он элексирый у каждый бессмертный свой
А без вина я могу погибнуть. Вино дает жизнь. Ты не поймешь.	а вино мочь погибнуть вино давать жизнь ты понять
Нет. Я этого не понимаю. Ты издеваешься?	нет я понимать ты издеваться
- Ты хочешь домой? - Да.	ты хотеть домой да
Если ты умрешь здесь, то окажешься мертвым и в мире из которого пришел.	если умереть здесь оказаться мёртвый мир который прийти
Все ясно?	весь ясно
Вина осталось на донышке. Нам настало время прощаться. Удачи.	вино остаться донышко мы настать время прощаться удача
Лу. Стой.	лу стоять
Пусть идет. Это ты должен возвратить шест, а не он.	пусть идти это должный возвратить шест он
Так ты владеешь кунг-фу?	так владеть кунгф
И он не понимает в кунг-фу ничего.	и понимать кунгф ничто
Лу, подожди. Научи меня. Научи меня бороться.	лу подождать научить я научить бороться
Раскачивайся плавно. Срезай резко.	раскачиваться плавно срезать резко
Он безнадежный.	он безнадёжный
Я уже два дня кошу эту траву. А ты сидишь, как король Англии.	я день кош трава а сидеть король англия
Ты будешь учить меня кунг-фу?	ты быть учить кунгф
- Хочешь научиться кунг-фу? - Да.	хотеть научиться кунгф да
Это я научу.	это научить
Это удар. Завтра научу ему отбивать.	это удар завтра научить отбивать
Пошли.	послать
Раскачивайся плавно. Срезай резко.	раскачиваться плавно срезать резко
Научишь драться чтобы не оставлял тени?	научить драться оставлять тенить
А еще технике ''ладонь Будды''.	а техника ладонь будда
Один парень из ''Виртуального бойца-2'' применяет ''ладонь Будды''.	один парень виртуальный бойца2 применять ладонь будда
Спасибо, Лу.	спасибо лу
А также ''железный локоть''. И еще смертельное прикосновенье одним пальцем.	а также железный локоть и смертельный прикосновение один палец
Хватит. Она переполнена.	хватить она переполнить
Обычно. Как же наполнить чашку, если она уже полная?	обычно как наполнить чашка полный
Как научить кунг-фу, когда ты знаешь так много?	как научить кунгф знаешь много
''Удар не оставляющий тени '', ''ладонь Будды''. Освободи чашку.	удар оставлять тенить ладонь будда освободить чашка
Ты безнадежный. Глупец.	ты безнадёжный глупец
Считается, что музыка - это мост между землей и небом.	считаться музыка это мост земля небо
Звучит красиво.	звучать красиво
Она принадлежала ее матери.	она принадлежать матерь
Как ты посмел? Разве не видишь, что я занят.	как посметь разве видеть занятый
Новости. О божественном предмете из легенды. Его видели в Срединном Королевстве.	новость о божественный предмет легенда он видеть срединный королевство
Невозможно.	невозможно
Крестьяне уже начали шептаться относительно пророчества.	крестьянин начать шептаться относительно пророчество
Смертные вечно шепчут о пророчестве.	смертный вечно шептать пророчество
Это влияние опиума.	это влияние опиум
Какие еще неприятные вести ты принес?	какой неприятный вести принести
Этот все, Господин.	этот весь господин
Позовите колдунью. Ту что родилась от волков.	позвать колдунья тот родиться волков
На чем нас прервали?	на прервать
Лу Янь.	лу янь
Лу Янь?	лу янь
Лу Янь!	лу янь
Лу Янь!	лу янь
Воробей!	воробей
- Джейсон, что случилось? - Ты ранен?	джейсон случиться ты раненый
Он вырвал шест.	он вырвать шест
Нефритовый Военачальник послал охотника.	нефритовый военачальник послать охотник
Нам будет тяжело.	мы тяжело
Этот конь. Наверное, он там.	этот конь наверное там
- Чему он спрятался в храме? - Это я и хочу выяснить.	что спрятаться храм это хотеть выяснить
Будьте возле лошадей.	быть возле лошадь
Мои бедные ноги.	мой бедный нога
Трудный день.	трудный день
Скажи, ты откуда? С какой провинции?	сказать откуда с провинция
Ты похожий на жителей Шандуна. Часто сюда приходишь?	ты похожий житель шандун часто сюда приходить
А шест не твой, точно.	а шест твой точно
Так передай ее мне, или тебе не позавидуешь.	так передать я ты позавидовать
Что ты за монах? Воруешь у путников.	что монах воровать путник
А-а-а. Ты немой. Или глухой?	ааа ты немой или глухой
Я с тобой говорю, монах.	я ты говорить монах
Богомол. Очень хорошо. Прекрасный прием... Против жуков.	богомол очень хорошо прекрасный приём против жуков
- Ты украл эту палку для Военачальника? - Нет, глупец.	ты украсть палка военачальник нет глупец
Моя миссия - привести, того кто владеет шестом.	мой миссия привести владеть шест
Он перед тобой.	он ты
- Он даже не китаец. - Мы все одинаковые.	он китаец мы одинаковый
Пусть поможет нам небо.	пусть помочь мы небо
- Что, ты считаешь это грехом? - Да, я считаю это грех,..	что считать это грех да считать это грех
...не делиться с ближним. Твое здоровье.	не делиться ближний твой здоровье
- Ты уже давно ищешь шест? - Сколько я себя помню.	ты давно искать шест сколько помнить
Старик и юноша. Они же пили здесь чай, верно?	старик юноша они пить чаять верно
- С ними был воин. Кто еще? - Я не понимаю о чем ты.	с они воин кто ещё я понимать ты
Люди такие лжецы.	человек такой лжец
Воробей.	воробей
Воробей, где твое гнездо?	воробей твой гнездо
Джейсон, еще ниже. Держи камень.	джейсон ниже держать камень
Вне всадника. Замри. Пусти корни.	вне всадник замереть пустить корень
Всадник.	всадник
Прекрасная поза для облегчения.	прекрасный поза облегчение
Эй, ты что делаешь? Он мой ученик, а не твой.	эй делать он ученик твой
Два тигра не могут употребиться на одной горе.	два тигр мочь употребиться один горе
Два учителя не могут учить одного ученика.	два учитель мочь учить один ученик
Мабу.	маба
Если он хочет овладеть кунг-фу, ему необходимо много сил, точность и быстрота.	если хотеть овладеть кунгф необходимый сила точность быстрота
Эй, я знаю. Ведь это с ''Кулака злости''. Брюс Ли.	эй знать ведь это кулак злость брюс ли
Наношу удар. Блокируй. Готовый?	наносить удар блокировать готовый
Я же учил тебя ''змее''.	я учить змея
Давай, ударь меня.	давать ударить я
Ну что? Видишь?	ну что видеть
А сейчас, удар его. Иди.	а сейчас удар он идти
- Он слабоватый для змеи. А может орел? - Журавль. Журавль крепче.	он слабоватый змея а орёл журавль журавль крепкий
Все, из меня хватит. Довольно. Больше никаких ваших легенд.	весь хватить довольно большой никакой ваш легенда
И пустых стаканов.	и пустой стакан
Это закон. Ты должен уважать учителей.	это закон ты должный уважать учитель
Считаешь, уживутся два тигра на горе вместе?	считать ужиться тигр горе вместе
На случай чего, я убью тебя.	на случай что убить ты
В кунг-фу требуется время чтобы достичь мастерства.	в кунгф требоваться время достигнуть мастерство
Кунг-фу может владеть и художник и мясник,	кунгф владеть художник мясник
который так отлично рубит мясо, что его чем никогда не затрагивает кость.	который отлично рубить мясо затрагивать костя
Изучай форму. Но ищи отсутствие формы.	изучать форма но искать отсутствие форма
Изучай беззвучность. Выучи все. Потом забудь все. Выучи путь. Потом ищи свой путь.	изучать беззвучность выучить весь потом забыть весь выучить путь потом искать свой путь
Кунг-фу может владеть и музыкант, и поэт,	кунгф владеть музыкант поэт
который живописует словами и заставляет императоров рыдать.	который живописать слово заставлять император рыдать
Это тоже кунг-фу.	это кунгф
Но не давай этому имени. Оно похоже на воду.	но давать это имя оно похоже вода
Нет ничего более мягче воды. Однако она сокрушает скалу.	нет мягкий вода однако сокрушать скал
Она не борется. Она обтекает неприятеля.	она бороться она обтекать неприятель
Бесформенный. Безымянный. Подлинный мастер скрыт в человеке.	бесформенный безымянный подлинный мастер скрытый человек
Ты сам можешь освободить его.	ты мочь освободить он
- Вот она, тирания Военачальника. - Его необходимо остановить.	вот она тирания военачальник он необходимый остановить
Его необходимо остановить за все преступления. А главу надеть на кол.	он необходимый остановить преступление а глава надеть кола
Надо подавить чувство ненависти, или он победит.	надо подавить чувство ненависть победить
Если у тебя этот демон вызывает сострадание, тебе лучше возвратиться в монастырь.	если демон вызывать сострадание ты возвратиться монастырь
И молиться. Нет ему прощение.	и молиться нет прощение
Отправляйся к матери и отцу. Ты ребенок.	отправляться матерь отец ты ребёнок
Их нет.	они нет
И она уже не ребенок.	и ребёнок
Они умерли.	они умереть
И отец, высокопоставленный чиновник, выступил против Военачальника.	и отец высокопоставленный чиновник выступить против военачальник
И тогда, чтобы подвергнуть наказанию непокорных, Военачальник ночью послал своего войска.	и тогда подвергнуть наказание непокорный военачальник ночью послать свой войско
Отряд за отрядом спускались из Горы Пяти Стихий	отряд отряд спускаться гора пять стихия
и растекались по равнинам Срединного Царства.	растекаться равнина срединный царство
Крик несчастных людей разносился во тьме.	крик несчастный человек разноситься тьма
Когда все было закончено, остались лишь обугленные руини.	когда закончить остаться лишь обуглить руиня
Еще ребенок, который мать успела спрятать в колодце,	ещё ребёнок который мать успеть спрятать колодец
прежде чем погибнуть от стрелы из лука Военачальника.	прежде погибнуть стрела лука военачальник
Она давно приготовила нефритовый кинжал, который может убить бессмертного.	она давно приготовить нефритовый кинжал который убить бессмертный
Монах, расплата не исчезла. Этот...	монах расплата исчезнуть этот
...кинжал сделает свое дело.	кинжал сделать свой дело
Долго она к этому шла.	долго это идти
Но знай, месть возвращается к тому кто мстит.	но знать месть возвращаться тот мстить
Да, ты великий учитель чувств.	да великий учитель чувство
Это они. Они направляются к пустыне.	это они они направляться пустыня
Меня с ними разделяет Песчаная река.	я они разделять песчаный река
Разве это не в духе Царя Обезьян? Поручить мальчишке мужскую работу.	разве это дух царь обезьяна поручить мальчишка мужской работа
Черт. А в пустыне жарко.	черта а пустыня жарко
Это еще не пустыня. Вот пустыня.	это пустыня вот пустыня
Надеюсь, ты знаешь куда идешь, сумасшедший монах.	надеяться знаешь идти сумасшедший монах
Что за миссия у монаха? И куда он нас тянет? Я опасаюсь - в никуда.	что миссия монах и тянуть я опасаться никуда
Надо пересечь пустыню?	надо пересечь пустыня
И все равно придется бороться с Нефритовой армией.	и равно прийтись бороться нефритовый армия
Можно застыть от страха.	можно застыть страх
Вы в меня верите?	вы верить
Не забывай дышать.	не забывать дышать
Если мы не найдем воды - нам конец.	если найти вода мы конец
Бессмертный даосист не может вызвать дождь?	бессмертный даосистый вызвать дождь
Только в случае если он даосист и бессмертный.	только случай даосистый бессмертный
Ты есть оскорбление имени Будды. Богоотступник.	ты оскорбление имя будда богоотступник
Нет.	нет
Я веду вас на Гору. Туда.	я вести гора туда
Видишь облака? Одно похоже на двуглавого лева.	видеть облако один похоже двуглавый левый
Вон там, видишь.	вон там видеть
Да, точно.	да точно
А следом, Вон где, будто волна.	а следом вон где волна
А под ней как зеленое чудовище.	а зелёный чудовище
Зеленое чудовище?	зелёный чудовище
Дракон?	дракон
Нет. Я вспомнил Фенувей-парк. Это стена бейсбольного поля.	нет я вспомнить фенувейпарк это стен бейсбольный поль
Правда.	правда
Оно точно похоже на дракона.	оно точно похоже дракон
Расскажи мне о себе. Есть родные? Большая семья?	рассказать себя есть родные большой семья
Мама есть.	мама есть
Отец?	отец
Я не видел его.	я видеть он
А хочешь встретиться с ним?	а хотеть встретиться он
Что-то о нем узнать.	чтоть немой узнать
Будь я искренним, может и сказал ''да''.	быть искренний сказать да
А так я не хочу.	а хотеть
Она страдает.	она страдать
Как романтично.	как романтично
Мужчины всегда говорят то, чего женщина хочет услышать, Воробей.	мужчина говорят то женщина хотеть услышать воробей
Но легко забывают все свои обещания и исчезают.	но легко забывать свой обещание исчезать
Вы выжили в Песчаной реке. Прекрасно. Юноша, ты так далеко от дома?	вы выжить песчаный река прекрасно юноша далеко дом
Я готовая устроить возвращение. Но мне нужно получить палку.	я готовый устроить возвращение но нужно получить палка
Я ее не отдам.	я отдать
Для чего тебе палка?	для ты палка
В обмен на него Главный Военачальник даст мне элексир бессмертия, о котором я мечтала.	в обмен главный военачальник дать элексирый бессмертие который мечтать
Девушка-сирота, Заблудившийся странник,	девушкасирота заблудиться странник
пьяница и монах, которому не удается понять кто он есть.	пьяница монах который удаваться понять есть
Вы все просто глупы, которым захотелось поддержать глупца.	вы просто глупый который захотеться поддержать глупец
Убить их.	убить они
- Лу, все в порядке? - Пить захотелось.	лу порядок пить захотеться
Лу!	лу
Это ничего. Он же бессмертный?	это ничто он бессмертный
- Правда же? - Вино. Надо дать вина.	правда же вино надо дать вино
Здесь вина не найдем.	здесь вино найти
Да Вы что? Ему же нужно помочь.	да вы что он нужно помочь
К сожалению, рана слишком глубокая. Ему нельзя помочь.	к сожаление рана слишком глубокий он помочь
Вино есть?	вино есть
Он один из восьми бессмертных. Вино - его элексир.	он восемь бессмертный вино элексирый
Мы пошлем бродячего монаха,	мы послать бродячий монах
а нет ли монаха, бегающего?	монах бегать
Когда я был в твоем возрасте, я учился на воина-ученого.	когда твой возраст учиться воинаучёный
Моя стрела и кунг-фу были безупречные.	мой стрела кунгф безупречный
Тогда мне предложили пройти испытание на высокую должность.	тогда предложить пройти испытание высокий должность
Это была возможность войти в группу бессмертных ученых.	это возможность войти группа бессмертный учёный
Я провалился.	я провалиться
Так ты смертный?	так смертный
Подавляй желание и иди легкой дорогой.	подавлять желание идти лёгкий дорогой
Забудь о любви и страсти.	забыть любовь страсть
И твое сердце не будет разбито.	и твой сердце разбитый
Но или настоящая эта жизнь?	но настоящий этот жизнь
Пусть я смертный, умру. Но я старался помогать людям.	пусть смертный умереть но стараться помогать человек
И мое сердце билось ради них.	и мой сердце биться ради они
Я не хочу терять тебя.	я хотеть терять ты
Забудь обо мне.	забыть о я
Есть лишь один элексир бессмертия. Это напиток Императора. Смесь нефрита, киновари и серы.	есть лишь элексирый бессмертие это напиток император смесь нефрит киноварь сера
Он помещен в сосуд, что находится в нефритовом дворце.	он поместить сосуд находиться нефритовый дворец
Никто из смертных не держал его в руках.	никто смертный держать рука
Чтобы добраться к дворцу надо идти северной дорогой	чтобы добраться дворец идти северный дорогой
и пересечь границу между небом и землей.	пересечь граница небо земля
И сразиться с Нефритовой армией.	и сразиться нефритовый армия
Жаль. Это единый путь.	жаль это единый путь
Нет. Есть и другой.	нет есть другой
За две ночи не будет месяца.	за два ночь месяц
И тогда можно будет пройти по четвертой вершине с южной стороны.	и пройти четыре вершина южный сторона
- Надо идти сейчас. - Нет.	надо идти сейчас нет
- Он умрет. - Если пойдем сейчас, мы умрем.	он умереть если пойти сейчас умереть
Мы рискуем потерять целое царство.	мы рисковать потерять целое царство
И ты не сможешь возвратиться.	и смочь возвратиться
Мы выйдем за две ночи. Когда не будет месяца. Умей ждать.	мы выйти два ночь когда месяц уметь ждать
Вы встретились в чайном доме. Очень давно. Ты был растерянным, напуганным мальчиком.	вы встретиться чайный дом очень давно ты растерять напугать мальчик
Не из тех, кого бы она вызвала бы на бой.	не тот кто вызвать бой
Ну что же, я вижу ты сделал свой выбор.	ну же видеть сделать свой выбор
Пришедший из пророчества - не такой как я ожидал.	прийти пророчество ожидать
На горе Сун умирает человек. У вас есть элексир.	на горе сун умирать человек у элексирый
С какой стати я должен его отдать?	с стать должный отдать
Я отдаю тебе шест.	я отдавать ты шест
Жизнь твоего друга в обмен на власть в царстве.	жизнь твой друг обмен власть царство
Умное предложение. Этот человек - хороший друг?	умный предложение этот человек хороший друг
И учитель хороший.	и учитель хороший
Твой учитель кажется достойный человек.	твой учитель кажется достойный человек
Однако, я не могу выполнить твою просьбу.	однако мочь выполнить твой просьба
Понимаешь, я уже обещал кое-кому этот элексир.	понимать обещать коекома элексирый
Но не она принесла шест. А я.	но принести шест а я
А мальчик прав.	а мальчик право
Господин, ты мне обещал.	господин обещать
Есть лишь один способ разрешить этот спор. Победа в честной схватке.	есть лишь способ разрешить спорый победа честной схватка
Я буду биться.	я быть биться
Элексир бессмертия.	элексирый бессмертие
Он станет наградой.	он стать награда
Довольно.	довольно
Пришедший из пророчества, должен сознаться, я удивлен.	прийти пророчество должный сознаться удивлённый
Неужели ты в самом деле думаешь, что у тебя есть шанс?	неужели самый дело думать шанс
Ты безумец.	ты безумец
- Она убьет тебя, ведьма. - Нет, это я убью тебя, глупая бродяжка.	она убить ты ведьма нет это убить ты глупый бродяжка
Камбаит.	камбаит
Вспомни, чему я тебя учил.	вспомнить что учить
Статуя.	статуя
Ударь шестом.	ударить шест
Моя очередь.	мой очередь
Мой господин.	мой господин
Кто ты?	кто ты
Наследница рода, что ты потерял.	наследница род потерять
И теперь я пришла за тобой.	и пришлый ты
Нет.	нет
Воробей.	воробей
Прошу тебя, держись. Все будет хорошо.	просить ты держаться весь хорошо
- Нефритовый Военачальник? - Он мертвый.	нефритовый военачальник он мёртвый
Я тебе благодарю.	я ты благодарить
Сделай что-нибудь.	сделать чтонибыть
Но она самая свою судьбу решила. Я бессилен.	но самый судьба решить я бессильный
Странник, ты попал со своего мира к нашего, что бы осуществить пророчество смертных.	странник попасть свой мир наш осуществить пророчество смертный
Любое твое желание исполнится.	любой твой желание исполниться
