cleaned_text	lemm_text
Если вы насчёт вирусов, Анатолий, то я теперь каждый раз проверяю базу,	насчет вирус анатолий каждый проверять база
как вы и учили. -Я про Николая Николаевича.	учить николай николаевич
-Я же с вами тоже хотела поделиться новостью. У нас тут такое случилось!	хотеть поделиться новость случаться
Анатолий, вы себе представить не можете.	анатолий представлять мочь
Это какое-то чудо! Вы себе даже не представляете!	это какой-то чудо представлять
Коля получил наследство от умершего дядюшки!	коля получать наследство умерший дядюшка
-Большое?	большой
-Вы себе не можете представить.	мочь представлять
Только одна госпошлина для вступления в наследство стоит как вся квартира.	госпошлина вступление наследство стоять весь квартира
-В каком смысле? -Да в самом прямом!	смысл самый прямой
Мне даже пришлось взять деньги в банке.	приходиться взять деньги банк
-Вы взяли кредит под вашу квартиру? -Да.	взять кредит ваш квартира
-А где сейчас эти деньги?	деньги
-Ну где, где? У Коли.	коля
Через два дня он вступит в наследство и вернёт мне эти деньги.	день вступать наследство вернуть деньги
Толя, какова жизнь! -Нина Сергеевна, а вы в этом уверены?	толя каков жизнь нина сергеевна это уверенный
-Абсолютно. Абсолютно.	абсолютно абсолютно
-А мне кажется, что ни через пару дней,	казаться пара день
ни через пару недель вы не увидите Колю.	пара неделя увидеть коля
-Не говорите чушь. Ну что вы несёте, Анатолий?	говорить чушь нести анатолий
И вообще, мне жаль ваше поколение. Надо людям верить.	вообще жаль ваш поколение человек верить
-Нина Сергеевна, срочно звоните вашему брату,	нина сергеевна срочно звонить ваш брат
потому что через пару дней вы вообще не найдёте Колю.	пара день вообще находить коля
-Как же тебя ошпарила жизнь.	ошпаривать жизнь
Мне даже тебя жаль.	жаль
-Конференция закончилась 15-го числа.	конференция заканчиваться 15 го число
По словам профессора, сразу после конференции он выехал в Москву.	слово профессор сразу конференция выезжать москва
Если он ехал поездом, значит, в Москву он должен был приехать	ехать поезд значит москва должный приезжать
либо 16-го вечером, либо 17-го утром.	либо 16 го вечер либо 17 го утро
-А заяву накатал только 19-го.	заяву накатать 19 го
Причём 17-е и 18-е не были выходными днями.	причем 17 е 18 е выходной день
-Почему?	почему
-Знаете, где дачка у нашего профессора?	знать дачка наш профессор
-Ну?	
-Разрешаю отгадать с первого раза. -Лёх, не томи.	разрешать отгадывать первый лех томить
-В ста метрах от места, где нашли скелет Воробьёва.	сто метр место находить скелет воробьев
Строго на юго-восток. -Да ну!	строго юго-восток
ТЕЛЕФОННЫЙ ЗВОНОК Дай посмотреть.	телефонный звонок давать посмотреть
Чернов!	чернов
Молодец, что пропустил.	молодец пропускать
Встречаем, давай.	встречать давать
Друзья мои, прошу любить и жаловать, Лев Емельянович Телегин	друг просить любить жаловать лев емельянович телегин
собственной персоной. -Да ты что, с чистухой?	собственный персона чистуха
-Очень надеюсь.	очень надеяться
-Здравствуйте, Лев Емельянович. А мы ждём как раз.	здравствовать лев емельянович ждать
-Здравствуйте. -Проходите, проходите.	здравствовать проходить проходить
-Остудин. -Очень приятно.	остудин очень приятно
-Волков. -Очень приятно.	волк очень приятно
-Пожалуйста, присаживайтесь. -Спасибо.	пожалуйста присаживаться спасибо
-Ну?	
-Так вот.	
Кражу из коллекции мог совершить и не Воробьёв.	кража коллекция мочь совершать воробей
-Конечно.	
Конечно.	
Потому что никакой кражи не было. -Простите, я вас не понял.	никакой кража прощать понимать
-Значит, чистухи не будет. -Будет. Будет, Лёша, будет.	значит чистуха леша
Профессору помочь нужно немножко.	профессор помогать нужно немножко
Лев Емельянович, вы Воробьёва зачем убили?	лев емельянович воробьев убивать
-Что ты мне в нос суёшь? Можно поставить?	нос совать поставлять
Надо было у Нины поесть. -Не нравится - сам готовь.	нина поесть нравиться готовить
-А почему ты мне хамишь?	почему хамить
Муслим отмазал твоего Толика, теперь можно отцу родному хамить?	муслим отмазывать твой толик отец родной хамить
Теперь можно с ним шашни крутить? Можно что угодно делать?	шашни крутить угодно делать
-К твоему сведению, я со своим Толиком уже больше не общаюсь.	твой сведение свой толик общаться
-А с кем ты общаешься?	общаться
-Докладываю тебе, дорогой мой папочка.	докладывать дорогой папочка
Я теперь дружу с Витей Черепановым.	дружить витя черепанов
-Кто это? Сын очередного уголовника? -Нет. Это сын полицейского.	это сын очередной уголовник это сын полицейский
Полковника. Так что выйду за него замуж, будешь мне ещё честь отдавать.	полковник выходить замуж честь отдавать
-Серёж, вот результат экспертизы.	сережа результат экспертиза
В общем, биологическое вещество с рукоятки фибулы	общий биологический вещество рукоятка фибула
с биологическим веществом Телегина не совпадают.	биологический вещество телегин совпадать
Убивал Воробьёва не он.	убивать воробьев
-То есть? -Вот так вот.	
-Ясно. Спасибо, Дим. -Да не за что, пустячок.	ясно спасибо дим пустячок
-Ну что, господа, кто пойдёт освобождать профессора из темницы?	господин пойти освобождать профессор темница
-Лев Емельянович, добрый день!	лев емельянович добрый день
-Добрым его можно назвать с натяжкой. Для меня.	добрый называть натяжка
Майор, а где расстрельная команда?	майор расстрельный команда
-Лев Емельянович, в нашей работе тоже случаются ошибки.	лев емельянович наш работа случаться ошибка
От лица всего управления прошу меня простить. Вы свободны.	лицо весь управление просить прощать свободный
-Эх, не удалось сделать из меня уголовника. Сочувствую.	эх удаваться сделать уголовник сочувствовать
-Простите ещё раз. Мы хотели как лучше.	прощать хотеть
Скажите, я никак в толк всё взять не могу, почему вы подали заявление	сказать никак толк взять мочь почему подавать заявление
о пропаже фибулы не в тот же день, когда обнаружили эту пропажу?	пропажа фибула день обнаруживать пропажа
-Я подал заявление именно в тот же день, когда обнаружил пропажу.	подавать заявление именно день обнаруживать пропажа
-Нет.	
Вы вернулись с конференции 17-го июля,	вернуться конференция 17 го июль
а написали заявление 19-го.	написать заявление 19 го
-Да. Потому что с вокзала я поехал сразу на дачу,	вокзал поехать сразу дача
а в квартиру попал 19-го. Вот тогда и обнаружил.	квартира попадать 19 го обнаруживать
-Понятно. Пойдёмте. А вот ещё.	понятно пойти
Вы говорите, что кражу мог совершать и не Воробьёв. Что вы имеете в виду?	говорить кража мочь совершать воробей иметь вид
-Дело всё в том, что помимо обычных семинаров я ещё веду спецсеминары,	дело помимо обычный семинар вести спецсеминар
которые посещают 5-6 студентов, так сказать, высших курсов.	который посещать 5 6 студент сказать высокий курс
Ну и помимо совместных чаепитий, так сказать,	помимо совместный чаепитие сказать
они могут оставаться в квартире.	мочь оставаться квартира
-Вы хотите сказать, что у них есть доступ к квартире, как у Воробьёва?	хотеть сказать доступ квартира воробьев
-Ну да.	
Ну, чтобы они могли пользоваться редкими книгами и экспонатами,	мочь пользоваться редкий книга экспонат
причём не выходя из квартиры.	причем выходить квартира
-Получается, кто-нибудь из студентов мог сделать дубликат ключа	получаться кто-нибудь студент мочь сделать дубликат ключ
и в тот момент, когда вас не было в квартире,	момент квартира
когда вы были на конференции, проникнуть туда?	конференция проникать туда
-Не хотелось бы так думать, но исключать такой возможности	хотеться думать исключать возможность
я не могу, поэтому я и пришёл к вам.	мочь поэтому приходить
-У вас сохранились записанные имена?	сохраняться записывать имя
Помните всех, кто посещал ваш спецсеминар?	помнить посещать ваш спецсеминар
-Стойте, вы куда?	стоять
-Мы в некотором роде коллеги вашего Фёдора Михайловича.	некоторый род коллега ваш федор михайлович
-Из УВД по Юго-Восточному административному округу.	увд юго-восточный административный округ
-Я сейчас доложу. -Спасибо, не надо.	докладывать спасибо
Мы сами доложимся.	докладываться
Клёнов Федор Михайлович?	клен федор михайлович
-Да.	
-Майор Чернов, майор Боков, УВД по Юго-Восточному округу Москвы.	майор чернов майор бок увд юго-восточный округ москва
Пару вопросов. Присядем? -Прошу.	пара вопрос присаживаться просить
-Профессора Телегина помните? -Да.	профессор телегин помнить
-Вот.	
Вы единственный студент, который ходил на его спецсеминары,	единственный студент который ходить спецсеминар
но почему-то не остался в науке.	почему-то оставаться наука
Почему?	почему
-Неожиданно.	неожиданно
Ну, трезво оценил свои возможности. А что, это противозаконно?	трезво оценивать свой возможность это противозаконный
-Нет.	
-Как не противозаконно и то, что вы, будучи ещё студентом,	противозаконно студент
"открыли свой бизнес. Если быть точнее - ОАО ""Феникс"","	"открывать свой бизнес точно оао феникс "",
"
уставной капитал которого 200 тысяч рублей.	уставной капитал который 200 тысяча рубль
Не припомните, где в 2001 году вы взяли эти деньги?	припоминать 2001 год взять деньги
-Одолжил. У кого - не помню. Всё? -Почти всё.	одалживать помнить
Вещички вам вот эти знакомы?	вещичка знакомый
-Простите, а на каком основании этот допрос?	прощать основание допрос
Вы мне что, предъявляете обвинение?	предъявлять обвинение
-Нет.	
-Тогда большое спасибо за этот краткий экскурс в мою биографию.	большой спасибо краткий экскурс биография
Всего хорошего.	весь хороший
-Когда предъявим обвинение, будет поздно.	предъявлять обвинение поздно
Сейчас есть возможность сделать чистосердечное признание.	возможность сделать чистосердечный признание
Не хотите воспользоваться? -Всего хорошего.	хотеть воспользоваться хороший
-До свидания. -До свидания.	свидание свидание
-А ведь у нас, кроме циферок, на этого Федю ничего нет.	кроме циферка федя
-Да. -Должен же быть какой-то выход.	должный какой-то выход
-Интересно, где он?	интересно
-Мне тоже интересно.	интересно
-Да, эта фибула моя.	фибула
Парная с той, которой убили Воробьёва.	парная который убивать воробьев
А видите два тёмных пятнышка у основания, да?	видеть темный пятнышко основание
Это след от небрежно проведённого химического анализа	это след небрежно проводить химический анализ
на содержание золота. Да. И где она всплыла?	содержание золото всплывать
-На закрытом интернет-аукционе. -Слушай, пробей продавца.	закрытый интернет аукцион слушать пробивать продавец
-Уже. Аккаунт находится в Латвии. Я направил их полиции запрос.	аккаунт находиться латвия направлять полиция запрос
Ждём ответа. -Хорошо.	ждать ответ
-У вас дверь была открыта.	дверь открывать
-Это теперь уже всё равно.	это равный
Он не отвечает уже вторые сутки. -Да он и не ответит.	отвечать второй сутки отвечать
-Господи, какой позор! -Надо звонить в полицию.	господи позор звонить полиция
-Ну в какую полицию? Анатолий, какую полицию? Серёжа всё равно всё узнает.	полиция анатолий полиция сережа равный узнавать
-Нина Сергеевна, надо успокоиться и позвонить брату.	нина сергеевна успокаиваться позвонить брат
-Не буду я ему звонить. Не буду я ему звонить.	звонить звонить
Пусть лучше меня выселят на улицу. -Тогда я позвоню.	пусть выселять улица позвонить
-Анатолий, я прошу вас, не звоните никому.	анатолий просить звонить никто
-Успокойтесь, я буду звонить не в полицию.	успокаиваться звонить полиция
-А кому? -Кому нужно.	нужно
-Фёдор Михайлович, здравствуйте. Сидите, не вставайте.	федор михайлович здравствовать сидеть вставать
-Опять вы? -Мы.	
Протокол допроса гражданина Латвии Иглитиса,	протокол допрос гражданин латвия иглитис
которому вы продали одну из украденных фибул.	который продавать украсть фибула
Это вот на латышском языке, а это на русском языке.	это латышский язык это русский язык
-Как видите, наша история оказалась не только интересной,	видеть наш история оказываться интересный
но и документальной.	документальный
-Да, я украл.	украсть
Я украл, когда профессор был на конференции.	украсть профессор конференция
Послушайте, я украл, но я никого не убивал, клянусь вам.	послушать украсть никто убивать клясться
-Согласно данным экспертизы, вы невиновны в убийстве.	согласно данные экспертиза невиновный убийство
"Что касается статьи ""кража"", то, к сожалению, срок давности истёк."	"касаться статья кража "",  сожаление срок давность истекать"
-Скажите, а профессору вернут фибулы? -Латышскую - нет.	сказать профессор вернуть фибула латышский
По их законам, любая вещь или имущество с криминальным прошлым,	закон любой вещь имущество криминальный прошлое
попавшее на территории Латвии, конфискуется в пользу государства.	попадать территория латвия конфисковаться польза государство
А вторую вернут, как только мы закроем дело об убийстве. Всё, пошли.	второй вернуть закрывать дело убийство пойти
-Послушайте.	послушать
Я понимаю, что в ваших глазах я выгляжу подонком,	понимать ваш глаз выглядеть подонок
но у меня к вам будет одна просьба.	просьба
-Я понимаю, Лев Емельянович, что не заслуживаю даже намёка	понимать лев емельянович заслуживать намек
на ваше прощение, но тем не менее.	ваш прощение менее
-Оставьте всё в прошлом. Тем более майор мне сказал,	оставлять прошлое майор сказать
что по окончании следствия одну фибулу мне всё-таки вернут.	окончание следствие фибула все-таки вернуть
-Да, да.	
-Кофе? -Я не откажусь.	кофе отказываться
-Дорогой профессор, это для вашей коллекции.	дорогой профессор это ваш коллекция
-Что это?	это
Позвольте взглянуть.	позволять взглядывать
Бог мой!	бог
Это же...	это ...
Это же гемма.	это гемма
Времён Тита!	время тит
Где вы её достали?	доставать
Она же стоит бешеных денег.	стоить бешеный деньги
Какие, к дьяволу, фибулы!	дьявол фибула
Нет.	
Нет, я взять это не могу.	взять это мочь
-Это не обсуждается, но это ещё не всё.	это обсуждаться это
Здесь постановление совета директоров о том, что со вчерашнего дня	постановление совет директор вчерашний день
вы являетесь обладателем десятипроцентного пакета акций	являться обладатель десятипроцентный пакет акция
моей фирмы, и это не обсуждается. -Бог мой!	фирма это обсуждаться бог
Спасибо.	спасибо
Простите, Федя, а что же Катенька Ермолаева?	прощать федя катенька ермолаев
Поверьте, я печалюсь, что у вас там как-то не сложилось.	поверять печалиться как-то складываться
Вы очень красиво ухаживали.	очень красиво ухаживать
-Это та самая Ермолаева, которая в институте истории работает?	это самый ермолаев который институт история работать
-Да. Да-да, замечательно работает. Знаете, уже доктор наук.	замечательно работать знать доктор наука
Так что же у вас произошло?	происходить
Вы простите, если я вторгаюсь в интимную сферу.	прощать вторгаться интимный сфера
Если так, то ответа не жду.	ответ ждать
-Да нет, не было никакой сферы, профессор.	никакой сфера профессор
У нас до этого просто не дошло.	это просто доходить
На 4 курсе перед сессией она меня просто в один прекрасный день отшила.	4 курс сессия просто прекрасный день отшивать
Я пошел к ней выяснять, в чём дело, тут она меня уже отшила по фене.	пойти выяснять дело отшивать феня
-Как?	
-У неё папа в милиции тоже работал.	папа милиция работать
Честно сказать, я из её слов половины не понял тогда.	честно сказать слово половина понимать
-Припоминаю.	припоминать
Как-то она тогда очень изменилась, я бы даже сказал, замкнулась в себе.	как-то очень изменяться сказать замыкаться
Она отказалась приходить на занятия, если они проводились у меня дома.	отказываться приходить занятие проводиться дома
-А я прошу прощения, а когда вы, так сказать, заимствовали фибулу,	просить прощение сказать заимствовать фибула
вторая была на месте? -Ну да, она оставалась там.	второй место оставаться
-Екатерина Викторовна, мы опрашиваем всех студентов,	екатерина викторовна опрашивать студент
которые посещали спецсеминар профессора Телегина в 2001 году.	который посещать спецсеминар профессор телегин 2001 год
-А в связи с чем это?	связь это
-В связи со смертью Воробьёва Вячеслава Николаевича.	связь смерть воробьев вячеслав николаевич
-Это кто?	это
-Сосед Телегина по лестничной площадке.	сосед телегин лестничный площадка
-Да, помню, был такой.	помнить
-Был. Был да сплыл.	сплывать
Как раз в 2001 году, где-то в середине примерно, он и был убит.	2001 год где-то середина примерно убивать
-Сожалею, но я этого не знала.	сожалеть это знать
-Не знали?	знать
Уже после выпуска вы посещали профессора Телегина?	выпуск посещать профессор телегин
-Возможно, я не помню. -Вот как.	возможно помнить
Профессор говорит, что как раз примерно в это же время	профессор говорить примерно время
вы перестали ходить к нему в гости.	переставать ходить гость
-Возможно. Прошло очень много времени.	возможно проходить очень время
-Я понял. Тогда у меня к вам ещё один вопрос, последний.	понимать вопрос последний
Примерно в этот же период вы прекратили свои отношения	примерно период прекращать свой отношение
с однокурсником Кленовым, почему?	однокурсник кленовый почему
-А это как-то связано с убийством?	это как-то связанный убийство
-Это как раз таки мы и пытаемся понять.	это таки пытаться понимать
-Ну хорошо.	
Я тогда решила, что мои отношения с Федей отвлекают меня от науки	решать отношение федя отвлекать наука
и учёбы. Такой ответ вас устроит? -Вполне.	учеба ответ устраивать вполне
-Давайте выпьем за вас, Танечка. За нашу встречу.	давать выпивать танечка наш встреча
За этот замечательный фестиваль самодеятельной песни.	замечательный фестиваль самодеятельный песня
Я ведь также, как и вы, обожаю мастеров этого жанра.	также обожать мастер жанр
А в вас влюбился с первого взгляда.	влюбляться первый взгляд
-Здравствуй, Коля.	здравствовать коля
-Здравствуйте.	здравствовать
Я выпью? -Пей, Коля, это твоё последнее.	выпивать пить коля это твой последний
-Куда теперь? -Домой, Коля, домой.	домой коля домой
-Ну, я пошёл.	пойти
-Майор! Майор!	майор майор
Хотел спасибо сказать насчёт профессора.	хотеть спасибо сказать насчет профессор
-Да пожалуйста.	пожалуйста
-Я про Катьку Ермолаеву в тот вечер не всё сказал. Считай, из гордости.	катька ермолаев вечер сказать считать гордость
Сегодня подумал... В общем, может, поможет.	сегодня подумать ... общий мочь помогать
-Долго рассказывать? -Да нет.	долго рассказывать
В общем, я её лет 10 назад нашёл, предложил возобновить отношения.	общий год 10 назад находить предлагать возобновлять отношение
Она сказала, что через неделю замуж выходит.	сказать неделя замуж выходить
-За кого?	
-За Егора Ушакова.	егор ушаков
Он на два курса старше нас учился, после распределения она к нему	курс старый учиться распределение
в отдел попала.	отдел попадать
-Только не вышла она за Ушакова замуж, она вообще замужем не была.	выходить ушаков замуж вообще замужем
-Значит ей, наверное, так лучше одной.	значит наверное
Ладно. Бывай, майор. -Давай, давай. Спасибо.	ладно бывать майор давать давать спасибо
Егор Семёнович Ушаков? -Да.	егор семенович ушаков
-Майор Чернов, УВД по Юго-Востоку. У меня к вам есть вопрос.	майор чернов увд юго-восток вопрос
-У меня очень мало времени, поэтому давайте. Что вас интересует?	очень мало время поэтому давать интересовать
-Не волнуйтесь, я быстро. Вы помните некую Екатерину Ермолаеву?	волноваться быстро помнить некий екатерина ермолаев
Она была вашей невестой. -Конечно помню.	ваш невеста помнить
-Так вот.	
Не скажете, почему она не пришла к вам в ЗАГС, сбежала из-под венца?	сказать почему приходить загс сбегать из-под венец
-Давайте потише, во-первых. А во-вторых, я не знаю.	давать тихо во-первых во-вторых знать
Не знаю. Она меня просто отшила, и всё.	знать просто отшивать
Даже сам папа, майор, не смог её вразумить.	папа майор смочь вразумлять
-Майор Ермолаев? -Ну да, майор Ермолаев.	майор ермолаев майор ермолаев
-А сейчас, значит, полковник Ермолаев.	значит полковник ермолаев
