cleaned_text	lemm_text
Они играют не последнюю роль в его расчётах.	они играть последний роль расчёт
Дело не в этом.	дело это
Видите ли, идеал Бастида...	видеть ли идеал бастида
...добродетель с гарантией.	добродетель гарантия
Я начинаю понимать, что вы хотите мне предложить.	я начинать понимать хотеть предложить
Бастид со своим полком на Корсике, до конца года.	бастид свой полок корсика конец год
У вас много времени.	у время
Вы хотите сказать...?	вы хотеть сказать
-Она просто цветок. -Вы так думаете?	она просто цветок вы думать
Пройдёт медовый месяц, он...	пройти медовый месяц он
...вернётся и станет посмешищем всего Парижа.	вернуться стать посмешище париж
-Но.... -Да.	но да
Любовь и месть. Вы это любите.	любовь месть вы это любить
Нет, не могу.	нет мочь
Что?	что
Я не могу.	я мочь
-Почему же? -Это слишком легко.	почему же это слишком легко
В самом деле.	в самый дело
Она ничего не видела.	она видеть
Она ничего не знает. И ей всё интересно.	она знать и весь интересно
Она окажется на спине...	она оказаться спина
...прежде чем я успею одарить её цветами.	прежде успеть одарить её цвета
Любой мужчина способен на это.	люба мужчина способный это
Я должен беречь свою репутацию.	я должный беречь репутация
Думаю, мне придётся рассказать вам всё.	думать прийтись рассказать весь
-Конечно. -Хорошо.	конечно хорошо
Моя тётя сейчас в замке не одна.	мой тётя замок один
У неё гостит молодая женщина.	у она гостить молодая женщина
Мадам де Турвель.	мадам де турвель
Должно быть, вы шутите.	должный быть шутить
Соблазнить женщину, известную своими строгими взглядами...	соблазнить женщина известный свой строгий взгляд
...религиозным пылом и счастливым браком....	религиозный пыл счастливый брак
Что может быть престижнее?	что престижный
Мне кажется, это унизительно, иметь в соперниках мужа.	я кажется это унизительно иметь соперник муж
Здесь поражение - неприлично, а успех - банален.	здесь поражение неприлично успех банальный
А где сейчас месье де Турвель?	а месье де турвель
Председательствует в каком-то суде, в Бургундии.	председательствовать какомтый суд бургундия
Вряд ли вы познаете настоящее наслаждение.	вряд познать настоящее наслаждение
О, да.	о да
Я не собираюсь бороться с её предрассудками.	я собираться бороться её предрассудок
Пусть продолжает верить в Бога, добродетель, святость брака...	пусть продолжать верить бог добродетель святость брак
...и всё равно не устоит.	и весь равно устоять
Я хочу увидеть, как она...	я хотеть увидеть она
...предаст всё, что было самым главным в её жизни.	предать весь самый главное её жизнь
Вам это близко.	вы это близко
Ведь предательство - ваше любимое слово.	ведь предательство ваш любимый слово
Нет, нет...	нет нет
"...""жестокость""."	жестокость
Это звучит благороднее.	это звучать благородный
-Как поживает Бельрош? -Я им вполне довольна.	как поживать бельрош я вполне довольный
Он ваш единственный любовник?	он ваш единственный любовник
Да.	да
Думаю, вам нужен ещё один.	думать нужный ещё один
Верность вредна для здоровья.	верность вредный здоровье
Вы ревнуете?	вы ревновать
Конечно, ревную. Бельрош вас недостоин.	конечно ревновать бельрош недостойный
Я думала, он ваш самый близкий друг.	я думать ваш самый близкий друг
И поэтому я знаю, о чём говорю.	и поэтому знать что говорить
Нет, вы должны обязательно изменить ему.	нет должный обязательно изменить он
Со мной, например.	с я например
Вы отказали мне в услуге...	вы отказать услуга
...и на что-то надеетесь?	и чтоть надеяться
Потому, что это слишком просто. И не было бы чувства победы.	потому это слишком просто и чувство победа
Я должен следовать своей судьбе.	я должный следовать свой судьба
Я должен быть верен...	я должный верный
...своему призванию.	свой призвание
Ну, хорошо.	ну хорошо
Возвращайтесь, когда завоюете мадам де Турвель.	возвращаться завоевать мадам де турвель
Да.	да
И я предложу вам...	и предложить вы
...награду.	награда
Моя любовь.	мой любовь
Но я потребую доказательств.	но потребовать доказательство
Разумеется.	разумеется
Письменных доказательств.	письменный доказательство
Неоспоримых.	неоспоримый
Нельзя ли мне получить небольшой аванс?	нельзя получить небольшой аванс
Доброй ночи, виконт.	добрый ночь виконт
Где же вы были?	где быть
Как тянется время без вас.	как тянуться время вы
Час кажется столетием.	час кажется столетие
Я говорила вам, будет гораздо лучше...	я говорить вы гораздо хороший
...если вы перестанете сыпать цитатами из модных романов.	если перестать сыпать цитата модный роман
Чудесный день, прогуляемся.	чудесный день прогуляться
Вы не причащались сегодня.	вы причащаться сегодня
Нет.	нет
Могу ли я спросить, почему?	мочь спросить почему
У меня ужасная репутация, полагаю, вы знаете об этом.	у ужасный репутация полагать знаете это
Да, меня предупредили.	да предупредить
Предупредили? Кто же?	предупредить кто же
Друг.	друг
Всю жизнь меня окружали безнравственные люди.	весь жизнь окружать безнравственный человек
Я позволял себе поддаваться их влиянию...	я позволять поддаваться влияние
...и подчас гордился, если мне удавалось превзойти их.	и подчас гордиться удаваться превзойти они
-А теперь? -Теперь я часто...	а теперь теперь часто
...чувствую себя недостойным.	чувствовать недостойный
Но именно тогда вы обретаете достоинство.	но именно обретать достоинство
Я убеждён, что человек должен совершенствовать себя.	я убедить человек должный совершенствовать себя
Шевалье...	шевалье
...вы не знакомы с моей кузиной, мадам де Воланж?	вы знакомый мой кузина мадам де воланж
Это шевалье Дансени.	это шевалье дансени
И дочь мадам, Сесиль.	и дочь мадам сесиль
Скажите нам, как вам опера.	сказать мы опера
Она божественна, правда?	она божественный правда
Месье Дансени - один из тех оригиналов, что приходят...	месье дансени тот оригинал приходить
...сюда слушать музыку.	сюда слушать музыка
Я буду ждать следующей встречи.	я быть ждать следующий встреча
Милый юноша...	милый юноша
...но, к сожалению, без гроша.	но сожаление грош
Один из лучших учителей музыки в городе.	один хороший учитель музыка город
Вы бы могли нанять его.	вы мочь нанять он
Как твои дела с горничной мадам де Турвель?	как твой дело горничный мадам де турвель
Признаюсь, мой господин, Жюли - это довольно скучно.	признаться господин жюли это довольно скучно
И если бы я не был вашим верным слугой...	и ваш верный слуга
...я бы её сразу бросил.	я её сразу бросить
Хотя, что ещё остаётся делать в деревне?	хотя ещё оставаться делать деревня
Меня не так интересуют интимные подробности, как...	я интересовать интимный подробность как
...её согласие приносить мне почту мадам де Турвель.	её согласие приносить почта мадам де турвель
-Она не станет красть письма. -Не станет?	она стать красть письмо не стать
Вы же лучше меня их знаете.	вы знаете
Их можно заставить делать то, что они хотят.	они заставить делать то хотеть
Но заставить их делать то, что нужно тебе...	но заставить делать то нужно ты
...почти невозможно.	почти невозможно
Ничего не выйдет.	ничто выйти
Мне нужно знать, кто пишет ей про меня.	я нужно знать писать я
Зря вы беспокоитесь об этом.	зря беспокоиться это
Она сказала Жюли, что не верит, будто вы охотитесь по утрам.	она сказать жюли верить охотиться утро
Сказала, что пошлёт кого-нибудь проследить за вами.	сказать послать когонибудь проследить вы
И я вам так скажу, подождите.	и сказать подождать
Сколько от него шума.	сколько шум
Он сразу помчится к ней и всё расскажет.	он сразу помчаться весь рассказать
Не будем облегчать ему задачу.	не быть облегчать задача
Чем вы тут занимаетесь?	чем заниматься
Конфискую их имущество, месье.	конфисковать имущество месье
Но разве вам не объяснили? Месье Арман болен.	но объяснить месье арман больной
Не я устанавливаю законы. Я лишь исполняю приказы.	не устанавливать закон я лишь исполнять приказ
Все должны платить налоги.	весь должный платить налог
Сколько он задолжал?	сколько задолжать
Сколько?	сколько
Пятьдесят шесть ливров.	пятьдесят шесть ливр
-Заплати ему. -Да, господин.	заплатить он да господин
Месье Арман....	месье арман
Думаю, вы меня не знаете.	думать знаете
Знаю, месье виконт.	знать месье виконт
Пожалуйста, не вставайте.	пожалуйста вставать
-Я должен. Забирают мебель. -Нет, не забирают.	я должный забирать мебель нет забирать
У вас ничего не заберут.	у забрать
Это поможет вам. Берите.	это помочь вы брать
Мне, господин....	я господин
Пятьдесят шесть ливров, чтобы спасти целую семью.	пятьдесят шесть ливр спасти целовать семь
Ведь это совсем мало.	ведь это мало
В наше время найдётся много таких семей...	в наш время найтись такой семья
...в любой деревне страны.	в люба деревня страна
В самом деле?	в самый дело
Эта семья была весьма удачно подобрана.	этот семья весьма удачно подобрать
Весьма почтенная...	весьма почтенный
...сентиментальная до слёз и без красивых дочек. Молодец.	сентиментальный слеза красивый дочка молодец
Рад служить, мой господин.	рад служить господин
И эта раболепная благодарность. Очень трогательно.	и этот раболепный благодарность очень трогательно
-Я чуть не прослезился. -Дижон, это от её мужа.	я прослезиться дижон это её муж
А это, должно быть, от того самого друга.	а это должный быть самый друг
Где ты встречаешься с Жюли?	где встречаться жюли
В моей комнате, господин.	в мой комната господин
-А сегодня она придёт? -Боюсь, что да.	а сегодня прийти бояться да
Придётся к вам ворваться.	прийтись ворваться
Вдруг шантаж окажется убедительнее подкупа.	вдруг шантаж оказаться убедительный подкуп
В два часа тебя устроит?	в час устроить
Я не хочу вам мешать. Тебе времени хватит?	я хотеть мешать ты время хватить
Вполне, господин.	вполне господин
Так это правда, о месье Армане?	так это правда месье арман
Я не знаком ни с кем, кого бы так звали.	я знак кто кто звать
Признавайтесь, месье.	признаваться месье
Мой посыльный проходил мимо...	мой посыльный проходить мимо
...и видел вас в деревне сегодня утром.	и видеть деревня сегодня утром
Стоит ли обращать внимание на сплетни слуг.	стоить обращать внимание сплетня слуга
Но это правда, не так ли?	но это правда ли
Ну...	ну
...да.	да
Это правда.	это правда
Мой дорогой, позволь тебя обнять.	мой дорогой позволить обнять
Не понимаю, как такой великодушный человек...	не понимать великодушный человек
...может вести беспутную жизнь.	мочь вести беспутный жизнь
Боюсь, что вы преувеличиваете...	бояться преувеличивать
...и моё великодушие и моё беспутство.	и мой великодушие мой беспутство
Если бы я знал, кто дал вам столь жуткие сведения обо мне....	если знать дать столь жуткий сведение о я
Но я не знаю, и поэтому...	но знать поэтому
...позвольте мне объясниться.	позволить объясниться
Ключ к этому парадоксу лежит в слабости моего характера.	ключ это парадокс лежать слабость мой характер
Как великодушие можно приписать слабости?	как великодушие приписать слабость
Это была сильная реакция на...	это сильный реакция на
...новое влияние в моей жизни.	новое влияние мой жизнь
Ваше.	ваш
Вы видите, как я слаб?	вы видеть слабый
Я обещал себе, что никогда не скажу об этом вам.	я обещать себя сказать вы
Но сейчас, глядя на вас....	но сейчас глядеть вы
Не тревожьтесь...	не тревожиться
...у меня нет дурных намерений.	у дурной намерение
Я бы не осмелился оскорбить вас.	я осмелиться оскорбить вы
Но я люблю вас.	но любить вы
Я обожаю вас.	я обожать вы
Прошу вас, помогите мне.	просить вы помочь я
-Я звонил несколько раз. -Я не слышал.	я звонить несколько раз я слышать
-Подай мне горячую воду. -Сию минуту, мой господин.	подать горячий вода сей минута господин
Не шевелись.	не шевелиться
-Азолан.... -Да?	азолана да
Подожди в моей комнате.	подождать мой комната
Ты знаешь, что я не одобряю такое поведение, Жюли.	ты знаешь одобрять такой поведение жюли
Знаю, господин.	знать господин
-Можешь на меня положиться. -Благодарю вас.	мочь положиться благодарить вы
Конечно, при условии, что ты примешь моё предложение.	конечно условие принять мой предложение
Нет. Ничего подобного.	нет ничто подобный
Я хочу видеть всю почту...	я хотеть видеть почта
...мадам де Турвель со дня её приезда сюда...	мадам де турвель день её приезд сюда
...и каждое письмо, которое она будет отправлять.	и каждый письмо который отправлять
Но я не могу--	но мочь
Принесёшь их Азолану завтра в полночь.	принести азолана завтра полночь
Это тебе за беспокойство.	это ты беспокойство
Будет очень нехорошо, если я отвечу на письма месье Дансени?	быть очень нехорошо ответить письмо месье дансени
-При данных обстоятельствах, да. -При каких обстоятельствах?	при дать обстоятельство да при какой обстоятельство
Я не должна говорить тебе это...	я должный говорить ты это
...но я так к тебе привязалась....	но ты привязаться
Прошу вас, скажите.	просить вы сказать
Тебя выдают замуж.	ты выдавать замуж
-За кого? -Я его почти не знаю.	за кто я знать
Граф де Бастид.	граф де бастид
-Какой он? -Ну....	какой он ну
Он вам не нравится?	он нравиться
Дело не в этом. Он человек довольно странных взглядов.	дело это он человек довольно странный взгляд
-И весьма серьёзный. -Сколько ему лет?	и весьма серьёзный сколько год
 -36! Это же старик!	36 это старик
А когда?	а когда
В будущем году, кажется.	в будущее год кажется
Я знаю, как ты могла бы писать месье Дансени.	я знать мочь писать месье дансени
О, мадам.	о мадам
Если бы ты позволила мне читать ваши письма...	если позволить читать ваш письмо
...мне было бы спокойней.	я спокойный
Но я не могу показать вам уже отправленные письма.	но мочь показать отправить письмо
Надеюсь, вы хорошо спали, мадам. О себе я этого сказать не могу.	надеяться спасть мадам о сказать мочь
Я надеялась, что вы всё-таки уважаете меня.	я надеяться всётаки уважать я
Конечно же, я уважаю вас!	конечно же уважать вы
Вы оскорбили меня. Это непростительно.	вы оскорбить я это непростительно
Это подтверждает всё, что я слышала о вас.	это подтверждать весь слышать вы
Я начинаю думать, что вы запланировали всё это.	я начинать думать запланировать весь это
Но я не знал, что вы здесь.	но знать здесь
Но даже если бы я знал, это было бы неважно.	но знать это неважно
Поймите, до того, как я увидел вас, я испытывал лишь желания.	понять тот увидеть вы испытывать лишь желание
Любовь, никогда.	любовь никогда
-Довольно. -Нет, нет...	довольно нет нет
...вы обвинили меня.	вы обвинить я
Дайте же мне возможность оправдаться.	дать возможность оправдаться
Нет, я не буду отрицать, что я слышал о вашей красоте...	нет быть отрицать слышать ваш красота
...но дело сейчас не в этом.	но дело это
Узнав вас, я понял...	узнать вы понять
...что красота не самое большое ваше достоинство.	что красота самый большой ваш достоинство
Меня покорила ваша добродетель.	я покорить ваш добродетель
Она пленила меня.	она пленить я
Я не понимал, что со мной происходит.	я понимать я происходить
И лишь когда я начал испытывать физическую боль...	и лишь начать испытывать физический боль
...всякий раз, когда вы выходили...	всякий раз выходить
...из комнаты, вот тогда я понял. Я влюбился.	из комната понять я влюбиться
Первый раз в жизни я знал, что это безнадёжно...	один жизнь знать это безнадёжно
...но это уже не имело значения.	но это иметь значение
Я даже не мечтаю обладать вами, я хочу быть достойным вас.	я мечтать обладать вы хотеть достойный вы
Скажите, что мне делать.	сказать делать
Как мне вести себя. Я сделаю всё, что вы скажете.	как вести себя я сделать весь сказать
Я хочу, чтобы вы покинули этот дом.	я хотеть покинуть дом
Не вижу в этом необходимости.	не видеть необходимость
Вы потратили всю свою жизнь, чтобы сделать это необходимым.	вы потратить жизнь сделать это необходимый
И если вы откажетесь, придётся уехать мне.	и отказаться прийтись уехать я
Хорошо, как скажете.	хорошо сказать
Спасибо.	спасибо
Могу ли я попросить вас об ответной услуге?	мочь попросить ответный услуга
Думаю, будет справедливо, если вы сообщите мне...	думать справедливо сообщить я
...кто из ваших друзей сумел опорочить моё имя.	кто ваш друг суметь опорочить мой имя
Если они предупредили меня о вас...	если предупредить вы
...как же я могу отплатить им предательством.	как мочь отплатить предательство
Но вы обесцениваете ваше великодушное решение...	но обесценивать ваш великодушный решение
...используя его для недостойной торговли.	использовать недостойный торговля
Мне уже ничего не надо.	я надо
Надеюсь, просьба позволить мне писать вам, это не торговля.	надеяться просьба позволить писать вы это торговля
-Ну… -И молить вас о милости...	ну… и молить милость
...отвечать на мои письма.	отвечать мой письмо
Одна переписка с вами...	один переписка вы
...может опорочить репутацию порядочной женщины.	мочь опорочить репутация порядочный женщина
Вы решительно отвергаете мои самые покорные просьбы.	вы решительно отвергать мой самый покорный просьба
-Я не говорила этого. -Вы так несправедливы...	я говорить это вы несправедливый
...что не хотите проявить ко мне даже каплю доброты?	что хотеть проявить к капля доброта
Мне хотелось бы доказать вам, что...	я хотеться доказать вы что
...в отношении к вам нет ни ненависти, ни отвращения, но…	в отношение ненависть отвращение но…
Но что?	но что
Послушай это:	послушать это
"""Он точно знает, что может действовать без риска..."	он точно знать действовать риска
...гарантируя свою безопасность...	гарантировать безопасность
"...жестоко мучая только слабые жертвы: женщин""."	жестоко мучить слабый жертва женщина
Мадам де Воланж....	мадам де воланж
-До свидания, тётушка. -До свидания, мальчик.	до свидание тётушка до свидание мальчик
-Месье, прошу.... -Я скоро напишу.	месье просить я скоро написать
Моя дорогая мадам де Турвель...	мой дорогой мадам де турвель
...наконец я добрался...	наконец добраться
-Лежи смирно, я сказал…	лежать смирно сказал…
...до своего стола...	до свой стол
...сейчас бурная ночь...	сейчас бурный ночь
...и в этот час...	и час
...меня...	я
...бросает...	бросать
...то в жар...	то жар
...то в холод...	то холод
...и наоборот.	и наоборот
Несмотря на все муки...	несмотря мука
...я уверен, что в эту минуту...	я уверенный минута
...я более счастлив, чем вы.	я счастливый вы
Мы допишем потом, ладно?	мы дописать потом ладный
Ваша кузина, эта дрянь...	ваш кузина этот дрянь
...де Воланж хотела разлучить меня с мадам де Турвель.	де воланж хотеть разлучить мадам де турвель
Что же, я заставлю её поплатиться за это.	что же заставить её поплатиться это
Тот ваш план погубить её дочь - уже есть какие-то результаты?	тот ваш план погубить её дочь какиеть результат
Я могу вам помочь?	я мочь помочь
Я в вашем распоряжении.	я ваш распоряжение
Ну, что же...	ну же
...да.	да
Я сказала Дансени, что вы будете его доверенным лицом.	я сказать дансени быть доверенный лицо
Вы должны укрепить его решимость, как говорится.	вы должный укрепить решимость говориться
Я подумала, ему надо помочь.	я подумать помочь
Помочь? Ему не нужна помощь, ему нужны препятствия.	помочь он нужный помощь нужный препятствие
И очень высокие, тогда он...	и очень высокий он
...неизбежно упадёт на неё.	неизбежно упасть она
Но его дела не слишком хороши.	но дело слишком хороший
Они просто ужасны.	они просто ужасный
Как большинство интеллектуалов, он удивительно глуп.	как большинство интеллектуал удивительно глупый
Меня часто восхищает ваша изобретательность.	я часто восхищать ваш изобретательность
У меня нет выбора. Я женщина.	у выбор я женщина
Женщины обязаны быть более ловкими, чем мужчины.	женщина обязать ловкий мужчина
Нашу жизнь и репутацию легко погубить несколькими словами.	наш жизнь репутация легко погубить несколько слово
Так что приходится не только изобретать, но и находить...	так приходиться изобретать находить
...пути к отступлению, которых не знает никто другой.	путь отступление который знать никто другой
Я добилась успеха, ибо знала...	я добиться успех ибо знать
...я рождена, чтобы повелевать вашим полом, и мстить за свой.	я родить повелевать ваш полый мстить свой
Да, но я спрашиваю, как?	да спрашивать как
Я вышла в свет в 15 лет.	я выйти свет 15 год
Я уже знала, что роль, выпавшая на мою долю...	я знать роль выпасть мой доля
...требует молчания и повиновения...	требовать молчание повиновение
...и это дало мне возможность наблюдать и слушать.	и это дать возможность наблюдать слушать
Не то, что люди мне говорили, это, как правило, неинтересно...	не то человек говорить это правило неинтересно
...а то, что они пытались скрыть за словами.	а то пытаться скрыть слово
Я держалась беспристрастно.	я держаться беспристрастно
Научилась выглядеть весёлой, а под столом...	научиться выглядеть весёлый стол
...втыкать вилку в ладонь.	втыкать вилка ладонь
Я стала...	я стать
...виртуозом обмана.	виртуоз обман
Меня привлекали не развлечения, а знания.	я привлекать развлечение знание
Я советовалась с моралистами, как надо выглядеть.	я советоваться моралист выглядеть
С философами, как надо думать.	с философ думать
С писателями, чтобы знать, как себя выгодно вести.	с писатель знать выгодно вести
И, в конце концов, я свела всё в удивительно простой принцип...	и конец конец свести весь удивительно простой принцип
...победи или умри.	победить умереть
Значит, вы несокрушимы?	значит несокрушимый
Я могу получить любого мужчину.	я мочь получить любой мужчина
Захочет разболтать, и не сможет.	захотеть разболтать смочь
В этом всё дело.	в весь дело
И со мной тоже?	и я тоже
Я захотела вас до знакомства.	я захотеть знакомство
Для самоутверждения.	для самоутверждение
Потом, когда вы домогались меня...	потом домогаться я
...я вас очень хотела.	я очень хотеть
Единственный раз, когда верх одержало моё желание.	единственный раз верх одержать мой желание
Единоборство.	единоборство
Мадам де Воланж....	мадам де воланж
Вы написали, что это срочно.	вы написать это срочно
Уже несколько дней я не могу думать ни о чём другом.	уже несколько день мочь думать что друг
Прошу, садитесь. У меня есть основание полагать...	просить садиться у основание полагать
...как бы мне выразиться...	как выразиться
...что опасная связь возникла между вашей дочерью...	что опасный связь возникнуть ваш дочь
...и шевалье Дансени.	и шевалье дансени
О, нет, это полная нелепость.	о нет это полный нелепость
Сесиль ещё дитя. Она ничего не понимает.	сесиль ещё дитя она понимать
А Дансени порядочный молодой человек.	а дансени порядочный молодая человек
Скажите...	сказать
...Сесиль ведёт большую переписку?	сесиль вести большой переписка
А в чём дело?	а что дело
В начале недели я зашла к ней.	в начало неделя зайти она
Просто постучала и вошла.	просто постучать войти
Она прятала какой-то конверт...	она прятать какойтый конверт
...в верхний правый ящик своего бюро...	в верхний правый ящик свой бюро
...и я случайно заметила...	и случайно заметить
...там лежала целая кипа одинаковых конвертов.	там лежалый целый кипа одинаковый конверт
Я очень вам благодарна.	я очень благодарный
Я не покажусь вам назойливой, если позволю себе дать совет?	я показаться назойливый позволить дать совет
Нет, нет.	нет нет
Если я не ошибаюсь...	если ошибаться
...вы говорили виконту де Вальмону...	вы говорить виконт де вальмона
...что его тётя приглашала вас погостить в её замке.	что тётя приглашать погостить её замок
Она приглашала, да, много раз.	она приглашать да раз
Поездка в деревню, возможно, самое лучшее.	поездка деревня возможно самый хороший
Благодарю вас.	благодарить вы
Вы хотели препятствий.	вы хотеть препятствие
Вы абсолютно порочная особа.	вы абсолютно порочный особа
А вы хотели заставить мою кузину страдать.	а хотеть заставить мой кузина страдать
Вы неподражаемы.	вы неподражаемый
Я облегчила вам задачу.	я облегчить задача
Но мне это сейчас неудобно.	но это неудобно
Графиня де Болье пригласила меня погостить.	графиня де болье пригласить погостить
Вам придётся ей отказать.	вы прийтись отказать
Но графиня обещала показать свои знаменитые сады.	но графиня обещать показать свой знаменитый сад
Похоже, пальцы её мужа уже не так ловки, как прежде.	похоже палец её муж ловкий прежде
Возможно.	возможно
Я слышала, что все его друзья - садовники.	я слышать друг садовник
Неужели?	неужели
Вы хотите отомстить за себя.	вы хотеть отомстить себя
А я за себя. Есть только одно место, где вам надо быть.	а себя есть один место быть
Возвращаться к тётушке?	возвращаться тётушка
К тётушке.	к тётушка
Кстати, там у вас есть ещё одно дело.	кстати ещё один дело
Вы же должны представить мне доказательства, не так ли?	вы должный представить доказательство ли
А вам не кажется, что было бы весьма великодушно...	а кажется весьма великодушно
...доказать вашу уверенность в моих способностях...	доказать ваш уверенность мой способность
...поверив моему слову, что они уже есть?	поверить мой слово есть
Они нужны мне в письменном виде.	они нужный письменный вид
-А теперь оставьте меня. -Оставить вас? Почему?	а оставить я оставить вы почему
-Потому что я голодна. -Да?	потому голодный да
У меня тоже хороший аппетит.	у хороший аппетит
Ступайте домой и поешьте.	ступать домой поесть
В письменном виде.	в письменный вид
Тебе будет приятно услышать, что Арман поправился...	ты приятно услышать арман поправиться
...и работает.	и работать
Кто?	кто
Месье Арман!	месье арман
Ты так помог его семье.	ты помочь семья
Ах, да!	ах да
Когда мой племянник приезжал сюда в прошлый раз, случайно...	когда племянник приезжать сюда прошлый раз случайно
...узнали, что он ходил--	узнать ходить
Как вы себя чувствуете, мадам?	как чувствовать мадам
Извините, что перебил вас, тётя.	извинить перебить вы тётя
Мне вдруг показалось, что...	я показаться что
...мадам де Турвель стало дурно.	мадам де турвель стать дурно
-Нет, я хорошо себя чувствую. -Вам нужно на свежий воздух.	нет чувствовать вы нужно свежий воздух
Может быть, у вас это от духоты?	мочь быть это духота
Я уверен, что мадам де Воланж, как всегда, права.	я уверенный мадам де воланж всегда право
Лучше пройтись по саду.	хороший пройтись сад
Да, прогуляемся в саду. Там, кажется, не слишком холодно.	да прогуляться сад там кажется слишком холодный
Свежий воздух вас исцелит.	свежий воздух исцелить
Обед был слишком плотный.	обед слишком плотный
Сомневаюсь, что дело в этом.	сомневаться дело это
Вернётесь за ней.	вернуться она
Мадемуазель!	мадемуазель
Я не хочу вызывать подозрений, поэтому буду краток.	я хотеть вызывать подозрение поэтому быть краткий
Письмо от шевалье Дансени.	письмо шевалье дансени
-Да, я подумала-- -Передача этих писем...	да подумать передача этот письмо
...отнюдь не такое простое дело.	отнюдь такой простой дело
Я не могу каждый раз изобретать новый отвлекающий манёвр.	я мочь каждый изобретать новый отвлекать манёвр
Поэтому....	поэтому
Этот ключ такой же, как у вас.	этот ключ же вы
Я случайно узнал, что он лежит в комнате матушки...	я случайно узнать лежать комната матушка
...на камине и на нём голубая ленточка.	на камин он голубой ленточка
Возьмите его, привяжите голубую ленточку...	взять он привязать голубой ленточка
...и положите вместо того ключа от спальни.	и положить вместо ключ спальня
Принесёте ключ и через два часа мне сделают копию.	принести ключ час сделать копия
Я смогу доставлять письма Дансени и забирать ваши...	я смочь доставлять письмо дансени забирать ваш
...без всяких осложнений.	без всякий осложнение
В тумбочке возле постели...	в тумбочка возле постель
...вы найдёте перо и бутылочку масла...	вы найти перо бутылочка масло
...и смажете замок и дверные петли.	и смазать замок дверной петлить
Вы уверены, месье?	вы уверить месье
Положитесь на меня.	положиться я
И поверьте, мадемуазель...	и поверьте мадемуазель
...я не приемлю лишь одно качество - нечестность.	я приеметь лишь один качество нечестность
Надеюсь, вам лучше, мадам.	надеяться хороший мадам
Если мне и было нехорошо, то ясно, кто был причиной этого.	если нехорошо ясно причина это
Неужели это вы про меня?	неужели это я
-Вы обещали уехать отсюда. -И я уехал.	вы обещать уехать отсюда и уехать
Вы извините меня, мадам?	вы извинить я мадам
Скорее, ваша матушка.	скорее ваш матушка
Чем ты тут занимаешься?	чем заниматься
Я поднялась за вашей шалью.	я подняться ваш шаль
Почему вы сердитесь на меня?	почему сердиться я
Я могу предложить вам только дружбу. Вас это устроит?	я мочь предложить дружба вы это устроить
