cleaned_text	lemm_text
<i>Мы репортёры, ради Бога. Мы должны получать новости.</i>	iмы репортёр ради бог мы должный получать новостиi
<i>Преступление кажущееся бессмысленным.</i>	iпреступление кажущийся бессмысленнымi
<i>Мотивы Бартлетта остаются загадкой по сей день.</i>	iмотив бартлетта оставаться загадка сеять деньi
<i>Джонни Бартлетт.</i>	iджонни бартлеттi
<i>У него демоническое выражение лица.</i>	iу демонический выражение лицаi
<i>- Можно с тобой поговорить? - Позже.</i>	i можно ты поговорить позжеi
<i>Есть комментарии, Джонни?</i>	iбыть комментарий джонниi
<i>Запишите на мой счёт 12, сэр.</i>	iзаписать счёт 12 сэрi
<i>Это на одного больше, чем Старквезер.</i>	iэтый один большой старквезерi
<i>Шестью годами ранее, Чарльз Старквезер...</i>	iшестью годами ранее чарльз старквезерi
<i>убил в Небраске 11 человек.</i>	iубить небраска 11 человекi
<i>Полагаю, это делает меня врагом общества номер один!</i>	iполагать это делать враг общество номер одинi
<i>Пятнадцатилетняя Патриция Энн Брэдли...</i>	iпятнадцатилетний патриция энн брэдлиi
<i>дочь администратора больницы,</i>	iдочь администратор больницыi
<i>также была причастна к убийствам.</i>	iтакж причастный убийствамi
<i>Она была безумно влюблена в психопата Бартлетта.</i>	iон безумно влюбить психопат бартлеттаi
Это она!	это она
Я сегодня утром была у неё дома.	я сегодня утром она дом
Ну, замечательно, дорогая.	ну замечательный дорогой
Мы всего три месяца в городе,	мы месяц город
а ты уже подружилась с семейкой Мэнсона.	подружиться семейка мэнсон
<i>2200 вольт...</i>	i2200 вольтi
<i>оборвали жизнь Джонни Бартлетта, нераскаявшегося убийцы.</i>	iоборвать жизнь джонни бартлетта нераскаявшийся убийцыi
<i>Когда включили рубильник он прокричал:</i>	iкогда включить рубильник прокричалi
"""Мой рекорд 12. Побейте его""."	мой рекорд 12 побить он
<i>По некоторым предположениям, из-за судебной ошибки...</i>	iпо некоторые предположение изз судебный ошибкиi
<i>Патриция Энн Брэдли была приговорена к пожизненному заключению,</i>	iпатриция энн брэдлить приговорить пожизненный заключениюi
<i>несмотря на бездоказательность её активного участия.</i>	iнесмотреть бездоказательность её активный участияi
<i>в убийствах.</i>	iв убийствахi
<i>Пять лет назад Патриция Брэдли была условно-досрочно освобождена...</i>	iпять год назад патриция брэдлить условнодосрочный освобожденаi
<i>по решению губернатора штата.</i>	iпо решение губернатор штатаi
<i>Сегодня она живёт в затворничестве, вернувшись домой...</i>	iсегодня жить затворничество вернуться домойi
Надо было поджарить её вместе с Бартлеттом.	надо поджарить её вместе бартлетт
Но ей было всего 15 лет.	но 15 год
Она просто влюбилась не в того парня.	она просто влюбиться парень
Это могло бы случиться с кем угодно.	это мочь случиться кто угодный
Я не хочу, чтобы ты туда больше ездила.	я хотеть туда ездить
У меня мурашки от этого места.	у мурашка место
Я не думаю, что ты должен...	я думать должный
Да ладно, дорогая.	да ладный дорогой
Тигру становится одиноко.	тигр становиться одиноко
Угадай, что я сделал сегодня, милая?	угадать сделать сегодня милый
Я заказал столик в Экскалибуре.	я заказать столик экскалибур
Ты что, не помнишь, дорогая	ты что помнить дорогой
В этот вторник у нас годовщина.	в вторник годовщина
Я даже заказал наш любимый столик.	я заказать наш любимый столик
Ну как? Глупышка.	ну как глупышка
А это какого чёрта тут делает?	а это какой чёрт делать
Я же её порвал.	я её порвать
- Он что, сюда возвращался? - Кто?	он что сюда возвращаться кто
- Этот дебил, сломавший мою изгородь!	этот дебил сломать мой изгородь
На помощь! Рэй, на помощь!	на помощь рэй помощь
Он живой.	он живой
Рэй!	рэй
Рэй, сними меня!	рэй снять я
Зараза!	зараза
Люси, я не хочу, чтобы этот мошенник приезжал в мой дом!	люси хотеть мошенник приезжать дом
Наверняка есть какое-то рациональное объяснение всего этого.	наверняка какоеть рациональный объяснение это
Я просто не хочу, чтобы какой-то сгибатель ложек говорил мне что делать.	я просто хотеть какойтый сгибатель ложка говорить делать
Рэй, у нас полтергейст!	рэй полтергейст
Нет ничего, с чем не может разобраться полиция.	нет ничто разобраться полиция
Баннистер.	баннистереть
Доктор Лински, я уже выезжаю.	доктор линск выезжать
Присутствие остатков ушедшего. Вечная проблема в это время года.	присутствие остаток уйти вечный проблема это время год
Доктор Лински?	доктор линск
Да. Спасибо, что пришли.	да спасибо прислать
Где продолжается активность?	где продолжаться активность
Ну, я не знаю. Всё затихло минут пять назад.	ну знать весь затихнуть минута пять назад
Затихло?	затихнуть
Обеденный стол двигался против часовой стрелки?	обеденный стол двигаться против часовой стрелка
Не думаю, что такое было, нет.	не думать такой быть нет
Сидение в туалете поднималось и опускалось?	сидение туалет подниматься опускаться
Нет.	нет
- Кровать летала? - Да. Когда я на ней была.	кровать летать да когда быть
Спонтанный реккурентный психокинез.	спонтанный реккурентный психокинез
Это чуть ли не самый худший случай, который я видел.	это самый плохой случай который видеть
О, да, плохо дело.	о да плохо дело
Ладно, друзья, я могу осуществить чистку,	ладный друг мочь осуществить чистка
но это будет стоить недёшево.	это стоить недёшево
Хотя я даю гарантию на полгода.	хотя давать гарантия полгода
Сколько?	сколько
249 долларов 95 центов	249 доллар 95 цент
Ну, это без 30% надбавки за ночной вызов.	ну это 30 надбавка ночной вызов
А ещё проезд, бензин...	а ещё проезд бензин
в общем получается...	общий получаться
в районе 450 долларов.	район 450 доллар
Или мы можем забыть про ограду и считать, что мы квиты.	или мочь забыть ограда считать квит
Соглашайся.	соглашаться
Ладно. Простите, мэм. Отойдите.	ладный простить мэм отойти
Я не буду заставлять вас подписать отказ от требований.	я быть заставлять подписать отказ требование
Плюс сто баксов за материалы. Не могу себе позволить быть в убытке.	плюс сто бакс материал не мочь позволить убыток
Да сделайте же это, ради Бога, Баннистер.	да сделать это ради бог баннистереть
Поехали.	поехать
Хорошо.	хорошо
Почему мы? Почему именно в нашем доме?	почему мы почему именно наш дом
Всё, что я могу сказать - эманации обычно не выходят за пределы кладбища...	весь мочь сказать эманация обычно выходить предел кладбище
Но иногда они ускользают.	но ускользать
Обычно это молодые.	обычно это молодая
Ради Бога, Баннистер, давайте.	ради бог баннистереть давать
Давай.	давать
Это святая вода.	это святой вод
Это дерьмо собачье. Полное дерьмо.	это дерьмо собачий полный дерьмо
Давай. Есть!	давать есть
Вот, это принадлежит вам.	вот это принадлежать вы
Шесть эктоплазматических эманаций.	шесть эктоплазматический эманация
Не беспокойтесь. Они не вырвутся.	не беспокоиться они вырваться
Некоторые оставляют их как сувенир. Куда мне их поставить?	некоторый оставлять сувенир куда поставить
О, нет. Не думаю, что мы хотим это оставить.	о нет не думать хотеть это оставить
Спасибо.	спасибо
Ведь так, милый? Да мне глубоко насрать.	ведь так милый да глубоко насрать
Хорошо.	хорошо
Не беспокойтесь. Они ничего не чувствуют.	не беспокоиться они чувствовать
По крайней мере, так говорится в книге.	по крайний мера говориться книга
Но никогда нельзя быть уверенным.	но уверенный
Хорошо. Спасибо, Баннистер. Вы свободны.	хорошо спасибо баннистереть вы свободный
На что это ты уставился?	на это уставиться
Что это за номер?	что это номер
Какой номер?	какой номер
Слушай, если ты собираешься меня одурачить, у тебя ничего не выйдет.	слушай собираться одурачить выйти
Знаешь, что он пытается сделать?	знаешь пытаться сделать
Он пытается содрать с нас больше денег. Вот что он делает.	он пытаться содрать деньга вот делать
Вот, забирай своё дерьмо и убирайся к чёртовой матери из моего дома.	вот забирать свой дерьмо убираться чёртов матерь мой дом
Давай.	давать
Двигай! Рэй, просто...	двигать рэй просто
Большое вам спасибо.	большой спасибо
- Держите. - Спасибо.	держать спасибо
Вам спасибо.	вы спасибо
Почему ты всегда со всеми ругаешься?	почему весь ругаться
Меня сейчас вырвет.	я вырвать
Проклятье.	проклятие
Как я ненавижу этот багажник!	как ненавидеть багажник
Да, а я не хочу, чтобы вы размазали своё эктоплазматическое говно...	да хотеть размазать свой эктоплазматический говно
по моим сиденьям.	мой сидение
Ну не сука ли. Эктоплазма - это единственное, что клейкое настолько	ну сук ли эктоплазма это единственный клейкий настолько
чтобы склеить твою машину.	склеить твой машина
Фрэнк, мне жаль твой гнойно-жёлтый похожий на кусок дерьма, Вольво.	фрэнк жаль твой гнойножёлтый похожий кусок дерьмо вольво
Но мы больше и не подумаем залазить в этот багажник. Ясно?	но подумать залазить багажник ясно
Нам бы хотелось передвигаться с комфортом.	мы хотеться передвигаться комфорт
Знаете, парни, вы меня сегодня крупно подставили	знаете парень сегодня крупно подставить
Вхожу в дом - ничего не происходит.	входить дом происходить
Поверить не могу.	поверить мочь
Стюарт, ты или туда, или сюда?	стюарт туда сюда
Вы даже не гремели крышкой унитаза?	вы греметь крышка унитаз
Из-за вас я выглядел полным ослом.	изз выглядеть полный осёл
Да мы надорвали спины, поднимая эту тяжеленную кровать, Фрэнк.	да надорвать спина поднимать тяжеленный кровать фрэнк
О, да. И что за идиот..	о да и идиот
нарисовал число у него на лбу?	нарисовать число лоб
Это не было смешно.	это смешно
Работайте честно, парни,	работать честно парень
а то вернётесь на кладбище.	вернуться кладбище
Ну и делай всё сам, Фрэнк.	ну делать весь сам фрэнк
Я сейчас почти как Джесси.	я джесси
Найду ещё чёрных привидений...	найти ещё чёрный привидение
и организую марш.	организовать марш
Афро-Американскую Коалицию Приведений.	афроамериканский коалиция приведение
ААКП.	аакп
И ещё я тебе скажу, Фрэнк!	и ещё ты сказать фрэнк
Нет ничего хуже кучи разъярённых братьев...	нет худой куча разъярённый брат
которые уже мертвы!	который мёртвый
Может кто-нибудь мне поможет, пожалуйста?	мочь ктонибыть помочь пожалуйста
Стю, старик, тебе надо расслабиться. Я серьёзно.	стю старик ты расслабиться я серьёзно
Давай, Стю, расслабься.	давать стю расслабиться
Расслабься. Так, ты расслабился? Порядок.	расслабиться так расслабиться порядок
Ты такой напряжённый, что можешь задницей палки подбирать.	ты напрячь мочь задница палка подбирать
Расслабься. Расслабься. Вот так.	расслабиться расслабиться вот так
Чёрт.	чёрт
Этот тип нас просто использует.	этот тип просто использовать
Я мы должны быть его бизнес-партнёрами.	я должный бизнеспартнёр
Что за анекдот. Прямо с утра я исправлю положение.	что анекдот прямо утро исправить положение
Он имеет дело с двойной специализацией.	он иметь дело двойной специализация
"Больше никакого ""милого парня"". Я буду жёсток."	большой никакой милый парень я быть жёсткий
<i>- Ты со мной говоришь Стюарт? - Нет.</i>	i ты я говорить стюарт нетi
Видишь, Стюарт, в чём твоя проблема. Ты слишком мягок с ним.	видеть стюарт что твой проблема ты слишком мягкий он
Ты должен просто подойти к Фрэнку, посмотреть ему прямо в глаза и сказать	ты должный просто подойти фрэнк посмотреть прямо глаз сказать
"""Фрэнк, дай мне то, что я хочу или я оторву тебе задницу""!"	фрэнк дать то хотеть оторвать ты задница
Йо, Фрэнк, как висит?	йо фрэнк висеть
Не знаю, Сайрус. Ты мне скажи.	не знать сайрусый ты сказать
Ну, Фрэнк, скажу тебе, что женщины ничего не потеряли.	ну фрэнк сказать ты женщина потерять
Брось. Я вам ребята говорил, держаться подальше от моего туалета.	бросить я ребята говорить держаться далёкий мой туалет
Слушай. Перестань, Фрэнк.	слушай перестать фрэнк
Слушай, мы хотим всех собрать, старик. Есть разговор.	слушай хотеть собрать старик есть разговор
Сайрус, я собираюсь отлить...	сайрусый собираться отлить
и из душа я выходить не собираюсь.	душить выходить собираться
До свиданья.	до свидание
Так что счастливое привидение - выгодное привидение.	так счастливый привидение выгодный привидение
Так что я набросал список требований.	так набросать список требование
Помни, Фрэнк...	помнить фрэнк
что мы служили тебе 5 лет верой и правдой.	служить ты 5 год вера правда
Мухи. Вот что я с вас имею, Стюарт. Мухи.	муха вот иметь стюарт муха
Почему к вам липнут мухи как дерьмо к одеялу?	почему липнуть муха дерьмо одеяло
Ха-ха, очень смешно. Ты смешной парень, Фрэнк.	хах очень смешно ты смешной парень фрэнк
Ты думаешь только о себе.	ты думать себя
Знаешь, я тоже могу пожаловаться.	знаешь мочь пожаловаться
Мне нужна новая одежда. Ты хорошо одеваешься.	я нужный новый одежда ты одеваться
<i>Я до сих пор похож на Линка из Полицейского отряда.</i>	iя сей пора похожий линк полицейский отрядаi
Ты умер в 70-х. Это бред.	ты умереть 70х это бред
Думаю, что Сайрус пытается сказать, Фрэнк...	думать сайрусый пытаться сказать фрэнк
что мы не чувствуем, что наше предприятие развивается...	чувствовать наш предприятие развиваться
таким образом, как мы бы все хотели.	такой образ хотеть
Пожалуйста, не проходи сквозь меня...	пожалуйста проходить сквозь я
когда я пытаюсь поговорить с тобой.	пытаться поговорить ты
А теперь поговорим о сигарах, Фрэнк.	а поговорить сигара фрэнк
- Сигарах? - Точно.	сигара точно
Ты мне, уже не помню когда, обещал коробку.	ты я помнить когда обещать коробка
Сайрус, не хочу тебе напоминать, но ты мёртв, ты знаешь это.	сайрусый хотеть ты напоминать мёртвый знаешь это
Ты не можешь курить.	ты мочь курить
Да, но ты можешь их закурить и выдохнуть дым мне в лицо.	да мочь закурить выдохнуть дым лицо
Если я зажгу сигару, я выдохну на твоё лицо мой обед.	если зажечь сигара выдохнуть твой лицо обед
Все на пол! Чёрт возьми, Судья!	весь половина чёрт взять судья
Убери оружие.	убрать оружие
Это был выстрел в голову, Фрэнк. Он мог меня убить!	это выстрел голова фрэнк он мочь убить
Знаешь, если бы я хотел быть подстреляным в любой день,	знаешь хотеть подстреляный люба день
я бы вернулся в Лос-Анджелес!	вернуться лосанджелес
Когда у мужчины отваливается челюсть,	когда мужчина отваливаться челюсть
приходит время для переоценки ситуации.	приходить время переоценка ситуация
Я нашёл себе милую маленькую могилу...	я найти милый маленькая могила
там, на кладбище.	там кладбище
Скоро там и упокоятся мои кости.	скоро упокоиться мой костя
Нет, ты являешься для меня ключевым. Без тебя я буду вне бизнеса, Судья.	нет являться ключевой без быть вне бизнес судья
Страшилки...	страшилка
это игры молодых, Фрэнк.	это игра молодая фрэнк
Во мне больше не осталось ничего от призрака.	в остаться призрак
О чём это ты говоришь? Ты в...	о что это говорить ты в
отличной форме.	отличный форма
Мои кости рассыпаются.	мой костя рассыпаться
Собака утащила моё лицо. Чёрт, я разваливаюсь на куски.	собака утащить мой лицо чёрт разваливаться кусок
Ты разваливаешься вот уже много лет.	ты разваливаться год
Не говори ничего ребятам...	не говорить ребята
но моя эктоплазма... вся испарилась.	эктоплазма весь испариться
Мне жаль это слышать, Судья.	я жаль это слышать судья
Завязывай с этим, Фрэнк.	завязывать это фрэнк
Смерть не способ зарабатывать на жизнь.	смерть способ зарабатывать жизнь
Да, конечно, Судья, но я должен закончить этот дом.	да конечно судья должный закончить дом
Ты никогда не закончишь этот дом!	ты закончить дом
Ты никогда ничего не закончишь!	ты закончить
Ты дурачишь себя, Фрэнк!	ты дурачить себя фрэнк
Слишком много скелетов в шкафу.	слишком скелет шкаф
Это мы, Фрэнк.	это мы фрэнк
Как думаешь? Довольно страшно, а?	как думать довольно страшно а
Никогда больше так не делайте.	никогда делать
Слушай, может нам в следующий раз попробовать белую простыню?	слушай мы следующий попробовать белый простыня
Никаких белых простыней, брат.	никакой белых простыня брат
Доброе утро, Зак. Фрэнк.	добрый утро зак фрэнк
Так, вы ребята хотели поговорить, давайте поговорим.	так ребята хотеть поговорить давать поговорить
Поговорим об этом. Это письмо из моего банка.	поговорить это это письмо мой банка
Здесь сказано, что если я не уплачу 15000$ они продадут мой дом.	здесь сказать уплатить 15000 продать дом
Ну, круто.	ну круто
Как раз пора покинуть этот хлев, в котором можно отморозить задницу...	как пора покинуть хлев который отморозить задница
и перебраться куда-нибудь где в окнах есть стёкла.	перебраться куданибудь окно стекло
Сайрус, это серьёзно.	сайрусый это серьёзно
Это мой дом. Я его не потеряю.	это дом я потерять
Стюарт.	стюарт
Курица. Курица это было не страшно, Стюарт...	курица курица это страшно стюарт
курица это было глупо.	курица это глупо
Судья, помогите мне, хорошо?	судья помочь я хорошо
Поговорите с ребятами. Они вас послушают, хорошо? Спасибо.	поговорить ребята они послушать хорошо спасибо
Мне нужны 15000$, парни. И нужны мне быстро.	я нужный 15000 парень и нужный быстро
Пора серьёзно напугать.	пора серьёзно напугать
Так, ты проверил дом, так?	так проверить дом так
Так. Круто.	так круто
- Сколько там? - Пятеро.	сколько там пятеро
Они ничего не подозревают.	они подозревать
Бедняги, они так и не узнают что случилось.	бедняга узнать случиться
Сколько выходов? Два.	сколько выход два
Ладно, всё. Мы будем жёсткими. Никакой пощады.	ладный весь мы быть жёсткий никакой пощада
Войдём как профессионалы. Как Чарльз Бронсон.	войти профессионал как чарльз бронсон
И мы не остановимся, пока не услышим крики.	и остановиться пока услышать крик
Я с тобой.	я ты
Идём.	идти
Да.	да
Надерём задницы.	надраться задница
А вот и мы. Раз, два, три...	а мы раз два три
Доброе утро, мои дорогие. Здравствуйте!	добрый утро мой дорогой здравствовать
Почта на столе, миссис Уотерхаус.	почта стол миссис уотерхаус
Спасибо, Сильвия.	спасибо сильвий
Сильвия, Мама придёт на обед. Собирай, быстрее.	сильвий мама прийти обед собирать быстрый
Да, мэм.	да мэм
Целую.	целовать
Ладно, пацан, кончай тут прыгать и вести себя как младенец.	ладный пацан кончать прыгать вести младенец
Это серьёзно.	это серьёзно
Сейчас мы собираемся до смерти напугать твоих родителей.	сейчас собираться смерть напугать твой родитель
Так что давай, парень, поможешь нам?	так давать парень помочь мы
Ты с нами?	ты мы
Видишь, он понимает! Дети всё понимают.	видеть понимать ребёнок весь понимать
- Идём. - Ладно.	идти ладный
Миссис Уотерхаус!	миссис уотерхаус
Миссис Уотерхаус!	миссис уотерхаус
<i>Вот, чёрт! Этот обгадился.</i>	iвота чёрт этот обгадилсяi
- Убери его от меня. - Они такие маленькие,...	убрать я они такой маленькая
но их какашки воняют как старые ботинки	какашка вонять старое ботинок
Миссис Уотерхаус!	миссис уотерхаус
Мои крошки!	мой крошка
Да, Фрэнк Баннистер.	да фрэнк баннистереть
Уже еду.	уже еда
Судья, садитесь спереди.	судья садиться спереди
Да.	да
Проклятье! Давайте, проезжайте.	проклятие давать проезжать
Давайте. Вперёд.	давать вперёд
Оглядись вокруг, Фрэнк. Ты понимаешь, что происходит?	оглядеться вокруг фрэнк ты понимать происходить
Да, вокруг одни чёртовы катафалки.	да вокруг один чёртов катафалк
Давайте, Я не могу даже по городу проехать.	давать я мочь город проехать
У этого города большие неприятности.	у город большой неприятность
Да, слишком много похорон и мало светофоров.	да слишком похороны мало светофор
Это Смерть, Фрэнк.	это смерть фрэнк
Смерть среди нас.	смерть среди мы
Ну же, шевелитесь. Время - деньги.	ну же шевелиться время деньга
Ты ни хрена не слышал из того, что я сказал!	ты хрен слышать тот сказать
Я думал, что у тебя есть характер, сынок...	я думать характер сынок
но сейчас похоже, что у тебя ничего нет.	похоже нет
Вы правы, Судья. Смотрите.	вы правый судья смотреть
Осторожней.	осторожный
В чём дело, Судья. Выглядите немного побледневшим.	в что дело судья выглядеть немного побледнеть
Прекрасно.	прекрасно
Прекрасно, Судья. Это будет легко.	прекрасно судья это легко
Почему бы вам не дать отдохнуть вашим костям? Я сейчас вернусь.	почему дать отдохнуть ваш костя я вернуться
Мэм.	мэм
Присутствие остатков ушедшего.	присутствие остаток уйти
Обычная проблема для этого времени года.	обычный проблема время год
Фрэнк Баннистер. Вы мне звонили.	фрэнк баннистереть вы звонить
Ни минуты покоя. Вот это да!	ни минута покой вот это да
- Фрэнк, она просто... - Замолчи.	фрэнк просто замолчать
Фрэнк, это бесполезно. Она...	фрэнк это бесполезный она
Плохо дело.	плохо дело
Спонтанный реккурентный психокинез.	спонтанный реккурентный психокинез
Да, да, это, похоже, худший случай из всех, что я когда-либо...	да да это похоже плохой случай весь когдалибо
...видел.	видеть
Простите, что я вас потревожила, мистер Баннистер.	простить потревожить мистер баннистереть
Уйдите, пожалуйста.	уйти пожалуйста
Какого чёрта вы пытаетесь со мной сделать?	какой чёрт пытаться я сделать
Охота на осиротевших - вот до чего вы докатились.	охота осиротеть докатиться
Вы паразит, мистер Баннистер, и люди должны были быть предупреждены.	вы паразит мистер баннистереть человек должный предупредить
Да, но у меня есть право предлагать свои услуги людям.	да право предлагать свой услуга человек
К слову, если вы не заметили...	к слово заметить
мы сейчас на самом пике кризиса здоровья жителей.	самый пик кризис здоровье житель
И последнее что нужно людям Фэйруотера это какой-то...	и последний нужно человек фэйруотёр это какойтый
никудышный шарлатан обещающий передать фальшивые сообщения	никудышный шарлатан обещать передать фальшивый сообщение
из потустороннего мира.	потусторонний мир
А теперь извините.	а извинить
- Я лишь пытаюсь заработать себе на жизнь. - Жизнь?	я лишь пытаться заработать жизнь жизнь
Не то слово, о котором вы много знаете. Так ведь, мистер Баннистер?	не слово который знаете так ведь мистер баннистереть
Эй, полегче!	эй лёгкий
Говнюк.	говнюк
Эй! Ты в порядке, парень?	эй ты порядок парень
Здорово ты упал.	здорово упасть
- Баннистер! - Да?	баннистереть да
Слушай, ты должен помочь.	слушай должный помочь
Они собираются меня похоронить. Ты должен помочь.	они собираться похоронить ты должный помочь
Баннистер, что со мной происходит?	баннистереть я происходить
Ну, Рэй, похоже, ты умер.	ну рэй похоже умереть
Не говори так. Это невозможно. Я в самом расцвете сил.	не говорить так это невозможно я самый расцвет сила
Я тренировался каждый день. Моя жена врач, чёрт возьми!	я тренироваться каждый день мой жена врач чёрт взять
- Почему ты не пошёл по Коридору? - Какому коридору?	почему пойти коридор какой коридор
Коридору Жизни, пути на другую сторону.	коридор жизнь путь другой сторона
Потому что я не подхожу другой стороне!	потому подходить сторона
Господи, мне только 29 лет!	господь 29 год
Эй, эй, эй.	эй эй эй
Слушай, Рэй.	слушай рэй
Расслабься, хорошо?	расслабиться хорошо
Хочешь рассказать мне, что случилось?	хотеть рассказать я случиться
Я сидел на тренажёре...	я сидеть тренажёр
и внезапно почувствовал как кто-то схватил...	внезапно почувствовать ктоть схватить
и сжал моё сердце, и я не мог дышать, Фрэнк.	сжать мой сердце мочь дышать фрэнк
Я просто не мог дышать и...	я просто мочь дышать и
Меня трясёт. Мне нужен витамин В.	я трясти я нужный витамин в
Ты больше не сможешь принимать витамины.	ты смочь принимать витамин
И есть. И пить. Принимать ванну.	и есть и пить принимать ванна
Со всем этим покончено.	с весь это покончить
