cleaned_text	lemm_text
Вот ты думаешь: Зачем умной девушке, желающей себе...	вот думать зачем умный девушка желать себя
...работы в сфере моды, делать кому-то кофе?	работа сфера мода делать комуть кофе
Всё-то вы знаете.	всётый знаете
Не думай, что я не вижу твоего потенциала.	не думать видеть твой потенциал
У меня есть для тебя проект, немного больше относящийся к моде.	у проект немного относиться мода
- Как тебе такое? - Мне это нравится!	как ты такой я это нравиться
- Иди сюда, сладенькая. - Большое вам спасибо.	идти сюда сладенький большой спасибо
Я хочу, чтобы эти вешалки были разобраны по размерам.	я хотеть вешалка разобрать размер
Пожалуйста.	пожалуйста
О, боже, я ненавижу свою работу! Ненавижу.	о бог ненавидеть работа ненавидеть
Я знаю, родная. Сожалею.	я знать родной сожалеть
Я хочу её бросить, потом думаю, что не стоит этого делать.	я хотеть её бросить думать стоить делать
Потом я думаю:	потом думать
Почему человек держится за такую бессмысленную работу...	почему человек держаться такой бессмысленный работа
...только из-за её кажущейся близости к интересующей его сфере?	только изз её кажущийся близость интересовать сфера
Вот уж не знаю, Рейч.	вот знать рейч
Заказ готов! У меня тут Йентльский суп, Джеймс Бобы, и Хауди держи Дюди.	заказ готовый у йентльский суп джеймс боб хауди держать дюдить
Дорогая, брось, мне тоже жаль. Я просто...	дорогой бросить жаль я просто
Я не против того, что всему своё время.	я против тот весь свой время
Но сколько же можно, как я обучусь работать в моде...	но сколько можно обучиться работать мода
...если вожу Майру, артритную портниху...	если возить майра артритный портниха
...в туалет?	в туалет
Привет.	привет
Вас веселит моё унижение?	вы веселить мой унижение
Простите, я просто...	простить просто
Это не смешно. Это и есть моя работа.	это смешно это работа
Поверьте, со мной такое тоже было.	поверьте я такой быть
Мне надо было сортировать головы манекенов в Манекен Плюс.	я сортировать голов манекен манекен плюс
Ну чтож... Я продолжу общаться со своей подругой.	ну чтожий я продолжить общаться свой подруга
Вы можете снова наслаждаться своим маленьким гамбургером.	вы мочь снова наслаждаться свой маленькая гамбургер
Только ещё одна вещь ...	только ещё один вещь
Я работаю в Блюмингдейлс.	я работать блюмингдейлс
Я могу разузнать про вакансии, если вам интересно.	я мочь разузнать вакансия интересно
Хочешь мой огурчик?	хотеть огурчик
Привет, ребята.	привет ребята
- Привет, Гантер. - Привет.	привет гантереть привет
Ты ходишь на свидания с тем шумным парнем сверху?	ты ходить свидание шумный парень сверху
Ну, он очень привлекателен.	ну очень привлекательный
Знаю, что он привлекателен!	знать привлекательный
Но если вы будете встречаться, мне будет труднее ненавидеть его.	но быть встречаться трудный ненавидеть он
Ну,.. тебе нужно стараться.	ну ты нужно стараться
Джоуи? Где Желейные Рюмашки?	джоуя где желейный рюмашка
Я не знаю. Чендлер должен был их принести.	я знать чендлера должный принести
Чендлер!	чендлера
Халё-малё!	халёмалё
Чтож, кому-то уже легче.	чтожий комуть лёгкий
- Высунь язык! - Сними блузку!	высунуть язык снять блузка
- Ой-ёй ёй! - Боже мой!	ойя ёй бог мой
Сколько ты их съел? Там же чистая водка.	сколько съесть там чистый водка
Да, Желейка. Прям как мама делала.	да желейка прям мама делать
Сегодня произошла невероятная вещь.	сегодня произойти невероятный вещь
Я обедала у Моники и со мной заговорил парень,..	я обедать моника я заговорить парень
...который работает закупщиком в Блюмингдейлс.	который работать закупщик блюмингдейлс
Там есть одно место в его отделе! И я дала ему свой телефон...	там один место отдел и дать свой телефон
...а он позвонит мне на выходных, когда договорится о собеседовании!	а позвонить выходной договориться собеседование
Так этот парень решил помочь без каких-либо причин?	так парень решить помочь какихлибо причина
И к тому же совсем незнакомый?	и тот незнакомый
Да. Его зовут Марк... какой-то.	да он звать марк какойтый
Похоже, что Марк Какойто хочет немного секса!	похоже марк какойтый хотеть немного секс
Что?	что
Говорю тебе, зачем же ещё он появляется ниоткуда без причины?	говорить ты ещё появляться ниоткуда причина
Чтоб быть вежливым?	чтоб вежливый
Эй, Джоуи, мужики бывают вежливыми к незнакомым женщинам без причины?	эй джоуя мужик бывать вежливый незнакомый женщина причина
- Нет, только ради секса. - Спасибо.	нет ради секс спасибо
Так а ты говорила Марку Какойто про меня?	так говорить марка какойтый я
Мне не надо было. У меня была с собой...	я быть у себя
...коробка сендвичей : Я-сердце-Росс, и я звонила в колокольчик.	коробка сенд ясердцеросс звонить колокольчик
Джоуи! С Днём рождения!	джоуя с днём рождение
Сколько этой девушки ты видишь?	сколько девушка видеть
Ты совсем обалдел? Это же сёстры Джоуи.	ты обалделый это сестра джоуя
Привёт, сёстры Джоуи!	прить сестра джоуя
Шо мы тут пьёмс?	шо пьёмс
Вот, у меня водка с клюквенным соком.	вот водка клюквенный сок
Кроме шуток?	кроме шутка
Я се сделала такой, опосля как застрелила своего мужа.	я се сделать такой опосль застрелить свой муж
Ух ты, даже не знаю, как и говорить с тобой.	ух ты знать говорить ты
Шо ты делаешь?	шо делать
Я стираю номер бывшей подружки с быстрого набора.	я стирать номер бывший подружка быстрый набор
Нет, нет, нет... это хорошо.	нет нет нет это хорошо
Зачем же так быстро набирать номер? Зачем вобще бежать по жизни?	зачем быстро набирать номер зачем вобщий бежать жизнь
Почему бы не сохранить приятные моменты?	почему сохранить приятный момент
У тебя огромные груди!	у огромный грудь
- Привет. - Привет.	привет привет
Вот я тут слышал про того Марка, которого Рейчел встретила сегодня.	вот слышать марка который рейчело встретить сегодня
Правда здорово?	правда здорово
Да, довольно хорошо. Он, похоже, вежливый, хороший парень.	да довольно хорошо он похоже вежливый хороший парень
О, да, конечно. Он просто парень мечты!	о да конечно он просто парень мечта
В смысле, когда он ушёл, у меня так и выскочило:	в смысл уйти выскочить
Хамина, хамина, хамина...	хамин хамин хамин
Это великолепно.	это великолепно
"Значит, он просто ""вежливый парень""."	значит просто вежливый парень
Ты действительно думаешь, что этот Марк ничего не хочет от тебя за помощь?	ты действительно думать марк хотеть помощь
Ну, я полагаю, мы будем с ним вместе ходить в душ.	ну полагать быть вместе ходить душа
Но так заведено на всех работах.	но завести работа
Как чувствуешь себя?	как чувствовать себя
Ну, моя квартира больше не здесь...	ну квартира здесь
... ведь я пропил её.	пропить её
Куда ты пропал? Мы потеряли тебя после того, как ты открыл все подарки.	куда пропасть мы потерять тот открыть подарок
Я очнулся в кладовке, да ещё и не один.	я очнуться кладовка ещё один
Без уханий, без уханий.	без уханье уханье
Почему? Что там произошло?	почему что произойти
Я перепихнулся с сестрой Джоуи.	я перепихнуться сестра джоуя
Но это не самое худшее.	но это самый плохой
Что же самое худшее?	что самый плохой
Я не помню с которой сестрой.	я помнить который сестра
Видали, что вытворяют мужики? Не говорите мне, что мужики вежливые.	видать вытворять мужик не говорить я мужик вежливый
Вот это мужики!	вот это мужик
Ты спятил?	ты спятить
Джоуи тебя убьёт. Он убьёт тебя насмерть.	джоуя убить он убить насмерть
Ты не подумала, что я уже подумал об этом?	ты подумать подумать это
- Как ты можешь не знать с какой? - Это невероятно.	как мочь знать какой это невероятно
- Может это Джина? - Какая Джина?	мочь это джина какой джина
Длинные, тёмные волосы, серёжки - аэропланы.	длинный тёмный волос серёжка аэроплан
Это не Джина, это Дина.	это джина это дин
Видали! Вы тоже не можете их отличить! Ха!	видать вы мочь отличить ха
Мы не перепихиваемся с ними со всеми подряд. Ха! Ха!	мы перепихиваться они весь подряд ха ха
Вероника. Это должно быть Вероника. Девушка в красной юбке.	вероника это должный вероника девушка красный юбка
Я точно пихал ей свой язык прямо в глотку.	я точно пихать свой язык прямо глотка
Это была я.	это я
Когда я пью, то иногда становлюсь слишком уж дружественным...	когда пить становиться слишком дружественный
- ...и я извиняюсь. - Ничего.	и извиняться ничто
- Это ничего. - Это нормально.	это ничто это нормальный
Могу я поговорить с тобой секундочку?	мочь поговорить ты секундочка
Эй, Джоуи!	эй джоуя
Пошли.	послать
Почему мы не можем говорить тут...	почему мочь говорить тут
...при свидетелях?	при свидетель
Я только что говорил по телефону со своей сестрой.	я говорить телефон свой сестра
Которой?	который
- Мери Энджелой. - Мери Энджелой.	мери энджелый мери энджелый
Повтори с которой из них?	повторить который они
Спроси Чендлера. Он с ней вчера переспал.	спросить чендлера он вчера переспать
Она мне сказала, что ты, похоже серьёзно на неё запал.	она сказать ты похоже серьёзно она запасть
Это правда, или ты просто хочешь забыть Дженис, забавляясь с моей сестрой?	это правда просто хотеть забыть дженис забавляться мой сестра
Должно быть первое.	должный первое
Правда?	правда
Это здорово!	это здорово
Ты с моей сестрой сидите на дереве!	ты мой сестра сидеть дерево
Ага, я на дереве.	ага дерево
Он звонил? Марк звонил?	он звонить марк звонить
Нет, сожалею, но нет. Но выходные ещё не кончились.	нет сожалеть нет но выходной ещё кончиться
О, боже мой! Это не Фиби?	о бог мой это фиби
Кажется, они вернулись со свиданки.	кажется вернуться свиданка
Музыка!	музыка
Очень приятно.	очень приятно
О, боже мой!	о бог мой
Ну, так как ты?	ну ты
- Я в порядке. Закончила книжку. - О, да? О чём книжка?	я порядок закончить книжка о да о что книжка
Я не помню. Не хочешь выйти погулять?	я помнить не хотеть выйти погулять
"""Дорогая Мери Энджела..."	дорогой мери энджесть
Привет! Как твои дела?	привет как твой дело
"Это самое тяжёлое письмо, когда-либо мною писанное."""	это самый тяжёлый письмо когдалибо я писать
Чёрт возьми! Да что с тобою?	чёрт взять да ты
Что Джоуи сделает с тобой, узнав, что ты отделываешься от его сестры письмом?	что джоуя сделать ты узнать отделываться сестра письмо
В этот момент ты будешь ему говорить, что я уехал во Францию...	в момент быть говорить уехать франция
...а на самом деле я буду на Кубе.	а самый дело быть куб
Слышь, ты должен сделать это лично.	слышь должный сделать это лично
Ты же знаешь её имя.	ты знаешь её имя
Просто приди туда домой и спроси Мери Энджелу.	просто прийти туда домой спросить мери энджела
И когда кто-нибудь из них выйдет на порог...	и ктонибыть выйти порог
...поведи её на прогулку и спокойно всё выложи.	повести её прогулка спокойно весь выложить
А если выйдет Мери Энджела, а я буду спрашивать Мери Энджелу?	а выйти мери энджесть быть спрашивать мери энджела
И куда на Кубу?	и куб
Что ты тут делаешь?	что делать
Жду пока бабушка постирает моё бельё.	ждать пока бабушка постирать мой бельё
А ты что?	а что
Я... Я здесь повидать Мери Энджелу.	я я повидать мери энджела
Ты настоящий мужик! Заходи.	ты настоящий мужик заходить
Так, смотри, слушай... Слушай...	так смотреть слушай слушай
Будь спокоен, ибо бабушка ещё не знает о вас двоих.	быть спокойный ибо бабушка ещё знать двое
Не стоит её выводить из себя.	не стоить её выводить себя
Она была, кажется, шестая по счёту, из тех, кто плевал на повешенного Мусолини.	она быть кажется шесть счёт тот плевать повешенный мусолинь
Где Мери Энджела?	где мери энджесть
Она вот тут.	она тут
- Привет, Чендлер! - Привет, Чендлер!	привет чендлера привет чендлера
Не могу поверить, что Марк не звонил.	не мочь поверить марк звонить
Уже вечер воскресенья, а он не звонил.	уже вечер воскресение звонить
Кидала.	кидать
Да, конечно, на себя посмотри. Какой доверчивый.	да конечно посмотреть какой доверчивый
Я очень извиняюсь, раз у вас с Марком ничего не вышло.	я очень извиняться маркий выйти
Видишь ли, Рейч. Я желаю тебе только добра.	видеть ли рейч я желать ты добро
Погоди-ка. Почему бы тебе самой не позвонить Марку?	погодик почему ты самый позвонить марка
Кто сказал, что ты должна сидеть и ждать его звонка?	кто сказать должный сидеть ждать звонок
Давай, сама верши дела!	давать сам верша дело
Да, но не будь очень навязчивой.	да быть очень навязчивый
Это не навязчивость. Он же дал ей свой домашний телефон.	это навязчивость он дать свой домашний телефон
Он дал домашний номер, тот, который дома?	он дать домашний номер тот который дом
Ты же не против, если я позвоню, ведь ты желаешь мне только добра.	ты против позвонить желать добро
Именно так, добра. Именно так я и сказал.	именно так добро именно сказать
Алё, Марк? Привет, это Рейчел Грин.	алло марк привет это рейчело грин
О, нет. Не надо извиняться.	о нет не извиняться
Да, я подожду.	да подождать
Он оставил мой номер на работе.	он оставить номер работа
Потом должен был помочь племяннице с докладом о пионерах.	потом должный помочь племянница доклад пионер
Это же высосано из пальца!	это высосать палец
О, боже мой! Завтра?	о бог мой завтра
Это... Нет, это отлично!	это нет это отлично
О, боже! Спасибо тебе большое!	о бог спасибо ты большой
Отлично. Пока.	отлично пока
Я иду на собеседование!	я идти собеседование
Ну вот видишь!	ну видеть
Он даже предложил вместе сходить пообедать и тогда подготовиться к нему.	он предложить вместе сходить пообедать подготовиться он
Это невероятно!	это невероятно
Ну, если бы я знал Марка, а я думаю, что знаю...	ну знать марка думать знать
...я бы не ожидал ничего меньше.	я ожидать маленький
Мне надо придумать что одеть.	я придумать одеть
Высокие каблуки и шаровары сказали бы: Я профессионал!	высокий каблук шаровары сказать бы я профессионал
Да, конечно.	да конечно
Ладно, ещё увидимся.	ладный ещё увидеться
Давай, вперёд!	давать вперёд
Что я тебе сделал? Я обидел тебя как-то?	что ты сделать я обидеть както
Что?	что
"""Почему бы тебе не позвонить ему?"""	почему ты позвонить он
Спасибо тебе большое. Сейчас он её подготовит...	спасибо ты большой сейчас её подготовить
...к тому, чтобы хирургически удалить её парня!	к тот хирургически удалить её парень
Ты спятил?	ты спятить
Разве? Разве я сошёл с ума? Разве я потерял нюх?	разве разве сойти ум разве потерять нюх
Этот парень мечты разговаривает с моей подружкой за едой!	этот парень мечта разговаривать мой подружка еда
Росс, ты то тут совсем ни при чём!	росс что
Это у Рейчел сейчас происходит что-то чудесное.	это рейчело происходить чтоть чудесный
И даже если ты прав, и он действительно хочет с ней переспать...	и право действительно хотеть переспать
...разве это означает, что это произойдёт?	разве это означать это произойти
- Нет, но... - Ты ей не доверяешь?	нет но ты доверять
Тогда забудь о себе! Взрослей!	тогда забыть себя взрослеть
Это ты взрослей.	это взрослеть
Это тирамису чудесно.	это тирамис чудесно
Это ты его делала, Мери Энджела?	это делать мери энджесть
Нет, это я делала.	нет это делать
Чтож, вкусно.	чтожий вкусно
Так...	так
Мери Энджела, тебе тоже нравится?	мери энджесть ты нравиться
Конечно. Это же её любимое.	конечно это её любимый
Так...	так
Мери Энджела, а какое у тебя второе любимое?	мери энджесть какой два любимый
Ещё бабушкиного тирамису.	ещё бабушкин тирамис
О, а не могли бы вы, пожалуйста...	о мочь вы пожалуйста
...дать мне рецепт, а то оно самое великолепное! Наилучшее!	дать рецепт оно самый великолепный хороший
Он умрёт со мной.	он умереть я
И я тоже.	и тоже
Извинись и иди в туалет.	извиниться идти туалет
Да я просто так жался. Это ничего не значит.	да просто жаться это значит
Давай же!	давать же
Вы извините меня, я должен...	вы извинить я должный
Наконец-то! Я думала мы никогда не встретимся наедине.	наконецтый я думать встретиться наедине
Могу я сказать кое-что?	мочь сказать коечто
Я не переставала думать о тебе с той вечеринки.	я переставать думать ты тот вечеринка
Слышь, может, я слишком тороплюсь.	слышь мочь слишком торопиться
Я только что завершил отношения.	я завершить отношение
И я не совсем готов...	и готовый
...брать на себя обязательства.	брать обязательство
И что? Я тоже!	и что я тоже
Боже, Мери Энджела была права. У тебя мягчайшие губки.	бог мери энджесть право у мягкий губка
Ты не Мери Энджела?	ты мери энджесть
Нет! Я Мери Териз!	нет я мери териза
Это очень плохо.	это очень плохо
Если ты не Мери Энджела, тогда кто она?	если мери энджесть она
Я она.	я она
О, это очень плохо.	о это очень плохо
Не Джоуи! Не Джоуи!	не джоуя не джоуя
Что происходит?	что происходить
Попался! Теперь беги прячься!	попасться теперь бежать прятаться
Ничего особенного. Чендлер просто целовал меня...	ничто особенный чендлера просто целовать я
...потому, что думал, что я Мери Энджела.	потому думать мери энджесть
Что? Как ты мог подумать, что это Мери Энджела?	что как мочь подумать это мери энджесть
Я не был уверен, кто из них была Мери Энджела.	я уверенный мери энджесть
Слышь, я извиняюсь. Я был очень пьян...	слышь извиняться я очень пьяный
...а вы, ребята, все выглядите похоже.	а вы ребята выглядеть похоже
- Ударь его, Джоуи! - Да, вломи ему!	ударить он джоуя да вломить он
Мы все должны успокоиться...	мы должный успокоиться
...потому, что ваш брат не ударит меня.	потому ваш брат ударить я
Так ведь?	так ведь
Вобще-то я бы так и сделал.	вобщеть сделать
Но я никогда не думал, что ты будешь получателем.	но думать быть получатель
Как ты мог так поступить?	как мочь поступить
Джоуи, если хочешь меня ударить, то давай, я заслужил этого.	джоуя хотеть ударить давать заслужить это
Но я хочу, чтоб ты знал, я никогда намеренно не обидел бы тебя или твою семью.	но хотеть знать намеренно обидеть твой семь
Ты мой лучший друг.	ты хороший друг
И я никогда не сделаю ничего подобного, никогда.	и сделать подобный никогда
И что?	и что
- Говорю, бей его! - Да, бей его!	говорить бить он да бить он
Нет, я не буду бить Чендлера.	нет быть бить чендлера
- Я буду. - Нет, не надо!	я быть нет надо
Он знает, что сделал плохо, и я ему верю. Он сожалеет.	он знать сделать плохо верить он сожалеть
Но ты должен ещё раз извиниться.	но должный ещё извиниться
Ты должен извиниться Мери Энджеле.	ты должный извиниться мери энджеле
- Конечно. Прямо сейчас. - Хорошо.	конечно прямо сейчас хорошо
- Куки, теперь можешь бить! - Что?	кук мочь бить что
Что ты тут делаешь?	что делать
Знаешь, это здание мне нужно было посетить, так что...	знаешь это здание нужно посетить что
Ну и как?	ну как
Ну, женщина, у которой было собеседование, была довольно строга...	ну женщина который собеседование довольно строгий
...но спасибо Марку за тренировку.	но спасибо марка тренировка
Когда я упомянула про Фолл лайн, она аж засветилась от счастья.	когда упомянуть фолл лайна аж засветиться счастие
- Я горжусь тобой. - Я тоже.	я гордиться ты я тоже
Слушай, я...	слушай я
Я извиняюсь за свою бешеную ревность и ...	я извиняться бешеный ревность
Просто, ты мне очень нравишься, и ...	просто очень нравиться
Я знаю.	я знать
- Привет. - Привет, Марк.	привет привет марк
Я говорил с Джоаной, она просто влюбилась в тебя. Ты устроена.	я говорить джоана просто влюбиться ты ты устроить
Правда?	правда
О, боже мой!	о бог мой
Поздра!.. вля... ю...	поздра вля ю
Итак, Фиби?	итак фиби
Как прошло свидание?	как прошлый свидание
О, ну, знаешь...	о ну знаешь
Да, знаю.	да знать
Вы подслушивали?	вы подслушивать
Подслушивали? Фибс, у нас с потолка штукатурка падала.	подслушивать фибс потолок штукатурка падать
О, я извиняюсь.	о извиняться
Но мне очень нравится этот парень, и я думаю, что тоже ему нравлюсь.	но очень нравиться парень думать нравиться
Может, он просто...	мочь просто
...прыгает на прыгалке и радуется себе.	прыгать прыгалка радоваться себя
Может, прыгалке это тоже нравится.	мочь прыгалка это нравиться
Ладно, всё. Он не может так поступать с Фиби!	ладный весь он поступать фиби
Этот парниша должен получить тюлей на всю жизнь!	этот парниша должный получить тюль жизнь
Он большой парень?	он большой парень
Мы все пойдём. Пошли.	мы пойти послать
Спасибо, парни. Спасибо!	спасибо парень спасибо
Не беспокойся!	не беспокоиться
Боже! Надеюсь они ему наваляют!	бог надеяться навалять
Дорогая, я сожалею.	дорогой сожалеть
Если это утешит тебя...	если это утешить ты
...по звукам, ты ему нравилась больше.	по звук нравиться большой
Русские субтитры: Dais 2010.	русский субтитр dais 2010
