cleaned_text	lemm_text
- Это забавно, тебе не кажется? - Что?	это забавно ты кажется что
Год назад ты пришел ко мне, желая избавиться от этих способностей.	год назад прийти к я желать избавиться этот способность
Кто бы мог подумать, что мы будем сидеть здесь сейчас, разговаривая о публичности Молнии?	кто мочь подумать быть сидеть сейчас разговаривать публичность молния
Ну, кое-что не изменилось. Я по-прежнему бездонная яма.	ну коечто измениться я попрежний бездонный ям
В прошлом году я почти разорился на одной еде.	в прошлое год разориться один еда
Спасибо. Я вру всем, что я знаю о своих вечерах.	спасибо я врать весь знать свой вечер
Но, Бэрри, взгляни на то хорошее, что ты сделал. Ты остановил буйство Трикстера.	но бэрри взглянуть хороший сделать ты остановить буйство трикстер
Ну, мне кажется, я слегка сыт по горло своей расщепленной личностью.	ну кажется слегка сытый горло свой расщепить личность
Возможно, я объявлю о себе. Сделаю нас обоих знаменитыми.	возможно объявить себя сделать оба знаменитый
Я и моя верная и прекрасная компаньонка...	я верный прекрасный компаньонка
...Кристина МакГи, которая на самом деле... Меган.	кристина макг который самый дело мегана
Бэрри, Тина.	бэрри тина
Маленький город, да?	маленький город да
Я видела тебя в новостях. Я бы хотела, чтобы мой альбом для автографов был при мне.	я видеть новость я хотеть альбом автограф я
- Ты, правда, очаровала прессу. - Я прошу прощения за это, Бэрри.	ты правда очаровать пресс я просить прощение это бэрри
- Но они просто не оставили бы меня в покое. - Ну, когда мы встретимся?	но просто оставить покой ну встретиться
Понимаешь, я, правда, хотела бы сказать, но я загружена.	понимать я правда хотеть сказать загрузить
Я... Я встречаюсь со своим агентом.	я я встречаться свой агент
С твоим агентом? Это новая ты.	с твой агент это новый ты
Я получаю предложения о написании книги и о снятии фильма из ниоткуда.	я получать предложение написание книга снятие фильм ниоткуда
Как только ситуация прояснится, я обещаю, мы встретимся.	как ситуация проясниться обещать встретиться
- Да. Я проверю свое расписание. - Замечательно.	да я проверить свой расписание замечательный
Мне пора уходить. Я тоже занят, понимаешь ли.	я пора уходить я занятый понимать ли
В чем дело, МакГи?	в дело макг
Меган, для детектива, порой ты упускаешь довольно большие зацепки.	мегана детектив порой упускать довольно большой зацепка
Я уже говорил Вам, адвокат.	я говорить вы адвокат
Нет. Нет. Нет!	нет нет нет
Черт побери, Джеси. Вам придется слушать меня...	черта побрать джеси вы прийтись слушать я
...и следовать моему примеру, или Вы можете поцеловать на прощание всякую надежду на оправдание.	и следовать мой пример вы мочь поцеловать прощание всякий надежда оправдание
Так, кому Вы, черт побери, нужны, в любом случае?	так кома вы черта побрать нужный любой случай
У меня тоже есть юридические степени, знаете ли.	у юридический степень знаете ли
- Целый чемодан, забитый ими до краев. - Пришла почта.	целый чемодан забитый они край пришлый почта
Ты везучий парень, Трикси. У тебя есть тайная поклонница.	ты везучий парень трикси у тайный поклонница
Да. И та, которая полна решимости израсходовать все дешевые духи в городе.	да и тот который полный решимость израсходовать дешёвый дух город
Это департамент полиции так шутит?	это департамент полиция шутить
Нет. Эти письма были доставлены добросовестным представителем...	нет этот письмо доставить добросовестный представитель
...почтамта Соединенных Штатов.	почтамт соединить штат
О, Боже. Это отвратительно.	о бог это отвратительный
- Она от меня без ума. - Да, ну, ты наполовину прав, в любом случае.	она ум да ну наполовину право любой случай
Адвокат, часы посещения закончились.	адвокат часы посещение закончиться
- Джеси, помните, что я сказала. - Да, да.	джеси помнить сказать да да
Возможно, мне следует защищаться самому.	возможно следовать защищаться самый
Не будьте дураком.	не быть дурак
Ничего не могу с собой поделать.	ничто мочь себя поделать
"""Я вытащу тебя. Прэнк""."	я вытащить ты прэнк
Прэнк?	прэнк
- Ты привел Сабрину сюда на свидание? - Ну, по крайней мере, я увиделся с ней.	ты привести сабрина сюда свидание ну крайний мера увидеться она
Возможно, мы столкнемся с одной из его других бывших любовниц.	возможно столкнуться один другой бывший любовница
Послушай, я продолжаю говорить тебе, Сабрина.	послушать продолжать говорить ты сабрина
Детка, Джинкс и я это старые новости.	детка джинкс это старое новость
- Джинкс? - Когда я вошла в тот клуб...	джинкс когда войти клуб
- ...она была на нем, как дешевый костюм. - У тебя была подружка по имени Джинкс?	она немой дешёвый костюм у подружка имя джинкс
О, что за имя?	о имя
Мистер Джеси.	мистер джеси
Вы понимаете, что очередные беспорядки, как в пятницу, будут недопустимы?	вы понимать очередной беспорядок пятница быть недопустимый
Ваша Честь, прежде, чем мы начнем, мой клиент хотел бы обратиться к суду.	ваш честь прежде начать клиент хотеть обратиться суд
- Если у людей нет возражений. - У людей нет возражений.	если человек возражение у человек возражение
Ваша Честь...	ваш честь
...Вы не можете себе представить, как я сожалею о том, что я сделал.	вы мочь представить сожалеть тот сделать
Но я нахожусь под влиянием...	но находиться влияние
...демонов внутри меня, борющихся за мою душу.	демон внутри я бороться мой душить
Я клянусь Вам, что, если бы я мог перестать убивать, я бы сделал это.	я клясться вы что мочь перестать убивать сделать это
Но я так слаб.	но слабый
Другие внутри меня...	другой внутри я
...так сильны.	так сильный
Это - неправда...	это неправда
Но мне жаль.	но жаль
Мне очень жаль.	я очень жаль
Ваша Честь, мой клиент не может...	ваш честь клиент мочь
Что это, черт побери, такое?	что это черта побрать такой
Я не позволю залу моего суда превратиться в цирк.	я позволить зал мой суд превратиться цирк
Пристав, избавьтесь от этого медвежонка!	пристать избавиться медвежонок
Веселящий газ.	веселить газ
Вы не можете уйти.	вы мочь уйти
- Вы проиграете это дело. - На чьей Вы стороне, в любом случае?	вы проиграть это дело на чей вы сторона любой случай
Жертвуешь собой ради адвоката?	жертвовать себя ради адвокат
- Пора пересмотреть свои приоритеты, браток. - Нет времени. Уходим.	пора пересмотреть свой приоритет браток нет время уходить
- Он ушел. - Нет, только не снова.	он уйти нет снова
Что там произошло?	что произойти
Простите. Пожалуйста, просто попробуйте загон для скота. Я уверен, что они смогут найти...	простить пожалуйста просто попробовать загон скот я уверенный смочь найти
- Мендез! - Да, лейтенант.	мендеза да лейтенант
Мне нужна вся информация по любовным письмам Джеси от его тайной поклонницы.	я нужный весь информация любовный письмо джеси тайна поклонница
- Химический анализ, исчерпывающий отчет. - Я уже иду.	химический анализ исчерпывающий отчёт я идти
Ты, мне нужно, чтобы ты держался своей подружки.	ты нужно держаться свой подружка
В этот раз она получит полицейскую защиту.	в получить полицейский защита
Ну, у Джеси лучше получается держаться Меган в эти дни, чем у меня.	ну джеси получаться держаться мегана день я
- Вот мы и здесь. Дом милый дом. - Дом?	вот здесь дом милый дом дом
После того, как умер Папа, я переехала из поместья...	после тот умереть папа переехать поместье
...в эти апартаменты на верхнем этаже.	в апартамент верхний этаж
Зои Кларк.	зоя кларк
"Кларк из ""Игрушек Кларкса"". Я обожаю Ваши вещи!"	кларк игрушка кларкс я обожать ваш вещий
Солдат Джонни, АОЧ.	солдат джонни аоч
- Армия Одного Человека - Армия Одного Человека	армия один человек армия один человек
Когда я увидела тебя по телевизору, я поняла, что я нашла родственную душу.	когда увидеть телевизор понять найти родственный душить
Никто не получит тебя...	никто получить ты
...кроме меня.	кроме я
Я потратила всю свою жизнь на поиски все больших и больших аморальных удовольствий.	я потратить жизнь поиск больший больший аморальный удовольствие
Вечеринки, продолжающиеся неделю...	вечеринка продолжаться неделя
...угон автомобиля с целью покататься...	угон автомобиль цель покататься
...магазинная кража...	магазинный кража
...ограбление со взломом, поджог...	ограбление взлом поджог
...кража в крупных размерах.	кража крупный размер
Впечатляющее резюме.	впечатляющий резюме
А ты вызываешь у меня наибольший трепет.	а вызывать наибольший трепет
Не стану отрицать.	не стать отрицать
Я не могу поверить, что Трикстер, наконец-то, мой.	я мочь поверить трикстер наконецтый мой
Забудь Трикстера.	забыть трикстер
Он старые новости.	он старое новость
Возможно, в следующий раз я стану...	возможно следующий стать
...Владимиром Джесинским, концертирующим пианистом, да?	владимир джесинский концертировать пианист да
Забудь Владимира!	забыть владимир
Мне нужен Трикстер.	я нужный трикстер
Та проститутка Меган Локхарт никогда не заслуживала того, чтобы носить это.	тот проститутка мегана локхарт заслуживать тот носить это
Но я заслуживаю.	но заслуживать
Ты рад видеть свою маленькую подругу, Прэнк?	ты рад видеть маленькая подруга прэнк
Прэнк.	прэнк
Прэнк! Прэнк?	прэнк прэнк
Да, малыш, я Прэнк.	да малыш прэнк
А ты Трикстер.	а трикстер
Трикстер.	трикстер
Прэнк.	прэнк
Слава Богу, что ты оказалась здесь во время.	слава бог оказаться время
О, Трикстер, ты самый лучший.	о трикстер самый хороший
Забудь сантименты. Я столько должен сделать.	забыть сантименты я столько должный сделать
И я не совершу те же самые ошибки дважды.	и совершить тот самый ошибка дважды
Что бы тебе ни понадобилось, я смогу достать это для тебя.	что ты понадобиться смочь достать это ты
- Все, что угодно? - Все, что угодно.	весь угодный весь угодный
Я всегда хотел один из таких.	я хотеть такой
Идеально!	идеально
Желчность этой третьесортной метрополии предала меня суду.	жёлчность третьесортный метрополия предать суд
Я все для тебя сделаю, Трикстер. Все, что угодно.	я сделать трикстер весь угодный
Пора нам заставить этого болвана в красном костюме заплатить.	пора мы заставить болван красный костюм заплатить
И Меган тоже.	и мегана тоже
В этот раз я не стану брать пленных...	в стать брать пленный
...и выставлять никаких счетов.	и выставлять никакой счёт
Угадай что, Централ Сити, Трикстер вернулся.	угадать что централ сити трикстер вернуться
И он мой.	и мой
Дон, это не может подождать, пока я вернусь? Постой. Просто подожди одну секунду. Алло?	дон это подождать пока вернуться постоять просто подождать один секунда алло
Дэнни, я же говорила тебе, перестань прослушивать меня.	дэнни говорить ты перестать прослушивать я
Алло? Да, Пол, мне нужно поговорить с тобой. Подожди.	алло да половина нужно поговорить ты подождать
Алло? Дон, я вернусь к тебе. Ладно.	алло дон вернуться ты ладный
Мелани, где та посылка, о которой я тебя спрашивала?	мелань тот посылка который спрашивать
- Это, должно быть, стоит больших денег. - Бесплатно предоставлено отелем.	это должный быть стоить больший деньга бесплатно предоставить отель
Да, Пол. Я получила тот факс, что ты послал мне, и условия совершенно неприемлемы.	да половина я получить факс послать я условие совершенно неприемлемый
Удерживайте все звонки Мисс Локхарт, пожалуйста. Спасибо.	удерживать звонок мисс локхарт пожалуйста спасибо
- Эй, в чем твое предложение? - Все, что я получил от тебя, это сигнал занято.	эй твой предложение весь получить ты это сигнал занятый
Я пытаюсь управлять агентством в Сан-Франциско...	я пытаться управлять агентство санфранциско
- ...и обманывать прессу в то же самое время. - Я восхищен.	и обманывать пресс самый время я восхитить
У тебя есть более серьезная проблема, чем твоя карьера.	у серьёзный проблема твой карьер
Трикстер? Как будто я сама этого не знаю.	трикстер как сам знать
Это пришло для меня срочной доставкой сегодня днем.	это пришлый срочный доставка сегодня днём
И ты открыла это, не позвонив команде по обнаружению и обезвреживанию взрывных устройств или мне?	и открыть это позвонить команда обнаружение обезвреживание взрывной устройство я
Расслабься, Бэрри, я профи. Я убедилась, что это не бомба. Взгляни.	расслабиться бэрри профи я убедиться это бомба взглянуть
Мертвая крыса?	мёртвый крыса
"""Некоторое обесцвечивание может произойти после смерти."	некоторый обесцвечивание произойти смерть
"С любовью, Трикстер. P.S.: Передай мои наилучшие пожелания Молнии""."	с любовь трикстер ps передать мой хороший пожелание молния
- Мило, да? - Мы обеспечим тебе круглосуточную защиту.	мило да мы обеспечить ты круглосуточный защита
У меня есть вся защита, которая мне нужна, спасибо.	у весь защита который нужный спасибо
Меган, прибереги эту чушь в стиле Сэма Спэйда для прессы, хорошо?	мегана приберечь чушь стиль сэм спэйд пресса хорошо
- Джеси почти убил нас обоих. - Бэрри, я смогу справиться с этим.	джеси убить оба бэрри смочь справиться это
О, значит, ты не хочешь, чтобы я был рядом.	о значит хотеть ряд
Вообще-то, я много думала об этом.	вообщеть думать это
Как ты относишься к тому, чтобы переехать в Сан-Франциско?	как относиться тот переехать санфранциско
- Что? - В смысле, вступить в партнерство со мной...	что в смысл вступить партнерство я
...в агентстве.	в агентство
- В агентстве? - Ну, подумай об этом, Бэрри.	в агентство ну подумать это бэрри
Больше никакой возни с пробирками в лаборатории.	большой никакой возня пробирка лаборатория
Вся высокоскоростная уличная работа, которую ты захочешь.	весь высокоскоростной уличный работа который захотеть
- К тому же, тебе будут очень хорошо за нее платить. - Мне нравятся те пробирки.	к тот же ты быть очень платить я нравиться тот пробирка
Ладно. Ну, подумай об этом. Дай мне знать.	ладный ну подумать это дать знать
А теперь займемся Джеси. Послушай, без обид, но, кажется, от копов никакого толку.	а заняться джеси послушать обида но кажется коп никакой толк
Вот список возможных укрытий. Склады, театры, парки с аттракционами.	вот список возможный укрытие склад театр парка аттракцион
Ты бегай, а я выслежу фальшивую стенографистку.	ты бегать выследить фальшивый стенографистка
Если ты мне понадобишься, то я тебе позвоню.	если понадобиться ты позвонить
И мне нужна национальная проверка по всем сбежавшим душевнобольным женщинам.	и нужный национальный проверка весь сбежать душевнобольной женщина
- У тебя в участке доступ получше. - Я работаю на тебя?	у участок доступ хороший я работать ты
Я думала, что, если мы выслеживаем Трикстера, мне следует координировать.	я думать что выслеживать трикстер следовать координировать
Ты слишком много на себя берешь.	ты слишком брать
Это связано с тем фактом, что я уехала из города, не так ли?	это связать факт уехать город ли
Послушай, Бэрри, я знаю, что нам о многом нужно поговорить.	послушать бэрри знать мы многое нужно поговорить
Я найду его сам.	я найти сам
Ты сделала это снова, Меган.	ты сделать это снова мегана
Ладно, готовность в киноаппаратной.	ладный готовность киноаппаратный
Готовность в кадре. 4, 3, 2...	готовность кадр 4 3 2
- Ты в эфире. - И мы вернулись.	ты эфир и вернуться
Так, что ты говоришь, малыш...	так говорить малыш
...что с тех пор, как умер твой напарник, вещи просто стали не такими.	что тот пора умереть твой напарник вещий просто стать такой
Давай признаем это, малыш, эта городская свора собак отказывается признать гения.	давать признать это малыш этот городской свора собака отказываться признать гений
А теперь давайте перейдем к делу и углубимся в сердце вопроса.	а давать перейти дело углубиться сердце вопрос
Ну же, скоростной, давай забудем о нашей маленькой Локхарт.	ну же скоростной давать забыть наш маленькая локхарт
Мы оба знаем, что я убью ее рано или поздно. Если только я не решу...	мы оба знать убить рано поздно если решить
Джеси, ты невероятен.	джеси невероятный
Так что, я вызываю тебя, малыш. Только ты и я.	так что вызывать ты малыш только я
Решающая разборка. Триллер в Маниле.	решающий разборка триллер манила
- Что она сказала тебе сегодня вечером? - Эта женщина изводит меня.	что сказать ты сегодня вечером этот женщина изводить я
- Я не работаю на нее. - По крайней мере, она помыкает тобой.	я работать нея по крайний мера помыкать ты
Сабрина не станет даже разговаривать со мной.	сабрина стать разговаривать я
Молния против Трикстера...	молния против трикстер
...в решающей сотрясающей землю...	в решающий сотрясать земля
...долбящей асфальт, сжигающей азот дуэли титанов.	долбить асфальт сжигать азот дуэль титан
Ты знаешь где, малыш.	ты знаешь где малыш
Пора Централ Сити начать признавать своих настоящих героев. Ты понимаешь, о чем я?	пора централ сити начать признавать свой настоящий герой ты понимать я
Хорошо. А теперь убирайся отсюда. Я люблю тебя. Ты прекрасна.	хорошо а убираться отсюда я любить ты ты прекрасный
Мужик, Клейну нужен новый гример, или что?	мужик клейн нужный новый гримёр что
Не сейчас, малыш.	не сейчас малыш
Как реальность воняет.	как реальность вонять
Именно поэтому я стараюсь и улучшаю ее, когда я могу.	именно поэтому стараться улучшать она мочь
Ну, что Вы думаете?	ну вы думать
Не слишком подавляюще?	не слишком подавляюще
Дешевая шлюха!	дешёвый шлюха
Эй!	эй
Снимите их с меня!	снять я
Снимите их с меня!	снять я
- Кто хочет жевательной резинки? - Я хочу. Я хочу.	кто хотеть жевательный резинка я хотеть я хотеть
- Ты в порядке? - Нет. Но иди, догони их.	ты порядок нет но идти догнать они
Видишь ли, весь фокус в этом небольшом количестве эпоксидной смолы в жевательной резинке.	видеть ли весь фокус небольшой количество эпоксидный смола жевательный резинка
Ботинки.	ботинок
Колотушку.	колотушка
Мы его убьем?	мы убить
Нет.	нет
У меня есть гораздо более интересная идея.	у гораздо интересный идея
Верно, старый приятель? Верно.	верно старый приятель верно
Доброе утро, золотце!	добрый утро золотце
Прекрасный день в моем соседстве.	прекрасный день мыть соседство
Ты не станешь моим соседом?	ты стать мой сосед
- Прекрати, Джеси. - Для тебя Трикстер.	прекратить джеси для трикстер
А я Прэнк.	а прэнк
- Я думал, что Меган была Прэнк. - Я Прэнк! Я!	я думать мегана прэнк я прэнк я
И не смей забывать это.	и сметь забывать это
- Но разве ты не хочешь увидеть, кто...? - Он маска.	но хотеть увидеть кто он маска
Без маски он ничто. Гроши, мелочь, нуль.	без маска ничто грош мелочь нуль
Просто какой-то скучный, обычный, незначительный придурок, до которого никому нет дела...	просто какойтый скучный обычный незначительный придурок который никто дело
...и который умрет в одиночестве и в забвении...	и который умереть одиночество забвение
...смотря телевикторины в пустой квартире с кошками.	смотреть телевикторина пустой квартира кошка
Так что, если ты тронешь эту маску еще раз, я убью тебя!	так что тронуть маска раз убить ты
Ладно?	ладный
Женщины.	женщина
Так, что ты сделаешь, убьешь меня?	так сделать убить я
Последнее, что мне нужно, это мертвый ты.	последний нужно это мёртвый ты
С небольшой помощью ты приблизишься к моему образу мышления.	с небольшой помощь приблизиться мой образ мышление
Нам будет так весело вместе...	мы весело вместе
...как только я перепрограммирую твой мозг.	как перепрограммировать твой мозг
Иди ко мне.	идти к я
Мой. Да, ты мой.	мой да мой
Иди, Молния. О, Флэши-пу.	идти молния о флэшип
О, прекрати, прекрати, прекрати! Он такой ребенок.	о прекратить прекратить прекратить он ребёнок
- Что мы теперь будем делать, Трикстер? - Мы?	что быть делать трикстер мы
В смысле, ты и я? Эй, проверка реальности, милочка.	в смысл я эй проверка реальность милочка
Ты не можешь начать понимать глубину и гениальность моих планов.	ты мочь начать понимать глубина гениальность мой план
Кроме того, это - мужское дело.	кроме тот это мужской дело
Я заставлю этот городской клоповник заплатить за пренебрежение...	я заставить городской клоповник заплатить пренебрежение
...он ляжет у моих ног...	он лечь мой нога
...с твоей помощью...	с твой помощь
...мой приятель...	мой приятель
...Молния.	молния
Я виню себя, Тина.	я винить себя тина
Я напортачила.	я напортачить
