cleaned_text	lemm_text
-Они такие счастливые... -Я пойду, а то мне душно.	они такой счастливый я пойти душный
-Тебе плохо? -Да не, нормально.	ты плохо да не нормальный
-Ну пойдем, провожу. -Я сам, сам.	ну пойти провозить я сам сам
ТРЕВОЖНАЯ МУЗЫКА	тревожный музыка
-Там невеста маму бьет!	там невеста мама бить
ПРИГЛУШЕННЫЕ ГОЛОСА	приглушить голос
-Все будет хорошо.	весь хорошо
Ты в реанимации.	ты реанимация
-Девушка! Выходим. -Угу. Да.	девушка выходить угу да
-Быстрее.	быстрый
-Я тебя люблю. -Девушка!	я любить девушка
-Пока! -Не положено. Меня ругать будут.	пока не положить я ругать быть
-Спасибо. -Ну и что, что невеста? Там массовое	спасибо ну что невеста там массовый
отравление. Вот чего к нам везти? В инфекционную не хочет.	отравление вот мы везти в инфекционный хотеть
А откуда я знаю, чем она отравилась? В инфекционную. Везем в инфекционную,	а откуда знать отравиться в инфекционный везти инфекционный
там вся ее свадьба. Все там. Туда везем. Давайте-давайте.	весь свадьба весь там туда везти давайтедавать
-Все хорошо. -Подождите.	весь хорошо подождать
-Что? -Подождите. Оксана, что случилось?	что подождать оксана случиться
-Отравление у нее. -Что случилось?	отравление нея что случиться
-Сказали же: отравление. -Да? Поехали, да?	сказать же отравление да поехать да
Она... Нормально все, да?	она нормальный весь да
-Анализы везите в лабораторию срочно. -Ага, поняла.	анализ везти лаборатория срочно ага понять
-Опечатывайте.	опечатывать
Ну что, товарищи, едем обедать? -Да поехали уже.	ну что товарищ ехать обедать да поехать уже
-Закрывай дверь.	закрывать дверь
-Все, идите домой, идите! Была у вас работа - нет у вас работы!	весь идти домой идти быть работа работа
Был ресторан - нет его теперь! Иди! Иди вон в хинкальную, к таджикам	быть ресторан теперь идти идти вон хинкальный таджик
"своим! Скажи: ""Я вчера на свадьбе сто человек отравил!"""	свой сказать я вчера свадьба сто человек отравить
"Скажи: ""Где у вас кухня? Я готов работать"". Иди к ним!"	сказать где кухня я готовый работать идти он
-Ну зачем так говоришь? Еще не ясно, что случилось. Все свидетели -	ну говорить ещё ясно случиться весь свидетель
продукты были свежие. -Свежие...	продукт свежий свежий
В моем собственном ресторане... на моей собственной свадьбе...	в мыть собственный ресторан мой собственный свадьба
-Ну, Джаник, ну... -Мою жену в больницу увезли!	ну джаник ну мой жена больница увезти
Где я теперь после этого, где?! Правильно, вот, я в полном дерьме.	где это где правильно вот полный дерьмо
Спасибо вам всем. Иди туда... Как раз подъехал!	спасибо весь идти туда как подъехать
Ах ты, тварь! Подожди!	ах ты тварь подождать
А ну, стой! Иди сюда! Ты думаешь, ты меня победил, да?	а ну стоять идти сюда ты думать победить да
-Джаник... -Думаешь, все только твои хинкали	джаник думать твой хинкали
будут кушать? Думаешь, на тебя суда нет? Ты знаешь, кого отравил?	быть кушать думать суд нет ты знаешь кто отравить
Ты следователя из МУРа отравил. -Что?	ты следователь мура отравить что
-Он правду узнает. Он все узнает: как ты бизнес ведешь...	он правда узнать он узнать бизнес вести
Если мой ресторан закроют, я твою забегаловку сожгу. Мамой клянусь!	если ресторан закрыть твой забегаловка сжечь мама клясться
-Джаник! -Все!	джаник весь
Отойди! -Джаник!	отойти джаник
Что-то случилось, что ли?	чтоть случиться ли
-Здравствуй. -Здрасте.	здравствовать здравствовать
-Слушай, а ты сколько возьмешь, чтобы с собакой погулять?	слушай сколько взять собака погулять
У Володи, оказывается, не отравление, а подозрение на инсульт.	у володя оказываться отравление подозрение инсульт
Его из больницы не отпускают. А в Москве ты знаешь, какое дорогое	он больница отпускать а москва знаешь какой дорогой
лечение-то... -Сто рублей.	лечениеть сто рубль
-Но это утром и вечером, да?	но это утром вечером да
-На кухне никто не отравился. Пиночет, гулять!	на кухня никто отравиться пиночет гулять
-Ой, и меня Бог уберег. Весь день на ногах, кушать некогда было.	ой бог уберечь весь день нога кушать некогда быть
-Гулять. -Но свадьба веселая была.	гулять но свадьба весёлый быть
У меня еще на второй день столько импровизаций было заготовлено.	у два день столько импровизация заготовить
-Извините, пожалуйста, вы Каленый? Чем хотите могу поклясться,	извинить пожалуйста калёный чем хотеть мочь поклясться
свадьбу отравил не я и не мои люди.	свадьба отравить мой человек
-Ну а я тут при чем? -Я хочу, чтобы все по справедливости.	ну чем я хотеть справедливость
Чтобы на меня зла не держали. Джаник сейчас, к сожалению,	чтобы зло держать джаник сейчас сожаление
ничего не соображает.	соображать
-Ну а что я могу для вас сделать? Да еще в таком состоянии...	ну мочь сделать да такой состояние
-Знаете...	знаете
Это задаток. Если надо будет, еще дам. Помощники нужны будут -	это задаток если быть дать помощник нужный быть
только свистните. Сразу найдем. -Деньги не свети.	свистнуть сразу найти деньга светить
-А, ну да.	а да
-Мне посоветоваться кое с кем надо. -Понимаю.	я посоветоваться кой кто надо понимать
-Для второго дня свадьбы готовила. Ну не пропадать же!	для два день свадьба готовить ну пропадать же
Ой!	ой
Привет. -Привет.	привет привет
"-А я им говорю: ""Я здоровая. Отпустите уже меня."	а говорить я здоровый отпустить я
"У меня же медовый месяц. Что мне, медовый месяц в больнице отмечать?"""	у медовый месяц что я медовый месяц больница отмечать
-Что же это было-то? -Что было, что было...	что это былото что быть быть
СЭС ничего не нашла. Шашлычники эти из хинкальной нагадили.	сэс найти шашлычник хинкальна нагадить
Закопаю сволочей. Они еще долго Джаника помнить будут.	закопать сволочь они долго джаник помнить быть
-Подожди, а какой у них был мотив? -Какой мотив... Они хотят, чтобы я	подождать мотив какой мотив они хотеть
закрылся. Ко мне посетитель идет. У меня повар лучше. А они его	закрыться к посетитель идти у повар хороший а
переманивают. Постоянно вокруг него крутятся, крутятся, эти собаки!	переманивать постоянно вокруг крутиться крутиться собака
-А как ты думаешь, они могли повара подкупить?	а думать мочь повар подкупить
-Леся, они могли подкупить и повара, они могли подкупить	леся мочь подкупить повар мочь подкупить
официанта. Они могли подкупить посудомойку.	официант они мочь подкупить посудомойка
-Ну, Джаник, маленький ты мой... Ну, успокойся, все будет хорошо.	ну джаник маленький мой ну успокоиться хорошо
Ты шо, пил?! Джаник! Ты же за рулем! Ах ты ж гад!	ты шо пить джаник ты руль ах гад
-Эй! Горе у меня. Разве непонятна ситуация? Меня все предали.	эй горе я разве непонятный ситуация я предать
Все. Я больше здесь никому доверять не могу, даже посудомойке.	весь я никто доверять мочь посудомойка
Ресторан закроют - как дальше жить будешь? Опять проводницей шляться?	ресторан закрыть далёкий жить быть опять проводница шляться
-Шляться?! Я тебе сейчас дам - шляться!	шляться я ты дать шляться
-Леся, успокой ее. -Джаник!	леся успокоить она джаник
-Оксана, успокойся. -Леся, мы выходим из машины.	оксана успокоиться леся выходить машина
Джаник, давай ключи! Так, все. Трамвай идет в парк.	джаник давать ключ так весь трамвай идти парк
-Джаник думает, что у посудомойки мог быть мотив.	джаник думать посудомойка мочь мотив
-Какой мотив? -Я не успела спросить. Давай.	какой мотив я успеть спросить давать
-Леся, как посудомойку звали? -Вообще, это неправильно, Володя.	леся посудомойка звать вообще это неправильно володя
Джаник с Оксаной - мои друзья, а я вот так с ними...	джаник оксана мой друг они
-Понятно. -Но если ты покушаешь бульончик,	понятно но покушать бульончик
то я узнаю, как ее звали.	узнавать звать
Я же у Мавлюды могу спросить. -А при чем здесь Мавлюда?	я мавлюда мочь спросить а мавлюда
-Тихо. Тебе нельзя резко вставать. Доктор запретил. Ложись.	тихо ты резко вставать доктор запретить ложиться
-Ты мне про Мавлюду ответь. -Когда свадьба была, я ее на кухне	ты мавлюда ответить когда свадьба быть кухня
встретила. Она там посуду мыла.	встретить она посуда мыло
Мавлюдушка... -Вечером за Пиночетом зайду.	мавлюдушка вечером пиночет зайти
-Давай, собирайся, поехали. -Куда?	давать собираться поехать куда
-Володя просил тебя приехать. -Не могу - у меня работа.	володя просить приехать не мочь работа
-Вот Володя так и знал, что ты так скажешь. Но тебе же деньги-то нужны?	вот володя знать сказать но ты деньгитый нужный
-Можно в сторону? Ага. -Вот.	можно сторона ага вот
-Мало. -Ну тут же много, ты чего! Вот.	мало ну много что вот
-Дело не в этом. -Ну Мавлюдушка, чего я Володе скажу?	дело это ну мавлюдушка володя сказать
-Улукбек! -Что?	улукбек что
-Ну-ка, иди сюда. -Что случилось?	нук идти сюда что случиться
-Ты пьяный, что ли? -Ты что, совсем?	ты пьяный ли ты что совсем
-Где мой плов? -Почему, когда еда пропадает,	где плов почему еда пропадать
все время Улукбек виноват? Улукбек там виноват, Улукбек тут виноват...	время улукбек виноватый улукбек виноватый улукбек виноватый
Что, совсем, что ли, уже? -Не кричи на него -	что совсем ли уже не кричать
я картошки сварила. -О, иди кушай.	картошка сварить о идти кушать
-Улукбек, я буду жаловаться на тебя. У своих нельзя воровать.	улукбек быть жаловаться ты у свой воровать
-А кто тебе сказал, что я ворую? -Ты здесь поселился -	а ты сказать воровать ты поселиться
и еда стала пропадать.	еда стать пропадать
-Отстань от меня!	отстать я
-Он мне обещал, что в холодный цех переведет. Это совсем другое дело.	он обещать холодный цех перевести это другой дело
Это я повар.	это повар
-Он же будет работать? Будет. И тебя возьмет.	он работать быть и взять
-Не берут его нигде. Кому нужен повар, который свадьбу отравил?	не брать нигде кома нужный повар который свадьба отравить
Даже в хинкальную не берут. Джаника боятся - чтобы на него не подумали.	даже хинкальный брать джаник бояться подумать
-Ты думаешь, всех специально отравили?	ты думать специально отравить
-Повар думает, что алкоголь был плохой.	повар думать алкоголь плохой
-Нет, жених пил, а он не отравился. -Откуда я знаю, как дело было?	нет жених пить отравиться откуда знать дело быть
Хозяин денег не платит. Теперь как платить за общежитие? Не знаю.	хозяин деньга платить теперь платить общежитие не знать
-Мавлюда, к тебе джигит.	мавлюда ты джигит
-Это все, что мне известно. Мне рано вставать - я пойду.	это весь известно я рано вставать пойти
-Слушай, уже немало, уже хорошо.	слушай немало хорошо
Значит, у этого шеф-повара с хозяином конфликт, да?	значит шефповар хозяин конфликт да
-Мне тоже так показалось. Мне пора. -Ну, куда ты торопишься-то?	я показаться я пора ну торопишьсять
Видишь, я к тебе в тапочках по морозу пришел?	видеть ты тапочки мороз прийти
-Ну во-первых, не пришел, а приехал. Если бы ты пришел по морозу,	ну вопервое прийти приехать если прийти мороз
тапочки были бы мокрые. Во-вторых, не на такси приехал.	тапочки мокрый вовторое такси приехать
-Это почему? -А потому что ты жадный.	это почему а жадный
Жалко тебе было бы денег на такси. -Молодец. Моя школа. Угадала.	жалко ты деньга такси молодец мой школа угадать
Меня заказчики привезли.	я заказчик привезти
А что ты обижаешься? -Ничего я не обижаюсь.	а обижаться ничто обижаться
-Я же вижу, что обижаешься. -Пусть твоя Леся на тебя обижается.	я видеть обижаться пусть твой леся обижаться
-А, вот оно что... Я так и понял.	а оно что я понять
А я думал, что нас с тобой связывают чисто деловые отношения.	а думать ты связывать чисто деловой отношение
-Конечно, деловые. -А тогда Леся при чем?	конечно деловой а леся чем
-Леся ни при чем. -Ну тогда помоги.	леся чем ну помочь
-Мавлюда! -Да?	мавлюда да
-Там Улукбека рвет. -Все, пропусти.	там улукбек рвать весь пропустить
-Так... Значит, дело в плове. -Похоже, что так.	так значит дело плов похоже так
-Понятно. -Ну ладно, давай.	понятно ну ладный давать
-Давай.	давать
-Ух ты! Колотун!	ух ты колотун
СТУК В ДВЕРЬ	стук в дверь
-Джаник, открой!	джаник открыть
Джаник, открой, это Оксана!	джаник открыть это оксана
Джаник, слышишь? Я не уйду.	джаник слышать я уйти
О-о-о!..	ооо
Ты ж посмотри на него, а! Я так и знала, что ты здесь.	ты посмотреть он а я знать здесь
Что ты делаешь с собой? Я тебя спрашиваю, что ты делаешь с собой?	что делать себя я спрашивать делать себя
Ты что, себя угробить решил, а?! Меня вдовой решил оставить?	ты что угробить решить а я вдовый решить оставить
-Не кричи, пожалуйста. -Я тебе знаешь что скажу?	не кричать пожалуйста я ты знаешь сказать
Не вовремя ты это решил! Ой, ну что же это такое!..	не вовремя это решить ой это такой
Джаник, послушай меня... Джаник, послушай меня!	джаник послушать я джаник послушать я
У тебя никто ресторан не отбирает. -Не видишь?.. Плохо мне, плохо.	у никто ресторан отбирать не видеть плохо я плохо
-Да что же это такое! Я за кого замуж выходила?	да это такой я кто замуж выходить
Я за мужика выходила, за джигита! Что ты на моих глазах	я мужик выходить джигит что мой глаз
в тряпку превращаешься?	тряпка превращаться
Джаник... Что, плохо тебе, да? -Угу...	джаник что плохо ты да угу
-Ты же мой хороший... Да я понимаю все.	ты хороший да понимать весь
Ты же моя лапочка! Иди сюда. Ты же моя лапочка.	ты лапочка идти сюда ты лапочка
Плохо тебе, да? Головушка болит. Я тебе пива принесла твоего любимого!	плохо ты да головушка болеть я ты пиво принести твой любимый
Сейчас попьешь пива - головушка пройдет, все будет хорошо у тебя.	сейчас попить пиво головушка пройти ты
Иди умойся - я тебя поцелую. Иди умойся - я тебя поцелую тогда.	идти умыться поцелуй идти умыться поцелуй тогда
Иди умойся. Давай кофточку поправим... И я тебя поцелую!..	идти умыться давать кофточка поправимый и поцелуй
Свитерочек поправим...	свитерочка поправимый
-Мясо обжаривают до румяной корочки. И потом, когда мясо и рис готовы,	мясо обжаривать румяный корочка и потом мясо рис готовый
казан выстилают лавашом, чтобы края свисали. И туда уже потом кладут рис,	казан выстилать лаваш край свисать и туда класть рис
мясо, специи, курагу, изюм. И лавашом как бы запечатывают этот шах-плов	мясо специя курага изюм и лаваш запечатывать шахплов
и на 40-60 минут в духовку кладут. -Перестаньте, у меня сейчас	4060 минута духовка класть перестать
голодный обморок будет. С нашим холестерином только о плове	голодный обморок быть с наш холестерин плов
разговаривать. Вкусно хоть было? -Я не пробовал.	разговаривать вкусно быть я пробовать
-А я бы слопал. -Да, ты же курагу не ешь.	а слопать да курага есть
-Так, значит, этот шах-плов запечатывают?	так значит шахплов запечатывать
-Да, лавашом. -Получается, отраву туда могли	да лаваш получаться отрава туда мочь
сыпануть... только до того, как его запечатали.	сыпануть тот запечатать
Чего? -Много.	что много
-Это только аванс! -Да, получается, так.	это аванс да получаться так
Только вот официанты плов ели, а не отравились.	только официант плов есть отравиться
-А вот этот шах-плов шеф-повар готовил?	а шахплов шефповар готовить
-Да, никого к нему не подпускал.	да никто он подпускать
Чего врачи-то говорят? -Говорят, жить буду.	что врачито говорят говорят жить быть
А из-за чего шеф-повар с хозяином поругались?	а изз шефповар хозяин поругаться
-Честно говоря, я не знаю. Зухра говорит, что шеф-повар - сеид.	честно говорить знать зухра говорить шефповар сеид
Может, из-за этого? Ну, потому что хозяин женился на иноверке.	мочь изз это ну хозяин жениться иноверка
-Кто шеф-повар? -Сеид. Переводится	кто шефповар сеид переводиться
"как ""святой человек"". -Моджахед, что ли?"	святой человек моджахед ли
-Почему сразу моджахед? Просто верующий человек, соблюдает традиции.	почему сразу моджахед просто верующий человек соблюдать традиция
Например, не разрешает ругаться на кухне.	например разрешать ругаться кухня
-Здрасте! -Привет.	здравствовать привет
-Ой, я, наверное, помешала. Так вы договорите, а то...	ой я наверное помешать так договорить то
-Нет, мы уже договорили. -Да сиди, сиди.	нет договорить да сидеть сидеть
-Мы как раз закончили. -Сиди, я сейчас это...	мы закончить сидеть это
-Нет, мне правда пора... -Девушки! Вы мне обе нужны.	нет правда пора девушка вы оба нужный
А это кто? -Галюха, Оксанкина подруга.	а это кто галюха оксанкин подруга
-А чего Галюха, Оксанкина подруга, так подругу не любит?	а галюха оксанкин подруга подруга любить
-Ой, ну скажешь тоже - не любит. Ну, просто завидует.	ой сказать любить ну просто завидовать
Представляешь, Мавлюдушка, какая у нее судьба! Вроде бы симпатичная,	представлять мавлюдушка судьба вроде симпатичный
работа хорошая, деньги есть, а мужика нет. Сына одна тянет.	работа хороший деньга есть мужик нет сын один тянуть
А мальчишка такой смышленый!.. -Леся!	а мальчишка смышлёный леся
-А? -Тебе задание - узнать, почему Галя	а ты задание узнать почему галя
подралась с невестой. -А они что, подрались?	подраться невеста а что подраться
-Угу. -Ой, а я где была?	угу ой быть
Мавлюдушка, ты бы видела, Оксанка такая здоровая...	мавлюдушка видеть оксанк такой здоровый
-Леся! Когда будешь узнавать, сделай так, чтобы Мавлюда была рядом.	леся когда быть узнавать сделать так мавлюда ряд
-Так я сама все могу сделать, ты же меня научил разным штучкам.	так сам мочь сделать научить разный штучка
-Ты услышала, что я сказал?	ты услышать сказать
-Я думаю, можно очистить. -Вот спасибо, а!	я думать очистить вот спасибо а
А то ни в одной химчистке не берут. -Нет, она хороший мастер.	а один химчистка брать нет хороший мастер
Ты же не испортишь, правда? -Стопроцентной гарантии, конечно,	ты испортить правда стопроцентный гарантия конечно
не даю. -Ой, я же его продать хочу,	давать ой продать хотеть
оно такое дорогое. Вы постарайтесь. -Ой, а тут порвано вроде.	оно такой дорогой вы постараться ой порвать вроде
-Где?! -Ну это, наверное,	где ну это наверное
Галька порвала, когда вы дрались-то. -Нет. Она меня один раз только	галька порвать дралисьто нет она
ударила, и то сумкой по голове. Где дырка-то?	ударить сумка голов где дыркато
-Да нет, мне показалось. -Фух, слава тебе господи!	да нет показаться фух слава ты господь
-Подождите, я пойду попробую. -Ага. Прямо нехорошо стало.	подождать пойти попробовать ага прямо нехорошо стать
-А ты чего мне сразу не сказала, что вы с Галькой	а сразу сказать галька
подрались? -Да что мы там подрались,	подраться да подраться
я тебя умоляю! Ну, дала я ей два раза промеж глаз. Замучила просто,	умолять ну дать раз промеж глаз замучить просто
за человека меня не считает! Неделю назад вижу у нее кольцо,	человек считать неделя назад видеть кольцо
"вот с таким александритом. Говорю: ""Откуда у тебя кольцо?"""	такой александрит говорить откуда кольцо
"""От бабушки!"" -Ну а ты чего?"	от бабушка ну что
-Что, я ее бабушку не знаю? У нее бабушка всю жизнь электриком	что бабушка знать у бабушка жизнь электрик
проработала. Какие она там александриты видела?	проработать какой александрит видеть
Если только под напряжением большим. А на свадьбу ваще ко мне пришла	если напряжение больший а свадьба ващий к пришлый
в шубе белой норковой, чуть ли не в пол.	шуба бела норковый половина
"-А шуба у нее откуда? -И я говорю: ""А шуба шо, от дедушки?"""	а шуба откуда и говорить а шуба шо дедушка
"Она мне: ""Не твое дело"". На моей свадьбе, ты прикинь? Ну, я ей..."	она я не твой дело на мой свадьба прикинуть ну она
-Может, ей мужчины подарки дарят. -Да ладно!..	мочь мужчина подарок дарить да ладный
-Вы нашу Галю не знаете? Если бы у нее мужчина появился,	вы наш галя знаете если мужчина появиться
"она бы себе нашкарябала татуировку: ""У меня появился мужчина""!"	нашкарябать татуировка у появиться мужчина
-Она на свадьбе знаете чего? Перед моим Володей и так и сяк...	она свадьба знаете что перед мой володя сяк
Прямо в открытую его клеила. -Да ты что! А мне она знаешь что	прямо открытый клеить да что а знаешь
"сказала? ""Наша Леся нового кобеля подобрала и весь вечер перед ним"	сказать наш леся новое кобель подобрать весь вечер
"на задних лапках прыгала"". -Откуда бабы такие берутся?.."	задний лапка прыгать откуда баба такой браться
"-Ну! А я ей знаешь шо сказала? ""А перед таким бы и я тоже"	ну а знаешь шо сказать а такой
"на задних лапках попрыгала"". А шо, высокий, красивенный, плечистый..."	задний лапка попрыгать а шо высокий красивенный плечистый
-Ну, спасибо! -Вот вы знаете Лесиного Володю?	ну спасибо вот знаете лесин володя
-Да знает, знает. -Самец!	да знать знать самец
-Если оставляете, 4000 с вас.	если оставлять 4000 вы
-О, здрасте! -Ой... Здравствуйте.	о здравствовать ой здравствовать
-Здрасте. -Можно я скажу,	здравствовать можно сказать
