cleaned_text	lemm_text
а анализы в лабораторию. -Да, хорошо.	анализ лаборатория
-Зачем же вы сами, Пётр Алексеевич? -Кто ж меня, такого бугая, поднимет?	петр алексеевич бугай подымать
-Хватайтесь за шею.	хвататься шея
КРЯХТИТ	кряхтеть
СТОНЕТ	стонать
ШИПИТ	шипеть
После перевязки станет легче.	перевязка становиться легко
-Мне, санитар, уже только в гробу легче станет.	санитар гроб легко становиться
-Каюмов-то? Неделю назад заехал. Только Ромку Маслова... это не он.	каюмов неделя назад заезжать ромка маслов ... это
Альмирчик, если заезжает к нам, то с концами.	альмирчик заезжать конец
Выезжает уже сразу на бой. Режим консервации.	выезжать сразу бой режим консервация
-Откуда такие познания? -Про режим-то?	откуда познание режим
Так сам из бывших. До КМСа отбомбился.	бывший кмса отбомбиться
Потом армейка. Потом...	армейка ...
ЦОКАЕТ ЯЗЫКОМ	цокать язык
...запил. А потом сюда.	... запивать сюда
Но только в газетах пишут, что Ромка сам.	газета писать ромка
Из-за бабы своей. -Может, и правильно пишут.	из-за баба свой мочь правильно писать
Бабы ж кого угодно доведут. Камеры наблюдения есть?	баба угодно доводить камера наблюдение
-Есть. Но это вам к начальнику охраны.	это начальник охрана
-Лёш, давай к начальнику охраны, пусть нам скинет	леша давать начальник охрана пусть скидывать
всю картинку за 24-е. А как Каюмова найти?	весь картинка 24 е каюмов находить
-Так вон он, с Михалычем своим после ОФП возвращается.	вон михалыч свой офп возвращаться
-Угу.	угу
-Да уж... -Добрый день.	... добрый день
Майор Боков, УВД Юго-Восточного округа.	майор бок увд юго-восточный округ
Нужно поговорить.	нужно поговорить
И вы за неделю ни разу не покинули территорию базы?	неделя покидать территория база
-Нет.	
А зачем?	
Я перед боем всегда на консервацию сажусь.	бой консервация садиться
-Послушайте, ну это же бред. Как вы себе это всё представляете?	послушать это бред это представлять
Альмир перед боем с Масловым берёт и засовывает его в петлю?	альмир бой маслов брать засовывать петля
Чтобы потом стать чемпионом России? Да?	становиться чемпион россия
-Чисто теоретически эту версию исключать нельзя.	чисто теоретически версия исключать
-Вот именно - чисто теоретически. А практически?	именно чисто теоретически практически
-А практически Маслов был фаворитом боя.	практически маслов фаворит бой
-Фаворит, не фаворит... Статистика, проценты...	фаворит фаворит ... статистика процент ...
Всё это бумажки и цифры. По-настоящему побеждает лишь тот,	весь это бумажка цифра по-настоящему побеждать лишь
кто на данный момент, в сию минуту, на ринге гораздо сильнее	данный момент сей минута ринг гораздо сильно
и подготовлен лучше физически. Тактически, кстати, тоже.	подготовить физически тактически кстати
Вот если я и Альмир будем заранее уверены, что мы проиграем,	альмир заранее уверенный проигрывать
вот зачем нам два месяца пахать на сборах?	месяц пахать сборы
А затем десять дней корячиться на консервации?	затем десять день корячиться консервация
Зачем, а?	
-Значит, и Руденко может победить Альмира?	значит руденко мочь побеждать альмира
-Хороший вопрос.	хороший вопрос
Ну, это не про Аркашу.	это аркаша
Его перед боем вместо Ромки за сутки прицепили.	бой вместо ромка сутки прицеплять
А он к бою даже не готовился.	бой готовиться
Парень, конечно, он упорный.	парень упорный
Но...	...
За пять дней без систематических тренировок	пять день систематический тренировка
нынешнюю кондицию Альмира даже волшебник не нагонит.	нынешний кондиция альмира волшебник нагонять
Вот так-то.	так-то
-То есть при любом раскладе Руденко не победит Альмира?	любой расклад руденко побеждать альмира
-Исключено.	исключать
-Судя по записям с камер наблюдения базы,	судя запись камера наблюдение база
Каюмов её действительно не покидал. -Да и незачем было.	каюмов действительно покидать незачем
-Даже учитывая, что фаворитом боя был Маслов?	учитывать фаворит бой маслов
-Как выяснилось, не очень он и боялся, Муслимчик.	выясняться очень бояться муслимчик
-Но теперь фаворит именно Каюмов.	фаворит именно каюмов
-Как говорит тренер, без вариантов. У Руденко нет шансов на победу.	говорить тренер вариант руденко шанс победа
Это похоже на правду. -Ну, ты понимаешь, что он просто	это похожий правда понимать просто
отпадает со своим алиби? -Если Каюмов отпадает, остаётся кто?	отпадать свой алиби каюмов отпадать оставаться
Руденко. Потому что 20 тысяч баксов на дороге не валяются.	руденко 20 тысяча бакс дорога валяться
-Вы мне скажите, это кем надо быть, чтобы за 20 штук	сказать это 20 штука
засунуть в петлю человека, у которого ты только что украл жену?	засовывать петля человек который украсть жена
-Гуманистом, гражданин начальник, гуманистом.	гуманист гражданин начальник гуманист
И бабла срубил, и друга от душевных мук избавил.	бабнуть срубать друг душевный мука избавлять
-Руденко Аркадий Иванович?	руденко аркадий иванович
-Ну, я.	
-УВД по Юго-Восточному округу. Буквально пара вопросов.	увд юго-восточный округ буквально пара вопрос
Без тренера готовитесь? -А какой смысл бабки сливать?	тренер готовиться смысл бабка сливать
И так всё ясно. К афише прицепили, чтоб бой не сорвался.	ясный афиша прицеплять бой срываться
-А чего тогда тренируетесь? -А если раньше третьего раунда слягу,	тренироваться рано третий раунд слегать
то по рейтингу упаду. А так будет возможность на матч-реванш.	рейтинг упасть возможность матч реванш
Каюмов же тоже претендент. А там поглядим.	каюмов претендент поглядеть
-Вот тебе ещё один мотивчик. -Какой ещё мотивчик?	мотивчик мотивчик
Я Ромку не убивал. -Какие у вас с ним были отношения?	ромка убивать отношение
-Прекрасные - спортивные, товарищеские.	прекрасный спортивный товарищеский
-Даже после того, как Алина ушла к вам?	алин уходить
-Да, мне тренироваться надо. -Где вы были	тренироваться
в ночь убийства Маслова? -Где?	ночь убийство маслов
Дома. С Алинкой. -А она это может подтвердить?	дом алинка это мочь подтверждать
-Может. -А телефончик дадите?	телефончик давать
-Да с удовольствием. -Хорошо.	удовольствие
Давайте вот здесь вот.	давать
Ага, спасибо.	ага спасибо
-Тренируйтесь.	тренироваться
-Пойдём.	пойти
ТЕЛЕФОННЫЙ ЗВОНОК	телефонный звонок
-Алло.	але
-Алло, Алиночка?	але алиночка
К тебе менты поехали, скажи им всё, как мы договорились.	мент поехать сказать договариваться
-Про что?	
-Ну, про вечер и ночь, когда Ромку убили.	вечер ночь ромка убивать
-А как мы договорились? -Ну, вечером мы с тобой ужинали,	договариваться вечер ужинать
ночью мы с тобой спали. -Чёрт, но это же неправда.	ночь спать черт это неправда
-Дмитрий Дмитриевич, это Чернов, простите, что беспокою.	дмитрий дмитриевич это чернов прощать беспокоить
Скажите, не знаете, где сейчас работает бывшая супруга Маслова?	сказать знать работать бывший супруга маслов
Ага.	ага
Спасибо большое. Всего доброго.	спасибо большой весь добрый
-Тачка здесь, значит, и она тоже.	тачка значит
-Ромочка слишком умный был.	ромочка слишком умный
В ночной клуб его не затащишь. Алкоголь вообще не употребляет.	ночной клуб затащить алкоголь вообще употреблять
После боя придёт - или книжку читает, или кино смотрит.	бой прийти книжка читать кино смотреть
Один раз мы с ним даже в планетарий ходили.	планетарий ходить
А на мой прошлый день рождения он меня вообще повёл	прошлый день рождение вообще поводить
в Большой театр на оперу. Я потом два дня плакала.	большой театр опера день плакать
-Что, так понравилось? -Конечно!	понравиться
Кому это вообще может понравиться?	это вообще мочь понравиться
Хотя покупал он мне всё, что я просила.	хотя покупать просить
Но куда мне во всём этом было ходить? Не в планетарий же.	весь это ходить планетарий
-Ну, в Большой так очень даже можно. -Нет-нет-нет, вы что!	большой очень
Я после этого Большого сразу решила полюбить Аркашеньку.	большой сразу решать полюбить аркашенька
Но врать очень боюсь.	врать очень бояться
Аркашенька просил, чтоб я вас обманула.	аркашенька просить обманывать
Ну, будто бы он был дома. В ту ночь, когда Ромочку убили.	дома ночь ромочка убивать
Но его не было. До шести утра.	шесть утро
Но только вы не подумайте, Аркашенька Ромочку не убивал.	подумать аркашенька ромочка убивать
Дома его, конечно, не было, но я точно знаю -	дома точно знать
Аркашенька Ромочку не убивал. Потому что он знал,	аркашенька ромочка убивать знать
что я его тоже люблю. -Кого?	любить
-Как кого? Ромочку.	ромочка
Ромочка же не виноват, что он был умнее Аркашеньки.	ромочка виноватый умный аркашенька
Ну а с Аркашенькой мне жить гораздо веселее.	аркашенька жить гораздо весело
-Так, а Аркашенька... В смысле, Руденко	аркашенька ... смысл руденко
в вечер убийства Ромочки... -Так, стоп, Лёх, я переведу.	вечер убийство ромочка ... стоп лех перевести
Барышня!	барышня
Где находился Руденко в вечер и ночь убийства Маслова?	находиться руденко вечер ночь убийство маслов
-Да.	
"-Ну, мне он сказал, что пошёл зарабатывать деньги в клуб ""Цезарь""."	сказать пойти зарабатывать деньги клуб цезарь
-Так... -Да.	...
-А что ж вы нам сразу-то не сказали? По ушам-то ездите.	сразу сказать ухо ездить
-Ну, не знаю.	знать
Ну, вернее, знаю. Бои там не совсем законные.	вернее знать бой законный
-А-а.	
Это вам.	это
Пойдём, Лёх.	пойти лех
ТРЕВОЖНАЯ МУЗЫКА	тревожный музыка
-Ого!	ого
Здоровый ангар.	здоровый ангар
ТРЕВОЖНАЯ МУЗЫКА	тревожный музыка
-Здрасте. -Здравствуйте.	здрасте здравствовать
Туда нельзя, вы кто? У Нестора Матвеевича сейчас час релаксации.	туда нестор матвеевич час релаксация
-Девушка, вы так не волнуйтесь, он же сам нас вызвал, да.	девушка волноваться вызывать
Мы же... релаксанты. Мы ему массажик сделаем.	... релаксант массажик сделать
-Тайский, в четыре руки. -А вы здесь пока постойте.	тайский четыре рука пока постоять
Нестор Матвеевич, добрый день, мы к вам.	нестор матвеевич добрый день
-Слушаю вас.	слушать
-Дело в том, что мы с товарищем недавно вернулись из экскурсии	дело товарищ недавно вернуться экскурсия
по таёжным местам Магаданской области и Хабаровского края.	таежный место магаданский область хабаровский край
Ну, и душа просит отдыха. Активного.	душа просить отдых активный
-Даже не то чтобы отдыха, а чтоб вы нам его показали. За наши башли.	отдых показывать наш башель
Ну, Нестор Матвеевич, вы ж всё догоняете.	нестор матвеевич догонять
-Не понимаю вас...	понимать ...
...Сергей Сергеевич.	... сергей сергеевич
-Батюшки...	батюшка ...
Жжёный.	жженый
Жжёный, а я тебя не признал! Осунулся, прибрахлился,	жженый признавать осунуться прибрахлиться
выглядишь вообще как бизнесмен. -Вы чего, знакомы?	выглядеть вообще бизнесмен знакомый
-Лёша! Присаживайся. Прошу вас, Нестор Матвеевич.	леша присаживаться просить нестор матвеевич
Имею честь тебе представить Нестора Матвеевича Касьянова,	иметь честь представлять нестор матвеевич касьянов
боевое погоняло - Жжёный. Был в команде Кости Кишинёва,	боевой погонять жженый команда кость кишинев
держали лапу на Дорогомиловском рынке, да?	держать лапа дорогомиловский рынок
В девяностых, понятное дело.	девяностый понятный дело
Ну вот, Нестор Матвеевич повздорил со своим непосредственным начальником	нестор матвеевич повздорить свой непосредственный начальник
и уделал Костю Кишинёва из табельного оружия,	уделывать костя кишинев табельный оружие
которое перед этим спёр в отделении милиции.	который это спирать отделение милиция
Ладно бы просто грохнул, он же его прикопал в деревенском сортире, а!	ладно просто грохнуть прикапывать деревенский сортир
С выдумкой человек! Нестор Матвеевич, я ничего не перепутал?	выдумка человек нестор матвеевич ничто перепутывать
-Какая разница? Я уже давно на свободе	разница давно свобода
и с чистой совестью. -Согласен, это мы сейчас и проверим,	чистый совесть согласный это проверять
ты присаживайся сюда. Скажи, пожалуйста, два дня назад	присаживаться сюда сказать пожалуйста день назад
в твоём заведении бился Аркадий Руденко? Вечером и ночью.	твой заведение биться аркадий руденко вечер ночь
-Не понимаю, начальник, о чём ты? -О боксе, Жжёный.	понимать начальник бокс жженый
О спорте выносливых и сильных.	спорт выносливый сильный
У тебя в заведении бои проходят? Если проходят, Руденко у тебя дрался?	заведение бой проходить проходить руденко драться
-Нет, Сергей Сергеевич, вы что-то путаете.	сергей сергеевич что-то путать
У нас в клубе драк не бывает.	клуб драка бывать
К нам в клуб ходят весьма состоятельные и влиятельные люди.	клуб ходить весьма состоятельный влиятельный человек
-Я понял.	понимать
"Я понял, видно, ""пятнашка"" твоя тебе на пользу не пошла."	"понимать видно , "" пятнашка твой польза пойти"
Драку, как водится, не заказывали. Хорошо, мы сами её закажем.	драка водиться заказывать заказывать
Надо ж как-то ситуацию исправлять.	как-то ситуация исправлять
Муслимчик?	муслимчик
Здорово.	здорово
Слушай, вышли мне два взвода ОМОНа на Аминьевское шоссе, 12-й километр.	слушать выходить взвод омон аминьевский шоссе 12 й километр
Спортивный клуб... Лёх, как называется?	спортивный клуб ... лех называться
"-""Цезарь"". -""Цезарь"", клуб ""Цезарь""."	"-"" цезарь  -"" цезарь "",  клуб цезарь"
Тут такое... -Зачем так?	...
-Имеешь что-то мне сказать? -Имею.	иметь что-то сказать иметь
-Я слушаю тебя. Я перезвоню.	слушать перезванивать
-Бои у нас в клубе - не главное.	бой клуб главное
У нас главное в клубе - это обмен респектами.	главное клуб это обмен респект
Интеллектуальный отдых от дел насущных. Релакс.	интеллектуальный отдых дело насущный релакс
Ну, и так далее. -Я понял, я понял.	далее понимать понимать
Муслим, ты Жжёного помнишь? -Да погоди! Убери телефон.	муслим жженый помнить погодить убирать телефон
Всё, начальник. Говорю. -Перезвоню.	начальник говорить перезванивать
-Говорю, да, бои у нас проводятся,	говорить бой проводиться
но только со спортивной, оздоровительной точки зрения,	спортивный оздоровительный точка зрение
чтобы ребята форму поддерживали, ветераны, действующие бойцы.	ребята форма поддерживать ветеран действующий боец
Но вот эти два дня у нас боёв не было,	день бой
и Руденко тоже в клубе не было.	руденко клуб
-Уверен? -Уверен, зуб даю!	уверять уверенный зуб давать
-Лёша!	леша
-Да я проверить.	проверять
-Хорошо.	
-До свидания.	свидание
-Бывайте.	бывать
-Ну, Сергеич, а что, если бы он сказал -	сергеич сказать
ну давайте, вызывайте свой ОМОН.	давать вызывать свой омон
Тем более, что никакого ОМОНа не было бы.	никакой омон
-Нет, Лёх, ничего бы он не сказал. Пуганый он.	лех ничто сказать пуганый
А знаешь, почему?	знать почему
Потому что сидел не слишком ровно.	сидеть слишком ровно
Купился на УДО, записался в активисты.	купиться удо записываться активист
И в одну секунду зачеркнул всю свою крутую	секунда зачеркнуть весь свой крутой
конкретную пацанскую биографию.	конкретный пацанский биография
Вот такие вот пироги.	пирог
-За эти бои-то всё равно его закрыть можно.	бой равный закрывать
Не сразу, конечно, но можно.	сразу
-А не будет никаких боёв.	никакой бой
Нет и не будет. Я же тебе говорю - пуганый он.	говорить пуганый
Он сейчас собственными руками свой же ринг на щепки разносит.	собственный рука свой ринг щепка разносить
Вот кто меня расстроил сегодня, так это Руденко.	расстраивать сегодня это руденко
-Брать его надо, Сергеич. Сначала на 48 часов,	брать сергеич сначала 48 часы
а потом в суд идти за ордером.	суд идти ордер
-Думаешь?	думать
-Точно.	точно
-Возможно.	возможно
-Аркашенька! А мы за тобой! Что же ты всех обманываешь, а?	аркашенька обманывать
Ай-ай-ай! Сейчас наказывать будем. -Иди.	ай-ай-ай наказывать идти
А я и никого не обманывал.	никто обманывать
-Хм! Как же так? Нам сказал, что всю ночь с женой был,	хм сказать весь ночь жена
ей - что здесь деньги зарабатывал,	деньги зарабатывать
а сам в этот момент петлю на шее лучшего друга затягивал?	момент петля шея хороший друг затягивать
-Ну, если хороший адвокат попадётся, то почти молодым выйдешь.	хороший адвокат попадаться молодой выходить
На олимпиаду поедешь.	олимпиада поехать
А что, сейчас с судимостью берут.	судимость брать
Руки давай!	рука давать
УДАР	удар
Ты что, дурак, что ли?	дурак
-Лёш, вяжи его.	леша вязать
-Ты, Руденко, не молчи.	руденко молчать
Не молчи, иначе нам придётся говорить.	молчать иначе приходиться говорить
-О чём говорить? -О чём?	говорить
Про то, как ты Маслова нокаутировал,	маслов нокаутировать
в петлю его засунул и затянул её, родимую, на его шее.	петля засовывать затягивать родимый шея
-Угу.	угу
-Амалия Львовна. Улица Красина, дом 42, квартира 6.	амалия львовна улица красин дом 42 квартира 6
Она всё подтвердит.	подтвердить
Только не по любви с ней я,	любовь
а исключительно из высоких соображений,	исключительно высокий соображение
чтобы Алинка меня не разлюбила.	алинка разлюблять
Она же привыкла к Ромкиной роскоши, богатству.	привыкать ромкина роскошь богатство
"А у меня последние 3 месяца деньги только от боёв в клубе ""Цезарь""."	последний 3 месяц деньги бой клуб цезарь
И то, какие это деньги? Так...	это деньги ...
-Я вот сейчас ничего не понял.	ничто понимать
ШУМ, КРИКИ В ЗАЛЕ	шум крик зал
-А чего тут понимать-то?	понимать
Амалия Львовна после последнего боя предложила мне	амалия львовна последний бой предлагать
переспать с ней за 50 штук зелёных.	пересыпать 50 штука зеленый
-Давай, давай!	давать давать
-Хорошо, хорошо!	
ШУМ, КРИКИ В ЗАЛЕ	шум крик зал
-Раз!	
Два!	
Три!	
Четыре!	четыре
Пять!	пять
Шесть!	шесть
Семь!	семь
Восемь!	восемь
Девять!	девять
-Десять!	десять
ШУМ В ЗАЛЕ ВОСТОРЖЕННЫЕ КРИКИ	шум зал восторженный крик
НАПРЯЖЁННАЯ МУЗЫКА	напряженный музыка
-Амалия Львовна?	амалия львовна
-Она.	
Я, понятное дело, отказался.	понятный дело отказываться
Через три дня Алинка говорит:	день алинка говорить
"""Куда мы поедем на день рождения? В Барселону или на Мальдивы?"""	поехать день рождение барселона мальдивы
Короче, позвонил я этой Львовне.	короче позвонить львовна
Только если Алинка об этом узнает, это...	алинка это узнавать это ...
Мужики, не узнает ведь, а?	мужик узнавать
-Ну как Мальдивы? Съездил?	мальдивы съездить
Только, Руденко, на тебе ещё одна статья - за нанесение тяжких	руденко статья нанесение тяжкий
телесных повреждений сотруднику при исполнении.	телесный повреждение сотрудник исполнение
-Да какая статья, мужики, серьёзно?! Подошли со спины.	статья мужик серьезно ?! подходить спина
Я испугался, растерялся, рефлекс сработал. Нет, ну простите.	испугаться растериваться рефлекс срабатывать прощать
-Лёш, простим?	леша прощать
-Рефлекс-то? -Угу.	рефлекс угу
-Забыли.	забывать
-Только в том случае, если алиби твоя дама сердца подтвердит.	случай алиби твой дама сердце подтвердить
-Она не моя дама. -Моя, что ли?	дама
Лёх, может, твоя дама?	лех твой дама
-Кто, Амалия? -Да.	амалия
-Нет. -Нет.	
-Мы, Аркашенька, в ответе за тех... -Лёша!	аркашенька ответ ... леша
-В общем, ты понял.	общий понимать
-Видите ли, господин майор,	видеть господин майор
современные молодые люди зачастую весьма и весьма далеки от искусства.	современный молодой человек зачастую весьма весьма далекий искусство
В частности, от поэзии.	частность поэзия
И священный долг нашего поколения всячески восполнять эти пробелы	священный долг наш поколение всячески восполнять пробел
в их воспитании, не щадя на это ни сил, ни средств.	воспитание щадить это сила средство
Вот вы, например, когда последний раз читали того же Мандельштама?	например последний читать мандельштам
-Я?	
Вчера. После обеда.	вчера обед
-Это замечательно. А вот Аркадий Иванович впервые	это замечательно аркадий иванович впервые
услышал об этом поэте здесь, в этих стенах.	услышать это поэт стена
-Угу. 23-го числа?	угу 23 го число
С 10 вечера до 6 утра?	10 вечер 6 утро
-Представьте себе.	представлять
Ещё кофе?	кофе
-Благодарю вас.	благодарить
Итак, три дня назад	итак день назад
с 22:00 до 6 утра	22 00 6 утро
вы читали господину Руденко стихи Мандельштама?	читать господин руденко стих мандельштам
-А вы видите в этом что-то зазорное?	видеть это что-то зазорный
-Вообще не вижу.	вообще видеть
Вы позволите мне... -Знаете, поэзия Серебряного века	позволять ... знать поэзия серебряный век
очень развивает интуицию, особенно женскую.	очень развивать интуиция особенно женский
Вы тоже занимались боксом? -Нисколько. Самбо.	заниматься бокс нисколько самбо
Немножко. В высшей школе МВД. Один звонок...	немножко высокий школа мвд звонок ...
-Но самбо ведь тоже очень романтично?	самбо очень романтично
-Отнюдь. Извините. Один звонок.	отнюдь извинять звонок
Привет. Чернов.	привет чернов
Слушай, выпускай Руденко, у этого Тайсона железобетонное алиби.	слушать выпускать руденко это тайсон железобетонный алиби
Давай, до связи.	давать связь
"-Цветочный магазин ""Легенда""."	цветочный магазин легенда
Предъявителю купона - скидка 25% на все виды цветов.	предъявитель купон скидка 25 весь вид цветок
Лучший подарок для ваших близких - букет...	хороший подарок ваш близкие букет ...
"Цветы из цветочного магазина ""Легенда""..."	цветок цветочный магазин легенда ...
-Привет.	привет
-Привет. Возьми, пожалуйста. Это моя работа.	привет взять пожалуйста это работа
"Цветочный магазин ""Легенда"". -Нравится работа?"	цветочный магазин легенда нравиться работа
-Нравится. Работа как работа.	нравиться работа работа
-Если нравится, что же ты в глаза мне не смотришь?	нравиться глаз смотреть
-Пап, не отвлекай меня, пожалуйста.	папа отвлекать пожалуйста
