cleaned_text	lemm_text
Брайан, я немного беспокоюсь за Питера.	брайан немного беспокоиться питер
Проснувшись прошлой ночью, застала его за переключением между помехами.	проснуться прошлый ночью застать переключение помеха
Уверен, он найдет выход из ситуации.	уверенный найти выход ситуация
- Доброе утро, Лоис. - Ну вот, а ты волновалась.	добрый утро лоис ну вот волноваться
- Питер, что это, чёрт побери, такое? - А вот моя любимая телесемья - Гриффины.	питер это чёрт побрать такой а любимый телесемья гриффина
Питер, ты меня пугаешь. Мне кажется тебе изменило чувство реальности.	питер пугать я кажется ты изменить чувство реальность
- Скукотища. Пойду посмотрю, что по другим. - Питер! Пригляди за Стьюи.	скукотище пойти посмотреть другой питер приглядеть стьюй
Не двигайся!	не двигаться
Как насчёт руки помощи?	как насчёт рука помощь
Эй, да это же Глен Куагмайр, наш чудаковатый сосед.	эй это глен куагмайра наш чудаковатый сосед
- Зачем это он встал в такую рань? - На работу собираюсь!	зачем это встать такой рань на работа собираться
Ах, эти его попытки быстро разбогатеть.	ах попытка быстро разбогатеть
Мы должны найти твоего отца, Крис. Он не в себе.	мы должный найти твой отец крис он себя
Я никогда не знался с безумцами, за исключением своего невидимого друга...	я знаться безумец исключение свой невидимый друг
полковника Шварца.	полковник шварц
Сейчас все каналы заново настрою.	сейчас канал заново настрой
Время жизни.	время жизнь
Си-Би-Эс.	сибиэс
Ю-Пи-Эн.	юпиэн
Вот здорово. Беверли Хиллз 90210.	вот здорово беверлить хиллзти 90210
- Пап? - Мэг, что делаешь в западном Бэверли?	папа мэг делать западный бэверлить
Они явно просчитались с приглашёнными знаменитостями в десятом сезоне.	они явно просчитаться пригласить знаменитость десять сезон
Пап, что ты тут делаешь? Убирайся отсюда!	папа делать убираться отсюда
Из-за тебя я уже стала полным изгоем.	изз стать полный изгой
Милая, ты просто расстроена, так как разбила телепередатчик.	милый просто расстроить разбить телепередатчик
Это не я! Всё, хватит. Какой понт в машине, если нет друзей.	это я весь хватить какой понт машина друг
Я не врезалась в телепередатчик! Это всё мой отец!	я врезаться телепередатчик это весь отец
- Что? - Что она сказала?	что что сказать
- Питер Гриффин уничтожил передатчик? - И все свалил на дочь?	питер гриффина уничтожить передатчик и свалить дочь
Нижайший поступок всех времен.	низкий поступок время
Питер, сними эту штуку и пойдём домой.	питер снять штука пойти домой
Эй, Лоис. Как ты кстати, время волнующего финала!	эй лоис как кстати время волнующий финал
Похоже какого-то болвана сейчас линчуют. Посмотрим.	похоже какоготь болван линчевать посмотреть
Ну вот и всё.	ну весь
Это тот, кто уничтожил наше кабельное. Хватайте его!	это тот уничтожить наш кабельный хватать он
Стойте! Стойте! Да что с вами такое, люди?	стоять стоять да вы такой человек
Соглашусь, мой муж виновен в аварии.	согласиться муж виновный авария
Но, мы должны его поблагодарить.	но должный поблагодарить
Он освободил нас от телегипноза.	он освободить телегипноз
Теперь мы можем видеть мир таким, какой он есть...	теперь мочь видеть мир такой есть
красивым местом, полным замечательных штук, ожидающих лишь случая...	красивый место полный замечательный штука ожидать лишь случай
Вот чёрт, очередной бабский заскок.	вот чёрт очередной бабский заскок
Она права. Сколько времени мы потеряли впустую из-за этого проклятого ящика.	она право сколько время потерять впустую изз проклятый ящик
- Я перекрашу свой дом! - А я построю корабль в бутылке.	я перекрасить свой дом а построить корабль бутылка
- А я пойду, погоняю палкой обруч по пыльной дороге.	а пойти погонять палка обруч пыльный дорога
Я отведу тебя домой, дорогой.	я отвести домой дорогой
Не верю, как допустил, чтобы Мэг взяла вину. Ты права, Лоис. Телевидение - сущее зло.	не верить допустить мэг взять вина ты право лоис телевидение сущий зло
Слышал, что Чарльз Мэнсон смотрит его в камере круглыми сутками.	слышать чарльз мэнсон смотреть камера круглый сутки
Если я что-то и пропустил, то это для меня в новинку!	если чтоть пропустить это новинка
Ты чуть не зашёл слишком далеко. Тебе стоит немного отвлечься.	ты зайти слишком далеко ты стоить немного отвлечься
Кроме телевидения существует куча других интересных вещей.	кроме телевидение существовать куча другой интересный вещий
- Имеешь в виду, вроде этой лампы? - Ну, вроде того.	иметь вид вроде лампа ну вроде тот
- Лампа дарит нам свет. - Похоже, догоняю.	лампа дарить мы свет похоже догонять
А семья дарит тебе любовь.	а семья дарить ты любовь
Ты должен больше времени уделять своим детям, Питер. И мне.	ты должный время уделять свой ребёнок питер и я
И чем ты предлагаешь нам заняться?	и предлагать мы заняться
Лоис! Да ты на всю голову больна!	лоис да голова больной
Питер, я говорю, что нам стоит заняться любовью.	питер говорить мы стоить заняться любовь
Ох, а я то думал ты предлагаешь убить наших детей, а их органы...	ох думать предлагать убить наш ребёнок орган
обменять на пиво.	обменять пиво
Какой прекрасный день. Разве он не прекрасен, мистер Солнце.	какой прекрасный день разве прекрасный мистер солнце
Хорош, как два ковша изюма, Питер.	хороший ковш изюм питер
- Всем доброе утро! - Превосходно!	весь добрый утро превосходно
Итак, предпоследняя корректировка погодного устройства завершена.	итак предпоследний корректировка погодный устройство завершить
Победа за... Отпусти меня, сейчас же!	победа за отпустить я же
Ребята, мама была права. Это преступление, сидеть на заднице и ждать, когда починят ТВ.	ребята мама право это преступление сидеть задница ждать починить тв
Класс. Ты мог бы поучить меня вождению. Мэг, у тебя будет куча времени после смерти.	класс ты мочь поучить вождение мэг куча время смерть
Снаружи огромный мир, который так и ждёт чтобы мы ухватили его за жабры.	снаружи огромный мир который ждать ухватить жабра
- Проклятье! - Давайте же.	проклятие давать же
Я так устала. Эта утренняя рыбалка меня доконала.	я устать этот утренний рыбалка доконать
Очнись! Ты же пообещала, что вытащишь этот крючок у меня изо рта.	очнуться ты пообещать вытащить крючок из рот
Благодарю.	благодарить
Итак, дети, ваш папа просто пытается проводить время со своей семьей.	итак ребёнок ваш папа просто пытаться проводить время свой семья
А может и убить нас. Не уверена, что именно.	а убить мы не уверить именно
Уверен, китайцы обожают плеваться, не так ли?	уверенный китаец обожать плеваться ли
Диана, прошлый репортаж был так хорош, что, думаю, ты достойна хорошей порки.	диана прошлый репортаж хороший что думать достойный хорошеть порка
Не думаю, что твоя жена высоко оценит это.	не думать твой жена высоко оценить это
Эта старая, фригидная корова живет в Куахоге. Она не слышит ни единого слова.	этот старый фригидный корова жить куахог она слышать единый слово
Вообще-то мы уже вещаем на Куахог.	вообщеть вещать куахог
Слава богу!	слава бог
Их недоразвитые умишки опять околдованы этой мерцающей коробкой.	они недоразвитый умишко околдовать мерцать коробка
Пора пошалить!	пора пошалить
Ну же, к вам обращаюсь.	ну же обращаться
Мы опаздываем на Баварский народный фестиваль. Вы же знаете этих немцев.	мы опаздывать баварский народный фестиваль вы знаете этот немец
Если не вольёшься в их тусовку, они тебя схватят и поработят.	если влиться тусовка схватить поработить
Но пап, телевизор заработал.	но папа телевизор заработать
В смысле? А, ладно, пошли.	в смысл а ладный послать
Питер, я рада, что ты уделяешь так много времени семье.	питер рада уделять время семья
Но мы измучены.	но измучить
Может нам всем стоит присесть и посмотреть какое-нибудь телешоу?	мочь мы весь стоить присесть посмотреть какоенибудь телешоу
Мы слишком заняты жить полной жизнью. Пошли же, хватит ломаться.	мы слишком занятый жить полный жизнь послать же хватить ломаться
- Я устал от жизни. - Точно. Мои лапы лают.	я устать жизнь точно мой лапа лаять
- А я то думал, что мы развлекались. - Развлекались.	а думать развлекаться развлекаться
Но сейчас было бы мило посмотреть на других людей, их развлечения, или смерти.	но мило посмотреть другой человек развлечение смерть
- На любую чушь. - Глянь, Питер, твой любимый сериал.	на любой чушь глянуть питер твой любимый сериал
Это опаснейшая миссия. Похоже, один из нас будет убит.	это опасный миссия похоже убитый
На разведку пойду я, мистер Спок, доктор МакКой и мичман Рикки.	на разведка пойти я мистер спка доктор макка мичман рикки
Вот дерьмо.	вот дерьмо
Извини, Лоис.	извинить лоис
Но есть лишь одно стоящее шоу. Оно называется...	но лишь один стоящий шоу оно называться
"""Каждый День Как Последний"" Питер Гриффин в роли Питера Гриффина."	каждый день как последний питер гриффина роль питер гриффин
Да ладно тебе, Питер. Ты ни капельки не скучаешь по телевизору?	да ладный ты питер ты капелька скучать телевизор
Затёртые истории, шаблонные характеры героев, хитроумные сценарные ходы...	затереть история шаблонный характер герой хитроумный сценарный ход
которые аккурат в подходящий момент приводят героя в необходимое место.	который аккурат подходящий момент приводить герой необходимый место
Привет, Я Уильям Шэтнер. Моя машина сломалась...	привет я уильям шэтнер мой машина сломаться
по пути на лекцию о том, как телевидение сплачивает семьи.	путь лекция тот телевидение сплачивать семья
Ну как, не хотите послушать?	ну как хотеть послушать
Нет, не хочу пропустить поход в буфет, наконец до отвала наемся шницелей.	нет хотеть пропустить поход буфет отвал наесться шницель
Секундочку! Я тоже шницели люблю!	секундочка я шницель любить
Присоединяйся. Держу пари, ты не влезешь в кожаный сарафан Лоис.	присоединяться дерзить пари влезть кожаный сарафан лоис
В машине переоденусь.	в машина переодеться
Если бы мне давали по 5 центов всякий раз, когда родители уходят гулять...	если давать 5 цент всякий раз родитель уходить гулять
вместо того чтобы учить меня вождению, я бы стала богатенькой блядуш...	вместо учить вождение стать богатенький блядуша
Пошли, Мэг.	послать мэг
<i>Леденящий дождь.</i>	iледенящий дождьi
Не долго тебе осталось, брокколи!	не долго ты остаться брокколи
Немецкая | Польские ветчина | колбаски	немецкий польский ветчина колбаска
Немецкие | Чешские колбаски | сосиски	немецкий чешский колбаска сосиска
Не знаю, Питер. Представить не могу, как можно предпочесть жизнь телевизору.	не знать питер представить мочь предпочесть жизнь телевизор
Говорю же, это потрясающе, Билл.	говорить же это потрясающе билл
Этот чудесный день мог стать ещё лучше, если бы только моя семья была здесь.	этот чудесный день мочь стать ещё хороший семья здесь
О, Господи!	о господь
Только-что солнце светило, сейчас-же льет как из ведра.	толькочто солнце светить сейчасж лить вёдро
Эй, давай снимем ботинки и побежим домой босиком.	эй давать снять ботинок побежать домой босиком
Гриффин, ты безумец! Босиком говоришь?	гриффина безумец босиком говорить
Это небезопасно.	это небезопасно
Я поучу тебя вождению в другой раз. Сворачивай на обочину.	я поучить вождение раз сворачивать обочина
Мам, знать бы, где тут обочина.	мама знать бы обочина
Ты был прав, Питер. Я никогда ещё не чувствовал себя таким живым.	ты право питер я ещё чувствовать такой живой
Победа за мной!	победа я
Проклятье! Твою мать!	проклятие твой мать
О, Господи.	о господь
Боже мой. Я сбила Уила Шэтнера.	бог мой я сбить уил шэтнера
Свет потускнел. Дыханье спёрло. Укажи мне путь, Господи.	свет потускнеть дыхание спереть указать путь господь
Ух, вот этого я никак не ожидал.	ух никак ожидать
<i>Госпиталь.</i>	iгоспитальi
Папочка, прости, я переехала тебя и убила мистера Шэтнера.	папочка простить переехать убить мистер шэтнера
Не волнуйся. Как только избавлюсь от гипса, буду жить за себя и за Уила.	не волноваться как избавиться гипс быть жить уил
Дорогой, может нам стоит вернуться к прежней жизни?	дорогой мы стоить вернуться прежний жизнь
В нашем диванчике зияет огромная вмятина, которую никто другой не сможет заполнить.	в наш диванчик зиять огромный вмятина который никто смочь заполнить
Ребята, вы что, так ничего и не поняли?	ребята что понять
Однажды телевидение уже завладело моей жизнью. Второго раза я не допущу.	однажды телевидение завладеть мой жизнь два раз допустить
О, Господи.	о господь
Мы его потеряли.	мы потерять
Эй, если поможешь выбраться отсюда, знаю я тут чудесный лужок...	эй помочь выбраться отсюда знать чудесный лужок
где черника так и просится в корзину.	черника проситься корзина
Смотри, ходить будешь в утку.	смотреть ходить быть утка
И не смей меня беспокоить, пока кардиограмма не распрямиться.	и сметь беспокоить пока кардиограмма распрямиться
Эй, выключите этот ящик. Сестра? Сестра?	эй выключить ящик сестра сестра
"А на что ты готов ради бара ""Клондайк""?"	а готовый ради бар клондайк
- На одной ножке постоишь? - А то.	на один ножка постоять а то
- А мартышку изобразишь? - Ага.	а мартышка изобразить ага
- А человека убьешь? - Хм, ну...	а человек убить хм ну
Папочка, я наконец-то сдала экзамен по вождению...	папочка наконецтый сдать экзамен вождение
я всё ещё могу рассчитывать на кабриолет?	весь ещё мочь рассчитывать кабриолет
Нет. Но я горжусь тем, что ты получила права, милая.	нет но гордиться тем получить право милый
А я горжусь тобой, Питер. Ты преподал нам хороший урок.	а гордиться ты питер ты преподать мы хороший урок
Жизнь определяет не то, что ты делаешь...	жизнь определять то делать
а то, с кем ты это делаешь и твоя семья...	то кто это делать твой семья
Цыц, началось.	цыц начаться
Знаю, ты не любишь брокколи, Стьюи, но ты еще поблагодаришь меня...	знать любить брокколи стьюй поблагодарить я
когда вырастешь большим и сильным, как твой папа.	вырасти больший сильный твой папа
Весомый аргумент. Ты убедила меня, женщина.	весомый аргумент ты убедить я женщина
Как хорошо. Уже чувствую прилив сил.	как хорошо уже чувствовать прилив сила
Сочетание вкуса и пользы.	сочетание вкус польза
Неплохая попытка.	неплохой попытка
- Ах ты четвероногий. - Сам то, мутант.	ах четвероногий сам то мутант
Перевод: NiFiGaSeBe! nifigasebe@gmail.com	перевод nifigasebe nifigasebegmailcom
