cleaned_text	lemm_text
В том числе все результаты экспертиз. -Значит, всё-таки было дело?	число весь результат экспертиза значит все-таки дело
-Было.	
Но также все, кто сейчас был в вашем кабинете, должны ещё жить	также ваш кабинет должный жить
и работать здесь под руководством областного главка.	работать руководство областной главк
Другого начальства у нас нет.	начальство
ХЛОПНУЛА ДВЕРЬ	хлопнуть дверь
-Мне хватит, вам, наверное, тоже.	хватить наверное
-Мне, знаете ли, того, что здесь, в Барятинске, происходит,	знать барятинск происходить
хватит с головой. Ваше здоровье.	хватить голова ваш здоровье
-Где борщ?	борщ
-Кончился.	кончаться
-Это плохо. Очень плохо.	это плохо очень плохо
-Вы бы закусывали, а не только занюхивали.	закусывать занюхивать
-Слушайте, почему вы не верите в воскрешение парнишки?	слушать почему верить воскрешение парнишка
-Вы серьёзно?	серьезно
-Вполне. Если было воскрешение, значит, было убийство.	вполне воскрешение значит убийство
Надо найти того, кто убил.	находить убивать
-Вам нужно отдохнуть.	нужно отдыхать
Хорошенько отдохнуть, и желательно без выпивки.	хорошенько отдыхать желательно выпивка
-Но ведь кома у неё невозвратная! Жена этого мента никогда не очнётся!	ком невозвратный жена мент очнуться
Чего Ишутин-то тянет? -Он же по инструкции действует.	ишутин тянуть инструкция действовать
-Да какая, к чертям, инструкция?	черт инструкция
Надо всё объяснить менту и добиться согласия на немедленное отключение!	объяснять мент добиваться согласие немедленный отключение
-Но ведь мозг пока не умер. -А ты знаешь, что такое кома?	мозг пока умирать знать ком
А я знаю? Никто не знает! Тем более невозвратная кома!	знать никто знать невозвратный ком
Может, у неё сейчас в этом мозге ад! Самый настоящий ад!	это мозг ад самый настоящий ад
НАПРЯЖЁННАЯ МУЗЫКА	напряженный музыка
ТЕЛЕФОННЫЙ ЗВОНОК	телефонный звонок
-Алёнка.	аленка
Алло, малыш. -Какой же ты гад оказался, папочка.	але малыш гад оказываться папочка
-Что случилось?	случаться
-Что случилось? То, что мама никогда не выйдет из комы.	случаться мама выходить кома
И об этом знают все, кроме меня! Мама умерла, вот что случилось!	это знать кроме мама умирать случаться
-Ты неправильно всё поняла. Там...	неправильно понимать ...
-Можешь считать, что меня у тебя больше нет.	мочь считать
-Алёна, Алён!	алена ален
Трубку бросила.	трубка бросать
-Тёть Нин, а мама-то умерла.	тетя нина мама умирать
И ты тоже об этом знала.	это знать
А знаешь, что самое страшное?	знать самый страшный
В пятнадцать лет остаться совсем одной.	пятнадцать год оставаться
-Зайду?	зайти
-Опять ты, Борисов?	борисов
-Смотрю, начальство привечаешь? Молодец, одобряю!	смотреть начальство привечать молодец одобрять
Главное - начальство с московской пропиской.	главный начальство московский прописка
-Слушай, мы с тобой развелись четыре года назад.	слушать разводиться четыре год назад
Чего ты от меня хочешь?	хотеть
Ну когда ты отлипнешь?	отлипать
-Да я ж не против. Привечай кого хочешь. Дом поделили - и слава богу.	против привечать хотеть дом поделить слава бог
Я о другом. Тебе не кажется, что у твоего начальника...	казаться твой начальник ...
довольно странные взгляды на вопросы науки и религии,	довольно странный взгляд вопрос наука религия
особенно для работника органов? -Снова подслушивал?	особенно работник орган снова подслушивать
-Серёжа, Алёна всё знает про Люду.	сережа алена знать люд
Я недавно с ней разговаривала, она плакала,	недавно разговаривать плакать
потом трубку бросила.	трубка бросать
Сейчас не могу до неё дозвониться - отключила телефон.	мочь дозваниваться отключать телефон
-Откуда она звонила?	откуда звонить
-Я не знаю, она к Люде поехала в больницу книжку ей читать.	знать люда поехать больница книжка читать
Потом позвонила вся в слезах, говорила, что осталась совсем одна.	позвонить весь слеза говорить оставаться
-Нин, что ты несёшь?! Не одна она, не одна! Так, соберись.	нина нести ?! собираться
Нинка, соберись давай, ты нужна мне. Позвони подругам её, узнай, где она.	нинка собираться давать нужный позвонить подруга узнавать
-Хорошо.	
ТРЕВОЖНАЯ МУЗЫКА	тревожный музыка
-Сань, я тебе номер телефона кинул, пробей координаты.	саня номер телефон кинуть пробивать координата
-Да, сделаю. -Как узнаешь, сразу кинь мне, хорошо?	сделать узнавать сразу кинуть
Ты чего молчишь?	молчать
Алло, Кокорин, ты там? -Серёж, это же телефон твоей дочери.	але кокорин сережа это телефон твой дочь
-Ну. -Что-то случилось?	что-то случаться
Ничего пока не случилось.	ничто пока случаться
Но будешь меня доставать - обязательно случится. Всё, отбой.	доставать обязательно случаться отбой
ТЕЛЕФОННЫЙ ЗВОНОК	телефонный звонок
-Да. -Серёж, последний раз	сережа последний
сигнал был зафиксирован в парке Тропарёво.	сигнал зафиксировать парк тропарево
После этого телефон она выключила.	это телефон выключать
КРИКИ ПОДРОСТКОВ	крик подросток
-Амиго!	амиго
О, смотри, какая у нас тут путана.	смотреть путана
Ах ты! Пиво моё, мразь, разбил.	ах пиво мразь разбивать
-Угощайся пивом. Не хочешь пива - я буду.	угощаться пиво хотеть пиво
-На, на.	
-Ну ты что, дождалась нас, а?	дождаться
-Ребят, пожалуйста, не надо. -Ну признавайся, ты нас ждала?	ребята пожалуйста признаваться ждать
Меня или его? А, я понял, нас обоих?	понимать оба
-Не трогайте меня! -Эй, мужик!	трогать эй мужик
УДАРЫ	удар
-Пошёл отсюда!	пойти отсюда
ПЛАЧ	плач
Шапку!	шапка
Ты чего, ты что, с ума у меня сошла?	ум сходить
Кто так поздно по паркам-то гуляет? А если бы я не успел?	поздно парк гулять успевать
-Пап, прости, пожалуйста. Прости!	папа прощать пожалуйста прощать
ПЛАЧ	плач
-Помнишь, мы здесь на этой скамейке	помнить скамейка
втроём сидели, помнишь? -Да.	втроем сидеть помнить
-Ты, я и мама. Мороженку ели.	мама мороженка
Ты эскимо уплетала у меня,	эскимо уплетать
"мама - в стаканчике, а я - ""Лакомку""."	"мама стаканчик  - "" лакомка"
ПЛАЧ	плач
-Я больше не буду. Правда.	правда
Пап, а мама правда не очнётся больше?	папа мама правда очнуться
-Ну что ты такое говоришь?	говорить
Конечно, очнётся, естественно!	очнуться естественно
Я верю и надеюсь.	верить надеяться
И ты верь, слышишь?	верить слышать
Что бы врачи ни говорили, ты просто верь.	врач говорить просто верить
Бросать её сейчас нельзя - ни мне, ни тебе.	бросать
-Я не буду её бросать. -Вот, верь. И всё будет хорошо.	бросать верить хороший
Даже лучше, чем было, будет всё.	
-Пап, пошли отсюда.	папа пойти отсюда
-Замёрзла?	замерзать
Сейчас, подожди.	подождать
Какая же ты у меня глупая-то, Алён! Пошли.	глупый ален пойти
НЕПРЕРЫВНО ЗВОНИТ ТЕЛЕФОН	непрерывно звонить телефон
-Чернов.	чернов
Есть.	
НАПРЯЖЁННАЯ МУЗЫКА	напряженный музыка
-Это ваше направление на медико-психиатрическую экспертизу.	ваш направление медико психиатрический экспертиза
А это - приказ о вашем временном отстранении от должности.	это приказ ваш временный отстранение должность
Проследи, чтобы расписался в обоих экземплярах.	прослеживать расписываться оба экземпляр
В клинику проследуете с лейтенантом. Вопросы?	клиника проследовать лейтенант вопрос
-У меня только пожелание. Прошу вынести благодарность	пожелание просить вынести благодарность
капитану Родионовой. За бдительность и оперативность.	капитан родионова бдительность оперативность
Здравия желаю! -Здравия желаю!	здравие желать здравие желать
Привет. -Здрасте.	привет здрасте
Слышишь, лейтенант, я сквозану в туалет?	слышать лейтенант сквозан туалет
-Помнишь, где? -Да, я пулей.	помнить пуля
-Давай.	давать
-Привет. -О, привет.	привет привет
-Сколько это займёт времени?	сколько это занимать время
-Совсем чуточку. -Пожалуйста, конкретнее.	чуточку пожалуйста конкретно
-Вам не о чем беспокоиться, пташечка. -Какая я вам пташечка?	беспокоиться пташечка пташечка
-Конечно, вы не пташечка. Вы майор милиции.	пташечка майор милиция
Мне это известно.	это известный
Но также мне известно, что вам пришлось пережить.	также известно приходиться переживать
И скорее всего, в связи с этим у вас возникли некоторые, ну, отклонения.	скоро связь это возникать некоторый отклонение
Мы вас немножко понаблюдаем, назначим соответствующую терапию,	немножко понаблюдать назначать соответствующий терапия
и тогда - милости просим, как говорится,	милость просить говориться
оставаться на страже нашей безопасности.	оставаться стража наш безопасность
-Доктор, но вы же понимаете, что я здоров?!	доктор понимать здоровый ?!
-Конечно. Я в этом ни секундочки не сомневаюсь.	это секундочка сомневаться
-И тебе марсиане раскардаш устроили?	марсианин раскардаш устраивать
-Не понял.	понимать
-А я сразу понял.	сразу понимать
По всем бумагам ихним, у меня один пацан должен был родиться.	весь бумага ихний пацан должный рождаться
"Но когда позвонил, сказали: ""Поздравляем с двойней, папаша""."	"позвонить сказать : "" поздравлять двойня папаша"
Я сразу в роддом, прям ночью.	сразу роддом прямой ночь
Сначала спокойно хотел разобраться, потом башня, конечно, слетела.	сначала спокойно хотеть разбираться башня слетать
В общем, пытался предоставить прям факты, что моей жене его подкинули.	общий пытаться предоставлять прямой факт жена подкидывать
Ещё похожего, суки, подобрали. У них целая сеть.	похожий сука подбирать целый сеть
И вот скажи мне, зачем мне чужой горлопан, да ещё и второй,	сказать чужой горлопан второй
когда своего как поднять - в непонятке полной.	свой подымать непонятка полный
-Эй!	эй
А кто подкинул-то?	подкидывать
-Так марсиане. Я же тебе говорю, у них целая сеть.	марсианин говорить целый сеть
У них там скоро жрать нечего будет, недаром там марсоход катается,	скоро жрать нечего недаром марсоход кататься
все попрятались. Вот они своих гадёнышей нам и перекидывают.	попрятаться свой гаденыш перекидывать
А наша медицинская кодла роддомовская по-любому в доле.	наш медицинский кодла роддомовский любой доля
Хорошо, что зелёного не подкинули. -А это кто?	зеленый подкидывать это
-А-а-а! Алло, падлы! На связи младший сержант ГИБДД Бубнов!	але падла связь младший сержант гибдд бубен
Повторяю свои сведения, свои требования. Всё повторяю.	повторять свой сведение свой требование повторять
Верните с Марса марсоходы и закройте все проекты по колонизации Марса.	вернуть марс марсоход закрывать весь проект колонизация марс
-Марсиане... -Ты чего кричишь?	марсианин ... кричать
-Марсиане на Марс... -Сейчас свяжу тебя.	марсианин марс ... связывать
-Вали марсианина! Вали!	валить марсианин валя
Свободу Юпитеру!	свобода юпитер
-Командир, извини, а пописать тут где можно?	командир извинять пописать
-Вон там.	вон
-Прости, извини.	прощать извинять
-Значит, не разделишь ночную трапезу с сотоварищем?	значит разделять ночной трапеза сотоварищ
Друга на куртизанку променял?	друг куртизанка променивать
Да и бог с тобой. Я Варфоломею позвоню.	бог варфоломей позвонить
-Уважаемый, извините. Можно трубочку, один звоночек сделать?	уважаемый извинять трубочка звоночек сделать
-Только после осушения дружественной чаши.	осушение дружественный чаша
-Мне жена на трёхлетие бракосочетания точно такую же подарила,	жена трехлетие бракосочетание точно подарить
только в полосочку.	полосочка
Я её с похмелья у Зинаиды в ларьке на фуфырик палёночки сменял.	похмелье зинаида ларек фуфырик паленочек сменять
Прямо на следующий день. Потому что безнадёжен,	прямо следующий день безнадежный
как в плане накологическом, так и в плане семейной гармонии.	план накологический план семейный гармония
-Очень хорошо. Можно позвонить?	очень позвонить
-Только не вздумай каяться. Ушёл - значит, ушёл. И всё.	вздумать каяться уходить значит уходить
И вернешься только после окончания беседы	вернуться окончание беседа
с такой же жертвой социально-бытового кораблекрушения.	жертва социально бытовой кораблекрушение
-Нин, привет, это я.	нина привет это
Привет.	привет
Заплати.	заплатить
-Сколько?	сколько
Сколько?	сколько
-Нин, можно быстрей? Я есть хочу.	нина быстро хотеть
-А есть чего покушать? Котлетки у тебя есть?	покушать котлетка
Пойдём.	пойти
-Серёж! -Чего?	сережа
-Ну ты что, сбежал из больницы?	сбегать больница
-Да.	
-Из какой?	
-Из психиатрической. Дальше что?	психиатрический далеко
Дай телефон, позвонить надо.	давать телефон позвонить
-Серёж, ты правда здоров?	сережа правда здоровый
-Здоров я, дура, здоров.	здоровый дура здоровый
Разблокируй.	разблокировать
Муслим, привет. Чернов. Ты где?	муслим привет чернов
Слушай, а мотнись в областное управление.	слушать мотнуться областной управление
Там на втором этаже в туалете	второй этаж туалет
над второй кабинкой в фальш-потолке телефон. Мой.	второй кабинка фальша потолок телефон
Угу. Всё, давай. Я к тебе потом заеду. До связи.	угу давать заезжать связь
Пожрать есть чего?	пожирать
-Пошли.	пойти
-Спасибо, Муслим.	спасибо муслим
Сейчас я тебе всё покажу. Допустим, я полный кретин, допустим.	показывать допускать полный кретин допускать
Сейчас. Допустим, они подтёрли все документы по этому делу,	допускать подтирать весь документ дело
но ты понимаешь, это нужно подтереть и всех свидетелей.	понимать это нужно подтирать весь свидетель
Кому пёрышком по горлышку, кому маслину в лоб. Или наоборот.	перышко горлышко маслина лоб наоборот
Не важно. Дело в том, что этот, как его фамилия,	важно дело фамилия
этот замначальника...	замначальник ...
Борисов. Борисов этот чёрный, он даже отдалённо на оборотня в погонах	борисов борисов черный отдаленно оборотень погон
не похож, ты понимаешь?	похожий понимать
Приглаженный, прилизанный маменькин сынок.	приглаживать прилизанный маменькин сынок
Так, всё, включился, смотри. Так...	включаться смотреть ...
ЗАПИСЬ: -Его Вудик, пёс мой, первый обнаружил.	запись : - вудик пес первый обнаруживать
Остановился, обнюхал. Я и подошёл.	останавливаться обнюхивать подходить
Сперва думал: может, пьяный.	сперва думать мочь пьяный
-А теперь...	...
А теперь послушай вот это.	послушать это
ЗАПИСЬ: -Я когда Ваську перевернул, сразу понял, что он мёртвый.	запись : - васька перевертывать сразу понимать мертвый
Исполосовали парня почём зря, вдоль и поперёк, заточкой или ножом.	исполосовывать парень почем зря вдоль поперек заточка нож
Но я вам всё это рассказал.	весь это рассказывать
-А вот теперь скажи мне, было убийство или нет?	сказать убийство
-Было, было.	
-А если было убийство...	убийство ...
значит, и воскрешение было.	значит воскрешение
Не надо на меня так смотреть. Я уже был в психушке.	смотреть психушка
Привет, Коля. -Привет.	привет коля привет
Разрешите, товарищ майор?	разрешать товарищ майор
-Свободен. Я тебе в дежурку сам отнесу.	свободный дежурка относить
Так... -Нет, ты понял?	... понимать
Они меня же психом выставляют, ты понял? Меня!	псих выставлять понимать
-Слушай, может...	слушать ...
Что случилось?	случаться
-Это же он. Это же...	это это ...
Это же он.	это
Это он, это он, Муслим!	это это муслим
Я нашёл тебя, Вася.	находить вася
Ничего не понимаю, это он и не он в тоже время.	ничто понимать это время
-Только фотка его, а имя, фамилия, отчество - другие.	фотка имя фамилия отчество
А вот дата рождения та же самая.	дата рождение самый
Стопудово - ориентировка на розыск.	стопудовый ориентировка розыск
-Так, давай я выясню, кто подал в розыск?	давать выяснять подавать розыск
Так, ты иди, приляг на пару часов. -Какой приляг?	идти прилечь пара час прилечь
-Приляг. Ты когда последний раз спал? -Я не хочу спать.	прилечь последний спать хотеть спать
-Иди приляг, пожалуйста, на пару часов.	идти прилечь пожалуйста пара час
-Хорошо.	
-Ну здравствуй, Василий. Вот я тебя и нашёл.	здравствовать василий находить
ЧЕРНОВ БОРМОЧЕТ ВО СНЕ	чернов бормотать сон
А-а!	
Чёрт! Ух ты!	черт ух
Так...	...
Счастливые родители... Так, всё это понятно.	счастливый родитель ... весь это понятный
ЧЕРНОВ БОРМОЧЕТ	чернов бормотать
Один процент...	процент ...
Ассоциация гинекологов... Определённые тенденции...	ассоциация гинеколог ... определенный тенденция ...
ЧЕРНОВ БОРМОЧЕТ	чернов бормотать
-О, ты уже проснулся? -Муслим, иди сюда.	просыпаться муслим идти сюда
Иди сюда, иди, смотри. Читай.	идти сюда идти смотреть читать
И смотри на картинку.	смотреть картинка
Если плода два, один может заплывать под другой.	плод мочь заплывать
В одном проценте беременности близнецами такое случается.	процент беременность близнец случаться
И УЗИ при этом показывает беременность одним плодом. Одним!	узи это показывать беременность плод
Ты видишь, что тут написано?	видеть написать
-В розыск на сына и гражданского мужа подала Семёнова Екатерина Сергеевна,	розыск сын гражданский муж подавать семенов екатерина сергеевна
которая работала врачом-гинекологом, акушером в Барятинском роддоме	который работать врач гинеколог акушер барятинский роддом
и ныне проживающая в Москве.	ныне проживать москва
-Сошёлся пазл.	сходиться пазл
ЗВОНОК В ДВЕРЬ	звонок дверь
-Здравствуйте. -Здравствуйте.	здравствовать здравствовать
-Екатерина Сергеевна? -Да.	екатерина сергеевна
-Майор Чернов. -Майор Джанаев.	майор чернов майор джанаев
Вы подавали?	подавать
-Уже нашли?	находить
-Можно пройти?	проходить
-Да, конечно.	
-Лёня, муж гражданский.	леня муж гражданский
Они с Димкой 10 дней назад на рыбалку уехали.	димка 10 день назад рыбалка уезжать
Обещали через неделю вернуться.	обещать неделя вернуться
Я звоню на телефон мужа, он говорит, что всё нормально, скоро вернутся.	звонить телефон муж говорить нормально скоро вернуться
А Димку к телефону не подзывает.	димка телефон подзывать
То он снасть ставит, то рыбу ловит, то спит.	снасть ставить рыба ловить спать
Я когда заявление подавала, про звонки не написала.	заявление подавать звонок написать
-Это всё, что вы хотели сказать?	это хотеть сказать
-Ну что ещё? Что пятый день на валидоле и на валерьянке?	пятый день валидол валерьянка
-Послушайте, а вот что сразу паниковать?	послушать сразу паниковать
Ну поехали мужики на рыбалку. С кем не бывает?	поехать мужик рыбалка бывать
Чего бесноваться-то сразу?	бесноваться сразу
Или, или вы сожителю не доверяете?	сожитель доверять
Кстати говоря, кто он по профессии?	кстати говорить профессия
-Литературный институт закончил. Пишет в своём компьютере что-то.	литературный институт заканчивать писать свой компьютер что-то
Платят копейки. Он, кстати, с собой забрал компьютер.	платить копейка кстати забирать компьютер
-Писатель, значит?	писатель значит
-Вроде того.	вроде
-Теперь всё?	
-Наверно.	наверно
-Хорошо.	
А я думаю, не всё.	думать
13 лет назад в Барятинске вы принимали роды	13 год назад барятинск принимать роды
вместе с акушеркой Тутовской у Зинаиды Гринёвой.	вместе акушерка тутовский зинаида гринева
По всем сопроводительным документам,	весь сопроводительный документ
начиная от последнего УЗИ, заканчивая клинической медкартой,	начинать последний узи заканчивать клинический медкарта
следовало, что ребёнок один. Один и родился - мальчик.	следовать ребенок рождаться мальчик
Сложные роды, кесарево сечение, общий наркоз.	сложный роды кесарев сечение общий наркоз
Когда Тутовская вынесла извлечённый плод из операционной,	тутовский вынести извлекать плод операционный
вы увидели в чреве Гринёвой ещё одного ребёнка.	увидеть чрево гринева ребенок
И решили взять его себе. Украли.	решать взять украсть
Потому что знали: своих детей у вас никогда не будет.	знать свой ребенок
Это и есть пропавший Дмитрий.	это пропадать дмитрий
Я прав?	правый
-Наверное.	наверное
ЗВОНОК В ДВЕРЬ	звонок дверь
-Катюша, принимай отпрыска.	катюша принимать отпрыск
-Пришёл всё-таки!	приходить все-таки
-Ну чего уставилась?	уставляться
Потерян для общества твой парень.	потерять общество твой парень
Гены-то не перешибёшь: ни твои, ни супружника твоего - алкаша.	ген перешибать твой супружник твой алкаш
-Не было никакого супружника. И гены там тоже не мои.	никакой супружник ген
Не мой он сын, не мой, понял?	сын понимать
ШУМ ВОДЫ	шум вода
Ты как?	
-Нормалёк.	нормалек
-Нормалёк. Тошнит его!	нормалек тошнить
Да ну тебя...	...
Сорвалась я, в общем,	срываться общий
и рассказала ему всё, что вы давеча мне тут рассказали.	рассказывать давеча рассказывать
Но вы знаете, что интересно?	знать интересно
Через неделю Лёня стал мальчиком заниматься.	неделя леня становиться мальчик заниматься
Стал водить его в театры, на спортивные соревнования, в музеи.	становиться водить театр спортивный соревнование музей
На рыбалку два раза ездили.	рыбалка ездить
И Димка к Лёне стал прикипать.	димка лен становиться прикипать
Даже после того, как несколько раз сорвался в своей дворовой компании.	несколько срываться свой дворовый компания
Кстати, после этого он и увёз его на рыбалку.	кстати это увезти рыбалка
-Теперь ты понимаешь, почему в крови погибшего	понимать почему кровь погибать
были наркотики и прочая шняга?	наркотик прочий шняга
"-В каком смысле ""погибшего""?"	смысл погибать
-Послушайте, не были бы вы так любезны	послушать любезный
дать нам свой мобильный телефон?	давать свой мобильный телефон
"-В каком смысле ""погибшего""?"	смысл погибать
-Муслим, башка просто взорвётся от всего этого бреда.	муслим башка просто взрываться весь бред
Ты только представь себе, этот писатель грохает своего пасынка,	представлять писатель грохать свой пасынок
потом ворует у Гринёвых ребёнка,	воровать гринев ребенок
подкидывает убитого пасынка на полянку,	подкидывать убивать пасынок полянка
и все думают, что этот мальчик - Вася Гринёв.	думать мальчик вася гринев
Нет, это его брат-близнец Дима!	это брат близнец дима
Потом через неделю в морге меняет мёртвого Диму на живого Васю. Всё!	неделя морг менять мертвый дима живой вася
Воскрешение готово.	воскрешение готовый
Гад, всё просчитал - от и до!	гад просчитывать
Только мотив...	мотив ...
Я не понимаю, какой мотив у этой карусели?	понимать мотив карусель
ТЕЛЕФОННЫЙ ЗВОНОК	телефонный звонок
-Алло, да, Дим.	але дима
Ах ты!	ах
Алло, Дим!	але дима
Да, я тебя понял.	понимать
Всё, я понял.	понимать
-Чего?	
-На момент звонка Семёновой наш писатель находился в Шиптовске.	момент звонок семенова наш писатель находиться шиптовск
Это 6 километров от Барятинска.	это 6 километр барятинск
-Всё, туда, значит.	туда значит
