cleaned_text	lemm_text
-Ой, слава богу, вы приехали! Тут был взрыв.	ой слава бог приезжать взрыв
Окна повылетали, ворота сорвало, там люди!	окно повылетать ворота сорвать человек
-Успокойтесь, вы кто? -Я хозяин фабрики,	успокаиваться хозяин фабрика
Аркуша Василий. -Где распределительные щиты?	аркуша василий распределительный щит
Надо обесточить здание. -Да, я покажу, покажу.	обесточивать здание показывать показывать
-Нам нужен план здания. -План здания, конечно, есть,	нужный план здание план здание
но он внутри. -Нарисуете по памяти.	внутри нарисовать память
Главное - список людей, которые на момент взрыва были в помещении.	главное список человек который момент взрыв помещение
Всё, действуйте. -Хорошо.	действовать
-Так, Петров, Грек. Оцените обстановку, найдёте безопасный вход,	петров грек оценивать обстановка находить безопасный вход
через который мы будем эвакуировать пострадавших.	который эвакуировать пострадавший
-Есть. -Давайте.	давать
Сможешь обесточить здание?	смочь обесточивать здание
-Смогу. -Действуй.	смочь действовать
Будь наготове.	наготове
Ну что у тебя здесь? -Возгораний практически нет,	возгорание практически
но очень странная ситуация. Взрыв явно был,	очень странный ситуация взрыв явно
местами перекрытия повело. А что взорвалось - непонятно.	место перекрытие поводить взрываться непонятный
-Разберёмся.	разбираться
НАПРЯЖЁННАЯ МУЗЫКА	напряженный музыка
-Доброе утро, Антон Сергеевич!	добрый утро антон сергеевич
Как наши дела? -Дела хуже некуда.	наш дело дело плохой некуда
У нас нет электричества. Пропали все заготовки.	электричество пропадать весь заготовка
-И что теперь делать? Все приглашения уже разосланы,	делать весь приглашение рассылать
я не успею ничего отменить. -Допустим...	успевать ничто отменять допускать ...
Я сумею сочинить заново салаты, закуски, десерты.	суметь сочинять заново салат закуска десерт
А рыба, мясо? Гарниры?	рыба мясо гарнир
Мы не можем гостей кормить только одними закусками.	мочь гость кормить закуска
Без горячих блюд нам не обойтись.	горячий блюдо обходиться
А хуже всего, что...	плохой ...
...всё наше оборудование работает на электричестве.	... весь наш оборудование работать электричество
ИЗДАЛИ: -Кто-нибудь!	издали : - кто-нибудь
Помогите!	помогать
-Петров!	петров
Слышишь крики? -Помогите!	слышать крик помогать
-Нам туда.	туда
-Сергей Саидович, с северной стороны обнаружили крики, заходим.	сергей саидович северный сторона обнаруживать крик заходить
-Понял вас, северная сторона. -Помогите!	понимать северный сторона помогать
Помогите!	помогать
-Нет, это слишком поздно, я же объяснила вам ситуацию.	это слишком поздно объяснять ситуация
Заплатим сколько нужно и... Нет, всё равно запишите вызов.	заплатить сколько нужно ... равно записывать вызов
И если кто-то раньше освободится, сразу отправляйте к нам!	кто-то рано освобождаться сразу отправлять
Там авария на подстанции, все электрики на вызове.	авария подстанция весь электрик вызов
-Значит, надо искать частника.	значит искать частник
Жень, есть знакомый электрик? -Не, у меня точно нет.	женя знакомый электрик точно
-У меня есть, могу позвонить. -Звони!	мочь позвонить звонить
Скажи, мы заплатим сколько нужно, главное, чтоб починил быстрее!	сказать заплатить сколько нужно главное починять быстро
-Я понял. -Прямо сейчас!	понимать прямо
-Позвоню, хорошо.	позвонить
НАПРЯЖЁННАЯ МУЗЫКА	напряженный музыка
-Бегом, бегом!	бегом бегом
КРЯХТЕНЬЕ	кряхтение
-При взрыве кто-то ещё рядом с вами был?	взрыв кто-то рядом
-Человек пять в раздевалке...	человек пять раздевалка ...
-Где раздевалка?!	раздевалка ?!
-Под домом.	дом
СТОН	стон
-В подвале. -Давай!	подвал давать
-Качай, давай!	качать давать
-Отец, как чувствуем себя? -Да никак, видишь, плитой придавило,	отец чувствовать никак видеть плита придавливать
один синяк сплошной! -Ругается, значит, в порядке.	синяк сплошной ругаться значит порядок
-Давай качай! -Идёт-идёт!	давать качать идти идти
-Ай, навалились, хорошо, пошли-пошли-пошли!	ай наваливаться пойти пойти пойти
-Ноги!	нога
-Ноги! -Работаем дальше!	нога работать далеко
Бегом.	бегом
-Так.	
СИРЕНА	сирена
-Послушайте!	послушать
Послушайте, там люди в здании есть? У меня там друг при взрыве был.	послушать человек здание друг взрыв
-Всё будет хорошо, работаем. -А вы не видели? Вася Коновалов?	работать видеть вася коновалов
ХРИПИТ	хрипеть
Да что ж такое-то?	такой-то
ЗВОНОК ПРОКАШЛИВАЕТСЯ	звонок прокашливаться
-Поисково-спасательный отряд 4221. Что у вас случилось?	поисково-спасательный отряд 4221 случаться
А, Лина, здравствуйте.	лина здравствовать
А, Саша? А он... он на вызове.	саша ... вызов
Лина, вы плачете?	лина плакать
Я могу вам чем-то помочь?	мочь что-то помогать
-Сюда!	сюда
Бегом!	бегом
А вот и раздевалка.	раздевалка
Тихо.	тихо
-Есть там кто? -Тишина!	тишина
ГОЛОСА	голос
Да, живые!	живой
Петров, давай готовь болгарку.	петров давать готовить болгарка
Ребята, идите вперёд, мы разберёмся.	ребята идти вперед разбираться
-А ну-ка, Саидыч отойди в сторонку.	ну-ка саидыч отходить сторонка
-На, лови, Сабина.	ловить сабина
Давай.	давать
-Видите, им хорошо вместе.	видеть вместе
Я решила сегодня не вмешиваться, дать возможность пошалить.	решать сегодня вмешиваться давать возможность пошалить
Такой маленький праздник непослушания.	маленький праздник непослушание
С Марьей Захаровной я совершенно спокойно могу оставить детей.	марья захаровна совершенно спокойно мочь оставлять ребенок
Знаете, она очень сильная и мудрая женщина.	знать очень сильный мудрый женщина
И Сабина с ней начала оттаивать.	сабина начинать оттаивать
Я уверена, что у них будет всё хорошо.	уверенный хороший
-Да я и сама вижу, Вера Павловна. Не первый год работаю.	видеть вера павловна первый год работать
Была бы моя воля, прямо сейчас подписала бы удочерение, но...	воля прямо подписывать удочерение ...
-Но закон есть закон. Его, знаете ли, не дураки писали.	закон закон знать дурак писать
-Но отдать ребёнка разведённой одинокой женщине	отдавать ребенок разводить одинокий женщина
без мужа и квартиры - это безумие.	муж квартира это безумие
-Да ещё и работа у неё очень опасная.	работа очень опасный
Не ровен час, ребёнок опять попадёт к вам.	ровный час ребенок попадать
А кто отвечать будет?	отвечать
Мы, больше некому. -Ну да, мы.	некого
-Давай, давай!	давать давать
-Чего, Саидыч?	саидыч
-Я говорю, давай, давай! -Да даю, даю!	говорить давать давать давать давать
-Ну и давай! -Ну и даю!	давать давать
-Не пойму, что же тут так шарахнуло?	понимать шарахнуть
-Соляркой пахнет.	солярка пахнуть
Скорее всего, здесь игдонит сработал.	скоро игдонит срабатывать
Других причин я не нахожу.	причина находить
-Ну вот и всё.	
-Спасибо. Здорово вы придумали с мангалом.	спасибо здорово придумывать мангал
-Теперь дело за вашим поваром, но надеюсь, он сообразит,	дело ваш повар надеяться соображать
как с этим добром распорядиться.	добро распоряжаться
-Эй, за дверью!	эй дверь
Подальше отходим!	далекий отходить
Кувалдой работаем!	кувалда работать
-Спасибо, мужики!	спасибо мужик
-Тебя как зовут? -Александр Снежко.	звать александр снежко
-Скажешь медикам, пусть внесут в список.	сказать медик пусть вносить список
Бегом! Бегом!	бегом бегом
Спокойно, не торопимся.	спокойно торопиться
-У вас на предприятии хранились взрывчатые вещества?	предприятие храниться взрывчатый вещество
-Да никогда. Зачем мне здесь взрывчатка?	взрывчатка
Я что, похож на самоубийцу? -Может, бытовой газ?	похожий самоубийца бытовой газ
-Ни газ у нас не подведён,	газ подводить
ни правила противопожарной безопасности у нас не нарушались.	правило противопожарный безопасность нарушаться
Слава богу, страховка есть. -Боря, появилась версия?	слава бог страховка боря появляться версия
Тут повсюду игдонит.	повсюду игдонит
-Что?	
-Ну это смесь аммиачной селитры с дизтопливом.	это смесь аммиачный селитра дизтопливо
Тут повсюду разбросаны эти компоненты.	повсюду разбрасывать компонент
Сделаем нормальный анализ.	сделать нормальный анализ
-Значит, всё-таки умышленный подрыв.	значит все-таки умышленный подрыв
-Вот скотина-то, а?	скотина
Это Вотницкий. Это его рук дело.	это вотницкий это рука дело
-Вотницкий? Подождите.	вотницкий подождать
Кто-то из рабочих упоминал о вашем конфликте	кто-то рабочий упоминать ваш конфликт
с фермером Вотницким, его угрозах.	фермер вотницкий угроза
-Однажды даже до драки дошло.	однажды драка доходить
-Надо было тогда ещё на него в милицию подать заявление.	милиция подавать заявление
И фабрика была бы цела, и люди.	фабрика целый человек
-Извините, а вы следователь?	извинять следователь
-Да, а что вы хотели?	хотеть
-Вы слышали, что такое объёмный взрыв?	слышать объемный взрыв
Это когда в помещении с плохой вентиляцией	это помещение плохой вентиляция
скапливается мелкая дисперсионная взвесь.	скапливаться мелкий дисперсионный взвесь
-Молодой человек, это неправда.	молодой человек это неправда
У нас с вентиляцией всё в порядке.	вентиляция порядок
-Вы вообще кто, спасатель? -Да.	вообще спасатель
-Вот идите спасайте людей, не мешайте работать.	идти спасать человек мешать работать
-Я умный спасатель.	умный спасатель
-Алло, Парамонов, дуй на ферму к Вотницкому, ищи соляру и селитру.	але парамонов дуть ферма вотницкий искать соляра селитра
И быстрей, пока он следы не затёр.	быстро пока след затирать
Всё, жду.	ждать
-Ну что скажете, Антон Сергеевич? Получится у нас?	сказать антон сергеевич получаться
-Задача красивая, надо иногда импровизировать.	задача красивый импровизировать
Если постараемся, то к ужину на 30 персон столы накроем.	постараться ужин 30 персона стол накрывать
Нужно работать одновременно, используя всю утварь.	нужно работать одновременно использовать весь утварь
-Давайте я тоже помогу. Я на даче часто барбекю готовила.	давать помогать дача часто барбекю готовить
-Давайте каждый будет заниматься своим делом.	давать каждый заниматься свой дело
-Всецело полагаюсь на ваш талант.	всецело полагаться ваш талант
-Держись, держись!	держаться держаться
-Ребят, спасибо.	ребята спасибо
Я уже думал, хана мне.	думать хана
-Живи на здоровье.	жить здоровье
-Саидыч, как спина твоя? -Ничего, сейчас передохну.	саидыч спина твой ничто передохнуть
-Вроде бы всё, больше нет никого.	вроде никто
-А сейчас мы это проверим.	это проверять
Василий Николаевич проверь по списку, может, забыли кого-нибудь.	василий николаевич проверять список забывать кто-нибудь
-Так, сейчас.	
Это вы вытащили Арефьева и Дементьева.	это вытаскивать арефьев дементьева
Кладовщик и бухгалтер ещё остались.	кладовщик бухгалтер оставаться
-В этом здании ещё два человека!	здание человек
-Прошерстили же вроде всё.	прошерстить вроде
-Значит, плохо прошерстили! Работаем!	значит плохо прошерстить работать
Чтоб каждый камушек мне перевернули!	каждый камушек перевертывать
-Звали, Василий Николаевич?	звать василий николаевич
-Лёш, вот угли, давай засыпай.	леша уголь давать засыпать
Смотри, чтобы поровней было. Молодец.	смотреть ровно молодец
-Что-то твоего электрика долго нет.	что-то твой электрик долго
Точно сможет он помочь?	точно смочь помогать
-Да, конечно. Хотите, я сам за ним съезжу?	хотеть съездить
-Да, я тебя очень прошу.	очень просить
Времени у нас мало остаётся, а света до сих пор нет.	время мало оставаться свет сей пора
-Я мигом.	миг
-Эй! Ты кто?	эй
-Я? Замесин.	замесин
-Ты что здесь делаешь, Замесин?	делать замесин
Спасательная операция идёт, а ты тут прогуливаешься. Шуруй отсюда!	спасательный операция идти прогуливаться шуровать отсюда
-Так меня Василий Николаевич за фильтрами послал.	василий николаевич фильтр посылать
-Какие фильтры? Давай за оцепление! -Налево иди!	фильтр давать оцепление налево идти
-Коля, мы же ищем бухгалтера и кладовщика?	коля искать бухгалтер кладовщик
-Ну?	
-Бухгалтерия находится в административном здании,	бухгалтерия находиться административный здание
здесь бухгалтера может и не быть. -Может и нет.	бухгалтер мочь мочь
-У кладовщика должна быть какая-нибудь подсобка.	кладовщик должный какой-нибудь подсобка
Есть кто?	
-Мы здесь, здесь, слышите?	слышать
Мы не можем открыть двери, помогите! -Сколько вас там?	мочь открывать дверь помогать сколько
-Двое нас тут.	двое
-Бухгалтер и кладовщик? -Да.	бухгалтер кладовщик
-Помогите нам выбраться. -Раненые есть?	помогать выбираться раненый
-Нет, мы в порядке, просто уже дышать нечем.	порядок просто дышать нечего
-Тонны две - плита. -Да вижу.	тонна плита видеть
Здесь дверь завалило плитой, нужно время, ждите.	дверь заваливать плита нужно время ждать
-А через окошко нельзя? Только там решётка.	окошко решетка
-Через окно быстрее.	окно быстро
-Сейчас мы вас вытащим, ждите! -Ждём.	вытаскивать ждать ждать
-Ну что?	
Ты сделал всё, как я сказала?	сделать сказать
-Да, эта штука вырубила всё на раз, как вы и говорили.	штука вырубать говорить
-Шеф-повар подумал, что электричества нет из-за аварии на подстанции.	шеф-повар подумать электричество из-за авария подстанция
-Ты знаешь что, ты оставь её пока у себя.	знать оставлять пока
Вдруг найдётся какой-нибудь умелец, который устранит аварию,	находиться какой-нибудь умелец который устранять авария
и ты повторишь этот фокус снова.	повторять фокус снова
Кстати, что там насчёт этих уличных костров?	кстати насчет уличный костер
Они рассчитывают успеть приготовить еду на огне до прихода гостей?	рассчитывать успевать приготавливать ехать огонь приход гость
-Вроде даже всё получается, ещё несколько блюд.	вроде получаться несколько блюдо
-Вроде...	вроде ...
Ладно, держи, свободен.	ладно держать свободный
Привет, Никита. У меня для тебя есть подработка.	привет никита подработка
Займёт не больше часа сегодня вечером.	занимать час сегодня вечер
-Ну давайте вылезайте по одному!	давать вылезать
Так, голову берегите.	голова беречь
Осторожней, осторожней.	осторожно осторожно
-Давай, мы тебя крепко держим!	давать крепко держать
-Ты как?	
-Я нормально.	нормально
-Кто следующий?	следующий
-Я не полезу.	полезть
-Девушка, не бойтесь, мы вам поможем.	девушка бояться помогать
-Я же сказала, я никуда не полезу.	сказать никуда полезть
-Вы что, двигаться не можете? -Прекрасно двигаюсь.	двигаться мочь прекрасно двигаться
Но я отсюда никуда не полезу. Понятно?	отсюда никуда полезть понятно
-Что, собственно, происходит? Почему вы не хот...	собственно происходить почему хота ...
-Ну голая она там, что.	голый
-Это мы видели. А почему?	это видеть почему
-Совсем, что ли, голая?	голый
-Нет, не совсем, в очках.	очки
-Да я её только раздеть успел.	раздевать успевать
Потом как шандарахнет.	шандарахнуть
Хорошо, я успел её на стол отнести.	успевать стол относить
-Там у задней стенки вообще всё обрушилось. Одежду её завалило.	задний стенка вообще обрушиваться одежда заваливать
-Вот она и не вылезает, стесняется. -Стесняется она...	вылезать стесняться стесняться ...
А в разгар рабочего дня, на рабочем месте, в очках?!	разгар рабочий день рабочий место очки ?!
-Сергей Саидович, ну это... -Надо помочь девушке.	сергей саидович это ... помогать девушка
-Давайте мы вас все вместе на носилках вытащим	давать вместе носилки вытаскивать
и одеялом прикроем.	одеяло прикрывать
-На носилках? -Ну да.	носилки
-А вы обещаете, что никто из наших ничего не поймёт?	обещать никто наш ничто понимать
-Ну это если никто не расскажет. -А никто не расскажет, да?	это никто рассказывать никто рассказывать
-Никто ничего не поймёт.	никто ничто понимать
-Мы вас сразу в скорую определим.	сразу скорый определять
-Только, как Венера, стой, не двигайся там.	венера стоять двигаться
-Ну ладно, тащите своё одеяло.	ладно тащить свой одеяло
-Сколько у нас запасных скатертей? -Десять вроде.	сколько запасной скатерть десять вроде
-Чёрт, ни одного чистого фартука.	черт чистый фартук
Лёша, давай снимай свой.	леша давать снимать свой
Давай скорее, скорее,	давать скоро скоро
а то в этом фартуке уже у мангала неприлично стоять.	фартук мангал неприлично стоять
-Хорошо, хорошо.	
-Не шеф-повар, а золушка просто какая-то.	шеф-повар золушка просто какой-то
-Только меня сразу в скорую, чтобы наши не увидели.	сразу скорый наш увидеть
-Не волнуйтесь.	волноваться
-Отлично.	отлично
-Берём - и оп!	брать оп
-Лицо своё прикройте бесстыжее.	лицо свой прикрывать бесстыжий
-Кроме нас, никто не увидит.	кроме никто увидеть
А мы никому не расскажем.	никто рассказывать
-Лина Игнатьевна, извините, тут, наверное, какая-то ошибка.	лина игнатьевна извинять наверное какой-то ошибка
-Везде имена, фамилии гостей, а тут цифры какие-то.	везде имя фамилия гость цифра какой-то
-Нет, всё правильно. Это наши почётные гости.	правильный это наш почетный гость
ДИНАМИЧНАЯ МУЗЫКА	динамичный музыка
-Ну вот, пожалуй, и всё.	пожалуй
-Василий Николаевич, вот.	василий николаевич
-Товарищ майор, вот будете свидетелем,	товарищ майор свидетель
человек принёс фильтр из нашей вентиляционной системы.	человек приносить фильтр наш вентиляционный система
Похоже, что он забит?	похоже забивать
Я же говорил, что у нас с вентиляцией всё в порядке.	говорить вентиляция порядок
Фильтр почти как новенький, видите? -Видим, видим.	фильтр новенький видеть видеть видеть
ПОЛИЦЕЙСКАЯ СИРЕНА	полицейский сирена
-Вот, Владимир Игоревич, задержанный Водницкий доставлен.	владимир игоревич задержанный водницкий доставлять
-Что-нибудь обнаружили?	что-нибудь обнаруживать
-Большое количество аммиачной селитры.	большой количество аммиачный селитра
И примерно три тонны дизельного топлива.	примерно тонна дизельный топливо
-Молодец, Парамонов.	молодец парамонов
Ну что, Водницкий, впечатляет? Ваших рук дело?	водницкий впечатлять ваш рука дело
-Вы что, офонарели? Что за бред вы несёте?	офонаревать бред нести
Перестаньте, будьте мужчиной.	переставать мужчина
Имейте смелость отвечать за свои поступки.	иметь смелость отвечать свой поступок
-Вам не доказать, что это я сделал. -Почему?	доказывать это сделать почему
-Потому что я этого не делал. -У вас есть мотив.	это делать мотив
Ваша фирма завалена компонентами взрывчатки.	ваш фирма заваливать компонент взрывчатка
У нас есть показания свидетелей, которые слышали,	показание свидетель который слышать
как вы угрожали потерпевшему.	угрожать потерпевший
У меня есть все основания засадить вас за решётку.	весь основание засаживать решетка
Парамонов, давай его в отдел.	парамонов давать отдел
-Но это же бред, не понимаете?	это бред понимать
Вам никогда этого не доказать.	это доказывать
-Тоже мне гений сыска.	гений сыск
Лишь бы дело сварганить, а на человека ему по барабану.	лишь дело сварганить человек оно барабан
-У них же нет Грека Великолепного.	грек великолепный
-Слушайте, мужики, у меня версия.	слушать мужик версия
Зажигалка есть? -Зачем?	зажигалка
-Вы про объёмный взрыв слышали? -Разумеется, слышали.	объемный взрыв слышать разумеется слышать
-Идите за мной.	идти
Пойдёт.	пойти
Смотрите.	смотреть
-Э-э!	э э
-Представьте, какого объёма может достигнуть взрыв в помещении.	представлять объем мочь достигать взрыв помещение
А если очистительная система воздуха не справляется,	очистительный система воздух справляться
достаточно одной искры, чтобы всё взлетело.	достаточно искра взлетать
-Так это что, мука так шарахнула?	это мука шарахнуть
-Ну не совсем мука, мучная пыль.	мука мучной пыль
-Нам в институте преподавали объёмный взрыв.	институт преподавать объемный взрыв
-Что ж ты следователю не рассказал? -Да я сказал, этот индюк послал меня.	следователь рассказывать сказать индюк посылать
И сказал, чтобы я своим делом занимался.	сказать свой дело заниматься
-Добрый вечер. -Здравствуйте.	добрый вечер здравствовать
-Рады видеть вас в нашем ресторане. -Спасибо.	рад видеть наш ресторан спасибо
-Здравствуйте. -Здравствуйте.	здравствовать здравствовать
-Проходите пожалуйста. -Спасибо.	проходить пожалуйста спасибо
-Я тут поснимаю у вас для моего блога?	поснимать блог
-Конечно. -Спасибо.	спасибо
-А я сфотографирую вас, если вы не против?	сфотографировать против
-Конечно.	
-Великолепная дама и прекрасный ресторан.	великолепный дама прекрасный ресторан
-Спасибо.	спасибо
-Вы фотограф? -Можно и так сказать.	фотограф сказать
А сейчас я приехал открывать галерею.	приезжать открывать галерея
Я бы хотел пригласить вас на презентацию.	хотеть приглашать презентация
-С удовольствием. Я и жениха своего с собой возьму.	удовольствие жених свой взять
Пожалуйста, присаживайтесь. Хорошего вечера.	пожалуйста присаживаться хороший вечер
-Спасибо большое.	спасибо большой
-Эй, мужики!	эй мужик
Мужики, стойте!	мужик стоять
Вы что, уже сворачиваетесь, что ли?	сворачиваться
-А что? -А как же Коновалов?	коновалов
-Всех вывели из здания. -Коновалова оставили.	выводить здание коновалов оставлять
-Мы же сверялись со списками.	сверяться список
-Вывели всех, кто работает на фабрике.	выводить весь работать фабрика
-Да не работает Коновалов на фабрике.	работать коновалов фабрика
-Нет его в ваших списках.	ваш список
-Коновалов - мой экспедитор, а вы мне тут листики пихаете свои.	коновалов экспедитор листик пихать свой
-Не нервничайте так, а то ещё и вас придётся спасать.	нервничать приходиться спасать
-Так, ладно.	ладно
Возвращаемся на ЧСку.	возвращаться чск
-Внимание! Проводится спасательная операция!	внимание проводиться спасательный операция
Объявляю пять минут тишины!	объявлять пять минута тишина
Повторяю, пять минут тишины!	повторять пять минута тишина
ТРЕВОЖНАЯ МУЗЫКА	тревожный музыка
ШУМ	шум
-Слышали?	слышать
-Мы его нашли.	находить
-Это МЧС. Коновалов, это вы? -Да.	это мчс коновалов это
-Как вы? -Нормально. Дверь заклинило.	нормально дверь заклинивать
-Петров, Шароль, тащите болгарку.	петров шароль тащить болгарка
У туалета в производственном цеху.	туалет производственный цех
-Сейчас будет, а что там у вас? -Дверь заклинило.	дверь заклинивать
Да всё бесполезно, ждём.	бесполезный ждать
-Сергей Саидович, я вот тут подумал,	сергей саидович подумать
чтобы поменять фильтры нужно временно остановить производство.	поменять фильтр нужно временно останавливать производство
А это влияет на доход.	это влиять доход
-Дались тебе эти фильтры.	даваться фильтр
ГОЛОС: -Какие фильтры? Вы спасать меня собираетесь?	голос : - фильтр спасать собираться
-Да-да, собираемся, вот уже!	собираться
-Вы видели фильтры, которые мужик принёс?	видеть фильтр который мужик приносить
Да они чистые.	чистый
Если бы их вытащили из вентиляционной системы,	вытаскивать вентиляционный система
ну, не могут быть они такие чистые, а старые куда-то притаранили.	мочь чистый старый куда-то притаранить
-Дальше.	далеко
-Да если страховая выяснит,	страховой выяснивать
что взрыв произошёл по вине нарушения техники безопасности,	взрыв происходить вина нарушение техника безопасность
этот Аркуша ничего не получит.	аркуша ничто получать
Поэтому он и увиливает.	поэтому увиливать
Да если всё вскроется, его вообще посадят.	вскрываться вообще посадить
-Логика есть, мотив.	логика мотив
А вот и подкрепление.	подкрепление
-С подругами кувалдой и болгаркой.	подруга кувалда болгарка
-Приятного аппетита.	приятный аппетит
Вам всё нравится?	нравиться
Добрый вечер. Проходите.	добрый вечер проходить
Здравствуйте.	здравствовать
У вас всё хорошо?	хороший
-На вас уже вовсю реклама работает. -Неожиданно, но приятно.	вовсю реклама работать неожиданно приятно
-Есть.	
-Давай!	давать
-Спасибо, мужики, а то я уже орал как резаный.	спасибо мужик орать резаный
-Всё, всё, на выход.	выход
Всё, собираемся - и на базу.	собираться база
-Слава тебе господи, живой.	слава господи живой
Спасибо, мужики.	спасибо мужик
Могу я его увезти?	мочь увезти
-Если он сам захочет.	захотеть
-Как вы себя чувствуете? -Нормально.	чувствовать нормальный
-Ой, напугал. -Сходил до ветру. Поехали отсюда.	ой напугать сходить ветер поехать отсюда
-Сергей Саидович, не могу я так.	сергей саидович мочь
Этот упырь бедолагу фермера в тюрьму засадит.	упырь бедолага фермер тюрьма засаживать
