cleaned_text	lemm_text
Верданди подключена к системе! Нужно срочно установить подлинную форму вируса, иначе эту заразу не остановить!	верданди подключить система нужно срочно установить подлинный форма вирус иначе зараза остановить
Готовьтесь к запуску.	готовиться запуск
Что? Тогда...	что тогда
Обычными методами тут не обойтись...	обычный метод обойтись
Инъекцию Верданди нужно сделать до того, как вирус проникнет в систему Земли.	инъекция верданди нужно сделать тот вирус проникнуть система земля
Да... Что?	да что
Верданди!	верданди
Слишком опасно!	слишком опасный
Неужели правда? Шансы на успех всего 16%!	неужели правда шанс успех 16
Ты и Кейичи... мне тяжко на вас смотреть.	ты кейй тяжко смотреть
Малейшая оплошность - и ты забудешь не только Кейичи, но и нас, и Небеса!	маленький оплошность забыть кейй мы небо
Не хочу-у!	не хочуа
Я...лучше... без всяких там вакцин...	яхороший всякий вакцина
Вакцина... надо полагать, антивирус?	вакцина полагать антивирус
Да... Вакцина архиэффективна против вирусов, но слишком велика вероятность побочных эффектов.	да вакцина архиэффективный против вирус слишком велик вероятность побочный эффект
При таком п о б о ч н о м исходе...	при такой плата б число наш метр исход
...Верданди может стать чистым листом.	верданди стать чистый лист
Вакцина с т о л е т и я м и пылилась в арсенале... ибо риск воистину огромен.	вакцина том литр е том метр пылиться арсенал ибо риск воистину огромный
Морган была союзницей Селестина...	морган союзница селестина
Возможно, она знает, как вернуть память... И тебе не придется рисковать!	возможно знать вернуть память и ты прийтись рисковать
Я... приму вакцину.	я принять вакцина
Верданди!	верданди
Морган и Морисато... вы целовались?	морган морисато целоваться
Ну...	ну
Извини. Наверно, показалось.	извинить наверно показаться
Я не сумела обуздать свои чувства...	я суметь обуздать свой чувство
...казалось, будто мое сердце вот-вот разорвется. И я побежала.	казалось мой сердце вотвота разорваться и побежалый
Я пришла исполнить твое желание, но...	я пришлый исполнить твой желание но
Сейчас я просто-напросто хочу быть любимой... Но глубоко в н у т р и меня спит мое второе ``я``.	сейчас простонапросто хотеть любимый но глубоко наш том р спать мой два я
И, тем не менее, ты способен любить меня?	и менее способный любить я
Я приму тебя л ю б о й.	я принять литр ю б й
Спасибо тебе, Морисато. Я попробую.	спасибо ты морисато я попробовать
И пускай вероятность успеха каких-то жалких 16%, если удача улыбнется мне...	и пускай вероятность успех какихтый жалкий 16 удача улыбнуться я
Я... даже если мы потеряем все, даже если нас разлучат...	я потерять весь разлучить
Мы снова встретимся и попробуем начать сначала.	мы снова встретиться попробовать начать сначала
И неважно, сколько раз придется пробовать, неважно, сколько нам потребуется лет.	и неважно сколько прийтись пробовать неважно сколько мы потребоваться год
Благодарю тебя от всего сердца.	благодарить сердце
Вакцина готова. Переключаю канал на Пеорт.	вакцина готовый переключать канал пеорт
Нам обязательно повезет.	мы обязательно повезти
Прорываясь сквозь тьму необъятную, сметая вековечное зло...	прорываться сквозь тьма необъятный сметать вековечный зло
...призываем ветер снизойти на Землю...	призывать ветер снизойти земля
Подключаемся к Верданди!	подключаться верданди
Светом желаний заклинаю прошлое, настоящее и будущее...	свет желание заклинать прошлое настоящее будущее
Вернись во тьму...	вернуться тьма
Мы установили истинную форму вируса!	мы установить истинный форма вирус
И это, по-вашему, вирус?	и это повашему вирус
И з ы д и!	и з ы далее и
Началось.	начаться
Что это?	что это
Что-то странное.	чтоть странный
В чем загвоздка?	в загвоздка
Вирус интегрируется в вакцину... и переписывает программу!	вирус интегрироваться вакцина переписывать программа
Нет! Неужели это и есть его цель?!	нет неужели это цель
В чем дело?	в дело
Ты в порядке?	ты порядок
Нападение на главную систему!	нападение главный система
Программа начала взлом паролей.	программа начало взлом пароль
Она играючи обходит защиты!	она играючи обходить защита
Куда прорывается вирус?!	куда прорываться вирус
К и з н а ч а л ь н о й программе!	к з наш число литр ь наш й программа
Селестин... какова твоя цель?	селестина каков твой цель
Используя их чувства... используя сердце Верданди... и даже вакцину...	использовать чувство использовать сердце верданди вакцина
...только так ты мог заполучить программу, каковой по зубам уничтожить Иггдрассиль?	только мочь заполучить программа каковой зуб уничтожить иггдрассиля
Ты... ты что творишь?	ты творить
Уничтожу...всех и вся...и сей жалкий мир!	уничтожувсех всяй сеять жалкий мир
Рядом с домом появилось нечто огромное... нечто, обладающее неимоверной мощью!	ряд дом появиться нечто огромный нечто обладать неимоверный мощь
Нам не выстоять!	мы выстоять
Как там Верданди? Что с ней!?	как верданди что она
Не могу проверить, в системе царит полный хаос!	не мочь проверить система царить полный хаос
Все ближе и ближе!	весь близкий близкий
Это...	это
Открой глаза, Верданди.	открыть глаз верданди
Наконец-то пробил час.	наконецтый пробить час
Как прекрасно, что именно вы, господин Селестин, станете ее наставником.	как прекрасно именно вы господин селестина стать наставник
Верданди занимает почетное место в небесной иерархии.	верданди занимать почётный место небесный иерархия
У нее прекрасное сердце... Такой ее впервые увидели небеса.	у прекрасный сердце такой впервые увидеть небо
Верданди... Верданди?	верданди верданди
В чем дело? А? А вот и она.	в дело а а она
Приятно познакомится, Верданди. Меня зовут Селестин.	приятно познакомиться верданди я звать селестина
Рада вас видеть... господин Селестин...	рада видеть господин селестина
Что стряслось? Почему ты плачешь?	что стрястись почему плакать
Птичка...	птичка
Спасибо, господин Селестин!	спасибо господин селестина
"Обойдемся без ""господин"". Зови меня просто Селестин."	обойтись господин звать просто селестина
Я, Селестин, клянусь светом надежды, что всегда буду с тобой. Посему можешь быть со мной полностью откровенной.	я селестина клясться свет надежда быть ты посему мочь я полностью откровенный
Верданди, я тебя нашел. Спускайся.	верданди найти спускаться
Урд меня никогда не сыскать, а Селестин почему-то всегда находит.	урд сыскать селестина почемуть находить
Почему?	почему
Потому что я всегда думаю о тебе.	потому думать ты
Когда я думаю о тебе, то могу понять в с е.	когда думать ты мочь понять е
Где бы ты ни пряталась, я всегда тебя найду.	где прятаться найти
Деревцу плохо. Оно несчастно.	деревце плохо оно несчастный
Как же быть?	как быть
Почему бы тебе не спеть?	почему ты спеть
Спеть?	спеть
Именно. Поделись с ним теплом своего сердца, и дереву станет легче.	именно поделиться тепло свой сердце дерево стать лёгкий
Вер... данди...	вера данди
Заснула? Быстро взрослеешь, Верданди.	заснуть быстро взрослеть верданди
Ее путь был долог, но в итоге она стала доброй и прекрасной богиней.	она путь долгий итог стать добрый прекрасный богиня
И теперь мы направим ее в Небесную Службу Спасения.	и направить небесный служба спасение
Мир наполнен печалью и болью...	мир наполнить печаль боль
...то что ты увидишь там, в н и з у, может изранить твою душу.	то увидеть там наш з у изранить твой душить
Возможно, ты еще не готова к пришествию в э т о т мир... значит, нам должно создать новый.	возможно готовый пришествие э том том мир значит мы должный создать новый
Морисато... Я буду часто вспоминать о тебе...	морисато я быть часто вспоминать ты
Понимаешь, Верданди? Это я.	понимать верданди это я
Понимаю. Ты... ты...	понимать ты ты
Как д р е в о попало на Землю?	как далее р е попасть земля
Благодаря тебе, я его таки нашел.	благодаря ты таки найти
Энергия, заключенная в сем древе, больше не будет достоянием Небес.	энергия заключить сем древо достояние небо
И никому не придется грустить.	и никто прийтись грустить
Ни Морган... ни тебе.	ни морган ты
Живущие на грешной Земле... Не примут такого счастья!	жить грешный земля не принять такой счастие
Каждый живет и самосовершенствуется, прилагая немало усилий. И в конце концов - достигает счастья.	каждый жить самосовершенствоваться прилагать немало усилие и конец конец достигать счастие
За всю свою жизнь люди успевают познать и счастье, и печаль, и любовь!	за жизнь человек успевать познать счастие печаль любовь
Я видела много счастливых обитателей Земли!	я видеть счастливый обитатель земля
А ты покусился на их счастье, выстраданное с таким трудом.	а покуситься счастие выстрадать такой труд
Те, кому надлежит, отправили тебя на Землю. Иные здешние обитатели похожи на моровое поветрие. Их ты тоже любишь?	тот кома надлежать отправить земля иной здешний обитатель похожий моровой поветрие они любить
Знаешь ли, верить в людей до такой степени... Рано или поздно, ты падешь жертвой этого мора.	знаешь ли верить человек степень рано поздно пасть жертва мор
Я остановлю заразу!	я остановить зараза
И не собираюсь терять зря время!	и собираться терять зря время
Селестин, пожалуйста, остановись!	селестина пожалуйста остановиться
Понимаешь? Тогда, во Вратах... Это были мои чувства!	понимать тогда врата это мой чувство
Однажды пред тобой разверзнутся Врата.	однажды пред ты разверзнуться врата
И что тогда? Ты так безоговорочно веришь е м у, что не боишься потерять?	и тогда ты безоговорочно верить е метр у бояться потерять
Если... он верит мне...	если верить я
Что это?!	что это
Программа...	программа
Верданди!	верданди
Что? Сестра?	что сестра
Ты тоже поймешь. Когда увидишь.	ты понять когда увидеть
Запущена программа обновления.	запустить программа обновление
Мы можем ее отменить?	мы мочь отменить
Нет! Система сильно пострадала от вируса!	нет система сильно пострадать вирус
Нужно как-то выкручиваться, или...	нужно както выкручиваться или
Пошли, Скульд.	послать скульда
Что? Но сестра...	что но сестра
Предоставь Селестина ей. А уж мы, по мере сил, довершим остальное!	предоставить селестина она а мы мера сила довершить остальной
Постой!	постоять
Морисато и Хасегава... Чихиро и Тамиа...	морисато хасегава чихиро тамиа
Они, как и все живущие, пускаются во все тяжкие, лишь бы осуществить свои мечты.	они жить пускаться тяжкий лишь осуществить свой мечта
Будущее - не дар свыше. Мы строим его сами, живя и мечтая.	будущее дар свыше мы строить сам живить мечтать
Морисато и я... мы идем по жизни, уповая лишь на собственные силы!	морисато я идти жизнь уповать лишь собственный сила
Даже если мир летит в тартарары... Мечты остаются.	даже мир лететь тартарары мечта оставаться
Я Верданди, Богиня Первого Ранга!	я верданди богиня первое ранг
Ради чести и достоинства землян, ради самой жизни...	ради честь достоинство землянин ради самый жизнь
Селестин... я тебя остановлю.	селестина остановить
Ну и страшилище... ...дожили, называется...	ну страшилище дожить называться
Частички Неба, частички Земли, явитесь ко мне из поднебесья...	частичка небо частичка земля явиться к поднебесье
С вашей силой...	с ваш силой
На севере собирается энергия...	на север собираться энергия
Я связана с вами...дайте мне свою силу!	я связать вамидать сила
Гекиген Гоурай!	гекиген гоурай
Анти-магическая программа?!	антимагический программа
Фея Морган, почему ты помогаешь таким, как он?!	фея морган почему помогать такой он
В отличие от богов, у меня есть только отчаяние. Не отбирайте у меня последнюю надежду!	в отличие бог отчаяние не отбирать последний надежда
Надежду? Шутить изволишь. Ты утратила свет своих надежд. Выбросила за ненадобностью!	надежда шутить изволить ты утратить свет свой надежда выбросить ненадобность
Не думай о своей боли!	не думать свой боль
Все что я делала, я делала ради надежды!	весь делать делать ради надежда
Ты сама-то в это веришь?	ты самато это верить
Пеорт! Энергия просачивается из ядра системы на Землю!	пеорт энергия просачиваться ядро система земля
Если утечка продолжится, то жизнь на Земле обречена!	если утечка продолжиться жизнь земля обречь
Мы не в силах помочь!	мы сила помочь
Что это?!	что это
Боже, зачем ты посылаешь людям испытания?	бог посылать человек испытание
Не обрекаем ли мы их на смерть?	не обрекать смерть
Селестин!	селестина
Верданди.	верданди
Приказывает Богиня Первого Ранга. Закрыть программу!	приказывать богиня первое ранг закрыть программа
Хочешь поставить под сомнение мои цели?!	хотеть поставить сомнение мой цель
Нет, твои с р е д с т в а!	нет твой р е далее том а
Ты прекрасно знаешь, ч т о случится с обитателями Земли, если Энергия Ядра иссякнет!	ты прекрасно знаешь число том случиться обитатель земля энергия ядро иссякнуть
Другого пути попросту нет!	другой путь попросту нет
Если Господь создал этот мир, значит, изменить его можно только силой.	если господь создать мир значит изменить силой
Люди должны быть одинаково счастливы. Кому как не тебе знать сию нехитрую истину.	человек должный одинаково счастливый кома ты знать сей нехитрый истина
Бог просто завидует тому, что мы собираемся учинить!	бог просто завидовать тот собираться учинить
Ошибаешься!	ошибаться
Как... как ты мог?	как мочь
Селестин, ты же сам учил меня, что жизнь - величайшая ценность!	селестина учить я жизнь великий ценность
Я хочу расти и взрослеть там, на Земле! Вместе с людьми!	я хотеть растить взрослеть там земля вместе человек
Стало быть... я сберегу этот мир!	стать быть сберечь мир
Пред нами разверзлись Врата Правосудия.	пред мы разверзнуться врата правосудие
Показатели неудержимо рвутся ввысь! Ситуация критическая!	показатель неудержимо рваться ввысь ситуация критический
Как продвигается возрождение Иггдрассиля?	как продвигаться возрождение иггдрассиля
Нужно еще немного времени!	нужно немного время
Ой... опять неудача? В таком случае...	ой неудача в такой случай
Если хоть маленькая толика доверия превратится в сомнение...	если маленький толика доверие превратиться сомнение
Ты его потеряешь.	ты потерять
Мне не хотелось бы тебя огорчать.	я хотеться огорчать
Скоро родится новый мир. Не надо печалится.	скоро родиться новый мир не печалиться
Твое существование необходимо для рождения мира.	твой существование необходимый рождение мир
Сейчас, накануне нового мира, я хочу, чтобы ты сражалась на моей стороне.	сейчас накануне новое мир хотеть сражаться мой сторона
Прекрати!	прекратить
Пожалуйста! Пойми свою ошибку!	пожалуйста понять ошибка
Ты пытаешься мне что-то доказать?!	ты пытаться чтоть доказать
Системе не удается заблокировать утечку энергии!	система удаваться заблокировать утечка энергия
Вероятность восстановления Иггдрассиль... 4.78%.	вероятность восстановление иггдрассиля 478
Ядро потеряло 30% энергии!	ядро потерять 30 энергия
Вероятность восстановления... 5.02%.	вероятность восстановление 502
Эре, отставить реанимацию.	эре отставить реанимация
"Исполнить программу ""Великое Уничтожение""."	исполнить программа великое уничтожение
Иггдрассиль, доступ для Богини Первого Ранга Пеорт!	иггдрассиля доступ богиня первое ранг пеорт
Доступ подтвержден.	доступ подтвердить
Приказываю м е т н у т ь Гунгнир.	приказывать метр е том наш том ь гунгнир
Принято к исполнению.	принять исполнение
Корректировка.	корректировка
Коррекция.	коррекция
Селестину придет...	селестина прийти
Наведение на цель.	наведение цель
Незавидная участь... его матрицу сотрут, а бренная энергия вернется на Небеса.	незавидный участь матрица стереть бренный энергия вернуться небо
Врата...	врата
Цель взята. У нас... у нас нет другого выбора.	цель взять у мы другой выбор
На твоих глазах я создаю мир, который хотел Господь. Почему ты пытаешься меня остановить?	на твой глаз создавать мир который хотеть господь почему пытаться остановить
Почему мы напрасно теряем время?	почему напрасно терять время
Ты приносишь Верданди в жертву!	ты приносить верданди жертва
Мне кажется, ты пытаешься отстоять собственную эпоху...	я кажется пытаться отстоять собственный эпоха
И Небеса, и Селестин... почему?	и небо селестина почему
Верданди!	верданди
Почему? Почему кончилось войной?	почему почему кончиться война
Нам сила дана ради защиты. Защиты того, что мы любим, и тех, к о г о мы любим.	мы сила дать ради защита защита тот любим тот год любим
Я не поступлюсь этим принципом, даже если ценой станет моя жизнь!	я поступиться это принцип цена стать жизнь
Верданди, я точно не знаю, какой из путей - верный.	верданди точно знать путь верный
Какой бы мир не лежал там, за чертой, если в нем не найдется места для Верданди, то это никчемный мир.	какой мир лежалый там черта немой найтись место верданди это никчёмный мир
И ты того же мнения! Запомни накрепко! Е е свет - это свет надежды для всего мира!	и мнение запомнить накрепко е е свет это свет надежда мир
Я всегда буду тебя защищать. Даже если против нас выступит сам Господь.	я быть защищать даже против выступить господь
Мой любимый Кейичи...	мой любимый кейй
Селестин... дай мне свою силу!	селестина дать сила
Это...	это
Гунгнир... рассеян...	гунгнир рассеянный
Падающие звезды...	падать звезда
Кейичи!	кейй
Врата Правосудия.	врата правосудие
Мне о них рассказывал Селестин.	я рассказывать селестина
Мы... мы таки дошли.	мы таки дойти
Неужели?	неужели
Да... Кейичи.	да кейй
Однако... зачем... и вообще, что я здесь делаю?	однако зачем вообще делать
Когда мне некого любить...	когда некого любить
Вы тоже знаете о вратах?	вы знаете врата
Да.	да
Если в ваших чувствах есть хоть немного ф а л ь ш и ...	если ваш чувство немного ф литр ь ш
Тогда вас разлучат.	тогда разлучить
В наших сердцах есть лишь немного т р е в о г и.	в наш сердце лишь немного том р е год и
Все равно, я не хочу разъединять наши руки.	весь равно хотеть разъединять наш рука
Я верю - и я хочу быть с н е й.	я верить хотеть наш е й
И я...	и я
Мы ответили на твой вопрос?	мы ответить твой вопрос
У всех людей есть силы, чтобы карабкаться ввысь. И у одного человека - тоже.	у человек сила карабкаться ввысь и один человек тоже
Понимаю... Я не смогла поверить в себя.	понимать я смочь поверить себя
Боюсь, когда-нибудь нас бы все равно разлучили. Даже без помощи В р а т.	бояться когданибудь равно разлучить даже помощь в р том
Главное - жить и смотреть в будущее. Будь я на твоем месте...	главный жить смотреть будущее быть твой место
Увы, я оставила тебя в прошлом. А сама останусь здесь. Если сюда опять явятся влюбленные, я хотела бы поговорить с ними.	увы оставить прошлое а сам остаться здесь если сюда явиться влюбить хотеть поговорить они
Аааа! Осталось нанести последний удар! Все кончено!	аааа остаться нанести последний удар весь конченый
Неужели мы не сможем помочь?	неужели смочь помочь
Кейичи, сам же говорил. Не сдаваться до с а м о г о конца.	кейй говорить не сдаваться метр год конец
Я пошла.	я пошлый
Урд! Скульд!	урд скульда
Сестра! Слава Богу!	сестра слава бог
Сестры, память вернулась. Я снова стала сама собой.	сестра память вернуться я снова стать сам себя
Добро пожаловать. Но...	добро пожаловать но
Надеюсь, мы не слишком припозднились?	надеяться слишком припоздниться
Отнюдь... мир не настолько ослаб.	отнюдь мир настолько ослабнуть
Если живешь полноценной жизнью, то у тебя достаточно сил для грядущих свершений.	если жить полноценный жизнь достаточно сила грядущий свершение
Нужно лишь слегка помочь.	нужно лишь слегка помочь
Грезы о любви и страсти... Вот наша сила, сила богинь.	грёза любовь страсть вот наш сила сила богиня
Felicitas cum amicis	felicitas cum amicis
Communicata est	communicata est
Tristitia est communis dolor	tristitia est communis dolor
Cum omnibus amicis	cum omnibus amicis
Программа отзывается...	программа отзываться
Per aspera vita beata	per aspera vita beata
Causa vivendi	causa vivendi
Invenire credere magni momenti	invenire credere magni momenti
Fores aperiendi	fores aperiendi
Fores aperiendi	fores aperiendi
Tempus est mundus	tempus est mundus
Certe	certe
Теперь не грех и отдохнуть.	теперь грех отдохнуть
Горячие ключи, сиречь банька!	горячее ключ сиречь банька
По мне, так лучше сходить за покупками.	по я сходить покупка
Эй вы! Нам еще баги отлавливать, сеть поднимать, и много чего еще!	эй вы мы баг отлавливать сеть поднимать ещё
Хорошо! Мы знаем!	хорошо мы знать
А теперь...	а теперь
Возможно, многие люди сейчас корчатся от боли, бьются в тисках печали и исступления.	возможно многие человек корчиться боль биться тиски печаль исступление
Нас тоже не минует чаша сия.	мы миновать чаша сей
По-настоящему прекрасно другое... Люди учатся на ошибках былого...	понастоящий прекрасно другой человек учиться ошибка былой
...мудро и праведно живут в настоящем, и тем самым мостят себе дорогу в чудесное будущее.	мудро праведно жить настоящий самый мостить дорога чудесный будущее
Я благодарю Небеса за то, что они простили мой эгоизм и позволили мне быть вместе с Кейичи.	я благодарить небо то простить эгоизм позволить вместе кейй
Таким образом, мы слегка приблизились к тому миру, о котором ты мечтал.	такой образ слегка приблизиться тот мир который мечтать
В этом мире я встретила тебя, о Кейичи.	в мир встретить ты кейй
Быть может, именно вам суждено сделать первый шаг по пути, указанному Небесами.	быть мочь именно суждено сделать один шаг путь указанный небо
Раньше я и не замечал... оказывается, мир сделал из тебя чудесную богиню.	ранний замечать оказываться мир сделать чудесный богиня
Раз уж ты так решил... все благодаря тебе, Кейичи, и другим людям...	раз решить благодаря ты кейй другой человек
Ты, как водится, плачешь.	ты водиться плакать
Спасибо, Верданди.	спасибо верданди
Я рад, что мы наконец-то встретили друг друга.	я рад наконецтый встретить друг друг
Я всегда буду молиться о твоем с ч а с т и и.	я быть молиться твой число том и
Селестин был воистину достойным наставником.	селестина воистину достойный наставник
Вот и все?	вот весь
Да... но вирус породил еще одну проблему.	да вирус породить один проблема
Какую?	какой
Наш контракт расторгнут...	наш контракт расторгнуть
Взамен я готова исполнить еще одно твое желанье.	взамен готовый исполнить один твой желание
Я его уже загадал.	я загадать
Опаньки... и жили они долго и счастливо, ты это хочешь сказать.	опанька жить долго счастливо это хотеть сказать
Хотела бы и я уметь исполнять желания, так легко и непринужденно, как Сестра...	хотеть уметь исполнять желание легко непринуждённо сестра
Тебе еще рано.	ты рано
Да что ты говоришь?!	да говорить
Правду.	правда
Опять подкалываешь? Почему?	опять подкалывать почему
Потому...	потому
Нет, ну почему?!	нет почему
