cleaned_text	lemm_text
Нет.	нет
Тогда что?	тогда что
Ты бы выбрала меня, правда?	ты выбрать я правда
Что?	что
Если бы пришлось выбирать между мной и твоим отцом.	если прийтись выбирать я твой отец
Или между мной... и кем-либо ещё.	или я кемлибо ещё
Ты не слышал?	ты слышать
Через три дня...	через день
Мы с тобой...	мы ты
Вместе навсегда.	вместе навсегда
Просто проверял.	просто проверять
Мне надо в город.	я город
Увидимся позже.	увидеться поздний
Да, конечно.	да конечно
Мне надо закончить тост.	я закончить тост
Удачи.	удача
"<i>Хантер Дженнингс - в отеле ""Пайнс""</i>"	iхантереть дженнингс отель пайнсi
Я здесь по поводу Келли Сивер.	я повод келли сивер
Не хочу, чтобы ты услышала это от кого-то другого.	не хотеть услышать это коготь другой
Услышала что?	услышать что
Папа?	папа
Никки Болтон нашла её прошлой ночью.	никки болтон найти её прошлый ночью
Ты хочешь сказать, Келли...	ты хотеть сказать келли
Мертва.	мёртвый
Эбби, мне жаль.	эбби жаль
Как это... Что случилось?	как это что случиться
Похоже, что она...	похоже она
Покончила с собой.	покончить себя
Нет...	нет
Бессмыслица какая-то.	бессмыслица какаять
Я видела её вчера. Она...	я видеть её вчера она
Она была счастлива.	она счастливый
Доктор Кэмпбелл рассказал мне её историю.	доктор кэмпбелла рассказать её история
Она принимала лекарства.	она принимать лекарство
Всё могло измениться за пару часов.	весь мочь измениться пара часы
Как она это сделала?	как это сделать
Неважно.	неважно
Папа, скажи.	папа сказать
Она повесилась.	она повеситься
Поэтому ты и пришёл?	поэтому прийти
Потому что Келли убила себя таким же образом, как Уэйкфилд убил...	потому келли убить такой образ уэйкфилд убить
- Не думай об этом. - О Джоне Уэйкфилде?	не думать это о джон уэйкфилд
Называй его по имени, папа.	называть имя папа
Хорошо.	хорошо
Джон Уэйкфилд никак не связан со смертью Келли.	джон уэйкфилд никак связать смерть келли
Может, ты знаешь, кто ещё вчера с ней разговаривал?	мочь знаешь ещё вчера разговаривать
Ничего не приходит в голову.	ничто приходить голова
Как вам это, мисс?	как это мисс
Не знаю, что-то мне подсказывает, что в брачную ночь мне следует одеть белое.	не знать чтоть подсказывать брачный ночь следовать одеть белый
Простите, я сказала - белое.	простить сказать белый
Да, но я хочу увидеть тебя в этом.	да хотеть увидеть это
Что ты здесь...?	что здесь
Нет, выметайся отсюда.	нет выметаться отсюда
- Да брось... - Нет, пошёл вон.	да бросить нет пойти вон
- Дай мне взглянуть на тебя. - Хантер.	дать взглянуть ты хантереть
- Прекрати. - Тебе ведь нравилась эта игра.	прекратить ты нравиться этот игра
Боже.	бог
Ты правда думал, что, если ты пойдёшь к моему отцу, я изменю своё мнение?	ты правда думать что пойти мой отец изменить свой мнение
О чём ты?	о что ты
Вчера.	вчера
Да, он мне всё рассказал. Ты просил его о помощи.	да весь рассказать ты просить помощь
А что ещё он сказал?	а ещё сказать
Он тебе отказал, ясно? И попросил тебя уйти.	он ты отказать ясно и попросить уйти
Эй, послушай.	эй послушать
Я понял, что если я тебя не увижу, то буду жалеть об этом всю жизнь.	я понять увидеть быть жалеть жизнь
Ты меня увидел.	ты увидеть
А теперь уходи.	а уходить
Проблема в том...	проблема тот
Что теперь, когда я тебя увидел...	что теперь увидеть
Прошу прощения.	просить прощение
Вот...	вот
Должна сказать, вы просто восхитительная пара.	должный сказать просто восхитительный пара
Джей Ди, это Эбби.	джей ди это эбби
Можно тебя на минуту?	можно минута
Скажи Генри, что у меня выходной.	сказать генри выходной
Я не планирую никого калечить.	я планировать никто калечить
Твой брат меня не присылал.	твой брат присылать
Просто открой дверь.	просто открыть дверь
У меня плохие новости.	у плохой новость
Думаю, тебе следует узнать.	думать ты следовать узнать
Келли мертва.	келли мёртвый
Странно.	странно
Я не думаю, что она покончила с собой.	я думать покончить себя
Я не уверена.	я уверить
Поэтому ты пришла сюда?	поэтому пришлый сюда
Должно быть, её убил фрик?	должный быть её убить фрик
Я просто хочу понять, что случилось с ней прошлой ночью.	я просто хотеть понять случиться прошлый ночью
Особо нечего рассказывать.	особо нечего рассказывать
Мы тусовались, приятно проводили время.	мы тусоваться приятно проводить время
Когда ты сказала, что она может остановиться у тебя в Лос-Анджелесе...	когда сказать остановиться лосанджелес
Она была на седьмом небе от счастья. И совсем не собиралась помирать.	она семь небо счастие и собираться помирать
Она что-нибудь говорила о Джоне Уэйкфилде?	она чтонибыть говорить джон уэйкфилд
А ей и не надо было.	а быть
Я видел татуировки на её теле.	я видеть татуировка её тело
Он был повсюду на ней.	он повсюду она
Я знаю, что ты сказала Томасу за моей спиной.	я знать сказать томас мой спина
Что я слабак.	что слабак
Что я трус.	что трус
Снимай блузку.	снимать блузка
Я сказал - снимай.	я сказать снимать
Теперь вставай на колени.	теперь вставать колено
Нет.	нет
Ты будешь делать то...	ты быть делать то
...что я скажу.	что сказать
Я была очень плохой.	я очень плохой
Да?	да
Оно потрясающее.	оно потрясать
- Правда? - Генри с ума сойдёт, когда это увидит.	правда генри ум сойти это увидеть
- Идеально. Повернись. - Шёлк восхитительный.	идеально повернуться шёлк восхитительный
Сзади красиво смотрится.	сзади красиво смотреться
Мама бы так гордилась.	мама гордиться
Хантер?	хантереть
Хантер Дженнингс?	хантереть дженнингс
Господи, почему он тебе звонит? Ты ведь его не приглашала?	господь почему ты звонить ты приглашать
Разумеется, нет.	разумеется нет
Ты же сказала, что он уехал.	ты сказать уехать
Погодите, он на острове?	погодить остров
А Генри знает?	а генри знать
Нет, и не смей ему рассказывать, Бэт.	нет сметь рассказывать бэт
Я сама разберусь с этой проблемой.	я сам разобраться проблема
Разберёшься как в колледже?	разобраться колледж
Так не честно.	так честно
Что случилось в колледже?	что случиться колледж
"Скажем так: рот Триш говорил ""уходи"", а тело говорило..."	скажем так рота триша говорить уходить тело говорить
Тогда всё было по-другому.	тогда весь подругий
Ясно?	ясно
Я люблю Генри, и выйду за него замуж в этом платье через 3 дня.	я любить генри выйти замуж платье 3 день
Ясно?	ясно
Как же ты смог её заполучить?	как смочь её заполучить
Я закончил Кембридж.	я закончить кембридж
Я врач и эксперт-филателист.	я врач экспертфилателист
Я думаю, это из-за акцента.	я думать это изз акцент
Каждое утро я благодарю Бога за то, что она не встретила британца покруче.	каждый утро благодарить бог то встретить британец крутой
Или просто другого британца.	или просто другой британец
Ну и ладно.	ну ладный
Я точно знаю, что он - не британец.	я точно знать британец
Это тот парень, который оставил тебя висеть в лесу целый день?	это парень который оставить висеть леса целый день
Да.	да
Но он извинился.	но извиниться
Привет, Рут. Спасибо, что позвонила насчёт Хантера Дженнингса.	привет рута спасибо позвонить насчёт хантер дженнингс
Нет проблем.	нет проблема
Хотя я была удивлена, что ты попросил меня немного пошпионить.	хотя удивить попросить немного пошпионить
"Слишком много гостей в ""Кэндлвике""?"	слишком гость кэндлвика
Вроде того.	вроде тот
Он популярный парень.	он популярный парень
Да, да. Он друг семьи.	да да он друг семья
- Не думаю, что он сейчас здесь. - Ничего страшного.	не думать здесь ничто страшный
Я просто хочу оставить ему небольшой подарок.	я просто хотеть оставить небольшой подарок
Верни поскорей.	вернуть скорый
Номер четыре.	номер четыре
Спасибо.	спасибо
"<i>""Билет Хантера Дженнингса. Плательщик: Томас Веллингтон"".</i>"	iбилет хантер дженнингс плательщик томас веллингтонi
Ты раньше это делала?	ты ранний это делать
О да.	о да
Это фантастика.	это фантастика
В основном это мёд, но они ещё кладут туда травы.	в основное это мёд ещё класть туда трава
Очищает поры и делает кожу приятной на ощупь.	очищать пора делать кожа приятный ощупь
Я люблю на ощупь.	я любить ощупь
И на вкус ничего.	и вкус ничто
- А почему ты не мажешься? - Потому что я и так приятная на ощупь.	а почему мазаться потому приятный ощупь
Может, когда мы закончим, я составлю тебе компанию.	мочь закончить составить ты компания
Я вернусь через 10 минут.	я вернуться 10 минута
Хочу спросить...	хотеть спросить
Этот англичанин...	этот англичанин
Он кажется достойным.	он кажется достойный
Но всё же, что есть у него чего нет во мне?	но весь же я
Подушка.	подушка
Что?	что
Отлично сработано, любимая.	отлично сработать любимый
Ты - покойник.	ты покойник
Иди сюда, ты, английский кусок дерьма!	идти сюда ты английский кусок дерьмо
Похоже, Винни-Пух попал в горшок с мёдом.	похоже виннипух попасть горшок мёд
Я бы не возражал о фотографии поновее, если у тебя найдётся.	я возражать фотография новый найтись
Мне надо поговорить с тобой.	я поговорить ты
Хорошо.	хорошо
Я не думаю, что Келли покончила с собой.	я думать келли покончить себя
Правда?	правда
Это тебе сказал Джей Ди Данн?	это ты сказать джей ди данна
"Мэгги Крел видела, как он выходил из ""Кэндлвика"" вместе с Келли."	мэгга креть видеть выходить кэндлвика вместе келли
Почему ты допрашивал Мэгги, если считаешь, что Келли совершила самоубийство?	почему допрашивать мэгга считать келли совершить самоубийство
Я не обязан объяснять тебе свои методы.	я обязать объяснять ты свой метод
А насчёт остального ты честен и открыт.	а насчёт остальной честный открытый
Эбби, я не хочу этого.	эбби хотеть это
Я стараюсь...	я стараться
Единственное, отчего здесь умирали люди за последние 7 лет - это от болезней или от старости.	единственный отчего умирать человек последний 7 год это болезнь старость
Келли - это трагедия.	келли это трагедия
Неважно, как она умерла.	неважно умереть
Я просто стараюсь поступать правильно.	я просто стараться поступать правильно
Я слышал, что Шэйн вчера ей напомнил о Уэйкфилде.	я слышать шэйн вчера напомнить уэйкфилд
Да.	да
Но... Раз уж ты ничего не расследуешь, нет смысла беседовать с ним, правда?	но раз расследовать смысл беседовать он правда
Пока, папа.	пока папа
Шериф.	шериф
Шэйн.	шэйн
Думаю, ты уже слышал.	думать слышать
Не могу поверить, что она это сделала.	не мочь поверить это сделать
Она иногда говорила об этом, но...	она говорить это но
Я никогда не думал...	я думать
"Люди говорят, ты виделся с Келли вчера в ""Кэннери""."	человек говорят видеться келли вчера кэннерь
И сильно её напугал.	и сильно её напугать
Да.	да
И мне стыдно за это.	и стыдно это
Хоть это и не ваше дело, но мы с Келли недавно порвали.	хоть это ваш дело келли недавно порвать
На пляже Хармон была вечеринка.	на пляж хармона вечеринка
Поспрашивайте там.	поспрашивать там
Я теперь со Свеллами.	я свелла
Что ж, поздравляю.	что ж поздравлять
Ты сегодня видел Джей Ди Данна?	ты сегодня видеть джей ди данна
Нет.	нет
Мы, вообще-то, не очень ладим.	мы вообщеть очень ладить
Береги себя.	беречь себя
Ты это слышал?	ты это слышать
Шериф думает, что ты убил Келли.	шериф думать убить келли
И знаешь что?	и знаешь что
Думаю, он прав.	думать право
Прости, просто...	простить просто
Я очень злилась на неё.	я очень злиться она
- Ты думаешь, она правда это сделала, Никки? - Нет.	ты думать правда это сделать никки нет
Я тебе скажу, кто это сделал. Этот ублюдок Джон Уэйкфилд.	я ты сказать это сделать этот ублюдок джон уэйкфилд
Он мёртв.	он мёртвый
Мы с тобой это знаем.	мы ты это знать
Просто в это верила Келли.	просто это верить келли
Она видела Уэйкфилда повсюду.	она видеть уэйкфилд повсюду
Она звонила мне в 3 часа утра и говорила, что он у неё комнате.	она звонить 3 час утро говорить она комната
Ужасно это говорить, но...	ужасно это говорить но
Может, она убила себя, чтобы он не смог.	мочь убить себя смочь
Прости, Эбби.	простить эбби
Я не хотела так много говорить о Уэйкфилде.	я хотеть говорить уэйкфилд
Ничего.	ничто
А вдруг, она это не выдумала?	а вдруг это выдумать
Может, кто-то действительно преследовал её?	мочь ктоть действительно преследовать её
Кто? Шэйн?	кто шэйн
Он был довольно зол, когда она порвала с ним.	он довольно злой порвать он
Достаточно зол, чтобы навредить ей?	достаточно злой навредить она
Да.	да
Да, он был очень груб с ней.	да очень грубый она
Я видела, как она плакала и...	я видеть плакать и
Гримировала свои синяки.	гримировать свой синяк
Я просила её поговорить с твоим отцом.	я просить её поговорить твой отец
Чтобы ему запретили приближаться к ней. Но она меня не слушала.	чтобы запретить приближаться она но слушать
Сказала, что будет только хуже.	сказать худой
Не знаю, что и думать.	не знать думать
Открыто.	открыто
Ты обманул Триш.	ты обмануть триша
Она видела нас вместе. У меня не было выбора.	она видеть вместе у выбор
А что, если я ещё смогу убедить Триш уехать со мной?	а что ещё смочь убедить триша уехать я
Сделка отменяется.	сделка отменяться
А как насчёт новой сделки?	а насчёт новый сделка
Я уеду сегодня один, но тебе это обойдётся в 50 штук.	я уехать сегодня один ты это обойтись 50 штука
Или я расскажу Триш правду.	или рассказать триша правда
Что всё это была твоя идея.	что весь это твой идея
Она тебе никогда не поверит.	она ты поверить
Посмотрим.	посмотреть
"<i>""Давай всё выясним. Номер 214. Хантер""</i>"	iдавать весь выяснить номер 214 хантерi
Шэйн?	шэйн
Ты здесь?	ты здесь
Меня ищешь?	я искать
Знаешь, в чём была проблема Келли?	знаешь что проблема келли
Ей настолько не хватало внимания...	она настолько хватать внимание
Что она была готова получать его даже от психопата.	что готовый получать психопат
Успокойся, Шэйн.	успокоиться шэйн
Нет. Я тебя не слушаю.	нет я слушать
Келли тебя слушала, и смотри, что с ней стало.	келли слушать смотреть стать
Ты ей рассказывала о Лос-Анджелесе?	ты рассказывать лосанджелес
Чем, чёрт возьми, она бы там занималась?	чем чёрт взять заниматься
Не знаю, но она хотела попытаться... Хотела начать всё с чистого листа.	не знать хотеть попытаться хотеть начать весь чистый лист
Так не бывает.	так бывать
Переезд не спас бы Келли.	переезд спасти келли
Она таскала его с собой повсюду. Она набила его имя на своей коже.	она таскать себя повсюду она набить имя свой кожа
- Разве не ты сделал ей эти татуировки? - Она хотела их. Она это придумала.	разве сделать татуировка она хотеть они она это придумать
Тогда почему в твоём голосе вина?	тогда почему твой голос вино
Ты не виноват, Шэйн.	ты виноватый шэйн
И Джей Ди тоже.	и джей ди тоже
Я знаю, что произошло на самом деле.	я знать произойти самый дело
Я пришла, чтобы рассказать тебе.	я пришлый рассказать ты
Келли убили.	келли убить
Что?	что
Ты...	ты
Нет, ты...	нет ты
Ты этого не знаешь.	ты знаешь
Я знаю.	я знать
Келли была права.	келли право
Это был Уэйкфилд.	это уэйкфилд
Он пришёл за ней. Он сделал с ней это.	он прийти она он сделать это
Ты такая же больная, как и она.	ты такой больной она
Ты боишься, что люди будут винить тебя, но я знаю, что ты любил Келли.	ты бояться человек быть винить ты знать любить келли
Она не замолкала о Уэйкфилде.	она замолкать уэйкфилд
Она знала.	она знать
Она чувствовала его. Как он следил за ней, приходил к ней в дом посреди ночи.	она чувствовать он как следить она приходить дом посреди ночь
Я не верил ей.	я верить она
И это ему помогло.	и это помочь
Никто не верил.	никто верить
Он выбрал Келли, потому что ей никто не верил.	он выбрать келли никто верить
Джон Уэйкфилд набросил петлю ей на шею.	джон уэйкфилд набросить петлить шея
Как и её матери.	как её матерь
Наверно, она даже не боролась.	наверно бороться
Это то, чего она хотела.	это то хотеть
Ей было нужно найти мир.	она нужно найти мир
А потом он повесил её...	а повесить её
И смотрел, как она умирает.	и смотреть умирать
Шэйн!	шэйн
Брось нож!	бросить нож
Что думает Ричард?	что думать ричард
Все, думают, что недвижимость сейчас в упадке, но я рад, что они так думают.	весь думать недвижимость упадок рад думать
Конечно, Ричард хочет гарантии безопасности.	конечно ричард хотеть гарантия безопасность
Я знаю бабушек, которые делают инвестиции по уму.	я знать бабушка который делать инвестиция ум
Я оставлю вас наедине.	я оставить наедине
Я знаю, что у вас много денег.	я знать деньга
Вы можете говорить, что хотите, но вы - негодяй, и мне это надоело.	вы мочь говорить хотеть негодяй это надоесть
Надеюсь, твой тост будет немного более красноречивым.	надеяться твой тост немного красноречивый
О тосте не волнуйтесь.	о тост волноваться
Я знаю, что вы привезли сюда Хантера.	я знать привезти сюда хантер
Не переживайте, я не скажу Триш, но так и знайте:	не переживать сказать триша знать
Я женюсь на ней и сделаю её счастливой, хотите вы этого или нет.	я жениться сделать её счастливый хотеть нет
Пошли.	послать
Что за историю ты рассказала, что Уэйкфилд всё ещё жив?	что история рассказать уэйкфилд весь ещё живой
Я просто пыталась отвлечь Шэйна.	я просто пытаться отвлечь шэйный
Думаю, он винит себя в смерти Келли.	думать винить смерть келли
Я не думаю, что Келли покончила с собой, но Шэйн её, кажется, не убивал.	я думать келли покончить себя шэйн её кажется убивать
А ты что думаешь?	а думать
Не знаю.	не знать
Но Келли была милой девочкой.	но келли мила девочка
И если кто-то сделал с ней такое...	и ктоть сделать такой
Если кто-то повесил её...	если ктоть повесить её
Я сделаю так, что этот человек заплатит.	я сделать так человек заплатить
Чувак, ты так блестишь.	чувак блестеть
Да, и от меня очень хорошо пахнет.	да очень пахнуть
Прости за сегодня, друг. Я поступил плохо.	простить сегодня друг я поступить плохо
Я угощу тебя пивом, ладно?	я угостить пиво ладный
- Это круто. - Точно.	это круто точно
Нашего лучшего игрока только что обыграли.	наш хороший игрок обыграть
Так... Я пойду убивать Кэла.	так я пойти убивать кэла
Нет, не пойдёшь.	нет пойти
Ты оставил его висеть там, как гирлянду. Он тебе отомстил. Вы в расчёте.	ты оставить висеть там гирлянда он ты отомстить вы расчёт
Шикарно.	шикарно
"<i>""$50000 или я расскажу Триш правду. Хантер"".</i>"	i50000 рассказать триша правда хантерi
Добрый вечер, дамы и господа.	добрый вечер дама господин
Я хочу поблагодарить своего будущего тестя -	я хотеть поблагодарить свой будущее тесть
Томаса Веллингтона - за этот ужин, за эту неделю,	томас веллингтон ужин неделя
и самое важное - за то, что он вырастил самую прекрасную женщину, которую я видел.	самый важный то вырастить самый прекрасный женщина который видеть
Спасибо.	спасибо
Если честно, некоторые мои друзья не верили, что мистер Веллингтон	если честно некоторый мой друг верить мистер веллингтон
сможет принять парня, который чистил его яхты, в качестве зятя...	смочь принять парень который чистить яхта качество зять
Но приятная и удивительная правда в том...	но приятный удивительный правда тот
Что у него нет выбора.	что выбор
За Томаса Веллингтона.	за томас веллингтон
Здоровья, богатства и счастья.	здоровье богатство счастие
Эй!	эй
Это было глупо.	это глупо
Твой чек.	твой чек
Но ты больше никогда не заговоришь с моей дочерью.	но заговорить мой дочь
"<i>""Шериф убивает подозреваемого - Джона Уэйкфилда""</i>"	iшериф убивать подозревать джон уэйкфилдаi
"<i>""Сделано для гостиницы ""Кэндлвик""</i>"	iсделать гостиница кэндлвикi
Привет, док.	привет док
Краснота в глазах Келли...	краснота глаз келли
Не знаю как это объяснить, но шериф... Это были чернила.	не знать это объяснить шериф это чернила
Ясно.	ясно
Чарли, ты слышал, что я сказал?	чарли слышать сказать
Кто-то с ней это сделал... Кто-то залил чернила...	ктоть это сделать ктоть залить чернила
Я тебя слышал.	я слышать
"<i>""Ты нашёл её, а теперь найди меня""</i>"	iты найти её найти меняi
