cleaned_text	lemm_text
-Что же нам тогда делать? А если он всю ночь так выть будет?	делать весь ночь выть
-О нет, я здесь больше не останусь, пока он здесь воет.	оставаться пока выть
-Спасателей будем вызывать. Пусть они и разбираются.	спасатель вызывать пусть разбираться
-О! Трудится наш Бугор.	трудиться наш бугор
Бригадир, эй!	бригадир эй
-Ладно, мужики... что-то мне совсем хреново.	ладно мужик ... что-то хреновый
-42 градуса. Да ты весь горишь.	42 градус весь гореть
-Слушайте, мне надо в посёлок, в медпункт.	слушать поселок медпункт
-Держи его.	держать
-Беспредел какой-то!	беспредел какой-то
Не понимаю, этот следак своей башкой думает? Обвинять нас в краже!	понимать следак свой башка думать обвинять кража
-Нас пока никто не обвиняет. Просто подозревают.	пока никто обвинять просто подозревать
-А какая разница? Тебе от этого легче? Тебя что, это не бесит?	разница это легко это бесить
ВЗДЫХАЕТ -Его тоже можно понять.	вздыхать понимать
На камере чётко видно, что ювелирку берёт человек в форме спасателя.	камера четко видно ювелирок брать человек форма спасатель
-Как он его назвал? Фантом?	называть фантом
Этому следователю шпионские романы писать, а не следователем работать.	следователь шпионский роман писать следователь работать
-Он просто идиот. Саид, а ты-то что про это думаешь?	просто идиот саид это думать
-А что мне думать? Кто-то косит под нас.	думать кто-то косить
ТЕЛЕФОННЫЙ ЗВОНОК	телефонный звонок
-Не понял... -Опа!	понимать ... опа
Про серёжечку забыл? Откуда дровишки, Саша?	сережечка забывать откуда дровишки саша
А, может, ты фантом и есть?	фантом
Мама, я сижу с фантомом!	мама сидеть фантом
-Слушай, если у тебя проблемы, давай наденем перчатки и поговорим.	слушать проблема давать надевать перчатка поговорить
-Не-не. Смотри, ты сок пролил, эх!	смотреть сок проливать эх
-Шароль, ты реально напросишься.	шароль реально напрашиваться
-Ой, боюсь, боюсь!	ой бояться бояться
-Заткнитесь оба и наслаждайтесь жизнью.	затыкаться оба наслаждаться жизнь
СПОКОЙНАЯ МУЗЫКА	спокойный музыка
-Лина!	лина
Куда же ты?	
Подняла меня чуть свет, теперь уходишь?	подымать свет уходить
-Здравствуй, Боря.	здравствовать боря
-Может, чай, кофе?	чай кофе
-Нет, давай прогуляемся.	давать прогуливаться
-Давай.	давать
-Боря, я долго думала, приняла решение.	боря долго думать принимать решение
-Ты поедешь со мной в Москву?	поехать москва
-Я знаю, что у тебя сейчас непростой период.	знать непростой период
И я помню, как ты ко мне прекрасно относился,	помнить ко прекрасно относиться
поэтому я хочу купить твой ресторан. 20 миллионов тебя устроит?	поэтому хотеть купить твой ресторан 20 миллион устраивать
Я знаю, что тебе предлагают меньше.	знать предлагать мало
-Хм... 20? Конечно устроит.	хм ...  20 устраивать
Откуда у тебя такие деньги?	откуда деньги
-Сашина мама дала на финансирование турбазы.	сашина мама давать финансирование турбаза
Ну, с турбазой не получилось, поэтому...	турбаза получаться поэтому ...
Я делаю тебе такое предложение.	делать предложение
-Ну, спасибо.	спасибо
Меня бы устроило другое... если бы ты уехала со мной.	устраивать ... уезжать
-Борь, давай закроем эту тему.	боря давать закрывать тема
Я люблю Сашу. Я собираюсь за него замуж.	любить саша собираться замуж
Ты согласен на моё предложение?	согласный предложение
-Конечно.	
Ты меня очень выручишь. -Я рада.	очень выручать рад
Как думаешь, сколько займёт по времени оформление сделки?	думать сколько занимать время оформление сделка
-Сейчас документы отправлю, пока мы едем,	документ отправлять пока ехать
нотариус всё подготовит. Останется только подписать.	нотариус подготовить оставаться подписывать
-Оперативно.	оперативно
-У меня раньше все здесь были оперативные.	рано оперативный
Только свистни - все прибегали.	свистнуть прибегать
Сейчас свисти, не свисти, только нотариус и гробовщик.	свистеть свистеть нотариус гробовщик
-Борь, не хорони себя.	боря хоронить
В Москве начнётся новая жизнь.	москва начинаться новый жизнь
ТЕЛЕФОННЫЙ ЗВОНОК	телефонный звонок
-Ох... вот не дадут спокойно поработать.	ох ... давать спокойно поработать
ТЕЛЕФОННЫЙ ЗВОНОК	телефонный звонок
Поисково-спасательный отряд 42-21.	поисково-спасательный отряд 42 21
Дежурный капитан Петров. Слушаю. Что случилось?	дежурный капитан петров слушать случаться
-Алло, спасатели, вы слышите? -Да, спасатели. Что случилось?	але спасатель слышать спасатель случаться
-Говорит комендант женского общежития кулинарного техникума	говорить комендант женский общежитие кулинарный техникум
Лилия Соломоновна Фризон.	лилия соломоновна фризон
У нас в 308-й комнате призрак воет.	308 й комната призрак выть
Девочки думали сначала, что это полтергейст.	девочка думать сначала это полтергейст
А я точно вижу - призрак.	точно видеть призрак
ВЗДЫХАЕТ -Простите, вы призрака видите?	вздыхать прощать призрак видеть
-Да не вижу я его, слышу. Воет он ужасно.	видеть слышать выть ужасно
На иностранном языке, кажется, арабский.	иностранный язык казаться арабский
-Вот шутить с нами не нужно!	шутить нужно
Предупреждаю, за ложный вызов будете отвечать по полной строгости.	предупреждать ложный вызов отвечать полный строгость
-Я вам девочка, что ли?	девочка
Я комендант общежития, я ветеран этого... труда!	комендант общежитие ветеран ... труд
У меня вон девочки спать боятся, не могут!	вон девочка спать бояться мочь
Алло, мужчина, вы меня слышите? Давайте приезжайте.	але мужчина слышать давать приезжать
Улица Строителей, 19, комната 308. Вы приедете? Алло?	улица строитель 19 комната 308 приезжать але
-Хорошо. Ваш вызов принят, сейчас мы будем.	ваш вызов принимать
Ох уж мне эти сумасшедшие!	ох сумасшедший
-Спасибо.	спасибо
-О, здравия желаем! -Вы куда?	здравие желать
-Привидение ловить.	привидение ловить
-Которое в женское общежитие проникло.	который женский общежитие проникать
-А серьёзно? -Уж серьёзней некуда!	серьезно серьезно некуда
-Там Гиреев на пульте. Он всё объяснит.	гирей пульт объяснять
-Ну, ты суп нашёл в холодильнике?	суп находить холодильник
СТУК В ДВЕРЬ -Доктор!	стук дверь доктор
-Я перезвоню. Да.	перезванивать
-Доктор, мы с газопровода, у нас бригадиру плохо стало.	доктор газопровод бригадир плохо становиться
Посмотрите? -Так. Давайте-ка его на кушетку.	посмотреть давать ка кушетка
-Ну, что случилось?	случаться
-Не знаем. Температура 42, говорит, фурункулы под мышками повылезали.	знать температура 42 говорить фурункул мышка повылезать
Видите, человеку совсем плохо, он сознание теряет.	видеть человек плохо сознание терять
-Ну, выйдите пока в коридор. -Ага.	выходить пока коридор ага
Пошли.	пойти
-Закройте дверь, я сказала.	закрывать дверь сказать
ЗАВЫВАНИЕ	завывание
-Ну что, убедились? И кто из нас теперь сумасшедший?	убеждаться сумасшедший
-Может, просто-напросто у соседей кто воет? Не проверяли?	просто-напросто сосед выть проверять
-Это легко проверить. Пойдёмте в соседнюю комнату.	это легко проверять пойти соседний комната
-Где ж ты так порезался?	порезаться
-Мы трассу газопровода тянем, там древний могильник откопали.	трасса газопровод тянуть древний могильник откопать
Ну, я от кинжала и порезался. -Угу.	кинжал порезаться угу
Снимай тельняшку. Как тебя зовут-то?	снимать тельняшка звать
-Алексей.	алексей
-А меня Татьяна Яковлевна. Давай.	татьяна яковлевна давать
-Ну-ка, подними-ка руку.	ну-ка подымать ка рука
СТОНЕТ	стонать
-Тихо.	тихо
-А давно у тебя эти штуки появились? -Фурункулы?	давно штука появляться фурункул
-Да.	
Ну...	...
Около часа где-то заметил.	около час где-то замечать
Температуру мерил, а там вот и они.	температура мерить
-А кроме тех ребят, которые тебя привезли,	кроме ребята который привозить
ты ещё с кем-нибудь в последнее время общался?	кто-нибудь последний время общаться
-Ну, с парнями на стройке. -Угу. Ляг, полежи. Я сейчас приду.	парень стройка угу ложиться полежать прийти
-Ну как он, доктор?	доктор
-Я не доктор, я фельдшер, Татьяна Яковлевна.	доктор фельдшер татьяна яковлевна
Ребята, а как вы себя чувствуете? Фурункулов нет? Голова не болит?	ребята чувствовать фурункул голова болеть
-Да нормально всё.	нормальный
-А это у него заразно, доктор?	это заразный доктор
-Да ну что вы! Вы со смены?	смена
Выпить хотите?	выпивать хотеть
-Ну, не откажемся.	отказываться
-Пойдёмте.	пойти
Проходите, располагайтесь.	проходить располагаться
Я сейчас вам спирта принесу и закусить что-нибудь.	спирт приносить закусывать что-нибудь
-Михаил Семёнович, здравствуйте. Это Татьяна Кушлак. Из Прилесья.	михаил семенович здравствовать это татьяна кушлак прилесье
Михаил Семёнович, у нас тут рабочие чумной могильник, похоже, раскопали.	михаил семенович рабочий чумный могильник похоже раскапывать
Что мне делать? У бригадира бубонная чума!	делать бригадир бубонный чума
НАПРЯЖЁННАЯ МУЗЫКА	напряженный музыка
НАПРЯЖЁННАЯ МУЗЫКА	напряженный музыка
КРИКИ	крик
НАПРЯЖЁННАЯ МУЗЫКА	напряженный музыка
-Так, Ваня, сиди в машине!	ваня сидеть машина
НАПРЯЖЁННАЯ МУЗЫКА	напряженный музыка
Так... 112.	...  112
Алло!	але
-МЧС, отряд 42-21, дежурная Шунько. Что у вас случилось?	мчс отряд 42 21 дежурная шунько случаться
-Здравствуйте, это Подобедов вас беспокоит. Кирилл Аркадьевич.	здравствовать это подобед беспокоить кирилл аркадьевич
Здесь авария. Микроавтобус перевернулся.	авария микроавтобус перевертываться
Там, похоже, много людей. -Говорите адрес, где это случилось.	похоже человек говорить адрес это случаться
-Где?.. На основной трассе. 210-й километр.	?.. основной трасса 210 й километр
-Да. Всё, ждите, к вам выезжают.	ждать выезжать
-Приём! Гиреев, Грек, Балашов, у вас срочный вызов. Приём!	прием гирей грек балашов срочный вызов прием
СИРЕНА МАШИНЫ МЧС	сирена машина мчс
-Внимание, взвод! Стройсь!	внимание взвод стройся
Живо!	живо
НАПРЯЖЁННАЯ МУЗЫКА	напряженный музыка
-Так, берём оборудование, работаем!	брать оборудование работать
-Это... это мой дедушка вас вызвал.	это ... это дедушка вызывать
-Какой молодец твой дедушка!	молодец твой дедушка
Стой, никуда не уходи. Так.	стоять никуда уходить
Вот так.	
КРИКИ, ЖЕНСКИЙ ПЛАЧ	крик женский плач
Хорошо...	...
Аккумулятор!	аккумулятор
-Знаю. -Не умничай.	знать умничать
Голову! -Давайте сюда.	голова давать сюда
-Спасибо вам большое. -Слава богу, что вы приехали.	спасибо большой слава бог приезжать
-Что болит? Руки, ноги? -Всё болит.	болеть рука нога болеть
-Сколько пальцев? -Три.	сколько палец
-Молодец. Голова кружится, тошнит? -Нет.	молодец голова кружиться тошнить
-Значит, ни переломов, ни сотрясений.	значит перелом сотрясение
-Давай. Вот так!	давать
-Есть.	
-Давай. -Три-четыре!	давать четыре
-Так, принимай, мужики. Ноги! -Держу.	принимать мужик нога держать
-Так, аккуратно. -На землю. На землю.	аккуратно земля земля
Всё будет хорошо.	хороший
-Эй! Вы как?	эй
-Что там? -Там...	...
Там ещё один.	
СИРЕНА СКОРОЙ ПОМОЩИ	сирена скорый помощь
-Ну, говорила же я вам, нет у нас мужчин!	говорить мужчина
Ну нет у нас мужчин в комнатах у девушек.	мужчина комната девушка
-Да, это понятно, но кто-то воет. -Воет!	это понятно кто-то выть выть
Вы спасатели, вы и разбирайтесь. -Разберёмся.	спасатель разбираться разбираться
Девчонки, признавайтесь, к кому барабашка в гости ходит?!	девчонка признаваться барабашка гость ходить ?!
СМЕХ	смех
-Барабашка...	барабашка ...
-Развернуться в цепь!	развертываться цепь
Справа и слева от шоссе на расстоянии видимости друг от друга,	справа слева шоссе расстояние видимость друг друг
чтобы каждый ясно видел своего соседа.	каждый ясно видеть свой сосед
Задача простая: никого не выпускать из зоны карантина	задача простой никто выпускать зона карантин
и никого не впускать. Вопросы?	никто впускать вопрос
-Что делать, если кто-то ослушается и попытается выйти	делать кто-то ослушиваться попытаться выходить
из зоны карантина? -Сделать предупредительный выстрел.	зона карантин сделать предупредительный выстрел
Заставить лечь на землю и ждать, пока я не подойду. Всё ясно?	заставлять ложиться земля ждать пока подходить ясный
-Так точно! -Выполнять!	точно выполнять
-Да что ж это такое, а?	это
-Мария Захаровна, что-то не так?	мария захаровна что-то
-Нет.	
Так, всё так.	
Всё так, как есть.	
-Ну, целое утро сама не своя. Неприятности?	целый утро свой неприятность
-Ну, что там? -Похоже, у нас два тяжёлых.	похоже тяжелый
Через люк не вытащить. -Грек, стекло.	люк вытаскивать грек стекло
-Давай. Давай помогу.	давать давать помогать
НАПРЯЖЁННАЯ МУЗЫКА	напряженный музыка
Ну?! -Очень слабые.	?! очень слабый
Через стекло не получится. Ему таз зажало, и кровотечение...	стекло получаться таз зажимать кровотечение ...
-Режем крышу! Бегом!	резать крыша бегом
-Нет, чёрт возьми! Я всю свою жизнь посвятила этой службе.	черт взять весь свой жизнь посвящать служба
А ради чего?	ради
Чтоб остаться в результате одной у разбитого корыта?	оставаться результат разбитый корыто
Нет, хорошо, ладно, я... недоженщина,	ладно ... недоженщина
я не создала семью, не родила ребёнка, но...	создавать семья рожать ребенок ...
Но зачем лишать меня последней надежды, зачем?	лишать последний надежда
-Вам отказали в удочерении? Да?	отказывать удочерение
-Я не замужем,	замужем
у меня трудная работа	трудный работа
и нет приличного жилья. Всё!	приличный жилье
И я не могу стать матерью для этой... сироты, для этой девочки.	мочь становиться мать ... сирота девочка
-Господи, только и всего, что ли?	господи
-Сейчас это жестоко очень было.	это жестоко очень
-Нет, Мария Захаровна, вы не поняли, я не о том.	мария захаровна понимать
Просто всё, что вы перечислили,	просто перечислять
там, работа, квартира, это всё - не проблема.	работа квартира это проблема
Вы же ещё умная, молодая и очень привлекательная женщина.	умный молодой очень привлекательный женщина
Единственное, что вам нужно, это выйти замуж	единственный нужный это выходить замуж
за нормального мужика с приличной квартирой. Всё!	нормальный мужик приличный квартира
-Вы сейчас серьёзно? -Совершенно серьёзно.	серьезно совершенно серьезно
-Какая малость! Мне всего лишь нужно найти ангела,	малость лишь нужно находить ангел
то есть мужика, с приличной квартирой,	мужик приличный квартира
чтобы он женился на бабе моего возраста и удочерил чужого ребёнка.	жениться баба возраст удочерять чужой ребенок
Издеваетесь, да? -Нет.	издеваться
Мария Захаровна, оглянитесь вокруг - и вы увидите, что чудеса случаются.	мария захаровна оглянуться вокруг увидеть чудо случаться
-Ой, всё, хватит!	ой хватить
-Мария Захаровна,	мария захаровна
он рядом.	рядом
-Так. Хорошо.	
-Где же эта скорая?! Проход готов, всё, вынимаем. Пошёл!	скорый ?! проход готовый вынимать пойти
НАПРЯЖЁННАЯ МУЗЫКА	напряженный музыка
Всё, взял.	взять
-Срочно всех эвакуируем наверх!	срочно эвакуировать наверх
НАПРЯЖЁННАЯ МУЗЫКА	напряженный музыка
-Выполнять! -Есть!	выполнять
НАПРЯЖЁННАЯ МУЗЫКА	напряженный музыка
-Здравствуйте. У нас вызов на автомобильную аварию.	здравствовать вызов автомобильный авария
Позвольте проехать?	позволять проехать
-Здравия желаю. Старший лейтенант Белый.	здравие желать старший лейтенант белый
Проезд закрыт. Карантинная зона.	проезд закрывать карантинный зона
-Там тяжелораненые. Им нужна срочная помощь.	тяжелораненый нужный срочный помощь
-У меня строжайший приказ никого не впускать и не выпускать.	строгий приказ никто впускать выпускать
-Что это за карантин? Кто его вводил?	это карантин вводить
Почему мы ничего об это мне знаем? -Не знаю.	почему ничто это знать знать
Мне приказано установить карантинную зону	приказывать устанавливать карантинный зона
и никого не пропускать. Езжайте обратно.	никто пропускать ехать обратно
-Дела...	дело ...
Что будем делать, Вера Олеговна?	делать вера олеговна
-Что делать? Что делать? Звонить!	делать делать звонить
-Ну, спасибо вам за гражданскую позицию.	спасибо гражданский позиция
-Я могу ехать? -Да, пожалуйста.	мочь ехать пожалуйста
-Удачи!	удача
-Вам плохо?	плохо
-Очень болит голова, нужно прилечь. Скажите, когда за нами приедут?	очень болеть голова нужно прилегать сказать приезжать
-Потерпите, уже скоро.	потерпеть скоро
ПО РАЦИИ: -Саид, это Шимко.	рация : - саид это шимко
-Да, я на связи.	связь
-Скорые проехать не могут, их завернули на карантинном посту.	скорый проехать мочь завертывать карантинный пост
В районе введён карантин из-за опасности эпидемии бубонной чумы.	район вводить карантин из-за опасность эпидемия бубонный чума
-Какой карантин, какая чума?!	карантин чума ?!
-У меня два пострадавших! Их надо эвакуировать!	пострадавший эвакуировать
-Серёж, не кричи. Я всё понимаю, но в оцеплении военные.	сережа кричать понимать оцепление военный
И скорые они не пропустят! Так что помощи не ждите!	скорый пропускать помощь ждать
Серёж, действуйте по обстановке.	сережа действовать обстановка
К вам направлены инфекционисты из Центрспаса.	направлять инфекционист центрспас
Свяжитесь с ними, может, они помогут.	связываться мочь помогать
-Понял! Конец связи!	понимать конец связь
Так, капитан, мы можем кого-то эвакуировать из пострадавших	капитан мочь кто-то эвакуировать пострадать
в ближайший медпункт?	близкий медпункт
-У нас только двое тяжёлых, остальных, да, можем.	двое тяжелый остальной мочь
У них только ушибы и ссадины.	ушиб ссадина
-Грек, автобус. -Понял.	грек автобус понимать
-Стой! Стой! -Что случилось?	стоять стоять случаться
Старший лейтенант Грек, отряд МЧС. У нас пятеро пострадавших.	старший лейтенант грек отряд мчс пятеро пострадавший
Можете отвезти в ближайший населённый пункт, в больницу?	мочь отвозить близкий населенный пункт больница
Но дорога в Северогорск перекрыта военными.	дорога северогорск перекрывать военный
-Учения? -Карантин.	учение карантин
-Что мы, не люди? Отвезу их в наш Озёрный, в медпункт.	человек отвозить наш озерный медпункт
-Спасибо.	спасибо
Давай, мужики, помогите.	давать мужик помогать
И осторожно, осторожно.	осторожно осторожно
Так, хорошо, хорошо.	
-Если в течение 2-3 часов мы не положим тяжёлых на операционный стол,	течение 2 3 час полагать тяжелый операционный стол
получим два трупа.	получать труп
-Ты ничего не можешь сделать? Хотя бы время выиграть?	ничто мочь сделать хотя время выигрывать
-Всё, что можно, я сделал. У одного, похоже, разрыв селезёнки,	сделать похоже разрыв селезенка
другому нужен нейрохирург. Что я могу?	нужный нейрохирург мочь
-Вас отвезут в ближайшую больницу. -Спасибо.	отвозить близкий больница спасибо
-Ладно, поехали. Скажи водителю, пусть едет за нами.	ладно поехать сказать водитель пусть ехать
-Хорошо. Я буду в автобусе.	автобус
-Спасательный отряд 42-21. Майор Гиреев. Нам бы проехать.	спасательный отряд 42 21 майор гирей проехать
-Проезд закрыт. Вы в карантинной зоне.	проезд закрывать карантинный зона
-Вы в карантинной зоне. Въезд и выезд запрещён.	карантинный зона въезд выезд запрещать
-У нас двое тяжёлых, без операции они помрут.	двое тяжелый операция помирать
Мы их доставим в больницу.	доставлять больница
Я военврач, беру ответственность на себя.	военврач брать ответственность
-У меня приказ, я не могу его нарушить.	приказ мочь нарушать
-Может, погрузим тяжёлых к себе и прорвёмся через оцепление?	погружать тяжелый прорваться оцепление
Что, они будут стрелять в раненых и офицеров МЧС?	стрелять раненый офицер мчс
-Конечно будут. Они военные. А у них приказ.	военный приказ
-Солдафоны-перестраховщики!	солдафон перестраховщик
-Давайте успокоимся и что-то придумаем.	давать успокаиваться что-то придумывать
-Надо что-то делать!	что-то делать
-Надо ехать за ребятами из Центрспаса, может быть, они помогут.	ехать ребята центрспас мочь помогать
НАПРЯЖЁННАЯ МУЗЫКА	напряженный музыка
ЗАВЫВАНИЕ	завывание
-Девчонки, а разговаривать вы с ним не пробовали?	девчонка разговаривать пробовать
-С кем? -С барабашкой.	барабашка
-О чём?	
-Поговорили бы, что ему надо, почему он успокоиться не может.	поговорить почему успокаиваться мочь
-Вы что, издеваетесь?	издеваться
-Похоже. -Похоже.	похоже похожий
-Извините. -Ну-ка, Лилия Соломоновна!	извинять ну-ка лилия соломоновна
ЗА СТЕНКОЙ НЕВНЯТНО ГОВОРЯТ	стенка невнятно говорить
-Эй, люди! Помогите-спасите!	эй человек помогать спасать
-Ну что, нашёлся ваш барабашка.	находиться ваш барабашка
-С человеческим голосом.	человеческий голос
НАПРЯЖЁННАЯ МУЗЫКА	напряженный музыка
-Стойте! Сюда нельзя! -МЧС.	стоять сюда мчс
-Санэпидстанция. Тут не ваши полномочия, ребята.	санэпидстанция ваш полномочие ребята
-Женька, ты? -Андрюха Балашов?	женька андрюха балашов
А вы что здесь делаете? У нас здесь карантин.	делать карантин
-В том-то и дело. Выехали на ЧС с утра,	тот-то дело выезжать чс утро
а тут оцепление военные поставили.	оцепление военный поставлять
Вот, познакомься, коллеги мои, Гиреев Сергей и Александр Грек.	познакомиться коллега гирей сергей александр грек
Слушай, Женя, у нас двое тяжёлых,	слушать женя двое тяжелый
срочная эвакуация нужна. Не поможешь?	срочный эвакуация нужный помогать
