cleaned_text	lemm_text
И твоя мама, кстати, меня поддержала.	твой мама кстати поддерживать
-Боже, ты ещё и маму в это втянула? -Ну, Саш...	боже мама это втягивать саша ...
Всё будет хорошо. Пойми, ты всё время на работе, я весь день одна.	хороший понимать весь время работа весь день
Я ж тебе первому начну мозг выносить от скуки.	первый начинать мозг выносить скука
-Ну, это да.	это
-Угу.	угу
-Ладно, ещё раз подумай хорошенько, ладно? И будь осторожнее.	ладно подумать хорошенько ладно осторожно
-Я очень хорошо обо всём подумала. Я надеюсь, что сегодня	очень обо весь подумать надеяться сегодня
подпишу договор об аренде и смогу приступать к работе.	подписывать договор аренда смочь приступать работа
-Всё.	
Я побежал.	побежать
Тогда желаю тебе удачи.	желать удача
-Спасибо.	спасибо
-Пока.	пока
Пока.	пока
СПОКОЙНАЯ МУЗЫКА	спокойный музыка
ТЯЖЁЛЫЙ ВЗДОХ	тяжелый вздох
-Януш, ну зачем так высоко? -Мне это не нравится.	януш высоко это нравиться
-Потому что здесь открываются шикарные виды.	открываться шикарный вид
Я хочу, чтобы то, что я задумал, получилось очень хорошо.	хотеть задумывать получаться очень
Осталось немножечко совсем.	оставаться немножечко
Вот мы и пришли. -Ох...	присылать ох ...
-Надо сразу начинать.	сразу начинать
-Подожди, мне хотя бы отдышаться надо.	подождать хотя отдышаться
ВЗДЫХАЕТ	вздыхать
-Твоя кожа такая влажная.	твой кожа влажный
Это так естественно и красиво, я не могу это пропустить.	это естественно красивый мочь это пропускать
-Я вообще уже жалею.	вообще жалеть
-Раздевайся.	раздеваться
-Но...	...
"-Никаких ""но"", как говорят у вас в России."	"никакой "",  говорить россия"
ТОРЖЕСТВЕННАЯ МУЗЫКА	торжественный музыка
ПУЗЫРЬ ЛАЕТ -Апорт!	пузырь лаять апорт
Молодец, Пузырь! Давай-давай-давай.	молодец пузырь давать давать давать
Сюда, сюда, ко мне. Давай, давай. Давай ещё, ещё и ещё разик, ещё!	сюда сюда ко давать давать давать разик
ПУЗЫРЬ СКУЛИТ Апорт!	пузырь скулить апорт
Вот молодец, Пузырь! Молодец, малыш! Ищи, ищи, ищи.	молодец пузырь молодец малыш искать искать искать
Ищи, ищи.	искать искать
Давай, давай, давай сюда. Вот молодец! Молодец.	давать давать давать сюда молодец молодец
Молодец.	молодец
-Что это такое? Почему собака на крыше?	это почему собака крыша
-Горный спасатель! Тренируемся.	горный спасатель тренироваться
-Поможете мне там, в багажнике? -Да, конечно.	помогать багажник
Пузырь, поможем? Иди сюда! О, у нас банкет намечается?	пузырь помогать идти сюда банкет намечаться
-Почему? Ездила в город по делам, решила разнообразить ваш рацион.	почему ездить город дело решать разнообразить ваш рацион
Сколько Пузырь в лес своей подруге перетаскал?	сколько пузырь лес свой подруга перетаскать
-О...	...
Так вы в курсе.	курс
-Владимир Александрович, я всегда ведь в курсе.	владимир александрович курс
ВЕСЁЛАЯ МУЗЫКА	веселый музыка
ТРЕВОЖНАЯ МУЗЫКА	тревожный музыка
-Абонент временно недоступен...	абонент временно недоступный ...
ТРЕВОЖНАЯ МУЗЫКА	тревожный музыка
ДИНАМИЧНАЯ МУЗЫКА	динамичный музыка
ДИНАМИЧНАЯ МУЗЫКА	динамичный музыка
КРИЧИТ: -Йаху-у-у-у!	кричать : - йаха
ДИНАМИЧНАЯ МУЗЫКА	динамичный музыка
-Палыч!	павлович
Ты стрелял, что ли?	стрелять
-Да если бы. Здорово, Семёныч.	здорово семеныч
Вон.	вон
-Вот гады, а!	гад
-Я и боюсь, как бы они, потехи ради, мне здесь пол-леса не перестреляли.	бояться потеха ради пол лес перестрелять
-Ну, тогда звони инспектору, пусть наряд вызывает.	звонить инспектор пусть наряд вызывать
-Умный, да?	умный
Недоступен твой инспектор! Видать, опять рыбаков гоняет.	недоступный твой инспектор видать рыбак гонять
А я тут крути, как можешь.	крутить мочь
-Мы, конечно, можем попробовать их вдвоем повязать.	мочь попробовать вдвоем повязывать
Только вот кто знает, сколько их.	знать сколько
-Вон следы, видел? От машины.	вон след видеть машина
Машинка вместительная. Да и подпили они, наверное, основательно.	машинка вместительный подпивать наверное основательно
Так что толку от нас с тобой, как от козла молока.	толк козел молоко
-Слушай...	слушать ...
Давай-ка я своему приятелю из МЧС позвоню.	давать ка свой приятель мчс позвонить
Может, спасатели пришлют подмогу. -Ага, нужны мы МЧС.	спасатель присылать подмога ага нужный мчс
Как будто у них без нас работы не хватает.	работа хватать
Пойдём лучше по следу! Может, мы их выследим хоть?	пойти след выслеживать
-Пойдём, пойдём.	пойти пойти
-Так, теперь иди сюда.	идти сюда
Аккуратно. -Ай.	аккуратно ай
-Иди сюда.	идти сюда
И садись на вот этот камень. -Януш, а сфоткай меня на мой телефон.	садиться камень януш сфоткать телефон
-Рыбка, ты с ума сошла. Какой телефон?	рыбка ум сходить телефон
Солнце уходит. -Хватит называть меня рыбкой.	солнце уходить хватить называть рыбка
Они скользкие и противные. -О, ну прости.	скользкий противный прощать
У нас в Польше это комплимент. Ну, или я могу называть тебя жабкой.	польша это комплимент мочь называть жабка
-Нет, зови меня просто Паулиной. -Ой, у меня плохая память.	звать просто паулина ой плохой память
Я не могу вас всех запоминать.	мочь запоминать
-Ну, пожалуйста, Януш! -Ладно, хорошо, только быстро.	пожалуйста януш ладно быстро
-А я выложу фотографию в интернет и скажу, что меня снимал...	выкладывать фотография интернет сказать снимать ...
КРИЧИТ: ...самый лучший фотограф в мире Януш Гузик!	кричать ... самый хороший фотограф мир януш гузик
СМЕЮТСЯ	смеяться
А у меня знаешь сколько подписчиков?	знать сколько подписчик
-Хорошо, хорошо, только быстро, у нас нету времени.	быстро нету время
ЩЕЛЧОК КАМЕРЫ	щелчок камера
Всё, работаем дальше.	работать далеко
Так!	
Теперь перекинь одну ножку туда.	перекидывать ножка туда
Ага.	ага
Что ты так напряжена?	напрягать
-Я боюсь так сидеть. -Не бойся!	бояться сидеть бояться
Хотя, если ты сорвёшься вниз, то твои снимки в Сети	хотя срываться вниз твой снимок сеть
были бы гораздо популярнее. СМЕЁТСЯ	гораздо популярно смеяться
-Очень смешно!	очень смешно
-Так, хорошо.	
Отлично.	отлично
Хорошо... а-а-а!	...
ВСКРИК	вскрик
СТРАШНАЯ МУЗЫКА	страшный музыка
-Кушанье из гречневой каши...	кушанье гречневый каша ...
с творогОм. -С твОрогом.	творог творог
-Не умничай.	умничать
Старик!	старик
Это по твоей части. -Крупеник! Крупеник.	это твой часть крупеник крупеник
-Кру-пе-ник. Подходит!	кру пе ник подходить
-Ну! -Угу.	угу
-И кажется, вкусное оно очень. -Смотри, смотри.	кажется вкусный оно очень смотреть смотреть
Грек, тебя что, дома не кормят, да?	грек дома кормить
ПОСМЕИВАЕТСЯ	посмеиваться
-Да нет, я просто очень свою работу люблю, торопился.	просто очень свой работа любить торопиться
Позавтракать не успел, поэтому...	позавтракать успевать поэтому ...
-В глаза.	глаз
-Очень. Очень-очень люблю.	очень очень очень любить
-Ладно!	ладно
Тогда...	...
"Пляж в Рио-де-Жанейро на ""К"", десять букв."	"пляж рио-де-жанейро "",  десять буква"
-Ну, это уже не по моей части.	это часть
-Копакабана.	копакабан
-О...	...
Какие познания!	познание
Неужто там бывали? ТЕЛЕФОННЫЙ ЗВОНОК	неужто бывать телефонный звонок
-В прошлой жизни. -Извините.	прошлый жизнь извинять
-Там, кстати, очень красиво, в Копакабане.	кстати очень красиво копакабан
-А ты! Тоже там бывал, что ли? -Да не, я по телевизору видел.	бывать телевизор видеть
Занёс себе в вишлист. -Куда, извини, занёс себе?	занести вишлист извинять занести
ХИХИКАЕТ	хихикать
-В список мест, где я хочу побывать.	список место хотеть побывать
-А-а...	...
Не забудь белые штаны купить, Бендер.	забывать белый штаны купить бендеры
-Послушай, старик, следы от машины привели нас в нашу деревню. Понял?	послушать старик след машина приводить наш деревня понимать
Так что давай подтягивайся. Мы тебя у сельпо будем ждать.	давать подтягиваться сельпо ждать
А, да, это... Пузыря не забудь. Понял?	это ... пузырь забывать понимать
Давай.	давать
-А Пузырь-то нам зачем?	пузырь
-Слушайте, это...	слушать это ...
Семёныч звонил, беда у них там. Браконьеры лося бьют!	семеныч звонить беда браконьер лось бить
-Семёныч - это проводник местный? -Ну да.	семеныч это проводник местный
Они с егерем на след напали, до инспектора не дозвониться,	егерь след нападывать инспектор дозваниваться
а участковый не хочет помочь. -И правильно делает!	участковый хотеть помогать правильно делать
Это не их дело.	это дело
И тем более не наше.	наш
ПУЗЫРЬ СКУЛИТ Людьми рисковать я не собираюсь.	пузырь скулить человек рисковать собираться
Пускай ваш друг вызывает полицию.	пускай ваш друг вызывать полиция
-Я не могу порошече...	мочь порошече ...
-Что?!	?!
Говори по-русски!	говорить по-русски
-Я не могу шевелиться.	мочь шевелиться
-Сейчас, сейчас.	
Чёрт!	черт
Как позвонить спасателям?	позвонить спасатель
-Ты можешь посмотреть, не разбилась ли камера?	мочь посмотреть разбиваться камера
-Ты что? Ты совсем крейзи?!	крейзи ?!
Так, поиск.	поиск
"""Как позвонить спасателям?"""	позвонить спасатель
-Ага! Ха-ха!	ага ха-ха
-Дай сюда.	давать сюда
-Так, отставить.	отставлять
-Иди сюда!	идти сюда
-Саидыч, ведь...	саидыч ...
-Ну, в чём-то Шимко права. Я бы тоже не стал рисковать своими людьми.	что-то шимко правый становиться рисковать свой человек
Для этого есть полиция. -Ха! Полиция...	это полиция ха полиция ...
-Слушайте, так давайте я ложный вызов сделаю? В нужный квадрат, и всё.	слушать давать ложный вызов сделать нужный квадрат
Пузырь, апорт! -Ха, гляди-ка.	пузырь апорт ха глядеть ка
-Давай-давай, ищи! -Недаром казённую кашу ест.	давать давать искать недаром казенный каша
Только ты с пригорка, и номер зашифруй.	пригорок номер зашифровывать
-И это, голос не забудь изменить. -Да не вопрос, я так шепелявить умею.	это голос забывать изменять вопрос шепелявить уметь
Пойдём! Пузырь, куда ты под ноги?!	пойти пузырь нога ?!
-Да откуда я знаю, где мы?! Тут скала какая-то.	откуда знать ?! скала какой-то
А, сейчас, подождите, я вспомнила.	подождать вспомнить
Я в Инстаграм выкладывала фотку.	инстаграм выкладывать фотка
Там геолокация должна быть.	геолокация должный
"Вот, слушайте: ""Красотка-нижнее- подчёркивание-Паулина"". Записали?"	"слушать : "" красотка нижний подчеркивание паулина записывать"
Всё латинскими буквами. У вас же есть Инстаграм?	латинский буква инстаграм
Всё! Давайте быстрее только!	давать быстро
Спасатели скоро будут. Как ты там?	спасатель скоро
-Нормально. Можешь кинуть мне свой рюкзак с одеждой?	нормально мочь кинуть свой рюкзак одежда
Я положу его под голову.	полагать голова
-Ага, сейчас, сейчас.	ага
Сейчас.	
Ай!	ай
-Ох! Курва!	ох курва
-Чёрт! Там же вся моя одежда!	черт весь одежда
А!	
Януш?	януш
-По всем подсчётам, Шимко должна уже выскочить.	весь подсчет шимко должный выскочить
-Так, у нас вызов. Фотограф упал со скалы.	вызов фотограф упасть скала
-Он сам звонил?	звонить
-Почему сам?! Он в отключке.	почему ?! отключка
"Звонила какая-то ""красотка-нижнее- подчёркивание-Паулина""."	звонить какой-то красотка нижний подчеркивание паулина
Едут Сева, Гиреев и Грек. Давайте.	ехать сев гирей грек давать
СМЕЁТСЯ	смеяться
А что смешного?	смешной
-Ничего.	
-Поторапливайтесь уже.	поторапливаться
-Да, фантазёр...	фантазер ...
"""Паулина нижнее подчеркнуть""."	паулина нижний подчеркивать
-Москвич. Чего с него взять? Зато вроде поверила.	москвич взять зато вроде поверять
Слушай, это ты здорово придумал - вызов женским голосом сделать.	слушать это здорово придумывать вызов женский голос сделать
-Чего? -Ну ты ж и шифровальщик!	шифровальщик
Прям комар носа не подточит.	прямой комар нос подточить
-Вы о чём? У меня не получилось дозвониться.	получаться дозваниваться
Дайте телефон. Связи нет.	давать телефон связь
-То есть не ты звонил? -Нет.	звонить
-То есть фотограф там, на скале, а мы...	фотограф скала ...
На вызов!	вызов
Ох, шифровальщики!	ох шифровальщик
-Нас с Пузырём у Сосновки выбросите. -Бегом!	пузырь сосновка выбрасывать бегом
ПУЗЫРЬ ЛАЕТ	пузырь лаять
-И он в воде болтался, как пузырь, когда я его вылавливал.	вода болтаться пузырь вылавливать
С тех пор и кличка. -А ты - Шкалик, Шкалик.	пора кличка шкалик шкалик
-Но тут каждый понимает в меру своей испорченности.	каждый понимать мера свой испорченность
Хотя по поводу Пузыря мысли у всех сходятся.	хотя повод пузырь мысль сходиться
-Ну а чего удивительного? Чай в России живём.	удивительный чай россия жить
-Ну что, Пузырь, куда дальше?	пузырь далеко
Опа! Видать, Рогалёвы опять гостей принимают.	опа видать рогалев гость принимать
-А вот и наша машинка.	наш машинка
Номера столичные, что и требовалось доказать.	номер столичный требоваться доказывать
-Видимо, мясо уже в погреб отгрузили.	видимо мясо погреб отгружать
Эй, хозяева! Дома есть кто?	эй хозяин дома
-Пробка, а ну, иди сюда! Зараза какая!	пробка идти сюда зараза
-А вот и Пробка к Пузырю.	пробка пузырь
-Хорошая вещь соцсети. Можно посмотреть, кого и где спасать.	хороший вещь соцсеть посмотреть спасать
-Ты на задание напросился, когда её фотки в интернете увидел?	задание напрашиваться фотка интернет увидеть
-Я ж медик. Там пострадавшие, без меня никак.	медик пострадать никак
-Покажи последнюю её фотографию. Я для дела, ну!	показывать последний фотография дело
Так.	
Похоже, фотография сделана на этой скале, только с обратной стороны.	похоже фотография сделать скала обратный сторона
Нам туда.	туда
-Не умничай, умник!	умничать умник
-Привет, Никитична! -Здорово, здорово!	привет никитична здорово здорово
-Мужика своего позови. Дело есть. -Так это ж, нет его.	мужик свой позвать дело это
А что за дело-то? Давай зайдём, пообщаемся, обсудим.	дело давать зайти пообщаться обсуждать
-Спасибо. -У меня и стол накрыт.	спасибо стол накрывать
-Стол накрыт, а мужа нет.	стол накрывать муж
-Так это, к нему гости из Москвы приехали.	это гость москва приезжать
Они чуток выпили, ну, в лес и ушли.	чуток выпивать лес уходить
-А сколько гостей-то было?	сколько гость
-Так это, трое. Ну, стало быть, с мужем моим - четверо.	это трое становиться муж четверо
-А куда в лес пошли? -Ой, да за Мохнатую сопку.	лес пойти ой мохнатый сопка
-Вот она. Ну, здравствуй, красавица. -Здрасте.	здравствовать красавица здрасте
-Оставайтесь на месте.	оставаться место
-Наконец-то! Я вас заждалась уже. Вон он.	заждаться вон
-Так.	
-Повезло парню, если можно так выразиться.	везти парень выражаться
-Похоже, в отключке.	похоже отключка
Надо Севу спускать. Пускай первую помощь окажет.	сев спускать пускай первый помощь оказывать
-Давай, Сева. -Нет-нет, я туда не полезу!	давать сев туда полезть
Не лучшее время для принятия солнечных ванн.	хороший время принятие солнечный ванна
-Я это... ну...	это ... ...
-Да ладно?!	ладно ?!
-Что?	
-Высоты он боится. -Чёрт!	высота бояться черт
-Я пойду.	пойти
-Просто так нельзя. Люлька нужна.	просто люлька нужный
Неизвестно, что у него с позвоночником.	неизвестно позвоночник
-Да, он прав. Вертолёт? -Скалы, ветер...	правый вертолет скала ветер ...
Так треснется!	треснуться
-Спокойно, мы его вытащим. Есть идея.	спокойно вытаскивать идея
-Пошли, Пузырь, хватит миловаться.	пойти пузырь хватить миловаться
Так, подождите! Мужики, их там четверо.	подождать мужик четверо
И нас тоже четверо.	четверо
-Слушай, давай без геройства.	слушать давать геройство
Они вооружены и, скорее всего, уже пьяны. Так что пора вызывать полицию.	вооружать скоро пьяный пора вызывать полиция
-Так, пойдём.	пойти
-Ну, вызывай полицию.	вызывать полиция
-Да, Борь. -Привет, Лин! Ты дома?	боря привет лин дома
-Нет, я в поликлинике.	поликлиника
-Всё в порядке?	порядок
-Обычный плановый осмотр. А ты что-то хотел?	обычный плановый осмотр что-то хотеть
-Да я хотел заехать за тобой.	хотеть заезжать
Я договорился с нужным человечком.	договариваться нужный человечек
Он готов встретиться в ближайшее время. Вопрос, когда освободишься ты?	готовый встречаться близкий время вопрос освобождаться
-Где-то через час.	где-то час
-А-а. Ну, давай сделаем так.	давать сделать
У меня сейчас будет одно небольшое дельце,	небольшой дельце
а потом я заеду за тобой в клинику.	заезжать клиника
Договорились? -Да, отлично.	договариваться отлично
-Ну, тогда до встречи.	встреча
-Значит, запомни:	значит запоминать
взятку она должна дать именно этими купюрами.	взятка должный давать именно купюра
Я положил их в отдельный конверт, чтобы ты... чтобы ты не перепутал.	полагать отдельный конверт ... перепутывать
-Ну я ж не идиот. -Я очень на это надеюсь.	идиот очень это надеяться
Когда вы с ней встречаетесь? -После обеда.	встречаться обед
-Вот и отлично.	отлично
Держи связь с адвокатом. Он знает, что делать дальше.	держать связь адвокат знать делать далеко
-Слушай, пап, но её точно не посадят?	слушать папа точно посадить
Всё-таки дача взятки должностному лицу - это статья.	все-таки дача взятка должностной лицо это статья
-Я в курсе. Двести девяносто первая.	курс двести девяносто первый
Да не бойся ты! Ничего с твоей Линой не произойдёт,	бояться ничто твой лина происходить
если друзья сговорчивее будут.	друг сговорчивый
-Пап, а можно найти какой-нибудь другой способ,	папа находить какой-нибудь способ
чтобы этих МЧСников прижать?	мчсник прижимать
Ну, она всё-таки беременна. -Найди.	все-таки беременный находить
Кто тебе мешает? Я что-то от тебя никаких других предложений не слышал.	мешать что-то никакой предложение слышать
Ладно, расслабься. Нормальный вариант. Главное - стопроцентный.	ладно расслабляться нормальный вариант главное стопроцентный
И люди все заряжены. Что тут думать?	человек весь заряжать думать
Так.	
К дереву прислони.	дерево прислонять
-Всё.	
-Вниз, вниз!	вниз вниз
-Ой! -Спокойно!	ой спокойно
-Спокойно.	спокойно
Давай.	давать
НАПРЯЖЁННАЯ МУЗЫКА	напряженный музыка
-Есть! Трави!	травить
Только аккуратнее! У него могут быть внутренние повреждения.	аккуратно мочь внутренний повреждение
-Не умничай.	умничать
-Давай. С Богом! А ты не умничай.	давать бог умничать
-Давай, давай!	давать давать
-У тебя что-то случилось? Ты почему плачешь?	что-то случаться почему плакать
-Нет, ничего. Это, наверное, аллергия.	это наверное аллергия
-Живой!	живой
Сейчас мы тебя вытащим.	вытаскивать
Давай, трави потихоньку.	давать травить потихоньку
-Ты чего это, девчуша?	это девчуша
-Я снимаю прямой эфир.	снимать прямой эфир
-Чего ты снимаешь?	снимать
-Это у них такая фишка модная в интернете - всё, что интересно,	это фишка модный интернет интересный
показывать друзьям в прямом эфире.	показывать друг прямой эфир
-Убирай. -Не уберу.	убирать убирать
-Убери, я сказал.	убирать сказать
Я вынужден конфисковать...	вынуждать конфисковать ...
до конца операции.	конец операция
Давай, давай. Давай, Сева!	давать давать давать сев
-Подтягивай! Давай смелее!	подтягивать давать смело
-Ой, ну слава богу!	ой слава бог
Какие вы молодцы!	молодец
-Есть! Ещё немного.	немного
-Аккуратно.	аккуратно
-Ну, ну, ну, ну, ну!	
Всё, принимай!	принимать
-Есть! Поднимайся.	подниматься
-Лина, значит, человек немного задерживается.	лина значит человек немного задерживаться
-Угу. -Но это неважно.	угу это неважный
Твоя задача очень простая - нужно передать ему эти деньги. Вот, держи.	твой задача очень простой нужно передавать деньги держать
-Это противозаконно.	это противозаконный
-Лина, здесь все вопросы так решаются, не переживай.	лина весь вопрос решаться переживать
-Давай тогда ты сам передашь.	давать передавать
-Я не могу светиться. Я тебя в машине подожду.	мочь светиться машина подождать
-Ну, раз так...	...
-Лина, может, тебе заказать что-нибудь?	лина мочь заказывать что-нибудь
-Да, шампанского.	шампанское
-А тебе разве можно? -Сейчас можно для храбрости.	храбрость
-Добрый вечер, Борис Георгиевич. -Девушке шампанское, а мне кофе.	добрый вечер борис георгиевич девушка шампанское кофе
-Я раньше никогда не давала взятку. -Не надо называть это так.	рано давать взятка называть это
Это просто благодарность человеку за его помощь, и всё.	это просто благодарность человек помощь
-Поверь, если бы Грек стал моделью, больше бы заработал.	поверять грек становиться модель зарабатывать
-Всё хорошо?	хороший
-Девушка, ваша сумка. -Спасибо.	девушка ваш сумка спасибо
-Оденьтесь. Хотя вам так тоже хорошо.	одеваться хотя
СТОНЕТ	стонать
-Тихо, тихо. Мне нужно вас осмотреть.	тихо тихо нужно осматривать
-Судя по всему, с позвоночником всё в порядке.	судя позвоночник порядок
Кто вы? Зачем вы меня трогаете?	трогать
-Это спасатели. Ты что, ничего не помнишь? Ты же с горы упал.	это спасатель ничто помнить гора упасть
-Точно!	точно
А где моя камера? -На шее у вас.	камера шея
Вон-вон.	вон вон
-Жинькую Богу, шо она иссава.	жинький бог шо иссава
-Гляди-ка, хорошо стукнуло. Не по-нашему заговорил.	глядеть ка стукнуть по-нашему заговаривать
-Он поляк. -Я понял.	поляк понимать
Как себя чувствуешь, поляк?	чувствовать поляк
-Добже.	добжа
Можно я вылезу из этого гробика?	вылезать гробик
-Ну, попробуй.	попробовать
-Давай. Не можно, а нужно. В порядке.	давать нужно порядок
-Боже мой! Какой красавец! Вы просто голливудская звезда.	боже красавец просто голливудский звезда
Можно я вас сфотографирую?	сфотографировать
-Не-не, нам на работе нельзя.	работа
-Ну, пожалуйста! -Да я не по этой части.	пожалуйста часть
-Хоть одну фотографию! -Нам же нельзя, Сергей Саидович?	фотография сергей саидович
-В шоу-бизнесе каждый сам за себя.	шоу-бизнес каждый
-Ну если только одну.	
-Не забудь отправить его невесте.	забывать отправлять невеста
-Ну всё, да? Нам собираться надо просто.	собираться просто
-Ещё одну фотографию. -Нет, хватит.	фотография хватить
-За меткую стрельбу!	меткий стрельба
-За меткую стрельбу пусть пьют биатлонисты.	меткий стрельба пусть пить биатлонист
А мы с вами выпьем за охотничье чутьё.	выпивать охотничий чутье
-Вот за это надо выпить. -Отличный тост.	это выпивать отличный тост
КРИК ЗВЕРЯ	крик зверь
-Тс-с...	тс ...
КРИК ЗВЕРЯ	крик зверь
Слышите?	слышать
-Лось?	лось
-Нет, лосиха.	лосиха
Я вчера её подранил.	вчера подранивать
Это её голос, я точно знаю.	это голос точно знать
-Собираемся.	собираться
ИМИТИРУЕТ КРИК ЗВЕРЯ	имитировать крик зверь
-Семёныч, ты пока лишний раз не гуди.	семеныч пока лишний гудеть
Нам полиции дождаться надо. Одни мы с ними не справимся.	полиция дождаться справляться
ВИБРОЗВОНОК ТЕЛЕФОНА	виброзвонок телефон
Да, Саидыч.	саидыч
-Ну, как там у вас?	
-Всё нормально. Лежим в засаде на Мохнатой сопке.	нормальный лежать засада мохнатый сопка
Мы уже на них почти вышли. Ну, а у вас как дела?	выходить дело
-У нас тоже всё в порядке.	порядок
Спасательная операция завершена, все живы и почти здоровы.	спасательный операция завершать весь живой здоровый
Сколько у вас там браконьеров? -Четверо.	сколько браконьер четверо
Ну, то есть один проводник ещё из местных.	проводник местный
-Многовато.	многовато
Полицию вызвали? -Да, они уже на подходе.	полиция вызывать подход
-Держитесь, мы тоже к вам идём,	держаться идти
как говорится, на всякий пожарный. -Давай.	говориться всякий пожарный давать
-Ну, что там? -Нормально всё.	нормально
-Старший лейтенант Спиров, остаёшься здесь. Помогаешь пострадавшему.	старший лейтенант спир оставаться помогать пострадавший
Машину мы вышлем. Как понял?	машина высылать понимать
-Всё понял, товарищ майор.	понимать товарищ майор
НАПРЯЖЁННАЯ МУЗЫКА	напряженный музыка
-Всегда приятно иметь дело с человеком,	приятно иметь дело человек
который не боится начинать новое дело, да ещё в чужом городе.	который бояться начинать новый дело чужой город
-Спасибо.	спасибо
-Звук в норме?	звук норма
-Всё хорошо, пишем. -Угу.	хороший писать угу
-Да, да, турбаза.	турбаза
Турбаза на месте пионерского лагеря. Дело хорошее.	турбаза место пионерский лагерь дело хороший
Но, скажу откровенно, идея не нова.	сказать откровенно идея новый
Многие думали об этом, пытались что-то наладить,	многие думать это пытаться что-то налаживать
но опускались руки.	опускаться рука
Ведь получить разрешение не так-то просто.	получать разрешение так-то просто
-Да, я знаю.	знать
