cleaned_text	lemm_text
Я заметил, в озере постоянный уровень.	замечать озеро постоянный уровень
Походу, вода не только приходит, но и куда-то уходит.	поход вода приходить куда-то уходить
-Так тут везде родники. Вон там, под аркой, видишь?	везде родник вон арка видеть
Проток ниже уровня озера.	проток низко уровень озеро
-А что за ним? -Неизвестно.	неизвестно
Живьём туда никто никогда не ходил.	живьем туда никто ходить
Кстати, два года назад приезжали немцы со своим спелеоразведчиком -	кстати год назад приезжать немец свой спелеоразведчик
бот подводный с камерой.	бот подводный камера
Искали новые маршруты. Вот там оказался сифон.	искать новый маршрут оказываться сифон
-В смысле? -Ну, это изолированный зал,	смысл это изолированный зал
который полностью закрыт водой со всех сторон.	который полностью закрывать вода весь сторона
-А почему он не затопляется?	почему затопляться
-А почему вода до конца не уходит?	почему вода конец уходить
-Воздушные пузыри не пускают? -Верно.	воздушный пузырь пускать верно
То же самое и с сифоном, просто воздуху некуда уходить.	самый сифон просто воздух некуда уходить
-Значит, тому сифону несколько миллионов лет,	значит сифон несколько миллион год
и в том зале никого не было.	зал никто
Давай заберёмся туда?	давать забираться туда
Если здесь такая лепота, то там в сто раз круче.	лепота сто крутой
-Это очень опасно. Во-первых, там нужны гидрокостюмы.	это очень опасно во-первых нужный гидрокостюм
Во-вторых, там на входе очень узко. Просто так ты не пронырнёшь.	во-вторых вход очень узко просто проныривать
"У нас это называется ""шкуродёр""."	это называться шкуродер
На 2-3 минутки там застрянешь, и всё.	2 3 минутка застревать
Там же и подохнешь. Выскребать тебя потом кто будет? Я?!	подыхать выскребать ?!
СТУК В ДВЕРЬ	стук дверь
-Товарищ подполковник, разрешите? -Да.	товарищ подполковник разрешать
Проверили? -Да, перевязочных материалов мало.	проверять перевязочный материал мало
Жгут всего лишь один. Антисептиков некомплект.	жечь лишь антисептик некомплект
-Вашего предшественника прямо с задания увезли в реанимацию.	ваш предшественник прямо задание увезти реанимация
Он, наверное, не успел. Посмотрите на складе,	наверное успевать посмотреть склад
составьте список, чего нет,	составлять список
и сделаем запрос. -Хорошо.	сделать запрос
-А всё-таки, Андрей Андреевич, почему вы из ЦМК ушли?	все-таки андрей андреевич почему цмк уходить
Жизнь столичная, зарплата побольше и уж наверняка всего комплект.	жизнь столичный зарплата наверняка комплект
-Не люблю засиживаться на одном месте.	любить засиживаться место
-Командировки, и наверняка за границу.	командировка наверняка граница
ЗВОНОК ТЕЛЕФОНА Минуточку.	звонок телефон минуточка
Да. ПСО 42-21.	псо 42 21
Адрес.	адрес
Выезжаем.	выезжать
Вызов на разблокирование, есть тяжело пострадавший. На сборы - минуту.	вызов разблокирование тяжело пострадать сборы минута
Гиреев, Грек, на вызов.	гирей грек вызов
-Здорово, брателла. -Привет, Гош.	здорово брателла привет гоша
-Что, как дела?	дело
-Да нормально. Ехать надо.	нормально ехать
-Да ну?!	?!
А чего трубку не берём?	трубка брать
Я, конечно, понимаю, ты у нас мужчина занятой.	понимать мужчина занятый
Может, что-нибудь забыл по запарке?	что-нибудь забывать запарка
Могу напомнить.	мочь напоминать
-Гош, если ты по кредиту, то у меня срок ещё два месяца.	гоша кредит срок месяц
-А банк пересмотрел условия, так что нет у тебя двух месяцев, брателла.	банк пересматривать условие месяц брателла
Гарантии твои слетели, залог под арестом.	гарантия твой слетать залог арест
Так что ты теперь у нас проблемный клиент.	проблемный клиент
Врубаешься?	врубаться
-Ладно. Дай мне два дня, я соберу деньги.	ладно давать день собирать деньги
-Конечно соберёшь.	собирать
-Ключи давай. -Не понял...	ключ давать понимать ...
-Что ты не понял?!	понимать ?!
Пока не расплатишься, твоя тачка будет у нас в залоге. Ключи!	пока расплачиваться твой тачка залог ключ
НАПРЯЖЁННАЯ МУЗЫКА	напряженный музыка
И что стоим? Ещё что-нибудь сказать хотел?	стоить что-нибудь сказать хотеть
Поехали.	поехать
ЗВОНОК ТЕЛЕФОНА	звонок телефон
-Да. Борь, я занята, перезвони попозже.	боря занимать перезванивать поздно
-Ты бы ответила, он уже третий раз звонит.	отвечать третий звонить
-Ничего, не рассыплется.	ничто рассыпаться
-Вы же дружите вроде.	дружить вроде
-Вот именно - вроде.	именно вроде
У нас с ним был когда-то роман.	когда-то роман
Поступил, конечно, как последняя скотина.	поступать последний скотина
Ему же всё можно, он же у нас сынок мэра.	сынок мэр
Ничего, сейчас другое время. Я ему ещё всё припомню.	ничто время припоминать
-Шкив погнулся, трос намертво зажало.	шкив погнуться трос намертво зажимать
Нет, Макс, под таким натяжением мы вдесятером не сдёрнем.	макс натяжение вдесятером сдергивать
А давай наших красавиц на обвязке вытащим, чтоб они не куковали?	давать наш красавица обвязка вытаскивать куковать
-Девчонки! -А!	девчонка
-Привет. Скучаем? Сейчас мы к вам придём.	привет скучать прийти
Симпатичные!	симпатичный
-Симпатичные? Ну вот и спускайся вниз. Может, невесту себе найдёшь.	симпатичный спускаться вниз невеста находить
А я здесь за старшего.	старший
ЗВОНОК ТЕЛЕФОНА	звонок телефон
-Да.	
-Вероника, привет! Уделишь минутку?	вероника привет уделять минутка
-Да. -Спасибо.	спасибо
-В общем, я готов уступить тебе ресторан по себестоимости.	общий готовый уступать ресторан себестоимость
30 миллионов, ты отлично понимаешь,	30 миллион отлично понимать
что это половина реальной цены.	это половина реальный цена
Просто я очень хочу скорее отсюда уехать.	просто очень хотеть скоро отсюда уезжать
Ты понимаешь, в каком я положении,	понимать положение
тут каждая тварь норовит мне в лицо плюнуть.	каждый тварь норовить лицо плюнуть
Уже даже очередь выстраивается.	очередь выстраиваться
-Сладенький мой, прости, у меня предложение только на пятнашку.	сладенький прощать предложение пятнашка
Подожди пару месяцев.	подождать пара месяц
-Я не могу ждать. -Какая пятнашка?! Это же грабёж!	мочь ждать пятнашка ?! это грабеж
Ну, я пятёрку максимум уступлю.	пятерка максимум уступать
-Борь, это ни о чём!	боря это
Подыщи других риелторов. -Каких других риелторов?!	подыскивать риелтор риелтор ?!
Ты их всех подмяла.	подминать
Кстати, тебе напомнить, кто помог в этом, а?	кстати напоминать помогать это
-Борь, прости, я сейчас правда не могу разговаривать.	боря прощать правда мочь разговаривать
Позвоню завтра. Пока.	позвонить завтра пока
-Жестоко ты с ним.	жестоко
-Это бизнес, Линочка.	это бизнес линочка
Между нами говоря, у меня есть предложение на полтинник.	говорить предложение полтинник
Боря об этом не знает.	боря это знать
Пусть берёт свою пятнашку и катится в Москву начинать новую жизнь.	пусть брать свой пятнашка катиться москва начинать новый жизнь
-Но, с другой стороны, тоже деньги. Даже в Москве.	сторона деньги москва
-Ага. Спасибо скажет. У тебя-то как?	ага спасибо сказать
-Поссорились с Сашкой на ровном месте.	поссориться сашка ровный место
Тяжело быть женой декабриста.	тяжелый жена декабрист
-Это да!	это
Прошу заметить, ты променяла столицу на наши края добровольно.	просить замечать променивать столица наш край добровольно
Добровольно! Так что не жалуйся теперь.	добровольно жаловаться
-Давай потихоньку.	давать потихоньку
-Заждались, красавицы? -Очень!	заждаться красавица очень
Если бы не этот музыкант, вообще с тоски бы умерли.	музыкант вообще тоска умирать
-Ну, кто из вас тут самая смелая? -Я.	самый смелый
-Зинку давай! Маринка погабаритнее, чего ты?!	зинка давать маринка габаритный ?!
-Так, это вот вам.	это
Разберёшься?	разбираться
Молодчиночка!	молодчиночка
Я смотрю, вас продуктами снабжают. -Да.	смотреть продукт снабжать
ИНТРИГУЮЩАЯ МУЗЫКА	интригующий музыка
-Аккуратней.	аккуратно
Смелее-смелее.	смело смело
За коробочник цепляемся.	коробочник цепляться
Давай, давай, давай.	давать давать давать
Всё, поехали. Давай, давай.	поехать давать давать
Молодчина!	молодчина
Сильно не обнимай, а то мне придётся жениться на тебе.	сильно обнимать приходиться жениться
-А я на это и рассчитываю.	это рассчитывать
-Маринка, не грусти, сейчас и за тобой человек-паук приползёт.	маринка грустить человек паук приползать
Всё нормально будет!	нормальный
-Да отстань ты!	отставать
СПОКОЙНАЯ МУЗЫКА	спокойный музыка
-Вообще не страшно.	вообще страшно
-Всё, приехали.	приезжать
-Шароль, порядок? -Нормально!	шароль порядок нормально
-Отлично! -Спасибо огромное.	отлично спасибо огромный
-Нет, нет, даже ничего не говори.	ничто говорить
Не нравится мне этот доктор.	нравиться доктор
Да нет, мужик он, конечно, толковый, дело своё знает.	мужик толковый дело свое знать
Понимаешь, какой-то он не свой, не родной.	понимать какой-то свой родной
На шутки не реагирует, кофе не пьёт.	шутка реагировать кофе пить
Отрывается от коллектива.	отрываться коллектив
Вот Коля позвал ребят помочь с ремонтом.	коля позвать ребята помогать ремонт
Все согласились, даже Макс с Греком на время позабыли свои распри.	соглашаться макс грек время позабывать свой распря
А этот Андрей даже ухом не повёл.	андрей ухо поводить
СОБАКА СКУЛИТ	собака скулить
Думаешь?	думать
Ну, ты смотри.	смотреть
Я вообще-то твоему чутью доверяю.	вообще-то твой чутье доверять
Ладно, ты прав. Не будем рубить сплеча.	ладно правый рубить сплеча
Подождём, присмотримся и... ЗВОНОК ТЕЛЕФОНА	подождать присматриваться ... звонок телефон
Да. Поисково-спасательный отряд	поисково-спасательный отряд
 -Саид, здесь деревом бак пробило.	саид дерево бак пробивать
На нём и держится. Давай на тебя? -Давай.	держаться давать давать
КРИК	крик
-Стоп!	стоп
ПОСТРАДАВШИЙ: -Шея! -Шея!	пострадавший : - шея шея
Зафиксируйте бак!	зафиксировать бак
ПОСТРАДАВШИЙ: -Больно... -Тихо-тихо.	пострадать : - больно ... тихо тихо
-Держишь? -Сейчас... Ноги едут.	держать ... нога ехать
-Убери телефон!	убирать телефон
Ты лучше мне скажи, зачем вы посадили своего друга в контейнер	хороший сказать посадить свой друг контейнер
и скатили его под откос?	скатить откос
-Мы снимали трюки на камеру и выкладывали в сеть.	снимать трюк камера выкладывать сеть
-Вот что я тебе скажу, сынок.	сказать сынок
Прямая извилина никогда не станет кривой.	прямой извилина становиться кривой
Как там? -Всё, теперь можно отпиливать.	отпиливать
-Приготовились.	приготавливаться
-Держи, Саид! -Держу.	держать саид держать
Смотри не отпили Греку ногу.	смотреть отпивать грек нога
-А то ещё в суд подаст.	суд подавать
-Вот-вот.	вот-вот
СКРЕЖЕТ МЕТАЛЛА	скрежет металл
-Чёрт, сколько он весит?	черт сколько весить
-Потерпи, пацан, потерпи.	потерпеть пацан потерпеть
-Давай, доктор.	давать доктор
-Давайте. Только я прошу, аккуратно.	давать просить аккуратно
-Взяли, взяли. Пошли.	взять взять пойти
-Тихо, тихо.	тихо тихо
-Аккуратно.	аккуратно
ИНТРИГУЮЩАЯ МУЗЫКА	интригующий музыка
-Молодец, доктор.	молодец доктор
-Давайте аккуратно.	давать аккуратно
-Я бы не догадался шею зафиксировать.	догадываться шея зафиксировать
-Что стоите? Помогайте!	стоять помогать
-Перелом основания черепа. Малейшее движение, и мы бы его убили.	перелом основание череп малый движение убивать
ПО РАЦИИ: -Саид, как дела? -Нормально.	рация : - саид дело нормально
-У вас новое задание... -Плохо слышно.	новый задание ... плохо слышно
-Срочный вызов. -Понял.	срочный вызов понимать
-Как думаете, выживет? -Я вообще-то не гадалка,	думать выживать вообще-то гадалка
но сонная артерия цела, смещений нет. Разве что менингитом накроет.	сонный артерия целый смещение менингит накрывать
Но мы сделали всё что могли.	сделать мочь
-Всё, обед отменяется. Срочный вызов.	обед отменяться срочный вызов
Белая гора. -Пещерные люди?	белый гора пещерный человек
-А то кто же! -Были там?	
-И не раз.	
Надо заехать на базу, взять снарягу.	заезжать база взять снаряг
-Большой мальчик. -Ага.	большой мальчик ага
-Мамонтёнок просто.	мамонтенок просто
КРЯХТЕНИЕ	кряхтение
ИНТРИГУЮЩАЯ МУЗЫКА	интригующий музыка
-Макс? -М?	макс м
-Вы с Греком прям как кошка с собакой цапаетесь.	грек прямой кошка собака цапаться
Или как муж с женой.	муж жена
-Милые бранятся, только тешатся.	милый браниться тешиться
-Ладно. Пошли обедать,	ладно пойти обедать
пока нас на новый объект не дёрнули. -Это хорошая идея.	пока новый объект дернуть это хороший идея
Пацаны, ВДВ идёт на помощь.	пацан вдв идти помощь
-Слушай, ВДВ, иди отдыхай.	слушать вдв идти отдыхать
-За ВДВ!	вдв
-А ну стой!	стоять
ЗВОН СТЕКЛА	звон стекло
-Ты что натворил? -Жизнь тебе спас, идиот!	натворить жизнь спасать идиот
-Фух!	фух
НАПРЯЖЁННАЯ МУЗЫКА	напряженный музыка
-Пойдём сами их искать.	пойти искать
-Нельзя, Сабин, мы не умеем.	сабина уметь
-А я умею, мне мама рассказывала. -Ты у нас крутая!	уметь мама рассказывать крутой
Но давай ещё немного подождём спасателей, хорошо?	давать немного подождать спасатель
-Знакомое место. В этой пещере много опасных участков.	знакомый место пещера опасный участок
-Кроме альпийки и света, что брать? -Парашют и тарзанку.	кроме альпийки свет брать парашют тарзанка
-Отставить, Гиреев! Гидрокостюмы и подводное снаряжение бери, Грек.	отставлять гирей гидрокостюм подводный снаряжение брать грек
-Наконец-то вы приехали. Я думал, вы никогда не приедете.	приезжать думать приезжать
Денис ушёл в пещеру один, а Венера спустилась за ним.	денис уходить пещера венера спускаться
Их нет уже более двух часов.	час
-Девочка ваша? -Это дочка Венеры, нашего гида.	девочка ваш это дочка венера наш гид
А мы репортёры с Денисом. Готовим репортаж для журнала.	репортер денис готовить репортаж журнал
-Так, Грек и врач - со мной. Ты, Мария, остаёшься на связи.	грек врач мария оставаться связь
-Гиреев, а почему я? Что ты командуешь!	гирей почему командовать
-А я с ребёночком останусь?	ребеночек оставаться
-Показывай дорогу.	показывать дорога
-Там полно этих лабиринтов. Как мы их искать будем?	полно лабиринт искать
-А, знаю! Они провели туда телефонные провода.	знать проводить туда телефонный провод
-Ну, хоть догадались.	догадываться
ИНТРИГУЮЩАЯ МУЗЫКА	интригующий музыка
-Налево, налево, вверх и направо.	налево налево вверх направо
-Тут тоже нет.	
-Налево, налево, вверх и направо.	налево налево вверх направо
-О, нашёлся потеряшка.	находиться потеряшка
-Э, ты как? -Направо!	э направо
-Эй, стой!	эй стоять
Куда он рванул-то?	рвануть
Э, Денис! Да стой ты!	э денис стоять
Стой! Стой, стой!	стоять стоять стоять
-Давай, держи его.	давать держать
-Тихо-тихо.	тихо тихо
-Эй, алло!	эй але
Алло, гараж. Где Венера?	але гараж венера
-Не сбейся, направо не ходи.	сбиваться направо ходить
Там отвес. Шею свернёшь!	отвес шея свертывать
Ты меня слышишь, придурок?!	слышать придурок ?!
-Пьяный. -Вроде не пахнет. Может, обкурился?	пьяный вроде пахнуть мочь обкуриваться
Или закинулся чем-то.	закидываться что-то
-Проверим. Молодой человек, что вы употребляли?	проверять молодой человек употреблять
Вы меня слышите? Что вы употребляли? -Голова кружится. Уходим!	слышать употреблять голова кружиться уходить
-Сиди!	сидеть
-Голову ниже держи к воде!	голова ниже держать вода
Он летучий. Поднимается вверх.	летучий подниматься вверх
-Глубинный газ.	глубинный газ
-Отрубился. -Сейчас сделаем укол.	отрубиться сделать укол
-Эй, держись!	эй держаться
-Я тоже хочу маму искать. Я уже взрослая.	хотеть мама искать взрослый
-Не надо, сейчас там дяди пошли, они найдут твою маму.	дядя пойти находить твой мама
Тебя как зовут? -Сабина.	звать сабина
-Меня Маша.	маша
ТРЕВОЖНАЯ МУЗЫКА	тревожный музыка
-Чёртов сифон, проклятый газ.	чертов сифон проклятый газ
Надо выбираться.	выбираться
Ай! Рука!	ай рука
ВЕНЕРА ПЛАЧЕТ	венера плакать
-Говорить можете?	говорить мочь
С вами была девушка Венера, где она? -В сифоне.	девушка венера сифон
Она сказала, чтобы я первый шёл.	сказать первый идти
Там какой-то газ, от него вначале балдеешь,	какой-то газ вначале балдеть
а потом мутит не по-детски.	мутить по-детски
-Этот провод ведёт к сифону?	провод вести сифон
-Да. -Долго плыть?	долго плыть
-Тут, за озером.	озеро
Я на камеру всё снимал, посмотрите, вот она, в лодке.	камера снимать посмотреть лодка
ВИДЕОЗАПИСЬ:	видеозапись
-Что ты тут делаешь, идиот?! Кто тебе разрешил сюда лезть?!	делать идиот ?! разрешать сюда лезть ?!
-Русалочка, плыви! Я твой рыцарь на белом коне!	русалочка плыть твой рыцарь белый конь
