cleaned_text	lemm_text
Не смотри ему в глаза. Смотри на ноги. На бёдра.	не смотреть глаз смотреть нога на бедро
Они подскажут, куда он шагнёт.	они подсказать шагнуть
Понимаешь?	понимать
Начали.	начать
Рё!	рё
Почему ты колебался?	почему колебаться
Я выиграл поединок.	я выиграть поединок
Не было нужды его добивать.	не нужда добивать
Как по-твоему, чему ты тут учишься?	как потвоему что учиться
Искусству владеть мечом, отец.	искусство владеть меч отец
Нет.	нет
Ты учишься дисциплине.	ты учиться дисциплина
Ты учишься уважению к нашим обычаям и традициям.	ты учиться уважение наш обычай традиция
Когда станешь Императором,	когда стать император
если враги увидят твою слабость,	враг увидеть твой слабость
думаешь, они станут колебаться?	думать стать колебаться
ВНИМАНИЕ	внимание
Что-то не так.	чтоть так
Энцефалограмма беспорядочна.	энцефалограмма беспорядочный
Вытаскивай её.	вытаскивать её
Что случилось?	что случиться
Мы тебя отключили.	мы отключить
Почему?	почему
Чтобы тебя не хватил инсульт! Ясно?	чтобы хватить инсульт ясно
Слушай, идея была неудачная.	слушай идея неудачный
Это было твоё воспоминание.	это твой воспоминание
Я смотрела его, когда меня вытащили. Уверена.	я смотреть он вытащить уверить
Ты был младше. Лет 12-13.	ты младший год 1213
Спарринговался с другим подростком.	спарринговаться другой подросток
Ты его пощадил.	ты пощадить
А твой отец...	а твой отец
Он был этим недоволен.	он это недовольный
Ясно.	ясно
Жаль, я ничего больше не увидела.	жаль увидеть
Ничего полезного.	ничто полезный
Ты должна научиться контролю.	ты должный научиться контроль
Я не знаю, как. Воспоминания случайны.	я знать как воспоминание случайный
Нет, ты должна контролировать себя.	нет должный контролировать себя
Послушай, ты умная девочка, но у тебя недисциплинированный ум.	послушать умный девочка недисциплинированный ум
Нужно научиться наблюдать без эмоций.	нужно научиться наблюдать эмоция
Это не так просто.	это просто
Некоторые воспоминания довольно... яркие.	некоторый воспоминание довольно яркий
Да, но это лишь запись прошлых событий.	да это лишь запись прошлое событие
Их нельзя изменить.	они изменить
Эмоциональная реакция тут бесполезна.	эмоциональный реакция бесполезный
Вторя, это Пятая.	вторить это пять
Слушаю.	слушать
Хочу попытаться снова.	хотеть попытаться снова
Пожалуйста.	пожалуйста
Ты в этом уверена?	ты уверить
Теперь я знаю, чего ожидать, и на этот раз справлюсь.	теперь знать ожидать справиться
Ладно.	ладный
Удачи.	удача
Брат. Что такое? Куда уносят твои вещи?	брат что такой куда уносить твой вещий
А ты как думаешь?	а думать
Корабль вылетает вечером.	корабль вылетать вечером
Какой корабль?	какой корабль
Помнишь, как сделал это для меня?	помнить сделать это я
Мы тогда гуляли по пляжу.	мы гулять пляж
Мне было всего лет шесть или семь.	я год шесть семь
Помню.	помнить
Надо же, я хранил его все эти годы.	надо же хранить год
Я не понимаю.	я понимать
А я понимаю.	а понимать
Всё очень логично.	весь очень логично
Отец страеет, и держать во дворце больше одного наследника трона опасно.	отец страеть держать дворец один наследник трон опасный
У людей возникают подозрения.	у человек возникать подозрение
Что он сделал?	что сделать
Не разыгрывай невинность.	не разыгрывать невинность
Ты и так изгоняешь моего сына с планеты.	ты изгонять мой сын планета
Не надо оскорблять его умственные способности.	не оскорблять умственный способность
Я его изгнал?	я изгнать
На королевском указе была твоя печать.	на королевский указ твой печать
Это сделал отец.	это сделать отец
Чтобы народ меня боялся.	чтобы народ бояться
Он считает, что только так можно править.	он считать править
Ты выдвигал это оправдание для каждой жестокости,	ты выдвигать это оправдание каждый жестокость
которую учинил над своим братом за последние десять лет.	который учинить свой брат последний десять год
Может, сам себя ты и убедил.	мочь убедить
Но мы-то знаем лучше.	но мытый знать хороший
Брат.	брат
Прошу тебя.	просить ты
Прощай.	прощать
Мой господин, я вас искал.	мой господин искать
Уйдите с дороги, Акита-сан.	уйти дорога акитасан
Мне надо поговорить с нашим сиятельным Императором.	я поговорить наш сиятельный император
Лучше бы вам сперва немного успокоиться.	хороший сперва немного успокоиться
Ты смеешь мне перечить?	ты сметь перечить
Я тебе больше не ученик.	я ты ученик
И его я тоже не боюсь.	и бояться
Как пожелаете, денка.	как пожелать денка
Уже в постели, отец?	уже постель отец
У тебя очередной приступ?	у очередной приступ
Пора бы с этим покончить. Сдохни уже.	пора это покончить сдохнуть уже
Я знаю, что ты сделал.	я знать сделать
Быть жестоким самому тебе недостаточно.	быть жестокий самый ты недостаточно
Надо ещё и от моего имени.	надо ещё мой имя
Хочешь, чтобы я был таким же Императором, как ты.	хотеть такой император ты
Но я никогда не буду похож на тебя.	но быть похожий ты
Ты меня слышишь?	ты слышать
Надо же... ну и что у нас тут?	надо же тут
Ты за это поплатишься.	ты это поплатиться
Это сделала ты.	это сделать ты
Я - любимая жена Императора,	я любимый жена император
а ты - его жестокий мсительный сын,	жестокий мсительный сын
который несправедливо изгнал своего сводного брата,	который несправедливый изгнать свой сводный брат
и шатался по дворцу в пьяном виде у всех на виду,	шататься дворец пьяный вид вид
проклиная имя Императора.	проклинать имя император
Как думаешь, кому они поверят?	как думать кома поверить
Мой сын будет императором. А ты - умрёшь.	мой сын император а умереть
Император мёртв!	император мёртвый
Найдите принца!	найти принц
Арестуйте его!	арестовать он
Прячешься в тени, как крыса?	прятаться тенить крыса
Взять его.	взять он
Опять началось.	опять начаться
Сердцебиение лихорадочное.	сердцебиение лихорадочный
Энцефалограмма зашкаливает.	энцефалограмма зашкаливать
Она в беде.	она беда
Отключай. Вытаскивай её.	отключать вытаскивать её
Поняла.	понять
Пятая, проснись.	пять проснуться
Пятая, проснись!	пять проснуться
Пятая! Ты меня слышишь?	пять ты слышать
Что происходит?	что происходить
Состояние сна продолжается даже без зондирования.	состояние сон продолжаться зондирование
Пятая, ты меня слышишь?	пять слышать
Пятая!	пять
Может, вколоть адреналин?	мочь вколоть адреналин
Это должно её разбудить.	это должный её разбудить
Возможно. Но мозговая активность и так повышена, может стать ещё хуже.	возможно но мозговой активность повысить стать ещё худой
Это не обычный быстрый сон.	это обычный быстрый сон
С технической точки зрения, её мозг работает на сознательном уровне.	с технический точка зрение её мозг работать сознательный уровень
но сон заменил сенсорное восприятие реальности.	сон заменить сенсорный восприятие реальность
Но она осознаёт, что видит сон?	но осознавать видеть сон
Она должна помнить всё, что было перед погружением.	она должный помнить весь погружение
Показатели стабилизируются.	показатель стабилизироваться
Она успокоилась.	она успокоиться
Может, научилась контролировать, как и хотела?	мочь научиться контролировать хотеть
Простите.	простить
Е-ПОРТ. СЛУЖЕБНАЯ ЗОНА. Посторонним вход воспрещён.	епорт служебный зона посторонний вход воспретить
Ребята! Мне повезло.	ребята я повезти
Сегодня угощу всех ужином.	сегодня угостить ужин
Что за чёрт?	что чёрт
Дас.	дас
Ти-Джей?	тиджей
Что случилось?	что случиться
Что с тобой?	что ты
Меня подстрелили.	я подстрелить
О боже!	о бог
Всё нормально.	весь нормальный
Вряд ли задеты важные органы.	вряд задеть важный орган
Надо просто прижимать, чтобы остановить кровь.	надо просто прижимать остановить кровь
Тебя нужно отвести к врачу.	ты нужно отвести врач
Нет. Не надо врача.	нет не врач
Они нас найдут.	они найти
Кто?	кто
В чём дело?	в что дело
Помнишь, ты вчера одного обчистила?	помнить вчера один обчистить
Какого? Того, бородатого?	какой тот бородатый
Так вот, это был не обычный лопух.	так вот это обычный лопух
У него... явно есть связи.	у он явно связь
У него ничего не было, только какой-то странный носитель информации.	у быть какойтый странный носитель информация
Я даже не смогла его считать.	я смочь считать
Дай мне воды, чего-то попить.	дать вода чеготь попить
Держи.	держать
Это не носитель информации, а какой-то ключ.	это носитель информация какойтый ключ
Вот эта штука?	вот этот штука
Я хотела попытаться продать её на рынке за пару плашек.	я хотеть попытаться продать её рынок пара плашка
Думаю, он стоит куда больше.	думать стоить большой
Они очень хотели его вернуть.	они очень хотеть вернуть
"Кто ""они""?"	кто они
Какие-то типы расспрашивали нас.	какиеть тип расспрашивать мы
Должно быть, кто-то на нас указал, потому что они подкрались внезапно.	должный быть ктоть указать подкрасться внезапно
Ти-Джей.	тиджей
А где остальные?	а остальной
Мертвы.	мёртвый
Они их убили.	они убить
Надо срочно удирать.	надо срочно удирать
Надо сесть на корабль.	надо сесть корабль
У нас нет денег.	у деньга
Этого не хватит.	это хватить
На одного хватит.	на один хватить
Можешь долететь до Акмара.	мочь долететь акмара
Я тебя не брошу.	я бросить
Утром я сидела в кафе, искала нового клиента, и услышала один разговор.	утром сидеть кафе искать новое клиент услышать разговор
И что?	и что
Надо попасть в четвёртый грузовой док. Срочно.	надо попасть четыре грузовой док срочно
Это наш единственный шанс.	это наш единственный шанс
Пожалуйста, скажи, что это последний.	пожалуйста сказать это последний
Это последний.	это последний
Ты не прикалываешься, а?	ты прикалываться а
Ладно. Идём отсюда.	ладный идти отсюда
Ти-Джей?	тиджей
Где ты?	где ты
Я застрял.	я застрять
Погоди.	погодить
Надо найти, где спрятаться.	надо найти спрятаться
Они заметят, если я залью кровью сухие пайки.	они заметить залить кровь сухой пайка
Есть идея.	есть идея
Ты как?	ты как
Выглядит довольно паршиво.	выглядеть довольно паршиво
Я продержусь.	я продержаться
Я слышала, как запустились двигатели.	я слышать запуститься двигатель
Мы, наверное, уже на сверхсветовой.	мы наверное сверхсветовой
И что?	и что
Пойду найду экипаж, явлюсь с повинной.	пойти найти экипаж явиться повинный
Скажу, что мы тут, и попрошу помощи.	сказать тут попросить помощь
Ты с ума сошла?	ты ум сойти
Корабль уже в пути.	корабль путь
У них наверняка есть расписание.	у наверняка расписание
Они не вернутся назад, чтобы высадить пару зайцев.	они вернуться назад высадить пара зайцев
Зачем, когда нас можно выкинуть в шлюз?	зачем выкинуть шлюз
Думаешь, они на это способны?	думать это способный
А ты хочешь рискнуть?	а хотеть рискнуть
Ладно. Твоя взяла.	ладный твой взять
Куда ты собралась?	куда собраться
Где-то на корабле должна быть медчасть.	гдеть корабль должный медчасть
Проберусь туда, возьму всё необходимое, чтобы тебя подлатать.	пробраться туда взять весь необходимый подлатать
А потом затаимся.	а затаиться
Ладно.	ладный
Будь осторожна.	быть осторожный
Всё будет хорошо.	весь хорошо
Так кто такая эта мисс Маплторп?	так такой этот мисс маплторп
Это моя первая училка.	это один училка
Нормальное кодовое слово.	нормальный кодовый слово
Я его точно не забуду.	я точно забыть
Она меня лупила линейкой по пальцам.	она лупить линейка палец
ВНИМАНИЕ	внимание
В чём дело?	в что дело
У нас проблема.	у проблема
Какая?	какой
Автономные функции получают недостаточно импульсов из гипоталамуса.	автономный функция получать недостаточно импульс гипоталамус
И что это значит?	и это значит
Её органы отключаются.	её орган отключаться
Если не найдём способ её вернуть,	если найти способ её вернуть
она не выживет.	выжить
Её мозг функционирует,	её мозг функционировать
но обрабатывает только воображаемые данные из сюжетов снов.	обрабатывать воображать дать сюжет сон
Её мозг теряет связь с телом.	её мозг терять связь тело
А без мозга тело умрёт.	а мозг тело умереть
Совершенно верно.	совершенно верно
Поместим её в анабиоз. Так она выживет.	поместить её анабиоз так выжить
Вряд ли стОит это делать.	вряд стоить это делать
Она заблудилась в воспоминаниях. Погрузилась слишком глубоко. Верно?	она заблудиться воспоминание погрузиться слишком глубоко верно
Возможно.	возможно
Тогда, чем дольше она там, тем будет хуже.	тогда долгий там худой
Не вытащим её сейчас - потом не сможем.	не вытащить её смочь
Как?	как
Кто-то должен погрузиться за ней и найти её там.	ктоть должный погрузиться найти её там
А такое возможно?	а такой возможно
Технически - да.	технически да
Я пойду. Я пойду.	я пойти я пойти
Нет.	нет
Пойду я.	пойти я
И это не обсуждается.	и это обсуждаться
Надо же... ну и что у нас тут?	надо же тут
Похоже, заяц. Явно воровка.	похоже заяц явно воровка
Наркоманка?	наркоманка
Я не наркоманка.	я наркоманка
Тогда зачем леакрства?	тогда леакрство
В чём дело? Язык проглотила?	в что дело язык проглотить
Впрочем, неважно.	впрочем неважно
В космосе всё равно звуков нет.	в космос весь равно звук нет
Так же нельзя!	так нельзя
Очень даже можно. Я ведь это делаю.	очень можно я это делать
А как же остальные члены экипажа?	а остальной член экипаж
А что такое?	а такой
Может, они не хотели бы выбросить девушку в шлюз!	мочь хотеть выбросить девушка шлюз
Ты не знаешь наш экипаж.	ты знаешь наш экипаж
Погоди. Постой. У меня кое-что есть.	погодить постоять у коечто есть
Кое-что ценное.	коечто ценный
Да ну?	да ну
Это ключ.	это ключ
Точно не знаю, от чего, но тот...	точно знать что тот
у кого я его украла, убил моих друзей в попытке его вернуть.	кто украсть убить мой друг попытка вернуть
Значит, он чего-то стоит, верно?	значит чеготь стоить верно
Я спрятала его на корабле.	я спрятать корабль
Без моей помощи тебе его не найти.	без мой помощь ты найти
Да мне всё равно.	да весь равно
Прошу, не надо. Нет.	просить надо нет
Пожалуйста, не надо!	пожалуйста надо
Не делайте этого!	не делать это
Поскольку ты будешь всё воспринимать через неё,	поскольку быть весь воспринимать она
тебе не покажется, что это твои воспоминания.	ты показаться это твой воспоминание
Ты будешь сторонним наблюдателем.	ты быть сторонний наблюдатель
Поэтому тебе не грозит потеря себя, как случилось с ней.	поэтому ты грозить потеря себя случиться она
Это обнадёживает.	это обнадёживать
Конечно... это лишь теория.	конечно это лишь теория
Спасибо.	спасибо
Как же он её найдёт?	как её найти
В её голове воспоминаний на несколько жизней.	в её голов воспоминание несколько жизнь
Она там как иголка в стоге сена.	она иголка стог сена
Я могу синхронизировать ваши мозговые волны.	я мочь синхронизировать ваш мозговой волна
Ты окажешься неподалёку.	ты оказаться неподалёку
Но тебе придётся усилием воли входить и выходить из воспоминаний, пока не найдёшь её.	но ты прийтись усилие воля входить выходить воспоминание пока найти её
Звучит довольно просто.	звучать довольно просто
У тебя получится.	у получиться
Ты её найдёшь и приведёшь обратно.	ты её найти привести обратно
Я уверена.	я уверить
Ладно.	ладный
Запускай.	запускать
Видали его выражение лица?	видать выражение лицо
Не верится, что у нас получилось.	не вериться получиться
Объяснение может быть только одно - мы лучшие!	объяснение один хороший
Чтоб я лопнул.	чтоб лопнуть
Это моё воспоминание.	это мой воспоминание
Каков красавец!	каков красавец
Только посмотрите.	только посмотреть
Мы прибыли на станцию на шаттле, а улетели на этом.	мы прибыть станция шаттл улететь это
Вот это я понимаю - обмен.	вот это понимать обмен
До нас никому не удавалось угнать эсминец Галактических властей.	до никто удаваться угнать эсминец галактический власть
Это всё изменит.	это весь изменить
Ты чертовски прав.	ты чертовски право
А теперь идём выпьем.	а идти выпить
Братья! С возвращением!	брат с возвращение
Сам Генерал хотел вас поздравить,	сам генерал хотеть поздравить
но ему пришлось вернуться на Арракис Садр для подготовки следующей кампании.	прийтись вернуться арракиса садр подготовка следующий кампания
Предлагаю выпить.	предлагать выпить
За Мятежников!	за мятежник
За Мятежников!	за мятежник
Люди уже в курсе, что мы сделали?	человек курс сделать
Издеваешься?	издеваться
Власти не дадут узнать о своём позоре.	власть дать узнать свой позор
Канал, который попытается об этом рассказать,	канал который попытаться рассказать
прикроют раньше, чем они закончат репортаж.	прикрыть ранний закончить репортаж
Нет, это крупное событие.	нет это крупный событие
Им не удастся его замолчать.	имя удаться замолчать
Люди повсюду узнают об этом, и знаете что?	человек повсюду узнать это знаете что
Их это вдохновит.	они это вдохновить
Они поймут, что Галактические власти не всесильны.	они понять галактический власть всесильный
Они увидят, насколько коррумпирована корпоративная система и начнут давать отпор.	они увидеть насколько коррумпировать корпоративный система начать давать отпор
Это только начало.	это начать
Хорошо сказано, брат.	хорошо сказать брат
Ах ты сволочь!	ах сволочь
Как ты мог?	как мочь
Калеб, что случилось?	калеб случиться
Почему ты нам не сказал?	почему мы сказать
О чём он говорит?	о что говорить
Посмотрите сами.	посмотреть сам
Вся сеть уже видела.	весь сеть видеть
Группа так называемых Проционских мятежников	группа называть проционский мятежник
устроила невиданную эскалацию насилия.	устроить невиданный эскалация насилие
Они уничтожили космическую станцию в секторе Гиад.	они уничтожить космический станция сектор гиада
Точное число жертв пока неизвестно,	точный число жертва пока неизвестно
но во время взрыва на станции присутствовало окло 10 тысяч человек.	время взрыв станция присутствовать окло 10 тысяча человек
Считается, что преступники скрылись на угнанном эсминце Галактических властей.	считаться преступник скрыться угнать эсминец галактический власть
Что?	что
Это какая-то ошибка.	это какаять ошибка
Командор Галактических властей Тарвас сделала сегодня заявление.	командор галактический власть тарвас сделать сегодня заявление
Эти так называемые мятежники очередной раз показали себя отбросами общества.	этот называть мятежник очередной показать отброс общество
У них нет ни уважения к закону, ни человеческого достоинства.	у уважение закон человеческий достоинство
Сегодня я обещаю всем,	сегодня обещать весь
и пусть меня услышат во всех уголках галактики,	пусть услышать уголок галактика
они ответят за содеянное.	ответить содеять
Я не понимаю.	я понимать
Мы ведь не закладывали бомбу на станции.	мы закладывать бомба станция
Шаттл, который вы бросили в ангаре, был заминирован и взорвался, как только вы ушли на сверхсветовую.	шаттл который бросить ангар заминировать взорваться уйти сверхсветовой
Что?	что
Зачем вы это сделали?	зачем это сделать
Мы угнали корабль и удрали.	мы угнать корабль удрать
Мы выполнили задачу!	мы выполнить задача
Задачей было сделать заявление.	задача сделать заявление
Уведомить о серьёзности наших намерений, и именно это мы сделали.	уведомить серьёзность наш намерение именно это сделать
Генерал бы на такое не согласился.	генерал такой согласиться
А как по твоему, чей это был план?	а твой чей это план
Мы убили десять тысяч невинных гражданских лиц.	мы убить десять тысяча невинный гражданский лицо
Эти люди и их семьи давным-давно продались корпорациям.	этот человек семья давнымдавно продаться корпорация
Тот, кто поддерживает этот гнилой порядок, не может считаться невинным.	тот поддерживать гнилой порядок считаться невинный
Я думал, ты покрепче сбит.	я думать покрепче сбить
Соберись!	собраться
Это неправильно.	это неправильно
Такого не может быть.	такой быть
Не может быть.	не быть
Хватит.	хватить
С меня довольно.	с довольно
Я вернулся.	я вернуться
О! Привет.	о привет
Ты вовремя, я как раз собиралась варить суп.	ты вовремя собираться варить суп
Отлично.	отлично
Джонси всё ещё хромает на левую переднюю ногу.	джонси весь ещё хромать левый передний нога
Папа завтра вернётся и посмотрит, что с ней.	папа завтра вернуться посмотреть она
И скоро у папы день рождения. Приготовим что-нибудь особенное?	и скоро папа день рождение приготовить чтонибыть особенный
Пирог с бузиной?	пирог бузина
Я думала, это твоё любимое блюдо, а не его.	я думать это твой любимый блюдо он
Ты в этом уверена?	ты уверить
Ладно, пусть будет пирог с бузиной.	ладный пусть пирог бузина
Приходи на кухню, как только закончишь.	приходить кухня закончить
Хорошо.	хорошо
Что ты тут делаешь?	что делать
Ты меня видишь?	ты видеть
Конечно же, вижу.	конечно же видеть
И знаю, что тебя тут быть не должно.	и знать должный
Чьё это воспоминание?	чей это воспоминание
Ну, все зовут меня Титч, как ни странно.	ну звать титч странно
Но я уверена, что это Первый.	но уверить это один
Я вижу лицо мальчика в зеркале по утрам.	я видеть лицо мальчик зеркало утро
На него не очень похоже,	на очень похоже
но иначе остаётся только Третий,	иначе оставаться три
а я сомневаюсь, что он вырос в подобном месте.	сомневаться вырасти подобный место
Я понимаю, о чём ты.	я понимать что ты
Тут неплохо.	тут неплохо
Гораздо лучше, чем неплохо.	гораздо хороший неплохо
У него полная семья. Родители его любят. У них ферма, животные, еда на столе.	у полный семья родитель любить у ферма животное еда стол
Тут идеально.	тут идеально
И давно ты тут?	и давно тут
Я сбилась со счёта.	я сбиться счёт
Я появилась тут летом, а сейчас зима.	я появиться летом зима
Я каждый день катаюсь на коньках на пруду.	я каждый день кататься конёк пруд
Ты лежишь на столе меньше двух часов.	ты лежать стол маленький два часы
Видимо, время тут движется несколько иначе.	видимо время двигаться несколько иначе
Ты же знаешь, что это не настоящее?	ты знаешь это настоящее
Мы думали, что потеряли тебя.	мы думать потерять ты
Думали, ты забыла, что это воспоминания.	думать забыть это воспоминание
Иногда я и правда забываю.	иногда правда забывать
Ты должна вернуться со мной.	ты должный вернуться я
Твоё тело умирает.	твой тело умирать
Ум отключился, а без него...	ум отключиться он
Поместите меня в анабиоз, всё будет хорошо.	поместить анабиоз весь хорошо
Ты хочешь тут остаться?	ты хотеть остаться
