cleaned_text	lemm_text
Значит, это Вы? Я? Еще чего. Это он начал.	значит это вы я ещё что это начать
Это он начал? А где он? Не знаю. - Ах, не знаете...	это начать а он не знать ах знаете
Садись!	садиться
Здорово, старина. Здравствуй, дружок, здравствуй.	здорово старина здравствовать дружок здравствовать
Вам что-нибудь нужно?	вы чтонибыть нужно
Ты что же... Ты не узнаешь меня?	ты же ты узнать я
Совершенно... Это что, шутка?	совершенно это что шутка
Что это за тип?	что это тип
Эмиль. Ты не помнишь? Эмиль.	эмиль ты помнить эмиль
А, ну да... Да-да. Я понимаю.	а да дада я понимать
Ты не хочешь, чтобы другие знали... Хватит!	ты хотеть другой знать хватить
Ступайте. У нас мало времени.	ступать у мало время
Одну секунду. Этот парень хочет мне что-то рассказать.	один секунда этот парень хотеть чтоть рассказать
Это даже забавно... Следуйте за мной, приятель.	это забавно следовать я приятель
Я тороплюсь. Я тут ждать не буду.	я торопиться я ждать быть
Постойте, друг мой, мы хотим кое о чем попросить Вас.	постоять друг мой хотеть кой попросить вы
Одну минуту, господа.	один минута господин
Ничего себе. Здорово. Что вы здесь делаете, господа?	ничто себя здорово что делать господин
Идите! Ну ладно, ладно.	идти ну ладный ладный
Вы двое, идите отсюда. Хорошо, хорошо...	вы двое идти отсюда хорошо хорошо
И пошевеливайтесь!	и пошевеливаться
Слушай, как оно открывается? Зачем ты хочешь открыть окно?	слушай оно открываться зачем хотеть открыть окно
Чтобы вернуть платок.	чтобы вернуть платок
Ты хочешь скандала? По-твоему, лучше, если на нас опять наденут наручники?	ты хотеть скандал потвоему хороший надеть наручник
Да нет же!	да же
Послушай, Эмиль! Эмиль!	послушать эмиль эмиль
Нет, нет, не уходи! Эмиль!	нет нет уходить эмиль
Отпусти дверь! Ай!	отпустить дверь ай
Потише, знаешь ли. Считаю до трех. Не отойдешь, так я тебе мозги выпущу!	тихий знаешь ли считать три не отойти ты мозги выпустить
Один... Два... Не отходишь? Три.	один два не отходить три
Иди-ка сюда. Поранился... Этого следовало ожидать.	идик сюда пораниться это следовать ожидать
И помолчи лучше.	и помолчать хороший
Вот, возьми.	вот взять
Что, мало? Хочешь еще? Бери. Чего же ты ждешь?	что мало хотеть ещё брать что ждать
Иди. И чтобы я больше о Вас не слышал.	идти и вы слышать
<i>Свободу, свободу нам!</i>	iсвобода свобода намi
Да, это он. Говорите потише. Какой болван!	да это он говорить тихий какой болван
Как вы его находите? Наш друг восхитителен. Восхитителен.	как находить наш друг восхитительный восхитительный
В самом деле. А Вы, что Вы думаете о портрете Луи?	в самый дело а вы вы думать портрет луи
- Великолепно! - Вы это серьезно? - Нет.	великолепно вы это серьёзно нет
- Какой скандал. -И это пока муж на работе!	какой скандал и это пока муж работа
- Но они не женаты!	но женатый
- Не женаты? - Это же содержанка.	не женатый это содержанка
А он выскочка. -Тише, они на нас смотрят.	а выскочка тиша смотреть
Мне очень жаль, что Луи до сих пор нет. - Мы подождем его, дорогая.	я очень жаль луи сей пора нет мы подождать он дорогой
- Ничего страшного. - О, уже так поздно.	ничто страшный о поздно
Извините его. Он так много работает.	извинить он он работать
"<i>""Повсюду можно смеяться и петь,</i>"	iповсюду смеяться петьi
<i>пить и любить.</i>	iпить любитьi
"<i>Свободу, свободу нам"".</i>"	iсвобода свобода намi
Ты ничего не ешь? Что с тобой? - Нет, я ем.	ты есть что ты нет есть
"- Что значит ""ем""? О чем это ты размечталась?"	что значит есть о это размечтаться
Подержите-ка это.	подержитек это
У Вас тоже, друг мой. У Вас тоже.	у вы тоже друг мой у вы тоже
Но мне не подали торт. Я не ел торта.	но подать торт я есть торт
Я глубоко сожалею.	я глубоко сожалеть
Думаю, пятен не останется. Это молоко и сахар.	думать пятно остаться это молоко сахар
Довольно!	довольно
Смотрите-ка, дождь перестал. - Глубоко сожалею о том, что произошло.	смотритек дождь перестать глубоко сожалеть тот произойти
- С меня хватит. - Послушай, дорогая.	с хватить послушать дорогой
- Договорились. До завтра. - До свидания, мадам.	договориться до завтра до свидание мадам
Скажи-ка, а тебе впору мой костюм! Прямо по тебе сшит. Ну, почти.	скажик ты впору костюм прямо ты сшить ну почти
Но не так, как этот. Кроме шуток!	но так этот кроме шутка
Эй, послушай-ка, что ты себе позволяешь?	эй послушайка позволять
Ты знаешь, я хотел спросить... Луи! - Что?	ты знаешь хотеть спросить луи что
- Вы вели себя как... - Ладно, ладно.	вы вели как ладный ладный
Чего ты хочешь? Денег? Вот возьми.	что хотеть деньга вот взять
- Хам. - Да возьми же, возьми!	хам да взять же взять
 И оставь меня в покое!	и оставить покой
Видал? Видал?	видать видать
Так он тебе не нравится? - Нет!	так ты нравиться нет
- Ну так смотри!	ну смотреть
Теперь я! Нет, я! Погоди, еще! Получи!	теперь я нет я погодить ещё получить
Моя очередь. Боеприпасы кончились. О! Погоди-ка! Смотри! Есть!	мой очередь боеприпас кончиться о погодик смотреть есть
<i>Говорят, что повсюду можно смеяться и петь,</i>	iговорить повсюду смеяться петьi
<i>повсюду можно пить и любить. Свободу, свободу нам!</i>	iповсюду пить любить свобода свобода намi
А Вы что здесь делаете?	а вы делать
Жозе! Жозе!	жозе жозе
Ну, как дела? - Ничего.	ну дело ничто
- Ты что, друзей не узнаешь?	ты что друг узнать
- Ты оттуда? - Да, был в гостях у друга.	ты оттуда да гость друг
- Ах, у друга.	ах друг
- Мадам угодно, чтобы я разбудил месье? - Нет, ни к чему.	мадам угодный разбудить месье нет что
- Ну,надеюсь, еще увидимся. - Да, но не сегодня: я очень спешу!	нунадеяться увидеться да сегодня очень спешить
- Куда же ты?	куда ты
- Это мадам? - Да.	это мадам да
- Уехала? - Да, месье. - Не может быть!	уехать да месье не быть
Ну, что Вы здесь стоите, нечем заняться, что ли? Входите, хотели войти, так входите!	ну вы стоять нечего заняться ли входить хотеть войти входить
Завтра - пуск нового завода.	завтра пуск новое завод
В первый месяц он будет производить ежедневно	в один месяц производить ежедневно
две тысячи фонографов этой модели. Во втором месяце - три тысячи.	два тысяча фонограф модель в второе месяц тысяча
Что это там?	что это там
Что Вам нужно?	что вы нужно
Ну ладно.	ну ладный
Господа, продолжим после паузы.	господин продолжить пауза
Это ни в какие ворота... Да что это за тип?	это какой ворот да это тип
Так продолжаться не может.	так продолжаться мочь
Вот видите! Что я вам говорил!	вот видеть что говорить
Ты еще долго будешь мне надоедать? Ты соображаешь, что ты делаешь?	ты долго быть надоедать ты соображать делать
Уходи отсюда! Чтоб духу твоего не было на заводе!	уходить отсюда чтоб дух твой завод
Да чего ты хочешь, в конце концов? Денег?	да хотеть конец конец деньга
- Нет. - Так чего же?	нет так же
Видишь ли, я бы хотел остаться на заводе.	видеть ли хотеть остаться завод
Это единственное место, где я не хотел бы тебя видеть...	это единственный место хотеть видеть
Почему ты хочешь остаться?	почему хотеть остаться
- Я влюбился. - Не может быть!	я влюбиться не быть
- Точно. - И кто она?	точно и она
- Ну... девушка. Она работает на заводе.	ну девушка она работать завод
Подойдите поближе. Слушаю, господин директор.	подойти близкий слушать господин директор
- А Вы куда? - Я здесь, господин директор.	а вы куда я здесь господин директор
- Да не Вы. Подойдите поближе. И Вы тоже.	да вы подойти близкий и вы тоже
Оба.	оба
Это ваша племянница? Да, господин директор.	это ваш племянница да господин директор
Этот господин хочет на ней жениться.	этот господин хотеть жениться
Этот господин мой друг. - А!	этот господин друг а
Вы понимаете?	вы понимать
Очень хорошо, господин директор.	очень хорошо господин директор
Мадмуазель, Вас вызывают к директору.	мадмуазель вы вызывать директор
- К директору? К какому директору? - К главному директору.	к директор к какой директор к главное директор
Не волнуйтесь о деньгах. Вот ее приданое.	не волноваться деньга вот приданое
Спасибо, господин директор. - Нет. - Извините.	спасибо господин директор нет извинить
Да нет же.	да же
Вы позволите?	вы позволить
- Что Вам угодно? - Послушайте...	что вы угодный послушать
Я хотел сказать Вам... Ничего.	я хотеть сказать вы ничто
Идите.	идти
Мадмуазель, Вы хотели бы выйти замуж? Но...	мадмуазель вы хотеть выйти замуж но
Конечно, господин директор.	конечно господин директор
Один мой друг хочет на Вас жениться.	один друг хотеть вы жениться
О нет,господин...	о нетгосподин
- Как это нет? Ты же сама мне говорила. - Но я никогда не...	как это нет ты сам говорить но не
Извините ее, господин директор. Она немного смущена.	извинить она господин директор она немного смутить
- Все будет в порядке. - Я на Вас полагаюсь.	весь порядок я вы полагаться
- Не беспокойтесь. - Мой друг - славный парень.	не беспокоиться мой друг славный парень
Я с ним знаком.	я знак
- Уверен, что Вы передумаете.	уверенный вы передумать
- Не думаю, месье. - Ну-ну. Пойдем.	не думать месье нуна пойти
Все будет в порядке.	весь порядок
Не понимаю тебя. Такой случай!	не понимать ты такой случай
И кстати... Пойдем, малыш.	и кстати пойти малыш
- Все будет в порядке. Она согласится на все. На все!	весь порядок она согласиться весь на весь
Спокойно. Все будет хорошо. - Спасибо!	спокойно весь хорошо спасибо
- Я поговорил с девушкой. Сейчас раскажу...	я поговорить девушка сейчас расказать
- Верно?	верно
- О да, господин директор. Кстати, моя племянница хотела бы	о да господин директор кстати племянница хотеть
получше познакомиться с Вами.	хороший познакомиться вы
Хотите зайти к нам сегодня вечером?	хотеть зайти мы сегодня вечером
Вы позволите, господин директор? Так вот, сегодня вечером...	вы позволить господин директор так вот сегодня вечером
Это он! Он? - Ну да, твой жених!	это он он ну да твой жених
Останешься ужинать?	остаться ужинать
Да нет, у меня свидание! - А у меня гости.	да нет свидание а гость
Ну тогда до завтра! Завтра великий день: пуск моего нового завода.	ну завтра завтра великий день пуск мой новое завод
До завтра! Я надеюсь - это день моей помолвки.	до завтра я надеяться это день мой помолвка
Ну так все идет прекрасно! - Прекрасно.	ну идти прекрасно прекрасно
Фернан! Жозе! Что, никого нет, что ли?	фернан жозе что никто нет ли
Дорогие друзья!	дорогой друг
Что случилось?	что случиться
Все предусмотрел!	весь предусмотреть
- Уже уходите? - Нет.	уже уходить нет
- Теперь поговорим серьезно. - Мы затем и пришли.	теперь поговорить серьёзно мы затем прислать
Пойдет? Пойдет!	пойти пойти
Брось это!	бросить это
Нет.	нет
Если мы заговорим, ты все потеряешь. Состояние, положение в обществе...	если заговорить потерять состояние положение общество
Вот чем ты должен поделиться.	вот должный поделиться
И только-то...	и толькото
А вы зачем здесь?	а здесь
- Как это зачем? Нам сказали, что в доме бандиты.	как это зачем мы сказать дом бандит
Бандиты! Да нет, это мои друзья устроили розыгрыш!	бандит да нет это мой друг устроить розыгрыш
Это они нас вызвали!	это вызвать
- Извините нас, пожалуйста! - Глупые шутки!	извинить мы пожалуйста глупый шутка
Еще раз прошу извинить... Я хотел как лучше...	ещё просить извинить я хотеть хороший
Что Вы здесь делаете? Документы!	что вы делать документ
Это что за шуточки? Он нас перехитрил. Не может быть!	это шуточка он перехитрить не быть
Дверь не открыть! Это ловушка!	дверь открыть это ловушка
Сюда!	сюда
Здесь нельзя оставаться. Где взять шифр?	здесь оставаться где взять шифр
Плохи дела, старик. - А что случилось?	плохой дело старик а случиться
- Меня засекли и донесут с минуты на минуту.	я засечь донести минута минута
- Ну и что? - Как что? Надо подготовиться к отъезду.	ну что как что надо подготовиться отъезд
- Что там такое?	что такой
Это, наверное, полиция, которая меня преследует.	это наверное полиция который преследовать
Идиот! Беги быстро, закрой входную дверь!	идиот бежать быстро закрыть входной дверь
Сюда. Входите, входите.	сюда входить входить
За мной!	за я
Что вам угодно, господа?	что угодный господин
Ничего, господин директор. Сюда вошел один человек.	ничто господин директор сюда войти человек
- Человек?	человек
- Мы его ищем. - Я никого не видел. Ну хорошо, ищите.	мы искать я никто видеть ну хорошо искать
- Ты взял чемодан? - Какой чемодан? - Тот, что был на столе.	ты взять чемодан какой чемодан тот стол
- Я видел, как какой-то тип его выносил.	я видеть какойтый тип выносить
Что вы все здесь делаете?	что делать
- Мы кореши директора. - Ну да! - Да, верно.	мы кореш директор ну да да верно
Нам назначена встреча сегодня вечером. Да он и сам скажет. Верно, старик?	мы назначить встреча сегодня вечером да сказать верно старик
А больше ничего не хочешь сказать?	а хотеть сказать
Если ты не вмешаешься, нас арестуют.	если вмешаться арестовать
Но скоро мы встретимся.	но скоро встретиться
Ну что ж, до встречи. До свидания.	ну ж встреча до свидание
Смотрите, господин инспектор.	смотреть господин инспектор
После разберемся, пошли. Всех увести!	после разобраться послать весь увести
На нашем новом заводе не будет иного труда,	на наш новый завод иной труд
кроме наблюдения за машинами.	кроме наблюдение машина
Только машины будут работать.	только машина быть работать
Они и будут делать наши фонографы.	они быть делать наш фонограф
Организация и прогресс - вот наш девиз!	организация прогресс наш девиз
Благодаря ему нам сопутствует удача	благодаря мы сопутствовать удача
и он принесет успех новому заводу,	принести успех новый завод
который будет пущен сейчас, перед вами!	который пустить сейчас вы
- Не угодно ли Вам перерезать гирлянду? - А? Резать?	не угодный вы перерезать гирлянда а резать
Прекрасно. Спасибо.	прекрасно спасибо
Не угодно ли пройти за мной?	не угодный пройти я
"<i>""Слава прогрессу, сыну науки, шагающему в будущее человечества.</i>"	iслава прогресс сын наука шагать будущее человечестваi
<i>Надежда, несущая факел, освещает его путь...</i>	iнадежда несущий факел освещать путьi
Смотрите, это очень просто: вот туда закладываем сырье, ничего не трогаем...	смотреть это очень просто туда закладывать сырьё трогать
И вот!	и вот
Поздравляю Вас. Восхитительно.	поздравлять вы восхитительно
Дамы и господа! В этот торжественный день,	дама господин в торжественный день
когда машина доказала, что если она и способна заменить человеческие руки,	машина доказать способный заменить человеческий рука
то человеческий ум она заменить не может,	человеческий ум заменить мочь
позвольте мне, прежде всего, воздать должное	позволить я прежде всего воздать должное
могущественному создателю и вершителю судьбы этого завода.	могущественный создатель вершитель судьба завод
Перед вами человек, который, несмотря на скромное начало, смог занять свое место,	перед вы человек который несмотря скромный начать смочь занять свой место
что вызывает уважение и восхищение современников.	вызывать уважение восхищение современник
Этот выдающийся организатор, имя которого будет отныне	этот выдающийся организатор имя который отныне
неразрывно связано с историей фонографа,	неразрывно связать история фонограф
этот филантроп, этот достойнейший гражданин...	филантроп достойный гражданин
...этот мошенник, этот проходимец! Действительно, это он!	этот мошенник проходимец действительно это он
Вы узнаете его? Конечно, это же я его арестовал.	вы узнать он конечно это арестовать
Если хотите снова его арестовать, поторопитесь: он может удрать.	если хотеть снова арестовать поторопиться удрать
Он настороже и не будет вас ждать.	он настороже ждать
Ладно. Поезжайте.	ладный поехать
В эту историческую минуту я ощущаю горящий взгляд будущего,	в исторический минута ощущать гореть взгляд будущее
устремленный на ослепительное пламя настоящего.	устремить ослепительный пламя настоящий
Я еще не закончил.	я закончить
Господа! Теперь, когда успешный пуск этого завода	господин теперь успешный пуск завод
короновал мою работу,	короновать мой работа
мне больше нечего делать среди вас.	нечего делать среди вы
Я оставляю вас.	я оставлять вы
И я дарю мои заводы тем, кто работал вместе со мной.	и дарить мой завод тем работать вместе я
Машины будут работать для них.	машина быть работать они
Меня же судьба зовет к иным свершениям.	я судьба звать иной свершение
Браво! Ура!	бравый ура
Как сказал поэт в известном произведении,	как сказать поэт известный произведение
"""возвысим людей и сердца, как мать поднимает дитя."""	возвысить человек сердце мать поднимать дитя
И если сегодня мне приходят на ум эти строки...	и сегодня приходить ум строка
когда я вижу эту толпу... ... у подножия трибуны...	видеть толпа подножие трибуна
Мы можем смело заявить, что мы верим в будущее человечества,	мы мочь сметь заявить верить будущее человечество
и что вскоре мы отведаем золотой плод...	вскоре отведать золотой плод
<i>Под сияющим ласковым солнцем хорошо смеяться и петь...</i>	iпод сиять ласковый солнце смеяться петьi
<i>Довольно поцелуя, чтобы стать счастливыми...</i>	iдовольный поцелуй стать счастливымиi
<i>И ни к чему думать о свадьбе, когда ты создан для дороги.</i>	iи что думать свадьба создать дорогиi
<i>Мы успеем успокоиться в старости,</i>	iмы успеть успокоиться старостиi
<i>пока же довольствуемся мимолетной любовью!</i>	iпока довольствоваться мимолётный любовьюi
<i>Такова судьба, мой друг!</i>	iтакова судьба другi
<i>Мой старый друг, мир добр и женщины прекрасны.</i>	iмыть старый друг мир добрый женщина прекрасныi
<i>Когда дойдем до края света, тогда и остановимся.</i>	iкогда дойти край свет остановимсяi
<i>Говорят, что повсюду можно любить и петь,</i>	iговорить повсюду любить петьi
<i>повсюду можно жить и любить. Так свободу, свободу нам!</i>	iповсюду жить любить так свобода свобода намi
Перевод VeraM Корректировка Wasilisa fenixclub.com	перевод veram корректировка wasilisa fenixclubcom
