cleaned_text	lemm_text
Она была ошибкой.	она ошибка
"""Чарлин Макги, она же - Чарли Макги, она же - Воспламеняющая Взглядом""."	чарлин макг чарли макг воспламенять взгляд
"""В 1989 выяснилось, что девочка обладает беспрецедентными..."""	в 1989 выясниться девочка обладать беспрецедентный
Что такое пирокенез?	что такой пирокенез
Она воспламеняла предметы, силой своего сознания.	она воспламенять предмет силой свой сознание
"""Она была отдана под опеку государства""."	она отдать опека государство
"""Ее отец отказался сотрудничать, из-за этого - инцидент на ферме Мандерс""."	она отец отказаться сотрудничать изз инцидент ферма мандерс
А есть еще документы о Чарлин Макги?	а документ чарлин макг
Где-то есть фильм.	гдеть фильм
Муж все хранил. У него Фотографий девочки больше, чем нашего сына.	муж хранить у фотография девочка большой наш сын
Я сейчас вернусь.	я вернуться
Вы не могли бы выключить свет?	вы мочь выключить свет
Они нас нашли.	они найти
- Уходите. Оставьте нас в покое. - Не можем.	уходить оставить покой не мочь
- Вам больше негде прятаться. - Вы ее не получите.	вы негде прятаться вы получить
Не тебе решать. Мы делаем все только на благо Чарли. Понятно?	не ты решать мы делать благо чарли понятно
- Иди ко мне, дорогуша. - Я не отдам вам свою дочь.	идти к я дорогуша я отдать дочь
Остановись. Делай, как я тебе говорю.	остановиться делать ты говорить
Я не могу.	я мочь
Ты должна остановиться.	ты должный остановиться
Я не хочу.	я хотеть
- Что такое? - Ничего.	что такой ничто
- Присядьте. - Со мной все в порядке.	присесть с я порядок
Точно?	точно
Это из-за света. Голова закружилась. Ничего страшного.	это изз свет голова закружиться ничто страшный
Мы раньше с тобой не встречались?	мы ранний ты встречаться
- У тебя очень знакомое лицо. - Нет, не встречались.	у очень знакомый лицо нет встречаться
Меня зовут Винсент. Винсент Сфорца.	я звать винсент винсент сфорец
Томми Эндрюс.	томми эндрюс
Мисс Эндрюс пишет диссертацию об исследованиях моего мужа.	мисс эндрюс писать диссертация исследование мой муж
- У входа в библиотеку. - Что?	у вход библиотека что
Мы там встретились. Я натолкнулся на тебя.	мы встретиться я натолкнуться ты
Я работаю в библиотеке.	я работать библиотека
- Вот и выяснили. - Чем тебе интересны работы Ванлеса?	вот выяснить чем ты интересный работа ванлеса
- Я собираю дополнительные данные. - О чем?	я собирать дополнительный дать о чем
- По ранним работам. - Его интересует влияние	по ранний работа он интересовать влияние
исследований Джозефа на победу в Холодной Войне.	исследование джозеф победа холодный война
Возможно, я могу помочь тебе сэкономить время.	возможно мочь помочь ты сэкономить время
Нам вдвоем не имеет смысла рыться во всех этих документах.	мы вдвоём иметь смысл рыться этот документ
Когда закончу, могу выслать тебе краткий конспект.	когда закончить мочь выслать ты краткий конспект
Спасибо, но я ищу весьма особую информацию.	спасибо искать весьма особый информация
Послушайте, вы можете изучать документы моего мужа,	послушать мочь изучать документ мой муж
столько, сколько вам надо.	столько сколько надо
Извините, мне звонят.	извинить звонить
- Можно взять папку и снять копии... - Вы знаете, что я этого не позволяю.	можно взять папка снять копия вы знаете позволять
Я нашел документы, которых мы раньше не видели.	я найти документ который ранний видеть
Оригиналы протоколов исследования.	оригинал протокол исследование
Невероятные записи. То, что они проделывали над этими людьми...	невероятный запись то проделывать этот человек
Это имеет прямое отношение к поиску Ричардсона?	это иметь прямой отношение поиск ричардсон
Прошу попусту не тратить мое время.	просить попусту тратить мой время
В записях есть адреса. Я смогу найти Ричардсона через его родственников.	в запись адрес я смочь найти ричардсон родственник
А может, нападу и на след Чарлин Макги - кто знает.	а мочь напасть след чарлин макг знать
Меня бы это порадовало.	я это порадовать
Мы обеспокоены проектом Лучезарная Буря.	мы обеспокоить проект лучезарный буря
Ее проведение в обстановке, лишенной контроля.	она проведение обстановка лишить контроль
Уже поздно организовать операцию на госплощадке?	уже поздно организовать операция госплощадка
Целью проекта является отражение необъявленных войн ХХl века.	цель проект являться отражение необъявленный война ххl век
Попадание в цель, расположенную среди населения неожиданно и	попадание цель расположить среди население неожиданно
и так, будто ничего не произошло.	так произойти
Абсурдно проводить испытание на государственной площадке.	абсурдно проводить испытание государственный площадка
- Но цель при этом - банк? - Совершенно верно.	но цель банк совершенно верно
Для ограбления банка вы используете детей - наше самое передовое оружие?	для ограбление банка использовать ребёнок наш самый передовой оружие
Тут дело не в банке. Подумайте, что включает в себя это ограбление?	тут дело банка подумать включать это ограбление
Контроль за толпой, проникновение в в укрепленную конструкцию, цель.	контроль толпа проникновение укрепить конструкция цель
Мы все понимаем. Просто как-то все это...	мы понимать просто както это
- Приземлено? - И мы остаемся вне подозрений.	приземлить и оставаться вне подозрение
Операцию, возможно, придется отложить.	операция возможно прийтись отложить
Судя по отчетам, имеются участники, которых мы должны иметь в виду.	судить отчёт иметься участник который должный иметь вид
- Они - угроза безопасности. - Не беспокойтесь о них.	они угроза безопасность не беспокоиться они
Господа, спасибо, что посетили собрание.	господин спасибо посетить собрание
Мне пора за дело.	я пора дело
Прошу прощения, я сейчас вернусь.	просить прощение вернуться
Джон, вы мне одолжений тут не делаете.	джон одолжение делать
Как обстоят дела с отслеживанием участников предыдущего испытания?	как обстоять дело отслеживание участник предыдущий испытание
Мы нашли практически всех.	мы найти практически весь
"Знаю я ваше ""практически"" - никого вы не нашли."	знать ваш практически никто найти
До начала Лучезарной Бури все субъекты того теста будут найдены.	до начало лучезарный буря субъект тест быть найти
- И даже Чарлин Макги? - Помилуйте, но Макги мертва.	и чарлин макг помиловать макг мёртвый
При чем здесь помилование? Вы ничего не знаете.	при помилование вы знаете
Будь она жива, чем она может угрожать Лучезарной Буре?	быть живой угрожать лучезарный бура
В десятилетнем возрасте она	в десятилетний возраст
производила жару в 11000 градусов по Цельсию менее чем за три секунды.	производить жара 11000 градус цельсий менее секунда
Этого хватит, чтоб взорвать цементные блоки.	это хватить взорвать цементный блок
Я не сомневаюсь, что она представляет угрозу. А вы?	я сомневаться представлять угроза а вы
Вы не идете на поводу у собственного воображения?	вы идти повод собственный воображение
Моя работа требует полного отсутствия какого-либо воображения.	мой работа требовать полный отсутствие какоголибо воображение
А вот и Джон!	а джон
Мальчик мой ненаглядный.	мальчик ненаглядный
- Смотри, я вынул его мозги. - И правда.	смотреть вынуть мозги и правда
Вот мозжечок. А это головной мозг.	вот мозжечок а это головной мозг
А тут вот продолговатый мозг.	а продолговатый мозг
- Можно мне в следующий раз щенка? - Если будешь себя хорошо вести.	можно следующий щенок если быть вести
Какой ты стал тяжелый.	какой стать тяжёлый
Слезай. Посмотрим, как дела у Коди.	слезать посмотреть дело кодить
Как поживает мой мальчик?	как поживать мальчик
- Принести тебе что-нибудь? - Почему все внимание - ему?	принести ты чтонибыть почему внимание он
Мы все что-то умеем. А он ничего не делает.	мы чтоть уметь а делать
Ну, что в нем такого особенного?	ну немой такой особенный
Скоро узнаете.	скоро узнать
Расскажи нам историю о Чарли.	рассказать мы история чарли
- Эти истории - полная чепуха. - Не дерзи, Пол.	этот история полный чепуха не дерзить половина
- Про то, как она предметы сжигает. - Нет, как людей сожгла на ферме.	про то предмет сжигать нет человек сжечь ферма
Ну, уговорили. Садитесь кружком.	ну уговорить садиться кружком
Кто знает, что случилось с Чарли	кто знать случиться чарли
после того, как она сожгла людей на ферме?	тот сжечь человек ферма
Она их после этого так и жгла.	она жечь
Нет, не верно.	нет верно
Сдаетесь? Хотите, расскажу?	сдаваться хотеть рассказать
Эй, вы двое, успокойтесь!	эй двое успокоиться
Чарли и ее папа убежали.	чарли папа убежать
Они отправились туда, где их никто не знал.	они отправиться туда никто знать
Чарли было очень одиноко.	чарли очень одиноко
И тогда высоко в небе пролетала огромная птица, которая увидела ее.	и высоко небо пролетать огромный птица который увидеть она
Птица устремилась вниз, и вцепилась в Чарли своими золотыми когтями.	птица устремиться вниз вцепиться чарли свой золотой коготь
И унесла ее в свой волшебный замок.	и унести свой волшебный замок
А в замке ее ждали игрушки и друзья.	а замок ждать игрушка друг
Но Чарли не хотела с ними играть.	но чарли хотеть они играть
Почему нет?	почему нет
Папа говорил, этого делать нельзя.	папа говорить делать нельзя
А раз Чарли не хотела играть, ее никто не любил.	а чарли хотеть играть никто любить
И была Чарли одна-одинешенька.	и чарли однаодинёшенек
А вот и обед.	а обед
- Не надо плакать. - Почему?	не плакать почему
На тебя смотрят. Ты ведь не хочешь, чтобы они видели, как ты плачешь?	на смотреть ты хотеть видеть плакать
Мне все равно.	я равно
Знаешь, что они собираются сделать?	знаешь собираться сделать
Надеюсь, хотят убить меня.	надеяться хотеть убить я
А вот и не надеешься.	а надеяться
Надеюсь. Я виновата в том, что мамы с папой нет.	надеяться я виноватый тот мама папа нет
Потому что я плохая.	потому плохой
Посмотри мне в глаза.	посмотреть глаз
Ты не плохая.	ты плохой
Ты - прекрасная девочка, и у тебя особый дар.	ты прекрасный девочка особый дар
Великий дар.	великий дар
Я виновата в том, что они умерли.	я виноватый тот умереть
Твой папа жив.	твой папа живой
Он тоже сидит в камере.	он сидеть камера
Хочешь, я ему что-нибудь передам?	хотеть чтонибыть передать
- Каким образом? - Я приношу ему еду.	какой образ я приносить еда
С какой стати вы будете мне помогать?	с стать быть помогать
У меня совсем нет друзей.	у друг
У каждого человека должен быть как минимум один настоящий друг, да?	у каждый человек должный минимум настоящий друг да
Кроме того, я знаю, чем ты могла бы помочь своему папе.	кроме тот знать мочь помочь свой папа
Сделай то, о чем они тебя просят.	сделать то просить
- Но папа сказал... - Дай мне договорить.	но папа сказать дать договорить
Ты делаешь то, о чем тебя просят - но самую малость -	ты делать то просить самый малость
ты им становишься очень нужна,	становиться очень нужный
и получаешь то, что тебе надо.	получать то ты надо
- Папу? - Верно.	папа верно
Так что, решай.	так что решать
Как вас зовут?	как звать
Передайте папе, что у меня все хорошо и что я люблю его.	передать папа любить он
Хорошо.	хорошо
Да ты настоящий знаток детской психологии!	да настоящий знаток детский психология
Не важно, будет она сотрудничать или нет.	не важный сотрудничать нет
Она слишком опасна. Ее надо уничтожить.	она слишком опасный она уничтожить
Никому, кроме меня, не сметь ее убивать.	никто кроме я сметь убивать
- Мэри Конант! - Кто там?	мэри конант кто там
"Гил Джеймс. Из компании ""Системз Оперейшнз""."	гил джеймс из компания системза оперейшнза
- Что вам надо? - У меня для вас чек.	что надо у чек
Групповой иск. Вы принимал участие в исследовании.	групповой иск вы принимать участие исследование
Что вы такое говорите? Я никогда не участвовала в групповом иске.	что такой говорить я участвовать групповой иск
Наверное, вы - одна из тех,	наверное один тот
кого занесли в список, вместе со всеми остальными.	кто занести список вместе весь остальной
Вы принимали участие в исследовании, да?	вы принимать участие исследование да
Меня это не интересует. Пожалуйста, уходите.	я это интересовать пожалуйста уходить
Вы уверены в этом? Тут у меня чек на крупную сумму.	вы уверить это тут чек крупный сумма
Уходите. Иначе я вызову полицию.	уходить иначе вызов полиция
Мне очень жаль, что вы к этому так относитесь.	я очень жаль это относиться
Уходи.	уходить
Если хотите, я могу заварить чай.	если хотеть мочь заварить чаять
С удовольствием выпью чай. Спасибо.	с удовольствие выпить чаять спасибо
Ты не передашь мне вон ту папку?	ты передать вон тот папка
Зеленую.	зелёный
Спасибо.	спасибо
Чем тебе интересен Ричардсон?	чем ты интересный ричардсон
Его имя в моем списке.	он имя мыть список
У тебя еще и список имеется?	у список иметься
Участники этого исследования выиграли крупный групповой иск.	участник исследование выиграть крупный групповой иск
Я должен найти их и выдать им компенсацию.	я должный найти выдать компенсация
И тогда у всех совесть будет чиста?	и совесть чистый
Нет, но это - хоть что-то.	нет это чтоть
- Кто еще в твоем списке? - Чарлин Макги.	кто твой список чарлин макг
- Тебе известно, где она находится? - Думаю, она умерла.	ты известно находиться думать умереть
- Сгорела на работе. - Тебе все это шуточками кажется, да?	сгореть работа ты это шуточка кажется да
То, что она мертва - это не смешно, но...	то мёртвый это смешно но
Но тут такое понаписано!	но такой понаписать
"Взять хотя бы это. ""По установлению сотрудничества с Чарлин Макги,"	взять хотя это по установление сотрудничество чарлин макг
"она участвовала в проверках своих пирокинетических способностей""."	участвовать проверка свой пирокинетический способность
"""Она воспламеняла деревянную колоду в пять кило,"	она воспламенять деревянный колода пять кило
"затем бетонный блок, а потом - Форд Эскорт 1985 года""."	затем бетонный блок форд эскорт 1985 год
"- ""Пинто"" была для нее простовата. - Ты в это не веришь?"	пинто простоватый ты это верить
В скрытые способности человека?	в скрытый способность человек
- А ты веришь? - Что, по-твоему, произошло?	а верить что потвоему произойти
Жульничество, чтобы получить деньги на исследование.	жульничество получить деньга исследование
И Ванлесс выдумал всю эту чепуху,	и ванлёсс выдумать чепуха
чтобы прикрывать свои эксперименты над людьми.	прикрывать свой эксперимент человек
У меня есть фильм и, знаешь, там сняты такие ужасные вещи.	у фильм и знаешь снятой такой ужасный вещий
Я прошу вас обоих уйти отсюда.	я просить оба уйти отсюда
- Извини, что так вышло. - Ее такими речами не удивишь.	извинить выйти она такой речь удивить
Какая же ты циничная!	какой циничный
Придется мне завтра зайти к ней и извинится за тебя.	прийтись завтра зайти извиниться ты
- Она ко мне хорошо относится. - Отлично. Хочешь, перекусим вместе?	она к относиться отлично хотеть перекусить вместе
- Чего так вдруг? - Я угощу тебя чизбургером.	что вдруг я угостить чизбургер
Кто там?	кто там
Что вам надо? Убирайтесь.	что надо убираться
Извините! Это ваш кот?	извинить это ваш кот
- Я только что сбил кота. - Боже!	я сбить кот бог
Он жив?	он живой
Да. Но серьезно пострадал.	да но серьёзно пострадать
Простите меня, ради бога!	простить я ради бог
Он так жалобно мяукает.	он жалобно мяукать
Бедняга...	бедняга
Простите меня.	простить я
Ты не рассказала мне о своем исследовании.	ты рассказать свой исследование
Действительно, не рассказала.	действительно рассказать
Что ты на меня так смотришь?	что смотреть
- У меня еда между зубов застряла? - Кто там у тебя в списке?	у еда зуб застрять кто список
- Ты им деньги выплачиваешь? - Нет, это делаю не я.	ты деньга выплачивать нет это делать я
- Я разыскиваю их. - Значит, ты ничего не знаешь.	я разыскивать они значит знаешь
Погоди минутку.	погодить минутка
- Привет, брательник. - Чем занимаешься?	привет брательник чем заниматься
- Обедаю кое с кем. - Хватит жевать, раскрывай компьютер.	обедать кой кто хватить жевать раскрывать компьютер
Это мой брат.	это брат
Извини.	извинить
Открой файл и максимально увеличь разрешение.	открыть файл максимально увеличить разрешение
- Эй, ты меня слышишь? - Я открыл файл.	эй слышать я открыть файл
- Какой номер кадра?	какой номер кадр
 - Видишь? - Вроде, кто-то кинул подставку.	видеть вроде ктоть кинуть подставка
- Ну, и что такого? - А ты повнимательней присмотрись.	ну такой а внимательный присмотреться
Что за фигня такая?	что фигня такой
Нет связанной части экрана.	нет связанный часть экран
Вряд ли они такое могли сымитировать в 1979 году.	вряд такой мочь сымитировать 1979 год
Да, навряд ли.	да навряд ли
Погоди.	погодить
Я перезвоню тебе.	я перезвонить ты
Ты в порядке?	ты порядок
Ты видел ее лицо? Она ведь не понимала, что с ней происходит.	ты видеть лицо она понимать происходить
- Я говорил тебе - плохо все это. - Я знала участника эксперимента.	я говорить ты плохо это я знать участник эксперимент
Честно?	честно
- Как зовут? - Этих имен нет в твоем списке.	как звать этот имя твой список
Извини, я их и людьми-то не считал.	извинить людьмитый считать
Я хотела помочь им, найти для них способ излечения, или еще что-то.	я хотеть помочь имя найти способ излечение чтоть
Поэтому тебе нужны эти записи?	поэтому ты нужный запись
И как же ты сможешь помочь им?	и смочь помочь имя
Сразу после знакомства с записями красный криптонит не открыть.	сразу знакомство запись красный криптонит открыть
Какой еще красный криптонит?	какой красный криптонит
Зеленый криптонит убивает Супермена, красный - лишает его силы.	зелёный криптонит убивать супермен красный лишать сила
Это золотой криптонит. А красный делает странные штуки -	это золотой криптонит а красный делать странный штука
он может раздвоить Супермена и превратить его в младенца.	раздвоить супермен превратить младенец
Тебе нравится Супермен?	ты нравиться супермен
Больше люблю Бэтмена.	большой любить бэтмена
Серьезно? Почему?	серьёзно почему
Потому что он обыкновенный парень.	потому обыкновенный парень
И потому что в Темном Рыцаре он побеждает Супермена.	и тёмный рыцарь побеждать супермен
Это точно.	это точно
Не знаю, пригодится ли это тебе,	не знать пригодиться это ты
но у меня есть не только фильм, но еще и досье с документами.	фильм досье документ
Если хочешь, можешь ознакомиться с ними.	если хотеть мочь ознакомиться они
Это Гил. Передайте Рейберду, что дело Конант закрыто.	это гил передать рейберда дело конант закрытый
