cleaned_text	lemm_text
Он не крал. Он мне менять цены, разбил все товары.	он красть он менять цена разбить товар
- Он не грабил вас? - Он сумасшедший.	он грабить вы он сумасшедший
Я говорил: ты брать мои деньги. Он сказал: нет.	я говорить брать мой деньга он сказать нет
Деньги не брал. Всё разбил. Купил кока-колу и ушёл.	деньга брать весь разбить купить кокакола уйти
- А за колу он заплатил? - Я же сказал, он сумасшедший.	а кола заплатить я сказать сумасшедший
Извини, Прендергаст, я подумал, это ограбление.	извинить прендергаст подумать это ограбление
- Мистер Ли, нам нужно в другое место. - Почему?	мистер ли мы нужно другой место почему
Этот человек занимается только ограблениями.	этот человек заниматься ограбление
- Ограблениями? - Да. Пойдёмте.	ограбление да пойти
- Моя бита. - Что?	мой битый что
- Он украл бейсбольная бита. - Вы ими торгуете?	он украсть бейсбольный битый вы они торговать
Нет, я держать их только для моя защита.	нет держать защита
Украл бейсбольную биту и заплатил за колу?	украсть бейсбольный бит заплатить кола
- Интересный покупатель. - Пойдёмте, мистер Ли.	интересный покупатель пойти мистер ли
- Спасибо, Прендергаст. - Не за что.	спасибо прендергаст не что
Тебе нужно к врачу. Рука наверняка сломана.	ты нужно врач рука наверняка сломать
Мы обязательно найдём и застрелим его!	мы обязательно найти застрелить он
Чем он вас достал? Угрожал кредитной карточкой?	чем достать угрожать кредитный карточка
У него была бейсбольная бита.	у бейсбольный битый
Пусть он лучше нам не попадается. Мы его обязательно прибьём!	пусть мы попадаться мы обязательно прибить
- Тебе нужно к врачу. - Заткнись!	ты нужно врач заткнуться
Алло.	алло
Алло.	алло
Я же знаю, что это ты. Чего ты хочешь?	я знать это ты что хотеть
Ведь это ты, да?	ведь это ты да
Да, это я.	да это я
Не звони мне больше.	не звонить большой
У Адель день рождения.	у адель день рождение
Да, у неё день рождения. Что из этого?	да она день рождение что это
- Я иду домой. - Что ты говоришь?	я идти домой что говорить
Я просто... приду домой на её день рождения.	я просто прийти домой её день рождение
Нет, не приходи.	нет приходить
Послушай, Бет...	послушать бета
Я давно её не видел.	я давно её видеть
Нет, нет, это дом мой, теперь я плачу за его аренду.	нет нет это дом мой плач аренда
Ты ведь даже алиментов не платишь.	ты алименты платить
Не говори так, Бет.	не говорить так бета
Я приду домой, и у меня есть подарок.	я прийти домой подарок
Ты не можешь сюда прийти.	ты мочь сюда прийти
Это он. Это тот тип.	это он это тип
Как Адель?	как адель
Этот дом не твой.	этот дом твой
А всё-таки?	а всётаки
Без тебя - прекрасно.	без прекрасно
Вылезай.	вылезать
Какая дурацкая затея. Кругом полно прохожих.	какой дурацкий затея кругом полно прохожий
Нет, я не выйду из машины.	нет выйти машина
Заткнись и вылезай, быстро!	заткнуться вылезать быстро
А ты?	а ты
Слушай, я ведь полицию вызову.	слушай полиция вызов
Поехали, поехали!	поехать поехать
- Я иду домой, Бет. - Нет.	я идти домой бета нет
- Я иду домой. - Нет.	я идти домой нет
- Попал в него? - А ты?	попасть он а ты
Ты промазал?	ты промазать
Я промазал тоже.	я промазать тоже
Нет, не делай этого.	нет делать это
Не надо.	не надо
Вот видишь.	вот видеть
Вот как надо.	вот надо
Даю уроки стрельбы.	давать урок стрельба
Открыто.	открыто
А, Прендергаст.	а прендергаст
Присядешь?	присесть
Да.	да
Ты слышал?	ты слышать
- Об этой стрельбе? - Именно.	о стрельба именно
Знаешь, как теперь на нас все шишки посыпятся?	знаешь шишка посыпаться
- Ты рано увольняешься? - Да.	ты рано увольняться да
Не получив полную пенсию?	не получить полный пенсия
Да, сэр, верно, не получив.	да сэр верно получить
А не хочешь ещё подумать?	а хотеть ещё подумать
О чём?	о что
О твоей сидячей работе. Вряд ли ты получишь ранение.	о твой сидячий работа вряд получить ранение
Капитан, мой уход связан не с этим.	капитан уход связать это
Что ж, произнесу речь. Я обязан это сделать.	что ж произнести речь я обязать это сделать
Ты хороший полицейский. Хороших полицейских мало.	ты хороший полицейский хороший полицейский мало
Многие хотели бы уволиться, всё бросить.	многие хотеть уволиться весь бросить
Ведь платят гроши, а вкалываешь по 16 часов в день.	ведь платить грош вкалывать 16 часы день
- Но это вЪедается в кровь, верно? - Да.	но это въедаться кровь верно да
Сколько полицейских мечтают послать свою работу куда подальше, но не могут.	сколько полицейский мечтать послать работа далёкий мочь
Что ты об этом думаешь? Может, ещё поработаешь?	что думать мочь ещё поработать
Нет, капитан. Я не смогу.	нет капитан я смочь
Что ж, я обязан был об этом спросить.	что ж обязать спросить
Кстати, как твои дети?	кстати твой ребёнок
У меня их нет.	у нет
Извини.	извинить
Мне тут написали всякую ерунду. Ребёнок...	я написать всякий ерунда ребёнок
Мы потеряли ребенка.	мы потерять ребёнок
- Вы его потеряли? - Её. Потеряли её.	вы потерять её потерять её
Да, конечно, её. Тяжело.	да конечно её тяжело
Не могу привыкнуть, сэр.	не мочь привыкнуть сэр
- Но вы с женой вместе? - Да, конечно.	но жена вместе да конечно
Это хорошо.	это хорошо
- Это хорошо. - Да.	это хорошо да
"""Ищу работу за еду"""	искать работа еда
"""Я люблю тебя, папа"""	я любить ты папа
Вы куда?	вы куда
- Домой. - Здесь вы не пройдёте.	домой здесь пройти
- Почему? - Строительство метро, проход закрыт.	почему строительство метро проход закрытый
Обходите вокруг. Это недалеко.	обходить вокруг это недалеко
Хотите чего-нибудь? Кофе, колы?	хотеть чегонибудь кофе кола
- Хотите? - Нет, спасибо, мэм.	хотеть нет спасибо мэм
- Всё это как-то глупо. - Лучше всё предусмотреть.	весь это както глупо хороший весь предусмотреть
- Да, и я так считаю. - Вы в разводе с мужем?	да считать вы развод муж
Бывшим мужем. Но он появлялся в самое неподходящее время...	бывший муж но появляться самый неподходящий время
...даже среди ночи колотил в дверь, угрожал.	даже среди ночь колотило дверь угрожать
Его лишили права общаться с ребёнком.	он лишить право общаться ребёнок
Не знаю, принесло это больше пользы или вреда. Судья сказал: так надо.	не знать принести это польза вред судья сказать надо
Но он должен держаться от нас не ближе 100 aутов или ярдов, не знаю как...	но должный держаться близкий 100 aут ярд знать как
- Как в судебном решении. - Чем дальше - тем лучше.	как судебный решение чем далёкий хороший
- Это так решил суд. - Интересно.	это решить суд интересно
Он пьёт?	он пить
О, я подумала, вы о судье.	о подумать судья
Нет, я бы не сказала.	нет сказать
- Наркоман? - Нет.	наркоман нет
- К насилию склонен? - Да, да, наверное.	к насилие склонный да да наверное
Он бил вашу дочь?	он бить ваш дочь
- Да нет. - А вас бил?	да нет а бить
Трудно сказать.	трудно сказать
Что значит, трудно сказать?	что значит трудно сказать
Знаете, временами казалось, что вот-вот это произойдёт.	знаете временами казалось вотвота это произойти
Но удавалось как-то его удержать.	но удаваться както удержать
Трудно обЪяснить это.	трудно объяснить это
Но он смог бы.	но смочь бы
Вы так думаете?	вы думать
"""Умираю от СПИДа. Пожалуйста, помогите"""	умирать спид пожалуйста помочь
"""Бездомный ветеран. Нуждаюсь в еде и деньгах"""	бездомный ветеран нуждаться еда деньга
- Как дела? - Всё хорошо. А как вы?	как дело весь хорошо а вы
- Очень плохо. - Жаль.	очень плохо жаль
Я вчера приехал из Санта-Барбары, а моего друга нет дома.	я вчера приехать сантабарбара мой друг дом
Думал, он будет, даст мне немного денег. Мне не на что вернуться домой.	думать быть дать немного деньга я вернуться домой
Бензин кончился. Прошлой ночью пришлось спать в машине.	бензин кончиться прошлый ночью прийтись спать машина
Может, дадите пару долларов? Это меня бы выручило.	мочь дать пара доллар это выручить
Я вам всё пришлю назад, обещаю.	я весь прислать назад обещать
- Покажите ваши права. - Зачем вам мои права?	показать ваш право зачем мой право
Вы из Санта-Барбары? Значит, там есть ваш адрес.	вы сантабарбара значит ваш адрес
- У меня нет прав. - Вы приехали из Санта-Барбары без прав?	у право вы приехать сантабарбара право
- Ты полицейский? - Посмотрим, где ваша машина зарегистрирована.	ты полицейский посмотреть ваш машина зарегистрировать
Ладно, ну тебя! Забудь об этом.	ладный ты забыть это
"Между прочим, я был ""ветом""."	между прочить ветом
- Ветеринаром? - Нет, ветераном. Я воевал во Вьетнаме.	ветеринар нет ветеран я воевать вьетнам
Во Вьетнаме? Тебе тогда было 10 лет.	в вьетнам ты 10 год
То есть я хотел сказать - в Ираке.	то хотеть сказать ирак
Господи, всё, чего хочу,- немного мелочи. Я уже 3 дня ничего не ел.	господь весь хотеть немного мелочь я 3 день есть
Ну, ничего, кроме этого.	ну ничто кроме это
- Дай мне немного денег. Ну дай немного денег. - Нет.	дать немного деньга ну дать немного деньга нет
- Хорошо, дай хотя бы 10 центов. - Я не дам тебе ни гроша.	хорошо дать хотя 10 цент я дать ты грош
- А сигарету? - Не курю.	а сигарета не курить
- Ну хоть что-нибудь. - Ищи себе работу.	ну чтонибыть искать работа
Эй, это мой парк, я живу здесь!	эй это парк жить здесь
Идёшь через него с двумя сумками, а у меня ни одной! Справедливо?	идти два сумка один справедливо
Что в этих сумках? Дай мне одну.	что этот сумка дать один
Я мог бы её продать. Зачем тебе две?	я мочь её продать зачем ты два
Ты прав. Держи.	ты право держать
- Ты серьёзно? - Мне не понадобится больше.	ты серьёзно я понадобиться большой
Вот это да!	вот это да
Сукин сын!	сукин сын
Добрый день, Анжелина. В который раз мы с тобой встречаемся?	добрый день анжелин в который ты встречаться
- Я уже всё сказала. - Посмотрим.	я весь сказать посмотреть
- Кто это? - Она участвовала в перестрелке.	кто это она участвовать перестрелка
- Анжи, кто убил твоих друзей? - Я уже сказала.	анжи убить твой друг я сказать
Это мы слышали. Плохой белый дядя.	это слышать плохой белый дядя
- Кого ты защищаешь, Анжи? - Никого.	кто защищать анжи никто
Твоего дружка отправили в госпиталь.	твой дружка отправить госпиталь
-Возможно, он уже умер, а ты здесь кого-то выгораживаешь. - Хватит!	возможно умереть коготь выгораживать хватить
Ты выбрал отличный день, чтобы уйти.	ты выбрать отличный день уйти
Тебе приятно, что пострадали совершенно невинные люди?	ты приятно пострадать совершенно невинный человек
- Я тебя спрашиваю. - Нет.	я спрашивать нет
Тогда говори правду, Анжелина. Правду!	тогда говорить правда анжелин правда
Я уже вам всё сказала. Это был белый парень!	я весь сказать это белый парень
Чем он досадил твоим друзьям?	чем досадить твой друг
Не знаю, он напал на них на холме с бейсбольной битой.	не знать напасть холм бейсбольный битый
С бейсбольной битой? Подождите, одну минуту!	с бейсбольный битый подождать один минута
С бейсбольной битой? А как он выглядит?	с бейсбольный битый а выглядеть
Не знаю, может быть, как вы, но повыше и с волосами.	не знать быть вы высокий волос
- Отличное описание, Анжи. - В белой рубашке и с галстуком?	отличный описание анжи в бела рубашка галстук
Прендергаст, можно тебя на минутку?	прендергаст минутка
Мы хотим надавить на неё, и ты нам не мешай.	мы хотеть надавить она мы мешать
Но ты слышал - бейсбольная бита, рубашка и галстук.	но слышать бейсбольный битый рубашка галстук
Слышал, но не надо усложнять. У тебя же сегодня последний день.	слышать усложнять у сегодня последний день
- Санчес, послушай меня. - В другой раз.	санчёс послушать я в раз
Брайан, помнишь того корейца, хозяина магазина?	брайан помнить кореец хозяин магазин
- Мистера Ли? - Пошли, пошли.	мистер ли послать послать
- Где это было? - Это...	где это быть это
Вот здесь.	вот здесь
- На него напали около 8 утра? - Около этого.	на напасть около 8 утро около это
- А перестрелка была где-то тут, верно? - Да, а в чём дело?	а перестрелка гдеть тут верно да что дело
- Значит, между двумя этими пунктами находится этот холм? - Да.	значит два этот пункт находиться холм да
Странное соседство. Здесь находятся бандитские трущобы.	странный соседство здесь находиться бандитский трущоба
- Это всем известно. - Вот я об этом и говорю.	это весь известно вот говорить
Что ему было нужно... в бандитских трущобах?	что нужно бандитский трущоба
Здравствуйте. Что угодно?	здравствовать что угодный
Я хочу омлет с сыром, помидорами и ветчиной.	я хотеть омлет сыр помидор ветчина
Извините, у нас завтраки закончились. У нас есть обеды.	извинить завтрак закончиться у обед
- А я хочу завтрак. - У нас вы его не получите.	а хотеть завтрак у получить
Вот как.	вот как
- Это ваш менеджер? - Да.	это ваш менеджер да
Можно с ним поговорить?	можно поговорить
Конечно. Рик, клиент хочет поговорить с тобой.	конечно рик клиент хотеть поговорить ты
Слушаю, сэр.	слушать сэр
- Я хочу позавтракать. - С завтраками мы закончили.	я хотеть позавтракать с завтрак закончить
Я знаю, что вы уже закончили. Iейла сказала мне об этом.	я знать закончить iейл сказать это
"Кстати, почему вас называют по именам? Своего босса я зову ""мистер""."	кстати почему называть имя свой босс звать мистер
Я 7 лет на него работаю, а к вам просто зашёл поесть...	я 7 год работать просто зайти поесть
...и должен называть Риком и Iейлой, словно школьных приятелей.	и должный называть рик iейла словно школьный приятель
Я не хочу быть вашим другом, Рик. Я просто хочу позавтракать.	я хотеть ваш друг рик я просто хотеть позавтракать
- Зовите меня мисс Aлоссом. - Шейла!	звать мисс aлоссом шейла
Мы заканчиваем подавать завтрак в 11:30.	мы заканчивать подавать завтрак 1130
Рик, ты слышал такое выражение: клиент всегда прав?	рик слышать такой выражение клиент право
Да.	да
Так вот, я и есть клиент.	так вот клиент
Это не меняет дела. Выберите себе обед по меню.	это менять дело выбрать обед меню
Я не хочу обедать. Я хочу завтракать.	я хотеть обедать я хотеть завтракать
Ничем не могу помочь. Очень сожалею.	ничто мочь помочь очень сожалеть
Да? Тогда я тоже сожалею.	да тогда сожалеть
У него оружие!	у оружие
Спокойно. Всем спокойно. Сядьте на свои места. Сядьте.	спокойно весь спокойно сесть свой место сесть
Мистер...	мистер
Вы куда?	вы куда
Нет, нет, садитесь и доедайте свой обед. Давайте.	нет нет садиться доедать свой обед давать
Просто расслабьтесь, и спокойно доедайте свой обед.	просто расслабиться спокойно доедать свой обед
Пожалуйста, ешьте, всем нужны витамины А, В и С.	пожалуйста есть весь нужный витамин а в с
Стоп! Стоп! Это случайность! Случайность.	стоп стоп это случайность случайность
Курок очень чувствительный! Всё в порядке. Всё нормально.	курок очень чувствительный весь порядок весь нормальный
Просто... курок чувствительный.	просто курок чувствительный
- Рик, можно мне позавтракать? - Да, сэр. Шейла.	рик позавтракать да сэр шейла
Рик, мисс Aлоссом.	рик мисс aлоссом
- Да, сэр? - Да?	да сэр да
Вот что, я переменил решение.	вот что переменить решение
Пожалуй, я сЪем обед. Двойной гамбургер с сыром.	пожалуй съесть обед двойной гамбургер сыр
- Можно? - Да, сэр.	можно да сэр
А также салат и шоколадный коктейль.	а также салат шоколадный коктейль
Да, сэр. Iейла, выполняй.	да сэр iейл выполнять
Рик, может, ты сам подашь?	рик мочь подать
Сейчас я чувствую себя у вас немного комaортнее.	сейчас чувствовать немного комaортный
Как дела? Нравится еда?	как дело нравиться еда
А тебе, сынок? Вкусно?	а ты сынок вкусно
А вам, мэм: как еда?	а вы мэм еда
Кажется, не очень.	кажется очень
Не понравился твой соус, Рик.	не понравиться твой соус рик
Iутка.	iутка
Это мне? Спасибо.	это я спасибо
Ну что же это опять?	ну это опять
Взгляните туда.	взглянуть туда
На картинке гамбургер пухлый, сочный, толстый. А здесь?	на картинка гамбургер пухлый сочный толстый а здесь
Что это за расплющенная гадость?	что это расплющить гадость
Кто-нибудь может ответить, что не так с этой картинкой?	ктонибыть ответить картинка
Кто-нибудь?	ктонибыть
Кто-нибудь знает?	ктонибыть знать
Наконец-то вместе развлечётесь.	наконецтый вместе развлечься
Нет, Лита, он едет к озеру.	нет лита ехать озеро
- Что там хорошего? - Лондонский мост.	что хороший лондонский мост
- Это в Англии? - Нет, это находится в Аризоне.	это англия нет это находиться аризона
- Чудесное место. - Да, я слышала о нём.	чудесный место да слышать он
Жаль, Прендергаст, что вы уходите на пенсию.	жаль прендергаст уходить пенсия
- Номер 6?	номер 6
 2 седьмых.	2 семь
- Всё хорошо? - Да.	весь хорошо да
Точно?	точно
Ну говори.	ну говорить
- Извини, я, наверное, не вправе. - Что?	извинить я наверное вправе что
- Это не моё дело. - О чём ты? Говори.	это мой дело о что ты говорить
Ты едешь на озеро?	ты ехать озеро
Но там правда хорошо.	но правда хорошо
Ей хорошо, а ты будешь рвать цветочки?	она хорошо быть рвать цветочек
Кактусы.	кактус
Знаешь, у неё свои мысли на этот счёт. Бальзаковский возраст. Ей сейчас трудно.	знаешь она свой мысль счёт бальзаковский возраст она трудно
- А тебе? - Мне? Это другое. Она женщина.	а ты я это другой она женщина
- Что другое? Я тоже женщина. - Но она была красавицей.	что другой я женщина но красавица
Большое спасибо!	большой спасибо
Ну, ладно, ладно, не обижайся.	ну ладный ладный обижаться
Всё-таки ей тяжелее, к тому же она жена полицейского.	всётаки тяжёлый тот жена полицейский
Не говори ты о ней, как о королеве конкурса красоты.	не говорить она королева конкурс красота
Это было очень давно.	это очень давно
Сандра, у тебя есть карьера. Терять красоту тяжелее, ведь больше ничего нет.	сандра карьер терять красота тяжёлый нет
А твоя карьера?	а твой карьер
У меня всё хорошо. Ты же знаешь.	у весь хорошо ты знаешь
