cleaned_text	lemm_text
и вести, хоть ты тресни, но долг исполни свой.	вести треснуть долг исполнить свой
Так кричать ли, там ли, здесь ли, на своем посту	так кричать ли ли ли свой пост
и вести, хоть ты тресни, но долг исполни свой.	вести треснуть долг исполнить свой
Чертов холод.	чертовый холод
Только Господу нашему Богу	только господь наш бог
могла прийти в голову мысль родиться в декабре.	мочь прийти голова мысль родиться декабрь
Да сэр, но это произошло значительно южнее.	да сэр это произойти значительно южный
А не переменить ли и нам климат, сэр?	а переменить мы климат сэр
О нет, нельзя!	о нет нельзя
Если лондонские воры исчезнут из Лондона	если лондонский вор исчезнуть лондон
хотя бы на месяц, здесь произойдет катастрофа.	хотя месяц произойти катастрофа
Нарушится равновесие, запаникует Скотланд Ярд,	нарушиться равновесие запаниковать скотланда ярд
оставшись не у дел.	остаться дело
Лондонцы успокоятся и начнут стремительно жиреть,	лондонец успокоиться начать стремительно жиреть
что очень плохо по причинам биологическим и социальным.	очень плохо причина биологический социальный
Поверьте, мы пульсирующее сердце Лондона.	поверьте пульсировать сердце лондон
И все-таки это не условия для человеческого существования.	и всетаки это условие человеческий существование
Прекрасный морозец, сэр!	прекрасный морозец сэр
Скажите, сколько стоит эта статуэтка?	сказать сколько стоить этот статуэтка
Десять фунтов, сэр.	десять фунт сэр
А можно что-нибудь такое же, но только чуть-чуть подешевле?	а чтонибыть такой же чутьчуть дешёвый
Для любимой женщины, сэр.	для любимый женщина сэр
Ой, чудо, какое!	ой чудо какой
Да, вот это. Для любимой женщины.	да это для любимый женщина
- А за это я вас буду охранять. - Охранять? От кого сэр?	а это быть охранять охранять от кто сэр
Да вы в старой, доброй Англии.	да старый добрый англия
Это там, в другом мире, на континенте, могут быть	это там друг мир континент мочь
неприятности, волнения, вулканы и землетрясения,	неприятность волнение вулкан землетрясение
революции.	революция
У нас это исключено. Никаких социальных проблем.	у это исключить никакой социальный проблема
Скорее рухнет мир, чем закатится солнце британской империи.	скорее рухнуть мир закатиться солнце британский империя
Вы правы.	вы правый
Нет сэр! С вас денег я не возьму.	нет сэр с деньга взять
Редко встретишь человека с такими глубокими убеждениями.	редко встретить человек такой глубокий убеждение
Поэтому я плачу по высшему разряду.	поэтому плач высокий разряд
Не забывайте. Вы живете в стране, где более 100 лет	не забывать вы жить страна 100 год
не был подкуплен ни один полицейский.	подкупить полицейский
- Да, вы правы. - Вы тоже правы.	да правый вы правый
Холмс, что вы посоветуете купить моей Глории?	холмс посоветовать купить мой глория
Я бы не хотел иметь врага в лице вашей невесты.	я хотеть иметь враг лицо ваш невеста
Вам не нравятся украшения?	вы нравиться украшение
Дорогой Ватсон, я могу предсказать смены правительств,	дорогой ватсон мочь предсказать смена правительство
земные, космические катастрофы, преступления века,	земной космический катастрофа преступление век
но я никогда не смог бы сказать,как отнесется женщина	смочь сказатькак отнестись женщина
даже к самому роскошному подарку.	самый роскошный подарок
Забавно...	забавно
Пользуясь своим дедуктивным методом я раскрыл десятки	пользоваться свой дедуктивный метод раскрыть десятка
сложнейших запутаннейших преступлений совершенных мужчинами.	сложный запутаннейший преступление совершенный мужчина
Да, но если к преступлению имела отношение хотя бы одна	да преступление иметь отношение хотя один
единственная женщина, я тут же превращался в заурядную ищейку	единственный женщина превращаться заурядный ищейка
из Скотланд Ярда, поскольку моя логика оказывалась бессильной.	скотланда ярд поскольку логика оказываться бессильный
Невероятно.	невероятно
Надеюсь, доктор, вы не станете писать об этом?	надеяться доктор стать писать это
Я постараюсь удержаться.	я постараться удержаться
Честно говоря, Ватсон, я не вижу здесь украшений достойных	честно говорить ватсон видеть украшение достойный
вашей будущей супруги.	ваш будущий супруга
Вы полагаете?	вы полагать
Во всем Лондоне это единственная женщина, к которой	в весь лондон это единственный женщина который
я питаю истинные симпатии.	питать истинный симпатия
- Благодарю Вас. Пойдемте в другой магазин.	благодарить вы пойти магазин
- Вы видите этого человека? - Какого сэр?	вы видеть человек какой сэр
Вон того, что повыше.	вон тот высокий
- О, да-да сэр. - Да сэр.	о дада сэр да сэр
- Запомните его мальчики. Где тут запомнишь сэр, далеко.	запомнить мальчик где запомнить сэр далеко
- Смотри. - О, сэр.	смотреть о сэр
Величайший детектив, Шерлок Холмс.	великий детектив шерлок холмс
Разгадал больше преступлений, чем у меня волос.	разгадать преступление волос
Полгода, полгода Скотланд Ярд шел по моим следам.	полгода полгода скотланда ярд идти мой след
А Холмс наколол меня за 3 часа	а холмс наколоть 3 час
и упрятал за решетку на 5 лет. Талант.	упрятать решётка 5 год талант
И все-таки, Холмс. Сколько я не писал о вас, до сих пор	и всетаки холмс сколько писать вы сей пора
не могу понять, как вам удается разгадывать столь	мочь понять удаваться разгадывать столь
запутанные преступления?	запутанный преступление
Внимание к мелочам. Вы знаете, однажды какой-то писатель	внимание мелочь вы знаете однажды какойтый писатель
сказал, дайте мне чернильницу...	сказать дать чернильница
Нет, это не я, это кто-то другой.	нет это я это ктоть другой
Ну, в общем, дайте мне чернильницу и я напишу рассказ.	ну общий дать чернильница написать рассказ
Так вот, дайте мне чернильницу. Я вам расскажу, кто ее	так вот дать чернильница я рассказать
изготовил, где, когда, сколько людей было ею убито,	изготовить где когда сколько человек она убито
если она достаточно увесиста.	достаточно увесистый
- Но шеф, что с ним за мешок? - Ой, доктор Ватсон, писатель.	но шеф мешок ой доктор ватсон писатель
Интереса не представляет, правда два раза писал и обо мне.	интерес представлять правда раз писать о я
Три сэр. И между прочим читал весь мир.	три сэр и прочить читать весь мир
Видите? Я созидаю славу Англии. Да... Были времена...	видеть я созидать слава англия да быть время
А теперь? Хоть бы одно завалящее преступление века.	а теперь хоть один завалящий преступление век
С каждым годом мельчаем.	с каждый год мельчать
Да-да, это были те времена, когда все великие люди Англии	дада это тот время великое человек англия
были еще маленькими. А великим был один Шерлок Холмс.	маленький а великое шерлок холмс
С наступающим рождеством, сэр.	с наступать рождество сэр
Да, дорогой.	да дорогой
С рождеством, дорогая.	с рождество дорогой
С праздником, милый.	с праздник милый
Прекрасная погода, не правда ли?	прекрасный погода правда ли
Что, не нравится?	что нравиться
Катарина, это лучшее из того, что там было.	катарин это хороший тот быть
Из самых недорогих.	из самый недорогой
Катарина, вот когда я стану миллионером...	катарин стать миллионер
Не обольщайся, дорогой.	не обольщаться дорогой
Что поделаешь дорогая, каждый должен довольствоваться	что поделать дорогой каждый должный довольствоваться
той судьбой, которая выпала на его долю,	тот судьба который выпасть доля
иначе он будет страдать бессонницей.	иначе страдать бессонница
И это говорит мужчина!	и это говорить мужчина
Катарина, я решил сделать тебе предложение.	катарин решить сделать ты предложение
Выходи за меня замуж.	выходить замуж
Будь, будь моей женой!	быть быть мой жена
Но Джеймс,	но джеймс
я не привыкла выходить замуж, за первого встречного.	привыкнуть выходить замуж первое встречный
Первого встречного... Катарина, мы работаем с тобой	первое встречный катарин работать ты
2 месяца рука об руку, можно сказать я...	2 месяц рука рука сказать я
Для супружества этого не достаточно.	для супружество достаточно
Я должна тебя испытать.	я должный испытать
Катарина, с удовольствием.	катарин удовольствие
Ты должен совершить что-нибудь романтическое.	ты должный совершить чтонибыть романтический
Джеймс, ты можешь стать сказочно богатым.	джеймс мочь стать сказочно богатый
Потом мы уедем далеко-далеко, куда-нибудь в Канаду,	потом уехать далекодалеко куданибудь канада
в Австралию. Купим фабрику, лавку или тюрьму.	австралия купить фабрика лавка тюрьма
Тюрьму?! Почему тюрьму?	тюрьма почему тюрьма
Ну какая разница, главное открыть свое дело.	ну разница главный открыть свой дело
Главное стать независимыми.	главный стать независимый
Джеймс, у графини есть драгоценный камень	джеймс графиня драгоценный камень
голубой карбункул. Это бесценный совершенный камень,	голуба карбункул это бесценный совершенный камень
никто не знает сколько он стоит.	никто знать сколько стоить
Ты должен его похитить! Я все обдумала, Джеймс.	ты должный похитить я обдумать джеймс
Это не красиво, Катарина.	это красиво катарин
Джеймс, богачи грабят других, почему бы нам у них не взять.	джеймс богач грабить другой почему мы взять
Нужно выяснить кто у нас может купить этот камень.	нужно выяснить купить камень
Не везти же его в Австралию.	не везти австралия
Не теряй времени, сейчас управимся, графиня не скоро	не терять время управиться графиня скоро
хватится. Лучшего времени у нас не будет, Джеймс.	хватиться хороший время быть джеймс
Не могу, Катарина. Не могу, меня надо вдохновить.	не мочь катарин не мочь вдохновить
Нет, Джеймс. Только тогда, когда камень будет наш,	нет джеймс только тогда камень наш
я стану твоей. Только тогда.	стать твой только тогда
Джеймс, у нас будет много ребятишек, полная комната.	джеймс ребятишки полный комната
Джеймс, ну?	джеймс ну
Хорошо Катарина, ради детей, ты будешь моей женой?	хорошо катарин ради ребёнок быть мой жена
Ну о чем речь?	ну речь
Ради детей...	ради ребёнок
Да, дорогой.	да дорогой
С рождеством, дорогая.	с рождество дорогой
Неужели это мне, дорогой.	неужели это я дорогой
Я представляю сколько это стоит.	я представлять сколько это стоить
Не будем об этом.	не быть это
Торопись, Джеймс. Необходимо найти людей,	торопиться джеймс необходимый найти человек
которые научат тебя как украсть камень.	который научить украсть камень
О, кажется вы потеряли сэр.	о кажется потерять сэр
Возьмите, его себе.	взять себя
Зачем? Нам чужого не нужно.	зачем мы чужое нужно
Я дам вам больше.	я дать большой
Поймите меня правильно, я ищу вас весь день.	понять правильно искать весь день
Меня?	я
Я вам скажу одно сэр, мой потолок фунты.	я сказать один сэр потолок фунт
Если беру больше, то оставляю сдачи.	если брать большой оставлять сдача
А вот подайте дядюшке Бобу фунт, и дядюшка все скажет	а подать дядюшка боб фунт дядюшка сказать
куда вам надо. - Куда мне надо?	надо куда надо
Туда, к Темзе. Спросите кровавого Сэма, скажите вас	туда темза спросить кровавый сэм сказать
послал вонючка Боб. Кровавый поможет.	послать вонючка боб кровавый помочь
Спасибо, Боб.	спасибо боб
- Сэр, сэр... - Ну что еще?	сэр сэр ну ещё
Прекрасная погода, сэр.	прекрасный погода сэр
Вонючка Боб. Что хочет от меня сей джентльмен?	вонючка боб что хотеть сеять джентльмен
Я хотел... Он хотел, чтобы вы объяснили мне, как украсть	я хотеть он хотеть объяснить я украсть
и продать бриллиант необыкновенной величины.	продать бриллиант необыкновенный величина
Ну и дурак ваш вонючка Боб, он же знает, что эти дела	ну дурак ваш вонючка боб знать дело
не по мне. Пришить кого-нибудь - пожалуйста, и стоит,	я пришить когонибудь пожалуйста стоить
кстати, гораздо дешевле и нервы не портишь.	кстати гораздо дешёвый нерв портить
Если кто жить вам мешает, это ко мне. Цена по таксе.	если жить мешать это к я цена такса
Такса 5 фунтов.	такса 5 фунт
- Я хотел... - Я же сказал, пять.	я хотеть я сказать пять
Нет, хотел только спросить, к кому мне обратиться?	нет хотеть спросить кома обратиться
- Пять. - Да, но это только вопрос.	пять да это вопрос
Все равно. Это ведь услуга, не так ли?	весь равно это услуга ли
А за любую услугу у меня есть твердая такса. Пять.	а любой услуга твёрдый такса пять
Какие университеты кончали, юноша?	какой университет кончать юноша
Курсы лакеев, сэр.	курс лакей сэр
ОКей. Ну и ширма. Кто был профессором?	окей ну ширма кто профессор
Мистер Эрл Хопкинс, сэр.	мистер эрл хопкинс сэр
"А, хозяин гостиницы ""Атлантика"". Отличный,"	а хозяин гостиница атлантика отличный
высококвалифицированный вор. Надеюсь, он вас обучил	высококвалифицированный вор надеяться обучить
своему излюбленному приему краже лопатника из скулы	свой излюбить приём кража лопатник скула
петуха под легким наркозом.	петух лёгкое наркоз
Да, сэр.	да сэр
- А где мы? - Не понял.	а мы не понять
Что над нами?	что мы
Конечно Сити.	конечно сити
- А куда мы? - Вы же просились на дно Лондона.	а мы вы проситься дно лондон
Вот и падайте.	вот падать
- Туда? - Туда, туда, смелее, горячо.	туда туда туда смелый горячо
- Прекрасная погода сэр. - Правда?	прекрасный погода сэр правда
Не сломите себе шею. Джентльмены черном ходом кости.	не сломить шея джентльмен чёрный ход костя
Морячок, не примите его за корову в сюртуке. Это гость.	морячок принять корова сюртук это гость
Ах, обхохочешься.	ах обхохотаться
Прекрасная погода, не правда ли?	прекрасный погода правда ли
- Допустим. - Добрый день.	допустить добрый день
Мне необходимо видеть сэра Малдолея.	я необходимый видеть сэр малдолей
Понятно. Он вам назначал?	понятно он назначать
Нет. Но у меня есть рекомендации.	нет но рекомендация
От принца, графа, сэра-пера, барона, чертовой матери,	от принц граф сэраперо барон чертовый матерь
кровавого Сэма и, этого, вонючки Боба.	кровавый сэм и это вонючка боб
Соблаговолите поднять руки.	соблаговолить поднять рука
Чистенький.	чистенький
Изложите суть дела на бумаге.	изложить быть дело бумага
А если дело не покажется достойным внимания шефа...	а дело показаться достойный внимание шеф
Джимми!	джимми
...вами займутся другие господа.	вы заняться другой господин
Голубой карбункул графини Маркар. Есть возможность	голуба карбункул графиня маркара есть возможность
украсть на паях. Джеймс.	украсть пай джеймс
Голубой карбункул графини Маркар? Тихо!	голуба карбункул графиня маркара тихо
Жирненький ломоть, доложу я тебе.	жирненький ломоть доложить ты
На эти деньги можно завязать тебе и мне, и им.	на деньга завязать ты я имя
Впрочем, они не завяжут. Голубой карбункул...	впрочем завязать голуба карбункул
Это моя пенсия малыш, это моя обеспеченная старость.	это пенсия малыш это обеспечить старость
Да... Рождественский подарок.	да рождественский подарок
Ступай. Проведи с ним подробный инструктаж:	ступать провести подробный инструктаж
как ни завалиться, как обеспечить алиби.	завалиться обеспечить алиби
Для аналогии вспомни дело лорда Пита Хинговича 1916 года	для аналогия вспомнить дело лорд пить хинг 1916 год
и посмотри материалы. Ступай.	посмотреть материал ступать
Принесет камушек - дашь ему 5 тысяч.	принести камушек дать 5 тысяча
С него хватит. А нам остальное. Понял? Вперед.	с хватить а мы остальной понять вперёд
Хочешь?	хотеть
Джеймс. Графиня просит ананас.	джеймс графиня просить ананас
А? Сейчас.	а сейчас
Катарина.	катарин
Принесите мне все газеты, в которых пишут о скачках.	принести газета который писать скачка
Слушаюсь, мэм.	слушаться мэм
Такие дела, мэм.	такой дело мэм
О, извините меня мэм, я ошибся номером.	о извинить мэм ошибиться номер
Черт тебя побери.	черта побрать
Бриллиант.	бриллиант
Дорог не камень, дорога память.	дорога камень дорога память
Мне сразу показался подозрительным этот слесарь.	я сразу показаться подозрительный слесарить
Он делал вид, что его интересует только работа.	он делать вид интересовать работа
Вот здесь нет ни драгоценностей, ни женщин.	вот драгоценность женщина
Скажите инспектор, как объяснить что в нашей	сказать инспектор объяснить наш
процветающей империи,	процветать империя
где фунт стоит прочнее, чем собор святого Павла,	фунт стоить прочный собор святой павел
случаются столь невероятные инциденты.	случаться столь невероятный инцидент
Истинный англичанин, джентльмент,	истинный англичанин джентльмент
красть бриллиант не станет.	красть бриллиант стать
Убить, пожалуйста.	убить пожалуйста
Но красть, тем более у женщины...	но красть женщина
У меня ощущение, что бриллиант у меня в руках,	у ощущение бриллиант рука
а интуиция меня никогда не подводила.	интуиция подводить
Осторожно, не разбейте.	осторожно разбить
Ничего, найдем. Найдем.	ничто найти найти
Пресса, свежая пресса.	пресс свежий пресс
Пожалуйста кража, где же, куда же смотрит Скотланд Ярд.	пожалуйста кража же смотреть скотланда ярд
Пресса, свежая пресса.	пресс свежий пресс
Вчера миллион, сегодня два, а завтра миллиард.	вчера миллион сегодня два завтра миллиард
Без честного имущества украдены могущество.	без честной имущество украсть могущество
Какой скандал в стране развал.	какой скандал страна развал
- Где выход? - Где бриллиант?	где выход где бриллиант
- Пресса! - Кража века!	пресс кража век
- Украден Голубой карбункул! - Подозревается слесарь Жандарнер!	украсть голуба карбункул подозреваться слесарить жандарнер
- Скотланд Ярд идет по следу соучастников.	скотланда ярд идти след соучастник
Арестован слесарь Горнер.	арестовать слесарить горнер
Графиня Маркар предлагает 1000 фунтов тому,	графиня маркара предлагать 1000 фунт тот
кто найдет бриллиант...	найти бриллиант
1000 фунтов... Тысячу...	1000 фунт тысяча
Пресса. Свежая пресса.	пресс свежий пресс
Держи вора! Давно пора! Погода без перемен.	держать вор давно пора погода перемена
Пресса. Свежая пресса.	пресс свежий пресс
Графиня в печали, камень украли, и ничего взамен.	графиня печаль камень украсть взамен
Давно пора издать приказ не огорчать имущий класс.	давно пора издать приказ огорчать имущий класс
Давно пора, гип-гип-ура.	давно пора гипгипур
Лейдис энд джентльменс.	лейдис энд джентльменс
Ватсон, что вы думаете об этом деле.	ватсон думать дело
Думаю, что Горнер здесь ни... причем.	думать горнер ни причём
А кто же?	а же
Но есть одна догадка. Но пока нет доказательств.	но один догадка но пока доказательство
Я ведь хорошо знаю жестокий обычай индийских	я знать жестокий обычай индийский
религиозных сект.	религиозный секта
Если индусы считают этот камень священным, они пойдут	если индус считать камень священный пойти
на все, лишь бы вернуть бриллиант на родину.	весь лишь вернуть бриллиант родина
Новая версия похищения карбункула.	новый версия похищение карбункул
Полиция ведет допрос артистов индийского цирка.	полиция вести допрос артист индийский цирк
По-моему, тот редкий случай, когда полиция напала на верный след.	помоему редкий случай полиция напасть верный след
Вы уверены?	вы уверить
Конечно, ведь и мне пришла в голову эта мысль.	конечно пришлый голова этот мысль
А теперь и графиня вспомнила некоторые странности...	а графиня вспомнить некоторый странность
Это Ватсон и вам и графине	это ватсон графин
вредно так много читать детективов.	вредный читать детектив
Джеймс, Горнер арестован. Действуй, дорогой.	джеймс горнер арестовать действовать дорогой
Катарина, я попадусь...	катарин попасться
Спокойно, Джеймс.	спокойно джеймс
Спокойно.	спокойно
Стойте.	стоять
Ко мне.	к я
Он... он, слабоумный.	он он слабоумный
Пожалуйста, руки.	пожалуйста рука
Осторожно.	осторожно
Карманы	карман
- Дайте я подержу. - Нет-нет-нет, зачем.	дать подержать нетнетнуть зачем
- Что-то там у вас... - Где? Тьфу ты.	чтоть вы где тьфу ты
Там.	там
Грипп, гонгконский. Гонгконский.	грипп гонгконский гонгконский
Все ко мне, надеть маски. Проводить больного домой.	весь к я надеть маска проводить больной домой
- Гонгконский... - Идите!	гонгконский идти
Господа, господа. Благодарю вас, теперь я сам.	господин господин благодарить вы сам
Благодарю, благодарю вас.	благодарить благодарить вы
А... Да это Джеймс пожаловал, а мы тебе гуся откормили.	а да это джеймс пожаловать ты гусь откормить
Иду, иду доченька. Заходи Джеймс.	идти идти доченька заходить джеймс
Джеймс, что ты делаешь?	джеймс делать
Ты же сказала, что приготовила мне гуся, вот я	ты сказать приготовить гусь
высматривал, который пожирнее.	высматривать который жирный
Но мы же оставили для тебя гуся,	но оставить гусь
мы так и зовем его Джеймсом.	звать джеймс
Сколько их у тебя?	сколько ты
Один для тебя, два для нас, и три держим на продажу.	один ты мы держать продажа
Мэги, если тебе все равно, я хотел бы взять того гуся,	мэг ты равно хотеть взять гусь
которого сам выберу.	который выбрать
Но мы же оставили для тебя самого жирного.	но оставить самый жирный
Мэги! Я хочу взять именно этого гуся. Вот тот.	мэг я хотеть взять именно гусь вот тот
В середине стада. Мы с ним уже познакомились.	в середина стадо мы познакомиться
Он такой славный с полосатым хвостиком.	он славный полосатый хвостик
Дело твое.	дело твой
Ой мама, зачем вы принесли гуся в...	ой мама принести гусь в
Шеф, шеф, скажите им, чтобы они унесли.	шеф шеф сказать имя унести
Успокойся, успокойся мой мальчик.	успокоиться успокоиться мальчик
Дядя, видимо знает, что он делает.	дядя видимо знать делать
Это очень мило с вашей стороны мистер Райдер,	это очень мило ваш сторона мистер райдер
что вы решили... что вы решили подарить мне	решить решить подарить
рождественного гуся, но где камень?	рождественный гусь камень
Деньги. Сначала обещанные деньги, сэр.	деньга сначала обещать деньга сэр
У! Мама! Заберите у меня этого гуся, я боюсь. Мама...	у мама забрать гусь бояться мама
Возьмите кто-нибудь...	взять ктонибыть
Ну... Бриллиант.	ну бриллиант
Здесь.	здесь
Молодец. Умница. Какая фантазия.	молодец умница какой фантазия
Учитесь олухи. Приступай.	учиться олух приступать
Мистер Райд, вы не хотите продолжить наше содружество...	мистер райд хотеть продолжить наш содружество
Н- нет, сожалею, нет сэр.	наш нет сожалеть сэр
Я честный человек, сэр.	я честный человек сэр
Это больше никогда не повторится, сэр.	это повториться сэр
Мама, ой кровь... Я боюсь крови... Маа...	мама ой кровь я бояться кровь маа
Мама! Тьфу, шеф. А камня в нем нет.	мама тьфу шеф а камень немой нет
Что за черт?	что черта
Где, бриллиант индийский?... Где?	где бриллиант индийский где
Там. Я же сказал, там.	там я сказать там
Там? Давай его сюда.	там давать сюда
За что?! Нет... Я сказал правду...	за что нет я сказать правда
Катарина...	катарин
А, ах ты ворюга!	а ах ворюга
Где Джеймс? Джеймс!	где джеймс джеймс
- Джеймса нету, убежал. - Конечно убежал.	джеймс нету убежать конечно убежать
Сюда в лифт, на предельной скорости.	сюда лифт предельный скорость
Джеймс, кто тебя так?	джеймс так
- Где гуси, Меги? - У торговца.	где гусь мег у торговец
Какого торговца?	какой торговец
У Брекен Риджа на Колонгардонском рынке.	у брекен ридж колонгардонский рынок
Брекен Ридж...	брекен ридж
- Меги! - Что?	мег что
Не торопись с ответом, подумай сестренка, сколько	не торопиться ответ подумать сестрёнка сколько
у тебя было гусей с полосатым хвостиком.	гусь полосатый хвостик
- Гусей? - Ну подумай, не торопись.	гусь ну подумать торопиться
Сколько было...	сколько быть
Что тут думать, их было два.	что думать два
- Как продали?! - Так, продали!	как продать так продать
- Кому?! - Весь Лондон покупает у Брекен Риджа.	кома весь лондон покупать брекен ридж
Катарина, я не...	катарин не
Ничтожество.	ничтожество
Ничего, что дождик с ветром за окном,	ничто дождик ветер окно
И луны не видно в поднебесье.	и луна видно поднебесье
В эту ночь приходит праздник в каждый дом,	в ночь приходить праздник каждый дом
В эту ночь тепло нам вместе.	в ночь тепло мы вместе
Дай руку старый друг.	дать рука старый друг
Наш славный запевала.	наш славный запевать
Спой песню, старый друг.	спеть песня старый друг
Спой нам как бывало.	спеть мы бывать
Ну-ка разольем по кружкам добрый ром.	нук разлить кружка добрый ром
Выпьем за любимых и продолжим.	выпить любимый продолжить
Одинокий путник, ты не одинок.	одинокий путник одинокий
За тебя мы выпьем тоже.	за выпить тоже
Дай руку старый друг.	дать рука старый друг
Наш славный запевала.	наш славный запевать
Спой песню, старый друг.	спеть песня старый друг
Спой нам как бывало.	спеть мы бывать
Мистер Холмс, может надо помочь?	мистер холмс помочь
Ничего страшного, скорее всего дело кончится потерей	ничто страшный скорее дело кончиться потеря
четвертого зуба верхней челюсти. А через 20 секунд	четыре зуб верхний челюсть а 20 секунда
появится ваш супруг мистер Петерсон, он поможет.	появиться ваш супруг мистер петерсон помочь
Так что нечего зря нам спускаться с бельэтажа.	так нечего зря мы спускаться бельэтаж
Поздравляю Петерсон, вам следует почаще совершать	поздравлять петерсон следовать частый совершать
прогулки по утреннему Лондону.	прогулка утренний лондон
Но, на лапке гуся карточка. Мистер Генри Беккер.	но лапка гусь карточка мистер генри беккер
В Лондоне тысяча Беккеров,	в лондон тысяча беккер
из них несколько сот с именем Генри.	несколько соты имя генри
- Да? - Да, так что приятного	да да приятный
аппетита мистер Петерсон.	аппетит мистер петерсон
Шерлок Холмс. Великий Шерлок Холмс.	шерлок холмс великий шерлок холмс
Удивительный, непостижимый человек.	удивительный непостижимый человек
Ни один из его современников не смог бы проследить ход	ни современник смочь проследить ход
его мыслей. А его приятели по следствию стараются	мысль а приятель следствие стараться
объяснить некоторые из его поступков именно с позиции	объяснить некоторый поступок именно позиция
среднего человека.	среднее человек
А как же иначе? Скажу вам по секрету. Метод Холмс	а иначе сказать секрет метод холмс
намного шире и гениальнее описанного мною.	намного шире гениальный описать я
Но, к сожалению, я его не понимаю.	но сожаление понимать
И прошу прощения, что судить о Холмсе, знать о Холмсе	и просить прощение судить холмс знать холмс
вам придется с моих слов. Но рядом с ним никого больше нет.	прийтись мой слово но ряд никто нет
Так что, извините, выбирать вам не из чего.	так что извинить выбирать что
Вы очень вовремя Ватсон.	вы очень вовремя ватсон
У меня сегодня такое предчувствие, что мы с вами	у сегодня такой предчувствие вы
станем свидетелями удивительнейших событий.	стать свидетель удивительный событие
- Каких же? - Моя фамилия Холмс, а не Господь Бог.	какой же мой фамилия холмс господь бог
Иначе, сегодня был бы день моего рождения.	иначе сегодня день мой рождение
А читали? Верено достиг на своем автомобиле	а читать верено достигнуть свой автомобиль
бешенной скорости. 32 км/ч.	бешенной скорость 32 кмч
Да. Да? О, невозможно поверить.	да да о невозможно поверить
Холмс слушает.	холмс слушать
Убийство? Обращайтесь в Скотланд Ярд.	убийство обращаться скотланда ярд
Жизнь однообразна и скучна, и только преступления делают	жизнь однообразный скучный преступление делать
ее красочно интересной.	красочно интересный
Холмс слушает!	холмс слушать
Вы ошиблись номером.	вы ошибиться номер
Проклятье! В Лондоне не более 30 абонентов, и все-таки	проклятие в лондон 30 абонент всетаки
кто-то умудряется ошибиться номером.	ктоть умудряться ошибиться номер
Вам бы жениться, Холмс.	вы жениться холмс
Во всем Лондоне, только одна интересная женщина,	в весь лондон один интересный женщина
но вы Ватсон умудрились ее захватить.	ватсон умудриться захватить
Н- да, не опасайтесь, я убежденный холостяк.	наш да опасаться убедить холостяк
- Мистер Холмс. - Что?	мистер холмс что
Г- гусь, я говорю гусь-то...	год гусь говорить гусьто
Ожил и вылетел в окно?	ожить вылететь окно
Вы только посмотрите, что у него жена нашла в зобу.	вы посмотреть жена найти зоб
Вот что я ждал все утро.	вот ждать утро
Петерсон, надеюсь, вы понимаете, что вы нашли?	петерсон надеяться понимать найти
Мне кажется это бриллиант...	я кажется это бриллиант
Правильно, а что же это за бриллиант?	правильно это бриллиант
Неужели это голубой карбункул графини Маркан?	неужели это голуба карбункул графиня маркан
Совершенно правильно. Камень единственный в своем роде.	совершенно правильно камень единственный свой род
