cleaned_text	lemm_text
к куче шимпанзе, которые неделю ничего не ели.	куча шимпанзе который неделя ничто
И ты орешь и бегаешь в ужасе,	орать бегать ужас
а аудитория в студии	аудитория студия
смотрит и смеется над тобой.	смотреть смеяться
Звучит ужасно.	звучать ужасно
Знаешь, один раз я был на ТВ.	знать тв
Для IBM?	ibm
Нет.	
Мне было 11… парад на День благодарения.	11 … парад день благодарение
Я был пилигримом, на другом ребенке были надеты	пилигрим ребенок надевать
коричневые колготки его мамы и картонные перья,	коричневый колготки мама картонный перо
и мы гонялись друг за другом на плоту и чуть не упали.	гоняться друг друг плот упасть
Ты можешь… Одну секунду, секунду.	мочь … секунда секунда
Алло?	але
- Алло? - Привет.	але привет
Я была на ТВ, когда была маленькой.	тв маленький
“Доброе утро, Даллас”.	“ добрый утро даллас ”
Разоблачение трудных подростков?	разоблачение трудный подросток
Нет.	
Я выиграла конкурс красоты.	выигрывать конкурс красота
Ты…	…
Ты что?	
Да.	
Маленькая Мисс Совершенство, 1970.	маленький мисс совершенство 1970
Моя мама записала меня на конкурс	мама записывать конкурс
после смерти моего отца.	смерть отец
Кажется, она думала, что это отвлечет меня,	кажется думать это отвлекать
или мы сблизимся или что-то вроде того.	сближаться что-то вроде
И ты победила.	побеждать
В тот раз? Нет. Нет, я проиграла.	проигрывать
Но она продолжала записывать меня.	продолжать записывать
Я говорила, что ненавижу это, но она… не слушала.	говорить ненавидеть это … слушать
Все было так плохо?	плохой
Что, кучка восьмилеток отбеливающих зубы	кучка восьмилетка отбеливающий зуб
и выставленных в рейтинге по внешнему виду?	выставлять рейтинг внешний вид
Да, все было плохо.	весь плохо
Значит ты отбеливала зубы.	значит отбеливать зуб
О боже.	боже
У нее была целая коробка хитростей.	целый коробка хитрость
Клейкий спрей… чтобы купальный костюм держался на месте.	клейкий спрей … купальный костюм держаться место
Крем от геморроя.	крем геморрой
- Крем от геморроя? - Да.	крем геморрой
Да, потому что я много плакала. Перед соревнованиями.	плакать соревнование
Я не хотела находиться там.	хотеть находиться
Мне просто хотелось домой, и я начинала плакать и плакать.	просто хотеться домой начинать плакать плакать
А из-за этого сильно опухаешь.	из-за это сильно опухать
Моя мама узнала, что	мама узнавать
если намазать крем от геморроя вокруг глаз,	намазывать крем геморрой вокруг глаз
это убирает припухлость.	это убирать припухлость
Чтобы я снова могла быть нормальной, выйти на сцену,	снова мочь нормальный выходить сцена
и встать в позу “Хорошенькие ножки”.	вставать поза  “ хорошенький ножка ”
Одна нога вперед, другая назад,	нога вперед назад
рука под грудью,	рука грудь
широкая глупая улыбка на лице.	широкий глупый улыбка лицо
И… я проигрывала.	… проигрывать
Пока не выиграла.	пока выигрывать
Да.	
Маленькая Мисс Совершенство, 1970.	маленький мисс совершенство 1970
Избавилась ото всех недостатков.	избавляться ото весь недостаток
Секунду.	секунда
Мисс Хоу?	мисс хоу
Гавин Грин из Atari пытается дозвониться до вас.	гавин грин atari пытаться дозваниваться
Спасибо.	спасибо
А есть Принцесса из Беверли-Хиллз?	принцесса беверли хиллзать
Глупо ли получить отстранение за пропуск уроков?	глупо получать отстранение пропуск урок
Да. Понятно?	понятно
Но мы здесь не для того, чтобы спорить об этом.	спорить это
Хорошо? Слушай, я знаю, каково это -	слушать знать каков это
иметь старшего брата или сестру, которые требуют много внимания.	иметь старший брат сестра который требовать внимание
Твой дядя Генри? Полный балбес.	твой дядя генри полный балбес
Вечно попадает в крупные неприятности.	вечно попадать крупный неприятность
И… И я как бы оставался незамеченным.	… оставаться незамеченный
Послушай, Хейли…	послушать хейль …
если хочешь выпустить пар - отлично,	хотеть выпускать пар отлично
просто не надо делать глупостей.	просто делать глупость
Знаешь, это не ты.	знать это
Ты… ты… ты… Ты умная, понимаешь?	… … … умный понимать
Ты… ты - наша скала…	… наш скала …
О, милая, жучок?	милый жучок
Нет. Прости.	прощать
- Послушай… - Я не…	послушать … …
Нет, прости. Послушай, это…	прощать послушать это …
Послушай, это… это просто мелочи.	послушать это … это простой мелочь
Я… я… я… я даже не сержусь.	… … … сердиться
Это…	это …
О, милая…	милый …
Шеп, я… я как бы занят.	шеп … занятый
Привет, малыш!	привет малыш
Ладно, послушай, я расстроил тебя?	ладно послушать расстраивать
Я что-то сказал или…	что-то сказать …
Нет, я…	…
- О, милая… - Ты там нужен, Гордон.	милый … нужный гордон
- Шеп, что надо? - Ты там нужен.	шеп нужный
Ладно, я буду через несколько минут, хорошо?	ладно несколько минута
Конечно.	
- О, жучок. - Мы всем займемся.	жучок весь заниматься
- Нет. - Наверное, справимся.	наверное справляться
Вместо логина пользователи получают сигналы “занято”,	"вместо логин пользователь получать сигнал  “ занимать ”,
"
количество звонков в службу поддержки взлетело.	количество звонок служба поддержка взлетать
Пропускная способность еле-еле.	пропускной способность еле-еле
Пока что это не крах размеров Чернобыля,	пока это крах размер чернобыль
- но точно сравним с Три-Майл-Адленд [АЭС США]. - Стой, стой, стой.	точно сравнимый майл адленд аэс сша стоять стоять стоять
Все из-за модели фиксированной оплаты?	из-за модель фиксированный оплата
Я хочу сказать, люди и вправду проводят	хотеть сказать человек вправду проводить
настолько больше времени онлайн?	настолько время онлайн
Теперь многие просто оставляют	многие просто оставлять
компьютеры подключенными весь день.	компьютер подключать весь день
Эй, жучок, не подождешь в моем офисе?	эй жучок подождать офис
У нас три десятка пользователей,	десяток пользователь
которые в сети больше 24 часов.	который сеть 24 час
Так отруби их.	отруби
Для этого нам придется написать новый код,	это приходиться написать новый код
а затем попросить всех скачать патч.	затем попросить скачать патч
Да. Нам нужна бОльшая номерная емкость от MCI.	нужный большой номерной емкость mci
Соедини… Соедини меня с Джоном Волпи.	соединять … соединять джон волпить
Пытались. Не можем дозвониться.	пытаться мочь дозваниваться
Хорошо, соедини с Аланом, или Дейвом,	соединять алан дейв
или тем парнем Бобби Собрато.	парень бобби собрато
И их мы тоже пробовали.	пробовать
Мы ни до кого не можем дозвониться в MCI.	мочь дозваниваться mci
Где Джо?	джо
Он не приходил. Ему тоже звонили.	приходить звонить
Все время выходит автоответчик.	весь время выходить автоответчик
Слушайте, просто…	слушать просто …
Шеп, мы должны быстро исправить это, понятно?	шеп должный быстро исправлять это понятный
AOL дышит нам в задницу, знаешь ли.	aol дышать задница знать
И если мы не дадим нашим клиентам то, что им нужно,	давать наш клиент нужно
они пойдут в другое место.	пойти место
Ты знаешь, как работать с Excel?	знать работать excel
Да.	
Что ж…	…
ты могла бы составить для меня таблицу?	мочь составлять таблица
Это очень важно.	это очень важный
Хорошо.	
В верхнем ящике есть четвертаки,	верхний ящик четвертак
если тебе что-нибудь нужно из автомата.	что-нибудь нужно автомат
Хорошо? Я скоро вернусь.	скоро вернуться
Это не похоже на Хейли.	это похожий хейль
Я была уверена, что в школе ее перепутали с Джоани.	уверять школа перепутывать джоань
Да, нет, я знаю.	знать
Говорю тебе, Донна, не знаю, что происходит.	говорить донна знать происходить
Она никогда не была плаксой.	плакса
Да, дело в том, что это был такой…	дело это …
такие… просто рыдания взахлеб.	… просто рыдание взахлеб
Словно пытаешься сдержаться, но не можешь,	словно пытаться сдерживаться мочь
и в конце концов, тебя уже просто всего колотит.	конец конец просто колотить
О, может, у нее просто критические дни.	мочь просто критический день
Нет, Донна, это не ПМС.	донна это пмс
Поверь мне, уж ПМС я знаю.	поверять пмс знать
Да, ты знаешь все о ПМС.	знать пмс
Слушай, хочешь, я с ней поговорю?	слушать хотеть поговорить
Нет.	
Нет, я… я справлюсь.	… справляться
Ладно, хорошо, удачи тебе.	ладно удача
Субботний полдень, кругом сплошной океан.	субботний полдень кругом сплошной океан
Донна, это было божественно прекрасно.	донна это божественно прекрасный
Так вот, прилег я вздремнуть,	прилегать вздремнуть
и мне приснился сон…	присниться сон …
… что я был этаким… таким большим, толстым...	… этакий … большой толстый ...
… лысым младенцем, бултыхающимся в животе морской коровы,	… лысый младенец бултыхаться живот морской корова
просто “Плюх, плюх”.	просто  “ плюха плюх ”
Но когда я проснулся,	просыпаться
Бог ты мой, лодку бросало и вертело,	бог лодка бросать вертеть
ее шатало, как пьяного ослика.	шатать пьяный ослик
Просто безумный шторм ниоткуда,	просто безумный шторм ниоткуда
черная стена преградила мне обратный путь к берегу.	черный стена преграждать обратный путь берег
Я пропал.	пропадать
Ну, думаю: ”Туши свет,	думать : ” туша свет
вечеринка окончена.” Тут я начал паниковать.	вечеринка оканчивать ”  начинать паниковать
Потом начал подавать сигнал S.O.B вместо S.O.S,	начинать подавать сигнал s o b вместо s o s
и тут примчались эти два умника.	примчаться умник
Невероятно.	невероятно
Видишь ли, у этих двоих был сделанный на заказ GPS-приемник.	видеть двое сделать заказ gps приемник
Вот тебе и Глобальная система позиционирования.	глобальный система позиционирование
Точно, Донна, да.	точно донна
Выяснилось, что Фред и Билл - инженеры.	выясняться фред билл инженер
Заработали для AMD кучу денег,	зарабатывать amd куча деньги
делая дорогое оборудования дешевле.	делать дорогой оборудование дешево
Неплохой набор умений. Точно.	неплохой набор умение точно
В общем, выпили мы пивка и разговорились.	общий выпивать пивко разговориться
И додумались вот до чего: что, если взять их идею	додумываться взять идея
и поднять ее на новый уровень?	подымать новый уровень
Сделать что-то, что парень вроде меня может взять прямо с прилавка?	сделать что-то парень вроде мочь взять прямо прилавок
А разве Garmin не делает именно это?	garmin делать именно это
Ну, да, но они и Magellan	magellan
господствуют на рынке,	господствовать рынок
и, Донна, они ж задрали цены до усрачки.	донна задирать цена усрачки
Мы говорим о том, чтобы сбить их ценовой ориентир,	говорить сбивать ценовой ориентир
существенно снизив цену.	существенно снижать цена
Это интересно.	это интересный
И, слушай, я… это потрясающая технология.	слушать … это потрясающий технология
Да, так и есть.	
Я подумаю об этом.	подумать это
- Фред… - Да.	фред …
- Билл… - Угу.	билл … угу
… приятно познакомиться.	… приятно познакомиться
- Рады встрече. - Взаимно.	рад встреча взаимно
- Да. - Спасибо.	спасибо
- О, да. - Большое спасибо.	большой спасибо
Спасибо, ребята. Здорово. Увидимся в холле.	спасибо ребята здорово увидеться холл
- О’кей. - Прекрасно.	’ кей прекрасно
Хорошо.	
Да, увидимся там.	увидеться
- Да. - Хорошо.	
- Здорово. - Ну…	здорово …
… хорошо.	…
Давай, скажи мне прямо.	давать сказать прямо
Мне нужно разобраться со своими ожиданиями.	нужно разбираться свой ожидание
Ну, что ж, это занятно.	это занятный
И чего ты от всего этого ждешь, Боз?	это ждать боз
В смысле, ты и впрямь хочешь быть управляющим стартапа?	смысл впрямь хотеть управляющий стартап
Я надеюсь на комиссионные посреднику, вроде того.	надеяться комиссионный посредник вроде
Мне нравится налаживать связи между людьми. И мне симпатичны эти ребята.	нравиться налаживать связь человек симпатичный ребята
И просто… я как раз потребитель такого рода вещей.	просто … потребитель род вещь
Понимаешь?	понимать
Кругом полно таких же просоленных морячков вроде меня.	кругом полно просолить морячок вроде
Хорошо, ладно. Я подумаю об этом.	ладно подумать это
Это отличная технология.	это отличный технология
Что ж, спасибо, что встретилась с нами.	спасибо встречаться
Спасибо. Замечательно.	спасибо замечательно
Да.	
Да.	
Тебе, мне и Диане надо бы поужинать вместе.	диана поужинать вместе
Как нибудь на днях.	день
Да, надо бы. Давай.	давать
Давай поужинаем.	давать поужинать
Хорошо.	
Так, я нашел:	находить
“И вдруг без всякой связи Дэвиду ясно представилась картина смерти:	“ всякий связь дэвид ясно представляться картина смерть
длинная узкая яма в земле,	длинный узкий яма земля
тебя в нее затягивает, и бледные лица наверху отдаляются, отдаляются…	затягивать бледный лицо наверху отдаляться отдаляться …
Ты рвешься к ним, но руки связаны.	рваться рука связанный
Лопаты кидают тебе в лицо комья земли.	лопата кидать лицо ком земля
Там ты и останешься во веки веков, будешь рваться вверх,	оставаться веко век рваться вверх
слепой, безгласный,	слепой безгласный
пройдёт сколько-то времени, и никто уже тебя не вспомнит,	проходить сколько-то время никто вспомнить
не позовет.	позвать
От движения горных пород твои пальцы начнут вытягиваться,	движение горный порода твой палец начинать вытягиваться
зубы широко раздвинутся	зуб широко раздвигаться
в огромной подземной гримасе,	огромный подземный гримаса
неразличимой в пластах мела.	неразличимый пласт мел
А Земля так и будет продолжать свой путь, погаснет Солнце,	земля продолжать свой путь погасать солнце
там, где когда-то сияли звезды,	когда-то сиять звезда
"навеки воцарится тьма."""	навеки воцаряться тьма
Боже…	боже …
Но это не конец истории.	это конец история
Этот пацан… его бабушка говорит ему	пацан … бабушка говорить
пойти пристрелить всех голубей в сарае.	пойти пристрелить весь голубь сарай
И это заставляет его задуматься о смерти,	это заставлять задумываться смерть
и у него случается кризис веры.	случаться кризис вера
И никто не утешит его.	никто утешать
Он… окружен этим неверием.	… окружать неверие
Это как заговор, и он только дорос до него.	это заговор дорастать
Но он все еще должен пристрелить этих голубей.	должный пристрелить голубь
И он это делает, просто расстреливает их.	это делать просто расстреливать
И он поднимает мертвого голубя и смотрит на него.	подымать мертвый голубь смотреть
И на самом деле он прекрасен.	самый дело прекрасный
И прямо там он решает,	прямо решать
что Бог, который дарует столько красоты	бог который даровать столько красота
такому бесполезному существу,	бесполезный существо
не может не позволить ему жить вечно.	мочь позволять жить вечно
Его вера восстановлена.	вера восстанавливать
Ты в это веришь?	это верить
Я просто… Я не знаю.	просто … знать
Наверное, я…	наверное …
Я надеюсь, что есть что-то гораздо большее.	надеяться что-то гораздо больший
Что?	
Просто странно. Я никогда не думала о тебе,	просто странно думать
как о парне, которому нужно “большее”.	парень который нужный  “ больший ”
Хорошо.	
Во что ты веришь?	верить
Ну…	…
В Японии я видела один храм.	япония видеть храм
И каждые 20 лет местные жители	каждый 20 год местный житель
сносят его, прямо до основания.	сносить прямо основание
А затем снова отстраивают	затем снова отстраивать
до первоначального вида.	первоначальный вид
И они делают это 1300 лет.	делать это 1300 год
В нем уже ничего нет от оригинала,	ничто оригинал
но он все еще выглядит так же, как в тот день, когда его построили.	выглядеть день построить
Это красиво.	это красивый
Ну, нет.	
Я хочу сказать, не думаю, что люди делают это	хотеть сказать думать человек делать это
по каким-то духовным причинам.	какой-то духовный причина
Я думаю, они делают это,	думать делать это
потому что их цепляет сам процесс, понимаешь?	цеплять процесс понимать
Выполнение действа - это все, что имеет значение.	выполнение действо это иметь значение
Вот что я думаю.	думать
Не знаю.	знать
В последнее время я пыталась найти в этом утешение.	последний время пытаться находить утешение
Как успехи?	успех
Не очень, Джо,	очень джо
но спасибо, что спросил.	спасибо спрашивать
Прости.	прощать
Это было… это было нечестно.	это … это нечестный
Да, нечестно.	нечестно
Слушай, мне 45 лет.	слушать 45 год
У меня нет семьи. Я работаю в подвале.	семья работать подвал
Не сказать, чтобы люди выстраивались в очередь за моим духовным руководством.	сказать человек выстраиваться очередь духовный руководство
Дело в этом?	дело это
Что?	
Ну, ты сказал, что у тебя нет семьи.	сказать семья
Ты же не хочешь семью, да?	хотеть семья
Мой отец умер прошлой весной.	отец умирать прошлый весна
Боже, Джо.	боже джо
Мне жаль.	жаль
Да.	
Ты сама знаешь, каково это, но…	знать каково это …
Ты просто начинаешь обо всем задумываться.	просто начинать обо задумываться
И когда мне было… когда мне было 15,	… 15
я дал себе слово, что у меня никогда не будет детей.	давать слово ребенок
Все из-за него.	из-за
Он был просто… огромным	просто … огромный
и внушительным.	внушительный
Ты же знаешь, что ты огромный и внушительный, да?	знать огромный внушительный
Он заставлял меня чувствовать себя маленьким.	заставлять чувствовать маленький
Словно я был…	словно …
меньше, чем ничто.	мало ничто
И я не хотел рисковать сделать тоже самое с ребенком.	хотеть рисковать сделать самый ребенок
А потом он умер.	умирать
И… и я стою на его похоронах.	… стоять похороны
И почти никого больше нет.	никто
И внезапно он стал маленьким.	внезапно становиться маленький
И это заставило тебя захотеть иметь семью?	это заставлять захотеть иметь семья
Это заставило меня понять, что мы разные люди…	это заставлять понимать разный человек …
и…	…
может быть, у меня получилось бы лучше.	мочь получаться
Ты когда-нибудь думала о детях?	когда-нибудь думать ребенок
Да.	
Однажды я просто вывалила это на Тома.	однажды просто вывалить это тома
Даже не подумала об этом.	подумать это
Просто “давай заведем семью”.	просто  “ давать заводить семья ”
Говорить такую глупость,	говорить глупость
если ты не готова, чтобы тебя восприняли всерьез.	готовый воспринимать всерьез
А он воспринял.	воспринимать
Я хочу сказать, он весь озарился.	хотеть сказать весь озаряться
Я никогда не видела никого счастливее.	видеть никто счастливый
И мы стали пытаться.	становиться пытаться
И не получилось.	получаться
И я вздохнула с облегчением.	вздыхать облегчение
Я была рада, что мать-природа приняла за меня решение,	рад мать природа принимать решение
которое мне не хватало духу принять самой.	который хватать дух принимать самый
И я поняла, что я просто шла до конца,	понимать просто идти конец
потому что не хотела снова его разочаровать.	хотеть снова разочаровывать
Прости. Мне не следовало… этого говорить.	прощать следовать … это говорить
Знаешь,	знать
так хорошо снова разговаривать с тобой.	снова разговаривать
Да.	
С тобой тоже.	
Думаю, мне нужно время,	думать нужно время
чтобы к этому привыкнуть.	это привыкать
Да ладно. “AGGEK”? Что это?	ладно  “ aggek ” это
Звучит как надсадный кашель.	звучать надсадный кашель
Напоминает мне о ряске на пруду.	напоминать ряска пруд
Боже, от Трипа у меня кровь закипает,	боже трип кровь закипать
от одного имени.	имя
Трип Кискер.	трип кискер
Элиасу он нравится.	элиас нравиться
Он - звезда.	звезда
Послушай, если мы готовим тебя к тому,	послушать готовить
чтобы стать моей преемницей,	становиться преемница
немного дипломатичного обхождения с новой звездой не повредит.	немного дипломатичный обхождение новый звезда повреждать
Так как все прошло?	проходить
Только честно.	честно
Ну, это многообещающая область.	это многообещающий область
Но я думаю, они опоздали.	думать опаздывать
Многие уже занимаются GPS,	многие заниматься gps
и с розничной продажей все непросто.	розничный продажа весь непросто
Но я могу еще покопаться,	мочь покопаться
может, заказать анализ ситуации.	заказывать анализ ситуация
Нет.	
Я думаю, Джону нет дела до GPS.	думать джон дело gps
Он просто неугомонный, вот и ищет себе занятие.	просто неугомонный искать занятие
"""Aggek."""	aggek
Звук, как будто наступили на мелкую ящерку.	звук наступать мелкий ящерка
Но мы все еще можем сплетничать о Трипе	мочь сплетничать трип
у него за спиной, да?	спина
- Вернемся к этому позже. - Что, правда?	вернуться это поздно правда
Думаю, сейчас самое время углубиться в это.	думать самый время углубляться
Всегда предпочитаю углубляться,	предпочитать углубляться
после того, как обойду сзади.	обходить сзади
Кертис.	кертис
Да, я привлекаю программистов к ответам на звонки в техподдержку.	привлекать программист ответ звонок техподдержка
И несколько пользователей уже отменили подписку.	несколько пользователь отменять подписка
Что ж, перезвони мне, когда у тебя будет ответ.	перезванивать ответ
Ладно, пожалуйста, скажи мне,	ладно пожалуйста сказать
что ты говорил с кем-нибудь из MCI.	говорить кто-нибудь mci
Да, мы говорили. Я только что говорил.	говорить говорить
С… Барри Шнелламом? Шнель-хэмом?	… барри шнеллам шнель хэм
Так. И кто, черт его возьми, этот Барри Шнельхэм?	черт взять барри шнельхэм
Ну, Барри Шнельхэм…	барри шнельхэм …
Временно исполняющий обязанности менеджера по продвижению корпоративных решений.	временно исполнять обязанность менеджер продвижение корпоративный решение
Они будут тянуть до последнего,	тянуть последний
пока мы не выдохнемся и не согласимся	пока выдыхаться соглашаться
