cleaned_text	lemm_text
Когда новый прокурор все узнает, захочет принять участие.	когда новый прокурор узнать захотеть принять участие
- Доверяешь ему? - Трудно будет ему помешать.	доверять он трудно помешать
Говорят, он такой же упрямый, как и ты.	говорят упрямый ты
<i>ЧАСТНАЯ СОБСТВЕННОСТЬ: ВХОД ЗАПРЕЩЕН НАРУШИТЕЛИ БУДУТ НАКАЗАНЫ.</i>	iчастный собственность вход запретить нарушитель быть наказаныi
Скорее бы уже отстроили особняк Уэйнов.	скорее отстроить особняк уэйновый
Сможете не ночевать в особняке, как...	смочь ночевать особняк как
...сейчас не ночуете в пентхаусе.	сейчас ночевать пентхаус
Каждый раз, когда вы зашиваете раны, кругом лужи крови.	каждый раз зашивать рана кругом лужа кровь
Да, так я учусь на своих ошибках.	да учиться свой ошибка
Ну... тогда вы уже очень ученый...	ну очень учёный
Броня...	броня
...слишком тяжелая. Мне надо двигаться быстрее.	слишком тяжёлый я двигаться быстрый
Уверен, мистер Фокс что-нибудь придумает.	уверенный мистер фокс чтонибыть придумать
- На вас что, напал тигр? - Собака.	на что напасть тигр собака
Большая собака.	большой собака
Еще вчера было несколько подражателей, Альфред. Вооруженных.	ещё вчера несколько подражатель альфред вооружённый
Может, вам нанять их и взять выходной?	мочь нанять взять выходной
Я не совсем это имел ввиду, когда...	я это иметь ввиду когда
...говорил, что хочу вдохновить людей. - Понимаю.	говорить хотеть вдохновить человек понимать
Но дело идет на лад.	но дело идти лада
Как наш новый прокурор?	как наш новый прокурор
Внимательно за ним наблюдаю.	внимательно наблюдать
Пытаюсь понять, можно ли ему доверять.	пытаться понять доверять
Вас интересует он сам или его круг общения?	вы интересовать круг общение
Рейчел сама решает, с кем общаться.	рейчело сам решать кто общаться
Надеюсь, за мной вы не следите по выходным?	надеяться я следить выходной
Если бы ты их брал, наверняка бы следил.	если брать наверняка следить
В силе каждого есть предел, господин Уэйн.	в сила каждый предел господин уэйн
У Бэтмена... пределов нет.	у бэтмена предел нет
- У вас есть, сэр. - Ну, мне нельзя до них доходить.	у есть сэр ну доходить
А что случится в тот день, когда придется?	а случиться день прийтись
"Мы оба знаем, как ты любишь повторять: ""Я же говорил""."	мы оба знать любить повторять я говорить
Когда это случится, господин Уэйн, даже мне не захочется такое говорить.	когда это случиться господин уэйн захотеться такой говорить
Вероятно.	вероятно
Извините, опоздал.	извинить опоздать
- Где ты был? - Боялась, придется отдуваться за меня?	где быть бояться прийтись отдуваться я
Харви, я эти дела могу задом наперед по памяти читать.	харви дело мочь задом наперёд память читать
Давай по-честному.	давать почестной
Орел - выступаю я. Решка - он весь твой.	орёл выступать я решка весь твой
Что? Монетку собрался бросать?	что монетка собраться бросать
Это счастливая монетка моего отца. Помню, благодаря ей я решился познакомиться с тобой.	это счастливый монетка мой отец помнить благодаря решиться познакомиться ты
Ты бы не стал так рисковать.	ты стать рисковать
А я и не рискую. Я сам кузнец своего счастья.	а рисковать я кузнец свой счастие
Всем встать. Его Честь судья Фрил.	весь встать он честь судья фрил
Я думал, прокурор с мэром только в гольф играют.	я думать прокурор мэр гольф играть
С мэром я играю в 1:30, у меня хватит времени определить тебя на пожизненное, Сэлли.	с мэр играть 130 хватить время определить пожизненный сэлли
Учитывая, что Кармайн Фальконе в тюремной больнице Аркхем, наверняка...	учитывать кармайн фалькон тюремный больница аркхема наверняка
...кто-то управляет так называемой семьей.	ктоть управлять называть семья
Этот человек присутствует в зале?	этот человек присутствовать зал
- Вы не могли бы указать на него? - Вы победили, советник.	вы мочь указать он вы победить советник
Это я.	это я
Но у меня есть ваши показания, данные под присягой, что...	но ваш показание дать присяга что
...вот этот человек, Сэлваторе Марони, новый глава преступной семьи Фальконе.	вот человек сэлватор марони новый глава преступный семья фалькон
Марони? Да он подставной. Я мозг организации.	марони да подставной я мозг организация
К порядку.	к порядок
Прошу разрешения перевести свидетеля для категории враждебного.	просить разрешение перевести свидетель категория враждебный
- Разрешаю. - Враждебный? Я тебе покажу, враждебный!	разрешать враждебный я ты показать враждебный
Карбон, 28-й калибр, сделано в Китае.	карбон 28й калибр сделать китай
Если хотите убить слугу народа, мистер Марони, покупайте американское оружие.	если хотеть убить слуга народ мистер марони покупать американский оружие
- Увести его. - Ваша Честь, я не закончил.	увести он ваш честь закончить
Мы не сможем связать пистолет с Марони, поэтому не сможем предъявить обвинение.	мы смочь связать пистолет марони поэтому смочь предъявить обвинение
Но раз они пытаются убить тебя, значит, мы подобрались вплотную.	но пытаться убить ты значит подобраться вплотную
Рад, что тебя порадовали, Рейчел. Кстати, со мной все нормально.	рад порадовать рейчело кстати я нормальный
Да ладно тебе, Харви, ты прокурор Готэма.	да ладный ты харви прокурор готэма
Если в тебя не стреляют, значит, ты плохо работаешь.	если стрелять значит плохо работать
Но, если...	но если
...тебе нехорошо, можем взять выходной.	ты нехорошо мочь взять выходной
Не могу. У меня встреча с руководителем отдела особо тяжких.	не мочь у встреча руководитель отдел особо тяжкий
Джим Гордон? Мы, кстати, дружим. Будь повежливее.	джим гордон мы кстати дружить быть вежливый
Говорят, у вас отлично поставлен удар с правой.	говорят отлично поставить удар правый
Очень жаль, что Сэл выйдет.	очень жаль сэл выйти
Да, но что хорошо в мафии - всегда есть к чему докопаться.	да мафия что докопаться
Слегка облученные банкноты.	слегка облучить банкнот
Интересный ход для простого копа. Кто помог?	интересный ход простой копа кто помочь
Ну, мы сотрудничаем с разными службами...	ну сотрудничать разный служба
Бросьте, Гордон. Я хочу познакомиться.	бросить гордон я хотеть познакомиться
При встрече мы обязаны немедленно арестовать мстителя, известного как Бэтмен.	при встреча обязать немедленно арестовать мститель известный бэтмена
А как насчет фонаря на крыше отдела особо тяжких?	а насчёт фонарь крыша отдел особо тяжкий
Если вас так волнуют технические проблемы, предлагаю...	если волновать технический проблема предлагать
...обратиться в техотдел, советник.	обратиться техотдел советник
Я засадил всех известных отмывателей денег в Готэме за решетку, но...	я засадить известный отмыватель деньга готэма решётка но
...мафия все равно отмывает деньги.	мафия равно отмывать деньга
А вы и ваш друг нашли единственный способ победить мафию.	а ваш друг найти единственный способ победить мафия
Бьете по самому больному месту - по кошельку.	бить самый больной место кошелёк
Смело.	сметь
Возьмете меня?	взять я
В нашем городе чем меньше людей в курсе, тем надежнее дело.	в наш город маленький человек курс надёжный дело
Гордон, мне не нравится, что у вас особый отдел, мне не нравится, что...	гордон нравиться особый отдел нравиться что
...там полно копов, чьи дела я расследовал в отделе собственной безопасности.	там полно коп чей дело расследовать отдел собственный безопасность
Если бы я не работал с теми, на чьих делах вы делали карьеру, я бы...	если работать тот чей дело делать карьер бы
...работал один.	работать один
Я не получаю политический капитал за идеализм. Мне приходится делать, что могу с тем, что у меня есть.	я получать политический капитал идеализм я приходиться делать мочь тем есть
Хотите, чтобы я подписал ордера на обыск 5 банков, не зная, что...	хотеть подписать ордер обыск 5 банк знать что
...вы будете искать?	вы быть искать
Могу только назвать банки.	мочь назвать банка
Ну, хоть что-то.	ну чтоть
Я сделаю ордера, но вы должны мне доверять.	я сделать ордер должный доверять
Не надо меня обхаживать, Дент. Мы оба знаем, вы белый рыцарь Готэма.	не обхаживать дента мы оба знать белый рыцарь готэма
Ну да... то есть, я слышал, у меня есть другое прозвище в отделе особо тяжких .	ну да есть слышать другой прозвище отдел особо тяжкий
Мне об этом неизвестно.	я неизвестно
"В Китае “Lau Security Investments"" - синоним динамичного роста."	в китай “lau security investments синоним динамичный рост
"Совместное китайское предприятие с “Wayne Enterprises"" будет могучей силой."	совместный китайский предприятие “wayne enterprises могучий силой
Что ж, Мистер Лау, от лица...	что ж мистер лау лицо
...всех членов правления...	весь член правление
...и от мистера Уэйна лично, выражаю наш восторг.	и мистер уэйный лично выражать наш восторг
Сэр, знаю, мистеру Уэйну любопытно, как...	сэр знать мистер уэйн любопытно как
...пополняется его трастовый фонд, но, честно говоря, было неловко.	пополняться трастовый фонд но честно говорить неловко
Вы на работе сосредоточьтесь, мистер Риз.	вы работа сосредоточиться мистер риза
А я позабочусь о Брюсе Уэйне.	а позаботиться брюс уэйн
Я все проверил.	я проверить
У китайцев все в порядке.	у китаец порядок
Еще раз проверьте.	ещё проверить
Мы ж не хотим, чтоб в нашем фонде внезапно кончились деньги, да?	мы хотеть наш фонд внезапно кончиться деньга да
Очередная бессонная ночь?	очередной бессонный ночь
Это совместное предприятие - ваша идея. Консультанты в восторге.	это совместный предприятие ваш идея консультант восторг
Но меня они не убедили.	но убедить
Компания Лау выросла в год на 8 % как по часам.	компания лау вырасти год 8 часы
Очевидно, доходы компании не проводятся по бухгалтерии, возможно, источник незаконен.	очевидно доход компания проводиться бухгалтерия возможно источник незаконный
Хорошо. Отмените сделку.	хорошо отменить сделка
Вы знали.	вы знать
Просто хотел повнимательнее изучить бухгалтерию.	просто хотеть внимательный изучить бухгалтерия
Что-нибудь еще от меня требуется?	чтонибыть требоваться
Новый костюм.	новый костюм
На 3-х пуговицах, как в 90-е, мистер Уэйн.	на 3х пуговица 90е мистер уэйн
Меня мало волнует мода, мистер Фокс. Волнует функциональность.	я мало волновать мода мистер фокс волновать функциональность
Чтобы можно было головой вертеть?	чтобы голова вертеть
Да, так удобнее сдавать назад.	да удобный сдавать назад
Что-нибудь придумаю.	чтонибыть придумать
3 недели пытался заказать столик.	3 неделя пытаться заказать столик
Пришлось сказать, что работаю на правительство.	прийтись сказать работать правительство
Неужели?	неужели
Главный санитарный инспектор не боится пользоваться властью.	главный санитарный инспектор бояться пользоваться власть
Рейчел. Вот это да.	рейчело вот это да
Брюс. Вот это да...	брюс вот это да
Рейчел, это Наташа. Наташа, это Рейчел.	рейчело это наташа наташа это рейчело
- Наташа, вы та самая прима...? - Прима-балерина Московского балета.	наташа тот самый прима примабалерина московский балет
- Ух ты. Харви ведет меня на следующей неделе. - Правда? Вы любите балет?	ух ты харви вести следующий неделя правда вы любить балет
Брюс, это Харви Дент.	брюс это харви дента
Знаменитый Брюс Уэйн. Рейчел мне все о вас рассказала.	знаменитый брюс уэйн рейчело рассказать
Надеюсь, не все.	надеяться весь
- Давайте сдвинем столики. - Не думаю, что разрешат.	давать сдвинуть столик не думать разрешить
Разрешат. Это мой ресторан.	разрешить это ресторан
В вашем городе страшно растить детей.	в ваш город страшно растить ребёнок
- Ну, меня вырастили здесь. Нормально получилось. - Особняк Уэйнов расположен в черте города?	ну вырастить здесь нормальный получиться особняк уэйновый расположить черта город
Район Пэлисайд? Конечно.	район пэлисайда конечно
Знаете, вам, прокурору, неплохо знать, где заканчивается юрисдикция.	знаете вы прокурор неплохо знать заканчиваться юрисдикция
Я говорила про восторги мстителем в маске, который творит самосуд.	я говорить восторг мститель маска который творить самосуд
Готэм гордится гражданином, который защищает добро.	готэма гордиться гражданин который защищать добро
Готэму нужны законно избранные чиновники, как вы, а...	готэма нужный законно избранный чиновник вы а
...не те, кто возомнил себя выше законов. - Вот именно. Бэтмена же никто не выбирал.	не тот возомнить выше закон вот именно бэтмена никто выбирать
Мы его выбрали. Все, кто позволил подонкам захватить власть над городом.	мы выбрать весь позволить подонок захватить власть город
Но у нас же демократия, Харви.	но демократия харви
Когда враг стоял у врат, римляне...	когда враг стоялый врата римляна
...отказывались от демократии и назначали защитника.	отказываться демократия назначать защитник
Это не считалось честью, это считалось долгом.	это считаться честь это считаться долг
Харви, последнего человека, которого назначали защищать республику, звали Цезарь, и...	харви последний человек который назначать защищать республика звать цезарь и
...он так и не отказался от данной ему власти. - Хорошо, как скажешь.	он отказаться дать власть хорошо сказать
Либо погибаешь, как герой, либо...	либо погибать герой либо
...доживаешь до того, что сам становишься негодяем.	доживать тот становиться негодяй
Послушайте, кто бы ни был этот Бэтмен, он не хочет быть Бэтменом до конца жизни.	послушать бэтмена хотеть бэтменом конец жизнь
Это невозможно. Бэтмен ищет, кому отдать плащ.	это невозможно бэтмена искать кома отдать плащ
Может, вам, мистер Дент?	мочь вы мистер дента
Может быть... Если я достоин.	мочь быть если достойный
А что, если Харви Дент и есть крестоносец в плаще с капюшоном?	а что харви дента крестоносец плащ капюшон
Если бы я где-то бегал по ночам, кое-кто бы заметил.	если гдеть бегать ночь коекто заметить
Ну, вы меня убедили, Дент, устрою благотворительный вечер для сбора денег.	ну убедить дента устроить благотворительный вечер сбор деньга
Очень мило, Брюс, но переизбрание через 3 года.	очень мило брюс переизбрание 3 год
Нет, вы не поняли.	нет понять
После одного благотворительного вечера с участием мох друзей, про деньги...	после один благотворительный вечер участие мох друг деньга
...можете забыть навсегда.	мочь забыть навсегда
Это что еще за фигня?	это фигня
Как все вы знаете, 1 из наших вкладов похищен.	как знаете 1 наш вклад похитить
Сумма относительно небольшая, 68 миллионов.	сумма относительно небольшой 68 миллион
<i>Кито</i> такой тупой, <i>щто варуит</i> у нас?	iкитоi тупой iщтый варуитi мы
Какой-то псих с 1 извилиной, ходит накрашенный в дешевом лиловом костюме.	какойтый псих 1 извилина ходить накрасить дешёвый лиловый костюм
Это не проблема. Он никто.	это проблема он никто
Проблема в том, что полиция отслеживает наши деньги.	проблема тот полиция отслеживать наш деньга
Благодаря толковым информаторам мистера Марони, мы знаем, что...	благодаря толковый информатор мистер марони знать что
...полиция действительно обнаружила наши банки, используя меченые купюры, и...	полиция действительно обнаружить наш банка использовать меченый купюра и
...планирует изъять весь наш капитал сегодня.	планировать изъять весь наш капитал сегодня
Поскольку новый прокурор-энтузиаст оставил всех моих конкурентов не при делах, я...	поскольку новый прокурорэнтузиаст оставить мой конкурент дело я
...ваш единственный вариант. - И что предлагаешь?	ваш единственный вариант и предлагать
Перевезти все средства в безопасное место, не в банк.	перевезти средство безопасный место банк
- А куда? - Никто не должен знать, кроме меня.	а куда никто должный знать кроме я
Если полиция прижмет одного из вас, под угрозой деньги всех.	если полиция прижать один вы угроза деньга весь
А <i>тибя</i> им <i> ни дастать</i>, да?	а iтибяi i дастатьi да
Я уеду в Гонконг, далеко за пределы юрисдикции Дента.	я уехать гонконг далеко предел юрисдикция дента
Китайское правительство своих не выдает.	китайский правительство свой выдавать
И как быстро ты можешь перевезти деньги?	и быстро мочь перевезти деньга
Уже перевез.	уже перевезти
По очевидным причинам я не мог дожидаться вашего разрешения.	по очевидный причина мочь дожидаться ваш разрешение
Будьте уверены, ваши деньги в безопасности.	быть уверить ваш деньга безопасность
А я думал, это у меня шутки тупые.	а думать это шутка тупой
Назови хоть одну причину, почему тебе не оторвать башку прямо здесь.	назвать один причина почему ты оторвать башка прямо здесь
Хочешь, фокус покажу?	хотеть фокус показать
Карандаш сейчас исчезнет.	карандаш исчезнуть
Карандаш исчез.	карандаш исчезнуть
Кстати, костюм вовсе не дешевый.	кстати костюм вовсе дешёвый
- Я купил его на ваши деньги. - Сядь.	я купить ваш деньга сесть
Я <i>хачу иво паслушить</i>.	я iхач иво паслушитьi
Давайте вернемся на год назад.	давать вернуться год назад
Ни полицейские, ни прокурорские не смели вас тронуть.	ни полицейский прокурорский сметь тронуть
И что ж изменилось?	и измениться
У вас что, яйца отсохли?	у что яйцо отсохнуть
Ну, понимаете, парень вроде меня...	ну понимать парень вроде я
Урод.	урод
Такой парень, как я... Послушайте, послушайте.	такой парень я послушать послушать
Я знаю, почему вы проводите свои занятия...	я знать почему проводить свой занятие
...по групповой терапии при дневном свете.	по групповой терапия дневный свет
Знаю, почему боитесь работать по ночам.	знать почему бояться работать ночь
Бэтмен.	бэтмена
Знаете, к сожалению, Бэтмен показал всему городу, кто вы на самом деле.	знаете сожаление бэтмена показать весь город самый дело
Дент - это только начало.	дента это начать
А что касается так называемого плана из телевизора, у Бэтмена нет юрисдикции.	а касаться называть план телевизор бэтмена юрисдикция
Он найдет его и заставит стучать.	он найти заставить стучать
Я с одного взгляда вижу стукача...	я один взгляд видеть стукач
...и...	и
<i>Чито</i> ты <i>придлагаишь</i>?	iчитоi iпридлагаишьi
Все просто. Мы убьем Бэтмена.	весь просто мы убить бэтмена
Если все так просто, чего ж ты его уже не убил?	если просто убить
Если что-то умеешь, никогда не делай бесплатно.	если чтоть уметь делать бесплатно
<i>Сколька хочищь</i>?	iсколька хочищьi
Половину.	половина
- Да ты больной. - Не...	да больной не
Не больной.	не больной
Если не решим проблему быстро, совсем скоро...	если решить проблема быстро скоро
...наш малыш... Гэмбл не сможет даже накопить дури для бабушки.	наш малыш гэмбла смочь накопить дурь бабушка
