cleaned_text	lemm_text
Не нужно. Я сам. Спасибо.	не нужно я сам спасибо
Госпожа...	госпожа
Мы сами можем собрать все артефакты.	мы сам мочь собрать артефакт
Можете идти.	мочь идти
Пока-пока!	покапока
Ты популярнее этих артефактов.	ты популярный этот артефакт
Перестань... Не говори глупостей.	перестать не говорить глупость
Терракотовые воины покрыты практически натуральными минералами.	терракотовый воин покрыть практически натуральный минерал
Красный - это киноварь, а зеленый - малахит.	красный это киноварь зелёный малахит
Синий - лазурит, а фиолетовый - барий медного силиката.	синий лазурит фиолетовый барий медный силикат
Барий медного силиката - краситель, известный в Китае еще 2500 лет назад.	барий медный силикат краситель известный китай 2500 год назад
Этот реактив покажет нам точный состав и цвет,	этот реактив показать мы точный состав цвета
не навредив Терракотовому воину.	навредить терракотовый воин
Идите сюда.	идти сюда
Это результаты нашего последнего исследования.	это результат наш последний исследование
Благодаря ему вам будет гораздо проще восстановить цвета.	благодаря гораздо простой восстановить цвет
- Здравствуйте, директор. - Всем привет.	здравствовать директор весь привет
Исследования Джека -	исследование джек
огромное достижение для нашего института.	огромный достижение наш институт
- Да! - Можете возвращаться к работе.	да мочь возвращаться работа
Да.	да
Что случилось? Скажите.	что случиться сказать
Как мне нравится твой несуразный стиль.	как нравиться твой несуразный стиль
Идем... в твою студию.	идти твой студия
В мою студию?	в мой студия
Почему туда?	почему туда
Позволь сказать тебе.	позволить сказать ты
К нам приехала женщина, кандидат наук исследовательского института при Дворцовом музее	к мы приехать женщина кандидат наука исследовательский институт дворцовый музей
в Раджастхане, Индия...	раджастхан индия
Кандидат наук из Индии?	кандидат наука индия
...наверняка, ее заинтересовала твоя техника восстановления цветов.	наверняка заинтересовать твой техника восстановление цветок
Джек.	джек
Это доктор Ашмита из исследовательского института при Дворцовом музее	это доктор ашмит исследовательский институт дворцовый музей
в Раджастхане, Индия.	раджастхан индия
Приятно познакомиться, Профессор Чен.	приятно познакомиться профессор чен
Много о вас наслышана.	много наслышан
Ваши постоянные исследования Королевства Магадха	ваш постоянный исследование королевство магадх
наладили связи между Китаем и Индией.	наладить связь китай индия
Большое спасибо.	большой спасибо
Зовите меня просто Джек.	звать просто джек
Джек.	джек
Как поживаете, Доктор?	как поживать доктор
Хорошо, спасибо.	хорошо спасибо
Я - Цзу Сяокван, ассистент профессора Чена.	я цзу сяокван ассистент профессор чен
Вы - Цзу Сяокван?	вы цзу сяокван
Ваша диссертация просто великолепна.	ваш диссертация просто великолепный
Вы видели мою диссертацию?	вы видеть мой диссертация
Мы ее вместе опубликовали.	мы вместе опубликовать
Меня зовут Номинь. Добро пожаловать в Китай.	я звать номинь добро пожаловать китай
Здравствуй, Номинь.	здравствовать номинь
Добро пожаловать.	добро пожаловать
Мы бы ничего не достигли без профессора Чена.	мы достигнуть профессор чен
Конечно.	конечно
Профессор, ваши исследования по Магадхе безупречны.	профессор ваш исследование магадха безупречный
Но у меня есть очень важная подсказка, которая вам может помочь.	но очень важный подсказка который помочь
Прошу вас.	просить вы
Посмотри на свои уши!	посмотреть свой ухо
Они покраснели!	они покраснеть
Эту карту оставил Генерал Бхима.	этот карта оставить генерал бхим
Я уверена, что утраченную армию и сокровища, которые она защищала,	я уверить утратить армия сокровище который защищать
можно отыскать с помощью этой карты.	отыскать помощь карта
Где вы ее взяли?	где взять
Она хранилась в моей семье.	она храниться мой семья
Этой карте более тысячи лет, и она очень сильно повреждена.	этот карта тысяча год очень сильно повредить
Я ничего не могу разобрать.	я мочь разобрать
Давайте попробуем.	давать попробовать
Сяокван, осторожнее с ней.	сяокван осторожный она
Да.	да
Проверь, можно ли ее восстановить.	проверить восстановить
Хорошо.	хорошо
Я приехала сюда,	я приехать сюда
чтобы предложить вам разгадать эту тысячелетнюю загадку вместе со мной.	предложить разгадать тысячелетний загадка вместе я
Мы могли бы наладить сотрудничество Китая и Индии в археологических исследованиях.	мы мочь наладить сотрудничество китай индия археологический исследование
"Это как раз соответствует политическому пути ""Один пояс - одна дорога""."	это соответствовать политический путь один пояс один дорога
Как хорошо сказано!	как сказать
Ашмита, меня удивляет ваша политическая осведомленность.	ашмит удивлять ваш политический осведомлённость
Наш профессор Чен - лучший археолог страны...	наш профессор чен хороший археолог страна
- Согласно нашим исследованиям... - Нет, нет, нет. Лишь один из них.	согласно наш исследование нет нет нет лишь они
...это он, и никто другой.	это он никто другой
Мне пора идти.	я пора идти
Директор!	директор
Кстати,	кстати
Ашмита,	ашмит
гостевая комната Джека	гостевой комната джек
очень удобная.	очень удобный
Директор!	директор
Выбрось, наконец... эту штуку.	выбросить наконец штука
Я тебе новую подарю.	я ты новый подарить
Увидимся.	увидеться
Пока-пока.	покапока
До свидания, директор.	до свидание директор
Милый парень.	милый парень
Позвольте показать вам вашу комнату?	позволить показать ваш комната
Конечно!	конечно
Эти дырки проделали черви,	этот дырка проделать черви
или ими обозначены озера?	они обозначить озеро
Узнаем через минуту.	узнать минута
Кажется, она в курсе, что мы владеем нужными технологиями.	кажется курс владеть нужный технология
А теперь подними правую ногу вверх, над головой...	а поднять правый нога вверх голова
Это слишком сложно для меня.	это слишком сложно я
Сяокван, отойди-ка.	сяокван отойдик
Твоя очередь.	твой очередь
Круто!	круто
Могу я присоединиться?	мочь присоединиться
В Китае много любителей йоги.	в китай любитель йога
Отлично. Очень хорошо.	отлично очень хорошо
Так много.	так много
- Спасибо, профессор. - Отличная работа, профессор.	спасибо профессор отличный работа профессор
Это ерунда по сравнению с йогой.	это ерунда сравнение йога
- Это было познавательно. - Приятного аппетита.	это познавательный приятный аппетит
Вы к нам не присоединитесь?	вы мы присоединиться
Нет, я в последнее время я постую.	нет последний время постуй
Я возьму только это.	я взять это
Значит, у вас здесь тоже постятся.	значит поститься
Да, китайский пост похож на индийский...	да китайский пост похожий индийский
Оревуар.	оревуар
Оревуар с фр. до свидания.	оревуар фр свидание
- Вы хотели сказать Упиваза? - Упиваза с хинди: Пост	вы хотеть сказать упиваза упиваза хинди пост
-Оревуар. - Упиваза.	оревуар упиваза
Приятного аппетита.	приятный аппетит
Он всегда вам столько готовит?	он столько готовить
В первый раз.	в один раз
Сяокван, смотри.	сяокван смотреть
Он всегда такой энергичный?	он энергичный
В первый раз.	в один раз
- Вы это видели? - В первый раз!	вы это видеть в один раз
Отличненько!	отличненький
Сначала нам нужно найти одного человека.	сначала мы нужно найти один человек
Он сын моего старого друга,	он сын мой старое друг
который более 20 лет своей жизни	который 20 год свой жизнь
потратил на поиски сокровищ Магадхи.	потратить поиск сокровище магадх
Его сын наверняка унаследовал все результаты исследований после смерти отца.	он сын наверняка унаследовать результат исследование смерть отец
Джонс.	джонс
Дядя Джек!	дядя джек
Брось, зови меня просто Джек.	бросить звать просто джек
Джек.	джек
Вы только посмотрите. Я тебя так давно не видел.	вы посмотреть я давно видеть
Ты - вылитый отец.	ты вылить отец
Когда я был маленьким,	когда маленькая
разве ты не говорил, что я красивее своего отца?	говорить красивый свой отец
Ты такой же наглец, как и твой отец.	ты наглец твой отец
Нет, я не такой. Вы оба были археологами.	нет такой вы оба археолог
Я всего лишь охотник за сокровищами.	я лишь охотник сокровище
Твой отец тоже считал себя охотником за сокровищами.	твой отец считать охотник сокровище
Кажется, ты решил завершить его исследования.	кажется решить завершить исследование
По телефону ты сказал, что у тебя есть для меня сюрприз.	по телефон сказать сюрприз
Что это?	что это
Следуй за мной.	следовать я
Джонс, сын моего старого друга.	джонс сын мой старое друг
- Здравствуйте. - Привет!	здравствовать привет
Это доктор Ашмита.	это доктор ашмит
Очень приятно.	очень приятно
Рада знакомству.	рада знакомство
- Джонс, это моя... - Дайте, догадаюсь.	джонс это мой дать догадаться
Вы, должно быть, ассистент доктора Ашмиты?	вы должный быть ассистент доктор ашмит
Аспирант.	аспирант
Окажите мне честь узнать ваше имя?	оказать честь узнать ваш имя
Я Кира.	я кира
Очаровательное имя.	очаровательный имя
Спасибо.	спасибо
Посмотри на себя.	посмотреть себя
Ты покраснела.	ты покраснеть
Профессор...	профессор
Моя ассистентка.	мой ассистентка
Привет, как дела? Я Номинь.	привет дело я номинь
- Рада знакомству. - Привет!	рада знакомство привет
А где Сяокван?	а сяокван
Сяокван!	сяокван
Привет, я Сяокван.	привет сяокван
Помнишь сокровища, которые отец искал всю свою жизнь?	помнить сокровище который отец искать жизнь
Вот карта, ведущая к этим сокровищам.	вот карта ведущий это сокровище
Доктор привезла ее из Индии.	доктор привезти индия
Не может быть. Правда?	не быть правда
Погоди...	погодить
Если хочешь рассмотреть ее повнимательнее,	если хотеть рассмотреть внимательный
то должен сотрудничать с нами.	должный сотрудничать мы
Археология... Охота за сокровищами...	археология охота сокровище
Это не охота за сокровищами.	это охота сокровище
Ты незаконно грабил гробницы.	ты незаконно грабить гробница
О чем вы, парни, говорите?	о вы парень говорить
Подумай об этом.	подумать это
Это твой шанс	это твой шанс
доказать, что отец потратил жизнь	доказать отец потратить жизнь
на нечто большее, чем легенда.	нечто больший легенда
Мы на месте.	мы место
Эту золотую монету мой отец нашел здесь на берегу реки 10 лет назад.	этот золотой монета отец найти берег река 10 год назад
Он привел экспедицию к этой реке, но, к сожалению, назад вернулся только отец.	он привести экспедиция река но сожаление назад вернуться отец
Мой старик всегда верил, что эта монета как-то	мой старик верить этот монета както
связана с сокровищами Магадхи, которые он искал.	связать сокровище магадх который искать
Я годы потратил на исследования, но так и не нашел никакой зацепки.	я год потратить исследование найти никакой зацепка
Могу я взглянуть на нее?	мочь взглянуть нея
Пожалуйста.	пожалуйста
Спасибо.	спасибо
Это не просто золотая монета.	это просто золотой монета
Это герб рода Бхима.	это герб род бхим
Видите эти три отверстия?	видеть отверстие
Это для того, чтобы прикрепить ее к оружию.	это тот прикрепить оружие
Должно быть, она принадлежала Генералу Бхиме!	должный быть принадлежать генерал бхим
Когда Генерал Бхима и Ван Шэнсё разделились во время бури,	когда генерал бхим ван шэнсё разделиться время буря
Бима со своими людьми укрылся в пещере.	бить свой человек укрыться пещера
Однако из-за лавины они оказались заперты в ловушке.	однако изз лавина оказаться запереть ловушка
Генерал Бхима, должно быть, спасся, а потом нарисовал карту!	генерал бхим должный быть спастись нарисовать карта
Если это правда, то нужно начинать поиски вверх по течению.	если это правда нужно начинать поиск вверх течение
Сяокван, вы вдвоем измерьте температуру воды.	сяокван вдвоём измерить температура вода
Да, профессор.	да профессор
Хорошо.	хорошо
Давай посмотрим, с какой горы могла сойти лавина.	давать посмотреть гора мочь сойти лавина
- Хорошо? - Да.	хорошо да
Идемте.	идти
Сяокван, просканируй окружающую территорию.	сяокван просканировать окружающий территория
Ладно, согласно координатам,	ладный согласно координата
нужно пройти всего лишь три часа вверх по течению,	нужно пройти лишь час вверх течение
и мы найдем доступ к реке Близнецов Драконов, к ее подземному руслу.	найти доступ река близнец дракон подземный русло
На этом радиус действия дрона заканчивается.	на радиус действие дрон заканчиваться
Теперь все в ваших руках.	теперь ваш рука
Держитесь!	держаться
- И осторожнее. - Удачи!	и осторожный удача
Сяокван, мы добрались до верховья реки Близнецов Драконов.	сяокван добраться верховье река близнец дракон
Понял.	понять
Это здесь.	это здесь
Сяокван, мы прибыли.	сяокван прибыть
Отлично!	отлично
Маленькая желтая рыбка, посмотрим, на что ты способна.	маленький жёлтый рыбка посмотреть способный
Вот она.	вот она
О, Боже!	о бог
Как круто!	как круто
Да!	да
Давайте отпустим ее в воду.	давать отпустить вода
Хорошо.	хорошо
Профессор.	профессор
Взгляните на снимки подводной реки, переданные роботом Джонса.	взглянуть снимка подводный река передать робот джонс
Стой!	стоять
Посмотрите.	посмотреть
Вон там, над поверхностью, пустое пространство.	вон там поверхность пустой пространство
Да!	да
Можешь вычислить координаты?	мочь вычислить координата
Да.	да
Дядя Джек.	дядя джек
Я отметил синим флажком скрытое пространство, которое обнаружил.	я отметить синить флажок скрытый пространство который обнаружить
Это на расстоянии примерно 1 км от выхода подводного русла реки Драконов Близнецов на поверхность.	это расстояние примерно 1 километр выход подводный русло река дракон близнец поверхность
Если Бхима действительно выбрался оттуда,	если бхим действительно выбраться оттуда
то он находился в ледяной воде больше 7 минут.	находиться ледяной вода 7 минута
Такое невозможно без водолазного снаряжения.	такой невозможно водолазный снаряжение
Возможно.	возможно
В йоге существует техника Эмбриональной задержки дыхания.	в йога существовать техника эмбриональный задержка дыхание
Не забывайте, до нашего рождения	не забывать наш рождение
мы провели 9 месяцев в утробе матери.	провести 9 месяц утроба матерь
Дело не в том, что человек не может выжить под водой,	дело тот человек выжить вода
мы просто забыли, как это делается.	просто забыть это делаться
Чемпионы мира по фридайвингу могут дышать под водой больше 8 минут.	чемпион мир фридайвинг мочь дышать вода 8 минута
Они все занимаются йогой.	они заниматься йога
Привет, Джек!	привет джек
Давно не виделись. Чем обязан?	давно видеться чем обязать
Хочу попросить об одолжении.	хотеть попросить одолжение
Каком?	какой
Я в горах Кунлун...	я гора кунлуна
Возле границы между Индией и Китаем?	возле граница индия китай
Именно.	именно
И что тебе нужно?	и ты нужно
Пробурить дыру.	пробурить дыра
Скважину для нефти?	скважина нефть
Нет, не для нефти. Дыру во льду.	нет нефть дыра лёд
Прорубь? У нас как раз для этих целей есть новое оборудование.	прорубь у этот цель новое оборудование
Возможно, я нашел сокровища.	возможно найти сокровище
Какие еще сокровища?	какой сокровище
Древнего королевства Магадха.	древний королевство магадх
Ты о них не слышал. Поговорим, когда ты приедешь.	ты слышать поговорить приехать
- Хорошо, увидимся через три дня. - Хорошо.	хорошо увидеться день хорошо
Что там?	что там
Возможно, сообщение.	возможно сообщение
Если бы только можно было добавить сюда перец чили.	если добавить сюда перец чили
Профессор, тибетский чай пахнет очень приятно.	профессор тибетский чаять пахнуть очень приятно
Попробуйте.	попробовать
- Спасибо. - Не за что.	спасибо не что
Благодарю.	благодарить
- Пахнет хорошо. - Спасибо.	пахнуть хорошо спасибо
Эй, вы это слышали?	эй это слышать
Самец волк	самец волк
зовет своих самок.	звать свой самка
Где?	где
Не шевелись.	не шевелиться
Прямо за тобой.	прямо ты
Я вижу их. Вон там двое.	я видеть они вон двое
Остальные за льдиной.	остальной льдина
Джонс.	джонс
Идем.	идти
Куда?	куда
На встречу с волками.	на встреча волк
Мы должны первыми нанести удар. Сяокван...	мы должный один нанести удар сяокван
Остаешься за старшего.	оставаться старший
Теперь я главный?	теперь главный
Звучит весело.	звучать весело
Я тоже иду.	я идти
Помни...	помнить
Подождите!	подождать
Мы должны быть страшнее их.	мы должный страшный они
Куда они собрались?	куда собраться
На поиски волков.	на поиск волков
Сейчас мы на их территории.	сейчас территория
Территория волков!	территория волков
Мы пришли надрать вам задницу!	мы прислать надрать задница
Надрать задницу!	надрать задница
Малыш...	малыш
Ты еще помнишь приемы кунг-фу, которым я учил тебя в детстве?	ты помнить приём кунгф который учить детство
Конечно, даже мнемонические мантры.	конечно мнемонический мантра
Напомни мне их.	напомнить они
"""Сердце, разум и энергия объединяются в триединый союз""."	сердце разум энергия объединяться триединый союз
"""Кулак и ступня, локоть и колено, плечо и бедро сливаются в триединый союз""."	кулак ступня локоть колено плечо бедро сливаться триединый союз
"""Избегай ударов издалека, бей в пределах досягаемости""."	избегать удар издалёка бить предел досягаемость
"""Бей, когда нужно, без предупреждения""."	бить нужно предупреждение
Мало знать только мантры.	мало знать мантра
Ты ведь тренировался?	ты тренироваться
Иногда.	иногда
"""Иногда"" значит ""нет"". И почему же?"	иногда значит нет и почему же
Не мог найти достойного соперника.	не мочь найти достойный соперник
Только послушайте его.	только послушать он
Точно, как твой отец.	точно твой отец
Я проведу для тебя тренировку. Покажем волкам класс.	я провести тренировка показать волк класс
Хорошо.	хорошо
Я научу тебя еще одной мантре.	я научить один мантра
"""Когда верхняя часть тела двигается, нижняя повторяет""."	когда верхний часть тело двигаться нижний повторять
"- ""Верхняя часть двигается..."" - Начали!"	верхний часть двигаться начать
Мощный захват!	мощный захват
Впечатляет!	впечатлять
Иди сюда!	идти сюда
"""Когда нижняя часть тела двигается, верхняя руководит""."	когда нижний часть тело двигаться верхний руководить
И еще,	и ещё
"""Когда двигаются нижняя и верхняя части тела, талия движется в перед""."	когда двигаться нижний верхний часть тело талия двигаться перед
"""Когда талия двигается, верхняя и нижняя части тела подстраиваются""."	когда талия двигаться верхний нижний часть тело подстраиваться
"""Позволь телу быть единым целым с окружающей средой""."	позволить тело единый целое окружающий среда
"""Бей точно""."	бить точно
"""Двигайся быстро""."	двигаться быстро
Эй, малыш!	эй малыш
Что это было за движение?	что это движение
Используй свой мозг!	использовать свой мозг
Отлично.	отлично
"""Бей выше горла, ниже паха""."	бить выше горло ниже пах
Ты сделал все наоборот!	ты сделать наоборот
Прости, перепутал немного.	простить перепутать немного
"""Десять футов - достаточное расстояние для удара""."	десять фут достаточный расстояние удар
Фут - единица измерения длины в английской системе мер.	фут единица измерение длина английский система мера
"""удар вблизи..."""	удар вблизи
Расслабься.	расслабиться
"""...это в пределах дюйма""."	это предел дюйм
Дюйм — неметрическая единица измерения расстояния и длины, равная 25,4 мм.	дюйм — неметрический единица измерение расстояние длина равный 254 мм
Твои слова расходятся с действиями.	твой слово расходиться действие
Лучше бы ты молча дрался.	хороший молча драться
Эй, малыш, ты молодец.	эй малыш молодец
Вставай, вставай.	вставать вставать
Китайское кунг-фу очень тесно связано с Китайской культурой.	китайский кунгф очень тесно связать китайский культура
Тебе еще многому надо научиться.	ты многое научиться
Когда вернемся, я тоже еще кое-что почитаю.	когда вернуться коечто почитать
Волки смотрят на меня.Вы двое, идите сюда и деритесь рядом со мной.	волк смотреть менява двое идти сюда драться ряд я
Не обращай на него внимания. Пошли.	не обращать внимание послать
Куда же вы?	куда вы
Подождите меня...	подождать я
Меня забыли!	я забыть
Идем.	идти
Ты его там оставишь?	ты оставить
Не волнуйся. Он придумает, как спуститься.	не волноваться он придумать спуститься
Сяокван, я же сказал тебе присматривать за ними.	сяокван сказать ты присматривать они
Профессор, так как вы ушли ловить волков,	профессор уйти ловить волков
я предложил им сделать пару снеговиков,	предложить сделать пара снеговик
чтобы отпугивать стаю.	отпугивать стая
Отпугивать стаю?	отпугивать стая
- Да. - Волки идут! Помогите!	да волк идти помочь
Быстрее!	быстрый
Берите снежки! Вперед!	брать снежок вперёд
Волки приближаются!	волк приближаться
Давайте напугаем их! Вперед!	давать напугать они вперёд
Они у меня на хвосте, быстрее!	они хвост быстрый
Раз, два, три.	раз два три
Раз, два, три.	раз два три
Раз, два, три.	раз два три
Твоим мясистым бедром можно три года кормить	твой мясистый бедро год кормить
всю стаю!	стая
Ашмита в Китае, и, кажется, они нашли место.	ашмит китай и кажется найти место
Наши люди продолжают следить за ними.	наш человек продолжать следить они
Во славу Господа,	в слава господин
мы, наконец, получим то, что по праву наше.	мы наконец получить то право наш
И честь наших предков будет восстановлена...	и честь наш предок восстановить
...раз и навсегда!	раз навсегда
Выше!	выше
Невероятно.	невероятно
Да.	да
Поверить не могу.	поверить мочь
Восхитительно.	восхитительно
Современные технологии, правда, удивляют.	современный технология правда удивлять
Осторожно.	осторожно
Берегите себя.	беречь себя
Удачи.	удача
Все будет хорошо.	весь хорошо
Берегите голову.	беречь голова
Здесь внизу так красиво.	здесь внизу красиво
Спускайте оборудование.	спускать оборудование
Нужно все запечатлеть, сразу же.	нужно запечатлеть сразу же
Обнаружил пропавшие сокровища Магадхы периода Династии Тан, 647 год н.э.	обнаружить пропасть сокровище магадх период династия тан 647 год нэ
Место расположения приблизительно на глубине 30 метров под толщей льда,	место расположение приблизительно глубина 30 метр толща лёд
внутри огромной ледяной пещеры.	внутри огромный ледяной пещера
Еще одно твое грандиозное открытие.	ещё один твой грандиозный открытие
Поздравляю.	поздравлять
Ты тоже в этом участвуешь.	ты участвовать
Стоять! Руки вверх!	стоять рука вверх
Отойди! Прочь отсюда!	отойти прочь отсюда
Осторожно.	осторожно
Вода тающих ледников	вод таять ледник
в ходе своего движения	ход свой движение
образует ледяное озеро.	образовать ледяной озеро
Это река, что протекает подо льдом,	это река протекать под лёд
благодаря которой,	благодаря который
мы нашли это место.	найти это место
Генерал Бхима и его люди, должно быть, нашли эту пещеру,	генерал бхим человек должный быть найти пещера
пытаясь спрятаться от бурана.	пытаться спрятаться буран
Но сошла лавина,	но сойти лавина
и они все попали в ловушку.	попасть ловушка
В такой одежде, что была на них,	в одежда они
они сразу замерзли насмерть.	сразу замёрзнуть насмерть
Что это такое?	что это такой
Возможно, я обнаружил останки солдат Магадхи.	возможно обнаружить останки солдат магадх
Подержи это.	подержать это
Нет.	нет
Возьми.	взять
Мы - археологи, тут нечего бояться.	мы археолог нечего бояться
Ничего страшного!	ничто страшный
Что ты видишь?	что видеть
Тела всё ещё целы, потому что они заморожены.	тело весь ещё целый заморозить
Ты боишься?	ты бояться
Я здесь. Нет причин для страха.	я здесь нет причина страх
Это настоящее золото.	это настоящее золото
Это золотая монета Магадхи.	это золотой монета магадх
Кира, что это за кусок льда, который ты пытаешься уничтожить?	кира это кусок лёд который пытаться уничтожить
Это просто... подголовник Бхимы.	это просто подголовник бхим
Его подголовник?	он подголовник
Тринадцать ящиков золота.	тринадцать ящик золото
Не двигаться!	не двигаться
Ложись!	ложиться
Ни одного выстрела больше!	ни один выстрел большой
Вставай!	вставать
Сюда!	сюда
Осторожно.	осторожно
"Кто-то называет это ""судьбой""."	ктоть называть это судьба
"Некоторые могут сказать, что так ""было суждено""."	некоторый мочь сказать быть суждено
Но я говорю...	но говорить
я дал этому случиться.	дать это случиться
Кто это?	кто это
Тебе не нужно знать, кто я.	ты нужно знать я
Тебе важно	ты важный
знать только то, что всё здесь принадлежит моим предкам.	знать то весь принадлежать мой предок
Кто этот парень?	кто парень
Он семьдесят девятый...	он семьдесят девять
Не углубляйся в историю.	не углубляться история
Важны только факты, и...	важный факт и
Всё, что находится здесь, принадлежит семье Гитанджали.	весь находиться здесь принадлежать семья гитанджали
Нет!	нет
Всё здесь,	весь здесь
согласно закону, принадлежит правительству.	согласно закон принадлежать правительство
Здесь я - правительство.	здесь правительство
Поднимайте все сокровища наверх.	поднимать сокровище наверх
А их свяжите,	а связать
и пусть они замёрзнут насмерть.	пусть замёрзнуть насмерть
Есть, босс.	есть босс
Вперёд! Вперёд! Вперёд!	вперёд вперёд вперёд
Джек!	джек
Убери пистолет!	убрать пистолет
Он всего лишь профессор.	он лишь профессор
Вперёд! Вперёд!	вперёд вперёд
Сюда!	сюда
Что ты прячешь?	что прятать
Ничего.	ничто
- Проверь, что у неё. - Хорошо.	проверить она хорошо
Вперёд! Вперёд!	вперёд вперёд
Дай это мне.	дать это я
- Вперёд! Вперёд! Вперёд! - Ладно!	вперёд вперёд вперёд ладный
Джонс!	джонс
Стой! Не шевелись!	стоять не шевелиться
О, мой Бог!	о бог
Спасибо.	спасибо
- Сюда. - Иду.	сюда идти
Остановись сейчас же!	остановиться же
Убедись, чтобы никто не выбрался отсюда живым.	убедиться никто выбраться отсюда живой
- Есть, босс! - Закройте их.	есть босс закрыть они
Профессор, мы замёрзнем насмерть.	профессор замёрзнуть насмерть
Сяокван, там нож рядом с тобой.	сяокван нож ряд ты
Возьми его зубами.	взять зуб
Брось его мне.	бросить я
А... ты уверен?	а уверенный
Археологи постоянно имеют дело с человеческими останками.	археолог постоянно иметь дело человеческий останки
Чего бояться? Он мертв уже 1300 лет.	что бояться он мёртвый 1300 год
Возможно, мне стоит поискать новую работу.	возможно стоить поискать новый работа
Не нужно!	не нужно
Йога.	йог
Вы тоже можете это сделать?	вы мочь это сделать
Конечно!	конечно
Моя рука... не делайте этого.	мой рука делать это
Джек.	джек
Да?	да
Пусть твоё дыхание поднимается по позвоночнику,	пусть твой дыхание подниматься позвоночник
от промежности к Третьему Оку.	промежность третье ока
Пусть твои лёгкие наполнятся воздухом,	пусть твой лёгкое наполниться воздух
но сфокусируйся на Третьем Оке.	сфокусироваться третье ока
Теперь освободи дыхание.	теперь освободить дыхание
Пусть оно течёт обратно, вниз по позвоночнику.	пусть оно течь обратно вниз позвоночник
Почувствуй, как позвоночник руководит телом.	почувствовать позвоночник руководить тело
Вдох.	вдох
Выдох.	выдох
Вдох.	вдох
Выдох.	выдох
Понял?	понять
Вообще-то нет.	вообщеть нет
Я могу сделать это по-своему.	я мочь сделать это посвоему
Ладно.	ладный
После тебя.	после ты
Давай, Джек.	давать джек
Ещё один шаг.	ещё шаг
Джек.	джек
Ты в порядке? Что?	ты порядок что
Джек! Что? Твой желудок?	джек что твой желудок
Джек! Что? Да, понятно!	джек что да понятно
Понятно!	понятно
Понятно.	понятно
Ладно! Я пойду поищу помощь.	ладный я пойти поискать помощь
