cleaned_text	lemm_text
Обращаю ваше внимание на то, что все фантомы вне метеора действительно были уничтожены.	обращать ваш внимание то фантом вне метеор действительно уничтожить
Однако, те, что дремали внутри, пробудились.	однако тот дремать внутри пробудиться
И, как вы можете видеть, плотность массы фантомов осталась прежней.	и мочь видеть плотность масса фантом остаться прежний
А пробудившиеся после ударов пришельцы ответили на атаку,	а пробудиться удар пришелец ответить атака
зарывшись еще глубже в землю.	зарыться глубокий земля
Все это очень интересно, доктор Сид.	весь это очень интересно доктор сид
Однако, мы видим то же самое во время хирургических операций,	однако видеть самый время хирургический операция
когда по частицам фантомов используются биоэфирные лазеры.	частица фантом использоваться биоэфирный лазер
- Не так ли? - Конечно, именно так.	не ли конечно именно так
Видите ли, поврежденные частицы стараются уйти...	видеть ли повредить частица стараться уйти
еще глубже в тело пациента. А при попытках повышения мощности излучения...	глубокий тело пациент а попытка повышение мощность излучение
для того, чтобы достать эти глубоко внедрившиеся частицы,	тот достать глубоко внедриться частица
у нас бывали несчастные случаи,	бывать несчастный случай
приводившие к травмированию пациентов.	приводить травмирование пациент
А в некоторых случаях - к смерти.	а некоторый случай смерть
И каков Ваш вывод, доктор?	и каков ваш вывод доктор
"Возможно, вероятность того, что луч пушки ""Зевс""..."	возможно вероятность тот луч пушка зевс
сожжет фантомов в пределах метеоров достаточно высока.	сжечь фантом предел метеор достаточно высокий
Именно так! Благодарю Вас.	именно так благодарить вы
Однако, это также означает,	однако это также означать
что избыточная энергия луча может травмировать Землю.	избыточный энергия луч травмировать земля
Травмировать Землю? Вы имеете в виду Гею?	травмировать земля вы иметь вид гея
- Я имею в виду... - Вы имеете в виду дух Земли?	я иметь вид вы иметь вид дух земля
Да. Именно дух Земли.	да именно дух земля
Он действительно такое сказал, или мне послышалось?	он действительно такой сказать послышаться
- Что Вы делаете? - Я знаю, что я делаю.	что вы делать я знать делать
И что бы я ни делал - держи язык за зубами.	и делать держать язык зуб
Это просто смешно.	это просто смешно
Доктор, при всем уважении к Вам...	доктор весь уважение вы
Вы зачем сюда пришли? Поговорить о некоей теории Геи?	вы сюда прислать поговорить некий теория гея
Рассказать нам, что планета живая?	рассказать мы планет живой
Что она обладает духом? Это сказка.	что обладать дух это сказка
Сожалею, но нам сейчас совсем не до сказок.	сожалеть мы сказка
Это вовсе не сказка. Это правда.	это вовсе сказка это правда
И что - если я нацеливаю пушку на землю и произвожу выстрел,	и нацеливать пушка земля производить выстрел
я не просто делаю в почве дырку, я еще и убиваю планету?	просто делать почва дырка убивать планет
Доктор Сид. Теория Геи не доказана.	доктор сид теория гея доказать
И даже если Гея действительно существует -	и гея действительно существовать
разве мы не должны избавиться от фантомов?	должный избавиться фантом
Я полагаю, если есть хоть какой-то шанс на успех,	я полагать какойтый шанс успех
нам следует им воспользоваться.	мы следовать воспользоваться
- Вы не согласны? - Конечно же, согласен.	вы согласный конечно же согласный
Но существует альтернатива космической пушке.	но существовать альтернатива космический пушка
Другой метод?	другой метод
Да. Способ обезвредить фантомов.	да способ обезвредить фантом
Прошу Вас.	просить вы
Известно, что инопланетяне обладают особым энергетическим ресурсом.	известно инопланетянин обладать особый энергетический ресурс
Так же известно, что две противоположные по фазе...	так известно два противоположный фаза
биоэфирные волны, при наложении исчезают.	биоэфирный волна наложение исчезать
Теоретически возможно создать источник волновых структур...	теоретически возможно создать источник волновой структура
противоположных волновым структурам фантомов.	противоположный волновой структура фантом
В настоящий момент, мы работаем над созданием...	в настоящий момент работать создание
такого источника и близки к завершению.	такой источник близкий завершение
Члены Совета! Собирать растения и животных по всему миру...	член совет собирать растение животное весь мир
для того, чтобы сражаться с фантомами? Полная чушь!	тот сражаться фантом полный чушь
"Пушка ""Зевс"" - надежное, эффективное оружие."	пушка зевс надёжный эффективный оружие
Она избавит нас от фантомов.	она избавить фантом
Можем ли мы себе позволить ждать каких-то безумных изобретений,	мочь позволить ждать какихтый безумный изобретение
вроде армии чувствительных растений и зверей?	вроде армия чувствительный растение звереть
Изобретений, не предоставляющих никаких доказательств того,	изобретение предоставлять никакой доказательство тот
что они способны уничтожить инопланетян.	способный уничтожить инопланетянин
Доказательства есть!	доказательство есть
Даже при отсутствии ряда компонентов,	даже отсутствие ряд компонент
наша источник энергетических волн успешно пресек...	наш источник энергетический волна успешно пресечь
распространение частиц фантомов в организме обреченного пациента.	распространение частица фантом организм обречённый пациент
Доктор, у Вас есть доказательство того, что был исцелен неизлечимый пациент?	доктор вы доказательство тот исцелить неизлечимый пациент
Он не был исцелен. Компонентов не хватило.	он исцелить компонент хватить
Но нам удалось обезопасить частицы внутри пациента.	но мы удаться обезопасить частица внутри пациент
Ну, и где доказательства?	ну доказательство
Здесь.	здесь
Ты помогла выиграть время, Аки.	ты помочь выиграть время аки
Но какой ценой?	но цена
Доктор, Вы меня защищаете, и я не могу постоянно прятаться за Вашей спиной.	доктор вы защищать мочь постоянно прятаться ваш спина
Я хочу, чтобы моя оставшаяся жизнь была прожита с толком.	я хотеть остаться жизнь прожить толком
Пожалуйста, выслушай меня. Когда мы найдем седьмого и восьмого духов...	пожалуйста выслушать я когда найти семь восемь дух
ЕСЛИ мы их найдем. Все зависит от удачи.	если найти весь зависеть удача
Удача здесь не при чем.	удача чем
Твердая вера и упорный труд, девочка.	твёрдый вера упорный труд девочка
Будь я проклят, если ты умрешь раньше меня.	быть проклятый умереть ранний я
"Совет принял решение отложить выстрел пушки ""Зевс""."	совет принять решение отложить выстрел пушка зевс
Похоже, я устроила неплохое представление.	похоже устроить неплохой представление
Не возражаешь, если я побуду здесь?	не возражать побыть здесь
Тебе будет скучно.	ты скучно
Ну, и что ты делаешь?	ну делать
Ага, понятно.	ага понятно
Ты не хочешь со мной разговаривать.	ты хотеть я разговаривать
Я сканирую город в поисках седьмого духа.	я сканировать город поиск семь дух
Поторопись, Нилл.	поторопиться нилла
Спокойно, сержант, уже почти все готово.	спокойно сержант готовый
Что ты затеял?	что затеять
Тормознем их ненадолго.	тормознуть ненадолго
Не надо на меня смотреть, это была его идея.	не смотреть это идея
Это твоя идея?	это твой идея
Ну, мы просто немного помогаем капитану.	ну просто немного помогать капитан
Да ладно те, Джейн! Ты же знаешь, что такое романтика.	да ладный тот джейн ты знаешь такой романтика
Наш капитан ТАК на нее смотрит.	наш капитан так смотреть
Это любовь, крошка.	это любовь крошка
- Что случилось? - Наверно, сбой.	что случиться наверно сбой
- Послушай, Аки... - Я все еще злюсь на тебя.	послушать аки я злиться ты
Злишься на меня?	злиться я
Ты не снял шлем и не сказал, что это ты.	ты снять шлем сказать это ты
Что за детские выходки?	что детский выходка
Ну, знаешь, я был немного расстроен, когда ты, не сказав ни слова,	ну знаешь немного расстроить ты сказать слово
"собрала вещички и отправилась на станцию ""Зевс""."	собрать вещичка отправиться станция зевс
Теперь ты знаешь, в чем было дело, так?	теперь знаешь дело так
Да. Теперь я знаю.	да теперь знать
Такую операцию необходимо делать в невесомости, понятно?	такой операция необходимый делать невесомость понятно
Понятно.	понятно
А как насчет того, что меня командировали туда же,	а насчёт тот командировать туда же
а ты даже не встретилась со мной?	встретиться я
Скорее всего, в это время я помогала доктору Сиду в поисках духов.	скорее всего это время помогать доктор сид поиск дух
- Тогда понятно. - Ну, мне очень жаль!	тогда понятно ну очень жаль
Мне тоже! Стало быть, теперь нам обоим очень жаль.	я тоже стать быть мы оба очень жаль
Ну, так ты расскажешь мне о них?	ну рассказать они
О чем?	о чем
О духах, которых ты собрала.	о дух который собрать
Во время эксперимента я была инфицирована фантомом.	в время эксперимент инфицировать фантом
В нормальных обстоятельствах при таком никто не выживает.	в нормальный обстоятельство такой никто выживать
А тебе как удалось?	а ты удаться
Доктор Сид создал мембрану вокруг инфекции.	доктор сид создать мембрана вокруг инфекция
И сохранил мне жизнь.	и сохранить жизнь
Так что первой волной духа была я.	так один волна дух я
- Второй была рыба. - Рыба?	два рыба рыба
Третьим был олень, который жил в заповеднике под Москвой.	три олень который жить заповедник москва
Четвертым была птица.	четыре птица
Ты никогда не пробовал выследить воробья с космической станции?	ты пробовать выследить воробей космический станция
Ничего смешного.	ничто смешной
Да че я тебе говорю? Наверно, тебе бы это понравилось.	да че ты говорить наверно ты это понравиться
Ты права. Наверно, понравилось бы.	ты право наверно понравиться бы
Ну а потом - растение, которое я нашла на Таймс Скуэр.	ну растение который найти таймс скуэр
Я думал, что это был номер шестой.	я думать это номер шесть
- Что? - Ты пропустила одного.	что ты пропустить один
Да.	да
Пятым была маленькая девочка, умиравшая в реанимации.	пять маленький девочка умирать реанимация
Я успела изъять образец, но она...	я успеть изъять образец она
Я сказала ей, что у всего на свете есть дух.	я сказать она свет дух
У собак, у кошек, у деревьев, у маленьких девочек. Даже у Земли.	у собака кошка дерево маленькая девочка даже земля
Я сказала ей, что она не умирает, а просто возвращается к Духу Земли.	я сказать она умирать просто возвращаться дух земля
К Гее.	к гея
А она... Она ответила мне, что готова умереть.	а она она ответить я готовый умереть
Она сказала, что мне не надо придумывать сказки, чтобы утешить ее.	она сказать придумывать сказка утешить она
Ей было всего семь лет, и она была готова умереть.	она семь год готовый умереть
Извини.	извинить
Мне надо работать. Я должна найти седьмого и восьмого духа.	я работать я должный найти семь восемь дух
Не надо. Пожалуйста.	не надо пожалуйста
Ты ведь не веришь во все это, так?	ты верить это так
Да я... я просто не знаю, Аки.	да я просто знать аки
Поэтому ты сторонишься меня?	поэтому сторониться я
Ты должна была рассказать мне.	ты должный рассказать я
Я не знаю, сколько мне осталось.	я знать сколько остаться
А кто знает?	а знать
Мне лучше вернуться к поиску.	я вернуться поиск
Капитан Эдвардс. Несколько дней назад Вы эвакуировали доктора Росс...	капитан эдвардс несколько день назад вы эвакуировать доктор росс
из Старого Нью-Йорка.	старое ньюйорк
Не так ли?	не ли
- Так точно, сэр. - Какое впечатление она на Вас произвела?	так точно сэр какой впечатление вы произвести
Она выглядит компетентной и решительной, сэр.	она выглядеть компетентный решительный сэр
"Вам и группе ""Зоркий Глаз"" поручено новое задание."	вы группа зоркий глаз поручить новое задание
Будете осуществлять охрану доктора Росс во время ее вылазок.	быть осуществлять охрана доктор росс время вылазка
Вас понял, сэр.	вы понять сэр
Пока еще не полностью, капитан.	пока полностью капитан
А обо всех отклонениях в поведении доктора Росс...	а о отклонение поведение доктор росс
немедленно докладывать майору.	немедленно докладывать майор
Отклонения в поведении, сэр?	отклонение поведение сэр
Женщина заражена инопланетянами, капитан.	женщина заразить инопланетянин капитан
Мы не знаем, как это повлияет на нее.	мы знать это повлиять нея
Присутствие чужих может воздействовать на разум.	присутствие чужое воздействовать разум
Они могут манипулировать ею в своих интересах.	они мочь манипулировать она свой интерес
Генерал предполагает, что Росс - шпион?	генерал предполагать росс шпион
Генерал удивляется, с чего это он отчитывается перед капитаном.	генерал удивляться это отчитываться капитан
Она заражена тканями фантомов.	она заразить ткань фантом
Если это как-то начнет проявляться,	если это както начать проявляться
доктора Росс необходимо взять под арест,	доктор росс необходимый взять арест
и доставить сюда для наблюдения.	доставить сюда наблюдение
Фактически, для ее собственной пользы, капитан.	фактически собственный польза капитан
Безусловно, сэр.	безусловно сэр
Майор. Направьте нашего человека присмотреть за добрым капитаном.	майор направить наш человек присмотреть добрый капитан
Я убеждена, что эти сны - какая-то попытка контакта.	я убедить сон какаять попытка контакт
Их смысл мне не ясен.	они смысл ясный
Но теперь они приходят все чаще, и это значит только одно.	но приходить чаща это значит один
Фантомы, внутри меня, начинают брать верх.	фантом внутри я начинать брать верх
Объект в 50ти милях к западу от Таксона.	объект 50ть миля запасть таксон
- Концентрация фантомов? - Нехорошая.	концентрация фантом нехороший
"Огромные, класса ""мета""."	огромный класс мета
Значит, будет весело.	значит весело
Держись возле меня. Никаких подвигов, ладно?	держаться возле я никакой подвиг ладный
Действуем по плану.	действовать план
Строго по плану. Хорошо.	строго план хорошо
<i>таксонская пустошь</i>	iтаксонский пустошьi
Если мы сбросим энергетические буйки здесь, здесь и здесь...	если сбросить энергетический буёк здесь здесь
то сможем высадиться, добраться до цели, и убраться прочь прежде,	смочь высадиться добраться цель убраться прочь прежде
чем фантомы сообразят, что мы там были.	фантом сообразить быть
Буйки привлекут фантомов?	буёк привлечь фантом
- Ага. - На некоторое время.	ага на некоторый время
Значит, ты из группы 307, да?	значит группа 307 да
Под началом генерала Хайна? Ты когда- нибудь участвовал в разведке пустошей?	под начало генерал хайн ты когда участвовать разведка пустошь
Там бывает круто.	там бывать круто
Капитан.	капитан
Точка съема по вектору шесть, координаты 2-7-9.	точка съём вектор шесть координата 279
Понял. Смотри в оба.	понять смотреть оба
Похоже, они заглотили наживку.	похоже заглотить наживка
Седьмой дух должен быть сразу за этой горой мусора.	семь дух должный сразу гора мусор
Не представляю, как здесь может уцелеть что-то живое?	не представлять уцелеть чтоть живой
Скоро узнаем.	скоро узнать
Это следы операции по зачистке фантомов.	это след операция зачистка фантом
Она должна была положить конец войне.	она должный положить конец война
Где-то здесь лежит мой отец.	гдеть лежать отец
Ладно. Вперед, ребята.	ладный вперёд ребята
Будь я проклят.	быть проклятый
Выживший.	выжить
Что он здесь делает?	что делать
Ждет, когда сюда вернется жизнь.	ждать сюда вернуться жизнь
Это и есть наш дух, док?	это наш дух док
Нет.	нет
- Мы приближаемся к живому существу. - Дистанция?	мы приближаться живой существо дистанция
Затрудняюсь сказать. Уже рядом.	затрудняться сказать уже ряд
Я ничего не вижу.	я видеть
Ты хочешь сказать, что это он?	ты хотеть сказать это он
Не может быть.	не быть
<i>Обнаружен</i>	iобнаруженi
Это не солдат. Это его ово-пак.	это солдат это овопак
Как ты это объяснишь?	как это объяснить
Ово-паки служат источниками питания для нашего оружия и барьеров городов.	овопак служить источник питание наш оружие барьер город
В смысле, это ведь биоэфирная энергия.	в смысл это биоэфирный энергия
Для того, чтобы создать эту энергию, мы используем живые ткани.	для тот создать энергия использовать живой ткань
Одноклеточные организмы.	одноклеточный организм
Ты хочешь сказать, что его рюкзак - и есть седьмой дух?	ты хотеть сказать рюкзак семь дух
- Да. - Они наступают.	да они наступать
Капитан, Вы меня слышите?	капитан вы слышать
Что? Повтори.	что повторить
Вы меня слышите, капитан? Они наступают.	вы слышать капитан они наступать
Райан, забери ово-пак этого солдата!	райан забрать овопак солдат
Мне нужна помощь, сержант!	я нужный помощь сержант
- Буйки?.. - Да.	буёк да
- Они не помогли. - Спасибо за подсказку!	они помочь спасибо подсказка
- С тобой все в порядке? - В полном.	с ты порядок в полный
Убираемся отсюда!	убираться отсюда
Че-то не так! Откуда они взялись?	четь так откуда взяться
Что-то учуяли!	чтоть учуять
Аки!..	аки
Они совсем рядом, сэр. Двигаются быстро.	они ряд сэр двигаться быстро
Джейн. Веди людей.	джейн вести человек
Осторожно!	осторожно
- Увози нас отсюда, Нилл. - Сэр, я был бы не прочь,	увозить отсюда нилла сэр прочь
- но... - Поехали!	но поехать
- Сэр? - Все нормально.	сэр весь нормальный
Дело плохо, капитан.	дело плохо капитан
Надо доставить ее в госпиталь.	надо доставить госпиталь
У Вас есть приказ, сэр.	у вы приказ сэр
Что, черт возьми, здесь происходит?	что черта взять происходить
Доктора Росс необходимо немедленно взять под стражу, сэр!	доктор росс необходимый немедленно взять стража сэр
Опустить оружие. Это приказ.	опустить оружие это приказ
