cleaned_text	lemm_text
Одна из жертв или...	один жертва или
- ...хозяйка дома? - Нет.	хозяйка дом нет
Это была моя мама.	это мама
Она умерла несколько лет назад и...	она умереть несколько год назад и
...я просто вижу ее в этом доме...	я просто видеть дом
...но еще ни разу туда не заходил.	но раз туда заходить
Она...сидит там.	онасидеть там
Улыбается.	улыбаться
Просит отпустить ее...	просить отпустить она
Она выглядит моложе, чем я ее помню. Моего возраста.	она выглядеть молодой помнить мой возраст
У тебя всегда были видения?	у видение
Нет, последние пару месяцев.	нет последний пара месяц
Это классный материал.	это классный материал
Брайану понравится.	брайан понравиться
Брайану?	брайан
Да, Брайану Перселлу.	да брайан перселла
Эй! Эй, ну пожалуйста, не уходи.	эй эй пожалуйста уходить
Мы только-только к чему-то пришли.	мы толькотолько чемуть прислать
Почему ты не сказала про Брайана?	почему сказать брайан
Я не думала, что это так важно.	я думать это важный
Ты подумала, что участие твоего бывшего не имеет значения?	ты подумать участие твой бывший иметь значение
Мы расстались три года назад.	мы расстаться год назад
Я собиралась сказать тебе, но мне надо было знать, поедешь ты или нет.	я собираться сказать ты знать поехать нет
Понимаю, Сэм, ты хотел помочь, но...	понимать сэм хотеть помочь но
...мои кошмары это не излечит.	мой кошмар это излечить
Понял.	понять
Но такие виления не приходят сами по себе. Мы должны встретить их лицом к лицу.	но такой вилений приходить сам себя мы должный встретить лицо лицо
"- В смысле ""лицом к лицу""? - Мы пойдем в том дом."	в смысл лицо лицо мы пойти дом
Внутри ты поймешь, к чему привязан...	внутри понять что привязать
...и есть ли в здании что-то реальное из твоих видений.	и здание чтоть реальный твой видение
Да. А Брайан?	да а брайан
Брайан, Джулс и Донни будут фиксировать паранормальные аспекты.	брайан джулс донни быть фиксировать паранормальный аспект
Они уверены, что там, где были жертвы, остались их души.	они уверить там жертва остаться душа
Нет.	нет
Брайану плевать и на жертвы, и на души...	брайан плевать жертва душа
...и на все, что связано со мной.	и весь связать я
Он хищник, которого волнует одно: как заснять привидение...	он хищник который волновать один заснять привидение
...и срубить на этом побольше бабок.	и срубить большой бабка
Поэтому он настоит, чтобы мы пошли. С тобой или без тебя.	поэтому настоять послать с ты ты
Послушай, в том доме много лет назад произошли необъяснимые вещи.	послушать дом год назад произойти необъяснимый вещий
Возможно, когда об этом узнала твоя мать, оно запало ей в душу...	возможно узнать твой мать оно запасть душить
...и эти случаи преследовали ее, как преследуют тебя сейчас.	и случай преследовать она преследовать сейчас
Но я не прошу тебя слушаться меня.	но просить слушаться я
Послушай маму. Это она велит тебе отпустить ее.	послушать мама это велита ты отпустить она
Ты не спишь неделями.	ты спать неделя
Я не понимаю твой скепсис...	я понимать твой скепсис
Возможно, ничего не выйдет. А что, если получится?	возможно выйти а что получиться
Попробуй.	попробовать
Пожалуйста.	пожалуйста
(Дженкинс) ЕЕ зовут Мишель Чампан. Кажется, она подружка подозреваемого.	дженкинс она звать мишель чампан кажется подружка подозревать
Мы нашли только ее сумочку, а ее саму - нет.	мы найти сумочка сам нет
(Ривс) Я сниму отпечатки с орудия убийства.	ривс я снять отпечаток орудие убийство
Давай.	давать
И чего мы стоим? Вперед.	и стоять вперёд
Есть, сэр.	есть сэр
Шевелитесь, шевелитесь.	шевелиться шевелиться
- Сколько камер? - Всего 13 штук.	сколько камера всего 13 штука
(Питер) В поле зрения почти весь дом, но ничего не обнаружили.	питер в пол зрение весь дом обнаружить
- Дьявол! Стерто? - Нет, зашифровано. Мертвый эфир.	дьявол стёртый нет зашифровать мёртвый эфир
В записи есть кое-что, но...	в запись коечто но
Массовое убийство, вокруг куча камер...	массовый убийство вокруг куча камера
...и что, ничего нет?	и что нет
Думаю, мы что-нибудь разыщем.	думать чтонибыть разыскать
Генри, при чем здесь морозилка?	генри морозилка
Заморозка помогает восстановить данные.	заморозка помогать восстановить дать
Попортишь диски - я тебя сам убью.	попортить диск убить
Честное слово.	честной слово
Загерметизируем.	загерметизировать
Попробуем провести дефрагментацию. Мало ли, что найдется.	попробовать провести дефрагментация мало ли найтись
Шесть винчестеров, терабайта данных - на это уйдет много времени.	шесть винчестер терабайт дать это уйти время
- Привет, Перси. - (Дженкинс) Привет, Перси.	привет перси дженкинс привет перси
- (Льюис) Ему зачитали права? - (Дженкинс) Да, сэр. Ривс.	льюис он зачитать право дженкинс да сэр ривс
(Льюис) Как, ты Джон?	льюис как джон
- Вы нашли Мишель? - Пока нет.	вы найти мишель пока нет
Думали, ты нам поможешь.	думать мы помочь
- Он забрал ее. Он ее забрал. - Кто ее забрал?	он забрать она он забрать кто забрать
Я должен ее найти, он не мог уйти далеко.	я должный найти мочь уйти далеко
Сколько вас было, Джон? Шестеро? Шестеро?!	сколько быть джон шестеро шестеро
Вы меня слышали?	вы слышать
Идите туда и найдите ее!	идти туда найти она
Мы ищем Мишель, поверь мне.	мы искать мишель поверь я
А сейчас мне нужно знать, кого здесь не хватает.	а нужно знать кто хватать
Джон, взгляни на эти фотографии и скажи, кого здесь нет.	джон взглянуть фотография сказать кто нет
- Брайана Перселла. - Брайана Перселла?	брайан перселла брайан перселла
- Давно ты не видел Брайана? - Не знаю.	давно видеть брайан не знать
(Льюис) Не знаешь? Ты сказал, он ее забрал. Куда?	льюис не знаешь ты сказать забрать куда
- Я не знаю. - (Льюис) Куда?	я знать льюис куда
Все так быстро...Не знаю.	весь быстрон знать
Брайан Перселл убил этих людей?	брайан перселла убить этот человек
Это он убил твоих людей?	это убить твой человек
Нет?	нет
Это все дом.	это дом
Это все дом.	это дом
Этот дом...что-то сделал с ним.	этот домчтоть сделать он
Дом что-то сделал с ним?	дом чтоть сделать он
Боюсь, что в суде такую отговорку сочтут нелепой, Джон.	бояться суд такой отговорка счесть нелепый джон
В Луизиане дома не сажают за решетку.	в луизиана дом сажать решётка
Этот дом не такой, как все.	этот дом такой весь
Что вы делали в доме, Джон?	что делать дом джон
Они пробудили зло.	они пробудить зло
Они попробовали вызвать духов и пробудили его.	они попробовать вызвать дух пробудить он
Пробудили зло, пробудили дом...	пробудить зло пробудить дом
я согласился только ради Мишель.	согласиться ради мишель
- Это я виноват. Только бы она была жива... - Джон...	это виноватый только живой джон
(Джон) Вернись живой.	джон вернуться живой
Послушай, Джон. Успокойся, прошу тебя.	послушать джон успокоиться просить ты
Если это Брайан, найдите его, пока он не убил Мишель.	если это брайан найти он пока убить мишель
Вы должны его найти!	вы должный найти
- (Льюис) Найдем. - Пожалуйста...Умоляю.	льюис найти пожалуйстаумолять
Умоляю. Пожалуйста...Пожалуйста.	умолять пожалуйстапожалуйст
Детектив, топор вытерли. Никаких отпечатков.	детектив топор вытереть никакой отпечаток
Откуда им там быть, Дженкинс?	откуда быть дженкинс
Это сделал дом.	это сделать дом
Сэр?	сэр
- Забудь. - Доставить его в участок?	забыть доставить участок
Нет. Подержи его пока здесь.	нет подержать пока здесь
Еще двое где-то рядом. Неизвестно, жертвы они или убийцы.	ещё двое гдеть ряд неизвестно жертва убийца
А этот парнишка - мой единственный шанс выяснить, в чем дело.	а парнишка единственный шанс выяснить дело
- Пусть будет рядом - Есть, сэр.	пусть ряд есть сэр
- Так точно. - Держи его здесь, хорошо?	так точно держать здесь хорошо
(Дженкинс) Диспетчер, отмените транспортировку.	дженкинс диспетчер отменить транспортировка
- Привет. - (Льюис) Привет.	привет льюис привет
- Это я. Занята? - Да, ведь кто-то меня продинамил.	это я занятый да ктоть продинамил
- Прости, возникли срочные дела. - Я прождала два часа, Льюис.	простить возникнуть срочный дело я прождать час льюис
(Льюис) Я все обьясню.	льюис я обьяснить
Я в доме Ливингстонов. Тройное убийство.	я дом ливингстон тройной убийство
(Элизабет) Что?	элизабет что
- Марты Ливингстон? - Да.	марта ливингстон да
Уже кого-нибудь задержали?	уже когонибудь задержать
Да, задержали, но у него шок...	да задержать шок
...и он говорит, что ничего не помнит.	и говорить помнить
Еще двое пропали, все силы брошены на их поиски.	ещё двое пропасть сила бросить поиск
"- Может, это подражатель? - Никаких ""может""."	мочь это подражатель никакой мочь
- Парень сказал, что они пробудили дом. - Вот как...	парень сказать пробудить дом вот как
- Да. - Сейчас приеду.	да сейчас приехать
(Льюис) Отлично. Это свидание.	льюис отлично это свидание
Нет, это должно было быть свидание, но сейчас нет.	нет это должный свидание нет
- Ривс! - Да, сэр.	ривс да сэр
Собери все, что можно, по делу Ливингстон. Хорошо?	собрать весь можно дело ливингстон хорошо
Есть, сэр.	есть сэр
Привет, это Джулс. Я со стуки помираю в машине.	привет это джулс я стук помирать машина
- (Джулс) Брайан, скажи что-нибудь. - (сигналит)	джулс брайан сказать чтонибыть сигналить
Ну, и где они?	ну они
Черта помянешь....	черта помянуть
(Джулс) Давайте скорее, голубки!	джулс давать скорее голубка
Привет.	привет
Донни...	донни
Донни.	донни
Сегодня ты еще не разговаривал с живыми людьми. Ничего?	сегодня разговаривать живой человек ничто
- Не сажай батареи, Джулс. - (Брайан) Отдай камеру.	не сажать батарея джулс брайан отдать камера
- (Джулс) Приветик. - (Мишель) Джулс...	джулс приветик мишель джулс
(Брайан) Доброе утро, Мишель. Доброе утро, Джон.	брайан добрый утро мишель добрый утро джон
Привет.	привет
(Брайан) Вы прямо-таки идеальная пара. Одинаковые прически и все такое.	брайан вы прямотак идеальный пара одинаковый причёска такой
 А твоя похожа на мокрую собаку.	а твой похожий мокрый собака
Правда. Ты третий Джон, с которым встречалась Мишель после меня, так что...	правда ты три джон который встречаться мишель я что
Правда. Ты никак не выбросишь Мишель из головы...	правда ты никак выбросить мишель голов
...и тебе за это стыдно.	и ты это стыдно
(Брайан) Классный чубчик.	брайан классный чубчик
Эй, ты не первый, но самый интересный.	эй один самый интересный
Дом с привидениями на холмах Луизианы.	дом привидение холм луизианы
Там нет привидений.	там привидение
- (Брайан) Поехали - проверим. - Брайан, успокойся.	брайан поехать проверить брайан успокоиться
- (Брайан) У тебя такие красивые...глаза. - Это не глаза, Брайан.	брайан у такой красивыеглазый это глаз брайан
Хоть что-то. А есть записи из дома?	хоть чтоть а запись дом
Пока нет. Еще работаем.	пока нет ещё работать
Дженкинс, что известно про этого парня Перселла?	дженкинс известно парень перселла
Я запросил досье.	я запросить досье
- (по рации) Прибыла детектив Кляйн. Идет к вам.	по рация прибыть детектив кляйн идти вы
Отлично, отлично.	отлично отлично
Привет.	привет
Не зря я на свидание опоздал.	не зря свидание опоздать
- Мог бы и позвонить. - Виноват.	мочь позвонить виноватый
Может, тебе удается выудить из него что-нибудь.	мочь ты удаваться выудить чтонибыть
Сейчас он лепечет только то, что это сделал дом.	сейчас лепетать то это сделать дом
И ты понимающе к этому относишься.	и понимающе это относиться
Я в гороскопы не верю...	я гороскоп верить
...а уж в дом-убийцу и подавно.	а домубийца подавно
- Где он? - Что? Погоди.	где он что погодить
Когда все закончится, у меня в машине бутылка вина.	когда закончиться машина бутылка вино
Я согласна ее распить с тобой...	я согласный распить ты
...если дашь прочитать тебе гороскоп. Ну как?	если дать прочитать ты гороскоп ну как
- Ни за что.	ни что
(Генри) Кляйн.	генри кляйн
Генри.	генри
Джон, это доктор Элизабет Кляйн.	джон это доктор элизабет кляйн
Она психолог.	она психолог
Здравствуй, Джон. Меня зовут Элизабет.	здравствовать джон я звать элизабет
(Элизабет) Как ты себя чувствуешь?	элизабет как чувствовать
Оставлю вас наедине.	оставить наедине
- Позови, если понадоблюсь. - Ладно.	позвать понадобиться ладный
Слушай.	слушай
...у тебя небольшой стресс.	у небольшой стресс
- Генри, подаешь одеяло? - Конечно.	генри подавать одеяло конечно
После такого травматичного опыта многие уходят в себя...	после такой травматичный опыт многие уходить себя
...так что ты не один.	так один
Сдвинуться с места в этом случае поможет важная цель...	сдвинуться место случай помочь важный цель
...и пусть ей станет Мишель, Джон.	и пусть стать мишель джон
Согласен?	согласный
Зря я рассказал ей об этом доме.	зря рассказать дом
Кому не стоило о нем рассказывать? Мишель?	кома стоить немой рассказывать мишель
Она...	она
Раньше она с ними тусовалась.	ранний они тусоваться
До нашего знакомства.	до наш знакомство
"Они называли себя ""охотниками за приведениями""."	они называть охотник приведение
Они за этим сюда пришли?	они это сюда прислать
Патрульные сказали, ты был в отключке. Возможно, от шока.	патрульный сказать отключка возможно шок
Ты хоть что-нибудь помнишь? Можешь мне рассказать?	ты чтонибыть помнить мочь рассказать
Я помню только то, что было до.	я помнить то до
(Элизабет) Тогда расскажи, что помнишь.	элизабет тогда рассказать помнить
Может, это хоть что-то прояснит.	мочь это чтоть прояснить
Попробую.	попробовать
Итак, представим участников экспедиции.	итак представимый участник экспедиция
(Брайан) Самюэль Чапман. Выглядит ужасно серьезным и умным со своими энергетиком.	брайан самюэль чапман выглядеть ужасно серьёзный умный свой энергетик
Джулс Картер, наш оккультный эксперт и ходячий справочник.	джулс картер наш оккультный эксперт ходячий справочник
- А еще секспильная шутка. - (Брайан) Это точно.	а секспильный шутка брайан это точно
Дональд Смит, техногеный, который дышит через рот.	дональд смит техногеный который дышать рота
- Давай? - (Брайан) Давай...	давать брайан давать
Вперед.	вперёд
- Давай. Засунь мясо ему в рот. - (Джулс) Он съест.	давать засунуть мясо рота джулс он съесть
- (Брайан) Я жду. (пес лает) (Донни кричит)	брайан я ждать пёс лаять донни кричать
- Чертовы деревенщины. (смеются)	чертовый деревенщина смеяться
(Джулс) Расскажи нам, что с тобой происходит.	джулс рассказать мы ты происходить
В общем...	в общий
Дом, куда мы едем, находится в городке, где выросла моя мама...	дом ехать находиться городок вырасти мама
...и 25 лет назад там произошел несчастный случай.	и 25 год назад произойти несчастный случай
(Брайан) Кажется, его описывали как резно.	брайан кажется описывать резно
Да. Убийство Марты Ливингстон.	да убийство марта ливингстон
С тех пор в этом доме никто не жил.	с тот пора дом никто жить
(Джулс) Откуда ты о нем знаешь?	джулс откуда немой знаешь
В детстве моя папа типа дружила с Мартой Ливингстон...	в детство папа тип дружить марта ливингстон
...девушкой, которая там жила и которая... сами знаете.	девушка который жить который сам знаете
(Джулс) Вы с мамой говорили об убийствах?	джулс вы мама говорить убийство
Нет. Никто о них не говорил. Жители города хотели забыть о них.	нет никто говорить житель город хотеть забыть они
Ты не веришь в нашу затею?	ты верить наш затея
(Джон) Нет.	джон нет
А мне кажется, у нас все получится.	а кажется получиться
(Сэм) Брайан, угомонись. Это просто интервью.	сэм брайан угомониться это просто интервью
Заткнись.	заткнуться
Интересно, почему ты считаешь всех глупее себя.	интересно почему считать глупый себя
Не всех, Брайан.	не весь брайан
Пошел ты! Знаешь, тебе и самому интересно узнать, что в том доме.	пойти ты знаешь ты самый интересно узнать дом
Ты думаешь, что у тебя с ним какая-то непонятная связь...	ты думать какаять непонятный связь
...и, естественно, ты не веришь в призраков.	и естественно верить призрак
Мы занимаемся ерундой, а ты с нами.	мы заниматься ерунда мы
Так может пора признать, что в душе	так пора признать душа
ты надеешься, что мы все объясним тебе?	надеяться объяснимый ты
(Мишель) Брайан, прекрати.	мишель брайан прекратить
(Брайан) Тебе необязательно идти с нами. Сам знаешь.	брайан ты необязательно идти мы сам знаешь
Они собирались сделать документальный фильм и запечатлеть духов.	они собираться сделать документальный фильм запечатлеть дух
Итак, вам удалось запечатлеть духов внутри того дома?	итак удаться запечатлеть дух внутри дом
Так, так...	так так
- Тут грязница. - Ага. Смотрите под ноги.	тут грязница ага смотреть нога
Что это?	что это
По-моему, музыка ветра.	помоему музыка ветер
- Они призывает мертвых. - Там еще есть.	они призывать мёртвый там есть
(Джулс) Ни фига себе.	джулс ни фига себя
- Я спятила или ветра сейчас нет? - Очент странно.	я спятить ветер нет очента странно
(кричит)	кричать
(Мишель) Что с тобой?	мишель что ты
Что произошло?	что произойти
Ребята...вы такие доверчивые.	ребятава такой доверчивый
- Господи... - Ха-ха. Как смешно.	господь хах как смешно
Что? Нет?	что нет
Да ладно.	да ладный
- (Джон) Тебе понравилось. - Нет.	джон ты понравиться нет
- Идемте. - Какие серьезные...	идти какой серьёзный
(Брайан) Донни, догоняй!	брайан донни догонять
(Брайан) Неужели это он?	брайан неужели это он
Господи...	господь
В этом эоме не ждут гостей.	в эома ждать гость
С чего ты взяла?	с взять
Этот газовый фонарь ХIХ-го века.	этот газовый фонарь хiхго век
Его зажигали, чтобы путники знали...	он зажигать путник знать
...дома хозяин или нет.	дом хозяин нет
Если фонарь горел, в доме привечали гостей.	если фонарь горелый дом привечать гость
Мы будем хорошими гостями.	мы быть хороший гость
Надеюсь, за час разложим все? Да?	надеяться час разложить весь да
Процес небыстрей, а я не хочу	процес небыстрый хотеть
здесь задерживаться.	задерживаться
- Ты о чем? - Устроим спритический сеанс.	ты чем устроить спритический сеанс
Попробуем вызвать духов. Вдруг тебе удастся связаться с жертвами.	попробовать вызвать дух вдруг ты удаться связаться жертва
А что, если вызовем саму Марту Ливингстон?	а что вызвать сам март ливингстон
Исключено. Среди прочих мер предосторожности...	исключить среди прочий мера предосторожность
...мы используем положительную энергию.	мы использовать положительный энергия
Положительную энергию?	положительный энергия
- Да. - Ладно.	да ладный
Правильно ли я поняла...	правильно понять
Вы приехали в тот дом провести спиритический сеанс и вызвать умерших...	вы приехать дом провести спиритический сеанс вызвать умерший
...и 20 лет назад Марта Ливингстон со своими друзьями...	и 20 год назад март ливингстон свой друг
...тоже проводила такой сеанс.	тоже проводить сеанс
Понимаешь, к чему я клоню?	понимать что клонить
Кто-то вознамерился в точности повторить эти убийства.	ктоть вознамериться точность повторить убийство
Так же, как 20 лет назад.	так же 20 год назад
Может, это Брайан Перселл или кто-то еще... или ты.	мочь это брайан перселла ктоть ещё ты
(Элизабет) Но если мы не разберемся, ты проведешь остаток жизни в тюрьме.	элизабет но разобраться провести остаток жизнь тюрьма
И когда это случится, я уже ничем не могу тебе помочь.	и это случиться ничто мочь ты помочь
Я хочу...я хочу вспомнить.	я хочуя хотеть вспомнить
Для меня главное, чтобы нашли Мишель...	для главный найти мишель
...и чтобы она была жива.	и живой
Расскажи, как вы проникли в дом?	рассказать проникнуть дом
- Ух ты, какое потрясное место. - Точно.	ух ты какой потрясный место точно
Вырубайте мобильники, я прослушаю дом.	вырубать мобильник прослушать дом
- Джон, ты в порядке? - А что?	джон порядок а что
- У тебя кровь. - Что?	у кровь что
У тебя кровь из носа.	у кровь нос
- У тебя такое часто бывает? - Нет. Никогда.	у такой часто бывать нет никогда
Это реакция на перемену давления.	это реакция перемена давление
(Джулс) Такое бывает перед появлением духов.	джулс такой бывать появление дух
Поздравляю с лишением невинности.	поздравлять лишение невинность
Это хороший знак.	это хороший знак
Настраиваем аппаратуру.	настраивать аппаратура
Донни, приготовь аккумуляторы и не стестняйся, раздавай указания.	донни приготовить аккумулятор стестняться раздавать указание
(Брайан) Если что-то произойдет, камера должна быть наготове.	брайан если чтоть произойти камера должный наготове
(Элизабет) Почему Сэм Чампан решил, что у тебя связь с этим домом?	элизабет почему сэм чампан решить связь это дом
Твоя мать знала Марту и ее жертв. Ну и что?.	твой мать знать март жертва ну что
Ты-то здесь при чем?	тыть чем
Я хочу это понять.	я хотеть это понять
Моя мать...	мой мать
...была в том доме, когда произошли убийства.	быть дом произойти убийство
То есть, Сара Мэттьюс?	то есть сара мэттьюс
Та, что спалась, твоя мать?	тот спасться твой мать
Я не сказал ребятам...	я сказать ребята
...даже Мишель...	даже мишель
...и теперь думаю, что зря.	и думать зря
Джон, дорогой, в суде это сочтут очень подозрительным. Понимаешь?	джон дорогой суд это счесть очень подозрительный понимать
Я могу только...рассказать правду.	я мочь толькорассказать правда
Больше ничего.	большой ничто
О том, что у тебя видения?	о тот видение
Да.	да
Я вижу маму в том доме.	я видеть мама дом
Она простит меня отпустить ее.	она простить отпустить она
Йоу! Держи свою рацию.	йоу держать рация
Спасибо.	спасибо
(Донни) А это печально известная Марта Ливингстон?	донни а это печально известный март ливингстон
Да.	да
Красотка.	красотка
- Я бы вдул. - И я.	я вдуть и я
(Донни) Про птичек что-нибудь знаешь?	донни про птичка чтонибыть знаешь
Скворцы. Важный символ в мире аккультизма.	скворец важный символ мир аккультизм
Говорят, они были посланники древного мира между дьяволом и его приспешниками.	говорят посланник древный мир дьявол приспешник
(звон стелка) - (Донни) Дьявол!	звон стелка донни дьявол
- Будь осторожнее. - Не говори Брайану.	быть осторожный не говорить брайан
Ладно, не скажу.	ладный сказать
- Я случайно. - Надо сказать.	я случайно надо сказать
Ты не оставил мне выбора.	ты оставить выбор
Ребята, мне кажется, для вызова это самая подходящая комната.	ребята кажется вызов это самый подходящий комната
Здесь самые высокие показатели.	здесь самый высокий показатель
(Джон) Не может быть.	джон не быть
Неужели очки с камерой?	неужели очки камера
Что я сказал?	что сказать
- (Брайан) Ничего не трогать. - Остынь, Брайан.	брайан ничто трогать остыть брайан
Чердак готов.	чердак готовый
(Донни) Эй, Джулс! Не вижу картинки с твоей камеры.	донни эй джулс не видеть картинка твой камера
Ясно, вас понял.	ясно понять
Почти готово. Все нормально.	почти готовый весь нормальный
(Донни) Молодец.	донни молодец
Я хочу от тебя ребенка.	я хотеть ребёнок
(Мишель) Здесь есть кто-нибудь?	мишель здесь ктонибыть
Меня зовут Сэм Чампан.	я звать сэм чампан
Мы в ловушке в этом доме. Он спятил!	мы ловушка дом он спятить
У него топор.	у топор
Он спятил! Он всех убивает.	он спятить он убивать
Я не знаю, что делать.	я знать делать
Я хочу домой.	я хотеть домой
Я хочу домой!	я хотеть домой
(кричит)	кричать
Господи...	господь
Как ты достал эти файлы? Откуда они?	как достать файл откуда они
С замороженного диска.	с заморозить диск
Тащите еще одну морозилку и заморозьте все диски, какие есть. Быстро!	тащить один морозилка заморозить диск какой есть быстро
Есть, сэр.	есть сэр
Попробуй вспомнить. Должно быть что-то еще.	попробовать вспомнить должный чтоть ещё
(Льюис) Доктор Кляйн!	льюис доктор кляйн
(Элизабет) Я на минутку, Джон.	элизабет я минутка джон
- Как продвигается? - Ты не поверишь.	как продвигаться ты поверить
- Сара Мэттьюс была его мать. - А кто это?	сара мэттьюс мать а это
Она единственная выжила и сбежала. Марта не успела до нее добраться.	она единственный выжить сбежать март успеть добраться
- Ты шутишь? - Никаких шуток.	ты шутить никакой шутка
Господи...Чем больше я узнаю про этого парня, тем меньше ему верю.	господич узнавать парень маленький верить
Скажи ему, что мы просматривали записи но ничего не увидели.	сказать он просматривать запись увидеть
- Так ему и скажи. И посмотри на реакцию. - Хорошо.	так сказать и посмотреть реакция хорошо
Заставь ребят поискать записи интерьвю...	заставить ребята поискать запись интерьвю
...с Сарой Мэттьюс после тех убийств.	с сара мэттьюс тот убийство
Да-да.	дада
Я пошла. Мне кажется, он что-то знает.	я пошлый я кажется чтоть знать
Слушай, Джон...	слушай джон
Все очень странно, но...	весь очень странно но
...полиция не нашла видеозаписи из дома.	полиция найти видеозапись дом
Не понимаю.	не понимать
Вы проделали такой путь, чтобы заснять дом с приведениями...	вы проделать путь заснять дом приведение
...и вдруг никаких тебе съемок.	и никакой ты съёмка
Нечем доказать то, что произошло в том доме.	нечего доказать то произойти дом
Ты можешь это объяснить?	ты мочь это объяснить
Я не знаю.	я знать
В этом все и дело. Я не могу ничего объяснить.	в дело я мочь объяснить
