cleaned_text	lemm_text
-А это жене колготки купишь. -Да всё.	а это жена колготки купить да весь
СМЕХ	смех
-Диспетчерская? Это Самойлов.	диспетчерский это самойлов
Я на 42-м выключателе масляный подтёк обнаружил.	я 42м выключатель масляный подтечь обнаружить
Предположительно, авария.	предположительно авария
Обесточиваю до выяснения причин. -Принято.	обесточивать выяснение причина принять
-Ой!	ой
-Почему мы едем назад?	почему ехать назад
-Саид, как ты думаешь, где заканчивается наша работа?	саид думать заканчиваться наш работа
-Знаешь, на мне нет живого места. Я весь переломан.	знаешь живой место я весь переломать
Я отдал своему делу всю жизнь, поэтому я не понимаю твоего вопроса.	я отдать свой дело жизнь поэтому понимать твой вопрос
-Ну, вот мы спасли человека.	ну спасти человек
А если ему ещё помощь нужна? -Наша задача - его спасти.	а ещё помощь нужный наш задача спасти
А дальше подключаются медики, психологи.	а далёкий подключаться медик психолог
А к чему все эти расспросы?	а что расспрос
-То есть вытащили человека из огня, дальше он сам по себе.	то вытащить человек огонь далёкий себя
-Выходит, что так.	выходить так
Мы не боги, как некоторые думают.	мы бог некоторый думать
-Да, не обращай внимания. Это так, размышления.	да обращать внимание это так размышление
-Что Сабина?	что сабина
-Собираю документы на удочерение, но есть определённые трудности.	собирать документ удочерение определённый трудность
-Нужна помощь?	нужный помощь
-Нет. Пока нет, но...	нет пока нет но
-Если что, я...	если что я
-Да, хорошо.	да хорошо
-Люба, мегафон мне срочно дай.	люба мегафон срочно дать
Алло. Это подстанция?	алло это подстанция
Здравствуйте. Что у вас там происходит?	здравствовать что происходить
У нас везде отрубилось электричество.	у везде отрубиться электричество
А нельзя об этом как-то предупреждать?!	а както предупреждать
Ну ладно, всё, хорошо, хорошо. Надолго это?	ну ладный весь хорошо хорошо надолго это
Да вы что, с ума сошли, что ли?! У меня люди везде!	да что ум сойти ли у человек везде
Вот же...	вот же
Давай сюда.	давать сюда
Вызывайте пожарную, скорую, МЧС - всех.	вызывать пожарный скорый мчс весь
-Ага. Пошли.	ага послать
-Уважаемые посетители парка аттракционов!	уважаемый посетитель парк аттракцион
Произошла авария на линии электропередач.	произойти авария линия электропередача
Пожалуйста, не волнуйтесь, сохраняйте спокойствие.	пожалуйста волноваться сохранять спокойствие
Неполадки устраняются.	неполадка устраняться
-Мать, а помнишь, как нас тут охранники гоняли?	мать помнить охранник гонять
-Ничего, сейчас у них обед.	ничто обед
Обходить нам, что ли?	обходить мы ли
-Не боись, сынок, я тут сам всегда дорогу срезал пацаном.	не боиться сынок дорога срезать пацан
-Битум, похоже.	битум похоже
-Битум, ну и что?	битум что
-А то, что крыша-то у нас прохудилась. Починять надо.	а то крышато прохудиться починять надо
Полезай давай. -Легко сказать - полезай.	лезть давать легко сказать лезть
-Ба, думаешь, нам дадут?	ба думать мы дать
-А мы спрашивать не будем. -Украдём, что ли?	а спрашивать быть украсть ли
-Государство от двух вёдер не оскудеет.	государство два вёдро оскудеть
Ну что там?	ну там
-Есть немного. Так, на дне.	есть немного так день
-Давай слезай.	давать слезать
Дуйте домой, возьмёте пару вёдер.	дуть домой взять пара вёдро
-Ба, я договорился с пацанами в футбол поиграть.	ба договориться пацан футбол поиграть
-Потом поиграешь. Сначала сделай для дома что-нибудь полезное!	потом поиграть сначала сделать дом чтонибыть полезный
-Пойдём, Василёк.	пойти василёк
-Э! Верёвки возьмите!	э верёвка взять
И проволоку возьмите!	и проволока взять
И сапоги не забудьте!	и сапог забыть
-Да, и надо вызвать подъёмник. Там люди наверху застряли.	да вызвать подъёмник там человек наверху застрять
Грек, Петров, подвязки взяли? -Погрузили уже.	грек петров подвязка взять погрузить уже
-Давай, как только посмотрю, что с подстанцией, сразу перезвоню.	давать посмотреть подстанция сразу перезвонить
-Раненые есть? -Не сказали.	раненый есть не сказать
-Я позвоню в больницу, пусть готовят бригаду.	я позвонить больница пусть готовить бригада
СИРЕНА	сирена
-Вы понимаете, что такому ребёнку после такой травмы	вы понимать такой ребёнок травма
нужен особый подход? -Я понимаю. Я видела эту травму.	нужный особый подход я понимать я видеть травма
-А, ну да, вы же сами её и спасали. Извините.	а да сам её спасать извинить
-Ничего.	ничто
-Так.	так
Сабиночку привели?	сабиночка привести
Пусть войдёт.	пусть войти
-Привет.	привет
-Привет.	привет
-Ты заберёшь меня сейчас?	ты забрать сейчас
-Да.	да
Оформляйте.	оформлять
-Да.	да
Так. Сейчас.	так сейчас
-Ну что, Пузырь, накормим нашу девочку ухой, а?	ну что пузырь накормить наш девочка уха а
ПУЗЫРЬ СКУЛИТ	пузырь скулить
Что, что?	что что
Что?	что
Что? ПУЗЫРЬ ЛАЕТ	что пузырь лаять
-Не-не-не.	ненен
Даже не проси, имей совесть. Помоги-ка лучше садок донести.	даже просить иметь совесть помогик садка донести
Вот, молодец!	вот молодец
Пошли, Пузырь.	послать пузырь
Пузырь, молодец.	пузырь молодец
-Деда, деда, не волнуйся.	дед дед волноваться
Всё хорошо будет, нас спасут. -Да, да, конечно.	весь быть спасти да да конечно
ТЯЖЕЛО ДЫШИТ	тяжело дышать
-Люди! Помогите! У меня дедушка астматик.	человек помочь у дедушка астматик
-Девочка!	девочка
Девочка, что случилось?!	девочка случиться
-У меня дедушка астмой болеет! Он ингалятор уронил!	у дедушка астма болеть он ингалятор уронить
Вон там, посмотрите!	вон там посмотреть
-Вот этот? -Да.	вот этот да
-Слушай, он, по-моему, сломался. Что делать-то?	слушай он помоему сломаться что делатьто
-В скорую надо звонить. -Так звони.	в скорый звонить так звонить
-Сейчас, сейчас. -Девочка, не волнуйся,	сейчас сейчас девочка волноваться
мы сейчас всё сделаем. -Дедушка...	весь сделать дедушка
Успокойся, всё хорошо.	успокоиться весь хорошо
СИРЕНА	сирена
-Здравствуйте. Это я вам звонил. -Здравствуйте.	здравствовать это звонить здравствовать
-Я тут главный. -Хорошо.	я главный хорошо
Ну а пока мы здесь немножко похозяйничаем.	ну пока немножко похозяйничать
Верхних будем эвакуировать, когда автовышка придёт.	верхний быть эвакуировать автовышка прийти
-Там ещё проблема. -В 16-й кабинке человек. Ему плохо.	там ещё проблема в 16й кабинка человек он плохо
Он астматик. Приступ. И уронил ингалятор. Он тут вот сломался.	он астматик приступ и уронить ингалятор он сломаться
-У меня есть аналог в аптечке. -Давай, Андреич.	у аналог аптечка давать андрей
Осталось это как-то наверх доставить. -Дедушка, спасатели приехали.	остаться это както наверх доставить дедушка спасатель приехать
Всё будет хорошо, нас точно спасут.	весь хорошо точно спасти
-Коля, есть идея.	коля идея
-Действуй.	действовать
Так. Выводите людей за ограждение. -Да, хорошо. Пойдём, пойдём.	так выводить человек ограждение да хорошо пойти пойти
-А мы попытаемся вручную дёрнуть.	а попытаться вручную дёрнуть
-Спасибо.	спасибо
Ну, выбегай.	ну выбегать
-О-о!	оо
-Ну, знакомься. Это Пузырь.	ну знакомиться это пузырь
-Привет, Пузырь.	привет пузырь
А почему тебя зовут Пузырь?	а почему звать пузырь
-А потому что он любит плавать.	а любить плавать
Привет. Привет, Сабина.	привет привет сабина
-Ты чего? Это же Сергей Саидович. Ты должна его помнить.	ты что это сергей саид ты должный помнить
-Я помню, он там тоже был.	я помнить быть
-Так. Ну что, пойдёмте на озеро гулять.	так ну что пойти озеро гулять
Пойдём? -Да.	пойти да
-И Пузыря возьмём с собой. ПУЗЫРЬ ЛАЕТ	и пузырь взять себя пузырь лаять
"-Пойдёт. Видишь, он тебе сказал: ""Пойду"". Пошли."	пойти видеть ты сказать пойти послать
-Так. Ну, как сказал Юрий Алексеевич - поехали.	так ну сказать юрий алексей поехать
-Ловите!	ловить
-Сейчас.	сейчас
-Что ж такое-то?	что такоеть
-Зацепилось, чёрт.	зацепиться чёрт
-Ё-моё.	ёмоё
-Чёрт.	чёрт
-И что теперь?	и теперь
-Теперь будем действовать по обстоятельствам.	теперь быть действовать обстоятельство
-Ну как она?	ну она
-Осваивается.	осваиваться
-Она меня испугалась.	она испугаться
-Она же всё помнит. Помнит, что мы не спасли.	она весь помнить помнить спасти
-Мы-то как раз спасли.	мытый спасти
На поверхность её вытащили живой. -Серёж, я же никого не обвиняю.	на поверхность её вытащить живой серёж никто обвинять
Просто нужно время, чтоб ей всё объяснить.	просто нужно время весь объяснить
-Сабина, мячик лучше бросать в воду,	сабина мячик бросать вода
потому что Пузырь любит купаться.	пузырь любить купаться
Молодец, молодец.	молодец молодец
Давай, неси.	давать нести
Вот так, молодец. А теперь ты.	вот так молодец а ты
Мячик, мячик.	мячик мячик
А теперь ты в воду бросай. Давай!	а вода бросать давать
Ура!	ура
-Прячьтесь.	прятаться
Вижу охранника.	видеть охранник
Всё, ушёл.	весь уйти
-Идём.	идти
Идём, идём.	идти идти
-Всё, теперь час можно спокойно работать. Пошли.	весь час спокойно работать послать
СПОКОЙНАЯ МУЗЫКА	спокойный музыка
СТУЧИТ ПО СТОЛУ	стучать по стол
-Добрый день. -Добрый.	добрый день добрый
Вы по поводу поставки? У нас уже есть постоянный поставщик.	вы повод поставка у постоянный поставщик
-Мы как раз ровно наоборот.	мы ровно наоборот
Присаживайся, Гриня, не маячь.	присаживаться гриня маячить
Мы хотели вас поздравить с открытием ресторана.	мы хотеть поздравить открытие ресторан
-Спасибо.	спасибо
-И, как говорится, познакомиться лично.	и говориться познакомиться лично
Нам же с вами работать.	мы вы работать
-Я вас не понимаю.	я понимать
-Чего ты не понимаешь? -Заткнись.	что понимать заткнуться
Мы вежливые люди.	мы вежливый человек
Лина Игнатьевна, мы слышали о скандале на открытии	лина игнатий слышать скандал открытие
вашего ресторана. Очень неприятная история.	ваш ресторан очень неприятный история
И мы вам предлагаем, чтобы впредь такого не случалось, наши услуги.	и предлагать впредь такой случаться наш услуга
Чтобы защитить вас от более сложных проблем.	чтобы защитить сложный проблема
-Всего десять процентов.	всего десять процент
-За десять процентов от дохода мы готовы с вами сотрудничать.	за десять процент доход готовый вы сотрудничать
СМЕХ	смех
-Вы вообще кто такие?	вы вообще такой
-Мы просто вежливые люди.	мы просто вежливый человек
-Ну что вы там копошитесь-то, а?!	ну копошитесьто а
-Да битум слишком густой! Не зачерпывается.	да битум слишком густой не зачерпываться
-Митя, а ты давай вовнутрь полезай.	митя давать вовнутрь лезть
Вручную вычерпывать будем. -Ага.	вручную вычерпывать быть ага
-А мы поднимем. А потом тебя с Васильком достанем.	а поднять а василёк достать
-Ага, ты достанешь, да. -Рубаху новую сними!	ага достать да рубаха новый снять
-Лови.	ловить
-Много там не черпай, чтоб тяжело не было.	много черпать тяжело быть
-Хорошо.	хорошо
-Ты только осторожней. -Мы здесь перельём с Васьком всё.	ты осторожный мы перелить васькома весь
-Ведро давай.	вёдро давать
Ой.	ой
"-Мужики, разом навалились на счёт ""три"". Раз, два, три!"	мужик разом навалиться счёт три раз два три
Раз, два, три!	раз два три
Раз, два, три!	раз два три
-Давай! Пошла, зелёная.	давать пошлый зелёный
-Куда мне встать? Чем помочь? -Без тебя разберёмся.	куда встать чем помочь без разобраться
Иди полезным чем-нибудь займись. Рубильники повыключай,	идти полезный чемнибыть заняться рубильник повыключать
а то дадут электричество в неподходящий момент!	дать электричество неподходящий момент
-Хорошо. -Коль, слишком долго.	хорошо коль слишком долго
Я вручную этот ингалятор достану.	я вручную ингалятор достать
-Слушай, не геройствуй там!	слушай геройствовать там
НАПРЯЖЁННАЯ МУЗЫКА	напрячь музыка
-Полезным так полезным...	полезный полезный
Пока суть да дело, я тут цепной привод починю.	пока быть дело цепной привод починить
НАПРЯЖЁННАЯ МУЗЫКА	напрячь музыка
-Саня, не геройствуй там!	саня геройствовать там
Сейчас мы люльку поднимем!	сейчас люлька поднять
-Поднимайте.	поднимать
НАПРЯЖЁННАЯ МУЗЫКА	напрячь музыка
-Грек, чтоб тебя...	грек ты
-То есть вы мне предлагаете крышу. -Ну.	то предлагать крыша ну
-Послушайте, я не могу принять одна такое решение.	послушать мочь принять один такой решение
Мне нужно посоветоваться с людьми,	я нужно посоветоваться человек
которые тоже вложили деньги в этот бизнес.	который вложить деньга бизнес
Может быть, у нас уже есть договорённость такого рода.	мочь быть договорённость такой род
-Хорошо. Мы подождём. Общайтесь. Спонсоры должны быть в курсе,	хорошо мы подождать общаться спонсор должный курс
что происходит в нашем городе. Звоните прямо сейчас.	происходить наш город звонить прямо сейчас
Если хотите, мы сами можем поговорить более доходчиво.	если хотеть сам мочь поговорить доходчиво
-Нет, спасибо, я сама.	нет спасибо сам
ТЕЛЕФОННЫЙ ЗВОНОК	телефонный звонок
-Да.	да
Лина, я сейчас не могу говорить.	лина мочь говорить
У меня тоже проблемы!	у проблема
Здрасте.	здравствовать
Ну вот, я рядом.	ну вот ряд
Держите.	держать
НАПРЯЖЁННАЯ МУЗЫКА	напрячь музыка
-Дедуля, ты как?	дедуля как
-Мне уже лучше.	я хороший
Всё хорошо.	весь хорошо
-Давай. Спиной разворачивайся.	давать спина разворачиваться
И вниз не смотри. Шагай.	и вниз смотреть шагать
Раз! Развернитесь ко мне спиной.	раз развернуться к спина
Шагайте.	шагать
-Спасибо. -Ай, молодец!	спасибо ай молодец
Как вы себя чувствуете? -Нормально всё.	как чувствовать нормальный весь
-Дышите, дышите, дышите.	дышать дышать дышать
-Давай вниз!	давать вниз
ВНИЗУ АПЛОДИСМЕНТЫ -Молодцы!	внизу аплодисменты молодец
-Ну чего ты трясёшься? Испугалась?	ну трястись испугаться
Не бойся, всё уже позади.	не бояться весь позади
Сейчас. Иди, держись. ТЕЛЕФОННЫЙ ЗВОНОК	сейчас идти держаться телефонный звонок
Да, Лина, говори быстро и по делу.	да лина говорить быстро дело
-Саш, ко мне пришли бандиты. -Какие ещё бандиты?	саша к прислать бандит какой ещё бандит
-Откуда я знаю.	откуда знать
Вымогают деньги на крышу.	вымогать деньга крыша
-Так, успокойся. Вызывай полицию. Я скоро буду. Закончу и приеду.	так успокоиться вызывать полиция я скоро быть закончить приехать
-Как прошли разговоры с вашими спонсорами?	как пройти разговор ваш спонсор
-Нормально. Скоро приедет человек и обо всём с вами поговорит.	нормальный скоро приехать человек о весь вы поговорить
-Хорошо. Мы подождём.	хорошо мы подождать
А пока пообедаем в вашем ресторане за ваш счёт.	а пока пообедать ваш ресторан ваш счёт
-Знаете что, а вот это уже хамство. Вы хотите, чтобы я вызвала полицию?	знаете что это хамство вы хотеть вызвать полиция
-А вызывайте. А мы пока пообедаем. Официант!	а вызывать а пока пообедать официант
-Хорошо, что всё без особых проблем прошло.	хорошо весь особый проблема прошлый
-Да, ребята молодцы. Я очень за этого деда боялась.	да ребята молодец я очень дед бояться
Думала, если что-то случится, то нас потом затаскают...	думать чтоть случиться затаскать
-Ой, не говори ты. Поди объясни, что это не наша вина.	ой говорить ты поди объяснить это наш вино
Да и реклама не самая лучшая. Побудь здесь.	да реклама самый хороший побыть здесь
Я по территории пробегу. Позови меня, когда всё закончится.	я территория пробег позвать я весь закончиться
-Мить, что там?	митя там
-Наскрёб. Принимайте.	наскрести принимать
-Давай.	давать
Аккуратнее давай. -Да оно тяжёлое.	аккуратный давать да оно тяжёлый
-Чтоб тебя...	чтоб ты
Эх ты!	эх ты
-Мить, ты живой?	митя живой
-Живой!	живой
Только вляпался в этот битум.	только вляпаться битум
Ну, мать, затеяла ты канитель.	ну мать затеять канитель
-Ну ладно, чёрт с ним, с битумом. Давай выбирайся оттуда.	ну ладный чёрт он битум давать выбираться оттуда
-Да не могу. Влип!	да мочь влипнуть
-Ба, смотри.	ба смотреть
-Давай, пригнись. Миш, потише, охрана.	давать пригнуться миша тихий охрана
ПУЗЫРЬ ЛАЕТ	пузырь лаять
-Ну, как покупались? -Отлично.	ну покупаться отлично
-А можно я ещё с Пузырём поиграю? -Конечно!	а ещё пузырь поиграть конечно
-Конечно, конечно. Только сначала пообедаем.	конечно конечно только сначала пообедать
-Ну, что у нас там сегодня?	ну сегодня
О, вкуснота! Быстрее за стол, быстрей.	о вкуснота быстрый стол быстрый
Лопать.	лопать
-О, слава богу.	о слава бог
Ушёл.	уйти
Ну что, Василёк, полезай, выручай папу.	ну что василёк лезть выручать папа
-Я боюсь туда лезть.	я бояться туда лезть
-А ты не бойся. Ты папе поможешь.	а бояться ты папа помочь
А мы потом с папой тебя вытащим.	а папа вытащить
-Давай. Полезай. -Ладно.	давать лезть ладный
ИНТРИГУЮЩАЯ МУЗЫКА	интригующий музыка
-Да тебя-то куда чёрт несёт?!	да тебять чёрт нести
-Аккуратней давай там.	аккуратный давать там
-Вася...	вася
Вася!	вася
-Василёк!	василёк
Что там?	что там
-Да я влип.	да влипнуть
-Кидай.	кидать
-Лови.	ловить
-Ух, ничего себе.	ух себя
Ну ладно, пять-два.	ну ладный пятьдва
-Пацаны, а дайте мне поиграть.	пацан дать поиграть
-Не, Толик, у тебя ракетки нет!	не толика ракетка нет
-Ну дай свою попробовать. Пожалуйста, Стасик.	ну дать попробовать пожалуйста стасик
-Ну Толик, ты её сломаешь. -Не сломаю.	ну толика её сломать не сломать
-Миш, дай поиграть.	миша дать поиграть
-Найдёшь ракетку, тогда сыграем с тобой.	найти ракетка сыграть ты
-Ох ты ж...	ох ж
-Ну, кидай.	ну кидать
Ну ты куда кидаешь?	ну кидать
-В кусты.	в куст
НАПРЯЖЁННАЯ МУЗЫКА	напрячь музыка
-Вася! Это ты там?	вася это там
-Да я, я.	да я я
-Ага.	ага
Так, молодёжь, молодёжь!	так молодёжь молодёжь
Вы слышали, парк закрыт.	вы слышать парк закрытый
Где родители ваши? Давайте, давайте, давайте.	где родитель ваш давать давать давать
-Валим! -Валим!	валим валим
-Диспетчерская, это Самойлов.	диспетчерский это самойлов
Я починил 42-й, можем запускаться.	я починить 42й мочь запускаться
-Принято.	принять
КРИК	крик
КРИК	крик
-Помогите!	помочь
Помогите! Помогите!	помочь помочь
Помогите!	помочь
Помогите!	помочь
-Сейчас, сейчас, сейчас.	сейчас сейчас сейчас
Вася, ты что туда залезла? Зачем?! -Руку зажало! Помогите!	вася туда залезть зачем рука зажать помочь
-Я позову спасателей, они ещё не уехали. Помогите!	я позвать спасатель ещё уехать помочь
-Помогите, помогите!	помочь помочь
КРИКИ	крик
Помогите! -Господи боже.	помочь господь бог
-Помогите, пожалуйста, помогите! -Спокойно. Смотри на меня.	помочь пожалуйста помочь спокойно смотреть я
На меня смотри. В глаза. Дыши, глубоко дыши.	на смотреть в глаз дышать глубоко дышать
Дыши, дыши. Сейчас вытащим.	дышать дышать сейчас вытащить
-42-21, у нас пострадавшая с серьёзной травмой.	4221 пострадать серьёзный травма
Срочно Балашова сюда и всех свободных!	срочно балашов сюда свободный
-Помогите, пожалуйста! -Спокойно, спокойно.	помочь пожалуйста спокойно спокойно
-А потом внук туда полез,	а внук туда полезть
и они там застряли.	застрять
-У вас совсем, что ли, мозгов нет, бабуля?	у совсем ли мозги нет бабуля
Куда вы полезли? Я понимаю, цистерна бы со спиртом была.	куда полезть я понимать цистерна спирт быть
А битум-то вам зачем? Эта?	а битумтый зачем этот
-Эта. А нам всего-то нужно было два ведёрочка.	этот а мы всеготь нужно ведёрочко
Ну, чтобы подлатать крышу.	ну подлатать крыша
-Крышу подлатать...	крыша подлатать
-Живы?	живой
-Живы.	живой
Но влипли.	но влипнуть
-Сынок, а может, ты туда спустишься? Поможешь им.	сынок мочь туда спуститься помочь имя
-Ты, бабка, совсем ополоумела. Тебе двоих мало?	ты бабка ополоуметь ты двое мало
-А что делать?	а делать
-Что делать? Спасателей вызывать и полицию.	что делать спасатель вызывать полиция
-А полицию зачем? Мы же не украли ничего.	а полиция зачем мы украсть ничто
Нам только два ведра битума...	мы вёдро битум
-Алло.	алло
МЧС?	мчс
-Дежурный майор Гиреев слушает. Что у вас?	дежурный майор гирей слушать что вы
-Так.	так
-Я понял, ждите бригаду.	я понять ждать бригада
-Не забудьте взять комплекты химзащиты.	не забыть взять комплект химзащита
Проверьте маски и баллоны со смесью. Плюс два дополнительных комплекта	проверить маска баллон смесь плюс дополнительный комплект
баллонов и масок. Людей будем доставать из цистерны,	баллон маска человек быть доставать цистерна
обвязки обязательны. Да, и две канистры с бензином возьмите.	обвязка обязательный да два канистра бензин взять
Держи меня в курсе насчёт парка. Если что, Марию Захаровну подключи.	держать курс насчёт парк если что мария захар подключить
Ну, негласно, конечно. Всё, мы поехали. Удачи.	ну негласно конечно весь поехать удача
-И вам. -Я про нас и говорю.	и вы я говорить
-А, ну...	а ну
ПЛАЧЕТ	плакать
-Так, так. Кровь мы вам остановили.	так так кровь остановить
Сейчас сделаем обезболивающий, так что потерпите.	сейчас сделать обезболивать потерпеть
-Больно. -Всё понятно.	больно весь понятно
-Доктор, всё же будет хорошо?	доктор весь хорошо
-Да-да, конечно. Сейчас мы посовещаемся.	дада конечно сейчас посовещаться
Всё будет хорошо.	весь хорошо
На самом деле не всё так хорошо.	на самый дело весь хорошо
Сломана кость запястья. Рана открытая, очень сильное кровотечение.	сломать костя запястье рана открытый очень сильный кровотечение
Кровь-то мы остановили, но рука застряла намертво.	кровьто остановить рука застрять намертво
-Да, там полный фарш.	да полный фарш
Варианты? -Ну, если быстро не освободим,	вариант ну быстро освободить
то только полевая хирургия. -Руку, что ли, будешь резать?	полевой хирургия рука ли быть резать
Грек, давай за болгаркой.	грек давать болгарка
-Коля, ты с ума сошёл?	коля ум сойти
-Ты сам с ума сошёл. Шестерёнки резать будем.	ты ум сойти шестерёнка резать быть
-А-а. Подожди, подожди.	аа подождать подождать
Должен быть другой выход.	должный выход
