cleaned_text	lemm_text
В фильме снимались: Джо Ландо	в фильм сниматься джо ландо
Лайза Лосисеро	лайза лосисеро
Джош Кокс	джош кокс
Блэйк Гибонс	блэйк гибонс
Хадсон Лэйк и другие	хадсон лэйк другой
Композитор: Чак Чирино.	композитор чак чирино
Оператор: Кен Блэйки	оператор кен блэйк
Продюсер: Пол Херцберг	продюсер половина херцберг
Авторы сценария: Джэй Эндрюс и Билл Монро.	автор сценарий джэй эндрюс билл монро
Режиссёр: Джэй Эндрюс.	режиссёр джэй эндрюс
Дерек, свяжись с Гонолулу,	дерек связаться гонолулу
скажи им, что нам нужно избежать этого шторма любыми путями.	сказать имя мы нужно избежать шторм любой путь
Есть, сэр. Гонолулу, это 197, прошу ответьте.	есть сэр гонолулу это 197 просить ответить
Не очень хорошо себя чувствуете?	не очень чувствовать
Если честно, то чувствую себя отвратительно.	если честно чувствовать отвратительный
Господи, я бы сейчас выпила.	господь выпить
Извини, но это правительственный рейс,	извинить это правительственный рейс
даже орешков не предлагают.	орешек предлагать
Посмотрим.	посмотреть
Как ты можешь быть таким спокойным?	как мочь такой спокойный
Ну вот, скотч или бурбон?	ну вот скотч бурбон
То что нужно.	то нужно
Расслабься, какой бы сильный ветер ни был,	расслабиться сильный ветер быть
у нас отличные пилоты, они посадят самолёт.	отличный пилот посадить самолёт
Знаю. Я думаю о том, что мы далеко зашли в проекте	знать я думать тот далеко заслать проект
и не хотелось бы разочароваться.	хотеться разочароваться
Мягко говоря.	мягко говорить
Расслабься, вот, выпей, угощаю.	расслабиться вот выпить угощать
Слушай Мэри.	слушай мэри
С нашим проектом всё нормально.	с наш проект весь нормальный
Когда мы доберёмся, мы внесём некоторые изменения в программу	когда добраться внести некоторый изменение программа
и забудем этот инцидент.	забыть инцидент
А потом покажем наше создание миру.	а показать наш создание мир
Мы будем на первых страницах газет.	мы быть один страница газета
Надеюсь, что это будет так.	надеяться это так
За проект.	за проект
Салют.	салют
Жаль, что не полетела твоя дочь.	жаль полететь твой дочь
Она так много работала над дизайном.	она работать дизайн
Она подъедет,	она подъехать
как только завершит конференцию в комитете начальников штабов.	завершить конференция комитет начальник штаб
Это может занять не одну неделю.	это занять один неделя
Будем надеется на лучшее.	быть надеяться хороший
Когда будешь говорить с ней, поблагодари её за выпивку.	когда быть говорить она поблагодарить её выпивка
Понял.	понять
Нам разрешили подняться на высоту 42000 футов.	мы разрешить подняться высота 42000 фут
К сожалению это нам не поможет.	к сожаление это мы помочь
Никогда не видел грозовые облака на такой высоте.	никогда видеть грозовой облако высота
Я тоже такое вижу впервые.	я такой видеть впервые
Что?	что
Не уверен.	не уверенный
Мы поднимаемся, но шторм не прекращается.	мы подниматься шторм прекращаться
Ты же говорил, что всё в порядке.	ты говорить весь порядок
Я думала, что не стоит беспокоится.	я думать стоить беспокоиться
Что происходит?	что происходить
Не волнуйся, но пристегнись на всякий случай.	не волноваться пристегнуться всякий случай
Ты куда?	ты куда
Поговорю с пилотом. Сейчас вернусь.	поговорить пилот сейчас вернуться
Осталось чуть-чуть.	остаться чутьчуть
Этот самолёт не может подняться выше.	этот самолёт подняться выше
Если я сделаю по-вашему, то нам крышка, доктор.	если сделать повашему мы крышка доктор
Тогда облетите его.	тогда облететь он
Это лишние сотни миль.	это лишний сотня миля
Топлива осталось не так много, мы даже до Фиджи не долетим,	топливо остаться много фиджи долететь
не говоря уже об Австралии.	говорить австралия
Мы не можем повернуть назад, пролететь сверху и облететь сбоку.	мы мочь повернуть назад пролететь сверху облететь сбоку
Значит придётся лететь через шторм.	значит прийтись лететь шторм
Да, Доктор.	да доктор
Возвращайтесь на своё место и скажите остальным,	возвращаться свой место сказать остальной
что самолёт будет немного потряхивать.	самолёт немного потряхивать
Понятно. Сообщите если будут изменения.	понятно сообщить быть изменение
Вы узнаете первым, сэр.	вы узнать один сэр
А что мы перевозим, сэр?	а перевозить сэр
Если бы знал, всё равно не сказал бы.	если знать весь равно сказать бы
Секретная информация.	секретный информация
Здорово.	здорово
Что он сказал?	что сказать
Всё нормально.	весь нормальный
- Я сейчас приду. - Удачи.	я прийти удача
Господи.	господь
Сделай глубокий вдох.	сделать глубокий вдох
Вот так.	вот так
Что это?	что это
Милт!	милт
Господи, они вырвались наружу!	господь вырваться наружу
Будь здесь, я принесу нетрализатор!	быть здесь принести нетрализатор
Нет!	нет
Осторожно!	осторожно
Осторожней, Джон!	осторожный джон
Какого хрена там происходит?	какой хрен происходить
Я проверю.	я проверить
Какого..?	какой
Пентагон, 12 часов спустя.	пентагон 12 часы спустя
Войдите.	войти
Я перезвоню.	я перезвонить
Итак, докладывайте.	итак докладывать
Ничего неизвестно, сэр.	ничто неизвестно сэр
Спутники не засекли? Фотографии?	спутник засечь фотография
Нет, сэр. Был сильный шторм радиусом в штат Техас.	нет сэр быть сильный шторм радиус штат техас
- А самолёт? - Это самое странное.	а самолёт это самый странный
Если верить последним докладам, связь пропала в 23:08,	если верить последний доклад связь пропасть 2308
за минуту до того, как он исчез с радаров.	минута тот исчезнуть радар
Невозможно. Чёрный ящик не разбился.	невозможно чёрный ящик разбиться
Джек не смог бы его отключить.	джек смочь отключить
Однако, никакой информации.	однако никакой информация
Мы направили в этот район группу.	мы направить район группа
Отлично. Свяжитесь с дочерью Фостера.	отлично связаться дочь фостер
В данный момент она направляется в Гонолулу.	в данный момент направляться гонолулу
Шторм утих.	шторм утихнуть
Мы сможем подобрать её и отвезти в нужное место.	мы смочь подобрать её отвезти нужный место
- Спасибо. - Да, сэр.	спасибо да сэр
Прошу прощения, генерал.	просить прощение генерал
Я знаю, что это был ваш личный проект и Фостер был вашим другом.	я знать это ваш личный проект фостер ваш друг
Оставим предположения, майор.	оставить предположение майор
Мы знаем лишь то, что самолёт упал на один из островов.	мы знать лишь то самолёт упасть остров
На борту очень важный груз, поэтому мы должны выяснить,	на борт очень важный груз поэтому должный выяснить
что произошло, прежде чем об этом узнает кто-либо другой.	произойти прежде узнать ктолибо другой
Понятно?	понятно
Да, сэр. Вы правы, мы найдём их.	да сэр вы правый найти они
Океаниус, корабль её величества. Вити Лево, Бора-Бора.	океаниус корабль её величество витя левый борабора
Давай, поторопись.	давать поторопиться
Пора уходить.	пора уходить
Ещё чуть-чуть, Рурк.	ещё чутьчуть рурк
Ты назвал меня по имени при свидетеле.	ты назвать имя свидетель
Я же тебе говорил не делать этого.	я ты говорить делать это
Я ничего не скажу.	я сказать
Премного благодарен.	премного благодарный
Зачем ты его убил?	зачем убить
Расслабься, комната звуконепроницаемая, пошевеливайся.	расслабиться комната звуконепроницаемый пошевеливаться
Почему вы так долго?	почему долго
Какого хрена?	какой хрен
Это он.	это он
Придурок, мы так не договаривались!	придурок договариваться
Он назвал меня по имени, хватит болтать. Пора уходить.	он назвать имя хватить болтать пора уходить
Просим всем оставаться дома.	просить весь оставаться дом
Похоже что в Лити Леву разыгрался настоящий шторм.	похоже лить лев разыграться настоящий шторм
Источники сообщают об убийстве на пароходе Окианиус.	источник сообщать убийство пароход окианиус
Свидетели говорят, что они слышали несколько выстрелов,	свидетель говорят слышать несколько выстрел
после этого они обнаружили Стюарта мёртвым.	обнаружить стюарт мёртвый
Пока полиция предполагает, что это было чистой воды ограбление.	пока полиция предполагать это чистый вода ограбление
Так и знал, что они облажаются.	так знать облажаться
Готов показать нам достопримечательности?	готовый показать мы достопримечательность
Не совсем.	не совсем
Ты же не хотел улететь без нас?	ты хотеть улететь мы
Я думал об этом.	я думать это
Я не подписывался летать в этой посудине с убийцами.	я подписываться летать посудина убийца
Как думаешь, кто тебя нанял?	как думать нанять
Управляй вертолётом.	управлять вертолёт
Возьми, может это поможет тебе расслабиться.	взять это помочь ты расслабиться
Пересчитаешь потом.	пересчитать потом
Куда летим?	куда лететь
Вверх, это всё что тебе нужно знать.	вверх это весь ты нужно знать
Пристегнитесь, погода ухудшается.	пристегнуться погода ухудшаться
А ты умеешь летать?	а уметь летать
Что?	что
- Ты умеешь летать? - Нет.	ты уметь летать нет
Прекрасно.	прекрасно
Приятель, приземлимся на частной земле, Моноло.	приятель приземлиться частный земля моноть
Мы туда не долетим.	мы туда долететь
Я плачу, Джек. Лети куда говорят.	я плач джек лететь говорят
А куда говорят?	а говорят
Лети куда говорят, Джек.	лететь говорят джек
Генерал, мы только что получили сигнал из места	генерал получить сигнал место
в 350 милях от Фиджи.	350 миля фиджи
Чёрный ящик?	чёрный ящик
Нет, чистота слишком слабая.	нет чистота слишком слабый
Разведка докладывает,	разведка докладывать
что сигнал с маленького острова в архипелаге.	сигнал маленький остров архипелаг
Проверить.	проверить
Есть. Дочь доктора Фостера уже на самолёте.	есть дочь доктор фостер самолёт
Она прибудет к рассвету.	она прибыть рассвет
Отлично. Надеюсь она знает, что делает.	отлично надеяться знать делать
Я тоже.	я тоже
Ничего не выйдет.	ничто выйти
Ветер сбивает нас с курса.	ветер сбивать курс
Внизу какой-то остров.	внизу какойтый остров
Он не отмечен на карте.	он отметить карта
- Ты можешь приземлиться? - Нет, но разбиться мы точно сможем.	ты мочь приземлиться нет разбиться точно смочь
Здорово.	здорово
Там есть куда приземлиться?	там приземлиться
Ничего не вижу.	ничто видеть
Держитесь, посадка будет тяжёлой.	держаться посадка тяжёлый
Держитесь.	держаться
- Никто не пострадал? - Никто.	никто пострадать никто
Чего мы ждём, пора сваливать.	что ждать пора сваливать
А куда ты собрался? Сиди спокойно.	а собраться сидеть спокойно
Расслабься, тебе есть куда идти, Шэйн?	расслабиться ты идти шэйн
Хорошо, что дождь кончился.	хорошо дождь кончиться
Да, обстановка просто великолепная.	да обстановка просто великолепный
Ты куда?	ты куда
Шэйн, за моим сиденьем есть аптечка. Неси её сюда.	шэйн мой сидение аптечка нести её сюда
Всё нормально, всё хорошо.	весь нормальный весь хорошо
Улетайте.	улетать
Улетайте, они убьют нас. Убьют.	улетать убить мы убить
Что это значит? Кто нас убьёт?	что это значит кто убить
Улетайте, улетайте.	улетать улетать
Они не остановятся.	они остановиться
Улетайте.	улетать
- Аптечка. - Забудь.	аптечка забыть
Она ему не понадобится, он мёртв.	она понадобиться мёртвый
Что он сказал? Что случилось?	что сказать что случиться
Он сошёл с ума. Никто не знает, что произошло.	он сойти ум никто знать произойти
Значит так, утром мы улетим с этого проклятого острова.	значит так утром улететь проклятый остров
- Согласны? - Да.	согласный да
Давайте всё проясним.	давать весь прояснить
Вы хотите, чтобы мы высадились на остров	вы хотеть высадиться остров
и уничтожили пару роботов?	уничтожить пара робот
Да, джентльмены.	да джентльмен
Каким образом? Вытащим батарейки и попросим их сдаться.	какой образ вытащить батарейка попросить сдаться
Если они в состоянии боевой готовности,	если состояние боев готовность
то это будет нелегко.	это нелегко
В состоянии боевой готовности?	в состояние боев готовность
А что за роботов мы ищем?	а робот искать
Я задам этот вопрос доктору Сюзан Фостер,	я задать вопрос доктор сюзать фостер
она со своим отцом работала над проектом Роботалион.	свой отец работать проект роботалион
Роботалион? Что это?	роботалион что это
Биомеханические войска,	биомеханический войско
которые выступают в первой линии атаки	который выступать один линия атака
в самых сложнейших ситуациях ведения боя.	самый сложный ситуация ведение бой
Похоже нас скоро заменят.	похоже скоро заменить
Ещё бы.	ещё бы
Роботы постепенно заменяют человека в любых областях.	робот постепенно заменять человек любой область
Не заменяют, а спасают жизни, капитан.	не заменять спасать жизнь капитан
Если бы эти роботы	если робот
были у нас на вооружении во время войны в заливе,	вооружение время война залив
то потери бы сократились на 85 процентов.	потеря сократиться 85 процент
Мой отец летел в Австралию,	мой отец лететь австралия
чтобы перепрограммировать их, но самолёт потерпел крушение.	перепрограммировать они самолёт потерпеть крушение
Значит по острову ходит пара сумасшедших роботов,	значит остров ходить пара сумасшедший робот
которые убивают людей?	который убивать человек
Они не сумасшедшие, а очень умные.	они сумасшедший очень умный
И учатся на своих ошибках, как и человек.	и учиться свой ошибка человек
Они оснащены лазерами, камерами ночного видения,	они оснастить лазер камера ночное видение
и поэтому очень опасны.	поэтому очень опасный
Тогда возьмём пару гранатомётов и уничтожим их.	тогда взять пара гранатомёт уничтожить они
Ваше задание не уничтожить, а вернуть их обратно.	ваш задание уничтожить вернуть обратно
И ваши гранатометы не причинят им вреда.	и ваш гранатомёт причинить вред
Доктор, 50 миллиметровый снаряд пробивает танковую броню.	доктор 50 миллиметровый снаряд пробивать танковый броня
Возможно, но только не роботов.	возможно робот
Они сделаны из нового Титано-кобальтового сплава,	они сделать новое титанокобальтовый сплав
который выдержит даже взрыв бомбы весом в 5000 фунтов.	который выдержать взрыв бомба вес 5000 фунт
Если они в состоянии боевой готовности,	если состояние боев готовность
то как нам их остановить?	мы остановить
Я вам покажу.	я показать
Экран пожалуйста.	экран пожалуйста
Вот наша цель.	вот наш цель
Моему сыну понравился бы такой подарок на рождество.	мой сын понравиться подарок рождество
Это станет его последним подарком.	это стать последний подарок
Если конечно вы прежде не подарите ему это.	если прежде подарить это
Лазерное ружьё.	лазерный ружьё
Непрерывная стрельба может пробить броню этого робота	непрерывный стрельба пробить броня робот
и отключить матрицу.	отключить матрица
А что потом?	а потом
Затем мы вернём их в лабораторию и позаботимся о том,	затем вернуть лаборатория позаботиться тот
чтобы такого больше не произошло.	такой произойти
Ну что ж, джентльмены, на этом всё.	ну ж джентльмен весь
Приготовьтесь, вертолёт вылетает через 15 минут.	приготовиться вертолёт вылетать 15 минута
Проверьте оружие. Удачи.	проверить оружие удача
Спасибо, сэр.	спасибо сэр
У него были документы?	у документ
Я проверил бумажник, он был доктором.	я проверить бумажник доктор
Что доктор делал в этой глуши?	что доктор делать глушь
Приехал позвонить домой?	приехать позвонить домой
И что важнее, он был один?	и важный один
И что он имел в виду, когда говорил, отключить их?	и иметь вид говорить отключить они
Заткнись.	заткнуться
Давай улетим, от этого острова, у меня мурашки по коже.	давать улететь остров мурашка кожа
Пойду посмотрю как там Джек.	пойти посмотреть джек
Когда мы сможем улететь?	когда смочь улететь
Мы не полетим. Трансмиссия сломана.	мы полететь трансмиссия сломать
Шутишь? Сломал когда приземлился?	шутить сломать приземлиться
Возможно.	возможно
Уверен, что не сможем взлететь?	уверенный смочь взлететь
Если хочешь, могу вручную покрутить лопасти.	если хотеть мочь вручную покрутить лопасть
Починить сможешь?	починить смочь
Да, нужен лишь сварочный аппарат, у тебя нет случайно лишнего?	да нужный лишь сварочный аппарат случайно лишний
Очень смешно. Постарайся починить.	очень смешно постараться починить
У нас есть рация, могли бы позвать на помощь.	у рация мочь позвать помощь
Копы? Плохая идея, Джек.	копа плохой идея джек
Так, вертолёт сломался.	так вертолёт сломаться
Сначала разбогатели, а теперь сдохнем.	сначала разбогатеть сдохнуть
Расслабься, может быть на этом острове мы найдём кого-нибудь.	расслабиться остров найти когонибудь
Того кто разорвал этого мужчину на части.	тот разорвать мужчина часть
Неважно, он сюда как-то попал,	неважно сюда както попасть
значит и мы можем выбраться отсюда.	значит мочь выбраться отсюда
Джек, мы уходим!	джек уходить
Я хочу остаться и попробовать починить вертолёт.	я хотеть остаться попробовать починить вертолёт
Я не подпущу тебя к рации, ты пойдёшь с нами, Джек.	я подпустить рация пойти мы джек
Ты идёшь с нами.	ты идти мы
А деньги?	а деньга
Дай сюда.	дать сюда
Чёрт.	чёрт
Вернись, идиот!	вернуться идиот
Помогите!	помочь
Помогите!	помочь
Ну что ж, вот и улетели.	ну ж улететь
Улетели? Ты только об этом и думаешь?	улететь ты думать
Шэйна только что разорвали на части!	шэйный разорвать часть
Мы следующие!	мы следующий
Расслабься, я выведу вас отсюда.	расслабиться вывести отсюда
Каким образом?	какой образ
Ты просто пристрелишь его из своего пистолета?	ты просто пристрелить свой пистолет
Я что-нибудь придумаю!	я чтонибыть придумать
И сколько ещё погибнет прежде чем ты придумаешь?	и сколько ещё погибнуть прежде придумать
Заткнитесь!	заткнуться
Слышите?	слышать
Смотри.	смотреть
Мы здесь! Мы здесь!	мы здесь мы здесь
Хватит, мы не знаем зачем они здесь.	хватить знать здесь
Мне плевать. Они могут нам помочь.	я плевать они мочь мы помочь
Кто знает сколько здесь этих штук.	кто знать сколько этот штука
Нам пора выдвигаться.	мы пора выдвигаться
Ты готова?	ты готовый
Я готова бежать подальше от тебя.	я готовый бежать далёкий ты
Ладно.	ладный
Хорошо.	хорошо
Пошли.	послать
А мне пистолет не полагается?	а пистолет полагаться
Получишь, когда я так решу.	получить решить
Адмирал, вас вызывает, сэр.	адмирал вызывать сэр
Спасибо, капитан, я сейчас.	спасибо капитан сейчас
Док, почему вертолёт отправили обратно?	док почему вертолёт отправить обратно
Меры предосторожности, мистер Кирби.	мера предосторожность мистер кирби
Может быть мистер Робот научится управлять вертолётом.	мочь мистер робот научиться управлять вертолёт
Научится управлять вертолётом и полетит в город.	научиться управлять вертолёт полететь город
Выдвигаемся, ребята.	выдвигаться ребята
Кейдж, ты определил сигнал?	кейдж определить сигнал
Сигнал слабый в полумили отсюда.	сигнал слабый полумиля отсюда
Когда мы летели, я не видел следов катастрофы.	когда лететь видеть след катастрофа
Странно.	странно
Кирби, что с оружием?	кирби оружие
Всё нормально.	весь нормальный
К стрельбе готов.	к стрельба готовый
Дамы, господа, выдвигаемся.	дама господин выдвигаться
Кто-нибудь захватил мазь от комаров?	ктонибыть захватить мазь комаров
Я раньше не замечал, что к тебе пристают комары.	я ранний замечать ты приставать комар
Они сожрут меня заживо.	они сожрать заживо
Это комплимент, миллион комаров не могут ошибаться.	это комплимент миллион комаров мочь ошибаться
Очень смешно, просто класс.	очень смешно просто класс
Майор, что это?	майор это
Похоже на строение,	похоже строение
которое осталось со второй мировой войны.	который остаться два мировой война
В те времена здесь велись ожесточённые бои.	в тот время вестись ожесточённый бой
Думаешь здесь есть аэродром?	думать аэродром
Может быть когда-то и был.	мочь когдато быть
Но после 60 лет здесь вряд ли что-то осталось.	но 60 год вряд чтоть остаться
Майор, нужно поменять направление на северо-запад.	майор нужно поменять направление северозапад
Все за мной, вперёд.	весь я вперёд
Всё нормально?	весь нормальный
Всё хорошо. Только рай, который ты обещал превратился в ад.	весь хорошо только рай который обещать превратиться ада
Извини, я не думал, что так произойдёт.	извинить думать произойти
Извини?	извинить
За что? За то, что ты привёл нас сюда и за то,	за что за то привести сюда то
что убил невинного парня?	убить невинный парень
Ты придурок!	ты придурок
Отвали.	отвалить
С удовольствием.	с удовольствие
Джек, где мы находимся?	джек находиться
Тот вертолёт был военным.	тот вертолёт военный
Похоже на этом острове проходят секретные разработки.	похоже остров проходить секретный разработка
Значит нам повезло, да?	значит мы повезти да
Молодец, Джек, нашёл отличное место, чтобы приземлиться.	молодец джек найти отличный место приземлиться
Но ты до сих пор жив, приятель.	но сей пора живой приятель
А Шэйн мёртв.	а шэйн мёртвый
Тише, молчите.	тиша молчать
Слышите?	слышать
Звук идёт оттуда.	звук идти оттуда
Пойдём, пошли, быстрее.	пойти послать быстрый
Они пришли за нами?	они прислать мы
Вряд ли, когда грабишь корабль, за тобой посылают не армию.	вряд ли грабить корабль ты посылать армия
Тогда что они здесь делают?	тогда делать
Так сразу сложно сказать. Нужно понаблюдать за ними.	так сразу сложно сказать нужно понаблюдать они
Думаешь это были их роботы?	думать это робот
Может, а может быть они их ищут. Но у них есть вертолёт.	мочь искать но вертолёт
Мы должны подойти к ним, и может быть нам повезёт,	мы должный подойти он мы повезти
мы сможем улететь с ними.	смочь улететь они
Не торопись, Джек.	не торопиться джек
Мы найдём сами этот вертолёт, и ты вытащишь нас отсюда.	мы найти сам вертолёт вытащить отсюда
Спятил? Думаешь они оставили вертолёт без охраны?	спятить думать оставить вертолёт охрана
Я об этом позабочусь.	я позаботиться
Слушай, можешь стрелять в кого угодно,	слушай мочь стрелять кто угодный
но полетишь один, понял?	полететь один понять
Отличная мысль человека, который стал соучастником ограбления.	отличный мысль человек который стать соучастник ограбление
Точно.	точно
Именно, я собираюсь поговорить с этими людьми.	именно собираться поговорить этот человек
Стой на месте.	стоять место
Нет, Рурк.	нет рурк
Стреляй.	стрелять
В спину.	в спин
Но ты не улетишь с этого острова.	но улететь остров
Я пошла.	я пошлый
Может быть отдохнёте?	мочь отдохнуть
Всё нормально, нам нельзя останавливаться.	весь нормальный мы останавливаться
Вы, наверное, очень хотите вернуть этих роботов.	вы наверное очень хотеть вернуть этот робот
Да. Иначе последствия будут неотвратимы.	да иначе последствие быть неотвратимый
Но этот остров находится далеко от большой земли.	но остров находиться далеко большой земля
Они в боевой готовности, и это их не остановит.	они боев готовность это остановить
Ладно, твоя взяла.	ладный твой взять
Я знал, что тебе понравится моя идея.	я знать ты понравиться идея
Что будем делать с деньгами?	что быть делать деньга
Расслабься, я всё улажу.	расслабиться весь уладить
Интересно будет посмотреть.	интересно посмотреть
Господи, майор, ты только посмотри.	господь майор посмотреть
Папа!	папа
Док, Док, успокойтесь, вы сами сказали, что будет тяжело,	док док успокоиться сам сказать тяжело
так что спокойно. Хорошо?	спокойно хорошо
Извините, я просто.	извинить просто
Не оправдывайтесь, мы должны рассчитать каждый наш шаг.	не оправдываться должный рассчитать каждый наш шаг
Кирби, оружие готово?	кирби оружие готовый
Да, сэр.	да сэр
Итак, двигаемся медленно. Док, идите позади нас.	итак двигаться медленно док идти позади мы
- Майор. - Прошу вас.	майор просить вы
Вперёд.	вперёд
Майор, у вас такое же предчувствие?	майор такой предчувствие
Похоже на то.	похоже то
Самолет упал не здесь.	самолёт упасть здесь
Деревья все целы, на земле следов нет.	дерево целый земля след нет
Его сюда притащили и спрятали.	он сюда притащить спрятать
Я думал что будет проще.	я думать простой
Стойте.	стоять
Док, ваши механические воины уже наверное проснулись	док ваш механический воин наверное проснуться
и бродят по острову.	бродить остров
Простите, майор, но нам тоже нечего здесь делать.	простить майор мы нечего делать
- Прекрати, солдат. - Не понимаю.	прекратить солдат не понимать
Самолёт разбился не здесь. Его сюда притащили.	самолёт разбиться здесь он сюда притащить
Господи.	господь
- Папа! Папа! - Рик, останься здесь.	папа папа рик остаться здесь
Папа!	папа
Полегче! Кейдж, выведи её!	лёгкий кейдж вывести её
Я должна найти отца!	я должный найти отец
Кирби, проверь всё наверху.	кирби проверить весь наверху
Есть.	есть
Нашли?	найти
Нашли?	найти
Нет, отца здесь нет. Он наверное жив, пойдёмте.	нет отец нет он наверное живой пойти
Нет. Одна вы не пойдёте.	нет один пойти
Если он выжил, то мы найдём его, обещаю.	если выжить найти он обещать
Ладно.	ладный
Господи.	господь
Мэри.	мэри
Док, вам необязательно это видеть, пошли.	док необязательно это видеть послать
Не могу. Слишком высока ставка.	не мочь слишком высокий ставка
Вы были правы, майор.	вы правый майор
Роботы сами себя привели	робот сам привести
в состояние боевой готовности в полёте.	состояние боев готовность полёт
Похоже, они посадили этот самолёт.	похоже посадить самолёт
Это невозможно.	это невозможно
Возможно. Я помогала создавать роботов.	возможно я помогать создавать робот
Видите провода?	видеть провод
Их вырвали аккуратно, как при хирургической операции.	они вырвать аккуратно хирургический операция
Зачем им это делать?	зачем это делать
Запасные части.	запасный часть
Но зачем?	но зачем
Только Господь знает, но я уверяю вас, они что-то строят.	только господь знать уверять вы чтоть строить
Майор, наверху две мёртвых. Повсюду кровь и...	майор наверху два мёртвый повсюду кровь и
Что?	что
Очень странно, все проводы и приборы вырваны,	очень странно проводы прибор вырвать
остались только сиденья.	остаться сидение
Майор, у нас гости!	майор гость
- Кирби, забери оружие. - Есть.	кирби забрать оружие есть
Проверить остальных.	проверить остальной
Кто вы такие? Что вы здесь делаете?	кто такой что делать
Ищем место для съёмок фильма.	искать место съёмка фильм
Неужели? С оружием?	неужели с оружие
Нам сказали, что здесь водятся кабаны.	мы сказать водиться кабан
Как вы сюда попали?	как сюда попасть
На вертолёте.	на вертолёт
Вертолёт? Где он?	вертолёт где он
Если бы я знал, пару часов назад его унесли создания,	если знать пара часы назад унести создание
которые раньше существовали у меня в кошмарах.	который ранний существовать кошмар
Вы видели их. Где?	вы видеть они где
Отсюда час ходьбы.	отсюда час ходьба
Я не пойду показывать дорогу, даже не просите.	я пойти показывать дорога просить
Вы видели...	вы видеть
Может быть выживших?	мочь выжить
Да, видели.	да видеть
Мужчину, после того, как мы приземлились.	мужчина тот приземлиться
Где он?	где он
Он был тяжело ранен, умер ночью.	он тяжело раненый умереть ночью
Мы его похоронили утром.	мы похоронить утром
Он что-нибудь сказал? Имя или что-нибудь.	он чтонибыть сказать имя чтонибыть
Нет, но мы нашли бумажник с документами. Доктор Трент.	нет найти бумажник документ доктор трент
Если доктор Трент смог выжить, то мой отец наверное тоже жив.	если доктор трент смочь выжить отец наверное живой
Я уже сказал, что мы сделаем всё, чтобы найти его,	я сказать сделать весь найти он
но эти роботы сильно усложнят нам поиски.	робот сильно усложнить мы поиск
Мы должны найти и уничтожить их вертолёт срочно.	мы должный найти уничтожить вертолёт срочно
Зачем?	зачем
