cleaned_text	lemm_text
Режиссер Саймон Кертис	режиссёр саймон кертис
Мы обменялись всего парой фраз, но я с надеждой почувствовал,	мы обменяться пара фраза надежда почувствовать
что между нами возникло важное взаимопонимание.	мы возникнуть важный взаимопонимание
Следующие несколько дней я жил только мыслями о Доре и кофе,	следующий несколько день жить мысль дора кофе
к большому неудовольствию миссис Крапп.	большой неудовольствие миссис крапп
Кегли, мистер Копперфилд,	кегль мистер копперфилд
когда речь идет о молодыхдамах, полезнее кеглей ничего нет,	речь идти молодыхдам полезный кегль нет
это отвлекает от грустных мыслей.	это отвлекать грустный мысль
Я удовлетворял свой аппетит сочинением бесчисленных писем Доре,	я удовлетворять свой аппетит сочинение бесчисленный письмо дора
в надежде, что она поймет, какие страсти кипят	надежда понять какой страсть кипеть
под маской формальной сдержанности.	маска формальный сдержанность
Слава богу, мое добровольное заточение	слава бог мой добровольный заточение
прервало приглашение на прием в Лондоне, присланное мне Агнесс.	прервать приглашение приём лондон прислать агнесса
Тротвуд!	тротвуд
Агнес! Я был безумно рад твоему приглашению.	агнес я безумно рад твой приглашение
В последнее время мы очень редко видимся.	в последний время очень редко видеться
Моя дорогая сестра, мне так много нужно тебе рассказать...	мой дорогой сестра нужно ты рассказать
Урия! Как вы поживаете?	урия как поживать
Весьма тронут вашей заботой о простом человеке, господин Копперфилд.	весьма тронутый ваш забота простой человек господин копперфилд
Не обращайте на меня внимание. Я просто тень.	не обращать внимание я просто тень
С тех пор, как ты уехал, многое изменилось, Тротвуд.	с тот пора уехать многий измениться тротвуд
Папе пришлось сделать Урию своим партнером.	папа прийтись сделать урия свой партнёр
Но ведь ему нельзя доверять! Урия стал незаменим в его делах.	но доверять урия стать незаменимый дело
Что ж, тогда мне придется сказать Урии, что я на самом деле...	что ж прийтись сказать урия самый дело
Обещай мне, что ничем не обидишь Урию.	обещать я ничто обидеть урия
Значит, ты влюбился с первого взгляда?	значит влюбиться первое взгляд
Более того, я просто обожаю её.	более тот просто обожать её
А как же ты, Агнес?	а ты агнес
Ты не хочешь рассказать мне о своих обожателях?	ты хотеть рассказать свой обожатель
Нет, конечно. У меня нет времени на эти глупости.	нет конечно у время глупость
В жизни не встречал столь жалкого предприятия.	в жизнь встречать столь жалкий предприятие
Стирфорт?	стирфорт
Неужели не помнишь меня? Я Дэвид Копперфилд.	неужели помнить я я дэвид копперфилд
Боже мой! Малыш Копперфилд!	бог мой малыш копперфилд
Безумно рад тебя видеть. А ты совсем не изменился, Маргаритка.	безумно рад видеть а измениться маргаритка
Это мисс Уикфилд, мой старинный друг.	это мисс уикфилд старинный друг
Польщен. Маргаритка, ты удостоился внимания самой прекрасной дамы на этом приеме.	польстить маргаритка удостоиться внимание самый прекрасный дама приём
"Почему вы называете его ""Маргариткой""?"	почему называть маргаритка
Это его прозвище со школьных времен. Ты ведь не возражаешь, маргаритка?	это прозвище школьный время ты возражать маргаритка
Вовсе нет.	вовсе нет
Я живу с матерью. Ты должен непременно навестить меня.	я жить матерь ты должный непременно навестить я
Мне интересно услышать о твоей жизни, чем ты занимался все это время.	я интересно услышать твой жизнь заниматься это время
Господи, кого угодно, только не его. Вот это удача!	господь кто угодный он вот это удача
Иногда разумнее прошлое оставить в прошлом.	иногда разумный прошлое оставить прошлое
Возможно, тебе не стоит навещать его.	возможно ты стоить навещать он
Почему? Он мой лучший друг.	почему он хороший друг
Идете домой, господин Копперфилд?	идти домой господин копперфилд
Вы правы, Урия. Не хотите составить мне компанию за чашкой кофе?	вы правый урия не хотеть составить компания чашка кофе
С удовольствием, господин... то есть мистер Копперфилд.	с удовольствие господин мистер копперфилд
Но я сомневаюсь, что вам понравится присутствие простого человека в вашем доме.	но сомневаться понравиться присутствие простой человек ваш дом
Если бы я так считал, не стал бы предлагать.	если считать стать предлагать
Помните, однажды вы мне сказали,	помнить однажды сказать
что возможно когда-нибудь я стану партнером мистера Уикфилда?	возможно когданибудь стать партнёр мистер уикфилд
Вы оказались провидцем, мистер Копперфилд.	вы оказаться провидец мистер копперфилд
Тогда я не был в этом уверен.	тогда уверенный
Вот как?	вот как
Но простой человек может стать орудием добра.	но простой человек стать орудие добро
Мистер Уикфилд весьма достойный господин, но к сожалению он весьма опрометчив в своих поступках.	мистер уикфилд весьма достойный господин сожаление весьма опрометчивый свой поступок
Я не замечал в нем этого. Если бы на моем месте последние несколько лет	я замечать немой это если мыть место последний несколько год
Мистер Уикфилд наверняка бы уже оказался у него под каблуком.	мистер уикфилд наверняка оказаться каблук
Не будь меня, ему грозила бы нищета и позор.	не быть я грозить нищета позор
И мистеру Уикфилду прекрасно о том известно.	и мистер уикфилд прекрасно известно
Вам не показалось, что мисс Агнесс была сегодня необыкновенно хороша?	вы показаться мисс агнесса сегодня необыкновенно хороший
По-моему, она выглядела,	помоему выглядеть
как всегда, лучше остальных.	всегда остальной
Благодарю вас! Покорнейше благодарю.	благодарить вы покорнейше благодарить
Но почему вы меня благодарите?	но почему благодарить
Вы не станете думать обо мне хуже,	вы стать думать о худой
если я раскрою вас тайну моей души, мистер Копперфилд?	раскрой тайна мой душа мистер копперфилд
Разумеется, нет!	разумеется нет
Несколько последних лет я живу лишь с мыслью о мисс Агнесс.	несколько последний год жить лишь мысль мисс агнесса
С каким чистым чувством я боготворю землю, по которой она ступала!	с какой чистый чувство боготворить земля который ступать
А она знает о ваших чувствах?	а знать ваш чувство
Нет... Господи, нет!	нет господь нет
Я лишь недавно поднялся с низов общества.	я лишь недавно подняться низы общество
Мои помыслы связаны только с возможностью быть полезным её отцу.	мой помысел связать возможность полезный её отец
Она так к нему привязана, что возможно,	она он привязать возможно
обратит внимание и на меня.	обратить внимание я
Если вы проявите понимание и сохраните мой секрет в тайне, дабы не настраивать	если проявить понимание сохранить секрет тайна даба настраивать
мисс Агнесс против меня, я буду почитать ваш поступок за великую честь.	мисс агнесса против я быть почитать ваш поступок великий честь
Вы же не хотите навлечь несчастья на всех нас?	вы хотеть навлечь несчастие мы
Кто знает, какими будут последствия?	кто знать какой быть последствие
Боже мой! Уже час ночи.	бог мой уже час ночь
Пансион, где я живу, уже закрыт.	пансион жить закрытый
Милая Агнесс!	милый агнесса
Она всегда была добра и внимательна ко всем.	она добро внимательный к весь
Неужели ей уготована судьба стать женой такого ничтожества?	неужели уготовать судьба стать жена такой ничтожество
Вы очень быстро идете, мистер Копперфилд.	вы очень быстро идти мистер копперфилд
Не хочу опоздать на свой дилижанс.	не хотеть опоздать свой дилижанс
Верни свой долг, иначе в следующий раз я приду с представителями закона, Микобер!	вернуть свой долг иначе следующий прийти представитель закон микобер
Мистер Микобер!	мистер микобер
Откройте, это Копперфилд!	открыть это копперфилд
Мистер Микобер, это Дэвид Копперфилд!	мистер микобер это дэвид копперфилд
Неужели это возможно?	неужели это возможно
Неужели я снова имею счастье	неужели снова иметь счастие
принять у себя юного бичевателя ростовщиков?	принять юный бичеватель ростовщик
Входите, прошу вас.	входить просить вы
Мистер Хип.	мистер хип
Любой друг Копперфилда становится другом Уилкинса Микобера.	люба друг копперфилд становиться друг уилкинс микобер
Дорогая! К нам пришел юноша,	дорогой к мы прийти юноша
которого я с огромным удовольствием хочу тебе представить.	который огромный удовольствие хотеть ты представить
Копперфилд посетил нас, чтобы возобновить знакомство с тобой, любовь моя.	копперфилд посетить мы возобновить знакомство ты любовь мой
Господи, неужели это правда?	господь неужели это правда
Вами связаны все счастливые воспоминания моей юности!	вы связать счастливый воспоминание мой юность
Вы можете догадаться,	вы мочь догадаться
что миссис Микобер пребывает в полном здравии,	миссис микобер пребывать полный здравие
несмотря на то, что в числе наших отпрысков грядет пополнение.	несмотря то число наш отпрыск грясти пополнение
Одним словом, она на сносях.	один слово сноси
Я так счастлива!	я счастливый
Хотя это станет серьезным ударом по и без того истощенным ресурсам мистера Микобера.	хотя это стать серьёзный удар истощённый ресурс мистер микобер
Но я уверена, он как всегда сможет противостоять всем неудачам.	но уверить смочь противостоять весь неудача
Надо отпраздновать это событие. Позвольте пригласить вас ко мне на обед.	надо отпраздновать это событие позволить пригласить к обед
Очень хорошее и щедрое предложение.	очень хороший щедрый предложение
Если бы я тогда послушался совета Агнесс	если послушаться совет агнесса
и не ответил на приглашение Стирфорта,	ответить приглашение стирфорт
многие судьбы не оказались бы втянуты в надвигающуюся трагедию.	многие судьба оказаться втянутый надвигаться трагедия
Но тогда я остался слеп к её мудрости, впрочем, в тот момент я пребывал в счастливом бреду,	но остаться слепнуть её мудрость впрочем момент пребывать счастливый бреда
и в моем сердце не было ничего, кроме радости от встречи	мыть сердце ничто кроме радость встреча
со старым другом, когда я шел в дом, где Стирфорт жил со своей матерью	старое друг идти дом стирфорт жить свой матерь
и её компаньонкой Розой Дартл.	её компаньонка роза дартлый
Мистер Копперфилд, Джеймс вам говорил, что сейчас он учится в Оксфорде?	мистер копперфилд джеймс говорить учиться оксфорд
Уверен, он добьется успеха на этом поприще, и вам будет чем гордиться.	уверенный добиться успех поприще гордиться
Мой дорогой друг, я вообще сомневаюсь, что возьму на себя труд получать степень.	мой дорогой друг вообще сомневаться взять труд получать степень
Не спорь со мной, Джеймс. Ты же знаешь, что получишь.	не спорить я джеймс ты знаешь получить
Во всем колледже нет равных тебе.	в весь колледж равный ты
Прости мою матушку. Она мало чем может повлиять на меня.	простить мой матушка она мало повлиять я
Ты сам лишаешь её такой возможности.	ты лишать её возможность
Мы едва тебя видим, уверена, всему виной твоя работа.	мы едва видеть уверить весь вина твой работа
Отлично, вот и вино. Маргаритка, это Литтимер, мой слуга.	отлично вино маргаритка это литтимера слуга
Сочту за честь быть представленным вам, сэр.	счесть честь представить вы сэр
Надеюсь, вы пребываете в здравии?	надеяться пребывать здравие
Да, благодарю вас.	да благодарить вы
Как вы намериваетесь провести свой отпуск, мистер Копперфилд?	как намериваться провести свой отпуск мистер копперфилд
Я собирался навестить свою старую няню. Мы не виделись с ней много лет.	я собираться навестить старый няня мы видеться год
Её брат живет в лодке на побережье Ярмута.	её брат жить лодка побережье ярмут
Ты наверняка его помнишь, он навещал меня с племянником в школе Крикла.	ты наверняка помнить навещать племянник школа крикл
Кажется, начинаю кое-что припоминать. Деревенского вида, да?	кажется начинать коечто припоминать деревенский вид да
Они живут в необыкновенном месте. Ты обязательно должен увидеть их дом.	они жить необыкновенный место ты обязательно должный увидеть дом
Должен? Почему бы и нет?	должный почему нет
Срочных дел у меня нет, так что я мог бы поехать с тобой.	срочный дело нет мочь поехать ты
Ты серьезно? Конечно.	ты серьёзно конечно
Общение с такого рода людьми меня позабавит.	общение такой род человек позабавить
"Расскажите мне о ""такого рода людях""."	рассказать такой род человек
Говорят, это настоящие животные, они создания совершенно иного склада. Это правда?	говорят это настоящий животное создание совершенно иной склад это правда
Мне бы так хотелось узнать о них побольше! От них нельзя ожидать такой же чувствительности, как у нас.	я хотеться узнать большой от ожидать чувствительность мы
Должен сказать, они обладают тем же набором добродетелей,	должный сказать обладать набор добродетель
но их природа грубее нашей.	природа грубый наш
Поэтому ранить их чувства или вообще достучаться до них очень непросто.	поэтому ранить чувство вообще достучаться очень непросто
В самом деле? В таком случае, смею предположить, что они не чувствуют страданий.	в самый дело в такой случай сметь предположить чувствовать страдание
Признаться, порой я испытывала большое неудобство от общения с такими людьми,	признаться порой испытывать большой неудобство общение такой человек
но теперь я буду отметать любую жалость.	быть отметать любой жалость
Я был поражен мисс Дартл	я поразить мисс дартлый
и тем влиянием, которое она оказывала на Стирфорта.	влияние который оказывать стирфорт
Не останавливайся, Дора.	не останавливаться дора
Ты так давно не играла для меня.	ты давно играть я
Роза, с сегодняшнего дня мы будем вечно любить друг друга.	роза сегодняшний день быть вечно любить друг друг
Что произошло? Надо быть осторожным при общении с Розой.	что произойти надо осторожный общение роза
Она очень опасна.	она очень опасный
Заметил шрам на её лице?	заметить шрам её лицо
Конечно.	конечно
Это я его оставил.	это оставить
Я был еще маленьким, она меня рассердила,	я маленькая рассердить
и я бросил молоток в неё.	бросить молоток она
Каким многообещающим ангелочком я был в детстве.	какой многообещающий ангелочек детство
Как здесь прекрасно, Дейзи. Настоящий бальзам на израненную душу.	как прекрасно дейзи настоящий бальзам изранить душить
Сомневаюсь, что на самом деле твои мучения настолько сильны.	сомневаться самый дело твой мучение настолько сильный
А я не верю, что ты такой же честный, каким пытаешься казаться.	а верить честный какой пытаться казаться
Я не иду ни в какое сравнение с тобой.	я идти какой сравнение ты
Посмотрю, каким станешь ты, когда тебе надоест подчиняться всем и вся.	посмотреть какой стать ты ты надоесть подчиняться весь весь
Мистер Баркис все еще водит дилижансы в Бландерстоун?	мистер баркиса водить дилижанс бландерстоун
Водит. Но сейчас он слегс ревматизмом.	водить но слегс ревматизм
Я бы хотел посмотреть на старое поместье...	я хотеть посмотреть старое поместье
"кажется, оно называется ""Рукери"""	кажется оно называться рукерь
Мой милый мальчик!	мой милый мальчик
Пегготти!	пегготти
Встреча с вами помогает лучше любой мази, господин Дейви.	встреча вы помогать люба мазь господин дейви
Помните, что я написал на своей старой повозке?	помнить написать свой старый повозка
Тогда это было нашей небольшой тайной, правда?	тогда это наш небольшой тайна правда
Давно это было.	давно это быть
Очень давно, мистер Баркис.	очень давно мистер баркиса
Но я ничуть не жалею.	но ничуть жалеть
Клара Пегготти Баркис была мне самой лучшей женой.	клара пегготти баркиса самый хороший жена
Она заслужила всю существующую на этом свете похвалу.	она заслужить существующий свет похвала
И даже больше.	и большой
Я бедный человек, сэр.	я бедный человек сэр
Мне жаль это слышать.	я жаль это слышать
Очень бедный.	очень бедный
Это мои старые пожитки.	это мой старое пожитки
Хотел бы я, что бы они превратились в деньги. Но нет, это всего лишь старые тряпки.	хотеть я превратиться деньга но нет это лишь старое тряпка
Понимаю.	понимать
Со временем мы стали с ним очень близки.	с время стать очень близкий
В моей памяти лодка мистера Пегготти осталась тихим уединенным местом,	в мой память лодка мистер пегготти остаться тихий уединённый место
но теперь, подходя к ней вместе со Стирфортом	теперь подходить вместе стирфорт
я понял, что мы выбрали необычный вечер.	понять выбрать необычный вечер
Сегодня самый счастливый день в моей жизни.	сегодня самый счастливый день мой жизнь
Господин Дейви! Это же господин Дейви!	господин дейви это господин дейви
Дэйви, малыш!	дэйвить малыш
Мистер Пегготти, это Стирфорт, мой школьный приятель.	мистер пегготти это стирфорт школьный приятель
А вы совсем не изменились, мистер Пегготти.	а измениться мистер пегготти
Мы так рады видеть вас снова после стольких лет!	мы рад видеть снова столько год
И надо ж было такому случиться, что судьба привела вас к нам именно сегодня,	и такой случиться судьба привести мы именно сегодня
в этот самый счастливый вечер моей жизни! Как вы думаете, что у нас произошло? Угадайте?	самый счастливый вечер мой жизнь как думать произойти угадать
Почти ничего, разве только эта девочка, которую я растил с самого младенчества	почти ничто этот девочка который растить самый младенчество
и любил больше родной дочери, собирается замуж!	любить родной дочь собираться замуж
Эмили!	эмиль
Мои искренние поздравления.	мой искренний поздравление
И кто же этот счастливчик?	и счастливчик
Хэм! Кто же еще кроме Хэма?	хэм кто кроме хэма
Два года назад он уже делал ей предложение, но тогда она пришла ко мне и сказала,	два год назад делать предложение пришлый к сказать
что не может стать его женой.	стать жена
"""Я же знаю его с детства"", сказала она."	я знать детство сказать она
"""Он был для меня братом! Я никогда не смогу стать его женой!"""	он брат я смочь стать жена
и так было до сегодняшнего вечера,	сегодняшний вечер
пока он не прибежал ко мне, сияя от счастья, и не сообщил, что она станет его женой.	пока прибежать к я сиять счастие сообщить стать жена
"""Да, дядя,"" сказала она мне, "" я готова изменить свое мнение, если вы не будете против""."	да дядя сказать я готовый изменить свой мнение быть против
Если я не буду против!	если быть против
Я жизнь отдам за Эмили.	я жизнь отдать эмиль
Она единственное, о чем я мечтал всю свою жизнь.	она единственный мечтать жизнь
. Нет ни одного человека ни на суше, ни в море,	нет один человек суша мор
кто бы любил женщину так же сильно, как я люблю её.	любить женщина сильно любить её
Рад за вас, Хэм.	рад вы хэм
Надеюсь, вы всегда будете так же счастливы, как сегодня.	надеяться быть счастливый сегодня
Не слишком ли он простоват для такой девушки?	не слишком простоватый девушка
Здесь нет мисс Дартл, Стирфорт.	здесь мисс дартлый стирфорт
А я вижу, что тебе она нравится.	а видеть ты нравиться
Ты видишь меня насквозь, маргаритка. Я бессилен перед тобой.	ты видеть насквозь маргаритка я бессильный ты
Благодарю.	благодарить
Эмили!	эмиль
Я недостаточно хороша для Хэма. Я злая, непостоянная,	я недостаточно хороший хэма я злой непостоянный
а он всегда добр ко мне.	добрый к я
Почему я всегда так груба, когда мне нужно думать только о том, чтобы сделать его счастливым?	почему грубый нужно думать тот сделать счастливый
Но ты и так делаешь его счастливым. Это видно всем.	но делать счастливый это видно весь
Для него будет лучше найти себе другую жену.	для найти другой жена
Да, он умрет без тебя.	да умереть ты
Не говори так!	не говорить так
Я не достойна его.	я достойный он
Я должна быть в сотню раз благодарнее ему за его доброту.	я должный сотня благодарный доброта
Я должна считать это божьей милостью, что мне выпало счастье быть женой	я должный считать это божий милость выпасть счастие жена
такого достойного человека и вести спокойную жизнь.	такой достойный человек вести спокойный жизнь
Когда вы поженитесь, все твои волнения и страхи сами собой исчезнут.	когда пожениться твой волнение страх сам себя исчезнуть
Что скажешь, маргаритка? Милая яхта. Почему ты спрашиваешь?	что сказать маргаритка милый яхта почему спрашивать
Я купил её.	я купить её
Разве ты собираешься сюда вернуться? Пока я в этом не уверен.	разве собираться сюда вернуться пока уверенный
Я влюбился в это место.	я влюбиться это место
Правда ей требуется небольшой ремонт.	правда требоваться небольшой ремонт
Я вызвал Литтимера присмотреть за этим.	я вызвать литтимера присмотреть это
"Я решил дать ей новое имя ""Крошка Эмили""."	я решить дать новое имя крошка эмиль
Эдвард Джеймс Мердстоун. Умер в возрасте 3 месяцев.	эдвард джеймс мердстоун умереть возраст 3 месяц
Единственное, чего она хотела- это любить и быть любимой.	единственный хотеть это любить любимый
Думай о счастливом времени, Дэйви, а не о том, что случилось потом.	думать счастливый время дэйвить тот случиться потом
В моей голове роилось много мыслей, когда я склонился над могилой матери,	в мой голов роиться мысль склониться могила матерь
но мысли о Доре отвлекали меня от моего меланхоличного настроения.	мысль дора отвлекать мой меланхоличный настроение
Вспоминая о прошлом, я был твердо уверен, что мое будущее связано именно с ней.	вспоминать прошлое твёрдо уверенный мой будущее связать именно она
И я не успокоюсь, пока не добьюсь своего.	и успокоиться пока добиться свой
Если бы твоя бедная матушка видела тебя сейчас,	если твой бедный матушка видеть сейчас
она бы голову потеряла от гордости за своего мальчика.	голова потерять гордость свой мальчик
До свидания, Пегготти! В следующий раз я приеду к тебе с очень важной новостью.	до свидание пегготти в следующий приехать ты очень важный новость
Какой еще новостью? Я женюсь.	какой новость я жениться
Только она еще об этом не знает.	только знать
Кто она? Дора! Её зовут Дора!	кто она дора её звать дора
Мальчик мой!	мальчик мой
Стирфорт?	стирфорт
Как я жалею сейчас, что эти 20 лет со мной не было благоразумного отца.	как жалеть сейчас 20 год я благоразумный отец
Как бы я хотел получить лучшие наставления.	как хотеть получить хороший наставление
Как бы я хотел лучше управлять своей жизнью.	как хотеть управлять свой жизнь
О чем ты? Ни о чем, маргаритка, ни о чем.	о ты ни чем маргаритка чем
Просто иногда я сам себе становлюсь противен.	просто становиться противный
Если нас что-то разлучит,	если чтоть разлучить
обещай мне вспоминать обо мне только хорошее. Ты сделаешь это для меня?	обещать вспоминать о хороший ты сделать это я
Что нас может разлучить?	что разлучить
Просто дай слово.	просто дать слово
Ты будешь помнить обо мне только хорошее.	ты быть помнить о хороший
Больше никогда мне не придется пожать ему руку,	большой прийтись пожать рука
или услышать его смех, или почувствовать тепло его компании.	услышать смех почувствовать тепло компания
Возможно, Бог простит ему его грехи, я же не могу.	возможно бог простить грех мочь
Мой дорогой Копперфилд,	мой дорогой копперфилд
у вас роскошные апартаменты.	роскошный апартамент
Ваш стиль жизни напоминает мне о временах, когда я сам вел холостяцкое существование.	ваш стиль жизнь напоминать время вести холостяцкий существование
Счастливые были деньки, к сожалению, они ушли навсегда.	счастливый денёк сожаление уйти навсегда
Микобер! Чем же я это заслужила? Что заслужила?	микобер чем это заслужить что заслужить
Твои намеки ясно говорят о том, что ты жалеешь, что мы с тобой вообще поженились. Душа моя!	твой намёк ясно говорят тот жалеть ты вообще пожениться душить мой
И вот она благодарность, мистер Копперфилд.	и благодарность мистер копперфилд
Той, кто всегда оставалась рядом с ним. Прости меня, Эмма!	тот оставаться ряд он простить я эмма
Я жена и мать, и клянусь, у меня и в мыслях не было оставлять его...	я жена мать клясться мысль оставлять он
Дорогая, никто не заставляет тебя этого делать. И уж я меньше, чем кто-либо.	дорогой никто заставлять делать и маленький ктолибо
Значит, ты не жалеешь о данной клятве? Ни в коей мере! Даже мысли не было!	значит жалеть дать клятва ни кой мера даже мысль быть
Дорогая.	дорогой
Вы позволите, Копперфилд?	вы позволить копперфилд
Мистер Копперфилд, вам известно, что очень скоро мы собираемся покинуть столицу,	мистер копперфилд известно очень скоро собираться покинуть столица
чтобы обосноваться на новом месте?	обосноваться новый место
Короче говоря, Копперфилд, мне подвернулось очень выгодное местечко.	короче говорить копперфилд подвернуться очень выгодный местечко
Куда вы собираетесь на этот раз?	куда собираться раз
На днях мне выпал шанс оказаться на встрече,	на день выпасть шанс оказаться встреча
которая закончилась для меня подписанием контракта	который закончиться подписание контракт
на работу клерком у нашего общего знакомого	работа клерк наш общий знакомый
Хипа.	хипа
Человека отменной прозорливости и дальновидности.	человек отменный прозорливость дальновидность
Уверена, Микобер сможет в полной мере раскрыть свои таланты	уверить микобер смочь полный мера раскрыть свой талант
на столь выгодном посту.	столь выгодный пост
Когда-нибудь, он наверняка станет судьей или даже премьер-министром.	когданибудь наверняка стать судья премьерминистр
За Копперфилда, товарища моей молодости,	за копперфилд товарищ мой молодость
и за Хипа, моего друга и защитника.	хипа мой друг защитник
Пришло время узнать свою судьбу.	пришлый время узнать судьба
Я нанес Доре визит при первой возможности.	я нанести дора визит один возможность
Вопрос стоял, ждет ли меня счастье или унижение,	вопрос стоялый ждать счастие унижение
а ответ на него могла дать только Дора.	ответ мочь дать дора
Успокойся, непослушный мальчишка!	успокоиться непослушный мальчишка
Мисс Спенлоу, я пришел к вам...	мисс спенлоу прийти вы
Джип! Пожалуйста, успокойся!	джип пожалуйста успокоиться
Я пришел к вам, чтобы сказать... Джип! Успокойся, негодник!	я прийти вы сказать джип успокоиться негодник
Мистер Копперфилд!	мистер копперфилд
Я пришел к вам, чтобы сказать, как сильно вас люблю.	я прийти вы сказать сильно любить
Я полюбил вас в тот самый момент, когда впервые вас увидел.	я полюбить самый момент впервые увидеть
Но ведь мы едва знакомы. Мне хватило одного мгновения.	но едва знакомый я хватить один мгновение
Я люблю тебя, Дора,	я любить ты дора
всем своим сердцем.	весь свой сердце
Простите.	простить
Мне лучше уйти.	я уйти
Останьтесь, прошу вас.	остаться просить вы
Дора...	дора
Тетя! Мистер Дик!	тётя мистер дик
Я разорена!	я разорить
У Бетси Тротвуд, я имею ввиду не твою сестру, Трот, а себя лично	у бетси тротвуд иметь ввиду твой сестра трот лично
была некоторая собственность, которая долгие годы	некоторый собственность который долгий год
приносила вполне приличный доход.	приносить вполне приличный доход
Но после того, как её управляющий	но тот её управлять
перестал также слаженно работать, как работал когда-то,	перестать также слаженно работать работать когдато
она имела глупость забрать оставшиеся средства	иметь глупость забрать остаться средство
и вкладывать их самостоятельно.	вкладывать самостоятельно
Сначала её ждала неудача в угольном деле,	сначала её ждать неудача угольный дело
потом она немного потеряла в торговле и в банке,	немного потерять торговля банка
пока наконец не потеряла все.	пока потерять весь
И чем меньше мы сейчас будем об этом говорить, тем быстрее забудутся эти неприятности.	и маленький быть говорить быстрый забыться неприятность
В этом виновен мистер Уикфилд? Вина всецело моя.	в виновный мистер уикфилд вино всецело мой
Сдача дома приносит всего 70 фунтов в год,	сдача дом приносить 70 фунт год
теперь это наш единственный источник доходов.	это наш единственный источник доход
Вот так мы оказались здесь	вот оказаться
без единого пени в кармане, Трот. Что ты нам на это скажешь?	единый пеня карман трот что мы это сказать
Вы же знаете. Что я мечтаю о писательской карьере.	вы знаете что мечтать писательский карьера
Я могу работать по утрам, до того, как идти в контору.	я мочь работать утро тот идти контора
А я получаю сто фунтов год. Оставьте эти деньги себе, мистер Дик.	а получать сто фунт год оставить деньга себя мистер дик
Надо стойко принять наши неудачи. Стойко!	надо стойко принять наш неудача стойко
Стойко... Мы не позволим им напугать нас.	стойко мы позволить напугать мы
Мы доиграем эту пьесу до конца и не позволим нас остановить.	мы доиграть пьеса конец позволить остановить
Нищий? Любить нищего? Я не нищий.	нищий любить нищий я нищий
Как ты можешь быть таким глупым и рассказывать мне небылицы?	как мочь такой глупый рассказывать небылица
