cleaned_text	lemm_text
В массовке на съемках.	в массовка съёмка
Мне ведь хуже не будет?	я худой быть
Меня это немного беспокоит...	я это немного беспокоить
Вот видишь, и доктор тоже считает что это невозможно!	вот видеть доктор считать это невозможно
В массовке всегда приходится долго сидеть на одном месте.	в массовка приходиться долго сидеть один место
А это тяжело!	а это тяжело
Но это лучше чем быть постоянно на ногах.	но это постоянно нога
Сенсей!	сенсеять
Хорошо, как доктор, я советую вам воздержаться от нагрузок.	хорошо доктор советовать воздержаться нагрузка
Это правильно!	это правильно
Сенсей! Позвольте мне пойти на работу!	сенсеять позволить пойти работа
Все твердят, что это невозможно. Но хоть раз в жизни, позвольте мне сходить на работу.	весь твердить это невозможно но жизнь позволить сходить работа
Прошу...	просить
Прошу!	просить
Эта работа не из лёгких.	этот работа лёгкое
Да.	да
Там никто не будет делать тебе поблажек из-за твоей болезни.	там никто делать ты поблажка изз твой болезнь
Я справлюсь...	я справиться
...ведь даже ЭТОТ работает!	ведь этот работать
И то верно…	и верно…
Хорошо, тогда сделаем ЭКГ, и если всё в норме, то я разрешу тебе работать.	хорошо сделать экг весь норма разрешить ты работать
Круто!	круто
Но, как только ты почувствуешь усталость, сразу же прекращай работать!	но почувствовать усталость сразу прекращать работать
Да.	да
Юки-сенсей...	юкисенсь
Да?	да
Проведите ЭКГ.	провести экг
Хорошо.	хорошо
С этого момента я вверяю вас в руки Юки-сенсея. Не волнуйся, я буду рядом!	с момент вверять рука юкисенсей не волноваться быть ряд
<i>Ты не знал, что я люблю тебя?	iты знать любить ты
<i>Шутка! А ты поверил?!	iшутка а поверить
Прошу, сюда...	просить сюда
Я против.	я против
Сенсей, оставайтесь моим врачом!	сенсеять оставаться мой врач
Юки-сенсей хоть и молод, но уже отличный специалист. Он знаком с твоей историей болезни.	юкисенсь молодой отличный специалист он знак твой история болезнь
А меня тошнит от шарлатанов!	а тошнить шарлатан
Мио.	мио
Тогда я проведу процедуру...	тогда провести процедура
Извините меня.	извинить я
Сенсей.	сенсеять
Мне очень жаль.	я очень жаль
Не знаю, что на неё нашло…	не знать она нашло…
Дело не в ней...	дело она
Видимо это мне не хватает практики.	видимо это хватать практика
Извините меня.	извинить я
Сейчас тебе будет немного холодно.	сейчас ты немного холодный
Сенсей...	сенсеять
...сейчас мое сердце бьется быстрее?	сейчас мой сердце биться быстрый
Немного.	немного
Это скоро пройдёт...	это скоро пройти
"<i>Четвёртая серия: ""Разбитое сердце моей сестрёнки"""	iчетыре серия разбитый сердце мой сестрёнка
<b>{\a10}П Е Р В Ы Й П О Ц Е Л У Й	ba10п е р в ы й плата о ц е литр у й
{\a9}ТАЙМИНГ O D Y S S E Y Москва	a9тайминг o d y s s e y москва
{\a11}ПЕРЕВОД M A G I S T R Таллин	a11перевод m a g i s t r таллин
<u>{\a6}http://wiki.d-addicts.com/First_Kiss	ua6httpwikidaddictscomfirstkiss
<u>{\a6}http://www.fansubs.ru/forum/viewtopic.php?t=8440	ua6httpwwwfansubsruforumviewtopicphpt8440
<b>{\a6}Приятного всем просмотра!	ba6приятный весь просмотр
{\a10}ТАЙМИНГ: O D Y S S E Y (Москва)	a10тайминг o d y s s e y москва
ПЕРЕВОД: M A G I S T R (Таллин)	перевод m a g i s t r таллин
<i>Тили-тили, трали-вали...	iтилитить траливалить
<i>Это мы не проходили, это нам не задавали...	iэтый проходить это мы задавать
Это...	это
Внимание!	внимание
Подождите, пожалуйста.	подождать пожалуйста
Статисты в массовку готовы.	статистый массовка готовый
Я надеюсь, ты отобрал самых лучших?	я надеяться отобрать самый хороший
Мне нужна идеальная массовка!	я нужный идеальный массовка
Безусловно!	безусловно
Хорошо, впускай их!	хорошо впускать они
Да!	да
Давайте потрудимся на славу!	давать потрудиться слава
Сюда прошу.	сюда просить
"Итак, сегодня у нас фотосессия для сентябрьского номера ""Арьюл""."	итак сегодня фотосессия сентябрьский номер арьюла
Здесь вы видите нашу звезду Айсо-сан. Вам же отводится роль посетителей ресторана.	здесь видеть наш звезда айсосать вы отводиться роль посетитель ресторан
Надеюсь мы сработаемся!	надеяться сработаться
А сейчас вас поприветствует наш фотограф - Банба-сан.	а поприветствовать наш фотограф банбасан
Привет, ребятки!	привет ребятки
"Я - фотохудожник, ""Великий"" Банба."	я фотохудожник великий банб
И темой наших съёмок будет...	и тема наш съёмка быть
"""Чарующее Свидание""."	чаровать свидание
У старпёра крыша поехала!	у старпёра крыша поехать
Это же глупо!	это глупо
"Кто сказал ""старпёр?"	кто сказать старпёр
Ладно, все по местам...	ладный место
Парни и девушки рассаживаются по парам.	парень девушка рассаживаться пара
Сюда, прошу...	сюда просить
Садитесь здесь...	садиться здесь
Не сюда! Не сюда!	не сюда не сюда
Блин! В чём дело?!	блин в что дело
Садись!	садиться
Стоп!	стоп
Её надо было посадить здесь, иначе она будет не в кадре!	её посадить здесь иначе кадр
Пожалуйста, пересядьте...	пожалуйста пересесть
И смотрите на своего партнёра!	и смотреть свой партнёр
Отлично.	отлично
Хорошо... Простите...	хорошо простить
И ещё...	и ещё
Что, ещё...?	что ещё
Уйди, уйди... Уйди, я сказал...	уйти уйти уйти сказать
Будет лучше, если её посадить вот так...	быть хороший её посадить так
Вот так...	вот так
<i>Хай!	iхая
Блин...	блин
Ах, ты...	ах ты
Что она здесь делает?	что делать
Я подумал, что чем больше в массовке девушек, тем лучше...	я подумать массовка девушка хороший
Продолжаем!	продолжать
Это ты хорошо соврал!	это соврать
Ладно, продолжаем!	ладный продолжать
Внимание!	внимание
Что у вас?	что вы
Принцесса к выходу готова.	принцесса выход готовый
Окей! Что у тебя, Масару?	окей что ты масар
Всё прекрасно.	весь прекрасно
Прекрасно!	прекрасно
Ты готов?	ты готовый
Готов!	готовый
Внимание, съемки начинаются!	внимание съёмка начинаться
Ведите непринуждённую беседу друг с другом!	вести непринуждённый беседа друг друг
Сделаем пробный кадр... Айсо-сан, смотрите сюда...	сделать пробный кадр айсосать смотреть сюда
Что-то массовка халявит. Сидят как манекены. Это не похоже на свидание...	чтоть массовка халявить сидеть манекен это похоже свидание
Внимание!	внимание
Пусть каждый глядит своему партнёру в глаза. Помните что это свидание, а не поминки!	пусть каждый глядеть свой партнёр глаз помнить это свидание поминки
Если бы я на своём свидании зыркал по сторонам, то тут же получил бы от девушки пинок под столом... А это очень больно!	если свой свидание зыркать сторона получить девушка пинок стол а это очень больно
Кретин голосистый...	кретин голосистый
Ладно! Начнём, Айсо-сан!	ладный начать айсосать
<i>Йес!	iйес
Погодите.	погодить
Прости, Айсо-тян...	простить айсотянин
Это вкусно.	это вкусно
А разве это можно есть?	а это есть
Они сказали, чтобы мы вели себя как на свидании...	они сказать вели свидание
Почему ты ешь?	почему есть
Эй, ты...	эй ты
Простите...	простить
Она уже всё умяла...	она весь умять
Тебе нельзя есть на съемках.	ты съёмка
Но ты не говорил мне об этом...	но говорить это
Меня уже что, можно не слушать?!	я что слушать
Всё, хватит с меня! Пошла вон!	весь хватить я пошлый вон
Простите!	простить
Да что этот старпёр о себе вообразил!?	да старпёр вообразить
Паршиво!	паршиво
Об этом надо предупреждать заранее.	о предупреждать заранее
Прости...	простить
Мне казалось, что я всё объяснил как надо.	я казалось весь объяснить надо
Ладно, проехали...	ладный проехать
Только вот зачем так прогибаться под этого старика?	только прогибаться старик
А что мне ещё остаётся?	а ещё оставаться
В нашем деле, он лучше всех...	в наш дело весь
...и он волен поступать как ему угодно!	и вольный поступать угодный
"Я так и знала, что в ""вашем деле"" навыки и обходительность не играют никакой роли!"	я знать ваш дело навык обходительность играть никакой роль
Мио.	мио
А это что такое?	а это такой
Простите!	простить
Здесь всё ещё закрыто!	здесь весь ещё закрытый
<i>О, суши-ресторан!	iо суширесторан
Здесь съемки... Фото...	здесь съёмка фото
Нет! Вам сюда нельзя!	нет вы сюда нельзя
Юки-сенсей...	юкисенсь
Только не говорите...	только говорить
...что вы в депрессии, из-за того что сказала Мио.	что депрессия изз сказать мио
Так и есть.	так есть
Ваши чувства можно читать как открытую книгу.	ваш чувство читать открытый книга
Я из всех своих сил старался помочь ей... Но она меня так... шокировала...	я свой сила стараться помочь она но так шокировать
А может быть в этом случае, ваш подход не совсем уместен?	а случай ваш подход уместный
Она - 20-летняя девушка...	она 20летний девушка
И для неё вы, прежде всего мужчина, перед которым она боится раздеться.	и она вы прежде мужчина который бояться раздеться
Ведь для неё разница между прикосновением женщины или мужчины весьма существенна.	ведь она разница прикосновение женщина мужчина весьма существенный
Но я не собирался её лапать!	но собираться её лапать
Конечно не собирались!	конечно собираться
Для пациента, это означает, что он вверяет свою жизнь в руки врача. И потому, такой молодой врач как вы, должен быть вдвойне осторожен.	для пациент это означать вверять жизнь рука врач и потому молодая врач вы должный вдвойне осторожный
А вы и правда...	а правда
...понимаете чувства своих пациентов?	понимать чувство свой пациент
От этого зависит вся моя жизнь.	от зависеть весь жизнь
Но...	но
...что же мне делать?	что делать
Воспринимайте всё как должное.	воспринимать весь должное
Без этого, вам не завоевать доверие пациента.	без это завоевать доверие пациент
<i>Ноу, ноу...	iноу ноу
Вам сюда нельзя!	вы сюда нельзя
Вы не понимаете?	вы понимать
Нет, нет, нет...	нет нет нет
Сенсей!	сенсеять
Простите, сенсей!	простить сенсеять
Мой английский хромает...	мой английский хромать
Ну... у меня... этот...	ну я этот
<i>...комплекс...	iкомплекс
Что у вас?	что вы
Комплекс! Я боюсь иностранцев!	комплекс я бояться иностранец
Кто из вас ещё говорит по-английски?	кто ещё говорить поанглийски
"У меня в школе был ""неуд""."	у школа неуд
"А у меня ""тройка""."	а тройка
А я - хорошист!	а хорошист
Отлично, Итсуру! Иди к ним!	отлично итсура идти он
Как скажете...	как сказать
<i>Эй, чуваки! Чё за нафиг? Да...?	iэй чувак чё нафиг да
<i>Эээ... этот магазин... закрыт на фотосессию...	iэээ магазин закрытый фотосессия
<i>Могли бы вы уйти отсюда... чуваки...?	iмочь уйти отсюда чувак
Блин! Это бесполезно...	блин это бесполезный
Эй ты, двоечник! Помоги ему!	эй ты двоечник помочь он
<i>Окей!	iокей
<i>Чуваки, на выход... Чуваки...	iчувак выход чувак
Ты делал всё правильно. Но у тебя паршивое произношение. Смотри как надо...	ты делать весь правильно но паршивый произношение смотреть надо
<b>ЭЙ, ВЫ !!!	bэй вы
<b>ПОШЛИ ВОН ! ЖИВО УБИРАЙТЕСЬ !	bпослать вон живо убираться
Что с ними не так...?	что они так
Да, да, да...	да да да
<i>Правда?	iправда
Да, да...	да да
У меня два ассистента, и никто не может ничего сделать?!	у ассистент никто сделать
А что делать?	а делать
А почему ты меня спрашиваешь?	а почему спрашивать
Мио.	мио
Ты ведь говоришь по-английски!	ты говорить поанглийски
Помоги нам!	помочь мы
Ну, хватит злиться!	ну хватить злиться
А я не злюсь!	а злиться
Просто эти люди говорят по-французски.	просто человек говорят пофранцузски
Чё? Правда?!	чё правда
А я знал об этом с самого начала!	а знать самый начало
Да неужели?!	да неужели
Простите за назойливость!	простить назойливость
Прямо сейчас...	прямо сейчас
...мы снимаем фото для журнала.	мы снимать фото журнал
Они не поймут...	они понять
Ты что... что ты делаешь?	ты что делать
Этот человек известный фотограф...	этот человек известный фотограф
...а эта женщина - модель.	а этот женщина модель
А этот парень, по имени Итсуру - лучший визажист...	а парень имя итсура хороший визажист
Мы здесь работаем.	мы работать
Нам очень жаль, но уйдите, пожалуйста!	мы очень жаль уйти пожалуйста
Прошу вас!	просить вы
Это что было...?	это быть
Не может быть!	не быть
Как она смогла?	как смочь
"Она сказала ""Итсуру - лучший визажист""..."	она сказать итсура хороший визажист
Да, я слышал.	да слышать
Круто.	круто
Мио.	мио
Вы нас спасли, сеньорита.	вы спасти сеньорита
Вам надо муштровать своих учеников. Ведь даже не зная языка надо уметь объясняться.	вы муштровать свой ученик ведь знать язык уметь объясняться
Вы абсолютно правы!	вы абсолютно правый
Мне очень жаль, что я нагрубил вам ранее.	я очень жаль нагрубить ранее
Согласитесь ли вы вновь участвовать в съёмках?	согласиться вновь участвовать съёмка
Не дождётесь...!	не дождаться
...так хотела я вам сказать... Но поскольку мне пришлось вернуться, то почему бы и нет.	так хотеть сказать но поскольку прийтись вернуться почему нет
Ладно!	ладный
Поехали!	поехать
Народ! Начнём всё с начала!	народ начать весь начало
Хорошо!	хорошо
Спасибо, Мио.	спасибо мио
<i>Воспринимай всё как должное.	iвоспринимать весь должное
<i>Без этого, тебе не завоевать доверие пациента.	iбез это ты завоевать доверие пациент
Большое спасибо!	большой спасибо
Спасибо.	спасибо
Вы нас просто спасли!	вы просто спасти
Ерунда...	ерунда
Это деньги за участие в массовке.	это деньга участие массовка
Спасибо.	спасибо
Мио.	мио
Обожди меня. Пойдем домой вместе.	обождать я пойти домой вместе
Эй, эй, эй...	эй эй эй
Это надо отметить! Закатим пирушку!	это отметить закатить пирушка
Да!	да
Итсуру будет зажигать!	итсура зажигать
"Простите, но у меня сегодня тоже ""Чарующее Свидание""..."	простить сегодня чаровать свидание
...с Юки-сенсеем.	с юкисенсей
Чё?	чё
<i>Бай-бай!	iбайбай
Мио.	мио
Мио!	мио
Ну что, готов зажигать?!	ну что готовый зажигать
Неее...	неий
Почему?	почему
Постой!	постоять
Что случилось?	что случиться
Но...	но
Давай быстрее!	давать быстрый
Ладно.	ладный
Мио.	мио
Что...?	что
Парни, я не могу в это поверить!	парень мочь это поверить
Кто бы мог подумать, что эта бомба, укатит на свидание с таким симпатягой!	кто мочь подумать этот бомба укатить свидание такой симпатяга
Потому я и не доверяю бабам... Они все такие коварные!	потому доверять баба они такой коварный
Да что с тобой, Итсуру? На тебе лица нет...	да ты итсура на ты лицо нет
Ты можешь радоваться!	ты мочь радоваться
Всё идёт как ты и планировал, и твоя сестра нашла свою любовь.	весь идти планировать твой сестра найти любовь
За это надо выпить! Ваше здоровье!	за это выпить ваш здоровье
Интересно, куда они пошли?	интересно послать
А я откуда знаю?!	а откуда знать
Куда все ходят на первом свидании?	куда ходить первое свидание
Рассказать о своём первом свидании?	рассказать свой первое свидание
Не надо...	не надо
Мы гуляли с Кейко-тян по Такешита, где купили брелки и поели блинчиков.	мы гулять кейкотянин такешитый купить брёлка поесть блинчик
Что за отстойное свидание!	что отстойный свидание
Заткнись Итсуру!	заткнуться итсура
Теперь ты, Казу!	теперь ты казу
А ну, погоди!	а ну погодить
Сейчас моя очередь.	сейчас очередь
"Мы пошли с Томи-тян в кино, на ""Звонок"". И когда тётка стала вылезать из телевизора, Томи-тян перепугалась, и я её успокаивал..."	мы послать томитянин кино звонок и тётка стать вылезать телевизор томитянин перепугаться её успокаивать
Разве была твоя очередь?	разве твой очередь
Ну и ладно! Рассказывай сам!	ну ладный рассказывать сам
Меня потащили в Сару-яма...	я потащить саруям
В Сару-яма...?	в саруям
Девушка моих грёз, Юми-тян, хотела там съесть стейк.	девушка мой грёза юмитянин хотеть съесть стейк
Это так не похоже на тебя!	это похоже ты
Ну и как? Ты её покорил?	ну как ты её покорить
Заткнись!	заткнуться
Я там такого натерпелся... Но её улыбка была для меня лучшей наградой...	я такой натерпеться но её улыбка хороший награда
Интересно, как там Мио...	интересно мио
Ты о чём?	ты что
А что если неудавшееся первое свидание разобьёт ей сердце?	а неудавшийся первое свидание разбить сердце
Не разобьёт...	не разбить
Они наконец-то смогут побыть наедине, вдали от тебя...	они наконецтый смочь побыть наедине вдали ты
Что это значит?	что это значит
А ты ещё не понял?!	а ещё понять
Нет, Мио и правда такая милашка...	нет мио правда такой милашка
Конечно она немного остра на язык...	конечно немного острый язык
Погоди!	погодить
Ты что так ничего и не понял?!	ты понять
Тогда у тебя жуткие проблемы...	тогда жуткий проблема
<b>Чё?!	bчё
Ребята, давайте жить дружно!	ребята давать жить дружно
Всё нормально, она же на свидании!	весь нормальный свидание
Нет, не нормально! Она же моя младшая сестра!	нет нормальный она младший сестра
Мио-сан...	миосан
С тобой всё в порядке?	с ты весь порядок
Вот дерьмо...	вот дерьмо
Стоило немного поработать, как это опять случилось...	стоить немного поработать это случиться
Мы едем в больницу.	мы ехать больница
Думаю, Такаги-сенсей на месте.	думать такагисенсь место
Я в норме.	я норма
Надо лишь успокоиться.	надо лишь успокоиться
Ты уверена?	ты уверить
Твой брат и правда может решить что у нас с тобой свидание!	твой брат правда решить ты свидание
Ну и пусть...	ну пусть
Если брат узнает, что мне было плохо...	если брат узнать плохо
...то он испугается, и вовсе запретит мне выходить на улицу.	то испугаться вовсе запретить выходить улица
Тогда и приезжать в Японию не стоило...	тогда приезжать япония стоить
Я тебе мешаю?	я ты мешать
Ты наверное...	ты наверное
...уже обещал с кем-то встретится?	уже обещать кемтый встретиться
Нет, не обещал...	нет обещать
Тогда, я...	тогда я
...пока не успокоюсь...	пока успокоиться
...посижу здесь.	посидеть здесь
Хорошо, тогда позволь...	хорошо позволить
...хотя бы проверить твой пульс.	хотя проверить твой пульс
Эй, не отлынивай! Готовить нам ужин - это ведь обязанность твоей сестры!	эй отлынивать готовить мы ужин это обязанность твой сестра
Я это знаю!	я это знать
А вам не кажется странным...?	а кажется странный
...Что её так долго нет дома, да?	что её долго дом да
Уже 9 часов! А её всё нет!	уже 9 часы а её весь нет
Это всего лишь 9 часов!	это лишь 9 часы
Это ведь всё-таки свидание?!	это всётаки свидание
Наверное...	наверное
Наверное, ты прав...	наверное право
А вдруг...	а вдруг
...несчастный случай?	несчастный случай
Тогда тебе позвонят из больницы или полиции!	тогда ты позвонить больница полиция
Успокойся, им сейчас весело!	успокоиться весело
<b>Весело?!	bвесело
Мио только 20 лет!	мио 20 год
И она не встречалась раньше с мужчинами!	и встречаться ранний мужчина
Даже у докторов есть свои мужские потребности.	даже доктор свой мужской потребность
Но... но у Мио... это первое свидание!	но мио это первое свидание
А теперь слушай меня внимательно, Казуки!	а слушай внимательно казук
Случалось ли тебе, приходить домой после свидания, не получив того что ты хотел?	случаться ты приходить домой свидание получить хотеть
Такого...	такой
...не припомню...	не припомнить
Такое бывает очень редко!	такой бывать очень редко
После посещения Сару-ямы, вы же целовались?	после посещение саруям целоваться
Целовались...	целоваться
Да что с тобой?! Ты же сам этого хотел!	да ты ты хотеть
Хотел, но...	хотеть но
А?	а
Схожу я за сигаретами...	сходить сигарета
А разве ты не бросил курить?	а бросить курить
Наверное, бросил...	наверное бросить
Да что это с ним?	да это он
Какой-то он сегодня странный!	какойтый сегодня странный
Ой! Дымит!	ой дымить
Горит! Горит!	гореть гореть
Ох, блин...	ох блин
Да что со мной творится?	да я твориться
<i>Любые отношения не долговечны... А я не нуждаюсь в том что рано или поздно закончится.	iлюбый отношение долговечный а нуждаться рано поздно закончиться
Казу!	казу
Погоди. Ты что бежишь от меня?	погодить ты бежать я
Не бегу...	не бег
А куда идешь?	а идти
Я тебя больше не интересую?	я интересовать
Неее...	неий
Или ты уже не любишь меня как прежде?	или любить прежде
Дааа...	дааа
Это подло!	это подло
Аааа?	аааа
"Не ""акай""! Давай нормально поговорим!"	не акать давать нормальный поговорить
Только недолго...	только недолго
Я тебе всю плешь проем, если будешь думать о других девчонках...	я ты плешь проесть быть думать другой девчонка
...это потому, что я тебя ОЧЕНЬ люблю!	это потому очень любить
Зачем тебе это...?	зачем ты это
Что, зачем...?	что зачем
Во мне нет ничего особенного. Я вечный ассистент, да ещё и без денег...	в особенный я вечный ассистент ещё деньга
Поищи себе более подходящего парня.	поискать подходящий парень
Да, но...	да но
...я ведь люблю тебя, Казуки...	я любить ты казук
...с той поры, как ты пригласил меня, на наше первое свидание.	с тот пора пригласить я наш первое свидание
Первое свидание?	первое свидание
Так ты всё забыл?	так весь забыть
Мы долго гуляли, вдруг ты меня обнял, сказал что любишь... и страстно поцеловал...	мы долго гулять обнять сказать любить страстно поцеловать
А потом... Хе-хе-хе…	а потом хехехе…
Ох, прости... Я тороплюсь!	ох простить я торопиться
Ааа?	ааа
Казу!	казу
Мио-сан!	миосан
Тебе не следует здесь находится.	ты следовать находиться
Со мной всё в порядке.	с я весь порядок
Я чувствую себя намного лучше.	я чувствовать намного хороший
Вот выпей...	вот выпить
Это поможет тебе быть в норме.	это помочь ты норма
Спасибо.	спасибо
Пойду домой.	пойти домой
Сенсей!	сенсеять
Зачем ты приехал...	зачем приехать
...на фотосессию?	на фотосессия
Ах, неужели ты и правда, собирался пригласить меня на свидание?	ах неужели правда собираться пригласить свидание
Нет, конечно...	нет конечно
Мог бы и подыграть.	мочь подыграть
Когда ты отказалась от процедуры, я повёл себя грубо, когда покинул кабинет...	когда отказаться процедура повести грубо покинуть кабинет
Ты не должен за это извиняться.	ты должный это извиняться
Нет...	нет
...я не собирался просить прощения...	я собираться просить прощение
...я лишь хотел сказать...	я лишь хотеть сказать
Чтобы отныне, вы видели во мне только доктора.	чтобы отныне видеть доктор
Конечно, мне не стоило сюда ехать лишь за тем чтобы сказать об этом.	конечно стоить сюда ехать лишь сказать это
В любом случае я хотел поговорить с вами. Мне показалось, что от неформального общения будет больше пользы.	в любой случай хотеть поговорить вы я показаться неформальный общение польза
Зря стараешься...	зря стараться
...я ведь чувствую себя нормально.	я чувствовать нормальный
Мой отец...	мой отец
...всегда считал, что семья это одно, а работа это совсем другое...	всегда считать семья это один работа это другой
Неважно что случалось в госпитале, он всегда возвращался домой...	неважно случаться госпиталь возвращаться домой
И даже дежуря ночью, он полагал что тем самым оградит себя от дневных пациентов.	и дежурить ночью полагать самый оградить дневный пациент
Но...	но
...мне это не по душе.	я это душа
Для себя я решил, что однажды став врачом, я им буду оставаться всегда...	для решить однажды стать врач быть оставаться всегда
Не буду ограничиваться лишь часами приема пациентов, а постараюсь помочь им в любое время, не как врач, а как обычный человек...	не быть ограничиваться лишь часами приём пациент постараться помочь любой время врач обычный человек
Но...	но
...это оказалось безумно сложно...	это оказаться безумно сложно
...как для меня, так и для пациентов.	как я пациент
Поэтому...	поэтому
...я и хотел с вами поговорить.	я хотеть вы поговорить
Ясно.	ясно
"Попытка быть одновременно ""строгим дядей"" и ""своим парнем"", не удалась!"	попытка одновременно строгий дядя свой парень удаться
Я так и знал, что вы это скажите!	я знать это сказать
Вы знали...?	вы знать
Такаги-сенсей сказала примерно то же самое.	такагисенсь сказать примерно самый
О том, что нельзя впускать пациентов в свою личную жизнь.	о тот впускать пациент личный жизнь
Что и следовало ожидать от Такаги-сенсея.	что следовать ожидать такагисенсей
Да.	да
Когда отец сказал это, я с ним не согласился, но Такаги-сенсей смогла переубедить меня.	когда отец сказать это согласиться такагисенсь смочь переубедить я
Вы её видно уважаете...	вы её видно уважать
Да.	да
Такой врач как она, способна отстранённо анализировать любую проблему, и никогда не говорит лишнего...	такой врач она способный отстранённо анализировать любой проблема говорить лишний
Хотя по природе, она человек душевный и немного странный...	хотя природа человек душевный немного странный
Она мой идеал.	она идеал
"Вы сказали ""идеал"". Уж не влюбились ли вы в неё?"	вы сказать идеал уж влюбиться она
Правда...?!	правда
Не говорите таких глупостей!	не говорить такой глупость
Значит это правда! Правда! Правда!	значит это правда правда правда
Не надо меня дразнить!	не дразнить
Пошли!	послать
Куда?	куда
Кататься, конечно...	кататься конечно
Я не могу так поступить...	я мочь поступить
Это потому что ваша любовь Такаги-сенсей, вам так велела?	это ваш любовь такагисенсь велеть
О чём это вы...?	о что это вы
Вы сами сказали...	вы сам сказать
Если вы сделаете...	если сделать
Если вы сделаете...	если сделать
...о чём я вас прошу, то завтра, я признаю вас как своего врача.	о что просить завтра признавать свой врач
Поспешим!	поспешить
Доктор Юки Акио!	доктор юки акио
Кататься... Кататься...	кататься кататься
Ну же... Живее!	ну же живой
Вау! Это же Токийская Телебашня!	вау это токийский телебашня
Какая симпатичная!	какой симпатичный
Пора возвращаться!	пора возвращаться
Нет, мы едем дальше!	нет ехать далёкий
Уже 10 часов.	уже 10 часы
Если вы не отдохнёте, это скажется на вашем здоровье.	если отдохнуть это сказаться ваш здоровье
Не беспокойтесь, мне уже лучше!	не беспокоиться хороший
Даже если вам лучше, не стоит забывать о своём здоровье.	даже хороший стоить забывать свой здоровье
Ведь вам на восстановление требуется больше времени, чем обычному человеку.	ведь восстановление требоваться время обычный человек
А я и без вас это прекрасно знаю!	а это прекрасно знать
Всё равно, я отвезу вас домой.	весь равно отвезти домой
"Ты что, ""чайник""?! Здесь же нельзя поворачивать!"	ты что чайник здесь поворачивать
Как нехорошо!	как нехорошо
