cleaned_text	lemm_text
Обхохочешься.	обхохотаться
Странновато для встречи.	странновато встреча
Ты бы не пожелала быть замеченной.	ты пожелать заметить
У Фальконе всюду свои глазёнки.	у фалькон всюду свой глазёнки
Значит, где же мы?	значит мы
Я готовлю,	я готовить
пою песенки	поить песенка
и хожу на прогулки.	ходить прогулка
Так и не врублюсь, то ли я горничная, то ли любовница,	так врубиться горничная любовница
то ли матушка.	матушка
Или всё вместе.	или весь вместе
Ты ему дорога?	ты дорога
Да.	да
Уже осмотрела его личный кабинет?	уже осмотреть личный кабинет
Да.	да
Несколько раз.	несколько раз
Внутри правого ящика письменного стола есть леджер.	внутри правый ящик письменный стол леджер
Откопируй последние две страницы.	откопировать последний два страница
Если заперто, понадобится ключ	если запереть понадобиться ключ
из его связки.	связка
Как мне его взять?	как взять
Позади тебя флакон.	позади флакон
Дай ему.	дать он
Будет спать как труп	быть спать труп
целых 2 часа.	целое 2 час
Мы же не убьём его этим?	мы убить это
Лиза,	лиза
неужели у тебя появились чувства к этому старикашке?	неужели появиться чувство это старикашка
Не совсем.	не совсем
Нет, это не убьёт его.	нет это убить он
Убить сейчас—заварить хаос.	убить сейчас—заварить хаос
Нужно выкачать из него силы.	нужно выкачать сила
И в правильное время	и правильный время
вся его подноготная	весь подноготная
сама проскользнёт в наши руки.	сам проскользнуть наш рука
А если один из его парней	а парный
поймает меня?	поймать я
Тогда ты — труп.	тогда — труп
Выходи первой.	выходить один
Да, да, да.	да да да
На меня давят.	на давить
Кажется, мы туда попали.	кажется туда попасть
Думаешь?	думать
Мистер Сионис ожидает вас.	мистер сионис ожидать вы
Ричард Сионис.	ричард сионис
Джэймс Гордон.	джэймс гордон
Мой напарник, Харви Буллок.	мой напарник харви буллка
Как же мне быть с вами?	как вы
Времени в обрез.	время обрез
Знаете его?	знаете он
Это Колман Лоусон.	это колман лоусон
Может проходил собеседование?	мочь проходить собеседование
Мне жаль, нет.	я жаль нет
А кто-нибудь из работников не пришёл вчера?	а ктонибыть работник прийти вчера
А сегодня объявился с покалеченной правой рукой?	а сегодня объявиться покалечить правый рука
Не провожу перекличек по утрам, детектив.	не провозить перекличка утро детектив
Не против, если мы проверим?	не против проверить
Возможно стоит рассказать в чём дело?	возможно стоить рассказать что дело
2 дня назад убили этого Колмена Лоусона.	2 день назад убить колмена лоусон
А у убийцы из кармана выпала визитка вашей компании.	а убийца карман выпасть визитка ваш компания
Есть тысячи причин иметь её у себя.	есть тысяча причина иметь её себя
Для чего вам эта оружейная туфта?	для этот оружейный туфта
Она вдохновляет.	она вдохновлять
Крупные финансы — жёсткий бизнес.	крупный финансы — жёсткий бизнес
Чтобы приуспеть, нужно быть воином.	чтобы приуспеть нужно воин
Этого не нужно.	это нужно
Просто быть хорошим предпринимателем.	просто хороший предприниматель
Войны для воинов.	война воин
Есть разница.	есть разница
Так вы представляете	так представлять
себе убийцу?	убийца
Вы убивали людей, мистер Сионис?	вы убивать человек мистер сионис
Только метафорически.	только метафоричёска
Значит всё это просто пережитки детства.	значит весь это просто пережиток детство
Конечно же.	конечно же
Вы говорите,	вы говорить
как будто побывали на войне.	побывать война
Убивали людей	убивать человек
по-настоящему.	понастоящий
Таких убийц проще вычислить.	такой убийца простой вычислить
Да, проще.	да простой
А маски?	а маска
Психолог сказал бы, вам есть что скрывать.	психолог сказать бы скрывать
Наоборот.	наоборот
Маски скрывают лишь лицо,	маска скрывать лишь лицо
но не душу.	душить
Маска	маска
расскажет всю правду.	рассказать правда
Проникновенно.	проникновенно
Почему весь ваш рабочий штат	почему весь ваш рабочий штат
в шрамах и травмах?	шрам травма
Был не очень удачный футбол на уик-энде.	быть очень удачный футбол уикэнд
Вы врёте, мистер Сионис.	вы врать мистер сионис
Какой пыл.	какой пыл
Вы должно быть сражались	вы должный сражаться
отчаянно.	отчаянно
Убийство ведь так захватывающе.	убийство захватывающий
Это вы убили Колмана Лоусона?	это убить колмана лоусон
А докажите.	а доказать
Докажем.	доказать
Я бы поделился первоклассным архивистом,	я поделиться первоклассный архивист
жаль не имею.	жаль иметь
Полиция Готэма.	полиция готэма
Медленно развернитесь.	медленно развернуться
Руки за голову!	рука голова
Стоять!	стоять
Дождался бы меня.	дождаться я
Эй, Брюси.	эй брюся
Я — Брюс.	я — брюс
"Без ""И""."	без и
Твои родители сдохли. Могу называть, как хочу.	твой родитель сдохнуть мочь называть хотеть
Прошу, убирайся отсюда.	просить убираться отсюда
Да ты занудный засранец.	да занудный засранец
И сирота.	и сирота
А ты недружелюбен.	а недружелюбный
Не знаю причину.	не знать причина
Парень, да ты чудной.	парень чудный
Твоя мамаша...	твой мамаша
Не смей говорить о моей матери.	не сметь говорить мой матерь
Да, неужели?	да неужели
Наш Тимоти пришёл?	наш тимоти прийти
Помнишь встречу у Фиш Муни?	помнить встреча фиш мунь
Я тот хлыщ, что выполнял твою работу.	я хлыщ выполнять твой работа
Просто хочу задать пару вопросов.	просто хотеть задать пара вопрос
Я ничего не...	я не
Ещё будет время.	ещё время
Всё по порядку.	весь порядок
Большинство оставляют отпечатки	большинство оставлять отпечаток
пальцев на месте, но не ты, нет.	палец место ты нет
Ты, млять, оставил целый палец у жертвы во рту!	ты млять оставить целый палец жертва рот
У тебя свой почерк? Да ты красавчик.	у свой почерк да красавчик
Это последний шанс.	это последний шанс
Как только выйдем за дверь—	как выйти дверь—
труба.	труба
Это самооборона.	это самооборона
Конечно, млять.	конечно млять
Разве не так, Джим?	разве так джим
Я ж говорил, это самооборона.	я говорить это самооборона
Правду.	правда
Гордон засвидетельствовал все показания.	гордон засвидетельствовать показание
Видимо, это было частью найма.	видимо это частью найм
Сионис выбрал троих на одну горящую должность.	сионис выбрать трое один гореть должность
Было не обязательно биться на смерть, но...	быть обязательно биться смерть но
Просто не верится.	просто вериться
Они все подписали согласие о неразглашении,	они подписать согласие неразглашение
так что всё, что было, легко умяли.	весь быть легко умять
А мы знаем, где поле боя?	а знать пол бой
В каком-то захудалом офисе.	в какомтый захудалый офис
Окна заколочены.	окно заколотить
А кандидатам завязывали глаза.	а кандидат завязывать глаз
Да, Эд?	да эда
Принтер-тонер.	принтертонер
Ты знаешь, что это за хрень?	ты знаешь это хрень
Медицинская экспертиза подтвердила чёрные чернила.	медицинский экспертиза подтвердить чёрный чернила
Но я провёл собственные исследования. Это был принтер-тонер.	но провести собственный исследование это принтертонер
Также я вытащил скобки из плеча.	также вытащить скобка плечо
И нашёл карандаш среди рёбер.	и найти карандаш среди ребро
Парня прикончили прямо в офисе.	парень прикончить прямо офис
Мы это уже знаем, Эд, спасиб.	мы это знать эда спасиб
- Есть что-то ещё? - Да.	есть чтоть ещё да
Я вспомнил об одном случае год назад.	я вспомнить один случай год назад
Молодой парень в деловом костюмчике	молодая парень деловой костюмчик
с пластиковой картой в пищеводе,	пластиковый карта пищевод
которую засунули через горло. Я начал копать...	который засунуть горло я начать копать
Скольких вообще убили офисной канцелярией?	сколько вообще убить офисный канцелярия
Четверых. За последние 3 года.	четверо за последний 3 год
Пусть этот	пусть
подпишет признание. Сейчас.	подписать признание сейчас
Кажется, с этим проблема.	кажется это проблема
Я объяснил детективу Гордону, как адвокат мистера Адамса,	я объяснить детектив гордон адвокат мистер адамс
я советую ему ничего не говорить.	советовать говорить
Также любые заявления,	также любой заявление
сделанные им, будут считаться	сделать имя быть считаться
сделанными по давлением.	сделать давление
Да сколько же Сионис платит ему за молчание?	да сколько сионис платить молчание
Доброго дня.	добрый день
Он появился раньше, чем Адамс подписал обвинительную.	он появиться ранний адамс подписать обвинительный
Мы должны выяснить, где будет следующий петушиный бой.	мы должный выяснить следующий петушиный бой
Я пока пробегусь по всем зданиям компании.	я пока пробежаться весь здание компания
Тебе не кажется это бредом?	ты кажется это бред
Нет, но это уже похуже козла и Человека-Воздушный шар.	нет это худой козёл человекавоздушный шар
Когда уже в городе будет порядок?	когда город порядок
Что изменилось?	что измениться
Может, ничего. Может это тлело	мочь ничто мочь это тлеть
на поверхности. И нужна была лишь искра.	поверхность и нужный лишь искра
Как убили Томаса и Марту Уэйн?	как убить томас март уэйн
Я не слепа, Гордон.	я слепой гордон
И знаю, ты ещё ищешь чего-то.	и знать ещё искать чеготь
Но как может их гибель быть причиной этому?	но гибель причина это
Они были так уж важны?	они важный
Правильнее, за что боролись.	правильный бороться
За другой Готэм.	за готэма
Достойный, с будущим.	достойный будущий
Что бы ни было, этого нет.	что быть нет
Надо было остаться, когда к тебе пришёл Зсасз.	надо остаться ты прийти зсасз
Не надо было.	не быть
Вот уж нет. Я должна была.	вот нет я должный быть
Теперь вперёд за этим парнем.	теперь вперёд это парень
Вперёд.	вперёд
Задержались, мастер Брюс.	задержаться мастер брюс
Стойте.	стоять
- Что это с вами? - Со мной всё в порядке!	что это вы с я весь порядок
Что произошло?	что произойти
Один придурок неуважительно говорил о моей маме.	один придурок неуважительно говорить мой мама
О, и что с ним?	о он
Сделали ему пару трещинок в зубах?	сделать пара трещинка зуб
Нет.	нет
Он старше меня и я	он старший
не так силён в драках.	силённый драка
Даже никого не задел.	даже никто задеть
Никого?	никто
Не говорите никому.	не говорить никто
Даже не подумаю.	даже подумать
Да ты посмотри.	да посмотреть
Сионис сгрёб половину Готэма!	сионис сгрести половина готэма
Так, давай разделимся.	так давать разделиться
Ты идёшь по заброшенным	ты идти забросить
или по новостройкам.	новостройка
Этот ублюдок от нас не уйдёт.	этот ублюдок уйти
Скажу одно. У него к тебе подход.	сказать один у ты подход
- О чём ты говоришь? - Сионис.	о что говорить сионис
Может ты не прикончил Кобблпота, Джимми-бой,	мочь прикончить кобблпот джиммибоя
но внутри тебя есть черти.	внутри чёрт
Считай себя солдатиком, но всю эту борьбу с Фальконе,	считать солдатик борьба фалькон
борьбу с другими копами,	борьба другой копа
ты обожаешь. Так что, перезвони,	обожать так что перезвонить
когда детство в жопе поутихнет. Всё.	детство жопа поутихнуть весь
Барбара, у тебя порядок?	барбара порядок
Да. Просто	да просто
хотела проверить.	хотеть проверить
Давай позже? Мы почти в середине акта.	давать поздний мы середина акт
Конечно.	конечно
Люблю...	любить
Эй.	эй
Босс хочет свой чай.	босс хотеть свой чаять
Почти заварился.	почти завариться
Полиция Готэма!	полиция готэма
И это все?	и это весь
Уже,	уже
наверное, все.	наверное весь
- Ага, крем с сахаром. - Да.	ага крем сахар да
Зырь.	зырь
Здрасте.	здравствовать
Девчонки любят обновки.	девчонка любить обновка
Это	это
часы вашего отца.	часы ваш отец
Никогда не теряйте.	никогда терять
Дом Томми Эллиота.	дом томми эллиот
Ничего не бойтесь.	ничто бояться
Не боюсь.	не бояться
Я уже представил, как всё будет.	я представить весь быть
Если вы не хотите	если хотеть
в этом нет позора.	позор
Опозорюсь, если не пойду.	опозориться пойти
Какого чёрта ты припёрся?	какой чёрт припереться
Мы дело не закончили.	мы дело закончить
Только скажи хоть слово моим...	только сказать слово мой
Придурок!	придурок
Не смей говорить о моей маме!	не сметь говорить мой мама
Мастер Брюс!	мастер брюс
Смысл дошёл, думаю.	смысл дойти думать
Вы в порядке?	вы порядок
Челюсть на месте?	челюсть место
Да он чуть не прикончил меня!	да прикончить я
Верно.	верно
Чуть-чуть.	чутьчуть
Он этого и хотел.	он хотеть
Надеюсь, это понятно, чтобы запомнить.	надеяться это понятно запомнить
И запомни.	и запомнить
Я ему разрешаю.	я разрешать
Ой, приложите лёд	ой приложить лёд
к пальцам, пожалуйста.	палец пожалуйста
Что вы хотите на ужин?	что хотеть ужин
Пиццу.	пицца
Пиццу?	пицца
Суперски, мастер Брюс.	суперски мастер брюс
Джим, где ты торчишь?	джим торчать
У меня всё чисто. Перезвони.	у весь чисто перезвонить
Нигма, Гордон не звонил?	нигма гордон звонить
Нет. Но если детектив мистически исчезает...	нет но детектив мистичёска исчезать
С добрым утром.	с добрый утром
Детектив Гордон?	детектив гордон
Подъём!	подъём
Итак, трое из вас	итак трое
наминированы на должность в моей фирме.	наминировать должность мой фирма
Правила просты:	правило простой
пользуйтесь всем, что видите, как оружие,	пользоваться весь видеть оружие
а победителю достаётся эта работа.	победитель доставаться этот работа
Однако	однако
сегодня спецвыпуск.	сегодня спецвыпуск
Видите человека	видеть человек
без маски?	маска
Кто его убьёт — победитель.	кто убить — победитель
Так, слушайте.	так слушать
Я полицейский.	я полицейский
И мы не хотим нарушать здесь закон.	и хотеть нарушать закон
