cleaned_text	lemm_text
Убери левую руку с руля, а правую с рычага.	убрать левый рука руль правый рычаг
Папуля, ты же не выстрелишь мне в голову.	папуля выстрелить голова
Сам же знаешь, что нет.	сам знаешь нет
Да что с тобой, чувак?	да ты чувак
Пристрелишь первого встречного?	пристрелить первое встречный
Черт. Я тебя даже не знаю, дурень.	черта я знать дурень
Заживет, обещаю.	зажить обещать
- Вот, обмотай. - Я знаю, как делать жгут, дурень.	вот обмотать я знать делать жечь дурень
Знаю, болит, но я должен был объяснить, что все серьезно.	знать болеть должный объяснить серьёзно
Не это меня бесит.	не это бесить
Ты стреляешь в мой фургон вот что меня бесит.	ты стрелять фургон бесить
Да что с тобой?	да ты
Ты был рейнджером, сынок?	ты рейнджер сынок
Папуля, смотри осторожно со словами.	папуля смотреть осторожно слово
И приготовься опустошить обойму, если наедешь на мой батальон.	и приготовиться опустошить обойма наехать батальон
Я никогда не подведу своих товарищей.	я подвести свой товарищ
Своей храбростью я покажу миру, что я элитный солдат.	свой храбрость показать мир элитный солдат
Я энергично возьмусь за дело, встречая врагов своего государства.	я энергично взяться дело встречать враг свой государство
Я разгромлю их на поле битвы,	я разгромить пол битва
потому что я лучше подготовлен.	подготовить
Я буду сражаться изо всех сил.	я быть сражаться из сила
Полковник «Ганнибал» Смит. 75-й полк рейнджеров.	полковник «ганнибал» смит 75й полк рейнджер
4-й батальон. Форт Беннинг, Джорджия.	4й батальон форт беннинга джорджия
Я знаю, кто вы, сэр. Капрал Би Эй Баракус.	я знать вы сэр капрал би эй баракус
Был капралом, пока меня из-за ерунды не выгнали с лишением всех прав.	быть капрал пока изз ерунда выгнать лишение право
Я не верю в совпадения, капрал.	я верить совпадение капрал
Я считаю, каким бы случайным все ни казалось,	я считать какой случайный казалось
во всем есть свой план.	весь свой план
Мы скормили его псам.	мы скормить пёс
<i>Ведь я встречаю рейнджера здесь,</i>	iведь встречать рейнджер здесьi
посреди мексиканской пустыни,	посреди мексиканский пустынь
именно когда он мне так нужен.	именно нужный
Во дела.	в дело
Помоги мне спасти еще одного рейнджера.	помочь спасти один рейнджер
<i>Сегодня для тебя плохие новости!</i>	iсегодня плохой новостиi
Этого твоего спасателя я скормил ротвейлерам	это твой спасатель скормить ротвейлер
- час назад. - А знаешь, что смешно?	час назад а знаешь смешно
Ты и правда думаешь, что достал меня.	ты правда думать достать я
<i>Ты правда веришь, что убьешь меня.</i>	iты правда верить убить меняi
Ты можешь вести машину?	ты мочь вести машина
Лучше всех, кто вам попадался, сэр.	хороший весь попадаться сэр
Никто не знал, где ты прячешься...	никто знать прятаться
У нас не было разведданных... до сегодняшнего дня, урод.	у разведдать сегодняшний день урод
<i>Через пару минут я буду пить холодное пиво,</i>	iчереза пара минута быть пить холодное пивоi
а ты гореть синим пламенем. Береги себя, дружище.	гореть синить пламя беречь себя дружище
- Альфа, Майк - Нет!	альфа майк нет
<i>Фокстрот.</i>	iфокстротi
Подумай об этом.	подумать это
Адьос, блин	адьос блин
Ганнибал!	ганнибал
Что ты делаешь?	что делать
Залезай!	залезать
Би Эй, вперед.	би эй вперёд
Что за хрен!	что хрен
Ахора, муэрто!	ахор муэртый
Остановись! Пожалуйста, остановись!	остановиться пожалуйста остановиться
Пожалуйста, остановись! Остановись! Пожалуйста, остановись!	пожалуйста остановиться остановиться пожалуйста остановиться
Как прошел твой день?	как пройти твой день
Это будет невкусно.	это невкусно
Детка, меня только что вырвало.	детка вырвать
Я съем жвачку. Давай я съем жвачку.	я съесть жвачка давать съесть жвачка
Ты видел это? Видел выражение лица Туко?	ты видеть это видеть выражение лицо тукий
Когда вы приехали туда, это было невероятно!	когда приехать туда это невероятно
- Сколько раз я говорил? - Как раз вовремя.	сколько говорить как вовремя
- Сколько раз я говорил, Мордашка? - Это было потрясно.	сколько говорить мордашка это потрясный
- Я говорил не брать Туко одному. - Что?	я говорить брать тукий один что
Но ты	но
Знаешь что? Прости меня.	знаешь что простить я
Прости, что у меня не было с собой «Пособия Ганнибала Смита».	простить себя «пособие ганнибал смита»
- Ладно? Я должен был действовать. - Твои действия повлекли последствия.	ладный я должный действовать твой действие повлечь последствие
Тебя чуть не убили.	ты убить
И из-за этого чуть и нас с ним не убили.	и изз убить
Тебе же не пять лет.	ты пять год
А ты смахиваешь на такого себе плохиша.	а смахивать такой плохиш
Что?	что
Я что стрелял по твоей тачке?	я стрелять твой тачка
Или надел твою любимую рубашку?	или надеть твой любимый рубашка
Это твоя любимая рубашка?	это твой любимый рубашка
Да, красавчик, это моя любимая рубашка.	да красавчик это любимый рубашка
И ты подставлял себя под пули ради меня?	и подставлять пуля ради я
- У меня угнали тачку. - Это был я.	у угнать тачка это я
И он все равно позволил тебе сесть за руль?	и равно позволить ты сесть руль
Спасибо. Я Пек.	спасибо я пек
Баракус. Все нормально.	баракус весь нормальный
Видишь, что случается, Мордашка, когда мы забываем о плане	видеть случается мордашка забывать план
и просто стреляем наугад.	просто стрелять наугад
Ну извини.	ну извинить
Прости, что я испытываю чувства к женщине,	простить испытывать чувство женщина
- в которую влюбился. - Влюбился?	который влюбиться влюбиться
Постой-ка. А как же мисс Хорватии, которая была три недели назад?	постойка а мисс хорватия который неделя назад
Это был спасительный секс.	это спасительный секс
Я просто пытался спасти ее.	я просто пытаться спасти она
- Спасти ее? - Да.	спасти она да
Спасти ее? Как?	спасти она как
Пожалуйста, поделись с нами своим планом, Мордашка.	пожалуйста поделиться мы свой план мордашка
Ладно, об этом я пока не думал.	ладный пока думать
Вот именно. Думать мне пришлось.	вот именно думать прийтись
Вот ее билет на самолет.	вот билет самолёт
Рабочая виза и новый паспорт.	рабочий виза новый паспорт
И не ври мне, что ты делал это из-за нее, Мордашка.	и врать я делать это изз нея мордашка
Все это ради Туко.	весь это ради тукий
У тебя есть обойма?	у обойма
Госпиталь Сан Висенте де Пауло МЕДЦЕНТР АРМИИ США СОНОРА	госпиталь сан висенте де пауло медцентр армия сша сонора
- Майк. - Босс. Как вы вообще?	майк босс как вообще
- А ты до сих пор тут прозябаешь? - Да, к сожалению.	а сей пора прозябать да сожаление
- Здесь, в сказочной Мексике. - Отлично.	здесь сказочный мексика отлично
- Что у тебя для меня? - Вертушка на доставке пиццы.	что я вертушка доставка пицца
- Позывной «Томагавк». - Томагавк. Ясно.	позывной «томагавк» томагавк ясно
Что хотите, то с ним и делайте.	что хотеть делать
Это ваше.	это ваш
Позвольте напомнить вам, что генерал не любит гринго.	позволить напомнить вы генерал любить гринго
Я у тебя в долгу.	я долг
- Но давайте не ждать до форта Брэгг. - Три года.	но давать ждать форт брэгга три год
- Эй, парень. А ты такой же ловелас. - Би Эй. Что такое?	эй парень а ловелас би эй что такой
И как я оставлю свою девочку после всего этого?	и оставить девочка это
Мне пришлось за нее драться.	я прийтись драться
Оставь ключи, а мы за ней вернемся.	оставить ключ вернуться
Ты весь в лохмотьях.	ты весь лохмотья
- Так какой расклад, брат? - Стреляй по всему, что движется.	так расклад брат стрелять весь двигаться
- Это хуже, чем Колумбия. - Чувак, я знаю Туко.	это худой колумбия чувак знать тукий
Не волнуйся. Я отвезу ее в военный колледж в Сан-Тропе	не волноваться я отвезти военный колледж сантроп
Я достану тебе их номера, не волнуйся.	я достать ты номер волноваться
- Мордашка, присмотри за капралом. - Ладно.	мордашка присмотреть капрал ладный
А ты весь в бензине, это занятно.	а весь бензин это занятно
Капрал, найди процедурную.	капрал найти процедурный
И по-быстрому. Я найду для нас пилота.	и побыстрый я найти пилот
Привет.	привет
Доктор, найдется минутка для раненого ветерана?	доктор найтись минутка раненый ветеран
КАПИТАН ЭЙЧ ЭМ МЕРДОК	капитан эйч эм мердок
<i>Военный пилот, не раз награжденный.</i>	iвоенный пилот награжденныйi
Спросите его и он вам ответит, что он лучший в мире.	спросить ответить хороший мир
Но он вменяемый психически больной.	но вменяемый психически больной
На прошлой неделе он пытался завести «скорую» дефибриллятором.	на прошлый неделя пытаться завести «скорую» дефибриллятор
Готов.	готовый
Черт!	черта
Мне такой и надо.	я надо
Чуть не задело татуировку.	чуть задеть татуировка
Никто не видел м-ра Мердока?	никто видеть мра мердок
РЕЙНДЖЕР	рейнджер
- Рейнджерская татуха. - М-р Мердок?	рейнджерский татуха мр мердок
Ты подумаешь, что я больной, если скажу, что у меня такая же?	ты подумать больной сказать такой же
Чувак, у тебя глаза какие-то странные.	чувак глаз какиеть странный
- М-р Мердок? - Не мешайте, я оперирую, сестра	мр мердок не мешать оперировать сестра
- Не сейчас. - Почему вы не в палате?	не сейчас почему палата
Пахнет бензином? От тебя?	пахнуть бензин от ты
- Я чую бензин. - Что значит «не в палате»?	я чуять бензин что значит «не палате»
- Какая палата? - Он наш пациент.	какой палата он наш пациент
От тебя пахнет? Не слушай ее, она чокнутая.	от пахнуть не слушай она чокнутый
Честно, я практикующий врач в Университете Джона Хопкинса.	честно практиковать врач университет джон хопкинс
- Ты сказал ему зашить молнией? - Не просил я никаких молний.	ты сказать зашить молния не просить никакой молния
- Я зову охрану. - Что с этим дурнем?	я звать охрана что это дурень
- Он сдвинутый? - Это от тебя пахнет.	он сдвинуть это пахнуть
- Ты горишь, чувак. - Что? Что такое?	ты гореть чувак что что такой
- Какого - Господи!	какой господь
- Рейнджеры. Вы мне нравитесь! - Ты что, больной?	рейнджер вы нравиться ты что больной
Эй! Эй, ну давай!	эй эй давать
Капрал, отпусти. Отставить!	капрал отпустить отставить
Это госпиталь.	это госпиталь
- Знакомьтесь, м-р Мердок. - Знакомиться, с ним?	знакомиться мр мердок знакомиться он
Да он мне руку поджег.	да рука поджечь
А мою руку зашил молнией.	а мой рука зашить молния
Посмотри на меня, сынок.	посмотреть я сынок
Мне сказали, ты классно управляешь вертолетом.	я сказать классно управлять вертолёт
Я самый лучший, сэр.	я самый хороший сэр
Я не сяду в вертолет с этим психом.	я сесть вертолёт это псих
Да, все правильно Он что, твой очередной проект?	да правильно он что твой очередной проект
Я настоящий солдат. Я рейнджер, детка.	я настоящий солдат я рейнджер детка
Я вот уже волнуюсь!	я волноваться
Я рейнджер, сэр.	я рейнджер сэр
Для меня этого достаточно.	для достаточно
Тебя выписали под нашу опеку	ты выписать наш опека
- и восстановили в должности, капитан. - Меня это не устраивает.	восстановить должность капитан я это устраивать
Благодарю, сэр.	благодарить сэр
А теперь валим отсюда.	а валим отсюда
Роскошная старая ржавая бадья. Скучала по папочке?	роскошный старый ржавый бадья скучать папочка
Мордашка, что самое главное в хорошо продуманном плане?	мордашка самый главный продумать план
Быть на шаг впереди врага,	быть шаг впереди враг
- а не убегать от него. - Кто сказал, что мы убегаем?	убегать он кто сказать убегать
Мы полетим на этом корыте	мы полететь корыто
- вместе с этим шизиком? - Ага.	вместе это шизик ага
<i>Крутишь меня по кругу, детка Крутишь по кругу</i>	iкрутить круг детка крутить кругуi
- Винты в порядке, сэр. - Да кто он такой?	винт порядок сэр да такой
Пошли! Быстрее!	послать быстрый
Надо прикончить гринго!	надо прикончить гринго
Мердок, поднимай его в воздух.	мердок поднимать воздух
Держитесь, парни!	держаться парень
Попробую исполнить трюк, который видел в мультике.	попробовать исполнить трюк который видеть мультик
Какие еще мультики? Давай увози нас отсюда!	какой мультик давать увозить отсюда
У нас на хвосте боевой вертолет.	у хвост боев вертолёт
Я блокирую пули. Мы пуленепробиваемы.	я блокировать пуля мы пуленепробиваемый
Мы пуленепробиваемы, парни!	мы пуленепробиваемый парень
Осторожнее.	осторожный
<i>Я вас вижу, гринго!</i>	iя видеть грингоi
Ты расплющил мою тачку! Я тебя убью, дурень ты!	ты расплющить мой тачка я убить дурень ты
Там нельзя парковаться. Только для инвалидов.	там парковаться только инвалид
- Я знал, что ты псих! Знал - Это мы зря сделали.	я знать псих знать это зря сделать
Огонь! Огонь! Огонь!	огонь огонь огонь
Снимите их, сбейте.	снять они сбить
Этого я еще не пробовал!	это пробовать
Вы видели?	вы видеть
Вы видели, как он развернул вертолет?	вы видеть развернуть вертолёт
Нет ничего лучше захватывающего воздушного боя так, парни?	нет захватывать воздушный бой так парень
Не смотри на меня! Туда смотри!	не смотреть я туда смотреть
У него остались только тепловые ракеты.	у остаться тепловой ракета
Капитан, выводи нас отсюда.	капитан выводить отсюда
Держитесь, может быть паршиво!	держаться паршиво
Вот так! Давай, детка, карабкайся!	вот так давать детка карабкаться
Запустить ракеты.	запустить ракета
Ракеты! Давайте, давайте.	ракета давать давать
А вот как мы разберемся с тепловыми ракетами, парни.	а разобраться теплов ракета парень
Мы глушим движок.	мы глушить движок
Какого черта?	какой черта
Мордашка, тащи его!	мордашка тащить он
Дерьмо! Вот дерьмо!	дерьмо вот дерьмо
Я держу его!	я дерзить он
Заводи. Заводи.	заводить заводить
Закройте дверь!	закрыть дверь
Знаю, что вы десантники, но это было глупо.	знать десантник это глупо
Не переживай, все будет хорошо.	не переживать хорошо
Босс, план был убить Туко, а не чтобы он нас.	босс план убить тукий мы
Быть на один шаг вперед это не наш план, сынок.	быть шаг вперёд это наш план сынок
На два или на три шага.	на шаг
Пресекать намерения врага, до того как они осуществятся.	пресекать намерение враг осуществиться
Вот это план.	вот это план
Томагавк, Томагавк, засекай меня.	томагавк томагавк засекать я
<i>Генерал Туко, вы осуществляете</i>	iгенерал тукий осуществляетеi
несанкционированное нападение на американских военных.	несанкционированный нападение американский военный
Нет, нет, нет, нет, нет, нет, нет! Это вы все затеяли.	нет нет нет нет нет нет нет это затеять
<i>Повторяю.</i>	iповторяюi
<i>Вы несанкционированно напали на американских военных.</i>	iвы несанкционированный напасть американский военныхi
ОТСЛЕЖИВАНИЕ	отслеживание
В воздушном пространстве США.	в воздушный пространство сша
- Что? - Альфа, Майк	что альфа майк
- Фокстрот! - Фокстрот!	фокстрот фокстрот
- <i> Другими словами, адьос, блин</i> - О, нет.	i другой слово адьос блинi о нет
Да!	да
Молодец, капитан.	молодец капитан
- Было круто. - Это не было круто.	быть круто это круто
- Ты гений! - Я больше в этой штуке не летаю!	ты гений я штука летать
Зря я сомневался в тебе, босс!	зря сомневаться ты босс
Во всем есть свой план, сынок.	в весь свой план сынок
И я люблю, когда в плане все сходится.	и любить план сходиться
8 ЛЕТ И 80 УСПЕШНЫХ МИССИЙ СПУСТЯ	8 год и 80 успешный миссия спустя
ПОБ «ОХОТНИК ЗА ГОЛОВАМИ» ЗАВЕРШЕНИЕ ВЫВОДА ВОЙСК ИЗ ИРАКА	поб «охотник за головами» завершение вывод войско из ирак
Гриль на порохе. Что может быть лучше?	гриль порох что хороший
Мордашка, тебе обдать напалмом или радиацией?	мордашка ты обдать напалм радиация
Давай радиацией.	давать радиация
Взорви все!	взорвать весь
Мердок, жги его, мяско,	мердок жечь он мяско
словно оно проклятое.	словно оно проклятый
Да сожги тут все, приятель.	да сжечь весь приятель
- Вам с секретным соусом? - Нет, нет, нет. Без этого антифриза.	вы секретный соус нет нет нет без антифриз
Секретный соус закончился. Псих ты. Все это знают.	секретный соус закончиться псих ты весь это знать
Мердок, лучше тебя маринад из антифриза никто не делает.	мердок маринад антифриз никто делать
Но последний раз у меня от него лицевые нервы свело.	но последний лицевой нерв свести
Это же только частичный паралич. Давай, не дрейфь.	это частичный паралич давать дрейфить
Так точно, сэр. Я как раз сейчас это обсуждаю.	так точно сэр я это обсуждать
Мы проследим, чтобы это выполнили. Я все контролирую, сэр.	мы проследить это выполнить я контролировать сэр
Дружище, ты же не хочешь, чтобы меня частично парализовало в бою.	дружище хотеть частично парализовать бой
Гости.	гость
Да.	да
Ого, ты меня застала врасплох. Не буду лгать.	ого застать врасплох не быть лгать
Лейтенант.	лейтенант
Прости, мне тебя тоже лейтенантом величать?	простить лейтенант величать
Нет, зови меня капитаном.	нет звать капитан
Капитан. Капитан?	капитан капитан
Верно.	верно
Капитан Кранч. Только посмотрите на нее. Ого.	капитан кранч только посмотреть нея ого
Я так понимаю, ты сказала «нет» семье, детям.	я понимать сказать «нет» семья ребёнок
И любая карьерная лестница тебе по плечу?	и любой карьерный лестница ты плечо
Нет, нет, дорогой, я лишь сказала «нет» тебе.	нет нет дорогой лишь сказать «нет» ты
Привет. Меня зовут Перси.	привет я звать перси
Не хотите свининки?	не хотеть свининка
А ты сможешь так же, если я переломаю все кости в руке?	а смочь же переломать костя рука
С ума сойти. Три года?	с ум сойти три год
Мы не виделись три года	мы видеться год
и будем вот об этом говорить?	быть говорить
А о чем бы ты хотел поговорить?	а хотеть поговорить
Ты взяла мой диск Steely Dan?	ты взять диск steely dan
Я не собираюсь отвечать.	я собираться отвечать
Мы слушали его по девять рад подряд.	мы слушать девять рад подряд
Пили дешевое каберне. Помнишь?	пить дешёвый каберне помнить
И делали еще кое-что. А что же мы делали?	и делать коечто а делать
Ты не помнишь, что мы делали? В спальне.	ты помнить делать в спальня
Не помнишь?	не помнить
Я помню только одно - как ушла от тебя.	я помнить один уйти ты
И это мое самое хорошее воспоминание о тебе.	и это мой самый хороший воспоминание ты
Вы лучшие, ребята. Не лезьте на рожон, слышали?	вы хороший ребята не лезть рожон слышать
Берегите себя. Да. Спасибо.	беречь себя да спасибо
И не снимай его.	и снимать он
Полковник, моя фамилия Линч, я из ЦРУ.	полковник фамилия линч цру
Знал я одного агента по фамилии Линч во время первой «Бури в пустыне».	знать один агент фамилия линч время один «буря пустыне»
Да, у нас целая шеренга Линчей.	да целый шеренга линч
А вы никогда не задумывались, почему люди не доверяют ЦРУ?	а задумываться почему человек доверять цру
Может, потому что они не знают ваших настоящих имен?	мочь знать ваш настоящий имя
Чем могу служить, м-р Линч?	чем мочь служить мр линч
Мне нужно, чтобы вы не дали бывшим шестеркам Саддама	я нужно дать бывший шестёрка саддам
украсть более миллиарда долларов в ближайшие 30 часов.	украсть миллиард доллар ближний 30 часы
Единственный станок за пределами США, который мог печатать доллары,	единственный станок предел сша который мочь печатать доллар
принадлежал шаху Ирана.	принадлежать шах иран
<i>И он пропал во время ирано-иракской войны.</i>	iи пропасть время ираноиракский войныi
<i>Ходили слухи, что его похитил Саддам.</i>	iходить слух похитить саддамi
Во время операции «Буря в пустыне» мы его вернули.	в время операция «буря пустыне» вернуть
Но вы не нашли печатную матрицу.	но найти печатный матрица
<i>Какая разница?</i>	iкакать разницаi
<i>Чтобы напечатать купюры, им бы пришлось заново собрать станок.</i>	iчтоба напечатать купюра прийтись заново собрать станокi
<i>В общем, сэр,</i>	iв общий сэрi
пока мы говорим, это как раз и происходит.	пока говорить это происходить
<i>Боевики-фидаины захватили остатки Иракского монетного двора,</i>	iбоевикифидаин захватить остаток иракский монетный двораi
<i>чтобы напечатать миллиарды ничем не обеспеченных долларов.</i>	iчтоба напечатать миллиард ничто обеспечить долларовi
А как они собираются вывезти матрицы и миллиард долларов	а собираться вывезти матрица миллиард доллар
- из Багдада? - Вооруженный конвой,	багдад вооружённый конвой
состоящий из бывших иракских спецназовцев.	состоять бывший иракский спецназовец
Реагируют мгновенно, стреляют на поражение.	реагировать мгновенно стрелять поражение
У вас есть план, как вы их остановите?	у план остановить
Слушай, ходят слухи, что приспешники Саддама	слушай ходить слух приспешник саддам
собираются вывезти из Багдада какие-то сверхсекретные матрицы.	собираться вывезти багдад какиеть сверхсекретный матрица
Тебе об этом что-то известно?	ты чтоть известно
Серьезно, если вы собираетесь их перехватить,	серьёзно собираться перехватить
советую этого не делать.	советовать делать
На кону мой зад, это моя сфера ответственности.	на кон зад это сфера ответственность
Говорю серьезно.	говорить серьёзно
Мордашка?	мордашка
Я отправлю тебя под трибунал.	я отправить трибунал
- Ладно. - Слушай.	ладный слушай
До тебя дошло?	до дошлый
Передай своему любимому полковнику Смиту, и валите из Багдада.	передать свой любимый полковник смит валита багдад
А знаешь,	а знаешь
ты так и не вернулась. А я думал вернешься.	вернуться а думать вернуться
Что ж, вот я и вернулась.	что ж вернуться
Вы думаете, этим клоунам такое под силу?	вы думать это клоун такой сила
Слушай, слушай, я бы ему этого не сказала,	слушай слушай сказать
но они лучшая секретная группа в четырех родах войск,	хороший секретный группа четыре роды войско
а их специализация невозможное.	специализация невозможный
Следить за Пеком и остальными.	следить пек остальной
- Не выпускать их из поля зрения. - Слушаюсь, мэм.	не выпускать поль зрение слушаться мэм
- А «диабло» это разве не «дьявол»? - Да, чувак.	а «диабло» это «дьявол» да чувак
ГЕНЕРАЛ РАССЕЛЛ МОРРИСОН КОМАНДУЮЩИЙ БАЗЫ	генерал расселла моррисон командующий база
Черт побери, Ганнибал, что я могу сделать?	черта побрать ганнибал мочь сделать
