cleaned_text	lemm_text
<i>*Любое коммерческое использование, а также распространение субтитров без ведома авторов КАТЕГОРИЧЕСКИ ЗАПРЕЩАЕТСЯ.*</i>	iлюбой коммерческий использование также распространение субтитр ведомо автор категорически запрещаетсяi
О нет!	о нет
Самира!	самир
Благодаря героическим усилиям полковника Робийяра	благодаря героический усилие полковник робийярый
и капитана Самиры Фарид, погибшей во время атаки,	капитан самир фарид погибший время атака
ядерная война была предотвращена!	ядерный война предотвратить
"Однако неизвестное оружие массового уничтожения под кодовым названием ""Квантовый Вихрь"""	однако неизвестный оружие массовый уничтожение кодовый название квантовый вихрь
унесло сто тысяч жизней.	унести сто тысяча жизнь
Я чувствовал себя так, словно был в этом бою!..	я чувствовать так словно бой
Спасибо.	спасибо
Неплохо, если учесть, что все образы созданы компьютерами?	неплохо учесть образ создать компьютер
Кроме автобиографического сценария,	кроме автобиографический сценарий
Дэннис предоставил нам и виртуальных актеров.	дэннис предоставить мы виртуальный актёр
Как я понял, тейлоны хотят привлечь Робийяра к работе над совместным проектом?	как понять тейлона хотеть привлечь робийярый работа совместный проект
Да. A он не поддается на уговоры.	да a поддаваться уговор
Может, тебе стоит быть понастойчивее?	мочь ты стоить настойчивый
Ведь в прошлом вы вместе работали?	ведь прошлое вместе работать
"""Вместе"" - сильно сказано..."	вместе сильно сказать
Майор, произошел новый теракт.	майор произойти новый теракт
На этот раз взрыв в китайском посольстве.	на взрыв китайский посольство
Отправляюсь немедленно.	отправляться немедленно
Служба зовет.	служба звать
Благодарю вас, госпожа посол.	благодарить вы госпожа посол
Тейлоны сделают все возможное, чтобы помочь вам.	тейлона сделать возможный помочь вы
Перезвоню, если будут еще вопросы.	перезвонить быть вопрос
На время Мемориальной Недели Индо-Китайской войны	на время мемориальный неделя индокитайский война
я распорядился разместить персонал посольств Индии и Китая	распорядиться разместить персонал посольство индия китай
и семьи послов на конспиративных квартирах ФБР и ЦРУ.	семья посол конспиративный квартира фбр цру
Вас предупредили как обычно?	вы предупредить обычно
Позвонили на глобал за минуту до взрыва...	позвонить глобал минута взрыв
Достаточно времени для эвакуации людей.	достаточно время эвакуация человек
Классическая партизанская тактика.	классический партизанский тактик
Насколько я помню, вы воевали, майор.	насколько помнить воевать майор
Провел шесть месяцев в окопах, в Непале.	провести шесть месяц окоп непал
А вы?	а вы
Я служил в разведке.	я служилый разведка
Так и не представилось возможности поучаствовать в военных действиях:	так представиться возможность поучаствовать военный действие
я подал рапорт о переводе,	подать рапорт перевод
но командование сочло, что в США я принесу больше пользы.	командование счесть сша принести польза
Если теракты продолжатся, конфликт может возобновиться.	если теракт продолжиться конфликт возобновиться
И вы получите шанс проявить себя в бою.	и получить шанс проявить бой
Система охраны взломана,	система охрана взломать
и я не знаю, что именно было похищено.	знать именно похитить
Приступаю к инвентаризации всех подразделений.	приступать инвентаризация подразделение
Мы должны все сделать собственными силами,	мы должный сделать собственный сила
меньше всего мне хочется привлекать полицию.	маленький хотеться привлекать полиция
Если Зо'ор узнает о краже,	если зоор узнать кража
он ограничит нам доступ к тейлонским технологиям.	ограничить мы доступ тейлонской технология
Все так же, как во время предыдущего теракта в посольстве, Да'ан.	весь же время предыдущий теракт посольство даана
Благодаря предупреждению никто не постадал, но здание полностью разрушено.	благодаря предупреждение никто постадать здание полностью разрушить
А мы считали, что принесли вашей планете мир,	а считать принести ваш планета мир
когда ратифицировали индо-китайский мирный договор.	ратифицировать индокитайский мирный договор
Старая вражда нелегко уходит в прошлое.	старый вражда нелегко уходить прошлое
Годовщина заключения мира - подходящий повод для воскрешения зла в человеческой памяти.	годовщина заключение мир подходящий повод воскрешение зло человеческий память
Тейлонам невозможно вообразить,	тейлоно невозможно вообразить
чтобы представители одной расы вступили в войну друг с другом,	представитель один раса вступить война друг друг
и, тем более, поддерживали вражду после окончания войны.	и более поддерживать вражда окончание война
Невообразимо?	невообразимый
А древние тейлоны,	а древние тейлона
до появления джаридианцев?	появление джаридианец
Джаридианцы -	джаридианец
носители демона агрессии,	носитель демон агрессия
которого наша раса изжила.	который наш раса изжить
"То, что ты зовешь ""демоном агрессии"" -"	то звать демон агрессия
это готовность бороться за дело, которое считаешь правым.	это готовность бороться дело который считать правый
Ты еще красивее, когда погружена в работу.	ты красивый погрузить работа
Дэннис? Здравствуй.	дэннис здравствовать
Я... зашла в тупик.	я зайти тупик
Расследую сбой охранных систем.	расследовать сбой охранный система
Не хочешь взглянуть?	не хотеть взглянуть
Благодарю...	благодарить
Но нет.	но нет
Добро пожаловать в мир, который я с радостью оставил.	добро пожаловать мир который радость оставить
Да брось...	да бросить
Разве не тянет иногда заглянуть в замочную скважину?	разве тянуть заглянуть замочный скважина
Вспомнить, как следил за ничего не подозревающими?	вспомнить следить подозревать
Ни в малейшей степени.	ни маленький степень
У меня нет ностальгии ни по битвам,	у ностальгия битва
ни по тайнам.	тайна
На мой век сражений хватило,	на век сражение хватить
пусть кто-нибудь другой примет эстафету.	пусть ктонибыть принять эстафета
Значит, ты отошел от дел	значит отойти дело
и предоставляешь другим продолжить игру?	предоставлять другой продолжить игра
Игра?	игра
С приходом тейлонов она потеряла привлекательность.	с приход тейлоновый потерять привлекательность
Ты не согласна?	ты согласный
Я хочу лично возглавить сборную группу ФБР и ЦРУ, расследующую атаки на посольства.	я хотеть лично возглавить сборная группа фбр цру расследовать атака посольство
Проблемы людей не относятся к моим приоритетам.	проблема человек относиться мой приоритет
Скажите, агент Сандовал,	сказать агент сандовал
мне только кажется,	кажется
или же дело здесь в чем-то другом?	дело чемтый друг
О чем вы, Зо'ор?..	о вы зоор
Ваш психологический профиль указывает	ваш психологический профиль указывать
на недовольство и неудовлетворенность тем,	недовольство неудовлетворённость тем
что вы никогда не участвовали в военных действиях.	участвовать военный действие
Мой императив - служить вам, Зо'ор.	мой императив служить вы зоор
Но не отрицаю, что в глубине души	но отрицать глубина душа
я рассматриваю эти теракты как шанс	рассматривать теракт шанс
испытать себя в бою.	испытать бой
Меня все больше интригует	я интриговать
человеческая тяга к смертельной схватке.	человеческий тяга смертельный схватка
Здравствуйте.	здравствовать
Я ищу полковника Робийяра.	я искать полковник робийярый
Проходите.	проходить
Он выйдет через минуту.	он выйти минута
Как вас представить?	как представить
Майор Лиам Кинкейд.	майор лиам кинкейд
Рад наконец-то познакомиться, майор.	рад наконецтый познакомиться майор
По лицу я вижу, что вы смотрели документальную кинодраму Рене.	по лицо видеть смотреть документальный кинодрама рен
Самира - голограмма.	самир голограмма
Рада знакомству, майор Кинкейд.	рада знакомство майор кинкейд
Я пойду, Дэннис.	я пойти дэннис
Интересно...	интересно
Судя по вашей реакции, вам скорее жутковато.	судить ваш реакция скорее жутковатый
Ну, это, весьма... необычно.	ну это весьма необычно
Примите голограмму как способ напоминания об утраченной любви,	принять голограмма способ напоминание утратить любовь
о погибших товарищах...	погибший товарищ
Вы ведь воевали... на Тайване, кажется?	вы воевать тайвань кажется
Читали мое досье?	читать мой досье
Зная, что вы приятель Рене,	знать приятель рен
я тряхнул стариной и раздобыл ваши файлы.	тряхнуть старина раздобыть ваш файл
Иногда старому шпиону трудно удержаться от соблазна.	иногда старое шпион трудно удержаться соблазн
Произошедшие теракты, полковник...	произойти теракт полковник
Мне кажется, это отголоски войны,	я кажется это отголосок война
и, честно говоря,	и честно говорить
я обеспокоен, что они могут привести к новому международному конфликту.	обеспокоить мочь привести новый международный конфликт
Официальный акт разоружения не удовлетворил ни одну из сторон.	официальный акт разоружение удовлетворить один сторона
Китай и Индия считают, что мы принудили их к миру.	китай индия считать принудить мир
И это правда.	и это правда
Благодаря вмешательству тейлонов.	благодаря вмешательство тейлоновый
Сошедших с небес, как ангелы...	сойти небо ангел
Я надеялся убедить вас помочь нам в расследовании.	я надеяться убедить помочь мы расследование
При всем уважении, майор, я уже сказал Рене, что отошел от дел.	при весь уважение майор сказать рен отойти дело
Мой интерес к миру угас с тех пор, как тейлоны взялись за нас решать наши проблемы.	мой интерес мир угаснуть тот пора тейлона взяться решать наш проблема
До прихода Сподвижников мир был гораздо опаснее,	до приход сподвижник мир гораздо опасный
теперь же у нас отняли возможность самостоятельного выбора.	отнять возможность самостоятельный выбор
Я считаю, что разоружив Индию и Китай,	я считать разоружить индия китай
вы лишь отложили неизбежное продолжение ядерной вендетты.	лишь отложить неизбежный продолжение ядерный вендетта
Это - полная чепуха!	это полный чепуха
У нас были и желание, и возможности заключить мир и поддерживать его.	у желание возможность заключить мир поддерживать он
Но для тех, кто отказался от собственной воли в обмен на безопасность, гарантированную тейлонами...	но тот отказаться собственный воля обмен безопасность гарантировать тейлоно
Имеете в виду меня?	иметь вид я
НЕДЕЛЯ ПАМЯТИ ИНДО-КИТАЙСКОЙ ВОЙНЫ	неделя память индокитайский война
Говорю тебе, Авгур, она как живая была!	говорить ты авгур живой быть
Мои голограммы тоже не мертвецы!	мой голограмма мертвец
Но твои не целуют тебя перед тем, как отключиться.	но твой целовать тем отключиться
А эта еще и по комнате прошлась, после того, как открыла мне дверь...	а этот комната пройтись тот открыть дверь
Прошла по комнате?	пройти комната
Да. Свободно передвигалась.	да свободно передвигаться
Ух ты! Я просто обязан с ним познакомиться!	ух ты я просто обязать познакомиться
Скажи мне: каков он на самом деле?	сказать я каков самый дело
Трудно сказать. Жесткий. Резкий.	трудно сказать жёсткий резкий
На любой вопрос у него готов ответ.	на люба вопрос готовый ответ
в споре он не сдается.	спор сдаваться
Прямо вылитая Рене...	прямо вылить рен
Забавно, что ты о ней вспомнил.	забавно вспомнить
Когда я спросил об их с Робийяром отношениях, Рене как-то ощетинилась...	когда спросить робийярый отношение рен както ощетиниться
Правда?	правда
Тейлонам Робийяр нужен из-за достижений в голографии.	тейлоно робийяр нужный изз достижение голография
Мой интерес в том, что он лучше всех адаптирует тейлонскую технику для наших целей.	мой интерес тот адаптировать тейлонской техника наш цель
Согласна. Есть план...	согласный есть план
Я верю, что Дэннис может быть полезен Сопротивлению, и хочу прямо предложить ему...	я верить дэннис полезный сопротивление хотеть прямо предложить он
Это слишком рискованно, его взгляды нам неизвестны.	это слишком рискованно взгляд мы неизвестный
В лучшем случае он кажется безразличным к тейлонам.	в хороший случай кажется безразличный тейлоно
Это БОЛЬШЕ, чем безразличие. Я чувствую...	это большой безразличие я чувствовать
Рене, я знаю, как Дэннис тебе симпатичен, но дело в том...	рен знать дэннис ты симпатичный дело тот
Вы правда считаете, что я стану рисковать жизнью бойцов Сопротивления из-за дорогого для меня человека?	вы правда считать стать рисковать жизнь боец сопротивление изз дорогой человек
Да что с вами такое?	да вы такой
Думал, ты на корабле-носителе.	думать корабленоситель
Зо'ор отказался от моей помощи в беседе с полковником Робийяром.	зоор отказаться мой помощь беседа полковник робийярый
Кажется, Зо'ор считает, что мне не хватает дипломатического таланта,	кажется зоор считать хватать дипломатический талант
необходимого в переговорах такого рода.	необходимый переговоры такой род
Не понимаю, Да'ан.	не понимать даана
Ты, как никто другой, разбираешься в вопросах политики.	ты никто другой разбираться вопрос политика
<i>Предупреждение: тейлонское посольство будет взорвано через 10 секунд.</i>	iпредупреждение тейлонский посольство взорвать 10 секундi
Моя секретная линия!	мой секретный линия
У них имеется доступ к нашим системам!	у иметься доступ наш система
В Посольстве лишь мы с тобой!	в посольство лишь ты
Немедленно эвакуируемся!	немедленно эвакуироваться
Структура здания Посольства выдержала удар,	структура здание посольство выдержать удар
но интерьер был полностью разрушен.	интерьер полностью разрушить
Итак,	итак
Сопротивление наконец-то обнаружило способ нанести вред инфраструктуре тейлонов	сопротивление наконецтый обнаружить способ нанести вред инфраструктура тейлоновый
Нападение на Посольство не останется безнаказанным	нападение посольство остаться безнаказанный
А вы будете работать без отдыха, пока преступники не предстанут перед судом!	а быть работать отдых пока преступник предстать суд
Всем ячейкам уйти в подполье и свернуть все операции до дальнейшего распоряжения.	весь ячейка уйти подполье свернуть операция дальнейший распоряжение
Мы рискуем. ЦРУ и ФБР объединили силы в борьбе с Сопротивлением.	мы рисковать цру фбр объединить сила борьба сопротивление
Возможно, последуют зачистки и чрезвычайное положение.	возможно последовать зачистка чрезвычайный положение
Лечь на дно - иначе расплачиваться придется всем.	лечь дно иначе расплачиваться прийтись весь
Гнездо подачи	гнездо подача
перейти на второй уровень...	перейти два уровень
Кто-то пришел.	ктоть прийти
Слушаю?	слушать
Полковник Робийяр,	полковник робийяр
Рональд Сандовал, агент ФБР.	рональд сандовал агент фбр
Чем могу быть полезен?	чем мочь полезный
Я вхожу в команду, расследующую теракты в посольствах.	я входить команда расследовать теракт посольство
Вы работаете с Кинкейдом?	вы работать кинкейд
Он мой подчиненный.	он подчинённый
Вопрос остался прежним.	вопрос остаться прежний
Чем могу быть полезен?	чем мочь полезный
Полагаю, что вы, как бывший офицер разведки, поможете разобраться,	полагать вы бывший офицер разведка помочь разобраться
почему неизвестные, желающие продолжить Индо-Китайскую войну,	почему неизвестный желающий продолжить индокитайский война
хотят втянуть в драку тейлонов.	хотеть втянуть драка тейлоновый
Значит, вы считаете, что удар по тейлонам и теракты в посольствах - дело рук одних и тех же преступников?	значит считать удар тейлоно теракт посольство дело рука один тот преступник
Звучит логично.	звучать логично
Ваши соображения по этому поводу, полковник.	ваш соображение это повод полковник
Не стану и начинать...	не стать начинать
Как я уже говорил вашему подчиненному Кинкейду,	как говорить ваш подчинённый кинкейд
я ушел от дел.	уйти дело
Я частное лицо	я частное лицо
с меня хватит войны.	хватить война
Понимаю...	понимать
Однако, должен признаться,	однако должный признаться
я разочарован.	разочаровать
Моя последняя книга. Она вам знакома?	мой последний книга она знакомый
Знакома?	знакомый
Она занимает почетное место на моей книжной полке,	она занимать почётный место мой книжный полка
рядом с Макиавелли и Линебергером...	ряд макиавелли линебергер
Польщен.	польстить
Не сочтите за лесть, полковник,	не счесть лесть полковник
но ваш опыт способствовал моему выбору карьеры - в разведке.	ваш опыт способствовать мой выбор карьера разведка
Так значит, я вас вдохновил?	так значит вдохновить
Тогда какого черта	тогда какой черта
вы пришли на работу к тейлонам?	прислать работа тейлоно
Цитирую вашу книгу:	цитировать ваш книга
"""Для разведчика не существует политических сил, а есть лишь власть."""	для разведчик существовать политический сила лишь власть
Тейлоны обладают этой властью.	тейлона обладать власть
Да, но я также написал,	да также написать
что самый опасный противник разведчика - тот, кто применяет в качестве оружия	самый опасный противник разведчик тот применять качество оружие
искушение властью.	искушение власть
И единственное оружие против подобного врага -	и единственный оружие против подобный враг
это непоколебимая верность	это непоколебимый верность
своим принципам.	свой принцип
Разумеется.	разумеется
И я бы использовал это оружие, будь тейлоны врагами.	и использовать это оружие быть тейлона враг
Разумеется. Будь тейлоны врагами...	разумеется быть тейлона враг
Несомненно.	несомненно
Во избежание двусмысленности, полковник,	в избежание двусмысленность полковник
моя верность СЕБЕ - непоколебима.	верность себя непоколебимый
Еще один рабочий день прошел...	ещё рабочий день пройти
Не каждый день взрывают тейлонские посольства.	не каждый день взрывать тейлонской посольство
И не беспокойся так: я в полном порядке.	и беспокоиться так полный порядок
Если учесть, что Сопротивление ушло в глубокое подполье.	если учесть сопротивление уйти глубокий подполье
Слышала, ты навестил Дэнниса...	слышать навестить дэннис
Пытался уговорить его помочь в расследовании, но он отказался.	пытаться уговорить помочь расследование отказаться
Вежливо, но твердо.	вежливый твёрдо
Мы с Джонатаном обсуждали	мы джонатан обсуждать
вопрос о вовлечении Дэнниса в Сопротивление.	вопрос вовлечение дэннис сопротивление
Твое мнение?	твой мнение
Я не могу понять отношения Робийяра к тейлонам.	я мочь понять отношение робийярый тейлоно
Он считает, что некоторые люди переложили свои заботы на тейлонов,	он считать некоторый человек переложить свой забота тейлоновый
и проблема именно в этом.	проблема именно это
Учитывая вышесказанное, он мне нравится.	учитывать вышесказанный нравиться
Но должен признать, его погибшая возлюбленная в виде голограммы	но должный признать погибший возлюбить вид голограмма
наводит жуть.	наводить жуть
Майор Кинкейд, жду вас на корабле-носителе. Немедленно.	майор кинкейд ждать корабленоситель немедленно
Я только что говорил со следственным отделом ФБР, расследующим теракт в посольстве.	я говорить следственный отдел фбр расследовать теракт посольство
Что они сообщили?	что сообщить
Согласно их заключениям, удар был нанесен Квантовым Вихрем.	согласно заключение удар нанести квантовый вихрь
Но со времен войны никто не применял Квантовый Вихрь.	но время война никто применять квантовый вихрь
Значит тот, кто это сделал, в ответе и за сто тысяч человек, погибших тогда.	значит тот это сделать ответ сто тысяча человек погибший тогда
Это правда, Зо'ор?	это правда зоор
Если ты имеешь в виду сообщения об использовании Квантового Вихря в теракте на Посольство, Да'ан,	если иметь вид сообщение использование квантовый вихрь теракт посольство даана
то да, правда.	да правда
Удивительно, что тебя, похоже, совсем не беспокоит эта новость.	удивительно ты похоже беспокоить этот новость
До сих пор неизвестно, кто в ответе за взрыв посольства.	до сей пора неизвестно ответ взрыв посольство
Кто именно в ответе - это совершенно неважно!	кто именно ответ это совершенно неважно
Страшен сам факт, что КТО-ТО располагает этим ужасающим оружием!	страшный факт ктоть располагать это ужасающий оружие
И, вероятно, ему известна ПРАВДА.	и вероятно известный правда
Знаешь, тейлоны готовы на ушах стоять, чтобы заполучить тебя в совместную команду.	знаешь тейлона готовый ухо стоять заполучить совместный команда
Большинство людей сочло бы это за честь.	большинство человек счесть это честь
Я польщен, ведь ситуация необычна: Сподвижники уговаривают человека,	я польстить ситуация необычный сподвижник уговаривать человек
тогда как люди обычно сами рвутся исполнять их прихоти.	человек обычно сам рваться исполнять прихоть
Что это означает?	что это означать
Мы партнеры тейлонов, а не их слуги.	мы партнёр тейлоновый слуга
Да ладно тебе, Рене.	да ладный ты рен
Я всегда думал, что ты женщина сообразительная.	я думать женщина сообразительный
А теперь?	а теперь
Теперь?	теперь
Скажу лишь, что, похоже,	сказать лишь что похоже
ты - сторонник наших инопланетных приятелей.	сторонник наш инопланетный приятель
Нет.	нет
Это не так.	это так
Ты говоришь так, словно я работаю НА тейлонов.	ты говорить так словно работать на тейлоновый
А не СОВМЕСТНО с ними.	а совместно они
Чему ты улыбаешься?	что улыбаться
Просто...	просто
Когда ты злишься, ты особенно красива.	когда злиться особенно красивый
Не нужно, Дэннис.	не нужно дэннис
А то твоя голографическая подруга обидится.	а твой голографический подруга обидеться
Итак, по-видимому, ты наконец-то что-то нарыл.	итак повидимый наконецтый чтоть нарыть
Со времени терактов бизнес идет хуже некуда.	с время теракт бизнес идти худой некуда
Твои приятели смогли что-нибудь выяснить в связи со взломом моих систем?	твой приятель смочь чтонибыть выяснить связь взлом мой система
Нет. Ничего.	нет ничто
Никто из моих знакомых не в курсе.	никто мой знакомый курс
Слушай, а нельзя ли подсмотреть, чем занимается Робийяр?	слушай подсмотреть заниматься робийяр
Ты о голограммах?	ты голограмма
Если продемонстрируешь надлежащее почтение, он, вероятно, примет тебя с распростертыми объятиями.	если продемонстрировать надлежащий почтение он вероятно принять распростереть объятие
Если я еще об этом не упоминал...	если упоминать
Пей на здоровье! Всего 200 баксов за бутылку!	пить здоровье всего 200 бакс бутылка
Итак, Робийяр дал ответ? Насчет работы с тейлонами?	итак робийяр дать ответ насчёт работа тейлоно
Раз МЫ платим, то все его разработки принадлежат Дорсу.	раз мы платить разработка принадлежать дорсу
Но он вряд ли разрешит использовать свое имя для общественной поддержки проекта.	но вряд разрешить использовать свой имя общественный поддержка проект
Значит, Робийяр не относится к фанатам тейлонов.	значит робийяр относиться фанат тейлоновый
Похоже на то.	похоже то
Я читал его автобиографию, он предвзят и упрям.	я читать автобиография предвзятый упрямый
Полагаю, твои чувства к полковнику позволяют читать его душу?	полагать твой чувство полковник позволять читать душить
Ошибаешься, Авгур...	ошибаться авгур
Как обычно.	как обычно
Майор Кинкейд убежден, что Сопротивление не имеет отношения к теракту.	майор кинкейд убедить сопротивление иметь отношение теракт
И я начинаю с ним соглашаться.	и начинать соглашаться
В чем дело, агент Сандовал?	в дело агент сандовал
Улика, показавшаяся ФБР незначительной.	улика показаться фбр незначительный
Возможно, первый настоящий прорыв в этом деле.	возможно один настоящий прорыв дело
Меморандум Совету Директоров:	меморандум совет директор
Служба Секьюрити произвела проверку 97% персонала всех отделений.	служба секьюрити произвести проверка 97 персонал отделение
Проверка будет закончена не позже 11 часов утра завтра.	проверка закончить поздний 11 часы утро завтра
Я предпочитаю, чтобы мои посетители стучали, перед тем, как зайти.	я предпочитать мой посетитель стучать тем зайти
Сравнительный анализ улик в разных посольствах обнаружил следы радиации -	сравнительный анализ улика разный посольство обнаружить след радиация
излучения, которое имеется лишь в технических устройствах, производимых компанией Дорса совместно с тейлонами.	излучение который иметься лишь технический устройство производить компания дорса совместно тейлоно
Что вы хотите сказать?	что хотеть сказать
Я хочу сказать,	я хотеть сказать
что Квантовый Вихрь, использованный для взрыва Посольства	квантовый вихрь использовать взрыв посольство
был создан с использованием материалов вашего подразделения.	создать использование материал ваш подразделение
Вы обвиняете меня в терроризме?	вы обвинять терроризм
У меня достаточно улик, чтобы забрать вас на корабль-носитель для допроса.	у достаточно улика забрать корабльноситель допрос
Ваше содействие сделает арест необязательным.	ваш содействие сделать арест необязательный
Опечатать здание. Здесь происходит преступление.	опечатать здание здесь происходить преступление
Не могу выразить, как мы счастливы работать с вами, Дэннис.	не мочь выразить счастливый работать вы дэннис
Ваша активная голография поставит мою компанию в авангард	ваш активный голография поставить мой компания авангард
революции индустрии развлечения.	революция индустрия развлечение
Приятно, когда тебя ценят, Джонатан.	приятно ценить джонатан
Но вы пришли сюда не благодарить за прорыв в киноиндустрию.	но прислать сюда благодарить прорыв киноиндустрия
Вы правы.	вы правый
Я надеюсь получить ваш окончательный ответ об участии в совместном предприятии с тейлонами.	я надеяться получить ваш окончательный ответ участие совместный предприятие тейлоно
Сначала вы были самым ярым сторонником тейлонов	сначала самый ярый сторонник тейлоновый
потом стали главой Сопротивления.	стать главый сопротивление
теперь же являетесь партнером тейлонов.	являться партнёр тейлоновый
Боюсь, я не способен на такой экстремальный прагматизм.	бояться способный экстремальный прагматизм
Да, я принял решение.	да принять решение
Я не разрешаю использовать мое имя в данном проекте.	я разрешать использовать мой имя дать проект
Я не стану работать с тейлонами	я стать работать тейлоно
и с тейлонскими технологиями.	тейлонской технология
Никогда.	никогда
Я разочарован, Дэннис.	я разочаровать дэннис
Что ж, Джонатан,	что ж джонатан
такова жизнь.	таков жизнь
Тебя не волнует, что очередной посетитель	ты волновать очередной посетитель
может уличить тебя в использовании тейлонских технологий?	уличить использование тейлонской технология
Думаю, этот был последним посетителем.	думать последний посетитель
Наверное, замечательно идти нарасхват.	наверное замечательный идти нарасхват
Проблема в том, ПОЧЕМУ я иду нарасхват.	проблема тот почему идти нарасхват
Мисс Палмер,	мисс палмера
я всегда предполагал, что мы с вами играем в одной команде.	предполагать вы играть один команда
Тогда объясните, КАКИМ вы видите товарища по команде.	тогда объяснить какой видеть товарищ команда
Боюсь, вы рассматриваете этот вопрос недостаточно серьезно.	бояться рассматривать вопрос недостаточно серьёзно
Очень серьезно!	очень серьёзно
И я полностью невиновна во всех ваших обвинениях.	и полностью невиновный ваш обвинение
Мы ни в чем вас не обвиняли.	мы обвинять
Да.	да
Но дали понять, что считаете меня причастной к атаке на посольство.	но дать понять считать причастный атака посольство
А мы оба прекрасно знаем: у тейлонов нет лучшего друга, чем я!	а оба прекрасно знать тейлоновый хороший друг я
Я восхищен вашей страстью,	я восхитить ваш страсть
но факт остается фактом:	факт оставаться факт
при взрыве Посольства использовались материалы из вашего подразделения.	взрыв посольство использоваться материал ваш подразделение
