cleaned_text	lemm_text
Не бери себе в голову, дорогуша.	не брать голова дорогуша
Не хотите... О!	не хотеть о
Простите.	простить
Ничего страшного.	ничто страшный
- Правда! - Не беспокойся.	правда не беспокоиться
Обед в кают-компании?	обед каюткомпания
Ясно. Оставь нас.	ясно оставить мы
Легче простого.	лёгкий простой
Я смотрю, субординация у них не в почете.	я смотреть субординация почёт
Мои люди выполнят любой мой приказ без вопросов.	мой человек выполнить люба приказ вопрос
Если я прикажу им выколоть глаза, они выколют их без колебаний.	если приказать выколоть глаз выколоть колебание
Но заставлять их вставать, потому что я вхожу?	но заставлять вставать входить
Бросьте. Я слишком их уважаю.	бросить я слишком уважать
Вы раньше никогда не встречались со Спецназовцами?	вы ранний встречаться спецназовец
Я слышала о вас.	я слышать вы
- О вас все слышали. - О, да.	о слышать о да
И как вы нас называете?	и называть
Чёрные призраки.	чёрный призрак
Думаете, это обидно?	думать это обидный
Если честно,	если честно
мне это нравится.	это нравиться
Конечно, обидно.	конечно обидный
Вообще-то, однажды я видела одного из вас.	вообщеть однажды видеть один вы
На промежуточной базе, где пересаживалась на другой корабль.	на промежуточный база пересаживаться корабль
Видела его лишь пару микротов, но сразу узнала по неряшливому виду	видеть лишь пара микротов сразу узнать неряшливый вид
- и отсутствию дисциплины. - Должно быть, тебя это задело.	отсутствие дисциплина должный быть это задеть
А теперь тебе приходится	а ты приходиться
есть с нами за одним столом.	мы один стол
Все. С меня хватит. Игра окончена.	весь с хватить игра окончить
Нам пора напасть на них.	мы пора напасть они
Нет, нет, нет. Не выйдет. Они считают меня капитаном Миротворцев.	нет нет нет не выйти они считать капитан миротворец
Скажи спасибо форме.	сказать спасибо форма
Хорошо, что миротворцы оставили ее. Ты выглядишь в ней просто	хорошо миротворец оставить она ты выглядеть просто
очаровательно!	очаровательно
Джон, Д'Арго прав.	джон дарго право
Нужно взять их пока есть возможность напасть неожиданно.	нужно взять пока возможность напасть неожиданно
У Мойи последняя стадия беременности.	у мойя последний стадия беременность
До их базы двадцать арнов.	до база двадцать арновый
Нужно узнать о ней все.	нужно узнать весь
Айрин сейчас расспрашивает Ларрака.	айрин расспрашивать ларрак
А что будет, когда Айрин надоест выполнять твои приказы?	а быть айрин надоесть выполнять твой приказ
Джон, чем ближе к базе, тем опаснее для нас.	джон близкий база опасный мы
А если она здесь не одна?	а один
Может, я наивный,	мочь наивный
но как можно летать по Неосвоенным Территориям,	летать неосвоенный территория
рискуя напороться на врага?	рисковать напороться враг
Вот, что опасно.	вот опасный
Я дам тебе бесплатный совет.	я дать ты бесплатный совет
- Не смей заковывать меня в цепи. - Ладно.	не сметь заковывать цепь ладный
- И не запирай дверь. - Ладно.	и запирать дверь ладный
Только не выходи.	только выходить
Райджела тоже нужно уговорить.	райджесть нужно уговорить
Райджел!	райджела
Опять он сбежал.	опять сбежать
Отлично. Пойдем, найдём Спарки, пока он всё не испортил.	отлично пойти найти спарка пока весь испортить
Ага, найдём его, пока ты всё не испортил.	ага найти он пока весь испортить
Я проверю этот уровень.	я проверить уровень
Д'Арго, скорей.	дарго скорый
Крайтон, выходи оттуда!	крайтон выходить оттуда
Д'Арго.	дарго
Д'Арго.	дарго
Хорошо, что я был поблизости, да, капитан?	хорошо поблизости да капитан
Ещё раз меня тронешь, не сносить тебе головы.	ещё тронуть сносить ты голов
Д'Арго,	дарго
ты молодец.	молодец
Да уж.	да уж
Ты когда-нибудь летала на чём-то более сексуальном, чем Левиафан?	ты когданибудь летать чёмтый сексуальный левиафан
Посмотрим.	посмотреть
Четырнадцать циклов на транспортнике.	четырнадцать цикл транспортник
Потом Ка Эл восемьдесят и восемьдесят один.	потом ка эл восемьдесят восемьдесят один
- А в 16 я поступила в школу истребителей. - В шестнадцать?	а 16 поступить школа истребитель в шестнадцать
Почему так поздно?	почему поздно
Пришлось ждать.	прийтись ждать
Ноги до педалей не доставали.	нога педаль доставать
Так,	так
вы говорите, что почти цикл болтались по Неосвоенным Территориям?	говорить цикл болтаться неосвоенный территория
В поисках того, что сейчас в трюме?	в поиск тот трюм
И чем скорее мы от него избавимся, тем лучше.	и скорее избавиться хороший
- Не спрашивай, не скажу. - Потому что придётся меня убить?	не спрашивать сказать потому прийтись убить
Не лезь в это дело, ладно?	не лезть это дело ладный
Паралитический пистолет?	паралитический пистолет
Он нам пригодится.	он мы пригодиться
Это не орудие убийства.	это орудие убийство
Слушай, ты сказал, что база Гаммак, на которую мы летим - база военных ученых.	слушай сказать база гаммак который лететь база военный учёный
Стоит ли вести ваш груз туда, чем бы он не был.	стоить вести ваш груз туда быть
Военные учёные - это то, что нужно.	военный учёный это то нужно
Это дело как раз для них.	это дело они
Смотри, где режешь!	смотреть резать
Тебе легко говорить.	ты легко говорить
Как ты смеешь ко мне подкрадываться!	как сметь к подкрадываться
Надо было тебе на шею колокольчик повесить.	надо ты шея колокольчик повесить
Даже не мечтай, лягушонок.	даже мечтать лягушонок
Мечтать? О тебе? Фу! В мыслях не было.	мечтать о ты фу в мысль быть
Я заметила, как ты смотрел на меня.	я заметить смотреть я
Хочешь подкатить, научись вежливости.	хотеть подкатить научиться вежливость
Не давай волю своим бровям, коротышка.	не давать воля свой бровь коротышка
Торн, где ты?	торн ты
- Ред. Я иду проверить грузовой отсек. - Продолжай.	ред я идти проверить грузовой отсечь продолжать
Понял. Конец связи.	понять конец связь
Ладно, а что ты тут делаешь?	ладный делать
Я? Это ведь ты должен сидеть в камере.	я это должный сидеть камера
Пилот сказал, они что-то принесли,	пилот сказать чтоть принести
и я подумал, пойду-ка, посмотрю, смогу ли...	подумать пойдук посмотреть смочь ли
Ты здесь по той же причине, что и я.	ты тот причина я
Посмотреть, нельзя ли тут что-нибудь стащить.	посмотреть чтонибыть стащить
Стащить?	стащить
Я не краду! Я...	я красть я
- Добываю. - Слушай,	добывать слушай
"чтобы ты не шумел, я дам тебе половину того, что мы сможем ""добыть""."	шуметь дать ты половина тот смочь добыть
Половину? Я пришёл первым.	половина я прийти один
Зато, у меня есть ключ.	зато ключ
Ладно, половину.	ладный половина
Открывай.	открывать
Я?	я
Ты хотела половину того, что там есть?	ты хотеть половина тот есть
Твоя тоже там.	твой там
У меня мало практики.	у мало практика
Ай, ай, ваше лягушачество.	ай ай ваш лягушачество
Горячий!	горячий
Что это?	что это
Ты видел такого?	ты видеть такой
Запомнил, если бы видел.	запомнить видеть
Кем бы он не был, он еще жив.	кто быть живой
Торрн! Капитан зовет. Спустись к нему.	торрн капитан звать спуститься он
Святой дрен! Как оно могло...	святой дрен как оно мочь
Капитан! Это Ред. Вам лучше при...	капитан это ред вы при
Выстрел в грузовом отсеке.	выстрел грузовой отсек
Стрельба?	стрельба
Игра закончилась. Пилот, открывай дверь, сейчас же!	игра закончиться пилот открывать дверь же
- Что он делает? - Ш-ш-ш!	что делать шшш
- С меня хватит! - Райджел!	с хватить райджела
Он мертв.	он мёртвый
Разойдитесь. Стрелять на поражение.	разойтись стрелять поражение
Что это?	что это
Что происходит?	что происходить
Он сбежал.	он сбежать
Кто сбежал?	кто сбежать
Она мертва. Задушена.	она мёртвый задушить
"- ""Он сбежал"". Кто именно, капитан? - Сюда."	он сбежать кто именно капитан сюда
Айрин, нет! Отойди от него, немедленно!	айрин нет отойти он немедленно
Чего вы так боитесь?	что бояться
Капитан?	капитан
Штаб Миротворцев послал нас на поиски беглеца.	штаб миротворец послать поиск беглец
И этот беглец - вирус.	и беглец вирус
Когда мы настигли его, он использовал это существо как носителя.	когда настигнуть он использовать это существо носитель
Разумный вирус?	разумный вирус
Мы поймали его на первой стадии инфицирования.	мы поймать один стадия инфицирование
То есть, за один раз он может заразить только одного носителя?	то есть заразить один носитель
Пока не отложит споры.	пока отложить спорый
Споры?	спорый
Да.	да
Ему достаточно арна внутри носителя, чтобы отложить пару миллионов спор.	он достаточно арна внутри носитель отложить пара миллион спорый
И тогда весь этот край галактики будет по уши в дрене.	и весь край галактика ухо дрен
Так, ладно.	так ладный
Вирус был у нее внутри, а теперь бродит где-то на корабле.	вирус внутри бродить гдеть корабль
Не где-то, а в ком-то.	не гдеть комтый
Вирус не передается по воздуху. Он переходит из тела в тело.	вирус передаваться воздух он переходить тело тело
Только при непосредственном контакте.	только непосредственный контакт
Говори, Торрн.	говорить торрн
Что тут было?	что быть
Я не помню.	я помнить
- Капитан? - Чиана!	капитан чиана
Не стрелять, капитан.	не стрелять капитан
Чиана?	чиана
Сейчас же встань.	сейчас встать
Что случилось?	что случиться
Я шла мимо и...	я идти мимо и
и увидела Райджела.	увидеть райджесть
Он открыл контейнер	он открыть контейнер
Не знаю как, но отрыл.	не знать как отрыть
Кто такой Райджел?	кто райджела
Хайнирский заключённый.	хайнирский заключённый
Вошел Миротворец. Райджел напал на него. Сбил с ног.	войти миротворец райджела напасть он сбить нога
Отобрал оружие и застрелил второго.	отобрать оружие застрелить два
Райджел?	райджела
Вирус значительно увеличивает физическую силу.	вирус значительно увеличивать физический сила
Торрн!	торрн
Это всё было?	это весь быть
- Могло быть и так. - Куда этот Райджел пошёл?	мочь так куда райджела пойти
В док.	в док
В посадочный док.	в посадочный док
Он может быть где угодно.	он угодный
Поймаем его, пока вирус не отложил споры или не перешел к другому.	поймать он пока вирус отложить спорый перейти другой
Каким фреллом ваш пленник оказался на свободе?	какой фреллом ваш пленник оказаться свобода
Давайте разберемся.	давать разобраться
В Райджела вселился вирус-вундеркинд,	в райджесть вселиться вирусвундеркинд
который через арн отложит яйца и заразит всех нас,	который арна отложить яйцо заразить мы
если мы его не найдём?	найти
Что-то вроде того.	чтоть вроде тот
Отлично. Значит пришло время открыть карты.	отлично значит пришлый время открыть карта
Теперь они будут стрелять во все подряд.	теперь быть стрелять подряд
Мы могли использовать эффект неожиданности, но этот шанс упущен.	мы мочь использовать эффект неожиданность шанс упустить
Это провал, Крайтон. Очень жаль, что эта форма не подошла мне.	это провал крайтон очень жаль этот форма подойти я
Рад помочь.	рад помочь
Пойдем со мной. Так безопаснее.	пойти я так безопасный
Что случилось?	что случиться
Сдавайтесь!	сдаваться
Похоже, сбежали все ваши пленники, капитан. У нас нет на это времени.	похоже сбежать ваш пленник капитан у это время
Если ввяжетесь в бой, искать Хайнира будет некому.	если ввязаться бой искать хайнир некого
Они нужны нам.	они нужный мы
Возьмём их, быстро.	взять они быстро
За дело!	за дело
Ка Д'Арго!	ка дарго
Зото Заан!	зоть заан
Произошло событие, о котором вам следует знать.	произойти событие который следовать знать
Под угрозой все мы.	под угроза мы
На борту разумный вирус.	на борт разумный вирус
Он использует тело Хайнира,	он использовать тело хайнир
Райджела, который сбежал и прячется где-то на корабле.	райджесть который сбежать прятаться гдеть корабль
Если мы не найдём его до того, как вирус отложит споры,	если найти тот вирус отложить спорый
мы все умрём.	умереть
Придется работать вместе.	прийтись работать вместе
Ищем быстро и тщательно, парами.	искать быстро тщательно пара
С этого момента никто не должен оставаться один.	с момент никто должный оставаться один
Вирус защищается, постоянно перемещаясь от одного носителя	вирус защищаться постоянно перемещаться один носитель
к другому. Разобраться где он,	другой разобраться он
просто невозможно.	просто невозможно
За это время он откладывает споры.	за это время откладывать спорый
Его нельзя обнаружить?	он обнаружить
Когда вирус выходит, в теле жертвы повышается кислотный уровень.	когда вирус выходить тело жертва повышаться кислотный уровень
А пока он внутри, обнаружить его невозможно,	а пока внутри обнаружить невозможно
до последней стадии.	последний стадия
Увидите Хайнира, сообщите мне и не подходите близко.	увидеть хайнир сообщить подходить близко
Избегайте физического контакта.	избегать физический контакт
Уверяю, вам не поздоровится, если эта тварь выберет вас для инкубации.	уверять поздоровиться этот тварь выбрать инкубация
Хорошо.	хорошо
За дело.	за дело
Пилот?	пилот
Да, капитан.	да капитан
Докладывай.	докладывать
Мои ДРД проверили все уровни и проходы.	мой дрд проверить уровень проход
Но его не обнаружили.	но обнаружить
Подозреваю, он где-то в вентиляционной системе.	подозревать гдеть вентиляционный система
Сосредоточь поиски там.	сосредоточить поиск там
Как скажете, капитан.	как сказать капитан
Достанем его?	достать он
Когда вирус переходит в другое тело, жертва ничего не помнит?	когда вирус переходить другой тело жертва помнить
Вирус выделяет слабый галлюциноген, который приводит к потере памяти	вирус выделять слабый галлюциноген который приводить потеря память
и появлению головокружения. Зараженный ничего не помнит.	появление головокружение заразить помнить
Однажды мой народ столкнулся с разумным вирусом.	однажды народ столкнуться разумный вирус
Погибла целая экспедиция.	погибнуть целый экспедиция
Родители моей матери.	родитель мой матерь
Но даже Дельвийский Верховный Совет оказался бессилен.	но дельвийский верховный совет оказаться бессильный
Простите, что надоедаю.	простить надоедать
Пошли, Пип!	послать пип
Почему вы не убили его, когда у вас был шанс?	почему убить он шанс
У нас было задание.	у задание
Он нам нужен был живым.	он мы нужный живой
Вот почему мы почти цикл болтались в космосе, разыскивая его.	вот почему цикл болтаться космос разыскивать он
Мы несли потери.	мы нести потеря
Зачем он вам живьём?	зачем живьём
Для изучения.	для изучение
Попытаться его приручить.	попытаться приручить
Выпустите умный управляемый вирус в стане врага,	выпустить умный управляемый вирус стан враг
и через пару арнов их армия станет вашей.	пара арновый армия стать ваш
Ясно.	ясно
Охота за вирусом,	охота вирус
это задание для самоубийц.	это задание самоубийца
Это был вызов.	это вызов
Вызов?	вызов
Он стоил жизни трем членам команды.	он стоить жизнь три член команда
Четырёх.	четыре
И это не предел, если мы снова его поймаем.	и это предел снова поймать
Ты первый.	ты один
Оружие у тебя.	оружие ты
Ты первый.	ты один
Нужно скорее найти Райджела, прошел почти целый арн.	нужно скорее найти райджесть пройти целый арна
Почему этот чёртов вирус такой умный?	почему чёртов вирус умный
Почему?	почему
Когда мы найдём Райджела, если мы найдём Райджела,	когда найти райджесть найти райджесть
нужно убить этот хренов вирус, сохранив жизнь Райджела.	нужно убить хреновый вирус сохранить жизнь райджесть
Мы нашли его!	мы найти он
Где?	где
В центральной шахте.	в центральный шахта
Идём!	идти
Не подходите! Не подходите!	не подходить не подходить
Я не выйду, пока вы не скажете, что за йотц происходит!	я выйти пока сказать йотц происходить
Он загнан в угол, но попасть в него трудно.	он загнать угол попасть трудно
Если...	если
я промахнусь, на перезарядку уйдет пара микротов.	промахнуться перезарядка уйти пара микротов
У нас не будет пары микротов.	у пара микротов
Почему не использовать обычную импульсную винтовку?	почему использовать обычный импульсный винтовка
Нет!	нет
Нет! Он нужен живым.	нет он нужный живой
Что за йотц вы собираетесь сделать?	что йотц собираться сделать
Звучит вполне по-хайнирски.	звучать вполне похайнирски
Так и бывает, вирус умен.	так бывать вирус умный
Послушайте! Дайте мне объяснить!	послушать дать объяснить
Я там был не один! Выслушайте меня!	я один выслушать я
Я знаю, кто виноват, я...	я знать виноватый я
Попал.	попасть
Он готов.	он готовый
Отлично. Нужно отнести его вниз, к спецконтейнеру.	отлично нужно отнести вниз спецконтейнер
Я разработаю вакцину, чтобы убить вирус и сохранить Райджела.	я разработать вакцина убить вирус сохранить райджесть
Для этого ты должна быть в лаборатории, а не под замком.	для должный лаборатория замок
А что если не получится?	а получиться
Ты убьешь Райджела.	ты убить райджесть
Или ты решишь, что твоя волшебная пилюля сработала,	или решить твой волшебный пилюля сработать
и Райджел прошвырнется по кораблю,	райджела прошвырнуться корабль
харкая спорами. Нет уж, благодарю покорно.	харкать спор нет уж благодарить покорно
Наш единственный шанс - поговорить с Миротворцем,	наш единственный шанс поговорить миротворец
с офицером по науке. Как там её... эта красотка с губами.	офицер наука как её этот красотка губа
Хассан.	хассан
Если кто и знает о вакцине, так это она.	если знать вакцина это она
И, Д'Арго, не вздумай буянить.	и дарго вздумать буянить
Думаешь, ты заставишь ее придумать вакцину?	думать заставить придумать вакцина
Назови мне хоть одного Миротворца, который нарушил бы устав,	назвать один миротворец который нарушить устать
даже под угрозой смерти?	угроза смерть
Но, Джон, мы летим прямо к базе Миротворцев.	но джон лететь прямо база миротворец
Я не хочу сидеть под замком, когда мы прилетим.	я хотеть сидеть замок прилететь
Как я и говорил,	как говорить
нам нужно побольше узнать о базе.	мы нужно большой узнать база
У нас есть время. Нет смысла бегать по кораблю, размахивая оружием.	у время нет смысл бегать корабль размахивать оружие
Вакцина,	вакцина
вот, что сейчас главное.	вот главный
"Послушайте, я прямо сейчас отправлюсь к ""красивым губкам""."	послушать прямо отправиться красивый губка
Доверьтесь мне.	довериться я
Я пришёл проверить, не нужна ли помощь.	я прийти проверить нужный помощь
- Но вижу, что не нужна. - Да.	но видеть нужный да
Не нужна.	не нужный
Вот и отлично.	вот отлично
Итак,	итак
что будет с Хайниром, когда из него извлекут вирус?	хайнир извлечь вирус
Он не знает,	он знать
что уже произнёс свои последние слова.	произнести свой последний слово
Процедура не из приятных.	процедура приятный
Знаешь, я говорил о вызове, когда взялся вернуть сбежавший вирус, но	знаешь говорить вызов взяться вернуть сбежать вирус
признаюсь честно, это не вызов, это выигрыш.	признаться честно это вызов это выигрыш
Может, это странно звучит, но	мочь это странно звучать
ты никогда не хотела вступить в спецназ?	хотеть вступить спецназ
Я?	я
Я видел тебя в действии.	я видеть действие
В подразделении Устар	в подразделение устарый
ты зря расходуешь свои силы.	зря расходовать свой сила
Ты способна на большее.	ты способный больший
Вдобавок	вдобавок
мне льстит мысль служить рядом с тобой.	льстить мысль служить ряд ты
Не к месту.	не место
Ладно, закончим задание.	ладный закончить задание
Не в том дело.	не дело
Я знаю, что ты не можешь ослушаться капитана,	я знать мочь ослушаться капитан
да и Верховное Командование может не согласиться.	верховный командование согласиться
но когда мы долетим до базы Гаммак,	долететь база гаммак
давай посидим вместе	давать посидеть вместе
и обсудим это.	обсудить это
Капитан!	капитан
Лейтенант.	лейтенант
Тут неплохая коллекция трав и реактивов. Чья она?	тут неплохой коллекция трава реактив чей она
Сейчас	сейчас
ничья.	ничья
Понятия не имею,	понятие иметь
кто ими пользовался до нас.	они пользоваться мы
Здесь так много артефактов из разных миров.	здесь артефакт разный мир
Они думают, что вирус всё ещё в Райджеле.	они думать вирус весь ещё райджеле
Да, но они не могут это проверить.	да мочь это проверить
Пилот сказал, ты хотела меня видеть?	пилот сказать хотеть видеть
Да. Скажи, как ты себя чувствуешь?	да сказать чувствовать
Прекрасно.	прекрасно
Головокружение?	головокружение
Нет.	нет
Вообще-то да, но...	вообщеть да но
как ты узнала?	узнать
На, лизни.	на лизнуть
Что?	что
Это же покрывало.	это покрывало
На этом корабле все умом двинулись?	на корабль ум двинуться
Этот материал содержит волокна лакмуса. Лизни!	этот материал содержимый волокно лакмус лизнуть
Я была права.	я право
Вирус был в тебе.	вирус ты
Что?	что
Ты чокнулась?	ты чокнуться
Когда вирус покидает носителя, у того повышается кислотность.	когда вирус покидать носитель повышаться кислотность
- Я бы запомнила, если бы какая-то... - Нет, не запомнила.	я запомнить какаять нет запомнить
Если вирус не в Райджеле, значит в ком-то другом.	если вирус райджеле значит комтый друг
Пилот, мы увеличили скорость?	пилот увеличить скорость
Да, лейтенант.	да лейтенант
Нашему Капитану нетерпится попасть на базу, куда так спешит капитан Ларрак.	наш капитан нетерпеться попасть база спешить капитан ларрак
Это так, капитан?	это так капитан
Да, лейтенант.	да лейтенант
Мы долетим до базы Гаммак и избавимся от этого груза.	мы долететь база гаммак избавиться груз
Не могу не согласиться.	не мочь согласиться
Зачем ты ускорился?	зачем ускориться
Я поступаю так, как любой командир на моём месте.	я поступать так люба командир мой место
Эти коммандос не дураки.	этот коммандос дурак
Я играю свою роль, а ты играй свою. Достань мне чёртову информацию.	я играть роль играть свой достать чёртов информация
Эта...	этот
галактика так велика, капитан.	галактика велик капитан
Как же вам удалось отыскать такой	как удаться отыскать
малюсенький вирус?	малюсенький вирус
Настойчивость.	настойчивость
- Ларрак, база Гаммак... - Видно, вы очень	ларрак база гаммак видно очень
терпеливый человек.	терпеливый человек
Очень	очень
методичный человек.	методичный человек
Я хороший охотник.	я хороший охотник
О, я бы сказал...	о сказать
великий охотник.	великий охотник
Капитан?	капитан
В лаборатории. Лейтенант Хассан мертва. Убита.	в лаборатория лейтенант хассан мёртвый убитый
А паралитический пистолет сломан.	а паралитический пистолет сломать
Не с места!	не место
Нет!	нет
Вирус всё ещё на свободе!	вирус весь ещё свобода
Я уверена, он в Крайтоне.	я уверить крайтоня
О, нет!	о нет
Что происходит?	что происходить
Не с места!	не место
Люди, вы что, с ума все посходили?	человек что ум посходить
Что вы уставились?	что уставиться
На что вы смотрите?	на смотреть
Вирус. Джон, он в одном из нас.	вирус джон один мы
Не подходи ко мне!	не подходить к я
- Заткнитесь! - Отойди!	заткнуться отойти
- Брось оружие сейчас же! - Зат-кни-тесь! Зат-кни-тесь!	бросить оружие же заткнуться заткнуться
Все вы, заткнитесь!	весь вы заткнуться
Объясните, что происходит?	объяснить происходить
Вирус был в тебе, а теперь он в одном из них.	вирус ты один они
О, о, о, о.	о о о о
Стой, как это - вирус был во мне?	стоять это вирус я
В Райджеле его никогда не было. Он был в Чиане.	в райджеле быть он чиана
И от нее пришел к тебе.	и прийти ты
Я ни фига не помню.	я фига помнить
Верно. Как и ты, Джон.	верно как ты джон
- Это тактика вируса. - Стой, стой, стой.	это тактик вирус стоять стоять стоять
"- Что к дрену за ""Джон""? - Это сейчас не важно, капитан."	что дрен джон это важный капитан
- Если ты на самом деле капитан. - Стоп. Уймись.	если самый дело капитан стоп уняться
Вирус был в Чиане?	вирус чиана
У нее высокая кислотность. Это симптом.	у высокий кислотность это симптом
- Вирус входит в одно и тоже тело дважды? - Нет.	вирус входить один тело дважды нет
Так, Чиана, иди сюда.	так чиана идти сюда
- Эй-эй, погоди. Кто ты такой? - Не важно, капитан.	эйэй погодить кто такой не важный капитан
Итак, вирус в одном из вас,	итак вирус один вы
и у всех вас есть оружие. Отлично!	оружие отлично
Если он начнет стрелять, мы убьем его.	если начать стрелять убить он
Не годится, Айрин, ведь он начнет стрелять первым.	не годиться айрин начать стрелять один
- Давай, перестреляем их всех. - Да?	давать перестрелять весь да
А, может, он в тебе?	а мочь ты
Может, ты хочешь от нас избавиться.	мочь хотеть избавиться
А, может быть, он в вас, капитан?	а быть вы капитан
Звучит странно, но это просто здорово:	звучать странно это просто здорово
все здесь и все держат друг друга на прицеле.	держать друг друг прицел
Где паралитический пистолет?	где паралитический пистолет
Ты сломал его!	ты сломать он
Нужно уничтожить вирус, пока он здесь.	нужно уничтожить вирус пока здесь
Да, вакцина.	да вакцина
- Заан, говорила, что может ее сделать. - Ты попробуешь?	заан говорить сделать ты попробовать
Без сомнения.	без сомнение
- У меня нет необходимых реактивов. - Работай, Заан.	у необходимый реактив работать заан
Чтобы побороть кислотность нужно поднять уровень щелочи и стимулировать	чтобы побороть кислотность нужно поднять уровень щелочить стимулировать
иммунную систему организма.	иммунный система организм
