cleaned_text	lemm_text
...поэтому все достается тебе. - В смысле?	поэтому доставаться ты в смысл
Его одежда и пластинки Эдмундо Росса?	он одежда пластинка эдмундо росс
Дом, балбес.	дом балбес
Тебе достанется его дом.	ты достаться дом
Как, старый дом с виноградником, виноградом и всем-всем прочим?	как старый дом виноградник виноград всемвсема прочить
За такие места в наше время можно выручить кругленькую сумму.	за такой место наш время выручить кругленький сумма
Факт.	факт
- Так вот... - Да, да?	так вот да да
Я забронировала тебе билет на самолет...	я забронировать ты билет самолёт
...и назначила встречу с Озэ завтра на три часа дня.	и назначить встреча озэ завтра час день
Тебе придется подписать там пару бумаг.	ты прийтись подписать пара бумага
Брось, я не могу завтра полететь во Францию.	бросить мочь завтра полететь франция
Джемма, да обо мне сейчас все только и говорят.	джемма о говорят
Мне нужно сделать пару кругов почета по этому городу.	я нужно сделать пара круг почёт это город
Немного порисоваться. Поразвлечься ночку или две.	немного порисоваться поразвлечься ночка два
Ну, перестань. Ты же слышала, что мне пишут.	ну перестать ты слышать писать
В такие минуты, когда тебя все ненавидят, самый кайф.	в такой минута ненавидеть самый кайф
Поезжайте, Макс.	поехать макс
Мы здесь за всем присмотрим, пока вас не будет. Без проблем.	мы весь присмотреть пока быть без проблема
Ну, конечно.	ну конечно
Кен.	кен
Чем болтать пустое, пошел бы нашел себе какое-нибудь занятие по душе.	чем болтать пустой пойти найти какоенибудь занятие душа
Зверушек бы помучил или там пуделя с балкона сбросил.	зверушка помучить пудель балкон сбросить
- Скажи мне одну вещь, Макс. - Да?	сказать один вещь макс да
Ты его любил?	ты любить
Да, любил.	да любить
А когда ты с ним последний раз разговаривал?	а последний разговаривать
- Давным-давно. - Почему?	давнымдавно почему
Не знаю, Джемма. Наверное, это как-то связано с тем...	не знать джемма наверное это както связать тем
...что за то время, пока мы не виделись, я вырос настоящим козлом.	что время пока видеться вырасти настоящее козёл
Понятно.	понятно
- Макс. - Привет. Как дела?	макс привет как дело
- Привет. Поздравляю. - Спасибо.	привет поздравлять спасибо
Я уже предвкушаю...	я предвкушать
...как меня будут пожирать глазами, когда я буду идти по залу.	как быть пожирать глаз быть идти зал
Ну что ж, тогда прошу.	ну ж просить
- Тони. Как жизнь? - Поздравляю.	тони как жизнь поздравлять
- Спасибо. Остин. - Макс. Поздравляю.	спасибо остин макс поздравлять
Передавай привет отцу.	передавать привет отец
О. Красавица. Ну а ты как поживаешь?	о красавица ну поживать
- Прекрасно. А ты? - О. Люси.	прекрасно а ты о люси
- Здравствуй. - А я не знал, что вы знакомы.	здравствовать а знать знакомый
Знакомы.	знакомый
Роскошный букет.	роскошный букет
- Очаровательные нотки меда и перца. - И трепета сердца.	очаровательный нотка мёд перец и трепет сердце
Исследование на предмет содержания полифенолов позволяет нам...	исследование предмет содержание полифеноловый позволять мы
...говорить о великолепных красно-коричневых тонах...	говорить великолепный краснокоричнев тон
"...указывающих на зрелое ""Бордо""."	указывать зрелый бордо
"Это ""Бургундское""."	это бургундский
"- Да, я в курсе, что это ""Бургундское"". - Желаете вина, сэр?"	да курс это бургундский желать вино сэр
"Я, пожалуй, закажу себе коктейль ""Затмение""."	я пожалуй заказать коктейль затмение
Спасибо.	спасибо
Чарльз, я предлагаю оторваться от созерцания...	чарльз предлагать оторваться созерцание
...прекрасного сдвоенного фасада и поговорить о поместьи во Франции.	прекрасный сдвоить фасад поговорить поместие франция
- Сколько оно может стоить? - Макс, еще и дня не прошло...	сколько оно стоить макс день прошлый
...как ты узнал об отходе в мир иной давно забытого дядюшки...	как узнать отход мир иной давно забытый дядюшка
...а ты уже не можешь думать ни о чем другом, кроме денег.	а мочь думать друг кроме деньга
Этот самый дядюшка, Чарльз, и вбил мне в голову мысль о том...	этот самый дядюшка чарльз вбить голова мысль тот
...что каждому нужен миллион, чтобы посылать всех в задницу.	что каждый нужный миллион посылать задница
Ну, хорошо, в таком случае снабди меня хоть какими-то деталями.	ну хорошо такой случай снабдить какимитый деталь
Иначе у агента по торговле недвижимостью...	иначе агент торговля недвижимость
...нет никаких шансов нащупать верный ход.	нет никакой шанс нащупать верный ход
Ну, я там был сто лет назад.	ну сто год назад
Но, насколько я помню, там, по меньшей мере, полдюжины спален...	но насколько помнить там меньший мера полдюжины спальный
...бассейн, теннисный корт, вполне приличная кухня.	бассейн теннисный корт вполне приличный кухня
- Спасибо. - Одиннадцать гектаров виноградников.	спасибо одиннадцать гектар виноградник
Ни черта себе, Макс. По мне, так настоящее поместье.	ни черта себя макс по я настоящее поместье
- Шато. - И почем в наше время шато?	шато и почём наш время шато
Ну, уж послать всех в задницу ты явно сможешь, не так ли?	ну послать задница явно смочь ли
- Может быть, даже несколько раз. - Правда?	мочь быть несколько раз правда
Упокой, Господь, душу Генри.	упокой господь душить генри
Но я свои комиссионные снижать не намерен.	но свой комиссионный снижать намеренный
Я этого и не ожидал, Чарльз. За это тебя и люблю.	я ожидать чарльз за это любить
Что ж, в таком случае, Макс...	что ж такой случай макс
...за тебя.	за ты
Джемма.	джемма
Пожалуйста, выполните разворот. Пожалуйста, выполните...	пожалуйста выполнить разворот пожалуйста выполнить
- Пожалуйста, поверните... - Что же ты по-английски не говоришь?	пожалуйста повернуть что поанглийски говорить
Здравствуйте. Введите пункт... До остано... а затем поверните...	здравствовать ввести пункт до остано затем повернуть
...20 метров... Прямо... Поверните направо... Двигайтесь по дороге...	20 метр прямо повернуть направо двигаться дорога
Пожалуйста, поезжайте... Здравствуйте!	пожалуйста поехать здравствовать
Проезжайте! Проезжайте!	проезжать проезжать
...контролируют мяч. Сегодня чудесный день. На небе ни облачка.	контролировать мяч сегодня чудесный день на небо облачко
- Да? - Кенни?	да кенни
Я хочу получить свежие прогнозы по прибыльности на ближайшие 10 лет.	я хотеть получить свежий прогноз прибыльность ближний 10 год
Я хочу данные о выплатах в отраслях, не связанных с сельским хозяйством.	я хотеть дать выплата отрасль связанный сельский хозяйство
И я хочу, чтобы ты убрал свою тощую задницу из моего кресла.	и хотеть убрать тощий задница мой кресло
Спасибо.	спасибо
Как вы узнали?	как узнать
Лэнс Армстронг!	лэнс армстронг
Макси! Привет, как ты там?	макси привет там
Джемма, любимая, ну признайся. Ты решила мне отомстить за то...	джемма любимый признаться ты решить отомстить то
...что я не трахнул тебя на рождественской вечеринке, да?	что трахнуть рождественский вечеринка да
Слушай, я жизнью клянусь, Макс, не было у них других машин.	слушай жизнь клясться макс другой машина
Ну и где мы сейчас находимся?	ну находиться
- Проезжайте! - Проклятье!	проезжать проклятие
- Так. Все, дорога кончилась. - Проезжайте!	так весь дорога кончиться проезжать
- Слушай! Д-3 - и туда, и туда. - Проезжайте! Проезжайте!	слушай д3 туда туда проезжать проезжать
Слева у меня Менерб, справа - Кавайон.	слева менерб справа кавайон
И оба на дороге Д-3.	и оба дорога д3
- Проезжайте. Проезжайте! - Заткнись!	проезжать проезжать заткнуться
Сейчас, сейчас, минуту. Я тебе помогу. Подожди.	сейчас сейчас минута я ты помочь подождать
У меня тут Джи-Пи-Эс...	у джипиэс
...которую, похоже, окончательно заклинило...	который похоже окончательно заклинить
...и которая, честно, относится ко мне так же погано, как и все лягушатники!	и который честно относиться к поганый лягушатник
Так, слушай внимательно. Повернешь налево и доедешь до шоссе Н-7.	так слушай внимательно повернуть налево доехать шоссе н7
Если прибавишь газу...	если прибавить газа
...у тебя еще есть шансы успеть на встречу.	у шанс успеть встреча
Проклятье! Что за наказанье!	проклятие что наказание
Центр управления полетом слушает.	центр управление полёт слушать
Знаешь, любимая, перенеси-ка мою встречу с нотариусом...	знаешь любимый перенесик мой встреча нотариус
...на завтрашнее утро. - Ладно.	на завтрашний утро ладный
А что делать с ключами, Макс?	а делать ключ макс
- Там раньше был один камень. - Возле входа в дом.	там ранний камень возле вход дом
Попроси ее оставить ключи под ним. Я их заберу.	попросить оставить ключ он я забрать
Ясно, вас поняла. Принято.	ясно понять принять
Внимание, вы проехали заданное место назначения.	внимание проехать задать место назначение
Вернитесь на 20 метров.	вернуться 20 метр
Внимание, вы проехали заданное место назначения.	внимание проехать задать место назначение
Шато Сирок.	шато сирок
Вы прибыли на место.	вы прибыть место
Есть здесь кто?	есть кто
Генри?	генри
Да, все. Он приехал.	да весь он приехать
Будь с ним мил. Не строй свирепые морды.	быть мила не строить свирепый морда
Подойди к нему с улыбкой.	подойти он улыбка
Не беспокойся. Все, целую.	не беспокоиться весь целовать
Быстрее! Ты двигаешься медленнее, чем твоя тетя Мидж!	быстрый ты двигаться медленный твой тётя мидж
Вот так, Максимиллиан!	вот так максимиллиана
- Это не смешно! - Кто ты? Мужчина или мышь?	это смешно кто ты мужчина мышь
Прекрасно! Я мышь!	прекрасно я мышь
Давай!	давать
- Безнадежен. Ты безнадежен! - Ой, ну прекрати!	безнадёжный ты безнадёжный ой прекратить
Финальное очко.	финальный очко
Эйс!	эйс
- Гейм! Сэт! И матч! - Ты шутишь!	гейм сэт и матч ты шутить
И вовсе необязательно так злорадствовать!	и вовсе необязательно злорадствовать
Послушай, Макс, а почему ты не празднуешь?	послушать макс почему праздновать
Потому что я проиграл!	потому проиграть
Мужчина должен уметь признавать свои поражения...	мужчина должный уметь признавать свой поражение
...с тем же достоинством, с которым он празднует свои победы.	с достоинство который праздновать свой победа
Ну, иди сюда и станцуй джигу.	ну идти сюда станцевать джига
Станцуй джигу для своего старого дядюшки.	станцевать джига свой старое дядюшка
- Я проиграл. Да, я проиграл! - Воздень руки к небу и веселись!	я проиграть да проиграть воздеть рука небо веселиться
Дядя Генри победил! Гип-гип-ура!	дядя генри победить гипгипур
Танцуй! А не дергайся, как какой-нибудь итальянец!	танцевать а дёргаться какойнибудь итальянец
Как все это глупо!	как это глупо
Когда-нибудь ты поймешь, что человек учится не на своих победах.	когданибудь понять человек учиться свой победа
Акт поражения, напротив, способен породить немало мудрых мыслей...	акт поражение напротив способный породить немало мудрый мысль
...среди которых не последнее место занимает и та...	среди который последний место занимать тот
...что побеждать куда как приятнее.	что побеждать приятный
Время от времени поражения неизбежны.	время время поражение неизбежный
Вся хитрость заключается в том, как бы не взять поражение за правило.	весь хитрость заключаться тот взять поражение правило
Выпьем?	выпить
Дерьмо куриное.	дерьмо куриный
Простите?	простить
- На розах. - А, удобрение.	на роза а удобрение
О, Тати.	о тать
Здравствуйте.	здравствовать
- Дюфло? - Да.	дюфть да
- Макс. - Бог ты мой!	макс бог мой
А вас и не узнать.	а узнать
Это правда.	это правда
- Наводнения в 78-м. - Да.	наводнение 78м да
Мистраль в 86-м.	мистраль 86м
- Эпидемия короткоузлия в 93-м. - Короткоузлие.	эпидемия короткоузлие 93м короткоузлие
С каждым новым урожаем я забивал пробку в бутылку...	с каждый новый урожай забивать пробка бутылка
...очередного года моей юности.	очередной год мой юность
Но зато моя жена Людивин все еще со мной.	но зато жена людивина я
- Людивин. - Да.	людивина да
И моя собака. Вот она, Тати.	и собака вот она тать
Я полагаю, вы голодны, да?	я полагать голодный да
Прошу вас, приходите сегодня вечером к нам. Моя жена зажарит ягненка.	просить вы приходить сегодня вечером мы мой жена зажарить ягнёнок
Откровенно говоря, после того, как я узнал о Генри, мне не до деликатесов.	откровенно говорить тот узнать генри деликатес
В последние годы его стали подводить глаза.	в последний год стать подводить глаз
Но я ему во всем помогал, вы понимаете?	но весь помогать понимать
- Да. - Мы очень сблизились.	да мы очень сблизиться
Стали почти как отец и сын.	стать отец сын
Да. Я чрезвычайно благодарен вам за то...	да я чрезвычайно благодарный то
...что вы его не бросали.	что бросать
Утром жена принесет вам круассанов, хорошо? Да?	утром жена принести круассан хорошо да
Она вернется к выполнению своих обязанностей.	она вернуться выполнение свой обязанность
- Вот и хорошо. - Ну, раз вы настаиваете.	вот хорошо ну настаивать
Спокойной ночи, Дюфло!	спокойный ночь дюфть
До завтра.	до завтра
Добро пожаловать.	добро пожаловать
Ну, а почему бы и нет?	ну почему нет
За тебя, Генри.	за ты генри
За то, что ты всю свою жизнь посвятил вину...	за то жизнь посвятить вина
...и бутилированию правды.	и бутилирование правда
Зато и вправду честно.	зато вправду честно
"Господи. Здесь явно не хватает наклейки ""Чистый яд!""."	господь здесь явно хватать наклейка чистый яд
Кофе. Кофе.	кофе кофе
А здесь что? Ну, наконец-то. Есть.	а что ну наконецтый есть
Прекрасно. И... О проклятье.	прекрасно и о проклятие
Доброе утро, Генри.	добрый утро генри
Молоко.	молоко
Не пейте молоко из бутылки!	не пить молоко бутылка
- Макси! - Мадам Дюфло.	макси мадам дюфть
Макси, Макси, Макси!	макси макси макси
Доброе утро.	добрый утро
Ты теперь такой большой мальчик!	ты большой мальчик
Иди в сад. Я принесу тебе завтрак.	идти сад я принести ты завтрак
А попка у него раньше была покрепче.	а попка ранний покрепче
- Доброе утро, Джемма. - Ну как, наслаждаешься жизнью, Макс?	добрый утро джемма ну как наслаждаться жизнь макс
- Да, насколько позволяет траур. - Сейчас я тебя приободрю.	да насколько позволять траур сейчас приободрить
Тебя накрыли.	ты накрыть
"- Приятного аппетита, мой маленький. - Читаю заголовок ""Файнэншл Таймс""..."	приятный аппетит маленький читать заголовок файнэншлый таймс
"...""Проверка трейдерской деятельности ""Лоутон Бразерс""."	проверка трейдерский деятельность лоутон бразерс
О, можешь сразу об этом забыть.	о мочь сразу забыть
"""Управление по финансовому надзору начало официальное расследование..."	управление финансовый надзор начать официальный расследование
"...последних торговых операций компании ""Лоутон Бразерс""."	последний торговый операция компания лоутон бразерс
Да, я заблаговременно все согласовал с юристами.	да заблаговременно согласовать юрист
Наши задницы надежно прикрыты, слышишь?	наш задница надёжно прикрыть слышать
"Вся эта чушь нужна для того, чтобы успокоить ""Лустиг-Банк""."	весь этот чушь нужный тот успокоить лустигбанк
А вот он иного мнения.	а иной мнение
- Найджел? - Сэр Найджел.	найджела сэр найджела
Он хочет сегодня же с тобой встретиться.	он хотеть сегодня ты встретиться
В пять часов.	в пять часы
Должно быть, это связано с чем-то другим.	должный быть это связать чемтый другой
Когда у меня встреча с нотариусом?	когда встреча нотариус
Чуть больше чем через час.	чуть час
По моему времени или по вашему?	по мой время ваш
- А, черт. - О, Джемма!	а черта о джемма
- Да? - Ну как дом, Макс? Шикарный?	да ну дом макс шикарный
Честно говоря, Чарли, немного обшарпанный.	честно говорить чарли немного обшарпать
"Мы не говорим ""обшарпанный"". Мы говорим ""с налетом прошедших веков""."	мы говорить обшарпать мы говорить с налётом прошедшее век
- Да-да. - Как вино?	дада как вино
Выраженный аромат с тонами псины. Бьет в нос, словно режет бритвой.	выразить аромат тон псиный бить нос словно резать бритва
Послевкусье - богатое, с трупными нотками.	послевкусие богатый трупный нотка
Значит, дом разваливается...	значит дом разваливаться
...а виноградники дают вино, которое невозможно пить.	а виноградник давать вино который невозможно пить
Замечательно.	замечательный
И все-таки тебе придется пригласить энолога.	и всетаки ты прийтись пригласить энолог
- Ладно. А это кто? - Лицензированный винодел.	ладный а это кто лицензированный винодел
Они берут образцы почвы, вина, проводят анализ.	они брать образец почва вино проводить анализ
Там в округе, наверняка, есть парочка таких ребят.	там округа наверняка парочка такой ребята
"И еще мне нужно несколько ""сочных"" фотографий..."	и нужно несколько сочный фотография
...чтобы клиенты засучили ножками от нетерпения.	чтобы клиент засучить ножка нетерпение
У меня есть адрес, на который ты можешь их послать. Пиши...	у адрес который мочь послать писать
Секунду. Я включу громкую связь.	секунда я включить громкий связь
- Так, давай. - Прованс...	так давать прованс
"...на ""бродпроперти-точка-инк""."	на бродпропертиточкаинк
- Черт! - Алло?	черта алло
- Черт. - Алло?	черта алло
- Макс? - Да. Продолжай.	макс да продолжать
Ах ты, безумная скотина!	ах ты безумный скотина
Офис Озэ. Нотариальные услуги.	офис озэ нотариальный услуга
Озэ?	озэ
Здравствуйте. Макс Скиннер.	здравствовать макс скиннер
Винодел занимается вином, а хозяин земли - делами поместья.	винодел заниматься вино хозяин земля дело поместье
- Мсье Скиннер? - Да? Верно. Чудесно.	мсьё скиннер да верно чудесно
Именно так, ваш дядя и мсье Дюфло проработали более 20 лет.	именно так ваш дядя мсьё дюфть проработать 20 год
Разумеется, мсье Дюфло заинтересуется вашими намерениями.	разумеется мсьё дюфть заинтересоваться ваш намерение
Думаю, я смогу ускорить наш разговор.	думать смочь ускорить наш разговор
У меня нет намерений заниматься вином.	у намерение заниматься вино
В таком случае вином будет заниматься мсье Дюфло...	в такой случай вино заниматься мсьё дюфть
...а вы будете наслаждаться поместьем по выходным.	а быть наслаждаться поместье выходной
Боюсь, вы меня не совсем понимаете.	бояться понимать
Я живу в Лондоне.	я жить лондон
У меня нет выходных. Я собираюсь продать Ля Сирок и как можно быстрее.	у выходной я собираться продать ля сирок быстрый
Но как же мсье и мадам Дюфло?	но мсьё мадам дюфть
Послушайте, в таких делах все, в конечном итоге...	послушать такой дело весь конечный итог
...сводится к цифрам.	сводиться цифра
Если темы для разговора исчерпаны, мне нужно спешить на самолет.	если тема разговор исчерпать нужно спешить самолёт
Отлично.	отлично
Вы продаете Ля Сирок?	вы продавать ля сирок
Наверное, это какая-то ошибка.	наверное это какаять ошибка
Как быстро у вас разносятся новости.	как быстро разноситься новость
Но ведь ваш дядя...	но ваш дядя
Он хотел, чтобы вы унаследовали поместье, а не продавали его.	он хотеть унаследовать поместье продавать он
Я уверен, если бы он хотел этого...	я уверенный хотеть это
...он бы так и написал в оформленном по всем правилам завещании.	он написать оформить весь правило завещание
Но он этого не сделал.	но сделать
В Генри было куда меньше от типичного англичанина, чем в вас.	в генри маленький типичный англичанин вы
Он был полон тайн, полон страстей.	он полный тайна полный страсть
Он никогда ничего не писал.	он писать
Неужели вы лишите меня моих виноградников?!	неужели лишить мой виноградник
Это мои виноградники, Дюфло.	это мой виноградник дюфть
Я ими живу. Я ими дышу. Они ранят мне руки.	я они жить я они дышать они ранить рука
Послушайте, Франсис...	послушать франсис
...продав это поместье, я выплачу вам щедрое выходное пособие.	продать это поместье выплатить щедрый выходной пособие
А вы знаете, мсье, что значит любить больше жизни?	а знаете мсьё значит любить жизнь
Что значит жертвовать дни и ночи...	что значит жертвовать день ночь
...добиваясь благосклонности такой переменчивой природы?	добиваться благосклонность переменчивый природа
Мне осталось всего несколько урожаев.	я остаться несколько урожай
Уже совсем скоро мое тело и моя душа сдадутся на милость этой земли.	уже скоро мой тело душить сдаться милость земля
И вы осмеливаетесь явиться сюда...	и осмеливаться явиться сюда
