cleaned_text	lemm_text
Вчера в полночь мы ставили время по телевизору.	вчера полночь ставить время телевизор
Известно, что часы спешат на 35 минут в час.	известно часы спешить 35 минута час
На них сейчас 19:30. Но это не так, потому что еще не стемнело.	на 1930 но это так стемнеть
Значит, семь с половиной часов.	значит семь половина часы
Семь раз по 35 минут...	семь 35 минута
Получается 245 минут.	получаться 245 минута
Половина от 35 это...	половина 35 это
17 с половиной.	17 половина
Что в итоге дает нам...	что итог давать мы
252 с половиной минуты.	252 половина минута
Значит мы должны перевести их на 4 часа и 42 с половиной минуты.	значит должный перевести 4 час 42 половина минута
Так что часы мы ставим на 5:47. Вот так.	так часы ставить 547 вот так
Сейчас 5:47.	сейчас 547
Время ужинать, а у нас есть нечего.	время ужинать нечего
Давай еще бутылку вина откроем. Хочешь я блины сделаю?	давать бутылка вино открыть хотеть блин сделать
Не знаю даже, смогу я съесть еще хоть один блин.	не знать даже смочь съесть блин
Окей, блины так блины.	окей блин блин
Мы так и не купили масло.	мы купить масло
- Ну, жарь их тогда опять насухую. - Хрустящие получатся. Очень хрустящие.	ну жарить насухой хрустеть получиться очень хрустеть
Да и ладно, детка.	да ладный детка
Что это?	что это
Что там?	что там
Есть кто-нибудь?	есть ктонибыть
Все на выход!	весь выход
Да это пожарные.	да это пожарный
Наконец мне удалось устроится на склад велозапчастей.	наконец удаться устроиться склад велозапчасть
Чтобы меня взяли, мне пришлось унижаться.	чтобы взять прийтись унижаться
Я сказал им, что работа для меня - все равно что второй дом.	я сказать имя работа равно два дом
На скачки ходишь?	на скачка ходить
Угу.	угу
Ты не против, если я посмотрю?	ты против посмотреть
Смотри.	смотреть
- На Парнягу Бобби ставки не высокие. - Я знаю. Он ведь даже не в фаворитах.	на парняга бобби ставка высокий я знать он фаворит
- Оно и лучше. - И какие ты думаешь у него шансы?	оно хороший и какой думать шанс
Думаю 9 к 2.	думать 9 2
- Во сколько стартует последний забег? - В 5:30.	в сколько стартовать последний забег в 530
- А мы заканчиваем в 5:00. - Вряд ли успеем.	а заканчивать 500 вряд успеть
Но попробовать-то можно. Ипподром тут рядом.	но попробоватьто можно ипподром ряд
- Поедешь со мной? - Не вопрос.	поехать я не вопрос
Следи за часами. Подрываемся без пяти пять.	следить часами подрываться пять пять
Видишь, я тебе говорил что успеем!	видеть ты говорить успеть
200$ на выигрыш Парняги Бобби.	200 выигрыш парняга бобби
Парняги Бобби впереди всех. Он лидирует!	парняга бобби впереди весь он лидировать
Мы имеем дело с победителем!	мы иметь дело победитель
Если только какой-нибудь толстожопый спринтер из отстающих не прорвется.	если какойнибудь толстожопый спринтер отставать прорваться
Давай, давай Бобби!	давать давать бобби
- Да! - Надо было еще 200$ на него поставить.	да надо 200 поставить
Пойдем, выпьем по рюмашке.	пойти выпить рюмашка
На следующий день кое-кто из ребят на работе попросил сделать ставки за них.	на следующий день коекто ребята работа попросить сделать ставка они
Хэнк, мы должны сделать за них ставки.	хэнк должный сделать ставка
Мэнни, у этих парней нет денег.	мэнни этот парный деньга
Есть только мелочь, которую им жены выдают на кофе и бубле-гум.	есть мелочь который жена выдавать кофе бублегум
У нас и поважнее есть дела, чем торчать у окна с 2-х долларовыми ставками.	у важный дело торчать окно 2х долларовый ставка
А мы не будем ставить их деньги, мы будем их забирать себе.	а быть ставить деньга быть забирать себя
- А если они поставят на победителя? - Не поставят.	а поставить победитель не поставить
Они постоянно ставят не на ту лошадь.	они постоянно ставить тот лошадь
А если они поставят на нашу лошадь?	а поставить наш лошадь
Значит мы будем знать, что выбрали не ту лошадь.	значит быть знать выбрать тот лошадь
По-моему она прорвется.	помоему прорваться
Беги, Спитфайр!	бежать спитфайра
Да! Молодчина!	да молодчина
- Ты женат, Мэнни? - Ни за что.	ты женатый мэнни ни что
- Женщины бывают? - Иногда.	женщина бывать иногда
- Но надолго не задерживаются. - В чем причина?	но надолго задерживаться в причина
Женщины, они как работа с полной занятостью. Приходится выбирать, чем заниматься.	женщина работа полный занятость приходиться выбирать заниматься
- Да, сильная эмоциональная нагрузка. - Физическая тоже.	да сильный эмоциональный нагрузка физический тоже
Хотят чтоб их ебали днями напролет.	хотеть ебали днями напролёт
Ну, а ты найди такую, которую тебе ебать приятно.	ну найти такой который ты ебать приятно
Можно, но если ты пьешь и играешь, они думают, что тебе плевать на их любовь.	можно пить играть думать ты плевать любовь
Найди такую, которой нравится пить, играть и ебаться.	найти такой который нравиться пить играть ебаться
Да кому нужна такая?	да кома нужный такой
Я купил себе дорогой костюм и хорошие ботинки.	я купить дорогой костюм хороший ботинок
Владелец склада велозапчпстей уже не казался таким могущественным.	владелец склад велозапчпстея казаться такой могущественный
Мы с Мэнни стали задерживаться на обеде...	мы мэнни стать задерживаться обед
...и возвращались, куря хорошие сигары. Новая жизнь плохо вязалась с Джен.	и возвращаться курить хороший сигара новый жизнь плохо вязаться джена
Она привыкла к ебле по четыре раза в день и привыкла видеть меня бедным и зашуганным.	она привыкнуть ебло четыре раз день привыкнуть видеть бедный зашугать
Мистер Конный игрун!	мистер конный игрун
Великий мистер Конный игрун!	великий мистер конный игрун
Когда мы познакомились, мне нравилось смотреть, как ты ходишь по комнате.	когда познакомиться нравиться смотреть ходить комната
Ты не просто ходил, ты как будто мог пройти сквозь стену, будто ты хозяин, будто тебе все по фигу.	ты просто ходить мочь пройти сквозь стен хозяин ты фига
А теперь у тебя в кармане появилось несколько баксов, и ты стал другим.	а карман появиться несколько бакс стать другой
Ведешь себя, как будущий дантист, или водопроводчик.	вести себя будущий дантист водопроводчик
Не надо мне в уши ссать о водопроводчиках, Джен.	не ухо ссать водопроводчик джена
- Мы две недели не занимались любовью. - Любовь может принимать разные формы.	мы два неделя заниматься любовь любовь принимать разный форма
Ты две недели не ебал меня.	ты два неделя ебал я
Имей терпение. Через полгода поедем отдыхать в Рим, или в Париж.	иметь терпение через полгода поехать отдыхать рим париж
Посмотри на себя! Налил себе хорошего виски, а я тут эту сивуху пью.	посмотреть себя налить хороший висок сивуха пить
- Великолепный мистер Конный игрун! - Я тебе отдал душу.	великолепный мистер конный игрун я ты отдать душить
Я дал тебе мудрость и свет и музыку и даже смех!	я дать ты мудрость свет музыка смех
Между прочим, я величайший в мире игрок на тотализаторе.	между прочить великий мир игрок тотализатор
Говно ты лошадиное!	говно лошадиный
Нет, игрок на тотализаторе!	нет игрок тотализатор
Я осознал - чтобы быть великим любовником, надо иметь много свободного времени.	я осознать великое любовник иметь свободный время
Я был лучшим ебарем, будучи бездельником, чем трудясь от звонка до звонка.	я хороший ебарем быть бездельник трудиться звонок звонок
- Всегда хотела там побывать. - Отличное место, серьезно.	всегда хотеть побывать отличный место серьёзно
Знаешь, я хотел сиз тебя женщину сделать, а ты просто обычная блядь!	знаешь хотеть сизый женщина сделать просто обычный блядь
Если кто-то против того, что я сделал, только скажите!	если ктоть против тот сделать сказать
Садитесь, Чинаски. Вы уже знаете, что мы собираемся с вами распрощаться.	садиться чинаск вы знаете собираться вы распрощаться
- Да, все начальники предсказуемы. - Вы уже целый месяц разгильдяйствуете.	да начальник предсказуемый вы целый месяц разгильдяйствовать
- Да я тут жопу рвал, а вы это даже не цените! - Вы не рвали тут жопу, Чинаски!	да жопа рвать это ценить вы рвать жопа чинаск
Я отдаю вам свое время. Это все, что у меня есть.	я отдавать свой время это весь есть
За несчастные 6 долларов в час.	за несчастный 6 доллар час
"Не забывайте, что вы сами просили взять вас на работу. Мол, ""работа для вас что второй дом""."	не забывать сам просить взять работа мол работа два дом
Я трачу на вас свое время, чтобы вы могли жить в своем большом доме. При любых раскладах тут пролетаю именно я.	я тратить свой время мочь жить свой большой дом при любой расклад пролетать именно я
- Все понятно? - Ладно, Чинаски. Все, уходите.	весь понятно ладный чинаск весь уходить
Слушай, Мантц. Мне не хотелось бы проблем с выплатой пособия по безработице.	слушай мантц я хотеться проблема выплата пособие безработица
Такие, как ты всегда пытаются кинуть рабочий класс. Так что не создавай мне трудностей, а то мы с тобой еще увидимся.	такой пытаться кинуть рабочий класс так создавать трудность ты увидеться
Получишь ты свое пособие. А теперь вали отсюда на хрен.	получить свой пособие а валить отсюда хрен
Мэнни я больше не видел, и скучал по нашим с ним поездкам на ипподром.	мэнни видеть скучать наш поездка ипподром
Но у меня оставались мои выигрыши и деньги на ставки.	но оставаться мой выигрыш деньга ставка
Я сидел дома, и Джен это нравилось.	я сидеть дом джена это нравиться
Через две недели я был на пособие по безработице.	через два неделя пособие безработица
Мы отдыхали, еблись и шлялись по барам.	мы отдыхать ебиться шляться барин
Каждую неделю я ездил за пособием, вставал в очередь и получал свой милый сердцу чек.	каждый неделя ездить пособие вставать очередь получать свой милый сердце чек
Хэнк?	хэнк
Я тебя люблю.	я любить
Десять долларов на четверку, первый и второй номер.	десять доллар четвёрка один два номер
Толпа на ипподроме - это уменьшенная копия нашего мира.	толпа ипподром это уменьшить копия наш мир
Жизнь, перескакивающая препятствия в виде смерти и неудач.	жизнь перескакивать препятствие вид смерть неудача
В итоге победителей не бывает, мы лишь стремимся ко временной отсрочке.	в итог победитель бывать лишь стремиться к временной отсрочка
К моменту, когда яркий блеск не будет слепить глаза.	к момент яркий блеск слепить глаз
- Сэр, вы сели на наши места. - Эти места не заняты. В этой секции свободная посадка.	сэр сесть наш место этот место занятый в секция свободный посадка
Я знаю, что в этой секции посадка свободная. Но тут дело в обоюдной вежливости.	я знать секция посадка свободный но дело обоюдный вежливость
Некоторые приходят сюда заранее.	некоторый приходить сюда заранее
Бедные люди, такие как мы с вами, которые не могут позволить себе места в другой секции...	бедный человек такой вы который мочь позволить место секция
...кладут на сиденье газету, чтобы все поняли, что место занято.	класть сидение газета понять место занятый
Ведь если бедные сами не будут уважать друг друга, то никто не будет их уважать.	ведь бедный сам быть уважать друг друг никто уважать
Я не бедный.	я бедный
Если вы не можете быть джентльменом, не будьте хотя бы скотом.	если мочь джентльмен быть хотя скот
Джен, садись.	джена садиться
Я постою.	я постой
Давай, четверка.	давать четвёрка
Пойдем выпьем.	пойти выпить
Этот тип на наших местах, у него крепкие нервы.	этот тип наш место крепкий нерв
- Этот тип мне не понравился. - А он тебя уделал.	этот тип понравиться а уделать
Да он же дохляк. Что мне его, избить надо было?	да дохляк что он избить быть
Херня, будь он здоровым, ты бы тоже ничего не сделал.	хернить быть здоровый сделать
А чем вы на жизнь зарабатываете?	а жизнь зарабатывать
Недвижимостью. Делаю по 500 тысяч в год.	недвижимость делать 500 тысяча год
Почему бы вам тогда не зарезервировать себе платное место?	почему зарезервировать платный место
Это мое личное дело.	это мой личный дело
Знаете, у вас очень красивые голубые глаза.	знаете очень красивый голубой глаз
Есть сигарета?	есть сигарета
- Прошу прощения, но вы заняли мое место. - И что вы можете с этим поделать?	просить прощение занять мой место и мочь это поделать
Извините.	извинить
Пойдем, зайка.	пойти зайка
Как ты себя чувствуешь?	как чувствовать
Плохо.	плохо
Хочу побыть один.	хотеть побыть один
Тебе не хватает любви. Из-за этого у тебя проблемы.	ты хватать любовь изз проблема
Людям не нужна любовь. Им нужен успех, в том или ином виде.	человек нужный любовь имя нужный успех иной вид
Любовь возможна, но совсем не обязательна.	любовь возможный обязательный
"В Библии сказано: ""Возлюби ближнего своего""."	в библия сказать возлюбить ближний свой
"Это то же самое, что ""оставь его в покое""."	это самый оставить покой
Половину тебе.	половина ты
- У тебя другая, да? - Нет.	у другой да нет
- Ты меня больше не любишь? - Хватит херню нести, ладно?	ты любить хватить хернить нести ладный
Тебе надоело меня ебать, да?	ты надоесть ебать да
Хэнк, не уходи.	хэнк уходить
Вот, возьми.	вот взять
Ты справишься.	ты справиться
Хэнк...	хэнк
Даже когда мне приходилось особенно фигово, я чувствовал слова, кипящие внутри меня.	даже приходиться особенно фиговый чувствовать слово кипеть внутри я
И я должен эти слова записать...	и должный слово записать
...или ко мне придет нечто худшее, чем смерть.	или к прийти нечто плохой смерть
Слова, они не столько любимы мной, сколько мне необходимы.	слово столько любим я сколько необходимый
До сих пор, когда я начинал сомневаться в своих писательских способностях...	до сей пора начинать сомневаться свой писательский способность
...я просто брал и читал другого автора, и понимал, что мне не о чем волноваться.	я просто брать читать другой автор понимать волноваться
Конкуренцию мне составляю только я сам, в том, чтобы писать как надо.	конкуренция составлять сам тот писать надо
С силой и мощью.	с силой мощь
Удовольствием и азартом.	удовольствие азарт
Мне скоч, пожалуйста.	я скочий пожалуйста
Бармен, налей еще.	бармен налить ещё
И красотке тоже налей, что она там пьет.	и красотка налить пить
Это было моей последней рюмкой. Ни гроша не осталось.	это мой последний рюмка ни грош остаться
Серьезно?	серьёзно
- Есть где переночевать? - Нет.	есть переночевать нет
И денег у тебя нет, и выпить тебе нечего?	и деньга нет выпить ты нечего
Нет.	нет
"Две бутылки ""Эван Уильямс"", шесть банок пива, две пачки сигарет..."	два бутылка эван уильямс шесть банка пиво два пачка сигарета
...чипсы, орешки, алка-зельцер...	чипсы орешек алказельцер
...и сигару получше.	и сигара хороший
- Наличные или кредитка? - Запишите на счет Пьера.	наличный кредитка записать счёт пьер
Я сначала позвоню.	я сначала позвонить
- Куда пойдем? - Ко мне.	куда пойти к я
- Все о'кей. - Спасибо.	весь окей спасибо
- Тебе нравится такая музыка? - Ага.	ты нравиться такой музыка ага
Ну и отлично.	ну отлично
Что?	что
Ты крутой. Такой, типа, весь из себя охренительный.	ты крутой такой тип весь охренительный
Да нет.	да нет
Да. Это видно по тому, как ты себя ведешь.	да это видно тот вести
Мне нравится, какой ты жесткий.	я нравиться жёсткий
Мне это в тебе сразу понравилось.	я это ты сразу понравиться
Подними юбку.	поднять юбка
- Ножки любишь? - Ага.	ножка любить ага
А ты не маньяк ли? Есть один тип, который знакомится с девушками...	а маньяк ли есть тип который знакомиться девушка
... а потом расписывает их перочинным ножиком, как кроссворды.	расписывать перочинный ножик кроссворд
Ну, я тоже пишу всякое, но я не такой.	ну писать всякий такой
А есть и такие, отъебут, а потом разрежут на мелкие кусочки.	а такой отъебут разрезать мелкий кусочек
А твою жопу потом найдут застрявшей в трубе, выходящей в океан.	а твой жопа найти застрять труба выходить океан
А сиськи в мусорном баке в центре города.	а сиська мусорный бак центр город
Я такое уже много лет не делаю.	я такой год делать
Отойди от двери. У него там камера, может тебя увидеть.	отойти дверь у камера увидеть
Пусть он увидит меня. Когда услышишь писк, иди за мной.	пусть увидеть я когда услышать писк идти я
- Зайка моя, рад тебя видеть! - Пьер, привет!	зайка мой рад видеть пьер привет
Как дела?	как дело
- А это еще кто? - Хотела тебя познакомить с моим другом. - Здрасьте.	а это кто хотеть познакомить мой друг здравствовать
Пьер, это Генри Чинаски.	пьер это генри чинаск
- Очень приятно, Пьер. - Заходите.	очень приятно пьер заходить
Спасибо. Ты такой хороший, Пьер.	спасибо ты хороший пьер
Привет, девчонки. Это Генри Чинаски.	привет девчонка это генри чинаск
Генри, это Грейс, а это Джерри.	генри это грейс это джерри
Угощайтесь.	угощаться
- Ну, и чем вы занимаетесь? - Он писатель.	ну заниматься он писатель
О, а мне как раз нужно либретто для оперы, которую я пишу.	о нужно либретто опера который писать
"Я назвал ее ""Император Сан-Франциско""."	я назвать император санфранциско
Вы в курсе, что был один человек, который утверждал, что он - император Сан-Франциско?	вы курс человек который утверждать император санфранциско
- Не, не в курсе. - Это реальная история. Очень интересная.	не курс это реальный история очень интересный
А вы, похоже, стреляный воробей.	а вы похоже стреляный воробей
И у вас, похоже, есть класс.	и вы похоже класс
Хотите послушать музыку из моей оперы?	хотеть послушать музыка мой опера
Ага, с удовольствием, если вам не трудно.	ага удовольствие трудно
Отлично.	отлично
Этот козел прошаренный.	этот козлы прошаренный
Любит брать к себе девушек из баров, которым негде спать.	любить брать девушка бар который негде спать
Дает им только койку и поесть.	давать койка поесть
Деньги не дает никогда.	деньга давать никогда
И выпить дает, только когда сам пьет.	и выпить давать пить
Но Джерри как-то раз его все-таки развела.	но джерри както всетаки развести
Он возбудился.	он возбудиться
Бегал за ней вокруг стола.	бегать вокруг стол
"Она ему говорит: ""Нет""."	она говорить нет
"""Не дам, пока не согласишься платить мне тысячу баксов до конца моей жизни!"""	не дать пока согласиться платить тысяча бакс конец мой жизнь
Он подписал бумагу.	он подписать бумага
Что обязуется платить ей 1000$ в месяц.	что обязываться платить 1000 месяц
Даже после того, как он умрет, его семья будет платить ей.	даже тот умереть семья платить она
Джерри, все-таки, его любимица.	джерри всетаки любимица
Ну а ты как?	ну как
Была недолго.	быть недолго
Ты мне нравишься.	ты нравиться
Да ну?	да ну
Слушай сюда. Если завтра он выйдет в бескозырке...	слушай сюда если завтра выйти бескозырка
...значит мы поедем кататься на его яхте.	значит поехать кататься яхта
Яхту ему доктора посоветовали купить.	яхта доктор посоветовать купить
А она большая?	а большой
А как же.	а же
Едем кататься на яхте.	ехать кататься яхта
- Плывем назад. - Зачем?	плыть назад зачем
У Грейс опять началось. Со мной не разговаривает, просто стоит и в воду смотрит.	у грейс начаться с я разговаривать просто стоить вода смотреть
Боюсь, как бы за борт не прыгнула. Она плавать не умеет.	бояться борт прыгнуть она плавать уметь
- Да просто дай ей 50 баксов! - Нет. Плывем назад.	да просто дать 50 бакс нет плыть назад
Постоянно такое, когда мы куда-нибудь катаемся.	постоянно такой куданибудь кататься
Грейс входит в образ, потом стоит и смотрит в океан.	грейс входить образ стоить смотреть океан
Никогда она за борт не прыгнет.	никогда борт прыгнуть
Она ненавидит воду!	она ненавидеть вода
Вскоре после этого мы с Лорой расстались, и больше я никого из них не видел.	вскоре лора расстаться никто видеть
- Привет, мам. - Это ты?	привет мама это ты
Да.	да
Мне надо переночевать где-то пару дней, и все.	я переночевать гдеть пара день весь
Твоя комната всегда для тебя свободна.	твой комната свободный
Отец дома.	отец дом
Спасибо, мам.	спасибо мама
Привет, пап.	привет папа
Спасибо.	спасибо
Работаешь?	работать
Нет.	нет
Кому работа нужна, тот ее всегда найдет.	кома работа нужный найти
Наверно ты прав.	наверно право
Не верю, что у меня вырос такой сын.	не верить вырасти сын
У тебя нет никаких амбиций, никаких стремлений.	у никакой амбиция никакой стремление
Как ты вообще собираешься дальше жить?	как вообще собираться далёкий жить
До сих пор считаешь себя писателем?	до сей пора считать писатель
До сих пор пишу.	до сей пора писать
Пока живешь у нас, я буду начислять деньги за комнату, за еду и за стирку.	пока жить мы быть начислять деньга комната еда стирка
Когду устроишься на работу, отдашь из зарплаты столько, сколько ты должен.	когда устроиться работа отдать зарплата столько сколько должный
Да ты пьян!	да пьяный
- Да. - Откуда деньги на выпивку, у тебя же их нет?	да откуда деньга выпивка нет
- Я найду работу. - Как?	я найти работа как
- Ведешь себя, как будто я убил кого-то. - Это ничуть не лучше!	вести себя убить коготь это ничуть хороший
Ты доел?	ты доесть
Спасибо за еду, мам.	спасибо еда мама
- Ты что, есть не хочешь? - Нет. Я сыт, спасибо.	ты что хотеть нет я сытый спасибо
Слышь, Роберт, пойдем может куда-нибудь, по стаканчику пропустим?	слышь роберт пойти куданибудь стаканчик пропустить
Пить посреди недели, при этом не работая?	пить посреди неделя работать
Ну, как раз в такие моменты и не мешает выпить.	ну такой момент мешать выпить
Я тебя предупреждаю!	я предупреждать
- А еще я бы телку отодрал. - Что он сказал?	а телок отодрать что сказать
Я сказал, что еще я бы телку отодрал.	я сказать телок отодрать
Вот коробки. Они у нас бывают трех видов.	вот коробка они бывать три вид
Эти для Супер Прочных Тормозных Колодок. Эти для наших Супер Тормозных Колодок.	этот супер прочный тормозной колодка этот наш супер тормозной колодка
А эти для Стандартных Колодок. Когда закончатся, коробки лежат там. А здесь колодки.	а стандартный колодка когда закончиться коробка лежать там а колодка
- Колодки ж одинаковые. Как их различить? - Никак.	колодка одинаковый как различить никак
Они одинаковые. Их надо рассортировать по коробкам.	они одинаковый они рассортировать коробка
Когда закончишь здесь, спускайся вниз, найдем тебе чем заняться, ОК?	когда закончить здесь спускаться вниз найти ты заняться ок
- Когда мне начинать? - Начинай сейчас.	когда начинать начинать сейчас
- И никакого здесь курения! Если надо покурить, спускаешься вниз, ок? - Понял.	и никакой курение если покурить спускаться вниз ок понять
Поэзия - как город, со своими улицами и канализационными трубами.	поэзия город свой улица канализационный труба
Со своими святыми, героями, нищими, безумцами.	с свой святой герой нищий безумец
Со своими пошлостями и алкоголем.	с свой пошлость алкоголь
Со своими дождями и грозами и периодами засухи.	с свой дождь гроза период засуха
Поэзия - как город на военном положении.	поэзия город военный положение
Как парикмахерская, полная циничных алкашей.	как парикмахерский полный циничный алкаш
Поэзия - это город.	поэзия это город
Поэзия - это страна. Поэзия - это мир.	поэзия это страна поэзия это мир
Я решил поискать Джен.	я решить поискать джена
Я искал ее в барах в районе, где мы с ней жили.	я искать бар район жить
"Уайти Джексон, бармен из ""Розового осла""..."	уайти джексон бармен розовый осёл
...сказал мне, что она работает горничной в гостинице в центре.	сказать я работать горничный гостиница центр
Хэнк!	хэнк
Джен.	джена
Господи, я думала, что никогда тебя больше не увижу.	господь думать увидеть
Ну, а я вот приехал.	ну приехать
Дай-ка на тебя посмотреть.	дайка посмотреть
Худой. Вес сбросил.	худой вес сбросить
А ты хорошо выглядишь.	а выглядеть
- Одна работаешь? - Да.	один работать да
- И тут никого нет? - Никого.	и никто нет никто
Ты же знаешь, как я людей не люблю.	ты знаешь человек любить
Чтож, приятно видеть, что ты работаешь.	чтожий приятно видеть работать
Пойдем.	пойти
- Я стесняюсь. - Я тебя люблю, придурок.	я стесняться я любить придурок
Мы раз 800 ебались, так что расслабься.	мы 800 ебаться расслабиться
- Мои ноги все еще тебе нравятся? - О да.	мой нога ты нравиться о да
А ты работать закончила?	а работать закончить
Все убрала, кроме номера мистера Кларка. Ему все равно. Он чаевые оставит.	весь убрать кроме номер мистер кларк он равно он чаевой оставить
Да я ничего такого не делаю. Он просто на чай оставляет.	да такой делать он просто чаять оставлять
- Джен? - Что?	джена что
Я люблю тебя, радость.	я любить ты радость
Скотина.	скотина
Как-то вечером я пришел домой, а она уже переехала ко мне.	както вечером прийти домой переехать к я
Я решил прибраться дома.	я решить прибраться дом
