cleaned_text	lemm_text
Лягайт! Лягайт!	лягайта лягайта
Аллес! Аллес! В угол!	аллеса аллеса в угол
Аллес! В угол!	аллеса в угол
В угол! Хенде хох!	в угол хенд хох
Хенде хох!	хенд хох
Ну что, взяли?	ну что взять
Взяли, да?	взять да
Пять девчат!	пять девчата
Пятеро девочек было всего. Всего пятеро! И не прошли вы!	пятеро девочка всего всего пятеро и пройти вы
Никуда не прошли! Сдохнете здесь!	никуда пройти сдохнуть здесь
Все сдохнете! Лично каждого убью, лично!	весь сдохнуть лично каждый убить лично
Атам пусть судят меня! Пусть судят!	ата пусть судить я пусть судить
Говорит Москва. От советского информбюро.	говорить москва от советский информбюро
Вечернее сообщение.	вечерний сообщение
