cleaned_text	lemm_text
-Не умничайте там, уже давно наложили.	умничать давно налагать
Единственный вопрос - сколько у нас времени?	единственный вопрос сколько время
-Судя по тому, что вы сообщили, у парня есть 30-40 минут, не больше.	судя сообщать парень 30 40 минута
Как поняли? -Поняли.	понимать понимать
-Истекает парень. -30-40 минут.	истекать парень 30 40 минута
СИРЕНА	сирена
-Наконец-то! Едут!	ехать
-Здравствуйте. -Здравствуйте.	здравствовать здравствовать
-Это я вас вызвала.	это вызывать
-Так... это жильцы вашего дома? -Да.	... это жилец ваш дома
-Так, граждане, просьба соблюдать спокойствие.	гражданин просьба соблюдать спокойствие
Если в доме остались ваши родственники, соседи,	дом оставаться ваш родственник сосед
домашние животные, немедленно сообщите нам.	домашний животное немедленно сообщать
-Похоже, сероводород. -Взрывоопасное и ядовитое.	похоже сероводород взрывоопасный ядовитый
-Надо срочно всех эвакуировать.	срочно эвакуировать
-То, что вы встали, я понял. Я не понял, когда вы здесь будете.	вставать понимать понимать
У нас у пострадавшего огромная кровопотеря. Сколько? Хорошо, ждём.	пострадавший огромный кровопотеря сколько ждать
-30-40 минут. Сломались они, видите ли.	30 40 минута сломаться видеть
-30-40 минут. Нам уже не надо будет.	30 40 минута
Палыч, привет. Это Гиреев. И я рад слышать тебя.	павлович привет это гирей рад слышать
Нам позарез нужна вертушка.	позарез нужный вертушка
Парень не выживет, если мы его не эвакуируем.	парень выживать эвакуировать
У него на всё про всё полчаса.	полчаса
Понял тебя. Что ж, до связи. Сами будем голову ломать.	понимать связь голова ломать
Вертушка на ЧСке. Ну что. Будем тебя выковыривать. Так...	вертушка чск выковыривать ...
-Слушайте, я всё понимаю, но нас-то вы зачем вызвали?	слушать понимать вызывать
Очагов возгорания нет. -Есть угроза взрыва сероводорода.	очаг возгорание угроза взрыв сероводород
И вследствие этого - пожара.	вследствие пожар
Значит так, полиция, обеспечить порядок во дворе.	значит полиция обеспечивать порядок двор
И сделайте так, чтобы никто из посторонних	сделать никто посторонний
не мог проникнуть в здание.	мочь проникать здание
Пожарные, поможете нам эвакуировать людей?	пожарный помогать эвакуировать человек
И животных тоже, Грек. -Очень смешно. Я оповещу жильцов,	животное грек очень смешно оповещать жилец
чтобы отключили электроприборы и не пользовались открытым огнём.	отключать электроприбор пользоваться открывать огонь
-Когда лифты будут на первом этаже, я обесточу здание.	лифт первый этаж обесточивать здание
Жильцов эвакуируем, надо искать источник сероводорода.	жилец эвакуировать искать источник сероводород
Связь по рации, 1-й канал.	связь рация 1 й канал
-Работаем.	работать
-Сколько у нас времени? -25 минут.	сколько время 25 минута
-Так... -Не успеем, Саидыч.	... успевать саидыч
-И что теперь? Ты басню про двух лягушек знаешь?	басня лягушка знать
-Знаю. -Вот и давай, перебирай лапками.	знать давать перебирать лапка
Раз-два-три, раз-два-три. Хорошо, молодец. Успеем, парень. Вот так.	молодец успевать парень
-Жители дома 11! Во избежание взрыва газа запрещается пользоваться	житель дом 11 избежание взрыв газ запрещаться пользоваться
электроприборами и открытым огнём. Рекомендуем намочить полотенце,	электроприбор открытый огонь рекомендовать намачивать полотенце
прикрыть рот и нос и спуститься по лестнице на улицу.	прикрывать рот нос спускаться лестница улица
Если вы не можете самостоятельно покинуть свою квартиру,	мочь самостоятельно покидать свой квартира
выйдите на балкон и дождитесь спасателей или пожарных.	выходить балкон дождаться спасатель пожарный
ТРЕВОЖНАЯ МУЗЫКА ВСТРЕВОЖЕННЫЕ ГОЛОСА	тревожный музыка встревожить голос
ТРЕВОЖНАЯ МУЗЫКА	тревожный музыка
-Грек, Грек, как слышишь меня, приём!	грек грек слышать прием
Грек, это Шароль, приём.	грек это шароль прием
-Слышу тебя, приём!	слышать прием
-Скажи мне, когда рубильник выключать.	сказать рубильник выключать
КАШЕЛЬ -Пока не выключай, ждём второй лифт!	кашель пока выключать ждать второй лифт
КАШЕЛЬ, ПЛАЧ	кашель плач
-Понял тебя, приём. -Не выключай, как слышишь меня?	понимать прием выключать слышать
Не выключай! -Понято. Выключаю.	выключать понимать выключать
-Что?!	?!
-Вы не знаете, что случилось? -Да никто не знает.	знать случаться никто знать
-Я же говорю, не выключай!	говорить выключать
КРИКИ ИЗ ЛИФТА: -Нет света! Помогите!	крик лифт : - свет помогать
-Что происходит? Что это? -Застряли.	происходить это застревать
-Кто-нибудь, вызовите диспетчера. -Да бесполезно эти кнопки нажимать,	кто-нибудь вызывать диспетчер бесполезно кнопка нажимать
свет отключили, ничего не работает. КАШЕЛЬ	свет отключать ничто работать кашель
ПОЛИЦЕЙСКАЯ СИРЕНА	полицейский сирена
-Старший инспектор ДПС капитан Корнейцев. Что случилось-то?	старший инспектор дпс капитан корнеец случаться
-А вы сами не видите?	видеть
Потерпевший, свидетели. Работайте. Простите, у нас нет времени.	потерпевший свидетель работать прощать время
-Саидыч... Стекло надо вынимать. -Давай вынимай. Я отвернусь.	саидыч ... стекло вынимать давать вынимать отвертываться
КАШЕЛЬ -Дышать нечем. Ещё и сеть не ловит.	кашель дышать нечего сеть ловить
Девушка, а у вас ловит? -И у меня... и у меня не ловит.	девушка ловить ... ловить
-Надо звать... надо звать на помощь! КАШЕЛЬ	звать ... звать помощь кашель
-Надо звать на помощь. -Да что такое происходит, а?	звать помощь происходить
СТУК Какое они имели право отключить лифт?	стук иметь право отключать лифт
Мы задохнёмся в этом ящике!	задыхаться ящик
-Шароль, как слышишь меня, приём! Прием, Шароль, как слышишь меня?	шароль слышать прием прием шароль слышать
-Нормально тебя слышу, чего шумишь? -Я же сказал, не выключай!	нормально слышать шуметь сказать выключать
-Да там в подвале связь через пень-колоду.	подвал связь пень колода
"Я услышал - ""выключай""."	"услышать  - "" выключать"
-Там люди застряли между 7 и 8 этажом. Что делать будем?	человек застревать 7 8 этаж делать
-Не знаю, запускать электромотор рискованно. Искра пробьётся и ага!	знать запускать электромотор рискованно искра пробиваться ага
-Так, значит, я в машинное отделение. Вручную буду спускать.	значит машинный отделение вручную спускать
А ты на 7 этаж, встречай людей. -Хорошо, не забудь ключ	7 этаж встречать человек забывать ключ
в дежурке забрать. -Я понял.	дежурка забирать понимать
-Есть! Где же эта скорая?	скорый
Стой!	стоять
-А что это он вытворяет?	это вытворять
-Не знаю, ну, наверное, знает, что делает.	знать наверное знать делать
-Надо эту машину эвакуировать до больницы.	машина эвакуировать больница
Там человек зажат. Давай.	человек зажимать давать
Сделаешь? -Давай.	сделать давать
-Всё, тормози. -А чего это вы творите-то, а?	тормозить это творить
-Эвакуируем машину. -Так там же водитель.	эвакуировать машина водитель
Значит так, машину с человеком внутри эвакуировать нельзя. Слышите?	значит машина человек внутри эвакуировать слышать
-А у нас нет времени ждать скорую помощь.	время ждать скорый помощь
Он умрёт через 20 минут от потери крови.	умирать 20 минута потеря кровь
Надо эвакуировать его машину прямо вместе с ним.	эвакуировать машина прямо вместе
А по дороге мы его выковыряем. -Вы что, совсем спятили?	дорога выковырять спятить
Нельзя проводить работы на движущемся эвакуаторе. Вы вообще ПДД знаете?	проводить работа двигаться эвакуатор вообще пдд знать
-Забудь ты про правила! Главное правило - он не должен умереть.	забывать правило главный правило должный умирать
Если мы этого не сделаем, он будет сниться тебе всю жизнь.	это сделать сниться весь жизнь
Вы бы с напарником сделали большое дело,	напарник сделать большой дело
если бы расчистили дорогу к больнице.	расчищать дорога больница
И помните, у нас 20... уже 15 минут. Взяли.	помнить 20 ... 15 минута взять
-Ребята, вы совсем сумасшедшие.	ребята сумасшедший
-О-па...	па ...
ЗВОНОК В ДВЕРЬ	звонок дверь
СТУК В ДВЕРЬ	стук дверь
-Откройте, мы спасатели, вам срочно нужно спуститься во двор.	открывать спасатель срочно нужно спускаться двор
СТУК В ДВЕРЬ Откройте, мы спасатели.	стук дверь открывать спасатель
Есть кто дома?	дома
Я из МЧС, вам срочно нужно покинуть помещение.	мчс срочно нужно покидать помещение
КРИК Мужик, ты чего?	крик мужик
-Роботы! Порубаю на хворост!	робот порубать хворост
-Эй. Ты чего, мужик? Пришёл в себя?	эй мужик приходить
-Ты кто, мужик? -Я? Я против роботов, за наших.	мужик против робот наш
Срочно нужно покинуть помещение. Понял меня?	срочно нужно покидать помещение понимать
-Понял, понял...	понимать понимать ...
-Сейчас мы вашего папу отвезём в больницу, всё будет хорошо.	ваш папа отвозить больница хороший
Сержант, поедешь на нашей машине, ключи в зажигании, бегом.	сержант поехать наш машина ключ зажигание бегом
-Выполняй. -Есть.	выполнять
-Так, Коля, режем стойку.	коля резать стойка
-А! Роботы! -Чёрт, напугал!	робот черт напугать
Ты что здесь делаешь? Бегом по лестнице вниз! Понял? Бегом!	делать бегом лестница вниз понимать бегом
КРИКИ ИЗ ЛИФТА: -Помогите, кто-нибудь!	крик лифт : - помогать кто-нибудь
КАШЕЛЬ -Помогите... помогите...	кашель помогать ... помогать ...
КРИКИ, СТУК -Вытащите нас!	крик стук вытаскивать
-Граждане, это спасатели. Сейчас мы опустим лифт на 7 этаж и выведем вас	гражданин это спасатель опускать лифт 7 этаж вывести
во двор. Пожалуйста, не пользуйтесь зажигалками и спичками,	двор пожалуйста пользоваться зажигалка спичка
газ взрывоопасен. КАШЕЛЬ	газ взрывоопасный кашель
ПОЛИЦЕЙСКАЯ СИРЕНА	полицейский сирена
НАПРЯЖЁННАЯ МУЗЫКА	напряженный музыка
СКРИП, ШУМ МЕХАНИЗМА	скрип шум механизм
-Стоп, хорош!	стоп хороший
ПОЛИЦЕЙСКАЯ СИРЕНА	полицейский сирена
НАПРЯЖЁННАЯ МУЗЫКА	напряженный музыка
-Граждане, спокойно! На лестницу! Спускайтесь вниз! Спокойно!	гражданин спокойно лестница спускаться вниз спокойно
-Безобразие! Из-за вас мы чуть не задохнулись в этом ящике!	безобразие из-за задыхаться ящик
-Бегом, бегом!	бегом бегом
-Не умирай, парень, не умирай. Пульс еле-еле.	умирать парень умирать пульс еле-еле
-Совсем плохо. -Ага.	плохо ага
-15 минут, Саидыч. 15... -Перекусывай вот эту стойку.	15 минута саидыч 15 ... перекусывать стойка
-Не дотянусь. Саидыч, ослабь страховку немного.	дотягиваться саидыч ослаблять страховка немного
-Понял. Так...	понимать ...
Коля!	коля
Сейчас страховку сниму! Сейчас... Держись, держись!	страховка снимать ... держаться держаться
-Чуть-чуть осталось. КАШЕЛЬ	чуть-чуть оставаться кашель
Всё, дышим, дышим. Сами идти сможете?	дышать дышать идти смочь
-Да... -Вон там врач.	... вон врач
КАШЕЛЬ	кашель
Не забудьте все обязательно показаться врачу.	забывать обязательно показываться врач
-Спасибо!	спасибо
-Коля, руку! Руку давай, быстро. Бегом!	коля рука рука давать быстро бегом
-Держи, Саидыч!	держать саидыч
-Вот так, давай, давай, давай. -Чуть не упал.	давать давать давать упасть
Спасибо.	спасибо
-Ты смотри, Коля, не балуй больше. -Я думал, всё. Хана Коле Петрову.	смотреть коля баловать думать хана коля петров
А у меня ещё ремонт не закончен. -Ну ты и боров.	ремонт заканчивать бор
-Есть немного. -Хорошо кашу кушаешь.	немного каша кушать
Так... давай вместе. Давай, паря! Давай!	... давать вместе давать паря давать
НАПРЯЖЁННАЯ МУЗЫКА	напряженный музыка
КАШЕЛЬ	кашель
-Петя, Петя, скорей открой окно!	петя петя скоро открывать окно
-Сейчас... КАШЕЛЬ	... кашель
-Петя... -Дыши, дыши.	петя ... дышать дышать
Слушай, ты взяла мои очки, а? А то что-то у меня голова кружится.	слушать взять очки что-то голова кружиться
-На кой чёрт тебе здесь эти очки? Ты лучше дыши.	кой черт очки хороший дышать
-Я дышу. Дышу. СТОН	дышать дышать стон
Что? Что такое? Тебя опять тошнит, да? Что, а?	тошнить
-Да нет, Петя, мне лучше... а ты как? -Да, нормально, нормально...	петя ... нормально нормально ...
Я живой, живой. Фу... слушай, похоже, это сероводород.	живой живой фу ... слушать похоже это сероводород
Откуда здесь эта гадость? -На помощь звать будем?	откуда гадость помощь звать
-Как-то неудобно. Видишь, никто не кричит. Что, что, что?	как-то неудобно видеть никто кричать
Что, тебе совсем плохо, да? СТОН	плохо стон
Товарищи, помогите, моей жене плохо!	товарищ помогать жена плохо
-Смотрите, дед наш кричит!	смотреть дед наш кричать
-Я вас очень прошу, пожалуйста, помогите моей жене! Товарищи!	очень просить пожалуйста помогать жена товарищ
-Эй, командир, там кто-то кричит на лоджии.	эй командир кто-то кричать лоджия
-Ох ты! Похоже, наш выход.	ох похоже наш выход
Глеб, раскладывай лестницу, будем старика снимать.	глеб раскладывать лестница старик снимать
Граждане, отойдите подальше, не мешайте работать.	гражданин отходить далеко мешать работать
НАПРЯЖЁННАЯ МУЗЫКА	напряженный музыка
ПОЛИЦЕЙСКАЯ СИРЕНА	полицейский сирена
-Есть, Саидыч, больше ничего не держит.	саидыч ничто держать
НАПРЯЖЁННАЯ МУЗЫКА	напряженный музыка
-Давайте сюда. Это не страшно.	давать сюда это страшный
-Пожалуйста, помогите моей жене. Ей плохо. Она без сознания.	пожалуйста помогать жена плохо сознание
Простите, я не могу так бросить свою жену.	прощать мочь бросать свой жена
-Мы пришлём спасателя и врача. Он сможет ей помочь.	присылать спасатель врач смочь помогать
Какой номер квартиры?	номер квартира
 -Вы можете открыть дверь?	мочь открывать дверь
-Постараюсь. У меня есть влажное полотенце.	постараться влажный полотенце
-Тогда быстро откройте дверь - и назад на балкон.	быстро открывать дверь назад балкон
-Хорошо.	
-Выходим. Идём, идём... Аккуратно, молодец!	выходить идти идти ... аккуратно молодец
В скорую загляните обязательно. -Спасибо.	скорый заглядывать обязательно спасибо
-В 47-й на лоджии пара стариков.	47 й лоджия пара старик
Бабка без сознания, а дед её бросать отказывается.	бабка сознание дед бросать отказываться
Говорит, откроет только спасателям.	говорить открывать спасатель
Короче, в 47-й доктор нужен. -На ловца и зверь бежит.	короче 47 й доктор нужный ловец зверь бежать
Товарищ капитан, зайдите в 47-ю, женщина без сознания.	товарищ капитан зайти 47 ю женщина сознание
-Сейчас. Носилки возьму.	носилки взять
-Мы спасатели, есть кто дома?	спасатель дома
Чёрт.	черт
-Всё в порядке, пульс есть.	порядок пульс
-Повезло. -Так, поднимаемся. Поднимаемся,	везти подниматься подниматься
поднимаемся. Маску отдай ему. -Э... на балконе.	подниматься маска отдавать э ... балкон
-Сейчас спасём вашу бабушку.	спасать ваш бабушка
Похоже, пульса нет.	похоже пульс
-Сейчас я проверю.	проверять
-Вдох каждые пять секунд, поехали.	вдох каждый пять секунда поехать
-Раз, два... -Вы спасете её?	... спасать
-Что?	
-Вы спасёте её?	спасать
-Спасём, наденьте маску. -Маску наденьте.	спасать надевать маска маска надевать
-Раз, два... КАШЕЛЬ	... кашель
Вот... молодец, молодец. Дышите. -Надо срочно выносить.	... молодец молодец дышать срочно выносить
КАШЕЛЬ	кашель
-Всё, видите, самое страшное уже позади.	видеть самый страшный позади
Доктор вами займётся, аккуратнее.	доктор заниматься аккуратно
Давай, пацаны. Всё. Тихо, тихо!	давать пацан тихо тихо
-У меня там ребёнок! -Тихо. Вам туда нельзя.	ребенок тихо туда
-Мой ребёнок один в квартире. -Вам туда нельзя. Я спасатель,	ребенок квартира туда спасатель
спокойно, давайте ключи. Ключи. -Сейчас я... Чёрт! Сейчас...	спокойно давать ключ ключ ... черт ...
-Номер квартиры. -74. Держите, 11 этаж, Никита.	номер квартира 74 держать 11 этаж никита
Быстрее, пожалуйста.	быстро пожалуйста
-Всё, успокойтесь. -Спа...	успокаиваться спа ...
-Вам туда нельзя, слышите? Я приведу его.	туда слышать приводить
ЛАЙ СОБАКИ	лай собака
ЛАЙ СОБАКИ	лай собака
Неужели нельзя было предупредить? ЛАЙ СОБАКИ	неужели предупреждать лай собака
Даже не думай, ясно?	думать ясно
Молодец! Ай, молодец, пёс! Привет.	молодец ай молодец пес привет
Привет, Никит. -Привет.	привет никита привет
"-Ты ""Щенячий патруль"" смотрел? -Да."	щенячий патруль смотреть
-Я тоже спасатель. Будем спасаться.	спасатель спасаться
Как собаку зовут? -Рекс.	собака звать рекс
-Рекс! Давай гулять! Гулять, Рекс, я сказал! Хорошо.	рекс давать гулять гулять рекс сказать
Я тебе маску надену спасательную.	маска надевать спасательный
И мы к маме пойдём, хорошо? -Да.	мама пойти
-Давай, не бойся. Иди ко мне.	давать бояться идти ко
Вставай, вставай, вставай. Вставай ты, держись за меня.	вставать вставать вставать вставать держаться
Спасаться-то кто будет?	спасаться
-Попали в висок?!	попадать висок ?!
-Никита, солнышко моё, иди к маме. Ой, спасибо вам! Никитушка! Спасибо!	никита солнышко идти мама ой спасибо никитушка спасибо
