cleaned_text	lemm_text
-Папочку заберу, верну фельдпочтой.	папочка забирать вернуть фельдпочта
А этого персонажа давай на беседу.	персонаж давать беседа
-Спасибо.	спасибо
-Псих!	псих
-Я там 5 лет отзанимался. ФШМ.	5 год отзаниматься фшм
-А это что? -Футбольная школа молодёжки.	это футбольный школа молодежка
Меня отец туда в 7 лет отдал. Он очень любит футбол и хоккей.	отец туда 7 год отдавать очень любить футбол хоккей
Ну, а на хоккей меня не взяли.	хоккей взять
И назвали в честь великого хоккеиста Анатолия Фирсова.	называть честь великий хоккеист анатолий фирсов
-Поэтому не пьёшь? Типа спортсмен?	поэтому пить тип спортсмен
-Нет, со спортом давно завязал.	спорт давно завязывать
Просто маме слово дал,	просто мама слово давать
когда в 9-м классе после экзаменов в дрова напился.	9 м класс экзамен дрова напиваться
-И что, мама довольна теперь?	мама довольный
-Она умерла 3 года назад.	умирать 3 год назад
-Прости, я не знала. -Да всё нормально.	прощать знать нормальный
Ты чего?	
-Да ничего.	
Просто мама заболела.	просто мама заболевать
Сильно. Ладно, давай не об этом.	сильно ладно давать это
-Давай.	давать
Может, тогда поедем? -Давай.	поехать давать
-Молчишь? Ладно, я скажу.	молчать ладно сказать
Осталось тебе сидеть полгода, ну или около того.	оставаться сидеть полгода около
А в башке мысль стучится одна: ну откинусь я и что?	башка мысль стучаться откидываться
Вернусь в своё село родное или какой там городок у тебя, райцентр.	вернуться свой село родной городок райцентр
Там же все друг друга знают, на нормальную работу не устроишься.	друг друг знать нормальный работа устраиваться
С судимость-то не возьмут!	судимость взять
Да не было у тебя никогда нормальной работы. Ты ж бухарик.	нормальный работа бухарик
Бухать начал сразу после школы, да?	бухать начинать сразу школа
Или после армейки? Вот так и батрачишь!	армейк батрачить
На рынке абрекам фрукты-овощи поднеси, отнеси.	рынок абрек фрукт овощ подносить относить
Или очко кому новое выкопаешь за литрашку или даже полтора.	очко новое выкапывать литрашка полтора
А дома лярва гражданская или жена родная	дома лярва гражданский жена родной
пилит с утра до вечера.	пилить утро вечер
Себе жизнь испортил и ей.	жизнь испортить
И вот в один из вечерков, который показался тебе особо томным,	вечерок который показываться особо томный
ты брызнул любовь свою топориком по темечку.	брызнуть любовь свой топорик темечко
Или отвёрткой? Прям в сердечко.	отвертка прямой сердечко
Отвёрткой?	отвертка
Или топориком?	топорик
СТУК Чего молчишь-то?	стук молчать
Ну, молчи. Едем дальше.	молчать ехать далеко
В суде хватаешь свою законную восьмёрку,	суд хватать свой законный восьмерка
отправляешься исправляться. И вот срок уже на финише.	отправляться исправляться срок финиш
И ты в огроменных непонятках.	огроменный непоняток
А что тебе дальше-то делать?	далеко делать
Нужна ли тебе эта свобода, и будет ли она для тебя этой свободой?	нужный свобода свобода
Вот тут вот, в этот самый момент и встречаешься ты с Внуковым.	самый момент встречаться внуков
Ну, с настоящим Внуковым.	настоящий внуков
-Какую дурь курнул перед допросом, начальник?	дурь курнуть допрос начальник
Может, поделишься? -Хавальник закрыл!	поделиться хавальник закрывать
-На чём я... Ах да.	... ах
Значит, пересекаешься ты с Внуковым.	значит пересекаться внуков
Или его законный представитель.	законный представитель
Сигареткой угощает дорогой, какую на свободе ты даже не нюхал.	сигаретка угощать дорогой свобода нюхать
Водочки плещет из грелки.	водочка плескать грелка
За жизнь базар начинает.	жизнь базар начинать
Ты ему всю свою мелкую душонку-то и открываешь.	весь свой мелкий душонка открывать
Всё, о чём я здесь говорил. Мать свою вспоминаешь.	говорить мать свой вспоминать
Инвалида 3-й группы,	инвалид 3 й группа
которая сына своего непутёвого из тюрьмы ждёт не дождётся.	который сын свой непутевый тюрьма ждать дождаться
А он тебе предлагает сроками поменяться.	предлагать срок поменяться
Да? Как? Очень просто.	очень простой
Он станет тобой, а ты станешь им.	становиться становиться
И за это тебя блаткомитет на любой зоне встретит как родного.	это блаткомитет любой зона встречать родной
Водки - сколько хочешь.	водка сколько хотеть
Хавка шикарная.	хавка шикарный
Курево козырное. Если надо, шалашовку тебе приведут.	курево козырной шалашовка приводить
Про мать-старушку тоже не забывает,	мать старушка забывать
денежки ей и на жизнь, и на похороны отсылает.	денежки жизнь похороны отсылать
И сам Внуков обещает тебе каждую неделю приезжать	внук обещать каждый неделя приезжать
и греть тебя на грудине своей. Было? Нет?	греть грудина свой
И тут ты понимаешь, милый мой, что жизнь такая тебе даже	понимать милый жизнь
в самом твоём распрекрасном сне не снилась.	самый твой распрекрасный сон сниться
А самое поганое, Лёш, что всё именно так и было.	самый поганый леша именно
СТУК Да?!	стук ?!
Или желаешь поправить в деталях?	желать поправлять деталь
-В барак я желаю, гражданин начальник. Отбой скоро.	барак желать гражданин начальник отбой скоро
-Машина какая-то подозрительная, ментовская.	машина какой-то подозрительный ментовский
-У тебя паранойя.	паранойя
-Я просто внимательный.	просто внимательный
Завтра увидимся?	завтра увидеться
-Я подумаю.	подумать
-Пока! -Пока.	пока пока
-Устюгов, ну это хозяин из Тагила,	устюгов это хозяин тагил
перезвонил, предупредил. Ну я вас слушаю.	перезванивать предупреждать слушать
-Позвольте. Узнаёте?	позволять узнавать
-Ну да, конечно.	
Это Внуков.	это внук
А это Панченко.	это панченко
Где-то год назад по этапу шли.	где-то год назад этап идти
Но Внуков - в Нижний Тагил, а Панченко - в Первоуральск.	внук нижний тагил панченко первоуральск
Ну вот на одной конвойке-то с зоны и уехали.	конвойка зона уезжать
-Это всё?	это
-Да нет, к сожалению, не всё.	сожаление
Ну, во-первых, очень странно,	во-первых очень странно
почему решили переводить именно Панченко,	почему решать переводить именно панченко
ему сроку оставалось 5 месяцев.	срок оставаться 5 месяц
В принципе, перевод - дело обычное.	принцип перевод дело обычный
Но чтобы за 5 месяцев до звонка - и перевод?..	5 месяц звонок перевод ?..
У меня за службу такое впервые.	служба впервые
Но самое странное, что Стариков пропал.	самый странный старик пропадать
-А это кто?	это
-Ну это начальник 3-го отряда, лейтенант,	это начальник 3 го отряд лейтенант
сопровождающим был. В общем, вёз оперативные документы.	сопровождать общий везти оперативный документ
А где-то перед Краснотуринском за 30 километров тормознули их.	где-то краснотуринский 30 километр тормознуть
Наши же, ФСИНовские.	наш фсиновский
И приказали Старикову сесть в их УАЗик.	приказывать стариков садиться уазик
А потом оттуда вышел другой человек. Старлей какой-то.	оттуда выходить человек старлей какой-то
Так вот, этот старлей садится в конвойку,	старлей садиться конвойка
приказывает водителю ехать дальше.	приказывать водитель ехать далеко
И потом, когда они развезли всех зэков по зонам, вышел.	развозить весь зэк зона выходить
Ну где-то перед Каменск-Уральским.	где-то каменск уральский
Мне об этом водила рассказал. -Так.	это водить рассказывать
А вы? -А что я? Я сообщил кому положено.	сообщать полагать
Они ответили, что Стариков переведён на другую работу,	отвечать старик перевести работа
а нам прислали нового отрядника.	присылать новый отрядник
-А можно с водителем поговорить? -Нет, нельзя.	водитель поговорить
Он срочно дембельнулся. -Без водилы уже понятно, Сергеич.	срочно дембельнуться водила понятно сергеич
-Приказ о переводе был около года назад?	приказ перевод около год назад
-Да. -Сечёшь, Лёха?	сечь леха
Этому 5 месяцев оставалось.	5 месяц оставаться
Значит, что Внуков у нас уже полгода свободу топчет.	значит внук полгода свобода топтать
Приказ о переводе был из области? -Так точно.	приказ перевод область точно
-Можно? -Да, конечно.	
-Просыпайся!	просыпаться
-Ещё 5 минут.	5 минута
-Ну, машина у него красивая.	машина красивый
И сам он ничего.	ничто
Внешне.	внешне
А вот внутренне?	внутренне
-Какая машина, тёть Нин?	машина тетя нина
-Не притворяйся, я всё видела.	притворяться видеть
Он хоть из приличной семьи?	приличный семья
-Слушай, Чернов! Я, конечно, всё понимаю, но и ты меня пойми.	слушать чернов понимать понимать
3-4 предложения. Мне без эксклюзива от тебя	3 4 предложение эксклюзив
в редакцию возвращаться нельзя. Будь человеком!	редакция возвращаться человек
Может, есть подозреваемые? Возможные мотивы?	мочь подозреваемый возможный мотив
-Одним предложением можно?	предложение
-Честно, маловато будет. -Пошёл вон отсюда!	честно маловато пойти вон отсюда
-Грубо, грубо, товарищ майор.	грубо грубо товарищ майор
Отправил.	отправлять
-Теперь понятно, почему папа у нас следователь.	понятно почему папа следователь
У вас так в генах заложено.	ген закладывать
Только вот в кого? В маму? Как думаешь, тёть Нин?	мама думать тетя нина
В папу, может?	папа
-Не заговаривай мне зубы.	заговаривать зуб
-Докладываю, товарищ начальник. Зовут Толя.	докладывать товарищ начальник звать толя
Мама у него ещё давно умерла, а папа бизнесмен.	мама давно умирать папа бизнесмен
И часто катается по заграницам со своим старшим братом.	часто кататься заграница свой старший брат
Поэтому он живёт с бабушкой.	поэтому жить бабушка
И, кстати, школу он закончил на золотую медаль.	кстати школа заканчивать золотой медаль
Сейчас учится на историческом.	учиться исторический
Вот, что ещё. Раньше футболом занимался.	рано футбол заниматься
Только ты папе не рассказывай, хорошо?	папа рассказывать
А то он нервничать начнёт.	нервничать начинать
-А ты, надеюсь, не сказала, кто у нас папа?	надеяться сказать папа
-Папа у меня программист.	папа программист
Когда он, кстати, возвращается? -Сегодня.	кстати возвращаться сегодня
-Хорошо.	
Можно я ещё посплю? -Пошли, пошли!	поспать пойти пойти
Соня! Вставай, вставай! Пойдём!	соня вставать вставать пойти
СТУК В ДВЕРЬ	стук дверь
-Игорь Борисович, приветствую! -С приездом.	игорь борисович приветствовать приезд
-Смотри, по Внукову, значит, такая история.	смотреть внуков значит история
-Внукова нашли. -В смысле?	внукова находить смысл
-Завалили в Дагестане его вместе с остальными за три дня	заваливать дагестан вместе остальной день
до покушения на Люду. -Серьёзно?	покушение люда серьезно
-Да. Так что это не он, Серёж.	это сережа
-А это точно? Ты фотки видел? Морда его?	это точно фотка видеть морда
-Лицо его, документы, понятно, левые, но чистые.	лицо документ понятно левый чистый
Ты дома был или у Нины?	дома нина
-Да откуда, я из аэропорта сразу сюда, Лёху отпустил. Как они?	откуда аэропорт сразу сюда леха отпускать
-Ничего, хорошо. Если не считать того, что у Алёны	считать алена
появился хахаль. -Что?	появляться хахаль
-Ты не переживай. Муслим его пробил. Нормальный парень, студент.	переживать муслим пробивать нормальный парень студент
Один раз сходили в кафе, второй раз в кино.	сходить кафе второй кино
Даже не целовались. -Так, с Алёнкой я сам разберусь.	целоваться аленка разбираться
Слушай, если не Внуков, тогда кто?	слушать внук
-Всё-таки предательницей тётушка оказалась.	все-таки предательница тетушка оказываться
-Не надо так про тётю, никого она не предавала.	тетя никто предавать
-Тогда откуда ты узнал про Толю?	откуда узнавать толя
-У тебя отец кто? Правильный мент.	отец правильный мент
Малыш, я же не против, но тебе всего 15 лет.	малыш против 15 год
-Чья бы корова мычала.	чей корова мычать
Сколько было лет маме, когда вы с ней познакомились?	сколько год мама познакомиться
-Маме было 15, но мне же тоже было 15 лет.	мама 15 15 год
-Пап, папуль,	папа папуля
ну я что, по-твоему, у тебя дурочка?	по-твоему дурочка
-Нет, нет, дружок, ты не дурочка.	дружок дурочка
А вот первая любовь нередко бывает дурной.	первый любовь нередко бывать дурной
-А если это первая и последняя? Как у вас с мамой.	это первый последний мама
-Дай-то Бог.	давать бог
-Так он и дал, пап.	давать папа
Толик мне, кстати, обещал, что первый раз поцелует меня только	толик кстати обещать первый поцеловать
в загсе через полтора года. -Что?	загс полтора год
-Когда мне исполнится 17.	исполняться 17
Ведь в 17 уже можно выходить замуж с разрешения родителей.	17 выходить замуж разрешение родитель
-Лиса Сергеевна, я подумаю. Всё, дуй к тётке.	лиса сергеевна подумать дуть тетка
-Подумал?	подумать
Ты первый раз мне улыбнулся за эти дни.	первый улыбаться день
-Муслим, здорово. -Здорово.	муслим здорово здорово
-Слушай, мне кажется, я что-то начал понимать.	слушать казаться что-то начинать понимать
Не там я копаю. -А где?	копать
-Не крестников надо трясти, а их родственников.	крестник трясти родственник
Отцов, матерей, жён, детей - всех. И смотреть, что с ними стало после	отцов мать жена ребенок смотреть становиться
приговора, понимаешь? -Да, да, понимаю. Ты как, в порядке?	приговор понимать понимать порядок
-Я в порядке.	порядок
Мне кажется, я тоже начал кое-что понимать.	казаться начинать кое-что понимать
-Лёша!	леша
Вить, могу?	вить мочь
-Давай.	давать
-Муслим, иди сюда.	муслим идти сюда
Значит так, парни, здесь 16 моих сильно обиженных крестников.	значит парень 16 сильно обиженный крестник
Нас четверо. Если каждый возьмёт по четвёрке этих урловых, аккуратно	четверо каждый взять четверка урлов аккуратно
всех и прошерстим. Возражения?	прошерстить возражение
-Ну какие возражения, Сергеич?	возражение сергеич
-Значит, копаем всё, что можем накопать.	значит копать мочь накопать
Дети, родители, деды, бабки, жёны, любовницы, святовья, кумовья.	ребенок родитель дед бабка жена любовница святовье кум
Всё, что до седьмой воды на киселе. Вопросы?	седьмой вода кисель вопрос
-У матросов нет вопросов.	матрос вопрос
-Замечательно. Разбирайте.	замечательно разбирать
-Поработаем? -Ну, по четыре тогда.	поработать четыре
-В общем, я ему рассказала, он сказал, что подумает,	общий рассказывать сказать подумать
но у него был такой взгляд! Ты с ним поговоришь?	взгляд поговорить
-Конечно поговорю. -Спасибо.	поговорить спасибо
-Ты болтушка такая!	болтушка
ГУДОК АВТОМОБИЛЯ	гудок автомобиль
-Глянь!	глянуть
А ну, стой, стоять!	стоять стоять
Давай за ним!	давать
-Нина, с тобой всё в порядке? -Не совсем.	нина порядок
-Значит так, без моей команды из квартиры ни ногой.	значит команда квартира нога
Ни за молоком, ни за почтой, ни мусор выкинуть. Поняла?	молоко почта мусор выкидывать понимать
Продукты буду привозить. -Ты можешь объяснить, что случилось?	продукт привозить мочь объяснять случаться
-Могу, но не буду.	мочь
ЗВОНИТ ТЕЛЕФОН	звонить телефон
-Да, Вить.	вить
Слушай, я в порядке.	слушать порядок
Ты мне объясни - наша машина в открытую у подъезда стоит,	объяснять наш машина открытый подъезд стоять
наружка за Ниной ездит весь день. Эти твари не боятся ничего.	наружка нина ездить весь день тварь бояться ничто
Они ж куражатся в открытую, Вить!	куражиться открывать вить
Я спокоен, я спокоен.	спокойный спокойный
И тебе спокойной ночи. Извини. Давай, пока.	спокойный ночь извинять давать пока
-В общем, нашим людям удавалось преследовать их некоторое время,	общий наш человек удаваться преследовать некоторый время
пока на шоссе они не сбросили хвост. -Ну, всё понятно, ясно, ладно.	пока шоссе сбросить хвост понятный ясно ладно
Что там по делу? Полный штиль? -Полнейший.	дело полный штиль полный
-У меня - то же самое. Вить?	самый вить
-Аналогично, Серёг.	аналогично серьга
-А где Остудин? -Здесь Остудин.	остудин остудин
-Что, у тебя тоже тишина? -Не совсем, Сергеич.	тишина сергеич
Берём билеты в Читу. -В Читу-то зачем?	брать билет чита чита
-Потому что там чалится Хатюшин.	чалиться хатюшин
А его жена - внимание! - умерла от обширного инфаркта, когда ей	жена внимание умирать обширный инфаркт
позвонили и сообщили о приговоре. -Хатюшин?	позвонить сообщать приговор хатюшин
-Хатюшин. -Хатюшин, Хатюшин, Хатюшин.	хатюшин хатюшин хатюшин хатюшин
-Муслим, Хатюшин... -Да, да, да.	муслим хатюшин ...
-Валерий Вячеславович. Погоняло Тюша. Ты брал его, помнишь?	валерий вячеславович погонять тюша брать помнить
За соучастие и потом доказанное двойное убийство.	соучастие доказывать двойной убийство
Приговор - 22, кассация - 21.	приговор 22 кассация 21
И у Людки обширный инфаркт после укола.	людка обширный инфаркт укол
-А я, начальник, из всех людей только свою жену и люблю.	начальник весь человек свой жена любить
Ну, может, детей своих - чуток.	ребенок свой чуток
А всё остальное для меня - мусор.	весь остальное мусор
В любого ткни - дерьмом брызнет.	любой ткнуть дерьмо брызнуть
-Так что насчёт совести - это не ко мне.	насчет совесть это ко
-Слышь, Хатюшин, а из жены из твоей не брызнет?	слышь хатюшин жена твой брызнуть
-Ты, мусор, прежде чем о моей жене говорить, зубы вымой.	мусор прежде жена говорить зуб вымывать
Если б не браслеты, я бы тебе за эти слова прямо здесь	б браслет слово прямо
нос откусил бы.	нос откусывать
Она меня нищебродом с тубиком после первой ходки подобрала.	нищеброд тубик первый ходка подбирать
Если б не Люська, не сидел бы сейчас перед тобой,	б люська сидеть
а прямо тогда ласты склеил.	прямо ласт склеивать
-Жаль, что не склеил.	жаль склеивать
-Только в Читу мы пока не едем, Лёш.	чита пока ехать леша
Свяжись со спецчастью, где сидит Хатюшин.	связываться спецчасть сидеть хатюшин
Пусть они вышлют тебе сканы оперативного дела.	пусть высылать скан оперативный дело
Не всего, а только первую страницу, где фотография.	весь первый страница фотография
Витя, ты усёк, куда рулю?	витя усекать руль
-Это не он.	это
Закрываешь эту мразь, чтоб дышалось легче, а эти твари тюремные!..	закрывать мразь дышаться легко тварь тюремный !..
-Послушай, ты мне скажи, вот кто? Кто, если не Хатюшин?	послушать сказать хатюшин
-Муслимчик, откуда я знаю? Я его первый раз в жизни вижу.	муслимчик откуда знать первый жизнь видеть
Боксёр домашний со 105-й или ещё кто-то.	боксер домашний 105 й кто-то
Вариантов миллион, схема одна.	вариант миллион схема
Значит так, парни, у меня плохое предчувствие.	значит парень плохой предчувствие
Засылаем запрос по всем колониям. -Хорошо.	засылать запрос весь колония
-Значит, говоришь, просчитал всю схему?	значит говорить просчитывать весь схема
Ну, и что предлагаешь? -Есть у меня одно соображение.	предлагать соображение
-Бред какой-то. Твари!	бред какой-то тварь
Этого не может быть, ты понимаешь это?!	это мочь понимать это ?!
Что ты мне суёшь?! Это подставной, подставной!	совать ?! это подставной подставной
Вот, один-единственный - Валерий Петрович Белов.	единственный валерий петрович белов
Потому что об эту мразь даже тюремные гниды не хотят мараться!	мразь тюремный гнида хотеть мараться
-Из шестнадцати ублюдков пятнадцать на свободе!	шестнадцать ублюдок пятнадцать свобода
Это только мои, Витя!	это витя
-Это сколько тюремные бабла на этом подняли!	это сколько тюремный бабнуть это подымать
-А сколько трупов, тебе не интересно?	сколько труп интересно
Дочь, ты чего?	дочь
Что случилось? Алён, подожди!	случаться ален подождать
-Не прикасайся ко мне! -Что значит - не прикасайся?	прикасаться ко значит прикасаться
Тебя кто обидел? Кто тебя обидел, скажи мне, что с тобой случилось?	обижать обижать сказать случаться
-Что случилось? Случилось то, что мой отец оказался подонком.	случаться случаться отец оказываться подонок
-В смысле?	смысл
Ты думай, что ты говоришь. И потом, не ори, здесь люди работают.	думать говорить орать человек работать
-А ты в своём публичном доме думал?	свой публичный дом думать
-Каком доме? -Может, о маме думал, обо мне?	дом мочь мама думать обо
-Алёна, что...	алена ...
-Если бы ты тогда не поехал, мама бы сейчас не была в коме.	поехать мама ком
-Алён, куда я поехал? Я не понимаю тебя.	ален поехать понимать
-Читай.	читать
-Что это? -Читай.	это читать
"-""Вестник новостей""."	"-"" вестник новость"
"""Кому мы доверяем наши жизни?"	доверять наш жизнь
Что может делать следователь по особо важным делам, когда его жена	мочь делать следователь особо важный дело жена
в коме после покушения банды преступников?	ком покушение банда преступник
Может допрашивать очередного подозреваемого.	мочь допрашивать очередной подозреваемый
Может, дежурство по управлению. Может свидетельствовать в суде.	мочь дежурство управление мочь свидетельствовать суд
"Но майор Чернов предпочёл всему этому хорошо оплаченные услуги жриц любви""."	майор чернов предпочитать весь это оплачивать услуга жрица любовь
Ты где это взяла? -Неважно.	это взять неважно
"-""Страж закона вне закона""."	"-"" страж закон вне закон"
Агафонов, тварь.	агафонов тварь
Ты веришь всему этому бреду?	верить весь это бред
-А почему... -Потому что это ложь!	почему ... это ложь
-Ложь?	ложь
Это мы с мамой прожили с тобою всю жизнь во лжи!	это мама проживать весь жизнь ложь
Не звони мне. И тёте Нине - тоже.	звонить тетя нина
-У меня к тебе один вопрос.	вопрос
Зачем?	
-Что? -Вот это.	это
Витя, в глаза мне смотри! -Серёж, я здесь ни при чём.	витя глаз смотреть сережа
Информацию знал только Павловский. Потому что это я просил его собрать	информация знать павловский это просить собирать
информацию по телефону, с которого ты звонил, когда был в пробке.	информация телефон который звонить пробка
-Минуточку.	минуточка
-Серёж!	сережа
"-""Кому мы доверяем наши жизни. Страж закона вне закона""."	"-"" доверять наш жизнь страж закон вне закон"
УДАР	удар
-Ух ты! -Воу, воу, мужики, тихо, тихо!	ух воу воу мужик тихо тихо
УДАР	удар
СТОН	стон
-Я же тебя посажу, Чернов.	посадить чернов
Весь отдел - свидетели.	весь отдел свидетель
-Посадишь, посадишь. Обязательно.	посадить посадить обязательно
-Ну как же так, Олег Ростиславович? Я же вам давно говорил, в ваших	олег ростиславович давно говорить ваш
ботиночках очень легко поскользнуться.	ботиночек очень легко поскальзываться
Ну, подошвы на рифлёнке - это как автомобиль, средство	подошва рифленка это автомобиль средство
повышенной опасности. -Да, не повезло.	повышенный опасность везти
Один раз поскользнулся, только встал - опять упал.	поскальзываться вставать упасть
Я первый раз такое вижу. -Олег Ростиславович, вы не ушиблись?	первый видеть олег ростиславович ушибаться
А ты чего так над человеком шутишь?	человек шутить
Человек реально поскользнулся! -Два раза поскользнулся.	человек реально поскальзываться поскальзываться
-Олег Ростиславович, поберечь себя надо бы.	олег ростиславович поберечь
-Хватит.	хватить
Все дела завтра. Отдыхать всем.	весь дело завтра отдыхать весь
-А может, и правда туфли скользкие были?	правда туфля скользкий
ХЛОПНУЛА ДВЕРЬ	хлопнуть дверь
-Серёж! -Что - Серёж? -Ну как же так, а?	сережа сережа
Я, конечно, понимаю, вы мужчины - вам, наверное, это надо.	понимать мужчина наверное это
Но, Серёжа, публичный дом! -Нин, какой публичный дом?	сережа публичный дом нина публичный дом
Ты тоже поверила в этот маразм? -А что, это неправда?	поверять маразм это неправда
Но только почему мне тогда орут об этом из телевизора, из всех газет?	почему орать это телевизор весь газета
-Ниночка, вот Людка, вот эти утырки на машинах, проститутки - это всё	ниночка людка утырки машина проститутка это
звенья одной цепи.	звено цепь
На меня кто-то давит, только я пока не могу понять кто.	кто-то давить пока мочь понимать
-Я не знаю, Серёж. Но все же люди не могут врать.	знать сережа человек мочь врать
-Точно, действительно, правда.	точно действительно правда
Не, ну ладно у Алёнки мозгов нет,	ладно аленка мозги
но ты-то голову свою включи, в конце концов!	голова свой включать конец конец
-Знаешь что,	знать
это я сейчас с тобой так должна разговаривать, а не ты.	это должный разговаривать
-Нин! -Уйди!	нина уходить
-Ну прости, но я...	прощать ...
-Здравия желаю.	здравие желать
-Чего вчера не зашёл после мордобоя с Павловским?	вчера зайти мордобой павловский
-Ходил в атаку на семейном фронте. Впрочем, неудачно.	ходить атака семейный фронт неудачно
Ладно, Вить, смотри, здесь сканы пятнадцати оперативных липовых дел,	ладно вить смотреть скан пятнадцать оперативный липовый дело
не совсем липовых. На, ознакомишься.	липовый ознакомляться
Это приказ о переводе Внукова в Краснотуринскую колонию.	это приказ перевод внуково краснотуринский колония
Потянем за уральскую ниточку - расплетём весь клубок.	потянуть уральский ниточка расплетать весь клубок
Глядишь, и до Хатюшина доберёмся. А это постановление.	глядеть хатюшин добираться постановление
На, подписывай.	подписывать
-Что подписывать, Серёжа?	подписывать сережа
-Постановление о возбуждении уголовного дела против тюремных.	постановление возбуждение уголовный дело против тюремный
Подписывай вон там, внизу.	подписывать вон внизу
-Сейчас будут не мои слова.	слово
Забудь про своих тюремных раз и навсегда.	забывать свой тюремный навсегда
-Я понял.	понимать
Слишком глубоко, то есть высоко копнул, да?	слишком глубоко высоко копнуть
-Хорошо, что ты это понимаешь.	это понимать
-Да, да.	
А я-то про тот джипик чёрненький... думал, урловый,	джипик черненький ... думать урловый
а он совсем даже не урловый.	урловый
А теперь послушай мои слова. -Внимательно.	послушать слово внимательно
-Вот это - заявление об увольнении по собственному.	это заявление увольнение собственный
-Вот это - приказ об увольнении по дискредитации.	это приказ увольнение дискредитация
А вот это - приказ о переводе тебя начальником	это приказ перевод начальник
районного отдела в город Барятинск Московской области.	районный отдел город барятинск московский область
Местный начальник уже месяц как на пенсии. Выбирай.	местный начальник месяц пенсия выбирать
-Вить, а какой Барятинск к чертям собачьим? Ты что несёшь?	вить барятинск черт собачий нести
