cleaned_text	lemm_text
'Как он выглядит? - Классно!'	как выглядеть классно
'Кликни его, тогда. - Клик'	кликнуть он тогда клик
'Не словами, дурачок.. пальцем, вот так!'	не слово дурачок палец так
'Что ты делаешь, дедушка?'	что делать дедушка
'Как только эти провода правильно подсоединятся..'	как провод правильно подсоединиться
'..станок начнёт правильно работать. Видишь?'	станок начать правильно работать видеть
'Ты механик, дедушка?'	ты механик дедушка
'И премию Викрама Сарабхаи..	и премия викрам сарабхай
..за выдающееся изобретение года..	за выдающийся изобретение год
..получает доктор Анимеш Джоши.'	получать доктор анимеш джоша
Да благославит Господь его душу.	да благославить господь душить
Такой прекрасный человек..	такой прекрасный человек
..занимался исследованиями до конца дней.	заниматься исследование конец день
Но он занял большую сумму денег.	но занять большой сумма деньга
Его дом тоже заложен.	он дом заложить
Служащие банка были здесь с иском на право владения им.	служащий банка иск право владение имя
Но не волнуйся.	но волноваться
У меня есть распоряжение суда об отсрочке.	у распоряжение суд отсрочка
Банку придётся подождать.	банка прийтись подождать
Где слуги? Садовник?	где слуга садовник
Наверное он предчувствовал..	наверное предчувствовать
.. Он им заплатил и попросил уйти.	он заплатить попросить уйти
Правительственные служащие тоже были здесь.	правительственный служащий здесь
Они обыскали дом..	они обыскать дом
..и забрали все его документы.	и забрать документ
Тебе известно над чем он работал?	ты известно работать
Он оставил тебе это письмо.	он оставить ты это письмо
'Мой любимый сынок.. если бы ты только был со мной..'	мой любимый сынок я
'Но этого не случилось.. и я должен принять это.'	но случиться должный принять это
'Я ничего тебе не оставляю, а только воспоминания.'	я ты оставлять воспоминание
'Не забывай о них..'	не забывать они
'Твой дедушка.'	твой дедушка
'Дедушка, ты можешь дать мне большой лист бумаги?'	дедушка мочь дать большой лист бумага
'Чтобы ты сделал огромный бумажный корабль?'	чтобы сделать огромный бумажный корабль
'Да! Я запущу его в реку!'	да я запустить река
'Сынок, тебе нужен настоящий корабль, чтобы сделать это.'	сынок ты нужный настоящий корабль сделать это
'Из железа и дерева.'	из железо дерево
'Как этот!'	как этот
'Но это не простой корабль, сынок.'	но это простой корабль сынок
'Понял!'	понять
'Это не простой корабль, сынок. В нём спрятано много секретов.'	это простой корабль сынок в он спрятать секрет
Извините!	извинить
Что это за место, мистер? - Мумбай.	что это место мистер мумбай
То есть, чем занимается Лал и компани? - Хранением.	то есть заниматься лал компани хранение
Вы здесь уже много лет?	вы год
Вы знали моего дедушку?	вы знать мой дедушка
Анимеш. Доктор Анимеш Джоши.	анимеш доктор анимеш джоша
Доктор Джоши!	доктор джоша
Когда он приходил..	когда приходить
..то приглашал меня закусить в кафе Идеал.	то приглашать закусить кафе идеал
Он сказал, что ты придёшь.	он сказать прийти
Слава Богу.	слава бог
'Откуда ты знал, что мне нужна камера?'	откуда знать нужный камера
'27 мая. Давайка поставим сегодняшнюю дату.'	27 май давайк поставить сегодняшний дата
'Что случилось?'	что случиться
О.	о
'Хорошо.'	хорошо
'Хорошо.'	хорошо
Он работает только на будущие даты. Странно!	он работать будущий дата странно
Пятница, утро, время 8:15.	пятница утро время 815
..мне пора уходить. Мы ещё встретимся завтра, Мумбай..	я пора уходить мы ещё встретиться завтра мумбай
..Малишка прощается с вами.	малишек прощаться вы
'А потом, Джугал трубит в рог, наслаждайтесь!'	а потом джугала трубить рог наслаждаться
'Мистер Пандей, идите быстрее. Мне тоже надо идти в офис.'	мистер пандея идти быстрый я идти офис
'Доброе утро, Джугал потрубил в свой рог.	добрый утро джугала потрубить свой рог
'Теперь вставайте, голубчики..'	теперь вставать голубчик
Ваш любимчик уже тут.. - 'Ваш любимчик тут.'	ваш любимчик тут ваш любимчик тут
С трэком о томлении любви, который он посвящает только вам.	с трэкома томление любовь который посвящать вы
'Алло. - Очень извиняюсь, нам придётся отменить командировку в Корбет.'	алло очень извиняться мы прийтись отменить командировка корбета
'Поищи другую работу.'	поискать другой работа
'Поговорим позже, пока.'	поговорить поздний пока
"""Моя цель у твоих ног."""	мой цель твой нога
'Извините, набранный вами номер находится вне зоны обслуживания.'	извинить набрать вы номер находиться вне зона обслуживание
'Босс отсутствует, как я могу вам заплатить?'	босс отсутствовать мочь заплатить
Кто-нибудь звонил, Шама. - Нет сэр, Рэй.	ктонибыть звонить шама нет сэр рэй
Здравствуйте сэр. Как ваши дела, сэр? - Привет!	здравствовать сэр как ваш дело сэр привет
Сэр, мне нужны наличные. Запишите на мой счёт.	сэр нужный наличный записать счёт
Это еженедельник Лес, сынок.	это еженедельник лес сынок
А не Таймс оф Индия.	а таймс оф индия
Всё что у меня есть сейчас.. - Спасибо, сэр.	весь сейчас спасибо сэр
Твой друг, Голу. Отлично.	твой друг гол отлично
'Вчера, когда я снял её фото, Голу была одна.'	вчера снять её фото гол один
'Так как же на этом фото может быть её бойфрэнд?'	так фото её бойфрэнд
'Фото, которые я снял..	фото который снять
..И те, которые проявлены.'	и тот который проявить
'Как они могут быть другими?'	как мочь другой
'Всё нормально.'	весь нормальный
'Тогда, эти фотографии.. '	тогда фотография
Ты разбил окно. Сегодня не жди пощады.	ты разбить окно сегодня ждать пощада
Я тебя сегодня не пощажу. Остановись. Стоп.	я сегодня пощадить остановиться стоп
Я не пожалею тебя.	я пожалеть ты
'Эй, доброе утро.'	эй добрый утро
'Вчера, когда я сделал фото в 8:15.'	вчера сделать фото 815
'Охранник был возле машины..	охранник возле машина
..а Прия ругалась с мальчишками.'	а прия ругаться мальчишка
Тогда..	тогда
Наш трэк для вас. Слушайте.	наш трэк вы слушать
'Что происходит?'	что происходить
'Эта камера не работает, когда настроена на сегодняшнюю дату.'	этот камера работать настроить сегодняшний дата
'Или на прошедшую.'	или прошедший
'Она работает только когда настроена на будущую дату.'	она работать настроить будущий дата
'Я столько раз фотографировал голубя.'	я столько фотографировать голубь
'Но все фото показывают один и тот же момент!'	но фото показывать момент
'Это значит, в день можно сделать только одно чьё-либо фото.'	это значит день сделать один чьёлибо фото
'А вчера когда я снял это..'	а вчера снять это
'..фотография будущего показывает точно то же время.'	фотография будущее показывать точно время
8:15 пятница утро..	815 пятница утро
..то же время, когда они были сняты вчера.'	то время снятой вчера
'8:15 суббота утро, и мне пора идти.'	815 суббота утро пора идти
'Эта камера снимает будущее!'	этот камера снимать будущее
Извините! Да. - Привет!	извинить да привет
Я Рэй Ачарья.	я рэй ачарья
Ну и что? - Это ваш сын?	ну что это ваш сын
Я профессиональный фотограф.	я профессиональный фотограф
У меня к вам маленькая просьба.	у маленький просьба
Пожалуйста, не катайтесь на этом железном колесе.	пожалуйста кататься железный колесо
Кто вы? - Это скромная просьба.	кто вы это скромный просьба
Пожалуйста, поверьте мне. - Вы с ума сошли?	пожалуйста поверьте я вы ум сойти
Послушайте, я.. - Извините! Кто вы такой? В чём проблема?	послушать я извинить кто такой в что проблема
Слушай, я с ней разговариваю. Кто ты такой?	слушай разговаривать кто такой
Почему ты беспокоишь женщину? - Я её не беспокою.	почему беспокоить женщина я её беспокоить
Кто ты? - Эй, у тебя проблема!	кто ты эй проблема
В чём твоя проблема! - Это колесо поломается.	в что твой проблема это колесо поломаться
И ты знаешь это лучше чем они?	и знаешь это они
Остановите их. Они не могут пойти. Оно поломается.	остановить они они мочь пойти оно поломаться
Выбросьте его отсюда. - Послушайте меня.	выбросить отсюда послушать я
Кто-нибудь позовите скорую.	ктонибыть позвать скорый
Наши дети в безопасности. Наши дети в безопасности. - Воды.	наш ребёнок безопасность наш ребёнок безопасность вода
"""Давайте зажжём вечеринку."""	давать зажечь вечеринка
"""Все давайте. Все давайте."""	весь давать весь давать
"""Давайте зажжём вечеринку."""	давать зажечь вечеринка
"""Давайте танцевать, давайте зажигать."""	давать танцевать давать зажигать
"""Не молчите."""	не молчать
"""Эта ночь полна блаженства."""	этот ночь полный блаженство
"""Наслаждайтесь весельем."""	наслаждаться веселие
"""Не останавливайтесь, двигайтесь."""	не останавливаться двигаться
"""Пусть увидит мир."""	пусть увидеть мир
"""Давайте зажжём вечеринку."""	давать зажечь вечеринка
"""Все давайте."""	весь давать
"""Давайте зажжём вечеринку."""	давать зажечь вечеринка
"""Ну ка посмотри."""	ну ка посмотреть
"""Давайте зажжём вечеринку."""	давать зажечь вечеринка
"""Все давайте."""	весь давать
"""Давайте зажжём вечеринку."""	давать зажечь вечеринка
"""Ну ка посмотри."""	ну ка посмотреть
"""Ломайте препятствия, возьмите меня за руки и идёмте со мной."""	ломать препятствие взять рука идти я
"""Забудьте свои печали и слёзы, ощутите жизнь со мной."""	забыть свой печаль слеза ощутить жизнь я
"""Ощутите жизнь."""	ощутить жизнь
"""Будущее неопределенно."""	будущее неопределённо
"""Давайте зажжём вечеринку."""	давать зажечь вечеринка
"""Все давайте."""	весь давать
"""Давайте зажжём вечеринку."""	давать зажечь вечеринка
"""Ну ка посмотри."""	ну ка посмотреть
"""Все давайте."""	весь давать
"""Все давайте."""	весь давать
"""Давайте зажжём вечеринку."""	давать зажечь вечеринка
"""Все давайте."""	весь давать
"""Все давайте."""	весь давать
"""Давайте зажжём вечеринку."""	давать зажечь вечеринка
"""Все давайте."""	весь давать
"""Все давайте."""	весь давать
"""Давайте зажжём вечеринку."""	давать зажечь вечеринка
"""Все давайте."""	весь давать
"""Все давайте."""	весь давать
"""Давайте зажжём вечеринку."""	давать зажечь вечеринка
Эй! Эй, убирайся.	эй эй убираться
О Боже! - Проверьте этого человека.	о бог проверить человек
Что с тобой? Идиот!	что ты идиот
Извините. Привет.	извинить привет
Я могу помочь? - Нет, спасибо.	я мочь помочь нет спасибо
Я настаиваю. - Хорошо.	я настаивать хорошо
А вы любезный мужчина.	а любезный мужчина
Извините. Вам придётся открыть дверь.. Мне не видно.	извинить вы прийтись открыть дверь я видно
Вы видите больше, чем ваша порядочность, правильно?	вы видеть большой ваш порядочность правильно
Например в домах ничего не подозревающих девушек, так?	например дом подозревать девушка так
Нет.. Вообще то я профессиональный фотограф.	нет вообще профессиональный фотограф
Я только проверял свою камеру..	я проверять камера
..и вы оказались как раз напротив.	и оказаться напротив
Так вы порядочный человек.	так порядочный человек
А я думала вы извращенец. Глупая я. - Да.	а думать извращенец глупый я да
Нет.. То есть, да, глупая вы.	нет то есть да глупый вы
Я могу подбросить вас домой?	я мочь подбросить домой
Вас подвести?	вы подвести
Идём.	идти
Сими Чаттерджи. - Сими.	сей чаттердж сей
Милое имя. - Спасибо.	милый имя спасибо
Рэй, правильно. - Рэй Ачарья.	рэй правильно рэй ачарья
Но вы можете называть меня Рэй.	но мочь называть рэй
Но как вы смогли заметить того мужчину в толпе?	но смочь заметить мужчина толпа
Интуиция. Я почувствовал, что-то не так.	интуиция я почувствовать чтоть так
Немногие люди..	немногий человек
..смогли бы сделать то, что сделали вы.	смочь сделать то сделать вы
Вообще-то, я смотрел на вас.	вообщеть смотреть вы
9324094359. Мы помогаем беспомощным в любое время везде!	9324094359 мы помогать беспомощный любой время везде
Вы сумасшедший.	вы сумасшедший
Алло. - Идём на балкон.	алло идти балкон
Доброе утро.	добрый утро
Газеты, третья страница. - Что?	газета три страница что
Третья страница, быстро.	три страница быстро
Ну вот, ты герой.	ну вот герой
Просто хотела тебе сказать..	просто хотеть ты сказать
Кофе?	кофе
"""Без отдыха и нетерпеливо, 24 часа 7 дней в неделю!"""	без отдых нетерпеливо 24 час 7 день неделя
"""В сердце.."""	в сердце
Извините сэр, минимальный баланс на счёте должен быть 1000 рупий..	извинить сэр минимальный баланс счёт должный 1000 рупия
..у вас только 300 на счету.	у 300 счёт
Если вы закроете ваш счёт, вы можете их все получить.	если закрыть ваш счёт мочь получить
Извини, пробки.	извинить пробка
Привет. - Привет.	привет привет
Пробки и твой байк.	пробка твой байк
Слушай, ты можешь что угодно говорить у него за спиной.	слушай мочь угодный говорить спина
Но пожалуйста, будь милой в его присутствии.	но пожалуйста быть мила присутствие
Он очень чувствителен. - И ты.	он очень чувствительный и ты
Я. Совсем нет.	я совсем нет
Ты ничего в этом мире не получишь, если будешь чувствительным.	ты мир получить быть чувствительный
Что вы желаете? - Позволь мне.	что желать позволить я
Что закажешь?	что заказать
Я хочу лимонад. - Хорошо.	я хотеть лимонад хорошо
Но у меня только 300 рупий.	но 300 рупия
И один супер-дупер дикий куриный сэндвич. - Хорошо.	и супердупереть дикий куриный сэндвич хорошо
А вам сэр?	а сэр
Только стакан холодной воды. - Хорошо, сэр. - Спасибо.	только стакан холодный вода хорошо сэр спасибо
Выпей кофе.	выпить кофе
Кофе обезвоживает меня.	кофе обезвоживать я
А что ты пил утром? - Кофе.	а пить утром кофе
То есть, только утром.	то есть утром
Ты отсюда? Из Мумбая?	ты отсюда из мумбай
Нет. Из Калькутты. Мои родители живут здесь.	нет из калькутта мой родитель жить здесь
В Калькутте мало что происходит?	в калькутта мало происходить
В Мумбае определенно происходит!	в мумбай определённо происходить
Мэм. - Здесь совсем по другому.	мэм здесь другой
Здесь возбуждение, возможности, свобода. И деньги.	здесь возбуждение возможность свобода и деньга
Тот, кто не может быть успешным здесь, у того нет шанса.	тот успешный здесь шанс
"Чем ты занимаешься? Ты ""свободный художник""?"	чем заниматься ты свободный художник
Нет, я просто свободный.	нет просто свободный
Я фотограф. В основном дикая жизнь.	я фотограф в основное дикий жизнь
Сейчас я ищу хорошую работу.	сейчас искать хороший работа
Вот и всё. - Хочешь поделимся?	вот весь хотеть поделиться
Это очень вкусно.	это очень вкусно
Да. Чем могу вам помочь? - Компенсация за кредитную карточку.	да чем мочь помочь компенсация кредитный карточка
Эй! Извините, послушайте.. Куда вы идёте?	эй извинить послушать куда идти
Послушайте, давайте это уладим.	послушать давать это уладить
Вы не оплатили просрочку в 2,5 миллионов за последние шесть месяцев.	вы оплатить просрочка 25 миллион последний шесть месяц
Что вы собираетесь делать с этим?	что собираться делать это
Наличные или..	наличный или
Это обычное дело. Садись здесь.	это обычный дело садиться здесь
Два чая. С имбирём.	два чай с имбирь
Дай мне пан!	дать пан
Дай мне пан.	дать пан
"""Пожар в моём сердце."""	пожар мой сердце
Ты часто посещаешь скачки, не так ли?	ты часто посещать скачка ли
Чтобы попытать свою удачу.	чтобы попытать удача
Скажи мне, на скачках..	сказать я скачка
..побеждает лошадь или жокей?	побеждать лошадь жокей
Человек, который удачлив и стоит на балконе..	человек который удачливый стоить балкон
..это тот, кто побеждает.	это тот побеждать
Где я могу купить немного этой проклятой удачи.	где мочь купить немного проклятый удача
Умный человек может найти всё, что угодно.	умный человек найти весь угодный
Пользуйся своей головой. Скачки начинаются послезавтра.	пользоваться свой голова скачка начинаться послезавтра
Понял? Пользуйся своими мозгами.	понять пользоваться свой мозги
Тебе повезло.	ты повезти
Каждый день в 4 часа кому-нибудь здесь всегда везёт.	каждый день 4 час комунибудь везти
"""Наша связь очень крепка."""	наш связь очень крепкий
"""Связь между мной и тобой, очень крепкая связь."""	связь я ты очень крепкий связь
Три.	три
Ноль.	ноль
Один.	один
Семь.	семь
Один.	один
250 миллионов.	250 миллион
25 тысяч. Посмотри.	25 тысяча посмотреть
Здесь маленькая звёздочка, есть условия!	здесь маленький звёздочка условие
Подобные тысячи номеров, так что..	подобный тысяча номер что
Да. - Все тысячи номеров..	да весь тысяча номер
..будут делить 250 миллионов.	быть делить 250 миллион
Это нечестно! - А теперь?	это нечестно а теперь
Ты заработал 25 тысяч на билете стоимостью 25!	ты заработать 25 тысяча билет стоимость 25
И ты называешь это нечестно?	и называть это нечестно
Вот.	вот
Вот мой билет. Вот мой билет.	вот билет вот билет
"""Деньги. Деньги. Деньги. Деньги."""	деньга деньга деньга деньга
"""Деньги. Деньги. Деньги. Деньги."""	деньга деньга деньга деньга
"""Деньги. Деньги. Деньги. Деньги."""	деньга деньга деньга деньга
"""Деньги. Деньги. Деньги. Деньги."""	деньга деньга деньга деньга
"""Деньги. Деньги. Деньги. Деньги."""	деньга деньга деньга деньга
"""Деньги. Деньги. Деньги. Деньги."""	деньга деньга деньга деньга
Отличное вино.. дорогое!	отличный вино дорогой
Раньше ты дважды думал прежде чем предложить мне кофе.	ранний дважды думать прежде предложить кофе
Я сейчас, вино и всё остальное.	я сейчас вино весь остальной
Ну, дело во времени.	ну дело время
И теперь моё время изменилось.	и мой время измениться
Я надеюсь, ты не поменяешься со временем.	я надеяться поменяться время
Так много так быстро..	так быстро
Спасибо дедушке.	спасибо дедушка
То есть, благодаря его контактам я получил работу.	то есть благодаря контакт получить работа
Работа и ты?	работа ты
"Я думала ты ""свободный художник""."	я думать свободный художник
Что ты будешь делать на работе?	что быть делать работа
Фотографировать, что же ещё? - Кого?	фотографировать ещё кто
На номер 9. - Да. - Ставь на номер 3.	на номер 9 да ставить номер 3
Ставлю на номер 9. - Хорошо. - На 3.	ставить номер 9 хорошо на 3
Простите, могу я сделать ставку, пожалуйста?	простить мочь сделать ставка пожалуйста
На номер 9.	на номер 9
"""С деньгами можно получить покой."""	с деньга получить покоить
"""Покажи деньги и иди вперёд."""	показать деньга идти вперёд
"""Оставь препятствия позади."""	оставить препятствие позади
"""Связи и семья забыты."""	связь семья забытый
"""Любовь тоже потеряна."""	любовь потерять
"""Дай послушать звон монет."""	дать послушать звон монета
"""Мир подпевает этой мелодии."""	мир подпевать мелодия
"""Деньги - это власть."""	деньга это власть
"""Деньги - это власть."""	деньга это власть
"""Деньги - это власть."""	деньга это власть
"""Деньги. Деньги. Деньги."""	деньга деньга деньга
Что перевес в пользу Пакистана?	что перевес польза пакистан
Ставлю все мои деньги на Индию.	ставить мой деньга индия
"""Деньги. Деньги. Деньги."""	деньга деньга деньга
"""Деньги - это власть."""	деньга это власть
"Покупай акции трёх ведущих ""голубых фишек""."	покупать акция три ведущий голубой фишка
Просто сделай это.. До 3 часов.	просто сделать это до 3 часы
"""Деньги могут открыть любую дверь."""	деньга мочь открыть любой дверь
"""Они могут сделать неудачника Богом."""	они мочь сделать неудачник бог
"""Каждый преклоняется перед ними."""	каждый преклоняться они
"""Они могут любому принести мир."""	они мочь любой принести мир
"""Наполни пирушку банкнотами."""	наполнить пирушка банкнот
"""Мир подпевает этой мелодии."""	мир подпевать мелодия
"""Деньги. Деньги. Деньги."""	деньга деньга деньга
"""Деньги - это власть."""	деньга это власть
"""Деньги - это власть."""	деньга это власть
"""Деньги. Деньги. Деньги."""	деньга деньга деньга
"""Деньги - это власть."""	деньга это власть
"""Деньги. Деньги. Деньги."""	деньга деньга деньга
"""Деньги - это власть."""	деньга это власть
Пожалуйста, отвези меня домой. - Ты серьёзно, Сими?	пожалуйста отвезти домой ты серьёзно сей
Пойдём на вечеринку, пошли.. выпьем вина, давай.	пойти вечеринка послать выпить вино давать
Я не в настроении.	я настроение
Почему? Что произошло?	почему что произойти
Что-то должно произойти?	чтоть должный произойти
Я просто не хочу этого. Ты можешь это купить?	я просто хотеть это ты мочь это купить
Сими, расслабься, хорошо. - Не проси меня расслабиться, Рэй!!	сей расслабиться хорошо не просить расслабиться рэй
Перестань кричать. - Просто отвези меня домой.	перестать кричать просто отвезти домой
В чём твоя проблема?	в что твой проблема
Моя проблема в том, что ты так поглощён своей шикарной жизнью..	мой проблема тот поглотить свой шикарный жизнь
..что просто невозможно даже разговаривать с тобой сейчас.	что просто невозможно разговаривать ты сейчас
Отключи эту музыку!	отключить музыка
Ты изменился, Рэй.	ты измениться рэй
Конечно, ты же сказала, что человек, который не может быть успешным в Мумбае..	конечно сказать человек который успешный мумбай
..безнадёжен. Посмотри теперь на себя.	безнадёжный посмотреть себя
Быть успешным не значит..	быть успешный значит
Просто забудь об этом. - Ну же, Сими, выплюнь это.	просто забыть это ну же сей выплюнуть это
Выплюнуть. Останови машину.	выплюнуть остановить машина
Я сказала, останови машину.	я сказать остановить машина
Останови машину, я сказала.	остановить машина сказать
"""Деньги. Деньги. Деньги."""	деньга деньга деньга
"""Деньги - это власть."""	деньга это власть
"""Деньги - это власть."""	деньга это власть
"""Деньги - это власть."""	деньга это власть
"""Деньги. Деньги. Деньги."""	деньга деньга деньга
"""Деньги - это власть."""	деньга это власть
"""Деньги. Деньги. Деньги."" ""Деньги - это власть."""	деньга деньга деньга деньга это власть
Спасибо, дедушка.	спасибо дедушка
Кофе?	кофе
Ты сказала то, что хотела.	ты сказать то хотеть
А теперь, могу я кое-что сказать? - Давай.	а теперь мочь коечто сказать давать
Я могу зайти?	я мочь зайти
Это длинная история.	это длинный история
Только быстро.	только быстро
Извини. Пожалуйста, не злись.	извинить пожалуйста злиться
Я тебя люблю. - Ложь.	я любить ложь
Лжец.	лжец
Хочешь купить современныый домашний кинотеатр?	хотеть купить современныый домашний кинотеатр
Тот парень вчера..	тот парень вчера
..пришёл и умыкнул твой кусок пирога.	прийти умыкнуть твой кусок пирог
Вот и готово.	вот готовый
Почему дверь второй спальни всегда закрыта?	почему дверь два спальня закрытый
Тебе надо было работать в полиции.	ты работать полиция
Специалист по допросам.	специалист допрос
Я должен спрашивать у тебя разрешение..	я должный спрашивать разрешение
.. даже для простых вопросов?	простой вопрос
Салат.	салат
Сими, мы опять будем ругаться.	сей быть ругаться
Это зависит от тебя.	это зависеть ты
Я не хочу, чтобы мы ругались.	я хотеть ругаться
Я хочу..	я хотеть
Закрой свои глаза. - В темноте?	закрыть свой глаз в темнота
Иди узнай, почему свет отключился? Иди.	идти узнать почему свет отключиться идти
Хорошо.	хорошо
Это мило.	это мило
Я тебя люблю. - Я тоже тебя люблю.	я любить я любить
Ты выйдешь за меня?	ты выйти я
Я хочу всю свою жизнь провести с тобой.	я хотеть жизнь провести ты
Рэй, мне предложили записать альбом.	рэй предложить записать альбом
И я знаю, что смогу сделать это.	и знать смочь сделать это
Я очень тебя люблю.	я очень любить
Но мне нужно время. - Хорошо.	но нужно время хорошо
Алло.	алло
Что?	что
Где?	где
Что случилось? - Гхошда скончался из-за несчастного случая.	что случиться гхошд скончаться изз несчастный случай
'Теперь эта камера под твоей ответственностью.'	теперь этот камера твой ответственность
'Пользуйся ею правильно, чтобы изменить..	пользоваться она правильно изменить
..твою жизнь и жизни других.'	твой жизнь жизнь другой
'Но все мы должны заплатить за это.'	но должный заплатить это
'Пустое фото значит, что приближается мрак.'	пустой фото значит приближаться мрак
'Твоё путешествие скоро закончится.'	твой путешествие скоро закончиться
'До скорого, мой друг. Дедушка.'	до скорый друг дедушка
'Пустые фото могут означать только одну вещь, смерть.'	пустой фото мочь означать один вещь смерть
Теперь делаешь очень большие ставки?	теперь делать очень большой ставка
Что произошло с медлительностью и размеренностью?	что произойти медлительность размеренность
Я выйду на пенсию после этого. Может займусь общественной деятельностью.	я выйти пенсия это мочь заняться общественный деятельность
Что-нибудь желаете? - Нет, спасибо.	чтонибыть желать нет спасибо
Вообще-то у меня есть другой вкладчик.	вообщеть вкладчик
Это некая женщина.	это некий женщина
Она сказала поискать самую сексапильную женщину на пляже.	она сказать поискать самый сексапильный женщина пляж
Кто это может быть? Все прекрасны?	кто это быть весь прекрасный
Как её зовут? - Имя София.	как её звать имя софия
Президентский номер, 6 этаж.	президентский номер 6 этаж
Забери отсюда дипломат. - Да.	забрать отсюда дипломат да
Идём.	идти
Рэй. - Что ты пьёшь, Рэй?	рэй что пить рэй
Апельсиновый сок, хорошо.	апельсиновый сок хорошо
В Лондоне много лет не было такой погоды.	в лондон год погода
Какай прекрасный день. Не правда ли?	какать прекрасный день не правда ли
Вы в отпуске? - Почему?	вы отпуск почему
Я здесь по делам и для удовольствия.	я дело удовольствие
Извини.	извинить
Алло. - Рэй, ты помнишь какой сегодня день?	алло рэй помнить сегодня день
Четверг. - Замечательно! Ты забыл, не правда ли?	четверг замечательный ты забыть правда ли
Мою запись. - Где ты?	мой запись где ты
Я прямо сейчас приеду. - Не надо.	я прямо приехать не надо
Пока ты доедешь, запись закончится.	пока доехать запись закончиться
Пожелай мне удачи, быстрее. Мне надо идти.	пожелать удача быстрый я идти
Удачи. Я знаю, ты будешь прекрасно петь.	удача я знать быть прекрасно петь
Пока. - Спасибо. - Извини.	пока спасибо извинить
Я слышала о увлекательных играх, которые ты вёл..	я слышать увлекательный игра который вести
..в последние несколько месяцев. - Объясни.	в последний несколько месяц объяснить
Всё, к чему ты прикасаешься, превращается в золото.	весь что прикасаться превращаться золото
Где ты слышала об этом? - Дело не в том где, я слышала об этом.	где слышать это дело где слышать это
Смысл в том, ты заинтересован присоединиться ко мне?	смысл тот заинтересовать присоединиться к я
Куда? - Для большой игры.	куда для большой игра
Скажи мне номер. - Ты проиграешь.	сказать номер ты проиграть
Поверь мне. - Я переживу. Говори.	поверь я я пережить говорить
Два и четыре.	два четыре
Два и четыре.	два четыре
Удача. - Я не верю в удачу.	удача я верить удача
Давай попробуем ещё один раз. - Это будет слишком.	давать попробовать ещё раз это слишком
Зачем спешить? - Я не спешу, просто..	зачем спешить я спешить просто
Боишься, что потеряешь контроль. - Нет.	бояться потерять контроль нет
Я стал разговорчивым. - Хорошо!	я стать разговорчивый хорошо
Наконец, я узнала о тебе что-то.	наконец узнать ты чтоть
Что позволяет тебе.. щёлкнуть. - Щёлкнуть!	что позволять ты щёлкнуть щёлкнуть
Что случилось? - Продолжай.	что случиться продолжать
Ты слышал о Свастике?	ты слышать свастика
Это очень эксклюзивный клуб. Очень конфиденциальный.	это очень эксклюзивный клуб очень конфиденциальный
У него есть отделения по всему миру.	у отделение весь мир
Тебе необходимо сделать взнос в 30 миллионов..	ты необходимый сделать взнос 30 миллион
..для входа в клуб. Наличными.	для вход клуб наличный
И ты хочешь, чтобы я помог. - Помощь.	и хотеть помочь помощь
Пожалуйста, Рэй, стать твоим деловым партнёром.	пожалуйста рэй стать твой деловой партнёр
Покажи свою руку.	показать рука
