cleaned_text	lemm_text
Я приношу извинения.	я приносить извинение
Есть что сказать?	есть сказать
Если тебе есть что сказать, говори.	если ты сказать говорить
Мы поддерживаем мир и порядок в Эдо.	мы поддерживать мир порядок эдо
Но слишком многое мешает нам.	но слишком многий мешать мы
По примеру вассалов и храмы, и чиновники казначейства — все говорят,	по пример вассал храм чиновник казначейство — говорят
что они не под нашей юрисдикцией, и не разрешают проводить расследования.	наш юрисдикция разрешать проводить расследование
Из-за этого множество подозреваемых ускользает от нас.	изз множество подозревать ускользать мы
Так невозможно блюсти закон и порядок.	так невозможно блюсти закон порядок
Важно исправить это,	важный исправить это
а не принимать дурацкие клятвы.	принимать дурацкий клятва
Подтверждать эту круговую поруку клятвой —	подтверждать круговой порука клятва —
довольно глупое действие.	довольно глупый действие
Всё равно что предлагать нам презреть работу служителей закона.	весь равно предлагать мы презреть работа служитель закон
Признаю это достойным сожаления.	признавать это достойный сожаление
Но это проблемы правительства.	но это проблема правительство
Мы ничего не можем поделать с этим. Будь разумным.	мы мочь поделать это быть разумный
Нет, господин.	нет господин
Я не могу скрепить эту клятву кровью.	я мочь скрепить клятва кровь
Пожалуйста, позвольте мне исполнять свои обязанности защитника закона.	пожалуйста позволить исполнять свой обязанность защитник закон
Пожалуйста, примите моё прошение во внимание.	пожалуйста принять мой прошение внимание
ХАНДЗО-КЛИНОК — МЕЧ ПРАВОСУДИЯ	хандзоклинка — меч правосудие
Кладите ещё.	класть ещё
— Сэнсэй! — Как вы?	— сэнсэй — как вы
Кладите ещё.	класть ещё
Но…	но…
Я сказал, кладите ещё. Быстрее.	я сказать класть ещё быстрый
Уберите руки.	убрать рука
Дураки.	дурак
Хозяин!	хозяин
Кладите ещё.	класть ещё
— Кости сломаются. — Пожалуйста, остановитесь.	— костя сломаться — пожалуйста остановиться
Неважно. Ещё одну.	неважно ещё один
Дьявольский Огонь!	дьявольский огонь
Гадюка!	гадюка
Закатайте рукав на левой руке.	закатать рукав левый рука
Снова?	снова
Просто сделайте, как я говорю, и скажите мне, кем вы были.	просто сделать говорить сказать я кто быть
Говорите.	говорить
— Я был вором. — Правильно. А ты?	— я вор — правильно а ты
Да ладно, хозяин.	да ладный хозяин
Значит, не собираешься говорить?	значит собираться говорить
Я похищал девушек и продавал их.	я похищать девушка продавать они
Кто дал вам возможность	кто дать возможность
ходить по улицам как свободные люди?	ходить улица свободный человек
Наши жизни принадлежат вам.	наш жизнь принадлежать вы
Это ясно.	это ясно
Тогда делайте как я говорю.	тогда делать говорить
Кладите ещё.	класть ещё
Хозяин.	хозяин
Хозяин.	хозяин
Я ещё не закончил.	я ещё закончить
Хандзо! Ты с ума сошёл!	хандзый ты ум сойти
А вы что стоите?	а стоять
Какой в этом смысл?	какой смысл
Как видишь,	как видеть
я истязаю себя.	истязать себя
Прекрати. Уберите это.	прекратить убрать это
— Не трогайте. — Хандзо, ты…	— не трогать — хандзый ты…
Офицер полиции пытает сам себя!	офицер полиция пытать себя
Что всё это значит?	что весь это значит
Не думал, что услышу эти слова от вас, начальник.	не думать услышать слово вы начальник
Что?	что
Мы грязные служаки, хватающие преступников.	мы грязный служака хватать преступник
Вот почему нам даже нельзя предстать перед сёгуном.	вот почему мы предстать сёгун
Вот я и не вижу ничего плохого	вот видеть плохой
в том, чтобы проверить себя пытками.	тот проверить пытка
Проверить?	проверить
Господин Ониси!	господин ониси
Мы сами должны познать боль, которую причиняем преступникам пытками.	мы сам должный познать боль который причинять преступник пытка
Люди, подвергнутые пыткам,	человек подвергнуть пытка
доходят до грани человеческого терпения.	доходить грань человеческий терпение
Они вступают в мир Шангри-Ла.	они вступать мир шангрил
Поэтому мы должны знать, где предел	поэтому должный знать предел
наиболее эффективной пытки.	наиболее эффективный пытка
Снимайте.	снимать
Быстрее!	быстрый
Откуда у тебя эти шрамы?	откуда шрам
Я подвешивал себя вверх ногами и проводил пытку водой и корзиной.	я подвешивать вверх нога проводить пытка вода корзина
Нагишом, связанный,	нагишом связанный
я претерпел жестокие муки.	претерпеть жестокий мука
Когда испытываешь сильную боль,	когда испытывать сильный боль
происходит эрекция.	происходить эрекция
У нас слишком много дел, чтобы отвлекаться на такое!	у слишком дело отвлекаться такой
Хандзо, мы сегодня устраиваем облаву на бродяг.	хандзый сегодня устраивать облава бродяга
Ты тоже идёшь.	ты идти
Я полицейский. Это не моя работа.	я полицейский это работа
Перестань. У нас мало людей.	перестать у мало человек
В сегодняшней облаве принимают участие все.	в сегодняшний облава принимать участие весь
— Я отказываюсь. — Что?	— я отказываться — что
Думаешь, тебе сойдёт с рук отказ начальству?	думать ты сойти рука отказ начальство
Скоро декабрь.	скоро декабрь
Не возражаешь, если тебя уволят к следующему году?	не возражать уволить следующий год
Всё выставляешь напоказ свою принципиальность.	весь выставлять напоказ принципиальность
Почему ты не смотришь мне в лицо, когда это говоришь?	почему смотреть лицо это говорить
Уволь меня, если сможешь!	уволить я смочь
Знаешь, как тебя прозвали, Ониси?	знаешь прозвать ониси
Змей Магобэй, болван ты этакий!	змей магобэй болван этакий
Так нельзя разговаривать со старшим по званию.	так разговаривать старший звание
Мы не сможем работать дальше,	мы смочь работать далёкий
если не получим твоё одобрение в конце года.	получить твой одобрение конец год
Ты этим пользуешься.	ты это пользоваться
Заставляешь носить тебе подарки и набивать твои карманы.	заставлять носить ты подарок набивать твой карман
К тебе подлизываются, боясь твоей ненависти. Ты, Змей Магобэй!	к ты подлизываться бояться твой ненависть ты змей магобэй
Я позволил тебе говорить и…	я позволить ты говорить и…
Желаешь..?	желать
Я указываю тебе на твой долг.	я указывать ты твой долг
А ловить бродяг не наша работа.	а ловить бродяга наш работа
К тому же сейчас мы не при исполнении. Бессмыслица!	к тот исполнение бессмыслица
Ты забываешься.	ты забываться
Я разберусь с тобой раз и навсегда.	я разобраться ты навсегда
Не понимаю.	не понимать
Что они пристали к этим бродягам?	что пристать это бродяга
Что-то здесь не так.	чтоть так
Если мы не удержим в узде Ониси, кончится тем, что нас вышвырнут.	если удержать узда ониси кончиться тем вышвырнуть
Проверьте его.	проверить он
Следите за ним круглые сутки. Докладывайте мне обо всём.	следить круглый сутки докладывать о весь
— Будет сделано. — Если меня уволят, то и вы пропадёте.	— быть сделать — если уволить пропасть
Мы знаем.	мы знать
У всех людей, и знатных и низких,	у человек знатный низкий
есть парочка-другая тайн.	парочкадругий тайна
Продюсеры: Синтаро Кацу и Хироёси Нисиока	продюсер синтаро кац хироёсить нисиока
Автор сценария Кадзуо Коикэ	автор сценарий кадзуо коикэ
Оператор Тиси Макиура	оператор тись макиура
Композитор Кунихико Мураи	композитор кунихико мурая
В ролях:	в роль
Синтаро Кацу	синтаро кац
Юкидзи Асаока	юкидзь асаока
Мари Ацуми	марь ацуметь
Ко Нисимура	к нисимура
Акира Ямаути Каматари Фудзивара	акир ямаутить каматари фудзивар
Такахиро Тамура	такахиро тамур
Режиссёр Кэндзи Мисуми	режиссёр кэндзь мисуметь
Стой!	стоять
Не сопротивляйся!	не сопротивляться
Проклятье! Я не сдамся!	проклятие я сдаться
Прочь с дороги!	прочь дорога
Получите, придурки!	получить придурок
Отойди!	отойти
Помогите!	помочь
Я не хочу, чтобы меня выслали на остров Цукуда!	я хотеть выслать остров цукуда
Отпусти меня.	отпустить я
Я кое-что знаю.	я коечто знать
Канбэй сбежал с этого острова.	канбэй сбежать остров
Твоё имя?	твой имя
Сандзи.	сандзь
Он мёртв.	он мёртвый
Ну?	ну
Нос сломан, но через месяц заживёт.	нос сломать месяц зажить
Ты жестокий, сломал мне нос.	ты жестокий сломать нос
Что если я теперь уродом стану?	что урод стать
Ничего, скоро заживёт.	ничто скоро зажить
Зато будешь круче выглядеть.	зато быть круча выглядеть
Или лучше быть сосланным на 4 года на каторжные работы,	или сослать 4 год каторжный работа
чем месяц потерпеть боль?	месяц потерпеть боль
Нет, конечно, нет. Я твой должник.	нет конечно нет я твой должник
Так что там насчёт Канбэя?	так насчёт канбэя
Расскажи мне всё.	рассказать весь
В прошлом году	в прошлое год
поймали Канбэя-Убийцу	поймать канбэяубийца
и сослали на остров.	сослать остров
Нашёл.	найти
Канбэй Харада, также известный как Канбэй-Убийца. 42 года.	канбэй харад также известный канбэйубийца 42 год
Он убивает за деньги?	он убивать деньга
Да, бывший самурай клана Бидзэн.	да бывший самурай клан бидзэн
Фехтует в стиле Батто.	фехтовать стиль батто
У него была своя школа в Ситае и пять-шесть известных учеников.	у свой школа ситая пятьшбыть известный ученик
Подозреваемого пытали,	подозревать пытать
но он ни в чём не признался.	что признаться
— Тише. — Извините.	— тиша — извинить
Закоренелый преступник.	закоренелый преступник
Доказательств не было, поэтому его осудили за шантаж.	доказательство быть поэтому осудить шантаж
Ни доказательств, ни признания не было,	ни доказательство признание быть
но его ведь неспроста прозвали Канбэй-Убийца.	неспроста прозвать канбэйубийца
Должен существовать другой способ допросить его.	должный существовать способ допросить он
Хоть его и не казнили, но спешно сослали.	хоть казнить спешно сослать
Что-то здесь не так.	чтоть так
Кто этим занимался?	кто это заниматься
Аидзава его поймал, а господин Ониси вёл это дело.	аидзав поймать господин ониси вести это дело
Ониси?	ониси
У меня есть друг.	у друг
По имени Хи… Хид…	по имя хи… хид…
Хидэ.	хидэ
Он сказал, что видел Канбэя несколько дней назад.	он сказать видеть канбэя несколько день назад
Что?	что
Хидэ — вор.	хидэ — вор
Карманник.	карманник
Он жил раньше рядом с его фехтовальной школой, потому и узнал.	он жить ранний ряд фехтовальный школа узнать
Он узнал Канбэя	он узнать канбэя
по хромой походке.	хрома походка
Он сказал, кто была та женщина или как её зовут?	он сказать тот женщина её звать
Знаете что?	знаете что
У неё «там» совсем не было волос.	у она «там» волос
Всё гладенько.	весь гладенький
Гладенько? Что ты только что сказал?	гладенький что сказать
Этакая красотка	этакий красотка
и совсем без волос «там», вся беленькая.	волос «там» весь беленький
Простите.	простить
При этом Хидэ не узнал её имени или кто она такая.	при хидэ узнать её имя такой
Не будет ничего хорошего, если нас раскроет	не хороший раскрыть
и убьёт Канбэй.	убить канбэй
Хозяин!	хозяин
У Ониси есть любовница. Он с нею тайно встречается.	у ониси любовница он нея тайно встречаться
Неотразимая женщина.	неотразимый женщина
Я так её хочу! Ониси, удачливый пёс!	я её хотеть ониси удачливый пёс
У неё «там» нет волос.	у она «там» волос
Что?	что
Ни единого волоска.	ни единый волосок
Это она. Ошибки быть не может.	это она ошибка мочь
Она моя козырная карта.	она козырный карта
Схватите женщину.	схватить женщина
Какой кошмар!	какой кошмар
Именем закона!	имя закон
Это не я.	это я
Когда я вошла, он был уже мёртв.	когда войти мёртвый
Нам доложили, что здесь кто-то кричал!	мы доложить ктоть кричать
Нет-нет. Я этого не делала.	нетнуть я делать
Объяснишь в полиции. Пошли.	объяснить полиция послать
Нет! Что вы делаете?	нет что делать
Пустите меня!	пустить я
Куда вы меня ведёте?	куда вести
Это дорога к реке.	это дорога река
— Там тебя допросят. — Что?	— там допросить — что
У нас есть особые методы, чтобы заставить тебя признаться.	у особый метод заставить признаться
Что?	что
Вот и полицейская лодка.	вот полицейский лодка
Что вы делаете?	что делать
Проклятье! Перестаньте!	проклятие перестать
И вы ещё называете себя защитниками закона?	и ещё называть защитник закон
Что вы со мной будете делать?	что я быть делать
Что вам надо?	что надо
Проклятье! Что вы хотите со мной сделать?	проклятие что хотеть я сделать
Пару вопросов.	пара вопрос
Вы что, не знаете, кто я? У меня много друзей.	вы что знаете я у друг
Вы заплатите за это.	вы заплатить это
Полицейский, тебя выгонят со службы.	полицейский выгнать служба
Я знаю, ты постоянная женщина Ониси.	я знать постоянный женщина ониси
Что ты такое…	что такое…
<i>Проводить тебя домой?</i>	iпроводить домойi
<i>Или ты проводишь меня домой?</i>	iить проводить домойi
<i>В любом случае, можем дойти вместе.</i>	iв любой случай мочь дойти вместеi
<i>До угла улицы.</i>	iдо угол улицыi
Нет. Не останавливайся.	нет не останавливаться
Ты такой ненасытный.	ты ненасытный
Омино,	омино
ты женщина Канбэя, да?	женщина канбэя да
Я не знаю…	я знаю…
Не знаю никого с таким именем.	не знать никто такой имя
Ты серьёзно?	ты серьёзно
Нет. Не останавливайся.	нет не останавливаться
Так что насчёт…	так насчёт…
Я была с ним, но давным-давно.	я он давнымдавно
Ты всё ещё его женщина.	ты весь ещё женщина
Кое-кто видел вас вместе.	коекто видеть вместе
Нет.	нет
Что случилось? Пожалуйста.	что случиться пожалуйста
Пожалуйста, убей меня.	пожалуйста убить я
Он был сослан на остров Хатидзё. Почему он вернулся?	он сослан остров хатидзё почему вернуться
Три года не появлялись лодки, чтобы увезти кого-нибудь на волю,	три год появляться лодка увезти когонибудь воля
и донесений о побеге тоже не было.	донесение побег быть
А женщина Канбэя теперь любовница Ониси.	а женщина канбэя любовница ониси
Что происходит?	что происходить
Пожалуйста!	пожалуйста
Умоляю тебя.	умолять ты
Признавайся.	признаваться
И окажешься на небесах.	и оказаться небо
Канбэй…	канбэй…
Канбэя вовсе не ссылали.	канбэя вовсе ссылать
Быстрее.	быстрый
Я всё скажу.	я весь сказать
Расскажи мне всё.	рассказать весь
Нечего скрывать. Мы оба голые.	нечего скрывать мы оба голый
У меня много врагов, вот зачем мне всё это.	у враг весь это
Если хочешь выжить, приходится быть умным.	если хотеть выжить приходиться умный
К тому же три моих человека стоят на страже.	к тот мой человек стоять стража
Так что не беспокойся.	так беспокоиться
Признавайся во всём.	признаваться весь
Ты под моим покровительством.	ты мой покровительство
Так будет легче говорить?	так лёгкий говорить
Сразу после того, как Канбэя поймали…	сразу тот канбэя поймали…
Что это?	что это
Живая куколка и 500 монет золотом. Неплохая сделка.	живой куколка 500 монета золото неплохой сделка
Спаси Канбэя-Убийцу, человека, которого ты арестовал.	спасти канбэяубийца человек который арестовать
Как это?	как это
Нам нужен Канбэй.	мы нужный канбэй
Будь так добр, сделай для него исключение.	быть добрый сделать исключение
Я не могу на это пойти.	я мочь это пойти
Мы гонялись за этим Канбэем целый год.	мы гоняться это канбэть целый год
Ты отказываешься?	ты отказываться
Но я полицейский, и нарушать закон…	но полицейский нарушать закон…
На Кофу очень холодные зимы, правда?	на коф очень холодное зима правда
Если ты такой добропорядочный полицейский,	если добропорядочный полицейский
ты ведь не против, если тебя туда переведут?	против туда перевести
Подождите.	подождать
Ты уверена, что они угрожали ему переводом на Кофу?	ты уверить угрожать перевод коф
Не знаешь, кто они?	не знаешь они
У обоих лица были закрыты, и всё произошло так внезапно.	у оба лицо закрытый весь произойти внезапно
Они приказали мне сотрудничать, чтобы сохранить жизнь мужчине,	они приказать сотрудничать сохранить жизнь мужчина
которого я любила.	который любить
Тебя отвели к Ониси?	ты отвести ониси
Один был человек средних лет, вторая — женщина.	один человек средний год два — женщина
И полдесятка ронинов.	и полдесятка рониновый
Но Ониси — старший полицейский при магистрате Северного округа.	но ониси — старший полицейский магистрат северный округа
Его не смог бы послать на Кофу какой-нибудь заурядный чиновник.	он смочь послать коф какойнибудь заурядный чиновник
Ты возглавляешь облавы на бродяг.	ты возглавлять облава бродяга
Выбери человека, похожего на Канбэя.	выбрать человек похожий канбэя
Дай ему денег.	дать деньга
И заставь согласиться отсидеть пару лет на каторге.	и заставить согласиться отсидеть пара год каторга
Пошли его на остров Хатидзё. Тебе это будет просто.	послать остров хатидзё ты это просто
Замени Канбэя этим человеком, пока идёт расследование.	заменить канбэя это человек пока идти расследование
Чтобы потребовать такое от служителя закона,	чтобы потребовать такой служитель закон
нужна немалая уверенность в своей власти.	нужный немалый уверенность свой власть
Если ты откажешься…	если откажешься…
Я этого не говорил.	я говорить
Значит, ты согласен?	значит согласный
Не переживай, даже если об этом узнают.	не переживать узнать
Мы можем надавить на магистрат или даже ещё на кого повыше	мы мочь надавить магистрат ещё кто высокий
и заставить их замолчать.	заставить замолчать
Он сказал, что они обладают таким влиянием?	он сказать обладать такой влияние
Значит, это кто-то из сёгунского замка.	значит это ктоть сёгунский замок
Омино.	омино
Она говорила как придворная дама?	она говорить придворный дама
Вот когда ты сказал это…	вот сказать это…
Я хотел добраться до Ониси, но дело оказывается более чудовищным.	я хотеть добраться ониси дело оказываться чудовищный
Что же они собираются сделать с Канбэем?	что собираться сделать канбэть
За этим стоит что-то большее.	за это стоить чтоть больший
Я верну тебя Ониси.	я вернуть ониси
Что?	что
В твоём доме был найден мертвец.	в твой дом найти мертвец
Я верну тебя как подозреваемую.	я вернуть подозревать
Значит…	значит…
Мы против власть имущих из замка.	мы против власть имущий замок
Всё или ничего.	весь ничто
Это будет самый серьёзный бой в жизни Хандзо-Клинка.	это самый серьёзный бой жизнь хандзоклинка
Омино арестована.	омино арестовать
Они нашли труп в её доме, поэтому…	они найти труп её дом поэтому…
Что-то всё это подозрительно.	чтоть весь это подозрительно
Кто?	кто
Сэйкити Дьявольский Огонь и Гэндзю Гадюка занимаются этим делом.	сэйкить дьявольский огонь гэндзя гадюка заниматься это дело
Значит, за этим стоит Хандзо-Клинок?	значит это стоить хандзоклинка
Да.	да
Если он замешан, то, скорее всего, труп подбросили,	если замешать то скорее всего труп подбросить
чтобы арестовать её.	арестовать её
Хандзо-Клинок?	хандзоклинка
Я не знаю, что ему стало известно,	я знать стать известно
но надо избавиться от него, пока всё не зашло далеко.	избавиться он пока весь зайти далеко
— Прибыл офицер Ямаваки. — Хорошо.	— прибыть офицер ямавак — хорошо
Спасибо, что пришёл.	спасибо прийти
Что за дело в такую рань?	что дело такой рань
Ты не на службе?	ты служба
— Я не выспался. — Извини.	— я выспаться — извинить
Пару вопросов.	пара вопрос
Ямаваки,	ямавак
ты знаешь всё о делах в замке.	знаешь весь дело замок
Ведь ты занимаешься поставками припасов туда.	ведь заниматься поставка припас туда
А тебе зачем?	а ты зачем
Я не имею права говорить.	я иметь право говорить
Да ладно тебе. Мы же друзья с детства.	да ладный ты мы друг детство
Какая женщина оттуда	какой женщина оттуда
может оказывать давление на магистрат или власть имущих?	оказывать давление магистрат власть имущий
И даже может послать начальника полиции служить на Кофу?	и послать начальник полиция служить коф
Госпожа Ораку, я думаю.	госпожа орак думать
Она не только мать князя Нисиномару,	она мать князь нисиномар
но ещё и фаворитка сёгуна.	ещё фаворитка сёгуна
Кто может обработать её	кто обработать её
и принудить к таким вещам?	принудить такой вещь
Хандзо, что ты задумал?	хандзый задумать
Не волнуйся. Это тебя не затронет.	не волноваться это затронуть
Просто ответь мне.	просто ответить я
Да нет такого человека.	да такой человек
Или есть?	или есть
Никто не обладает такой властью.	никто обладать власть
Но есть кое-кто, кого она особенно ценит.	но коекто кто особенно ценить
Госпожа Ораку прислушается к тому, что скажет этот человек.	госпожа орак прислушаться тот сказать человек
Кто это?	кто это
Оюра и её отец, доктор Гэнпаку Инамура.	оюр её отец доктор гэнпак инамур
Она раз в три дня встречается с госпожой Ораку и ведёт себя как её подруга.	она день встречаться госпожа орак вести её подруга
Всего лишь дочка доктора?	всего лишь дочка доктор
Ты не ошибаешься насчёт неё?	ты ошибаться насчёт она
В отличие от пожилых фрейлин,	в отличие пожилое фрейлина
госпожа Ораку не любительница своего пола.	госпожа орак любительница свой полый
Гэнпаку и Оюра?	гэнпак оюр
Год назад о ней ходили странные слухи.	год назад ходить странный слух
Год назад?	год назад
Шпионы Ига, охранявшие внутренний замок, пытались похитить её,	шпион иго охранять внутренний замок пытаться похитить её
но исчезли сами.	исчезнуть сам
Скорее всего, их убили.	скорее всего убить
Если их убил её телохранитель,	если убить её телохранитель
значит, он сильнее, чем шпионы клана Ига.	значит сильный шпион клан иго
Но зачем такому человеку охранять Оюру?	но такой человек охранять оюр
Думаю, это всего лишь слухи.	думать это лишь слух
Нет, это не просто слухи.	нет это просто слух
Госпожа Ораку позаботилась о том,	госпожа орак позаботиться тот
чтобы за этим видели лишь слухи.	это видеть лишь слух
Кто вы?	кто вы
Что вы делаете?	что делать
Хозяин!	хозяин
Канбэй убил шпионов клана Ига.	канбэй убить шпион клан иго
Ошибки быть не может.	ошибка мочь
Ямаваки, не вмешивайся.	ямавак вмешиваться
Дьявольский Огонь.	дьявольский огонь
Гадюка.	гадюка
Канбэй всё узнал.	канбэй весь узнать
Было умно прийти под видом пожарных.	быть умно прийти вид пожарный
МАГИСТРАТ СЕВЕРНОГО ОКРУГА	магистрат северный округа
Эй, это же Хандзо-Клинок?	эй это хандзоклинка
Да. Он очень сильный, и у него такая штучка.	да он очень сильный такой штучка
— Какая штука? — Штучка между ног.	— какой штука — штучка нога
Прекрати!	прекратить
Эта свисающая часть его тела? Уязвимое место?	этот свисать часть тело уязвимый место
— Ты имеешь в виду яйца? — Что ты говоришь?	— ты иметь вид яйцо — что говорить
— Другая штучка! — Только и думаешь о штучках, свинья!	— другой штучка — только думать штучка свинья
Ты ужас что такое!	ты ужас такой
— Твоё лицо — это просто ужас! — И твоё!	— твой лицо — это просто ужас — и твой
— Ты первый начал! — Ладно, а он такой большой?	— ты один начать — ладный большой
Ещё больше за счёт всяких наростов.	ещё счёт всякий нарост
Смерть вдовушкам и шлюхам.	смерть вдовушка шлюха
— Ты его видел? — Да, с Кихати.	— ты видеть — да кихатить
Я видел, как он летом моется в ванной и…	я видеть летом мыться ванна и…
Что?	что
Перебирая чётки?	перебирать чётки
Я знаю.	я знать
Омино убила Минокити.	омино убить минокить
Он разыскивался как бродяга.	он разыскиваться бродяга
Забежал в её дом и украл деньги.	забежать её дом украсть деньга
Потом напал на неё,	потом напасть она
но Омино сама убила его.	омино сам убить он
А где тело Минокити?	а тело минокить
— Я кремировал его после расследования. — Быстрая работа.	— я кремировать расследование — быстрый работа
Вот документы на арест.	вот документ арест
Омино призналась?	омино признаться
Она, кажется, чего-то смертельно боится и ничего не говорит.	она кажется чеготь смертельно бояться говорить
В тюрьме Дэнматё я сделаю её разговорчивее.	в тюрьма дэнматё сделать её разговорчивый
Здесь действительно безопасно?	здесь действительно безопасно
Не беспокойся.	не беспокоиться
Просто делай как я говорю.	просто делать говорить
Хозяин!	хозяин
Хандзо?	хандзый
Он что-то ищет.	он чтоть искать
Хозяин, спасите меня!	хозяин спасти я
Я ничего не делала.	я делать
Когда я пришла домой, там уже был труп.	когда пришлый домой труп
— Ты сказала что-нибудь? — Я не посмела сказать ни слова.	— ты сказать чтонибыть — я посметь сказать слово
Меня обвинили ложно.	я обвинить ложно
Скорее! Спасите меня!	скорее спасти я
Ты точно ничего не сказала?	ты точно сказать
Я думала, что вы придёте и вызволите меня,	я думать прийти вызволить я
поэтому и держалась.	поэтому держаться
— Ясно. — Хозяин!	— ясно — хозяин
Я спасу тебя, только делай всё как я скажу.	я спас ты делать весь сказать
Тебя повезут в тюрьму Дэнматё.	ты повезти тюрьма дэнматё
Я свяжу тебя нетуго.	я связать нетуго
С моста прыгнешь в реку.	с мост прыгнуть река
Я не смогу.	я смочь
Не бойся. Канбэй выловит тебя с лодки.	не бояться канбэй выловить лодка
Это всё, что я могу для тебя сделать. Понимаешь?	это весь мочь сделать понимать
Я не умею плавать.	я уметь плавать
Не волнуйся. Канбэй будет там.	не волноваться канбэй там
Хозяин.	хозяин
Вы пойдёте со мной,	вы пойти я
правда?	правда
Да.	да
Офицер Ониси, вы с ней ладите?	офицер ониси ладить
Да. Мне нужно увидеть судью.	да я нужно увидеть судья
Понимаю.	понимать
Больно. Подождите минутку.	больно подождать минутка
Стойте.	стоять
Пусть отдохнёт.	пусть отдохнуть
Она сбежала.	она сбежать
За ней.	за она
Быстрее, дураки. Не дайте ей скрыться.	быстрый дурак не дать скрыться
Она не умеет плавать. А вода в реке, должно быть, холодная.	она уметь плавать а вод река должный быть холодный
— Убили её? — Вы позаботьтесь об остальном.	— убить её — вы позаботиться остальной
Доказательств не будет, если Омино умрёт, а Хандзо исчезнет.	доказательство быть омино умереть хандзый исчезнуть
Это не так просто.	это просто
Ты и есть Канбэй-Убийца? Наконец-то появился.	ты канбэйубийца наконецтый появиться
Хандзо-Клинок. Что ты всё вынюхиваешь?	хандзоклинка что весь вынюхивать
Зачем копаться в прошлом?	зачем копаться прошлое
Чтобы выжить.	чтобы выжить
Я всего лишь офицер полиции, мне приходится это делать, чтобы выжить.	я лишь офицер полиция приходиться это делать выжить
Всё закончится, если ты умрёшь.	весь закончиться умереть
Здесь ты найдёшь свой конец.	здесь найти свой конец
Нужно, чтобы и ты и Омино умерли.	нужно омино умереть
Я всё же испытаю свою удачу.	я весь испытать удача
Мужчина должен уметь играть по-крупному.	мужчина должный уметь играть покрупный
Ты всё равно сослан.	ты весь равно сослан
Никто не побеспокоится, если я тебя убью.	никто побеспокоиться убить
