cleaned_text	lemm_text
-Я вам открою.	открывать
-Спасибо.	спасибо
-Мама умерла?	мама умирать
Скажите, мама умерла?	сказать мама умирать
-Всё будет хорошо.	хороший
-Знаю, что это прозвучит немного старомодно, но мне бы хотелось,	знать это прозвучать немного старомодный хотеться
чтобы этот день стал днём нашей с Алёной помолвки.	день становиться день наш алена помолвка
А вас мы пригласили для того, чтобы это всё не держать в тайне.	приглашать это держать тайна
СТУК	стук
-Какая уж тут тайна.	тайна
Спасибо, что пригласили.	спасибо приглашать
Свадьба когда? Надеюсь, не завтра? -Пап!	свадьба надеяться завтра папа
-Свадьбу мы хотели сыграть после того, как Алёна школу закончит.	свадьба хотеть сыграть алена школа заканчивать
-Спасибо.	спасибо
От меня чего хотите?	хотеть
Чтобы я здесь спел и станцевал?	спеть станцевать
-Пап, прекрати, пожалуйста.	папа прекращать пожалуйста
-Прекратил.	прекращать
-Скажи что-нибудь нормальное, пожалуйста.	сказать что-нибудь нормальный пожалуйста
Делайте что хотите.	делать хотеть
А на то, что творится в моей голове, внимание не обращайте.	твориться голова внимание обращать
ЗВОНОК ТЕЛЕФОНА	звонок телефон
Чернов. Слушаю.	чернов слушать
Да.	
Игорь Александрович, добрый день. Майор Чернов, майор Боков.	игорь александрович добрый день майор чернов майор бок
-Кто?	
Вы ведь уже знаете, кто.	знать
Я не знаю, как я буду жить без неё.	знать жить
Так скажите хотя бы, кто.	сказать хотя
-Вот это мы с вашей помощью мы и хотим выяснить.	это ваш помощь хотеть выяснять
Во сколько вы вчера выехали из дома в аэропорт?	сколько вчера выезжать дом аэропорт
-Часов в семь. Может, чуть раньше, чуть позже.	час семь мочь рано поздно
-Дело в том, что самолёт в Сочи вылетел в 22:00.	дело самолет сочи вылетать 22 00
От вашего дома до аэропорта - 40 минут.	ваш дом аэропорт 40 минута
Вы всегда заранее выезжаете?	заранее выезжать
-С тех пор, как пару лет назад опоздал на рейс из-за пробок.	пора пара год назад опаздывать рейс из-за пробка
-Ваша мать показала,	ваш мать показывать
что через 20 минут после вашего отъезда Елена тоже покинула дом.	20 минута ваш отъезд елена покидать дом
-Лена сказала вашей маме, что её срочно вызвали в офис.	лена сказать ваш мама срочно вызывать офис
Мы сделали запрос по месту работы вашей жены.	сделать запрос место работа ваш жена
Никто в этот день после работы никого не вызывал.	никто день работа никто вызывать
Вы как-то можете это объяснить?	как-то мочь это объяснять
-Нет.	
Нет! Нет, нет, нет!	
-Тише, тише, тише. -Успокойтесь.	тихо тихо тихо успокаиваться
Мы же разговариваем. -Попробую.	разговаривать попробовать
-А вот часто ли Елена была в кузнице во время вашего отсутствия?	часто елена кузница время ваш отсутствие
-Да с тех пор, как мы вместе живём, она там была считанные разы.	пора вместе жить считать
Я не знаю, что она там могла делать.	знать мочь делать
-Видимо, дело нашлось.	видимо дело находиться
-Да, видимо, какое-то дело нашлось.	видимо какой-то дело находиться
А ваша цель поездки в Сочи? -Заказ.	ваш цель поездка сочи заказ
Хороший заказ на ограду особняка.	хороший заказ ограда особняк
Хозяин должен был утвердить дизайн и сделать предоплату.	хозяин должный утверждать дизайн сделать предоплата
Только к чему теперь всё это?	весь это
-Ну всё, дальше можешь не провожать.	далеко мочь провожать
-Она здесь?	
-Да.	
А знаешь, мы с мамой разговариваем.	знать мама разговаривать
Точнее, я говорю, а она слушает.	точно говорить слушать
Мы о тебе, кстати, часто болтаем.	кстати часто болтать
-Алён, ты прости, что я такой потерянный.	ален прощать потерянный
Просто это так всё сложно. И твоя мама...	просто это сложно твой мама ...
-Ты, главное, не обижайся на папу, хорошо?	главное обижаться папа
Он всё понимает, он примет тебя.	понимать принимать
Точнее, он уже принял, я в этом уверена,	точно принимать это уверенный
просто поверить в это не может.	просто поверять это мочь
-Как-то не очень он рад.	как-то очень рад
-Знаешь, я решила рассказать маме, что мы собираемся пожениться.	знать решать рассказывать мама собираться пожениться
-Понимаю, как для тебя это важно.	понимать это важно
-А ты будешь рассказывать своему?	рассказывать свой
-Мне некому рассказывать.	некого рассказывать
-Он всё-таки твой отец. -Я знаю.	все-таки твой отец знать
-Ладно, я пошла.	ладно пойти
ГРУСТНАЯ МУЗЫКА	грустный музыка
Мам!	мама
Я всё читаю тебе, читаю...	читать читать ...
Читать можно бесконечно.	читать бесконечно
В общем, ты, главное, не ругайся.	общий главное ругаться
Мы с Толиком решили пожениться.	толик решать пожениться
Мы уже всё продумали.	продумывать
Мы будем встречаться, а потом, как только я закончу школу, мы поженимся.	встречаться заканчивать школа пожениться
И папа не против.	папа против
Но, точнее, сначала он ругался, конечно, но вроде отошёл.	точно сначала ругаться вроде отходить
Я уверена, что ты тоже рада за меня.	уверенный рад
В общем, я тебя люблю.	общий любить
-На черепе убитой при обследовании трупа обнаружена травма,	череп убитый обследование труп обнаруживать травма
полученная либо при падении,	получать либо падение
либо при ударе тяжёлым тупым предметом.	либо удар тяжелый тупой предмет
Обнаруженные травмы несовместимы с жизнью.	обнаруживать травма несовместимый жизнь
Из этого мы делаем вывод, что она в печь попала уже мёртвой.	это делать вывод печь попадать мертвый
-Да ты что?! А я думал, что она живой туда упаковалась.	?! думать живой туда упаковываться
-Очень смешно.	очень смешно
Дим, продолжай.	дима продолжать
-Судя по состоянию тканей,	судя состояние ткань
возгорание тела началось - внимание! - около 20:00.	возгорание тело начинаться внимание около 20 00
-Это ровно через час после того, как Сельянов выехал в аэропорт,	это ровно час сельянов выезжать аэропорт
и через два часа до его отлёта в Сочи.	час отлет сочи
Что, получается, если она вышла через двадцать минут после его выезда,	получаться выходить двадцать минута выезд
через сорок она уже была в печи.	сорок печь
-Надо выяснить, сколько потребуется времени на разжигание печи.	выяснивать сколько потребоваться время разжигание печь
-Сельянова и его команду с этим вопросом не трогаем.	сельянов команда вопрос трогать
Остаётся понять, кого. -Есть кого.	оставаться понимать
Тёща на даче в прошлом году ворота кованые поставила, с шишечками.	теща дача прошлый год ворота кованый поставлять шишечка
Всю премию мою на это угрохала.	весь премия это угрохать
"Я ей говорю: ""У нас забор деревянный. Зачем нам железные ворота?"""	"говорить : "" забор деревянный железный ворота"
А она мне знаете что? -Где кузнец живёт, знаешь?	знать кузнец жить знать
-Ну вот непосредственно горн, который вас интересует.	непосредственно горн который интересовать
Это подающий воздуховод, который, работая с помощью вентилятора,	это подавать воздуховод который работать помощь вентилятор
подаёт воздух непосредственно туда, где огонь, да?	подавать воздух непосредственно туда огонь
Это окно для подачи заготовок.	окно подача заготовка
Там колосники, на которых лежит антрацит	колосник который лежать антрацит
через который подаётся воздух.	который подаваться воздух
-То есть печка, грубо говоря? -Можно и так сказать.	печка грубо говорить сказать
-Скажите, а сколько времени нужно,	сказать сколько время нужно
чтобы с нуля раскочегарить весь этот аппарат?	ноль раскочегаривать весь аппарат
-Ну, при хорошем горниле - минут десять.	хороший горнило минута десять
-Я смогу? -Ну если только мы с вами коллеги.	смочь коллега
-Я понял. То есть разжечь горн может только кузнец?	понимать разжигать горн мочь кузнец
-Исключительно. Это же всё-таки не буржуйка.	исключительно это все-таки буржуйка
-Анатолий Валерьевич!	анатолий валерьевич
-Я.	
-Мы очень просим вас проехать с нами. -Куда?	очень просить проехать
-Когда приедем, вы всё поймете. Беспокоиться не стоит, поверьте.	приезжать понимать беспокоиться стоить поверять
НАПРЯЖЁННАЯ МУЗЫКА	напряженный музыка
НАПРЯЖЁННАЯ МУЗЫКА	напряженный музыка
-Здравствуй, отец.	здравствовать отец
-Здравствуй, сынок.	здравствовать сынок
-Получается, что две косвенные улики против Сельянова мы уже имеем.	получаться косвенный улика против сельянов иметь
Он выехал из дома в аэропорт в семь вечера, а вылет у него был в десять.	выезжать дом аэропорт семь вечер вылет десять
Ехать ему до аэропорта сорок минут.	ехать аэропорт сорок минута
В этот промежуток времени он мог совершить убийство жены,	промежуток время мочь совершать убийство жена
тем более никто, кроме него, разводить печь не умеет.	никто кроме разводить печь уметь
-Если это не сделал другой кузнец. -А это вряд ли.	это сделать кузнец это вряд
Короче, закрываем клиента на 48 часов,	короче закрывать клиент 48 час
его сразу на чистуху и пробьёт.	сразу чистуха пробивать
-Вот это мысль.	это мысль
-Слушайте, ну вы же умные люди, профессионалы.	слушать умный человек профессионал
Ну скажите, зачем мне нужно было убивать Лену?	сказать нужно убивать лена
Зачем?	
-Ну мы не знаем.	знать
Лёх, ты знаешь? -Нет.	лех знать
-И я не знаю. Вот вы нам об этом и расскажите.	знать это рассказывать
-А мы с удовольствием ознакомимся.	удовольствие ознакомляться
-Нечего рассказывать.	нечего рассказывать
Я же задержан?	задерживать
-Пока да. На 48 часов, Игорь Александрович.	пока 48 час игорь александрович
-Уведите задержанного!	уводить задержанный
-Встать!	вставать
-Сергеич, что-то у нас не сходится.	сергеич что-то сходиться
Откуда Сельянов мог знать,	откуда сельянов мочь знать
что после отъезда в аэропорт	отъезд аэропорт
его жена через 20 минут покинет квартиру,	жена 20 минута покидать квартира
даже если он за ней следил	следить
или они договорились предварительно встретиться?	договариваться предварительно встречаться
Даже если он её убил, зачем труп-то было везти в кузницу и там сжигать?	убивать труп везти кузница сжигать
-Хороший вопрос. Даже два.	хороший вопрос
-Предложения, Вить?	предложение вить
-Попробовать всё же найти второго кузнеца.	попробовать находить второй кузнец
-Как вариант.	вариант
-Толь, подойди сюда.	толь подходить сюда
Сядь.	садиться
Как ты понял, рванул я из лагеря, чтобы подохнуть не за колючкой.	понимать рвануть лагерь подыхать колючка
Но и не только из-за этого.	из-за это
-Пап, тебе в клинику надо.	папа клиника
Онкология, диабет - это ещё не приговор.	онкология диабет это приговор
-Жизнь моя мне приговор, сынок, жизнь.	жизнь приговор сынок жизнь
Но всё равно ни одного дня я бы из неё не вычеркнул	равный день вычеркнуть
с той самой секунды, как твою мать увидел.	самый секунда твой мать увидеть
И это ещё одна причина, почему я здесь, а не в бараке.	это причина почему барак
Твой батя, сынок, должен знать,	твой батя сынок должный знать
что ты счастлив и не ссучился,	счастливый ссучиваться
хотя и живёшь мимо всех наших дел и делишек.	хотя жить мимо весь наш дело делишки
Одна вещица есть.	вещица
Иди сюда.	идти сюда
Не бойся, на этих цацках крови нет.	бояться цацка кровь
Это ожерелье твоей прабабки.	ожерелие твой прабабка
Наденешь ты его на ту, с кем счастлив будешь, как я с твоей матерью.	надевать счастливый твой мать
На Галю Ветрову, дочку кента моего единственного. Помнишь её?	галя ветров дочка кент единственный помнить
-Бать, у меня другие планы.	бать план
-Знаю я все твои планы.	знать весь твой план
Но и ты знай, сынок:	знать сынок
на шее дочки мусорской этим камушкам не висеть,	шея дочка мусорский камушек висеть
если, конечно, ты не желаешь, чтобы с ней что-нибудь случилось,	желать что-нибудь случаться
как с её маманей, к примеру.	маманя пример
Всё!	
НАПРЯЖЁННАЯ МУЗЫКА	напряженный музыка
-Скажите, а ничего странного в последнее время	сказать ничто странный последний время
во взаимоотношениях сына и невестки вы не замечали?	взаимоотношение сын невестка замечать
-Они любили друг друга.	любить друг друг
В Лёнечке души не чаяли.	ленечка душа чаять
Вот и все странности.	весь странность
-Бабушка!!	бабушка !!
-Лёнечка, взрослые разговаривают. Выйди, пожалуйста.	ленечка взрослый разговаривать выходить пожалуйста
-Маму убил тот дядя, который встречал нас у музыкалки.	мама убивать дядя который встречать музыкалка
-Что ты такое говоришь?	говорить
-Подождите, пожалуйста. Рассказывай, боец, что за дядя, как зовут?	подождать пожалуйста рассказывать боец дядя звать
-Не знаю.	знать
-Ну и как занятие? -Хорошо.	занятие
-Хорошо? Давай книжки.	давать книжка
-Елена!	елена
Я всё-таки вас нашёл, потому что очень не хочу терять.	все-таки находить очень хотеть терять
-Иди садись в машину, закрой дверь.	идти садиться машина закрывать дверь
Вы видите, я с ребёнком?	видеть ребенок
И ещё, я одиннадцать лет замужем.	одиннадцать год замужем
-Лена!	лена
-Мама, кто это?	мама это
-Лёнь, один нехороший человек.	лень нехороший человек
Ты у меня уже взрослый, правда? -Конечно.	взрослый правда
-Я тебя очень прошу не говорить папе про этого человека, хорошо?	очень просить говорить папа человек
-Хорошо.	
-И сколько раз твоя мама встречалась с этим дядей?	сколько твой мама встречаться дядя
-Мама с ним не встречалась. Это он нас встречал четыре раза.	мама встречаться это встречать четыре
-И все четыре раза	весь четыре
мама выбрасывала букет в урну? -Да.	мама выбрасывать букет урна
-И папе ты об этом дяде никогда не рассказывал?	папа дядя рассказывать
-Никогда. Это он убил маму.	это убивать мама
-Повезло. Камера наблюдения как раз возле музыкальной школы.	везти камера наблюдение возле музыкальный школа
-Да, странный пассажир.	странный пассажир
Меня вот Валька Ерофеева в десятом отшила, и всё.	валька ерофеев десятый отшивать
-Что - всё? -Замужем теперь за Матрасом.	замужем матрас
Алкаш наш местный.	алкаш наш местный
Теперь на 23 Февраля и на День милиции	23 февраль день милиция
каждый год мне открытки шлёт.	каждый год открытка слать
-Матрас шлёт?	матрас слать
-Оба шлют, да?	оба слать
Я вам про первую любовь, а вы...	первый любовь ...
-Так, Саня, с этим всё понятно.	саня это понятный
Крупный план есть нашего клиента?	крупный план наш клиент
-Так, сейчас.	
Саш, пробей-ка этого типа по всем нашим базам.	саша пробивать ка тип весь наш база
-Уже, Сергей Сергеевич.	сергей сергеевич
Горохов Алексей Николаевич, 1979 года рождения. Не судим.	горох алексей николаевич 1979 год рождение судить
"Сменный мастер завода ""Втормет""."	сменный мастер завод втормет
-Всё?	
-Алло!	але
Привет, это я.	привет это
Слушай, надо встретиться.	слушать встречаться
Сегодня.	сегодня
НАПРЯЖЁННАЯ МУЗЫКА	напряженный музыка
СТУК В ДВЕРЬ	стук дверь
-Горохов Алексей Николаевич? -Я.	горох алексей николаевич
-Майор Чернов. Управление внутренних дел по Юго-Востоку Москвы.	майор чернов управление внутренний дело юго-восток москва
-Майор Боков.	майор бок
-Остудин я, старший лейтенант.	остудин старший лейтенант
-Поговорим?	поговорить
-А в туалет можно сперва?	туалет сперва
-Ну это если только с нами.	это
-Ну тогда не надо.	
Давно вас ждал.	давно ждать
Давно.	давно
Готов к чистосердечному признанию.	готовый чистосердечный признание
Вот...	...
...отдаю добровольно нооксан, антидепрессант.	... отдавать добровольно нооксан антидепрессант
-Это его хотел в унитаз сбросить?	это хотеть унитаз сбросить
-Его. Вы же из-за него пришли?	из-за приходить
-Возможно.	возможно
-И из-за него тоже.	из-за
-Мы вас внимательно слушаем.	внимательно слушать
-У меня уже семь лет хроническая депрессия.	семь год хронический депрессия
А при депрессии главное ведь что?	депрессия главное
Правильно подобрать антидепрессант.	правильно подбирать антидепрессант
Мне его год подбирали, пока вот этот нооксан не попробовал.	год подбирать пока нооксан попробовать
И всё, голова сразу на место вернулась.	голова сразу место вернуться
С утра таблетку выпил - и живёшь, как все.	утро таблетка выпивать жить
А наркоманы этот нооксан по упаковке в день себе вгоняли.	наркоман нооксан упаковка день вгонять
Из-за них его в прошлом году и внесли в список наркотических веществ.	из-за прошлый год вносить список наркотический вещество
А в бывших республиках его можно в любой аптеке без рецепта купить.	бывший республика любой аптека рецепт купить
Ну вот я и стал проводникам заказывать.	становиться проводник заказывать
Раз в месяц на вокзал - и живёшь как человек.	месяц вокзал жить человек
Всё, признался.	признаваться
-Здорово.	здорово
Но, если честно, мы бы хотели услышать несколько другую историю.	честно хотеть услышать несколько история
Вы убили Елену Сельянову изощрённым способом только за то,	убивать елена сельянов изощрять способ
что она отказала вам в ухаживаниях?	отказывать ухаживание
-Как вы сказали?	сказать
Елену убили? Кто? За что?	елена убивать
-Ты убил, а за что - гражданин начальник только что рассказал.	убивать гражданин начальник рассказывать
-Вам есть что добавить?	добавлять
-Я не убивал.	убивать
Я не мог её убить...	мочь убивать ...
...потому что я её люблю.	... любить
-Тошнота есть? -Что?	тошнота
-Тошнит? -Чего?	тошнить
-Запор, понос?	запор понос
Понос от содеянного испытываете? -Какой...	понос содеять испытывать ...
-Регулы нерегулярные? -Господи!	регулы нерегулярный господи
-Держи его!	держать
-Слушайте, я не мог её убить, вы чего?! Я же её люблю!	слушать мочь убивать ?! любить
-Держи его, Лёха! Руку не сломай!	держать леха рука сломать
-Да вы... -Да тихо ты!	... тихо
-Всё, всё, парни, всё.	парень
-Всё.	
-Привет.	привет
Что празднуем?	праздновать
-Выпьешь?	выпивать
-Нет. И тебе тоже больше не разрешу.	разрешать
-Бармен, повтори. -Хорошо.	бармен повторять
Чего, типа переживаешь за меня?	тип переживать
-Ну вообще-то да.	вообще-то
Ты можешь успокоиться и сказать нормально, что тут вообще происходит?	мочь успокаиваться сказать нормально вообще происходить
-Алёночка, могу.	аленочка мочь
-Протрезвеешь - звони.	протрезветь звонить
-А я тебе сейчас позвоню.	позвонить
Алло!	але
Алёна!	алена
Пошла вон!	пойти вон
Я тебя вообще видеть не хочу, ты поняла?	вообще видеть хотеть понимать
-Ты что несёшь?	нести
-Что я несу?	нести
Я несу такую большую правду!	нести большой правда
Алён, я тебя вообще не любил, ни месяц, ни неделю, ни одну минуту.	ален вообще любить месяц неделя минута
И да, свадьбы не будет.	свадьба
И можешь передать своему папаше-мусорку,	мочь передавать свой папаша мусорка
что сын уголовника больше не претендует	сын уголовник претендовать
на его единственную девственную дочь.	единственный девственный дочь
Ты поняла?	понимать
Иди сюда.	идти сюда
-Что тебе надо?	
-Иди, иди сюда.	идти идти сюда
-Пусти!	пускать
-Дело всё в том, что, к сожалению, романа у нас не было.	дело сожаление роман
Начало было, а романа самого не было.	начало роман
-Загадочно как-то у вас всё, господин Горохов.	загадочно как-то господин горох
-Да ничего загадочного.	ничто загадочный
Мы познакомились с Еленой через Интернет.	познакомиться елена интернет
Она на сайте знакомств - Афродита.	сайт знакомство афродита
Три дня переписывались, потом она назначила свидание.	день переписываться назначать свидание
-Воды?	вода
-Скажите, а вы специально выбрали этот ресторан,	сказать специально выбирать ресторан
ну, потому что здесь звучит ретро?	звучать ретро
-Если честно, да.	честно
-У нас удивительно совпадают вкусы.	удивительно совпадать вкус
Я хочу выпить. Пейте.	хотеть выпивать пить
А вы так со всеми женщинами галантны или только со мной?	весь женщина галантный
-Если отвечу, что со всеми, вы подумаете, что я ловелас.	отвечать весь подумать ловелас
Если скажу, что только с вами, вы будете знать, что это ложь.	сказать знать это ложь
-Вы удивительно умны.	удивительно умный
Налейте мне вина. Я хочу... я хочу пить вино.	наливать вино хотеть ... хотеть пить вино
Вы знаете...	знать ...
...я не могу себе объяснить, почему я сегодня здесь.	... мочь объяснять почему сегодня
А вообще для меня это первое свидание.	вообще это первый свидание
Возьмите.	взять
Ешьте.	
Я с вами согласна,	согласный
знакомство по Интернету не позволяет узнать друг друга.	знакомство интернет позволять узнавать друг друг
Но что делать? Каковы времена, таковы и нравы.	делать каков время таков нрав
Я думаю, что это моё как первое, так и последнее свидание.	думать это первый последний свидание
Мне кажется, я нашла мужчину, которого...	казаться находить мужчина который ...
Я молчу, молчу, молчу, молчу.	молчать молчать молчать молчать
-И всё. Это было наше первое и последнее свидание.	весь это наш первый последний свидание
Из контактов на сайте она меня удалила.	контакт сайт удалять
Телефон, который дала, оказался левым.	телефон который давать оказываться левый
Но мне всё-таки удалось пробить её через Интернет.	все-таки удаваться пробивать интернет
Я позвонил ей, представился.	позвонить представляться
-Может быть, воды? -Нет.	мочь вода
Голова побаливает.	голова побаливать
-Продолжайте.	продолжать
-Елена сделала вид, что совершенно не понимает, кто я такой.	елена сделать вид совершенно понимать
То есть именно сделала вид, я настаиваю на этом,	именно сделать вид настаивать это
потому что после свидания я совершенно потерял голову.	свидание совершенно потерять голова
Уверен, она тоже.	уверенный
Ну с ней просто что-то случилось.	просто что-то случаться
И при следующих... при следующих наших встречах	следующий ... следующий наш встреча
это уже была словно не она - резкая, чужая.	это словно резкий чужой
-Букеты в урны выкидывала. -Да, верно, верно.	букет урна выкидывать верно верно
И всё время твердила, что она замужем.	весь время твердить замужем
Но я-то понимал, что это не так.	понимать это
Просто с ней что-то случилось.	просто что-то случаться
Потому что во время свидания в кафе она сказала, что уже давно свободна.	время свидание кафе сказать давно свободный
А насчёт сына я ей сразу сказал, что я готов его усыновить	насчет сын сразу сказать готовый усыновлять
и стать для него самым лучшим в мире отцом.	становиться самый хороший мир отец
-Но на самом деле муж-то у Елены был и есть до сих пор.	самый дело муж елена сей пора
-Нет, нет! Этого просто не может быть.	просто мочь
-Где вы были 13 ноября после 20:00?	13 ноябрь 20 00
-Дома.	дома
Я всегда или дома, или на работе.	дома работа
-Это кто-нибудь может подтвердить?	это кто-нибудь мочь подтверждать
-А?	
-Подтвердить кто-нибудь может?	подтверждать кто-нибудь
-Нет. Я один живу.	жить
-Значит, мы вынуждены вас задержать.	значит вынуждать задерживать
-За что?	
Вы всё-таки думаете, что это я Елену?	все-таки думать это елена
-Сержант, уводите.	сержант уводить
-Послушайте, воля ваша, хорошо, но я уверен, что всё прояснится.	послушать воля ваш уверять проясниваться
Можно мне забрать мои таблетки? Пожалуйста!	забирать таблетка пожалуйста
-А героина тебе в камеру не подкинуть, чтобы веселее сиделось?	героин камера подкидывать весело сидеться
-Послушайте, ну мне без него...	послушать ...
-Уводи, Никита.	уводить никита
Да, интересный пассажир.	интересный пассажир
-И барышня интересная. -Да, Лёх.	барышня интересный лех
Слушай, Вить, а вот про девушку хотелось бы узнать чуть побольше.	слушать вить девушка хотеться узнавать
-Сделаем.	сделать
-Алёна, ты дома?	алена дома
Алёна, ты дома? Ты спишь?	алена дома спать
Алёна!	алена
Алёна!	алена
Алёна!	алена
Алёна, да что с тобой?	алена
Да ты что, Алёна?!	алена ?!
Алло! Алло! Скорая?	але але скорый
Девочка отравилась. Да.	девочка отравляться
Алёна!	алена
-Сладкий чай, побольше свежего воздуха.	сладкий чай свежий воздух
Перед сном можно одну-две таблеточки.	сон таблеточка
-Того, чем она отравилась?	отравляться
-Ну что вы?! От валерьянки ещё пока никто не умирал,	?! валерьянка пока никто умирать
тем более после той дозы, которую приняла ваша племянница.	доза который принимать ваш племянница
Да и желудок мы ей промыли, так что не переживайте, всё будет хорошо.	желудок промывать переживать хороший
-Спасибо вам, доктор. -Всего доброго.	спасибо доктор весь добрый
-Только папе ничего не говори.	папа ничто говорить
-Как ты это себе представляешь?	это представлять
А если в следующий раз ты будешь травиться уже не валерьянкой?	следующий травиться валерьянка
-Не буду.	
Много чести для этого отморозка.	честь это отморозок
-Не понимаю.	понимать
Не понимаю я, Алёна, как он мог с тобой так поступить.	понимать алена мочь поступать
-И что, я, по-твоему, тебе наврала, да?	по-твоему наврать
А таблеток с радости наглоталась? -Алёна!	таблетка радость наглотаться алена
Послушай, может, ты его неправильно поняла?	послушать неправильно понимать
-Он сорвал кольцо. Что тут непонятного?	сорвать кольцо непонятный
-Странно.	странно
Всё это очень странно.	весь это очень странный
Хотя, может быть, он сегодня показал своё истинное лицо.	хотя мочь сегодня показывать свой истинный лицо
Тогда это хорошо.	это
Было бы гораздо хуже, если бы ты узнала, какой он подлец,	гораздо плохо узнавать подлец
уже после свадьбы.	свадьба
Давай я тебе чай принесу. Доктор говорит, тебе нужно пить чай.	давать чай приносить доктор говорить нужно пить чай
-Давай.	давать
-Если Горохов сказал правду,	горохов сказать правда
то сказка о милой семейной жизни четы Сельяновых рассыпается.	сказка милый семейный жизнь чета сельянов рассыпаться
-А если нет? -Ну а зачем ему врать?	врать
-Ну вот сам посуди, предположим, убил он, да?	посудить предполагать убивать
Тогда, по идее, он совсем по-другому должен петь - да, мол, господа менты,	идея по-другому должный петь мол господин мент
проходил мимо музыкальной школы,	проходить мимо музыкальный школа
увидел женщину, влюбился в неё, она меня отшила. Всё.	увидеть женщина влюбляться отшивать
Больше никогда её не видел и не слышал.	видеть слышать
А он сразу признаётся, что на момент убийства у него алиби нет.	сразу признаваться момент убийство алиби
-Именно этот факт для меня превышает все твои сомнения	именно факт превышать весь твой сомнение
относительно Горохова, понимаешь?	относительно горохов понимать
Судя по загадочному лицу майора Бокова, можно заключить,	судя загадочный лицо майор боков заключать
что он не готов развеять эти сомнения,	готовый развеивать сомнение
а, скорее, их усугубить. Да, Вить?	скоро усугублять вить
-Да, Серёж.	сережа
