cleaned_text	lemm_text
Хорошо. Поступим так.	хорошо поступить так
Мое желание: хочу, чтобы Верданди все вспомнила.	мой желание хотеть верданди вспомнить
Не совсем поняла, но попробую.	не понять попробовать
Похоже, система не отвечает. Я свяжусь с ними.	похоже система отвечать я связаться они
Эээ... Пеорт вроде говорила, что на Иггдрассиле кой-какие неполадки. Мы не можем с ними связаться.	эээ пеорт вроде говорить иггдрассила койкакий неполадка мы мочь они связаться
Сказала - просто подождите и все наладится.	сказать просто подождать наладиться
Понятно...	понятно
Прошу прощения... но с желаниями придется повременить.	просить прощение желание прийтись повременить
Но если я могу быть чем-нибудь полезна, только скажите!	но мочь чемнибыть полезный сказать
К-конечно...	кконечный
Да, номер не прошел! Интересно, почему...	да номер пройти интересно почему
"Машина Возвращения Памяти, ""Воспоминание №2""! Замечательный агрегатище!"	машина возвращение память воспоминание №2 замечательный агрегатища
Может, со второго раза?	мочь два раз
Положись на меня! С такой машинерией я могу вернуть ей память в два счета!	положиться я с машинерия мочь вернуть память счёт
Два счета?! Это уже 26-ой...	два счёт это 26ий
Да брось ты. Ключ на старт!	да бросить ты ключ старт
Ну как, сестра?	ну как сестра
Вспомнила!	вспомнить
Я не дала тебе свою визитку. Держи.	я дать ты визитка держать
Мне скоро в университет. Прискорбно, но гонку придется отменить.	я скоро университет прискорбный гонка прийтись отменить
Можно и мне с тобой? Я хочу посмотреть, где учится Морисато.	можно ты я хотеть посмотреть учиться морисато
Чудесное, должно быть, место...	чудесный должный быть место
Ну, что-то вроде и около...	ну чтоть вроде около
Тебя пестуют мудрые наставники, убеленные сединой...	ты пестовать мудрый наставник убелить седина
Мой учитель тоже был мудрым. Прекрасный человек.	мой учитель мудрый прекрасный человек
Но сейчас он очень далеко...	но очень далеко
Эх, вот бы свидеться...	эх свидеться
Докладываю. Вирус проник в тело Верданди при физическом контакте. Потом он заразил систему и начал уничтожать все подряд.	докладывать вирус проникнуть тело верданди физический контакт потом заразить система начать уничтожать подряд
Вирус попеременно то уничтожает данные, то пробивается вглубь системы. Л е г л о 8% сети. Нам удалось запереть вирус в системе-обманке.	вирус попеременно уничтожать дать пробиваться вглубь система литр е год литр 8 сеть мы удаться запереть вирус системеобманка
О ч и с т и м систему. Подключим Верданди к обманке, и очистим обеих.	о число том метр система подключить верданди обманка очистить оба
Толково сработано. Может, удастся обойтись без вакцины? Не хотелось бы прибегать к крайним мерам.	толковый сработать мочь удаться обойтись вакцина не хотеться прибегать крайний мера
Хорошо.	хорошо
Это все.	это весь
Я... я хочу сделать официальный запрос. Мне интересно, кто этот таинственный злоумышленник.	я хотеть сделать официальный запрос я интересно таинственный злоумышленник
Одобряю. Я дам тебе доступ.	одобрять я дать ты доступ
Принято. Доступ к секретному файлу 10948.	принять доступ секретный файл 10948
Соединение с Пеорт установлено.	соединение пеорт установить
Это...	это
Верданди!	верданди
Почему... Верданди...	почему верданди
Что бы это значило?	что это значить
Может, случилось что-то из ряда вон, а мы и не знаем...	мочь случиться чтоть ряд вон знать
Гхм...	гхм
Говори, не стесняйся.	говорить стесняться
У меня просьба...	у просьба
Определился с желанием?	определиться желание
Твоя одежда чересчур бросается в глаза, не могла бы ты переодеться в нечто менее экстравагантное?	твой одежда чересчур бросаться глаз мочь переодеться нечто менее экстравагантный
Ты хочешь потратить свое желание на такой пустячок?	ты хотеть потратить свой желание пустячок
Воля ваша. Исполним за счет с л у ж б ы.	воля ваш исполнимый счёт литр б ы
Что ты, что ты! Погоди!	что ты ты погодить
Нельзя заниматься магией при всем честном народе.	нельзя заниматься магия весь честной народ
Это твое желание?	это твой желание
Если кто-то узнает о том, что в мир с о ш л а богиня, то последствия будут весьма плачевные.	если ктоть узнать тот мир ш литр богиня последствие быть весьма плачевный
Ну если так ...	ну
Пожалуйста, никогда не твори волшбу, если рядом есть посторонние... Это не желание, это п о ж е л а н и е. Так уж повелось...	пожалуйста творить волшба ряд посторонний это желание это плата е литр наш е так повестись
Ясно.	ясно
Вроде никого... почему бы тебе не переодеться?	вроде никто почему ты переодеться
Конечно.	конечно
Что ты делаешь?	что делать
Кейичи! Стой, где стоишь!	кейй стоять стоять
Готово!	готовый
Пойдет?	пойти
Не то...	не то
А так?	а так
Первый раз в первый класс...	один один класс
А если примерить платье?	а примерить платье
Снова не то!	снова то
Ну ладно.	ну ладный
В-Верданди потеряла память?!	вверданди потерять память
Она должна скоро поправиться, но ...	она должный скоро поправиться
Кто же тогда будет участвовать в заезде? А гонки-то через неделю...	кто участвовать заезд а гонкито неделя
Эй ...	эй
Привет! Все готовы?	привет весь готовый
Какое там готовы... Осталось всего 6 дней, а мы уже приехали... сложнейшая трасса, смешанный заезд. Новичкам там делать нечего.	какой готовый остаться 6 день приехать сложный трасса смешанный заезд новичок делать нечего
Сора, хочешь попробовать?	сор хотеть попробовать
Невозможно!	невозможно
Заменить... Верди...	заменить верди
Или все же попробовать?	или попробовать
Начнем с азов. Ты...	начать азов ты
Я знаю. Видела, как ездите вы.	я знать видеть ездить вы
В теории все просто. Пассажир сидит в коляске и отвечает за скорость, а также компенсирует баланс при резких виражах...	в теория просто пассажир сидеть коляска отвечать скорость также компенсировать баланс резкий вираж
Водитель полностью доверяет пассажиру, а сам концентрируется на грамотном прохождении поворотов.	водитель полностью доверять пассажир концентрироваться грамотный прохождение поворот
Ты будешь мне доверять?	ты быть доверять
Мотоцикл не оставляет мне выбора.	мотоцикл оставлять выбор
Пожалуйста, Морисато.	пожалуйста морисато
Спасибо.	спасибо
Мне не терпится увидеть вас в д е л е. Предвкушаю чудесное зрелище.	я терпеться увидеть далее е литр е предвкушать чудесный зрелище
Как получится...	как получиться
Морисато, скоро начинаем.	морисато скоро начинать
Не забудь проверить инжектор.	не забыть проверить инжектор
Конечно.	конечно
Поехали.	поехать
Вот они!	вот они
Второй пилот... она очень даже ничего.	два пилот очень ничто
Мы правильно подобрали резину, и результат превзошел все ожидания. Тебе бы еще хорошего напарника, и можно всерьез задуматься о б о л ь ш о м спорте.	мы правильно подобрать резина результат превзойти ожидание ты хороший напарник всерьёз задуматься б литр ь ш метр спорт
Прямо как Верди и Морисато.	прямо верди морисато
То есть влюбленные?	то влюбить
Мы...	мы
Зачем мне набиваться к ним в друзья? Или это часть твоего п л а н а?	зачем набиваться друг или это часть твой плата литр наш а
Сойдись с ними поближе. И жди своего часа.	сойтись они близкий и ждать свой час
И что тогда?	и тогда
Твое желание будет исполнено. А я достигну своих целей.	твой желание исполнить а достигнуть свой цель
Поворот!	поворот
Извини.	извинить
Можно его починить?	можно починить
Да, я его обязательно отремонтирую.	да обязательно отремонтировать
Как дела?	как дело
Прилежно топчемся на месте. Вирус проник довольно глубоко, добраться до его составляющих очень трудно.	прилежно топтаться место вирус проникнуть довольно глубоко добраться составлять очень трудно
И посмотрите, пожалуйста, сюда.	и посмотреть пожалуйста сюда
Это ритм движения вируса, он связан с длиной волны Верданди.	это ритм движение вирус связать длина волна верданди
Понятно ...	понятно
Ну и ну... кто-то смастрячил вирус, с легкостью выкравший пароль Верданди.	ну ну ктоть смастрячить вирус лёгкость выкрасть пароль верданди
Пеорт, кто этот умелец? Или - ч т о?	пеорт умелец или число том о
Записи защищены от несанкционированного доступа.	запись защитить несанкционированный доступ
Далеко же он ушел по кривой дороженьке. Мы даже не можем узнать его имени.	далеко уйти кривая дороженька мы мочь узнать имя
Он как-нибудь связан с Верданди?	он какнибыть связать верданди
Повторяю - записи защищены. Доступа нет, санкции - тоже. Для начала попробуем понять мотивы преступника. Мы однозначно не можем допустить заражения Иггдрассиля.	повторять запись защитить доступ нет санкция тоже для начало попробовать понять мотив преступник мы однозначно мочь допустить заражение иггдрассиля
Да.	да
Эк ты его раздербанил. Увы, твоя стальная коняга починке не подлежит.	эк раздербанить увы твой стальной коняга починка подлежать
Думал, будет хуже....	думать худой
Ты бы лучше о Верданди подумал. Почему бы тебе не поговорить с ней по душам?	ты верданди подумать почему ты поговорить душа
Ты, вообще, считал, с к о л ь к о вы уже вместе?	ты вообще считать литр ь вместе
Вы рука об руку прошли огонь, воду и медные трубы... Слова ``любить`` и ``доверять`` стали для вас синонимами.	вы рука рука пройти огонь вода медный труба слово любить доверять стать синоним
Да...	да
Этот запах...	этот запах
Сестра!	сестра
Ух ты...	ух ты
Завтрак вот приготовила... Или я зря старалась?	завтрак приготовить или зря стараться
Да нет, просто ....	да нет просто
С чего бы вдруг? Праздник?	с вдруг праздник
Наверное, зря...	наверное зря
Ничуть не бывало...	ничуть бывать
Уплетай за обе щеки, иначе сестра никогда тебя не вспомнит...	уплетать оба щека иначе сестра вспомнить
Ну... раз ты не голоден ....	ну голодный
Голоден, еще как голоден! Просто я глубоко задумался!	голодный голодный просто глубоко задуматься
О, вкуснотища обетованная!	о вкуснотища обетованный
Начинаем!	начинать
Ну как?	ну как
Вкусно... О чудный вкус еды, приготовленной Верданди.	вкусно о чудный вкус еда приготовить верданди
Вкусно, вкусно!	вкусно вкусно
Похоже, хана клапанам...	похоже хан клапан
Схожу-ка я к Чихиро за советом.	схожук чихиро совет
Верданди...	верданди
Я... я не первый раз в этом мире?	я один мир
Смотрю на эти фотографии... где мы так счастливо и беззаботно улыбаемся. А сейчас твоя улыбка похожа на о с к а л.	смотреть фотография счастливо беззаботно улыбаться а твой улыбка похожий литр
Наша обязанность - нести людям счастье в лихие минуты отчаяния.	наш обязанность нести человек счастие лихой минута отчаяние
Я горы сверну, лишь бы та счастливая улыбка снова появилась на твоем лице.	я гора свернуть лишь тот счастливый улыбка снова появиться твой лицо
Если на этой фотографии и правда мы, то я хотела бы узнать о тебе побольше.	если фотография правда мы хотеть узнать ты большой
Что? Несчастный случай?	что несчастный случай
Всему виной моя беспечность...	весь вина беспечность
По-видимому, мы надоели Богине Удачи...	повидимый надоесть богиня удача
На соревнования можно даже не ходить.	на соревнование ходить
Мне кажется, так будет лучше.	я кажется хороший
"Э... попытка не пытка. Если я научусь держать баланс, возьмешь в напарники?"""	э попытка пытка если научиться держать баланс взять напарник
Я буду упорно тренироваться... и ....	я быть упорно тренироваться
В самом деле?	в самый дело
Чихиро...а почему бы и нет?! Рискнем!	чихироа почему нет рискнуть
Я должен знать, на что мы с е й ч а с способны. В свете последних событий...память...	я должный знать е й число способный в свет последний событийпамять
Я понимаю.	я понимать
Что вовсе не значит, будто мы отказываемся от борьбы.	что вовсе значит отказываться борьба
Я по-прежнему верю, что вы - з в е з д н а я команда.	я попрежний верить з е з далее наш команда
Так что - дерзайте.	так дерзать
Эй.	эй
Ты не в курсе, где Морисато Кейичи?	ты курс морисато кейй
Кто это? Знаешь такого?	кто это знаешь такой
Нет.	нет
Понятно.	понятно
Не надо так обращаться с людьми.	не обращаться человек
Эй, девушка.	эй девушка
Ты мне больше не нужен.	ты нужный
Текущий поток выражается как...	текущий поток выражаться как
Что?	что
Ich suche: einen Goldring fur hundert Mark...	ich suche einen goldring fur hundert mark
Тебе здесь нравится.	ты нравиться
Да нет, знаешь... когда я думаю о гонке, то почему-то чувствую прилив какого-то странного возбуждения...	да нет знаешь думать гонка почемуть чувствовать прилив какоготь странный возбуждение
Морган...	морган
Быстро садись.	быстро садиться
Смотри, нарвешься... препод разозлится.	смотреть нарваться препод разозлиться
Я искала тебя.	я искать ты
Нам нужно поговорить.	мы нужно поговорить
Я хочу участвовать в гонке.	я хотеть участвовать гонка
Что?!	что
А то. Из нее сейчас гонщик, как из топора пловец. Или я не права?	а то из гонщик топор пловец или право
Потому-то мы и будем тренироваться...	потомуть быть тренироваться
Бесполезно. Не успеете.	бесполезный не успеть
Мы не узнаем, пока не попробуем!	мы узнать пока попробовать
Даже не отягощенная памятью, Верданди это Верданди.	даже отяготить память верданди это верданди
Тогда давай-ка раз и навсегда выясним, кто из нас лучше.	тогда давайк навсегда выяснить хороший
Ну? И зачем, спрашивается, нужно было выдергивать меня из клуба?	ну и зачем спрашиваться нужно выдёргивать клуб
Помоги мне. Или тебя зря прозвали Королевой Перевала?	помочь я или зря прозвать королева перевал
Насколько я знаю, Верданди еще не оклемалась?	насколько знать верданди оклематься
Ну как тебе сказать...	ну ты сказать
Внимание!	внимание
Кто ведет?	кто вести
Ба, знакомые все лица... Верданди и Морисато!	ба знакомый лицо верданди морисато
Морисато... Верди... бесподобно!	морисато верди бесподобный
У нас получилось, Верданди!	у получиться верданди
Да! Да, Кейичи!	да да кейй
Верданди... Верданди?!	верданди верданди
Верданди... Верданди... Верданди...	верданди верданди верданди
Да, Кейичи.	да кейй
Верданди! Что с тобой?	верданди что ты
Странное чувство... дежа вю. Мнится, я н е первый раз на трассе.	странный чувство дежа вю мниться наш е один трасса
Бушующее людское море, я счастлива, и рядом со мной...	бушевать людской мор счастливый ряд я
Ты. Это был ты?!	ты это ты
А ведь почти обошли! Неплохо для первой совместной поездки. Увы и ах, мы им не ровня.	а обойти неплохо один совместный поездка увы ах ровня
Я с о ш л а с ь слишком близко. Хватит, надоело.	я ш литр ь слишком близко хватить надоесть
Никак, ревнуешь?	никак ревновать
Ревную? Я? Абсурд!! Я давно обхожусь без сантиментов.	ревновать я абсурд я давно обходиться сантименты
Тогда что же это?	тогда это
Я не знаю! Можно ли построить новый мир подобными средствами?	я знать можно построить новый мир подобный средство
Ее любовь послужит ключом к двери, ведущей в новый мир.	она любовь послужить ключ дверь ведущий новый мир
Ее захлестывают новые чувства... Также, как и тебя.	она захлёстывать новое чувство также ты
Тогда я не обращала особого внимание на то, что происходит между мной и Морисато...	тогда обращать особый внимание то происходить я морисато
...большая часть моих воспоминаний покрыта мраком. Я хочу вернуть свои чувства.	большой часть мой воспоминание покрыть мрак я хотеть вернуть свой чувство
Я хочу знать все об этих чувствах. И о моем альтер эго, беззастенчиво спящем внутри меня.	я хотеть знать этот чувство и мыть альтер эго беззастенчивый спать внутри я
Неужто потихоньку начинает вспоминать... что о н сделал с Верданди?	неужто потихоньку начинать вспоминать наш сделать верданди
Понятия не имею.	понятие иметь
Вспоминает... значит, он не смог стереть ей память. Неудивительно, даже на Небесах на такое способны единицы.	вспоминать значит смочь стереть память неудивительно небо такой способный единица
И Селестин к ним не относится. Куда ему... Он не располагает т а к о й мощью.	и селестина относиться куда он он располагать том й мощь
