cleaned_text	lemm_text
Есть новости от твоей мамы?	есть новость твой мама
- Она вернется. Она всегда возвращается.	она вернуться она возвращаться
Смотри, что я получила сегодня. Вызывают в опекунский совет.	смотреть получить сегодня вызывать опекунский совет
Они хотят забрать у неё Леа.	они хотеть забрать она леа
Может быть, они передадут её мне, но для этого они должны изучить моё досье.	мочь быть передать её я должный изучить мой досье
Всё непросто.	весь непросто
- Ты же у нас молодец? - Да.	ты молодец да
- Подожди, извини! Я на две минуты.	подождать извинить я два минута
"""Лоик"""	лоик
(слышен стук)	слышный стук
Я сама сделаю, спасибо!	я сам сделать спасибо
- Да что случилось? - Это - Лоик! Сделаем ему сюрприз!	да случиться это лоик сделать сюрприз
- Рошель!	рошель
- Что это за женщина? - Его жена!	что это женщина он жена
- Да ты что? Что ты делаешь? - Оставляю ему записку, oн всё поймет.	да что что делать оставлять записка oн весь понять
"""Не дай ей нас разлучить"""	не дать разлучить
- Анжелик, она беременна. Как минимум, пять месяцев.	анжелика беременный как минимум пять месяц
- Этого ребенка она сделала, чтобы расставить ему ловушку!	это ребёнок сделать расставить ловушка
Видела, какое кино она устраивает со своим большим пузом?	видеть какой кино устраивать свой больший пузо
Она делает всё, чтобы помешать ему уйти. Если бы не этот ребенок, он бы давно от неё ушел.	она делать весь помешать уйти если ребёнок давно она уйти
- Ты, действительно, веришь, что мужчина бросит свою жену и ребенка из-за студентки?	ты действительно верить мужчина бросить жена ребёнок изз студентка
- У нас не просто интрижка... Мы любим друг друга.	у просто интрижка мы любим друг друг
- Да, но вы уже не одни - скоро появится ребенок.	да один скоро появиться ребёнок
- Тебе не понять со всеми твоими мужиками!	ты понять весь твой мужик
- Может, тебе переночевать здесь? - Не знаю... А если Лоик заедет?	мочь ты переночевать здесь не знать а лоик заехать
- Тем хуже для него! Он задумается, а это уже неплохо.	тем худой он он задуматься это неплохо
И потом, ты обещала Леа.	и потом обещать леа
- Знаешь, когда я была маленькой, я жила у отца в его мастерской.	знаешь маленькая жить отец мастерский
Это была совсем крошечная и старая мастерская. Я мечтала о котенке, но папа не хотел.	это крошечный старый мастерский я мечтать котёнок папа хотеть
Он говорил, что на всех его картинах будут волоски от него.	он говорить картина быть волосок он
Тогда я сделала себе котенка из кусочков ткани, ниток, пуговиц.	тогда сделать котёнок кусочек ткань нитка пуговица
"Когти я ему сделала из риса... Я назвала его ""господин Кот""."	когтить сделать рис я назвать господин кот
Когда мне было грустно - я гладила его.	когда грустно гладить он
Для других этa была просто игрушка, а для меня это был господин Кот.	для другой этa просто игрушка это господин кот
(слышен лай собаки)	слышный лай собака
- Привет! А где Анжелик?	привет а анжелика
- Она ушла. Сказала, что возьмет твой мотороллер и вернёт его в обед.	она уйти сказать взять твой мотороллер вернуть обед
- Да?	да
- Ну, куда она пропала? Опаздывает на два часа! Я ей подарю часы.	ну пропасть опаздывать час я подарить часы
- Она скоро будет. У неё полно дел из-за выставки.	она скоро быть у она полно дело изз выставка
- Да, но я не меценат, понимаешь? - А вот и она... Не может быть!	да меценат понимать а она не быть
- Извини. На меня кто-то наехал. Я заплачу за ремонт, правда.	извинить на ктоть наехать я заплатить ремонт правда
- Покажи-ка. Больно?	покажик больно
- Ну, в чём еще дело?	ну что дело
Ясно, да еще и правая рука. Браво! Буду искать другую официантку.	ясно правый рука бравый быть искать другой официантка
- Ну, подожди, Жерар, подожди!	ну подождать жерар подождать
- Ну вот. - Спасибо.	ну вот спасибо
- Подожди-ка!	подождик
Смотри.	смотреть
Ну, вот. Будешь носить свою руку.	ну вот быть носить рука
В чем дело?	в дело
- Нет-нет, ни в чем...	нетнуть чем
- Всё дело в Лоике?	весь дело лоик
Я узнал про его жену. На факультете говорили о ней.	я узнать жена на факультет говорить она
Выкидыш в 5 месяцев - это тяжело.	выкидыш 5 месяц это тяжело
- И они ничего не смогли сделать для ребенка?	и смочь сделать ребёнок
Мы с Лоиком поедем во Флоренцию! Я мечтала поехать туда!	мы лоикома поехать флоренция я мечтать поехать туда
Он мне это утром сказал.	он это утром сказать
- Твоя беда в том, Анжелик, что ты веришь всему, что он тебе говорит.	твой беда тот анжелика верить весь ты говорить
- Но если не верить и не надеяться, то, что мне остается?	но верить надеяться то оставаться
- Я...	я
Тебе нужна перевязка. Скажешь ему, что под стерильной повязкой у тебя стрептоцид.	ты нужный перевязка сказать он стерильный повязка стрептоцид
(звучит романтическая музыка)	звучать романтический музыка
"- Это твой ключ, Лоик! - Да, написано ""Лоик"", ну и что?"	это твой ключ лоик да написать лоик что
- Это твой ключ, твой! - Это не мой ключ!	это твой ключ твой это ключ
Я даже не знаю, от какой двери этот ключ. Не знаю, о какой поездке она болтает!	я знать дверь ключ не знать поездка болтать
Она сумасшедшая и хочет нас поссорить! Тебе ясно?	она сумасшедший хотеть поссорить ты ясно
- Да-да, иду!	дада идти
- Есть! - Что?	есть что
- Они поругались, oна ушла! Мы на неделю едем во Флоренцию!	они поругаться oна уйти мы неделя ехать флоренция
Я всё устроила! Билеты уже у меня - eдем через три дня.	я весь устроить билет eдема день
Ты займёшься цветком - надо поливать его каждый день.	ты заняться цветок поливать каждый день
- Что мы поливаем?	что поливать
- Э-э-э... Стефан, Анжелик. Анжелик, Стефан.	эээ стефан анжелика анжелика стефан
- Ну, я пошла. Еще так много дел! Пока!	ну пошлый ещё дело пока
ФЛОРЕНЦИЯ	флоренция
(РАДИО): - Внимание пассажиров, вылетающих во Флоренцию.	радио внимание пассажир вылетать флоренция
Объявляется посадка.	объявляться посадка
- Осторожнее!	осторожный
(звонит телефон)	звонить телефон
- Рошель!	рошель
Рошель!	рошель
(звучит грустная музыка)	звучать грустный музыка
(гремит гром)	греметь гром
(звонит телефон)	звонить телефон
- Лоик? - Анжелик, это Вы?	лоик анжелика это вы
Это - мадам Дебуа Ролэн. В доме всё в порядке?	это мадам дебуа ролэн в дом весь порядок
- Да, всё нормально. - Надеюсь, протечек воды не было?	да весь нормальный надеяться протечка вода быть
Перед отъездом мы чинили водопровод, но кто знает...	перед отъезд чинить водопровод знать
(звучит грустная музыка)	звучать грустный музыка
(звук разбившегося стекла)	звук разбиться стекло
- Она думает, что он её еще не бросил. Что он просто устроил ей испытание.	она думать её бросить что просто устроить испытание
Она никуда не выходит. Это не жизнь! Целыми днями ждёт его!	она никуда выходить это жизнь целое днями ждать он
- А он? - Ничего, полное молчание.	а он ничто полный молчание
- Хорошо!	хорошо
- Следующий.	следующий
Садитесь, прошу Вас.	садиться просить вы
Вы ко мне в первый раз? Что с Вами случилось?	вы к один раз что вы случиться
- Я пришел не из-за себя. - А из-за кого?	я прийти изз себя а изз кто
- Из-за одной девушки.	изз один девушка
Девушки, которой Вы попользовались и только что выкинули, как дерьмо!	девушка который вы попользоваться выкинуть дерьмо
Вам это говорит что-нибудь?	вы это говорить чтонибыть
Да! Но я люблю эту девушку, и не позволю Вам так с ней обращаться.	да но любить девушка позволить вы обращаться
- Послушайте, у меня нет привычки выкидывать людей.	послушать привычка выкидывать человек
Я всегда был открыт с ней. Она знала, что так не может продолжаться.	я открытый она она знать продолжаться
Я её предупреждал. Это невозможно, вот и всё.	я её предупреждать это невозможно весь
- Да, но она этого не поняла и теперь сходит с ума!	да понять сходить ум
Вы понимаете, что разрушаете её карьеру?	вы понимать разрушать её карьер
Наберитесь смелости и поговорите с ней. Скажите ей всё в лицо!	набраться смелость поговорить она сказать весь лицо
- Слушайте, мне жаль, что она не поняла. Но мне больше нечего ей сказать.	слушать жаль понять но нечего сказать
Я был откровенен. Теперь уходите - меня ждут пациенты.	я откровенный теперь уходить ждать пациент
- Ты - тварь! - Ну, да!	ты тварь ну да
- Подлец!	подлец
- Ты на антропологию?	ты антропология
- Я сейчас.	я сейчас
- Как дела? Я могу с тобой поговорить?	как дело я мочь ты поговорить
Ты был прав. Мне надо забыть его. Но для этого мне нужен ты.	ты право я забыть он но нужный ты
- Да?	да
- Я хотела бы сделать ему что-то вроде прощального подарка.	я хотеть сделать чтоть вроде прощальный подарок
Мне будет нужно...	я нужно
- Что? Что ты хочешь сделать?	что что хотеть сделать
- Не волнуйся! - Но я не могу!	не волноваться но мочь
- Ну, поверь мне! - Это невозможно! Я не могу!	ну поверь я это невозможно я мочь
(поют птицы)	петь птица
Ладно, я попробую.	ладный попробовать
Я не уверен, что это - хорошая мысль...	я уверенный это хороший мысль
- Не бойся.	не бояться
- Что здесь произошло? - Просто надо убраться.	что произойти просто убраться
- Здесь же стояла мебель! - Я её продала.	здесь стоялый мебель я её продать
Я хотела сделать очень хороший подарок Лоику!	я хотеть сделать очень хороший подарок лоик
- Ты с ума сошла, Анжелик?!	ты ум сойти анжелика
- Но я её выкуплю, как только смогу. Я отдала её в ломбард.	но её выкупить смочь я отдать её ломбард
- У тебя крыша поехала. Да он ведь тебя с ума сводит!	у крыша поехать да ум сводить
Отдай мне это сейчас же!	отдать это же
- Я не хочу, чтобы он уничтожал меня. Тебя надо быть сильным, ты же сам мне сказал.	я хотеть уничтожать я ты сильный сказать
Это в последний раз.	это последний раз
Потом ты никогда о нём не услышишь. Я обещаю.	потом он услышать я обещать
Пожалуйста...	пожалуйста
(хлопнула входная дверь)	хлопнуть входной дверь
(ТВ): - Здесь бывает до 10 тысяч туристов каждый год.	тв здесь бывать 10 тысяча турист каждый год
Вторая половина здания будет посвящена крупным галереям искусств в Париже,	два половина здание посвятить крупный галерея искусство париж
включая галерею Анэка, которая к сентябрю готовит выставку молодых дарований...	включая галерея анэк который сентябрь готовить выставка молодая дарование
(ТВ): - ...Можно быть уверенным, что погодные условия не позволят собрать весь урожай.	тв можно уверенный погодный условие позволить собрать весь урожай
Уже сейчас мы можем подсчитать убытки...	уже мочь подсчитать убыток
(ТВ): - Кардиолог обвиняется в нанесении побоев.	тв кардиолог обвиняться нанесение побои
Всё произошло сегодня в кабинете доктора Лё Гаррека в центре города.	весь произойти сегодня кабинет доктор лё гаррека центр город
Пациентка Соня Жасмен подала заявление в полицию на кардиолога,	пациентка соня жасмена подать заявление полиция кардиолог
...ударившего и оскорбившего её во время медосмотра.	ударить оскорбить её время медосмотр
Сегодня доктор Лё Гаррек даст показания в полиции.	сегодня доктор лё гаррека дать показание полиция
Наш корреспондент будет следить за этим делом.	наш корреспондент следить это дело
- Доктор Лё Гаррек, что Вы ответите на обвинения, которые Вам предъявлены?	доктор лё гаррека вы ответить обвинение который вы предъявить
Доктор, Вы, действительно. избили эту пациентку?	доктор вы действительно избить пациентка
Вы не думаете, что это конец Вашей карьеры? Пожалуйста, доктор! Доктор, пожалуйста!	вы думать это конец ваш карьера пожалуйста доктор доктор пожалуйста
- Я это так не оставлю!	я это оставить
Он не может быть врачом! Я дойду до высших инстанций!	он врач я дойти высокий инстанция
Я сделаю всё! У меня есть связи, большие связи!	я сделать весь у связь большой связь
И этот человек никогда не будет врачом!	и человек врач
- Вот сучка!	вот сучка
СОНЯ ЖАСМЕН УЛИЦА ДЮЛОРЭ, ДОМ 17	соня жасмена улица дюлорэ дом 17
(РАДИО): - Радио Бордо, здравствуйте! Сегодня солнечный день.	радио радио бордо здравствовать сегодня солнечный день
- Леа, перестань. Допивай какао. - Он не просыпается. Он еще вчера заболел.	леа перестать допивать какао он просыпаться он вчера заболеть
(РАДИО): - Новое в деле Лё Гаррека.	радио новое дело лё гаррека
Соня Жасмен, пациентка кардиолога, подавшая на него жалобу,	соня жасмена пациентка кардиолог подать жалоба
...была найдена сегодня утром мертвой в своей квартире.	быть найти сегодня утром мёртвый свой квартира
Смерть женщины, страдавшей серьезной болезнью сердца,	смерть женщина страдать серьёзный болезнь сердце
...наступила в результате сердечного приступа, произошедшего после драки...	наступить результат сердечный приступ произойти драка
...которая, вероятно, имела место...	который вероятно иметь место
- Сиди дома и жди меня, Леа.	сидеть дом ждать я леа
(РАДИО): - Это странное происшествие случилось несколько часов спустя...	радио это странный происшествие случиться несколько часы спустя
...после её посещения доктора Лё Гаррека. Начато расследование.	после её посещение доктор лё гаррека начать расследование
- Привет. - Привет!	привет привет
- Что с тобой случилось? - Ничего, я упала.	что ты случиться ничто упасть
- Что здесь произошло?	что произойти
А что с цветами?	а цвета
(ГОЛОСА СНАРУЖИ): - Здесь всё тихо. Вы уверены, что это здесь?	голос снаружи здесь весь тихо вы уверить это здесь
- Это ты сделала? Анжелик!	это сделать анжелика
(звонок в дверь)	звонок дверь
Иди, открой. Открой!	идти открыть открыть
(звонок в дверь)	звонок дверь
- Здравствуйте, мадмуазель. - Здравствуйте.	здравствовать мадмуазель здравствовать
- Лейтенант Жофрэ, это инспектор Тивур, мой помощник.	лейтенант жофрэ это инспектор тивура помощник
Мы можем войти? У меня к Вам несколько вопросов.	мы мочь войти у вы несколько вопрос
- Конечно, прошу Bас.	конечно просить bас
- Здравствуйте.	здравствовать
- Хотите кофе? - Нет, спасибо.	хотеть кофе нет спасибо
Что это у Вас со щекой?	что это вы щека
- Я поскользнулась на лестнице и упала.	я поскользнуться лестница упасть
- У меня вопросы по поводу доктора Лё Гаррека. Вы его знаете?	у вопрос повод доктор лё гаррека вы знаете
- Да.	да
- Может быть, Вы в курсе, что утром одна из его пациенток была найдена мёртвой у себя дома?	мочь быть вы курс утром один пациентка найти мёртвый дом
- Да, слышала. Это ужасно!	да слышать это ужасно
- Где Вы были вчера вечером между 20 и 22 часами?	где вы вчера вечером 20 22 часами
- Я весь вечер была здесь c Элоиз. Мы убирались. Перестановка.	я весь вечер c элоиза мы убираться перестановка
Сами видите - еще полно работы.	сам видеть полно работа
- Вы не знаете, был ли доктор Лё Гаррек у себя дома вчера вечером?	вы знаете доктор лё гаррека дом вчера вечером
- Думаю, был. Ну, да! Я ему звонила около 22 часов. Точно, да?	думать быть ну да я звонить около 22 часы точно да
- Вы не заметили ничего странного в его поведении?	вы заметить странный поведение
- Нет.	нет
- Спасибо.	спасибо
Если что-то вспомните, то позвоните.	если чтоть вспомнить позвонить
- Хорошо. - И осторожнее на лестнице.	хорошо и осторожный лестница
- Это сделала ты? - Ты о чем?	это сделать ты ты чем
- Ты ходила к ней, подралась и убила её?	ты ходить она подраться убить её
Нет, это Лоик! Да? Это он попросил тебя это сделать!	нет это лоик да это попросить это сделать
- Нет, это я. Я просто хотела, чтобы она забрала своё заявление.	нет это я я просто хотеть забрать свой заявление
Я не знала, что она больна.	я знать больной
Ну, подрались, она упала. Но всё нормально, я всё устроила. Смотри.	ну подраться упасть но весь нормальный весь устроить смотреть
Я кое-что украла у неё, чтобы подумали, что это грабеж.	я коечто украсть она подумать это грабёж
- Ты совсем одурела. Надо идти в полицию. Это надо сделать, Анжелик. Идём!	ты одурелый надо идти полиция это сделать анжелика идти
- Хорошо, идём. Ты всё им расскажешь. A я им скажу, как ты воруешь в баре.	хорошо идти ты весь рассказать a сказать воровать бар
Вот будет жаль потерять работу.	вот жаль потерять работа
В детском доме неплохо живется. Леа привыкнет. Она ведь хорошая девочка...	в детский дом неплохо житься леа привыкнуть она хороший девочка
- Ты это сделаешь? С Леа? - Да.	ты это сделать с леа да
Я никому не дам разлучить нас с Лоиком. Ни тебе, ни Леа. Никому!	я никто дать разлучить лоикома ни ты леа никто
- Он ведь тебя не любит, Анжелик!	он любить анжелика
(звучат полицейские сирены)	звучать полицейский сирена
- Пожалуйста, где Вы были вчера вечером?	пожалуйста вы вчера вечером
- Сюда! Сюда! Господин Лё Гаррек! Cюда! Господин Лё Гаррек!	сюда сюда господин лё гаррека cюд господин лё гаррека
- Подождите, комиссар. Я его адвокат. Дайте мне поговорить с ним.	подождать комиссар я адвокат дать поговорить он
До моего прихода ничего им не говори. Я еду следом за тобой.	до мой приход говорить я еда следом ты
- Хорошо.	хорошо
(звук биения сердца)	звук биение сердце
Я люблю тебя!	я любить ты
"""Я люблю тебя..."""	я любить ты
(звук биения сердца)	звук биение сердце
(сердцебиение замедляется)	сердцебиение замедляться
- Одну розу для девушки.	один роза девушка
(звучит веселая музыка)	звучать весёлый музыка
- Мадмуазель Жасмен.	мадмуазель жасмена
- Доктор Лё Гаррек? Это Вам.	доктор лё гаррека это вы
"""Ты - моё сердце, навсегда..."""	ты мой сердце навсегда
ДОКТОР ЛЁ ГАРРЕК, КАРДИОЛОГ	доктор лё гаррека кардиолог
- Кто Вас так балует? - Моя жена.	кто вы баловать мой жена
Итак, что у нас сегодня не в порядке?	итак сегодня порядок
- Сердцебиение. Всё так же. Оно мешает мне спать. У меня болит здесь.	сердцебиение весь же оно мешать спать у болеть здесь
- Мадмуазель Жасмен, Вы приходили на прошлой неделе, на позапрошлой.	мадмуазель жасмена вы приходить прошлый неделя позапрошлый
У Вас нормальное сердцебиение. У Вас расширенная кардиомеопатия.	у вы нормальный сердцебиение у вы расширить кардиомеопатия
Принимайте Ваши лекарства, не делайте резких движений. Всё пройдёт само собой.	принимать ваш лекарство делать резкий движение весь пройти сам себя
Подождите, что Вы делаете?	подождать вы делать
- Осмотрите, меня. Это меня успокоит. - Но для этого не надо снимать Вашу...	осмотреть я это успокоить но снимать ваш
Слишком поздно.	слишком поздно
(игрушка издает музыку)	игрушка издавать музыка
Добрый вечер!	добрый вечер
- Ты - прелесть, спасибо. Я поставлю её в вазу.	ты прелесть спасибо я поставить её ваза
"""Ты - моё сердце, навсегда..."""	ты мой сердце навсегда
- Закрытие конгресса сегодня? - Ты уверена, что не хочешь пойти?	закрытие конгресс сегодня ты уверить хотеть пойти
- Нет, я устала. Выпью стакан молока и лягу спать, как старая бабушка.	нет устать выпить стакан молоко лечь спать старый бабушка
- Обожаю бабушек!	обожать бабушка
Ты не знала?	ты знать
Мне будет нe хватать вас обоих.	я нe хватать оба
- Подождите, она пошла еще дальше.	подождать пошлый далёкий
После операции, в качестве сувенира, она послала ему свой аппендикс в баночке!	после операция качество сувенир послать свой аппендикс баночка
- Кажется, мне уже рассказывали о такой же истории.	кажется рассказывать история
- Да, точно! То же самое было у моего друга в прошлом году.	да точно то самый мой друг прошлое год
- Спасибо.	спасибо
Мы знакомы?	мы знакомый
- Да. Я живу в доме Дебуа Ролэна, рядом с Bами.	да я жить дом дебуа ролэн ряд bами
В общем, я охраняю... Tо есть... Присматриваю за их домом, пока они в Штатах.	в общий охранять tо есть присматривать дом пока штат
- Ну да, я их помню.	ну да помнить
И Вам не одиноко в таком большом доме?	и вы одиноко такой большой дом
Может, как-нибудь зайдёте к нам - пропустить стаканчик.	мочь какнибыть зайти мы пропустить стаканчик
Сейчас это не очень удобно - жена беременна.	сейчас это очень удобно жена беременный
Hо, как только будет возможно - я дам Вам знать.	hо возможно дать вы знать
До свидания.	до свидание
- До свидания!	до свидание
- Я пошел. Не хочу оставлять Рошель одну. - Да ладно, она уже спит.	я пойти не хотеть оставлять рошель один да ладный спать
- До свидания, профессор. - До свидания.	до свидание профессор до свидание
- Вас подвести домой?	вы подвести домой
(звучит песня Фрэнка Синатры)	звучать песня фрэнк синатр
- До свидания. - До свидания!	до свидание до свидание
(лай собаки)	лай собака
- Всё? Ты ничего не забыл? - Я надеюсь на тебя.	весь ты забыть я надеяться ты
- Ты уже спросил у Жульена? - Что именно?	ты спросить жульен что именно
- Он будет крестным отцом? - Нет еще.	он крестный отец нет ещё
- Вот и хорошо, потому что я подумала еще и об Элен.	вот хорошо подумать элен
- Это - хорошая мысль, поговори с ней сегодня.	это хороший мысль поговорить сегодня
- Идём, поиграй со мной! - Артур, оставь его в покое.	идти поиграть я артур оставить покой
- Идём поиграем! - Ну, пошли.	идти поиграть ну послать
Артур! Артур!	артур артур
Идём, мы возвращаемся.	идти возвращаться
- Но почему? - Хватит уже играть.	но почему хватить играть
И отвечай, когда тебя зовут.	и отвечать звать
- Ты же обещал еще один круг.	ты обещать круг
- Здравствуйте, Анита. - Здравствуйте.	здравствовать анит здравствовать
Звонил мсье Варье и сказал, что не придет сегодня.	звонить мсьё варья сказать прийти сегодня
Вы должны позвонить в больницу.	вы должный позвонить больница
Потому что мадам Рамбо сегодня будут делать операцию в 16 часов.	потому мадам рамбо сегодня быть делать операция 16 часы
Да, и господин Майер нашел себе помощницу.	да господин майер найти помощница
- Помощника, Анита.	помощник анит
- Да, в общем, он не может придти завтра. Будет у Вас только в четверг.	да общий прийти завтра быть вы четверг
- А это что такое?	а это такой
- Это прислала Ваша подруга на Ваш день рождения.	это прислать ваш подруга ваш день рождение
Она звонила утром, чтобы узнать, получили ли Вы это?	она звонить утром узнать получить вы это
Я позволила себе повесить её сюда - не нашла другого места.	я позволить повесить её сюда найти другой место
- Подождите. Моя подруга? Какая моя подруга? Я не понимаю...	подождать мой подруга какой подруга я понимать
- Ваша подруга. Она больше ничего не сказала. Она Bас целует и ждёт сегодня вечером.	ваш подруга она сказать она bас целовать ждать сегодня вечером
- Подождите, что это за шутки? Она оставила свой телефон? Её имя? Хоть что-то?	подождать это шутка она оставить свой телефон её имя хоть чтоть
- Кажется, она хорошо Вас знает.	кажется вы знать
- Я Вам тысячу раз говорил, что надо брать координаты звонящих сюда людей!	я вы тысяча говорить брать координата звонить сюда человек
- Я знаю, но я подумала, что... - Тогда прекратите думать!	я знать подумать что тогда прекратить думать
- Ни подписи, ни отпечатков. Ничего.	ни подпись отпечаток ничто
А ты неплох!	а неплохой
- Вот что я опять получил сегодня.	вот получить сегодня
"- Итак. ""Спасибо за подарок, который я получила от тебя."	итак спасибо подарок который получить ты
Я тебя чувствую, я дышу тобой, я держу тебя рядом с собой.	я чувствовать дышать ты дерзить ряд себя
"Не забуду день, когда ты мне сказал, что я буду твоим пламенем и твоей любовью""."	не забыть день сказать быть твой пламя твой любовь
Да, парень, это серьезный случай!	да парень это серьёзный случай
- Не говори Рошель. С беременными так не шутят.	не говорить рошель с беременный шутить
- Да, конечно. Если сказать ей, что ты завтра женишься, то...	да конечно если сказать она завтра жениться то
- Хватит. Будем оба считать это чьей-то плохой шуткой.	хватить быть оба считать это чьейтый плохой шутка
- Ты прав, извини. Я ничего не скажу. В любом случае, всё уже сказано.	ты право извинить я сказать в любой случай весь сказать
