cleaned_text	lemm_text
Я предпочитаю инвестировать в акции, они всегда растут в цене.	я предпочитать инвестировать акция расти цена
Как с акциями шахт Петровица?	как акция шахта петровица
Они поднимаются в цене.	они подниматься цена
Сегодня мы запускаем слух.	сегодня запускать слух
Когда курс акций упадёт,	когда курс акция упасть
мы заполучим большую часть акций. А затем....	заполучить большой часть акция а затем
мы сыграем на стопроцентное повышение курса для начала!	сыграть стопроцентный повышение курс начало
Это означает, что мы богаты!	это означать богатый
Мы должны отпраздновать это событие!	мы должный отпраздновать это событие
Мы достаточно настрадались!	мы достаточно настрадаться
Что за вид?	что вид
Разве дочь советника может ходить в таком?	разве дочь советник ходить такой
Немедленно иди к Гряйфер и купи себе новое пальто!	немедленно идти гряйфер купить новое пальто
"В отеле ""Карлтон""."	в отель карлтон
Два члена Американского Красного креста.	два член американский красный крест
Ну, Дэви, понравилась тебе Вена?	ну дэви понравиться ты вена
Прекраснейший город с прекрасными женщинами, правда?	прекрасный город прекрасный женщина правда
Конечно, Джеймс!	конечно джеймс
Но вообще-то мы здесь совсем не для того, чтобы ею любоваться.	но вообщеть тот она любоваться
А чтобы всесторонне изучить её беды.	а всесторонне изучить её беда
Я не останусь в отеле!	я остаться отель
Завтра выеду отсюда и подыщу какое-нибудь скромное жильё.	завтра выехать отсюда подыскать какоенибудь скромный жильё
Где вы оставили госпожу Лию?	где оставить госпожа лия
Она пожелала оправдать билет и досмотреть первый акт сельской оперы.	она пожелать оправдать билет досмотреть один акт сельский опера
Она придёт позже.	она прийти поздний
Как только прибудет дама, немедленно проводите её.	как прибыть дама немедленно проводить её
Конец акта 3.	конец акт 3
Акт 4.	акт 4
Она нам не по карману.	она мы карман
Да разве я настаиваю на немедленной уплате?	да настаивать немедленный уплата
Это личное. Я к госпоже Гряйфер...	это личный я госпожа гряйфер
Я хотела попросить госпожу Гряйфер о займе для моего жениха.	я хотеть попросить госпожа гряйфер заём мой жених
Полночь.	полночь
Обслужи меня в маленькой кабине!	обслужить маленькая кабина
"В отеле ""Карлтон"": минуты страха."	в отель карлтон минута страх
Опера должна была уже давным-давно закончиться!	опера должный давнымдавно закончиться
Держу пари, доктор Ляйд,	дерзить пари доктор ляйд
что ваша супруга появится через десять минут?	ваш супруг появиться десять минута
Дорогой доктор, похоже, что-то на самом деле случилось.	дорогой доктор похоже чтоть самый дело случиться
...совершенно чудовищно.	совершенно чудовищно
Её задушили и ограбили в мотеле на улице Мельхиор.	её задушить ограбить мотель улица мельхиор
Договорились!	договориться
Акции Петровицера на двести долларов!	акция петровицер двести доллар
Расследование.	расследование
Я не рассмотрела его в темноте.	я рассмотреть темнота
Однако у него точно были усы и эспаньолка.	однако точно уса эспаньолка
Могли ли бы вы его опознать?	мочь опознать
Может быть.	мочь быть
Думаю, он потом пошёл к Гряйфер.	думать пойти гряйфер
Это дело не относится к вам, госпожа Гряйфер.	это дело относиться вы госпожа гряйфер
Я должен немного присмотреться к вашим гостям.	я должный немного присмотреться ваш гость
Уважаемый господин был сегодня вечером у нас поблизости мотеля.	уважаемый господин сегодня вечером поблизости мотель
И вы кое-что оставили там. Я вынужден арестовать вас.	и коечто оставить там я вынужденный арестовать вы
Арестовать меня? Сударь, да вы шутите!	арестовать я сударь шутить
Откуда я могу позвонить?	откуда мочь позвонить
Прошу прощения, господин консул! Вы свободны.	просить прощение господин консул вы свободный
Извините, но эта девушка - моя секретарша из консульства.	извинить этот девушка секретарша консульство
Не бойся, малышка, со мной ты в безопасности.	не бояться малышок я безопасность
Арестуйте этого человека внизу!	арестовать человек внизу
Нам как раз только что пришлось отпустить его!	мы прийтись отпустить он
Конец акта 4.	конец акт 4
Акт 5.	акт 5
Я жду здесь уже целый час!	я ждать целый час
Я готова бежать с вами!	я готовый бежать вы
Бежать? Зачем?	бежать зачем
Потому что вас вот-вот арестуют!	потому вотвота арестовать
Арестуют? Ради бога, да за что?	арестовать ради бог что
Потому что вы убили и ограбили Лию Ляйд	потому убить ограбить лия ляйд
для того, чтобы сыграть на бирже!	тот сыграть биржа
Регина, во имя неба, как вы могли додуматься до такого?	регин имя небо мочь додуматься такой
Вы не любите меня, иначе не стали бы лгать мне!	вы любить я иначе стать лгать я
Ну что, и сегодня вы будете рассказывать мне сказки о том,	ну что сегодня быть рассказывать сказка тот
что у вас нет дружка?	дружка
Не останусь здесь больше ни одной секунды!	не остаться один секунда
Иди туда, откуда вышла, девка!	идти туда откуда выйти девка
Я не потерплю развратниц в своём бюро!	я потерпеть развратница свой бюро
Акции Петровица упали на десять пунктов.	акция петровица упасть десять пункт
Вы должны немедленно их продать, если хотите хоть что-то спасти!	вы должный немедленно продать хотеть чтоть спасти
Слишком дорого.	слишком дорого
Твоя холодность и безразличие просто невыносимы.	твой холодность безразличие просто невыносимый
У тебя правда нет никаких желаний?	у правда никакой желание
Я хочу сегодня вечером снова пойти к Гряйфер.	я хотеть сегодня вечером снова пойти гряйфер
Я потерял всё на бирже и влез в долги.	я потерять весь биржа влезть долг
Папа, мы не умрём с голоду.	папа умереть голод
У тебя ведь ещё есть работа.	у ещё работа
Со вчерашнего дня больше нет.	с вчерашний день нет
Ну что же, зато у меня ещё есть работа.	ну же зато ещё работа
И потом, мы давно уже думали сдать эту комнату.	и потом давно думать сдать комната
Сегодня мой отец потерял всё состояние на бирже.	сегодня отец потерять весь состояние биржа
Вам, наверное, очень нужны деньги?	вы наверное очень нужный деньга
Вы не могли бы мне одолжить немного?	вы мочь одолжить немного
А то у нас дома хоть шаром покати.	а дом шар покатить
К сожалению, в настоящее время у меня нет денег.	к сожаление настоящее время деньга
Но завтра ко мне на кофе придёт один богатый дядюшка.	но завтра к кофе прийти богатый дядюшка
Я познакомлю вас с ним,	я познакомить он
если вы зайдёте на часок на чашку кофе.	зайти часок чашка кофе
Я слышал, что здесь требуется официант.	я слышать требоваться официант
Сдаётся комната.	сдаваться комната
Мария, что с тобой?	мария ты
Почему ты только молчишь и никогда не смеёшься?	почему молчать смеяться
Я хочу в тот же самый гостиничный номер,	я хотеть самый гостиничный номер
в котором мы были вчера!	который вчера
Смотрите, Розенов, должно быть, у вас есть возлюбленная!	смотреть розенов должный быть возлюбить
Такая благородная, аристократическая!	такой благородный аристократический
Да, почему ты хотела сюда?	да почему хотеть сюда
Ничего особенного. Просто ещё раз взглянуть на комнату.	ничто особенный просто ещё взглянуть комната
Мария, я не понимаю. Ты сплошная тайна.	мария понимать ты сплошной тайна
А у меня и есть тайна. Я тебе её расскажу.	а тайна я ты её рассказать
Вчерашней ночью, когда ты уже ушёл отсюда...	вчерашний ночью уйти отсюда
Я видела, как в соседнем номере убили женщину.	я видеть соседний номер убить женщина
Я слышала крик вон там.	я слышать крик вон там
А потом я увидела...	а увидеть
Я его точно опознаю!	я точно опознавать
Кто это?	кто это
Некий Эгон Штирнер.	некий эгон штирнер
Конец акта 5.	конец акт 5
Акт 6.	акт 6
На следующий день	на следующий день
к Румфортам пришёл первый жилец.	румфорт прийти один жилец
Я так счастлив,	я счастливый
что комнату сдаёт столь очаровательная хозяйка!	комната сдавать столь очаровательный хозяйка
Комната правда чудесная! Сколько она стоит?	комната правда чудесный сколько стоить
Милая госпожа Румфорт, я буду платить вам 60 долларов в месяц,	милый госпожа румфорт быть платить 60 доллар месяц
и на этом я ничего не выгадаю.	выгадать
Надеюсь, мы станем друзьями.	надеяться стать друг
Госпожа Румфорт, мне очень неприятно...	госпожа румфорт очень неприятно
Ваш отец сильно задолжал нам.	ваш отец сильно задолжать мы
Это всё, что у нас есть.	это весь есть
Возьмите, но не говорите моему отцу ничего.	взять говорить мой отец ничто
Ему нельзя волноваться.	он волноваться
Тайная комната сводни Гряйфер.	тайный комната сводня гряйфер
Он уже здесь. Будьте милы с ним!	он здесь быть милый он
Господин Канез, можете быть совершенно спокойны.	господин канеза мочь совершенно спокойный
Мои дела в Вене закончены. Завтра уеду.	мой дело вена закончить завтра уехать
Я вам звонил насчёт информации	я звонить насчёт информация
об убийстве Леи Ляйд.	убийство лей ляйд
И она назвала мне имя убийцы.	и назвать имя убийца
Это Эгон Штирнер, секретарь господина Розенова.	это эгон штирнер секретарь господин розенов
После этого она убежала, и я больше не видел её с того вечера.	после убежать видеть её вечер
Въезд.	въезд
Господин лейтенант, мы не нуждаемся в вашей милостыне!	господин лейтенант нуждаться ваш милостыня
У нас есть всё, что надо!	у весь надо
Грета, я больше не могу! Капуста такая ужасная!	грета мочь капуста такой ужасный
Я хочу есть! Хочу мясо!	я хотеть есть хотеть мясо
Вы должны мне помочь!	вы должный помочь
Моя сестра хочет есть, а я ничего не могу ей дать.	мой сестра хотеть есть мочь дать
Хотя вы и не были любезны с моим дядюшкой,	хотя любезный мой дядюшка
я всё-таки буду рада вам ещё раз помочь.	всётаки быть рада ещё помочь
Позвольте представиться:	позволить представиться
Пётр Орлов, бывший ротмистр гвардии его величества русского царя.	пётр орлов бывший ротмистр гвардия величество русский царь
А в настоящее время - официант у госпожи Гряйфер	а настоящее время официант госпожа гряйфер
Как аристократ, скажу вам напрямик, без околичностей:	как аристократ сказать напрямик околичность
вы нравитесь мне!	нравиться я
Вы одна из самых обворожительных женщин,	вы один самый обворожительный женщина
которых я когда-либо встречал. Честное слово!	который когдалибо встречать честной слово
Завтра вечером здесь будет маленькая частная вечеринка.	завтра вечером маленький частный вечеринка
Вы должны прийти!	вы должный прийти
Конец акта 6.	конец акт 6
Акт 7.	акт 7
Ты уже собрала вещи?	ты собрать вещий
Конечно, она должна уехать, пока скандал не затихнет.	конечно должный уехать пока скандал затихнуть
Но почему я должна уехать?	но почему должный уехать
"""БАНКОВСКИЙ СЛУЖАЩИЙ АРЕСТОВАН ПО ПОДОЗРЕНИЮ В ГРАБЕЖЕ И УБИЙСТВЕ"""	банковский служащий арестовать по подозрение в грабёж и убийство
Мы только что сегодня узнали,	мы сегодня узнать
что банковский служащий Эгон Штирнер	банковский служащий эгон штирнер
был арестован по подозрению в ограблении и убийстве Леи Ляйд.	арестовать подозрение ограбление убийство лей ляйд
Арест произошёл при его попытке бежать.	арест произойти попытка бежать
Подробности завтра.	подробность завтра
"""Протокол по следственному делу Эгона Штирнера от 29.10.1921""."	протокол следственный дело эгон штирнера 29101921
Я не признаю себя виновным.	я признавать виновный
Честно признаю, что у меня была встреча с Лией Ляйд на месте преступления.	честно признавать встреча лия ляйд место преступление
Я объяснял ей суть биржевой игры,	я объяснять быть биржевой игра
которая может принести богатство за короткое врем.	который принести богатство короткий врать
Поскольку у меня не было стартового капитала, чтобы играть на бирже,	поскольку стартовый капитал играть биржа
она согласилась помочь мне, заложив свои драгоценности и дав мне взаймы.	согласиться помочь я заложить свой драгоценность дать взаймы
Я с благодарностью принял её предложение.	я благодарность принять её предложение
Через час я ушёл из номера - один, поскольку она так пожелала.	через час уйти номер один поскольку пожелать
Так что мы больше не виделись.	так видеться
Она пребывала в добром здравии и прекрасном настроении.	она пребывать добром здравие прекрасный настроение
Тогда зачем вам понадобилась на тот вечер фальшивая борода?	тогда понадобиться вечер фальшивый борода
Романтический каприз бедной жертвы.	романтический каприз бедный жертва
"""Маленькая частная вечеринка"""	маленький частный вечеринка
Вы должны понимать,	вы должный понимать
что я не могу пойти на то, чего вы желаете от меня.	мочь пойти то желать я
Да, эту вертихвостку мы поимели все.	да вертихвостка поиметь весь
Я заказал у вам милую подружку,	я заказать милый подружка
а вы подсунули мне такое!	подсунуть такой
Благодарю покорно.	благодарить покорно
С душевными проблемами мне хватает забот и дома!	с душевный проблема хватать забота дом
Так не может продолжаться!	так продолжаться
Но всё же я хочу вам помочь.	но весь хотеть помочь
Скоро я буду ставить живые картинки.	скоро быть ставить живой картинка
Вы точно придёте?!	вы точно прийти
Вы сердитесь на меня?	вы сердиться я
Пойду приведу стекольщика.	пойти привести стекольщик
Я своими глазами видел,	я свой глаз видеть
как маленькая Марианна вошла сюда	маленький марианна войти сюда
и стянула из шкафа две консервных банки.	стянуть шкаф два консервный банка
Вы лжёте!	вы лгать
Румфорты никогда не крадут!	румфорт красть
Я должен попросить вас немедленно освободить комнату!	я должный попросить немедленно освободить комната
Ну что ж, парень, придётся тебе снова паковаться!	ну ж парень прийтись ты снова паковаться
Парень, ты не знаешь мир, и прежде всего женщин.	парень знаешь мир прежде женщина
Ты даже не представляешь,	ты представлять
что делает нужда с бедными венскими девушками.	делать нужда бедный венский девушка
Я сделаю тебе одно дружеское предложение.	я сделать ты один дружеский предложение
Я свожу тебя в такие места в Вене,	я свозить такой место вена
где ты узнаешь этих девушек с другой стороны.	узнать этот девушка сторона
Первым делом мы должны извиниться перед лейтенантом,	один дело должный извиниться лейтенант
и предложить ему остаться здесь.	предложить остаться здесь
Они уже уехали.	они уехать
Что нам теперь делать, отец?	что мы делать отец
Он должен полноценно питаться!	он должный полноценно питаться
Конец акта 7.	конец акт 7
Акт 8.	акт 8
Дела у нас много лучше.	дело хороший
Кабатчик разрешил нам пожить на чердаке.	кабатчик разрешить мы пожить чердак
Что ты там всё выискиваешь наверху каждую ночь?	что весь выискивать наверху каждый ночь
Тебе стоит в самом деле вернуться	ты стоить самый дело вернуться
к родителям. Ты же вся горишь!	родитель ты весь гореть
Погоди, я сейчас сварю тебе горячего супчика.	погодить сварить ты горячее супчик
Тебе станет лучше.	ты стать хороший
Мама, принеси мне свежую газету!	мама принести свежевать газета
Уважаемая соседка, не одолжите ли вы мне одно яйцо и дрова?	уважаемый соседка одолжить один яйцо дрова
Дело по убийству Лии Ляйд завершено.	дело убийство лия ляйд завершить
Доказательства против Эгона Штирнера	доказательство против эгон штирнера
не оставляют никаких сомнений в его	оставлять никакой сомнение
виновности вопреки его утверждениям.	виновность вопреки утверждение
Я совершила преступление и должна за него ответить.	я совершить преступление должный ответить
Простите меня. Я просто хотела повидаться с вами в последний раз.	простить я я просто хотеть повидаться вы последний раз
Простите меня за то горе, что я причинила вам. Мария.	простить горе причинить вы мария
Теперь я уверена в твоей невиновности.	теперь уверить твой невиновность
Я ушла от родителей. Я люблю тебя.	я уйти родитель я любить ты
Попрошу вас повторить ваше признание	попросить повторить ваш признание
в присутствии обвиняемого!	присутствие обвинять
Ты можешь простить меня?	ты мочь простить я
Я всегда любила только тебя.	я любить ты
Конец акта 8.	конец акт 8
Акт 9.	акт 9
Госпоже Грете Румфорт, улица Мельхиор, Вена. Счёт - $60,	госпожа грета румфорт улица мельхиор вена счёт 60
за сделку с угольными акциями с господином советником Румфортом.	сделка угольный акция господин советник румфорт
Где Грета?	где грета
Думаю, Грета у госпожи Гряйфер.	думать грета госпожа гряйфер
Переодевайтесь в это платье как можно скорее!	переодеваться это платье скорее
На-чи-най-те!	начинать
Вы слышите, что там происходит?	вы слышать происходить
Погодите только, мы тоже начнём!	погодить только начать
Как вы оказались здесь?	как оказаться здесь
По той же причине, что и другие девушки.	по тот причина другой девушка
Потому что мы с нашими близкими умираем от голода!	потому наш близкие умирать голод
Умираете от голода?!	умирать голод
А как же шестьдесят долларов от сдачи комнаты?!	а шестьдесят доллар сдача комната
Послушайте же меня! Она не виновата!	послушать я она виноватый
Убирайтесь с дороги, я видел достаточно!	убираться дорога видеть достаточно
Я пришёл сюда, чтобы смягчить страдания несчастных девушек,	я прийти сюда смягчить страдание несчастный девушка
но не увидел ничего, кроме блеска, роскоши и распутства!	увидеть ничто кроме блеск роскошь распутство
Здесь вы не откроете ни одну дверь без того,	здесь открыть один дверь тот
чтобы не увидеть жестокие страдания	увидеть жестокий страдание
Я один во всём виноват.	я весь виноватый
Вот куда уходили шестьдесят долларов за комнату.	вот уходить шестьдесят доллар комната
Малыш голоден.	малыш голодный
Я больше не могу всё это выносить. Я ослабла.	я мочь весь это выносить я ослабнуть
Может быть, мясник снова даст мне мяса, если я его попрошу.	мочь быть мясник снова дать мясо попросить
Пожалуйста, дайте мне кусочек, мой малыш умирает от голода.	пожалуйста дать кусочек малыш умирать голод
Ну, мяса у меня вдоволь.	ну мясо вдоволь
Но не для тебя!	но ты
Девушка зарубила мясника его собственным тесаком!	девушка зарубить мясник собственный тесак
Чердак горит!	чердак гореть
Спаси ребёнка!	спасти ребёнок
Перевод с немецкого Herbst,	перевод немецкий herbst
 КОНЕЦ	конец
