cleaned_text	lemm_text
к уголовному преступлению. -Какому?	уголовный преступление
-292 УК РФ. Подлог. -О господи!	292 ук рф подлог господи
-Встала, села.	вставать садиться
Приказ по усадьбе. Значит, ты задорно и весело, с улыбкой,	приказ усадьба значит задорно весело улыбка
спешишь в страну знаний. А ты отдыхаешь после ночного дежурства	спешить страна знание отдыхать ночной дежурство
и готовишься к приёму друзей, коллег, товарищей, родных и близких.	готовиться прием друг коллега товарищ родные близкие
Всё, люблю вас. Пока. -Слушаемся!	любить пока слушаться
-Пока.	пока
-Что за срочность?	срочность
-Плохая срочность, Виктор Борисович, садитесь.	плохой срочность виктор борисович садиться
-Твою же мать!.. Это откуда?	твой мать !.. это откуда
-На сайт Управления ссылку сбросили в 10:40, мы за 15 минут всё подчистили,	сайт управление ссылка сбросить 10 40 15 минута подчищать
но сколько успело посмотреть и скачать - не знаю.	сколько успевать посмотреть скачать знать
-Боков. Срочно расширенную опергруппу на квартиру майора Чернова.	бок срочно расширенный опергруппа квартира майор чернов
И бригаду скорой. Немедленно!	бригада скорый немедленно
-Командир, ну расстреляй меня.	командир расстреливать
-Серёж, присядь.	сережа приседать
-Вить, ну не успел я в Бутырку, завтра успею!	вить успевать бутырка завтра успевать
"У меня оправдание. 4 часа на ""трёшке"" стоял!"	оправдание 4 час трешка стоять
Там авария, ни пройти ни проехать.	авария проходить проехать
-Я тебе звонил с чужой мобилы, свою дома забыл, ты трубку не брал.	звонить чужой мобил свой дом забывать трубка брать
Или занято у тебя было, не помню.	занимать помнить
Присядь. -Всё?	приседать
Пишем заявление на увольнение, да?	писать заявление увольнение
Вить, ну прости!	вить прощать
-Серёжа и Алёна, я вас очень люблю.	сережа алена очень любить
Прощайте, мои любимые!	прощать любимый
ЖЕНА ПЛАЧЕТ	жена плакать
Не надо!	
ПЛАЧ	плач
-Что с ней, она жива?	живой
-Да.	
-Где она?	
-В нашем госпитале.	наш госпиталь
-Сигарету дай.	сигарета давать
НАПРЯЖЁННАЯ МУЗЫКА	напряженный музыка
Что там, доктор? Мне можно всё-всё, как есть.	доктор
-Пока могу сказать о сильной интоксикации,	пока мочь сказать сильный интоксикация
вызвавшей обширный инфаркт. Инфаркт мы купировали	вызывать обширный инфаркт инфаркт купировать
и провели максимально возможную детоксикацию.	проводить максимально возможный детоксикация
Об остальном можно будет судить только по результатам анализов.	остальное судить результат анализ
-Она в сознании? -Увы, после наркоза	сознание увы наркоз
в сознание пока не пришла. Состояние остаётся критическим.	сознание пока приходить состояние оставаться критический
-Подождите-подождите, стойте, у меня ещё один вопрос.	подождать подождать стоять вопрос
Самое главное, она...	самый главное ...
Она же будет жить?	жить
-Повторяю - состояние пациентки критическое.	повторять состояние пациентка критический
О чём-то определённом можно будет судить	что-то определенный судить
спустя сутки и после результатов анализов.	спустя сутки результат анализ
-Понял.	понимать
ЛИРИЧНАЯ МУЗЫКА	лиричный музыка
Будем ждать.	ждать
-Дима!	дима
Привет, рассказывай. Что?	привет рассказывать
-Ну, судя по следу от инъекции, укол был сделан в область сердца	судя след инъекция укол сделать область сердце
между десятью и одиннадцатью. Это всё, что я успел до госпитализации.	десять одиннадцать это успевать госпитализация
Какой препарат, я думаю, определят в клинике.	препарат думать определять клиника
-Хорошо. -Ты у неё был?	
-Был. Инфаркт. Состояние критическое.	инфаркт состояние критический
Вся остальная информация - после анализов.	весь остальной информация анализ
-Держись. -Держусь, какие улики?	держаться держаться улика
-Ну, вот двое следов мужских, 42-43 размер.	двое след мужской 42 43 размер
Вы пальчики откатали уже? -Откатали, откатали.	пальчик откатать откатать откатать
Кроме следов, что ещё?	кроме след
-Немного биологического вещества на скотче,	немного биологический вещество скотч
но это только после поимки преступников идентифицируем.	это поимка преступник идентифицировать
Всё. -Всё?	
-К сожалению.	сожаление
-Муслим, что скажешь?	муслим сказать
-Пойдём на кухню.	пойти кухня
-Идём.	идти
ВЗДЫХАЕТ	вздыхать
-В общем, Серёж.	общий сережа
Ничего, кроме того, что есть на записи.	ничто кроме запись
Замок не тронут, из этого я делаю вывод, что она впустила его сама.	замок тронуть это делать вывод впускать
-Думаешь, кто-то из своих? У нас таких своих нет.	думать кто-то свой свой
-Я тогда в управление.	управление
И ребята тоже. -Давай, давай.	ребята давать давать
-Давай.	давать
-Твои какие версии? -Какие версии?	твой версия версия
Она в подъезд всех подряд впускала. Говорил ей каждый раз, а она...	подъезд подряд впускать говорить каждый ...
"Почтальоны, реклама - ""люди тоже хотят работать""."	"почтальон реклама  - "" человек хотеть работать"
В подъезд запустила, до двери они дошли, а там - всё что угодно.	подъезд запускать дверь доходить угодно
-Ладно, пойдём в комнату, может, пропало чего.	ладно пойти комната пропадать
-Пойдём в комнату.	пойти комната
-Тихо-тихо-тихо, ты чего? -Да нормально, я стою, стою.	тихо тихо тихо нормально стоять стоять
Пойдём.	пойти
ТРЕВОЖНАЯ МУЗЫКА	тревожный музыка
Нет, вроде всё на месте, у нас особо брать-то нечего.	вроде место особо брать нечего
Бабушкин комод.	бабушкин комод
Книги.	книга
Всё на месте.	место
-Серёж, это её телефон? -Да.	сережа это телефон
-Я его не могу пока тебе отдать, я должен пробить все контакты.	мочь пока отдавать должный пробивать весь контакт
Как только, так сразу.	сразу
-Подожди.	подождать
Сейчас.	
Вот тут вроде...	вроде ...
Если только Людка не переставляла, фотка была в рамке такая.	людка переставлять фотка рамка
Там мы втроём в парке - Алёнка, Людка, я.	втроем парк аленка людка
Может, убрала куда?	убирать
Пыль там стирала и...	пыль стирать ...
-Я тебя понял.	понимать
-Да, вот тут... вот тут стояла.	... стоять
ГРУСТНАЯ МУЗЫКА	грустный музыка
-Надо держаться, Серёж.	держаться сережа
И об Алёнке помни.	аленка помнить
Ещё вам надо пальчики откатать, чтобы отличить их от чужих.	пальчик откатать отличать чужой
Если, конечно, эти суки их оставили.	сука оставлять
Включись, Серёж.	включаться сережа
-Я...	...
Я просто не понимаю, как мне Алёнке об всём этом рассказать,	просто понимать аленка весь это рассказывать
как я в глаза ей буду смотреть?	глаз смотреть
-Я позвонил Нине.	позвонить нина
Она забрала её из школы и всё уже рассказала.	забирать школа рассказывать
Так что езжай к сестре, они тебя ждут.	ехать сестра ждать
-Спасибо.	спасибо
ЗВОНОК В ДВЕРЬ	звонок дверь
-Привет. -Привет.	привет привет
-Ну чего, она спит? -Уснула недавно.	спать уснуть недавно
ВЗДЫХАЕТ	вздыхать
-Слушай, Нинуль, она пока у тебя поживёт, ладно?	слушать нинуля пока пожить ладно
Спасибо.	спасибо
Вот она, Соня-фасоня. Я думал, ты спишь.	соня фасонить думать спать
ГРУСТНАЯ МУЗЫКА	грустный музыка
ТЕЛЕФОННЫЙ ЗВОНОК	телефонный звонок
-Люда? -А кто ещё, любимый?	люда любимый
С днём рождения, родной.	день рождение родной
Извини, что так получилось.	извинять получаться
-Ты вышла из комы? -Уже давно, Серёжа.	выходить кома давно сережа
-Люд, я бегу. Люда, бегу!	люд бежать люда бежать
НАПРЯЖЁННАЯ МУЗЫКА	напряженный музыка
-Майор Чернов!	майор чернов
Чернова Людмила в какой палате? -Посещение ночью запрещено!	чернова людмила палата посещение ночь запрещать
-Людмила Чернова в какой, скажи ты мне, господи!	людмила чернов сказать господи
Люда! -Что вы делаете, мужчина?	люда делать мужчина
-Людмила!	людмила
В какой палате? -Я сейчас позвоню дежурному врачу!	палата позвонить дежурный врач
-Да отвали ты! Люда! В какой палате Людмила?	отваливать люд палата людмила
-Пожалуйста, перестаньте так себя вести!	пожалуйста переставать вести
-Чернова - такая блондинка.	чернов блондинка
"-Пожалуйста! -Что ""пожалуйста""?"	пожалуйста пожалуйста
Чернова? Люд?	чернов люд
Людка?	людка
Вот ты где.	
А я бегаю, кричу, кричу.	бегать кричать кричать
Спишь?	спать
Людка, девочка моя, просыпайся.	людка девочка просыпаться
Вставай, поехали домой, Люд.	вставать поехать домой люд
Поехали, вставай, Люда.	поехать вставать люда
Люда...	люда ...
Спит.	спать
Поехали, поехали, вставай.	поехать поехать вставать
-Мужчина, покиньте палату. -Люда!	мужчина покидать палата люда
Это жена моя. Подожди.	это жена подождать
Люда!	люда
Люда!	люда
Да подожди ты!	подождать
Люда!	люда
Люда!	люда
Ну она звонила же мне!	звонить
Люда!	люда
-Анализы показали, что вашей жене сделали инъекцию напроксена.	анализ показывать ваш жена сделать инъекция напроксен
Это обезболивающий препарат второго поколения для онкобольных.	это обезболивать препарат второй поколение онкобольной
Его действие изучено довольно хорошо.	действие изучать довольно
При сильной передозировке он вызывает остановку сердца	сильный передозировка вызывать остановка сердце
или обширный инфаркт и следующую за ним кому.	обширный инфаркт следовать
-Она в коме? -Очень похоже!	ком очень похожий
-Похоже? -Ваша жена в токсической коме!	похоже ваш жена токсический ком
-Так выводите её из этой комы, милый, выводите.	выводить кома милый выводить
-Кома как явление медицинское изучено крайне скудно.	ком явление медицинский изучать крайне скудно
Но про токсическую кому известно одно - выходов из неё	токсический известно выход
в медицинской практике крайне мало.	медицинский практика крайне мало
Кроме того, токсическая кома сразу запускает механизм	кроме токсический ком сразу запускать механизм
отмирания клеток головного мозга, вплоть до полного омертвления.	отмирание клетка головной мозг вплоть полный омертвление
Этот процесс может занять от года до двух лет.	процесс мочь занимать год год
-А... а потом?	...
-Если будет зафиксирована смерть головного мозга,	зафиксировать смерть головной мозг
в течение 72 часов мы будем обязаны в вашем присутствии	течение 72 час обязывать ваш присутствие
отключить больную от всех систем жизнеобеспечения.	отключать больной весь система жизнеобеспечение
-Подожди...	подождать ...
Ты...	...
Ты убить её хочешь?	убивать хотеть
Ты что молчишь, лепила?	молчать лепить
Ты мою жену у меня на глазах убить хочешь?	жена глаз убивать хотеть
А это не ты ей этот укол поставил?	это укол поставлять
Твоя баба звонила с Людкиного мобильника?	твой баба звонить людкин мобильник
Где был с часу до трёх ночи?	час ночь
Где ты был вчера с 10 до 12? Где ты был?	вчера 10 12
-Вы с ума сошли! -Я тебе вопрос задал! Где ты был?	ум сходить вопрос задавать
-Всё в порядке?! -Извините, доктор.	порядок ?! извинять доктор
-Не обращайте внимания, всё нормально.	обращать внимание нормальный
-Хорошо. -Прости.	прощать
-Я вас понимаю.	понимать
-Только и вы поймите, что смерть головного мозга	понимать смерть головной мозг
тождественна смерти биологической.	тождественный смерть биологический
-Так...	...
Этот?	
-Муслим, это не Людкин телефон.	муслим это людкин телефон
Чехол такой же, аппарат, но это не Людкин.	чехол аппарат это людкин
У Людки трещина здесь была, она грохнула.	людка трещина грохнуть
-Сам разберёшься. -Ну как? Это не он!	разбираться это
ТЕЛЕФОННЫЙ ЗВОНОК	телефонный звонок
Алло.	але
-Ну как ты съездил? А я, между прочим, уже умерла.	съездить прочее умирать
Ты знаешь, где я?	знать
В аду, любимый.	ад любимый
Потому что все ментовские жёны попадают только в ад.	весь ментовский жена попадать ад
Шучу!	шутить
Я жива, ещё поживу, а убивать меня будут на твоих глазах.	живой пожить убивать твой глаз
Представляешь, ты ничего не сможешь сделать, совсем ничего.	представлять ничто смочь сделать ничто
Вот так.	
Прощай, любимый. КОРОТКИЕ ГУДКИ	прощай любимый короткий гудок
-Людка...	людка ...
ТЕЛЕФОННЫЙ ЗВОНОК	телефонный звонок
НАПРЯЖЁННАЯ МУЗЫКА	напряженный музыка
Да пойми ты, Витя, они Людкин телефон подменили!	понимать витя людкин телефон подменивать
Модель та же, чехол один в один!	модель чехол
А Людкин номер пробили!	людкин номер пробивать
Они готовились, они до миллиметра готовились!	готовиться миллиметр готовиться
Нет чтобы её просто убить, они в кому её ввели,	просто убивать вводить
чтобы мне было больнее, а ты меня отстраняешь!	больно отстранять
-Я тебе повторяю, ты не можешь вести это дело!	повторять мочь вести дело
Ты муж потерпевшей!	муж потерпеть
Ты сам потерпевший, заинтересованная сторона!	потерпевший заинтересованный сторона
-А Муслимчик не заинтересован этих уродов посадить?	муслимчик заинтересованный урод посадить
Вдвоём мы это сделаем быстрее!	вдвоем это сделать быстро
Позволь мне вместе с Джанаевым вести дело, Витя!	позволять вместе джанаев вести дело витя
Я тебя как друга прошу.	друг просить
-Ну хорошо. Но только чтобы никто об этом не знал.	никто это знать
-Хорошо. -Официально это дело ведёт Джанаев.	официально это дело вести джанаев
-Хорошо.	
-Мысли какие-нибудь есть?	мысль какой-нибудь
-Есть.	
Слабенькие.	слабенький
ГРУСТНАЯ МУЗЫКА	грустный музыка
ВИБРОЗВОНОК ТЕЛЕФОНА	виброзвонок телефон
Прости меня, Людка.	прощать людка
ВИБРОЗВОНОК ТЕЛЕФОНА	виброзвонок телефон
Да, Муслим? -Ты в порядке?	муслим порядок
-Я в порядке, родной, всё хорошо. -Саша звонил.	порядок родной саша звонить
Они вскрыли сервер камер наблюдения. До утра потерпим? Или как?	вскрывать сервер камера наблюдение утро потерпеть
-Или как.	
ИНТРИГУЮЩАЯ МУЗЫКА	интригующий музыка
-Так, тормози. Тормози, тормози. А теперь увеличь.	тормозить тормозить тормозить увеличивать
-Сейчас.	
-Крупнее, Саша, крупнее.	крупный саша крупный
Это максимум?	это максимум
-Не видно, они в кепках.	видно кепка
-Обратите внимание, что они бомбилу оставили, попросили подождать.	обращать внимание бомбил оставлять попросить подождать
-Ну-ка.	ну-ка
-Они же знали, что их камера снимает.	знать камера снимать
-Слушай, это странно. Они машину нам под нос засунули.	слушать это странный машина нос засовывать
Не во двор. -Так, номера увеличь.	двор номер увеличивать
-Сейчас.	
Пробить? -Конечно пробить.	пробивать пробивать
СИГНАЛ СМС	сигнал смс
-Гады.	гад
ЗВОНОК ТЕЛЕФОНА	звонок телефон
-Так, парни, я сейчас. -Водилу допросим.	парень водила допрашивать
-Алло. -Пап, они прислали фотографию.	але папа присылать фотография
-Какую фотографию?	фотография
-Которая у меня на столе стоит, там, где мы всей семьёй.	который стол стоять весь семья
Они перечеркнули лицо маме.	перечеркнуть лицо мама
Приезжай, пожалуйста, сегодня, мне без тебя очень страшно.	приезжать пожалуйста сегодня очень страшно
-Малышка, не волнуйся, я приеду, обещаю.	малышка волноваться приезжать обещать
-Честное ментовское?	честный ментовский
-Честное ментовское.	честный ментовский
Ты сейчас успокойся и эту фотку мне перешли, ага?	успокаиваться фотка переходить ага
Целую тебя.	целовать
-И я тебя.	
ТРЕВОЖНАЯ МУЗЫКА	тревожный музыка
-И что, никакой надежды?	никакой надежда
-Алёнке пока не говори. Про кому скажи, остальное не надо.	аленка пока говорить сказать остальное
-Хорошо, Серёж.	сережа
-Через две недели, говорят, можно навещать, пусть она ходит.	неделя говорить навещать пусть ходить
Ну, я не знаю, пусть... разговаривает, книжки ей читает...	знать пусть ... разговаривать книжка читать ...
Что там при комах делают?	кома делать
В больнице ей тоже никто ничего не скажет.	больница никто ничто сказать
Договорился.	договариваться
-Да. В тот день был заказ на улицу Шевченко.	день заказ улица шевченко
Забрали клиента или клиентов с улицы Осенней в 10:15.	забирать клиент клиент улица осенний 10 15
Водитель Денис Редников.	водитель денис редник
Телефон мобильника запишете его? -Что?	телефон мобильник записывать
-Или я запишу. Мобильный телефон. -Запишите.	записывать мобильный телефон записывать
-Вот, пожалуйста. Что-нибудь ещё?	пожалуйста что-нибудь
-Нет. Спасибо. -Пожалуйста.	спасибо пожалуйста
Всего доброго, обращайтесь.	добрый обращаться
ТЕЛЕФОННЫЙ ЗВОНОК	телефонный звонок
-Да, Муслим, какие дела? -Клиент, наехавший на Люду, чистый.	муслим дело клиент наезжать люда чистый
Полное алиби. В день убийства была его смена.	полный алиби день убийство смена
500 свидетелей, что из гаража он никуда не дёргался.	500 свидетель гараж никуда дергаться
А у тебя что?	
-Да я еду к таксёру, который этих тварей катал.	ехать таксер который тварь катать
Присоединяйся. Первомайская, 11, дом 48, квартира 111.	присоединяться первомайский 11 дом 48 квартира 111
Домофон 111. -Понял, сейчас буду.	домофон 111 понимать
-Давай.	давать
СТУК В ДВЕРЬ -Да?	стук дверь
-Вызывали, товарищ майор? -Да, заходи.	вызывать товарищ майор заходить
Отдай Саше, пусть пробьёт номерок.	отдавать саша пусть пробивать номерок
Ну и всякие биллинги, ты сам лучше объяснишь.	всякий биллинг объяснять
Я на совещание.	совещание
Чтобы после него вся информация о телефоне была здесь.	весь информация телефон
-Есть.	
-Странности? Ну, не знаю, если только молчали всю дорогу.	странность знать молчать весь дорога
А так, когда мы приехали по адресу,	приезжать адрес
"младший пять штук мне дал, говорит: ""Подожди полчаса""."	"младший пять штука давать говорить : "" подождать полчаса"
-Какой голос был у младшего?	голос младший
"-В смысле? -Что ""в смысле""? Голос!"	смысл смысл голос
-Тихо, тихо. -Грубый, мягкий?	тихо тихо грубый мягкий
С акцентом? -Ну, какой голос...	акцент голос ...
Не знаю, обычный голос. -Вернулись они, дальше что?	знать обычный голос вернуться далеко
"-Этот младший говорит: ""Давай на Тверскую""."	"младший говорить : "" давать тверская"
"Я говорю: ""Дом какой?"" ""Покажем""."	"говорить : "" дом "" "" показывать"
"Ну и у ""Арагви"" вышли. И всё."	арагви выходить
-А старший всю дорогу молчал? -Вроде да.	старший весь дорога молчать вроде
-Ну послушайте, хотя бы какие-то отличительные приметы.	послушать хотя какой-то отличительный примета
Я не знаю, причёска, татуировки.	знать прическа татуировка
-Ну, я вроде их не рассматривал особо.	вроде рассматривать особо
Единственное, у них кепки какие-то странные были,	единственный кепка какой-то странный
"как у Шукшина в ""Калине красной"". -Шукшин - это зацепка."	шукшин калина красный шукшин это зацепка
-Сейчас такие не носят.	носить
Вы диспетчеру не говорите, что я их на Тверской оставил.	диспетчер говорить тверская оставлять
Я просто халтурку взял одну. -Взял их где? Где они сели?	просто халтурка взять взять садиться
-Ну, вам, наверное, сказали...	наверное сказать ...
Сейчас... Осенняя, 9.	... осенний 9
Там ещё дом полуразрушенный, нежилой, полусгоревший.	дом полуразрушенный нежилой полусгорать
"-Надо в ""Арагви"" ехать. -Какой ""Арагви""?"	арагви ехать арагви
Они вышли, пересели в свою тачку и свалили. Надо на Осеннюю.	выходить пересаживаться свой тачка сваливать осенний
Поехали. -Спасибо.	поехать спасибо
-А вот теперь я всё понял, Муслимчик.	понимать муслимчик
-Что понял?	понимать
-Короче, мысль такая:	короче мысль
это кто-то из моих крестников меня мордой по столу возит.	это кто-то крестник морда стол возить
Ну, из тех, кому судейские порядочный срок накинули.	судейский порядочный срок накинуть
Конечно, не сами, а через корешей подставных.	кореш подставной
Но точно кто-то из них.	точно кто-то
И повадки, все прихваты блатные, хитрожопые.	повадка весь прихват блатной хитрожопый
Всё капает только на эту версию.	капать версия
-Да, ты важняк, Серёга.	важняк серега
От тебя любой крестник меньше чем с пятнахой	любой крестник мало пятнаха
за колючку не ходил. -Согласен, персонажей много.	колючка ходить согласный персонаж
Но я пролопачу их всех. Дай мне допуск в архив.	пролопатить давать допуск архив
-Я тебе дам. -Хорошо.	давать
-Скажи, сколько мы дружим? -Что? В смысле?	сказать сколько дружить смысл
-Сколько лет мы с тобой дружим?	сколько год дружить
-Лет пятнадцать, а что?	год пятнадцать
-Шестнадцать с половиной. -Хорошо, и что дальше?	шестнадцать половина далеко
-Я тебя прошу как друга, прослушек у меня в кабинете нет,	просить друг прослушка кабинет
скажи мне честно: где ты был 10 октября	сказать честно 10 октябрь
с десяти до двенадцати часов?	десять двенадцать час
-Убивал свою жену. -Тьфу!	убивать свой жена тьфу
Мрак.	мрак
Я тебе не об этом. -А о чём?	это
-А о трубке, с которой ты мне звонил.	трубка который звонить
Хочешь знать, кому она принадлежит? -И?	хотеть знать принадлежать
-Геннадий Сергеевич Островский. Три судимости за мошенничество.	геннадий сергеевич островский судимость мошенничество
В данный момент содержит элитный публичный дом на Кутузовском.	данный момент содержать элитный публичный дом кутузовский
-И чего его не прикроют, а этого клоуна не посадят?	прикрывать клоун посадить
-Потому что он личный барабанщик большого человека оттуда.	личный барабанщик большой человек оттуда
"-Статью ""содержание притона"""	статья содержание притон
из УК ещё никто не вычёркивал. -Это не нам решать.	ук никто вычеркивать это решать
Ты слушай дальше. Звонок на номер, на мой номер,	слушать далеко звонок номер номер
был совершён из сектора пятисотметрового радиуса,	совершать сектор пятисотметровый радиус
в котором находится как раз этот элитный публичный дом.	который находиться элитный публичный дом
-Какой там адрес?	адрес
-Кутузовский проспект, дом 19. -Правильно, я на Кутузе,	кутузовский проспект дом 19 правильно кутуз
в районе трёхи стоял, а этот перец в машине сидел.	район треха стоять перец машина сидеть
Ты куда клонишь?	клонить
Ты с меня по дискредитации хочешь погоны снять?	дискредитация хотеть погон снимать
-Я хочу правду знать. -Какую правду?	хотеть правда знать правда
-Ты молодой, симпатичный мужик,	молодой симпатичный мужик
решил устроить себе подарок на день рождения.	решать устраивать подарок день рождение
В этом нет ничего плохого. -Ничего плохого?	это ничто плохой ничто плохой
А я не знаю, Вить.	знать вить
У меня с Людкой каждый раз как в первый раз было.	людка каждый первый
Я ей за 15 лет ни разу не изменил.	15 год изменять
Вот тебе и вся правда, гражданин начальник.	весь правда гражданин начальник
ЗВУК СООБЩЕНИЯ	звук сообщение
ГОЛОС ЛЮДЫ: -Серёжа и Алёна, я вас очень люблю.	голос люда : - сережа алена очень любить
-Нет...	...
-Прощайте, мои любимые.	прощать любимый
-Нет, пожалуйста. Нет!	пожалуйста
-Привет!	привет
-Ну вот.	
Так что, гражданин следователь, я надеюсь,	гражданин следователь надеяться
моё чистосердечное признание учтётся?	чистосердечный признание учтется
-Зачтётся, гражданин Белов, зачтётся.	зачитываться гражданин белов зачитываться
И отправят тебя вместо суда в Кисловодск.	отправлять вместо суд кисловодск
На грязи, в нервный санаторий. И привезут тебя прямо туда.	грязь нервный санаторий привозить прямо туда
Сколько у тебя доказанных эпизодов?	сколько доказывать эпизод
-Четырнадцать. -Четырнадцать...	четырнадцать четырнадцать ...
Вот все четырнадцать малолеток туда к тебе скопом и приедут.	весь четырнадцать малолетка туда скоп приезжать
-Всё шутите, гражданин следователь? -А ты хочешь по серьёзке?	шутить гражданин следователь хотеть серьезка
Лично я жалею, что вышку отменили для таких, как ты.	лично жалеть вышка отменять
Вот этими руками с удовольствием и без всяких зазрений совести	рука удовольствие всякий зазрение совесть
9 граммов тебе в затылок бы исполнил.	9 грамм затылок исполнять
-Понимаете, если закрыть глаза на показания Ирины Кирсановой,	понимать закрывать глаз показание ирина кирсанова
то против моего подзащитного у суда останутся лишь косвенные улики.	против подзащитный суд оставаться лишь косвенный улика
Вы меня понимаете? -Нет.	понимать
Пятьдесят тысяч...	пятьдесят тысяча ...
Это срок, который вы хотите	это срок который хотеть
для вашего подзащитного Кириллова Сергея Сергеевича?	ваш подзащитный кириллов сергей сергеевич
Только я не могу взять в толк.	мочь взять толк
Здесь указано количество часов, дней, лет? Что это?	указывать количество час день год это
-Это условные единицы. -Что, простите?	это условный единица прощать
-У.е. - условные единицы.	е условный единица
-Ах вот как. Великолепно.	ах великолепно
Сейчас, секундочку.	секундочка
Сейчас, секундочку.	секундочка
А это безусловные единицы. -Простите?	это безусловный единица прощать
-7304 дня.	7304 день
Если быть точнее - 20 лет.	точно 20 год
С учётом високосных годов.	учет високосный год
Это минимум, что я могу предложить вашему клиенту.	это минимум мочь предлагать ваш клиент
Вам, соответственно, чуть меньше,	соответственно мало
если вы будете лезть ко мне со своими циферками.	лезть ко свой циферка
-Понимаю.	понимать
-...и приговорить Внукова Валерия Ивановича	... приговаривать внукова валерий иванович
к 18 годам лишения свободы с отбыванием наказания	18 год лишение свобода отбывание наказание
